@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC

@DATA
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.0002,0.0371,0.0125,0.5612,3.5238,0.0113,0.0751,0.845
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,0.0127,0.1484,0.0178,1.3864,1.552,0.0222,0.3063,0.7969
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0.0043,0.1137,0.0285,0,0.3019,0.0303,0,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,0.0009,0.0469,0.0016,0.8127,0.0836,0.0021,0.7012,0.1488
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0.0046,0.0701,0.047,1.1833,2.7444,0.0591,0.1253,0.9225
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,0.0015,0.05,0.0027,0.8266,0.102,0.0035,0.7221,0.1632
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,0,0.0112,0.0001,1.0077,0.0386,0.0001,0.6592,0.0747
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.0088,0.1378,0.0504,1.7862,1.806,0.0835,0.4984,0.5101
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0044,0.0303,0.0044,0,0,0.0044,0.0001,0.5016
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0231,0.1696,0.0312,1.0047,0.6085,0.0407,1.7491,0.082
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,0.0433,0.2314,0.0879,0.6836,0.2806,0.1179,0.5651,0.3929
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.4962,0.2035,0.4456,2.9826,3.9971,0.4999,0.259,0.6891
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1,0.0247,0.1658,0.0484,1.6601,0.4774,0.0485,2.3987,0.0316
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0,0.0121,0.0465,0.5294,6.9937,0.0024,0.2047,0.9269
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.1897,0.1247,0.1897,0,0,0.1898,0,0.8716
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.0231,0.1696,0.0312,1.0045,0.6084,0.0407,1.7499,0.0819
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0098,0.1991,0.0291,1.4496,0.7969,0.0456,0.6844,0.1891
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0.1073,0.0568,0.1097,1.0039,0,0.1114,0.0024,0.9261
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0.2295,0.4167,0.2295,1.1239,0,0.2295,0.0001,0.5832
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0.0049,0.1111,0.0328,1.2366,0.8909,0.0561,0.3318,0.7588
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,0.047,0.2341,0.0922,0.7023,0.29,0.1244,0.5787,0.3914
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S502087726-095.cnf,1,0.0393,0.2301,0.0807,0.7267,0.2824,0.1092,0.5568,0.377
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.2366,0.1506,0.2734,1.89,3.4009,0.3428,0.8439,0.2949
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.0225,0.1719,0.0308,1.0393,0.5096,0.0411,1.8588,0.0775
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S316347254-19-SAT.cnf,1,0.0807,0.2937,0.1484,1.1814,0.3563,0.2033,0.5786,0.423
SAT_RACE2008/ibm-2002-18r-k90.cnf,1,0.0035,0.1359,0.0323,1.9424,1.2092,0.0496,0.4749,0.5957
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,0.0244,0.1905,0.039,1.1358,1.5687,0.0458,0.8024,0.2
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0.0001,0.0118,0.0001,0.9988,0.0381,0.0001,0.7683,0.0729
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0,0.0115,0,0.1561,0.1289,0,0.03,0.8751
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0.4935,0.0026,0.494,1.3492,0.1413,0.4943,0.6574,0.1178
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.0192,0.2101,0.0636,1.8608,1.1694,0.0782,0.5951,0.5004
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,0.0165,0.128,0.0749,1.847,1.3211,0.117,0.4372,0.5901
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.0299,0.1726,0.0715,1.5195,0.6113,0.0909,0.705,0.1978
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.0472,0.2336,0.093,0.713,0.2906,0.1238,0.5703,0.3966
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.0363,0.057,1.2841,13.374,0.0231,0.2157,0.9131
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.0043,0.0404,0.0179,0.7256,0.4621,0.0233,0.4128,0.6768
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0.0094,0,0,0.2615,0,0.1062,0.6903
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.0496,0.0874,0.1445,1.067,2.0847,0.2606,0.3091,0.7502
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.0205,0.1255,0.0758,1.8339,1.5803,0.1189,0.4071,0.6065
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.0095,0.2222,0.0258,1.3728,0.1969,0.0387,0.903,0.1193
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.1382,0.0799,0.1417,1.0078,0,0.1452,0.0038,0.9043
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0,0.0605,0.0865,0.896,1.259,0.0369,0.5287,0.6805
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4933,0.2117,0.4428,3.0201,4.2179,0.4999,0.2362,0.6987
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0.0009,0.0469,0.0016,0.8308,0.0819,0.0021,0.7101,0.1464
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0,0.0112,0.0001,1.0046,0.0376,0.0001,0.6646,0.0637
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.0144,0.0256,0.151,1.695,1.9823,0.2849,0.4767,0.6781
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.08,0.2904,0.1471,1.2149,0.3554,0.2016,0.587,0.4179
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0,0.0244,0.0289,1.1223,0.5681,0.0042,0.1726,0.9188
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0,0.0112,0.0001,0.9968,0.0415,0.0001,0.712,0.0637
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.0245,0.1932,0.0391,1.1591,1.6971,0.0488,1.0911,0.1583
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.021,0.1251,0.0758,1.7966,1.9589,0.1207,0.4026,0.6282
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.0021,0.1649,0.0196,1.4475,0.7125,0.0365,0.5953,0.5421
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.0442,0.2326,0.0872,0.6628,0.2744,0.1111,0.591,0.3838
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.0184,0.1259,0.076,1.845,1.9909,0.1202,0.4148,0.5838
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.0011,0.0469,0.0016,0.8107,0.0758,0.002,0.6629,0.1622
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0,0.0169,0,0.2641,0.1938,0,0.0249,0.7981
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.4737,0.158,0.4359,2.5725,1.2286,0.499,0.2037,0.7356
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0.0009,0.0469,0.0017,0.8203,0.0983,0.0023,0.6376,0.1516
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0302,0.1549,0.0489,1.2715,3.6102,0.0609,0.3192,0.6088
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.0834,0.2934,0.1508,1.226,0.3835,0.207,0.5803,0.4178
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.0006,0.0171,0.1567,1.1718,2.2682,0.2866,0.4807,0.6814
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0466,0.2305,0.0894,0.7129,0.2861,0.1206,0.6166,0.3877
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.0124,0.148,0.0163,1.3838,1.5385,0.021,0.315,0.7935
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0.0064,0,0.0977,0.2295,0,0.0405,0.9031
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.004,0.0636,0.0625,1.5703,1.7537,0.0653,0.5242,0.603
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.4211,0.183,0.4309,1.3935,0.2328,0.453,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0,0.0168,0,0.272,0.1143,0,0.0197,0.79
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0,0.0149,0,0.2452,0.1542,0,0.018,0.8069
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0,0.0129,0,0.1337,0.1947,0,0.0218,0.8774
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.0083,0.2104,0.4023,1.6398,0.9856,0.8907,0.2832,0.7976
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.8279,0.0971,0.0035,0.6957,0.1666
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.0473,0.2338,0.0926,0.712,0.2907,0.1244,0.5825,0.3924
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1108,0.2995,0.1102,0.5582,0.0108,0.1109,0.105,0.2594
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.4752,0.1657,0.4433,2.5821,1.2391,0.499,0.2069,0.7314
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.0462,0.2338,0.0917,0.7048,0.2867,0.1236,0.5738,0.3935
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.348,0.0789,0.348,0,0,0.348,0,0.6098
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.0001,0.072,0.0363,1.2717,1.2277,0.0279,0.3275,0.8053
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.002,0.1536,0.0196,1.4231,0.7117,0.0373,0.5825,0.5737
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.3148,0.381,0.3148,0,0,0.3148,0,0.6799
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S108799362-035.cnf,1,0,0.0112,0.0001,1.0024,0.0325,0.0001,0.5913,0.0691
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0,0.0422,0.0391,2.129,1.8208,0.0336,0.4707,0.6236
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,0.0528,0.1818,0.0529,0,0,0.0529,0.0001,0.6722
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0,0.0058,0.0002,0.0631,0.192,0,0.0803,0.9044
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.185,0.1636,0.1935,1.0987,0,0.2006,0.0152,0.8139
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S528193823-041.cnf,1,0,0.0112,0.0001,0.9975,0.0339,0.0001,0.6696,0.0645
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.2437,0.165,0.2742,1.6272,3.524,0.3415,0.8553,0.3044
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1695726805-003.cnf,1,0.0001,0.0118,0.0001,0.9907,0.0374,0.0001,0.6429,0.0635
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.0507,0.1524,0.0902,1.4746,10.317,0.1304,0.592,0.3962
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf,1,0.0001,0.0118,0.0001,1.0005,0.0393,0.0001,0.6809,0.0671
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0.0128,0,0.8556,0.1382,0,0.0153,0.8886
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S51132115-023.cnf,1,0.0478,0.234,0.0932,0.7122,0.2904,0.1248,0.5832,0.3923
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,0.0445,0.2314,0.0911,0.6579,0.271,0.1197,0.6134,0.387
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0,0.0112,0.0001,1.0126,0.0382,0.0001,0.7379,0.0652
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0,0.0149,0,0.2474,0.1514,0,0.019,0.8062
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.0219,0.1742,0.0314,1.8563,0.9233,0.0351,0.5379,0.4711
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0071,0.0424,0.0398,1.5309,0.6359,0.0656,0.0642,0.8039
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.0541,0.2406,0.1295,0.9319,0.4029,0.1729,0.6238,0.3887
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.0612,0.0796,0.14,1.1674,2.7719,0.206,0.1685,0.8011
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S2065372010-022.cnf,1,0,0.0112,0.0001,1.0016,0.0391,0.0001,0.7446,0.0665
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.0288,0.1626,0.0529,1.2654,1.7705,0.0603,0.3482,0.5975
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,0.0467,0.2311,0.0886,0.6995,0.2947,0.12,0.5458,0.4017
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,0.0483,0.2338,0.0953,0.7078,0.2919,0.1269,0.5715,0.399
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,0.0478,0.2336,0.0927,0.7153,0.2894,0.1247,0.5733,0.3957
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0,0.1222,0.0116,1.2614,0.6511,0.0209,0.7467,0.4265
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1402156840-093.cnf,1,0.0001,0.0112,0.0001,0.9984,0.0405,0.0001,0.8044,0.0609
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0.0125,0.025,0.1509,1.6113,1.9419,0.2934,0.473,0.6846
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2043900701-05.cnf,1,0.0001,0.0118,0.0001,1.0003,0.0408,0.0001,0.733,0.069
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0.0008,0.0045,0.0008,0,0,0.0008,0.0237,0.0817
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.0294,0.2408,0.0492,1.1962,0.2977,0.0562,0.8147,0.2421
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.0021,0.1553,0.0194,1.4263,0.7118,0.0352,0.6236,0.5429
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.149,0.0839,0.1491,0,0,0.1491,0.0001,0.9062
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,0.1038,0.3198,0.1803,1.3849,0.4241,0.238,0.5951,0.4348
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S514014285-17-SAT.cnf,1,0.0868,0.2936,0.1528,1.2354,0.3808,0.2067,0.5965,0.4108
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0.0001,0.0112,0.0001,1.0026,0.0304,0.0001,0.7423,0.0705
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1375576340-029.cnf,1,0.0391,0.2293,0.0819,0.7149,0.2886,0.1079,0.6293,0.3728
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.0421,0.2298,0.0865,0.7462,0.2966,0.1153,0.5869,0.3859
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0,0.0133,0,0.235,0.2037,0,0.0189,0.8195
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,0,0.0169,0,0.26,0.1962,0,0.0253,0.8009
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S688804305-073.cnf,1,0.0466,0.2338,0.0913,0.7108,0.2883,0.1223,0.575,0.391
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.0243,0.1046,0.0516,1.2377,1.8329,0.0904,0.6159,0.554
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,0.0096,0.1075,0.0792,1.6265,1.1716,0.077,0.6369,0.5088
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0.023,0,0.6053,0,0,0,0.499
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0,0.0106,0,0,0.2472,0,0.1147,0.6849
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,0.0005,0.036,0.115,0.6359,2.6418,0.1596,0.4348,0.7551
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.0428,0.2282,0.0901,0.7307,0.2855,0.1231,0.5871,0.4006
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1966306571-20-UNSAT.cnf,1,0.0648,0.2613,0.1168,1.0024,0.3273,0.1551,0.5627,0.4135
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,0.021,0.1251,0.0758,1.7966,1.9589,0.1207,0.4026,0.6282
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S844931093-069.cnf,1,0.0488,0.2314,0.0918,0.6637,0.2694,0.1273,0.5567,0.4051
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0.0018,0.1704,0.015,1.3593,0.4931,0.0253,0.5793,0.5278
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1213077873-067.cnf,1,0.0399,0.2309,0.0848,0.703,0.2975,0.1155,0.577,0.3804
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.0056,0,0.6743,0.0032,0,0.0015,0.692
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,0,0.0422,0.0391,2.129,1.8208,0.0336,0.4707,0.6236
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.8321,0.0991,0.0035,0.6817,0.1678
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,0.0611,0.264,0.1197,0.9979,0.3376,0.1648,0.6028,0.3977
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,0.0246,0.1264,0.0761,1.8279,1.5285,0.1184,0.3882,0.605
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0.0231,0.1699,0.0312,1.0057,0.604,0.0407,1.7381,0.0826
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1370059435-05.UNSAT.shuffled.cnf,1,0.0398,0.2329,0.0835,0.6779,0.2859,0.1097,0.6104,0.3669
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0.0398,0.1522,0.0747,1.4773,10.245,0.1182,0.526,0.3785
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,0.0468,0.2339,0.0921,0.7058,0.2902,0.1242,0.5776,0.3931
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0.0002,0.1611,0.0137,1.3061,0.5301,0.0237,0.5961,0.5104
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.0006,0.0308,0.1745,1.0885,1.1802,0.2773,0.2889,0.7708
