@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE W_PRODUCTS NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE WOCCFN_WOCCN NUMERIC
@ATTRIBUTE OCCEN_OCCN NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCFN_WOCC NUMERIC
@ATTRIBUTE TOTAL_SET NUMERIC
@ATTRIBUTE UNARY_CLAUSES NUMERIC
@ATTRIBUTE EXIST_SET NUMERIC
@ATTRIBUTE FORALL_SET NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.049241,89.69863,0.74823,0.572007,2.441961,24442,0.509098,13241,13096,2.223643,0.407409,0.586315,16563,145,0.962929,21652,75548,1333.268966,0.098482,0.984829,562.505853,22.096552,0.406788,0.411791,10681,0.968192,11.048276,0.575196,0.575196,0.556901,0.021205,0.328303,2666.537931,2371.568723,1,0.5,1,32534,1.672361,0.97359,0.049241,0.98053,291,201,146,145
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.054378,152.424893,0.749035,0.571744,2.670266,71893,0.502997,35747,35515,2.218494,0.40476,0.585429,48174,232,0.959132,63790,222890,4620.068966,0.108756,0.976333,999.371975,44.896552,0.40489,0.412392,31663,0.959496,22.448276,0.575261,0.575261,0.55196,0.023366,0.330601,9240.137931,5784.166578,1,0.5,1,95774,3.273759,0.965398,0.054378,1.916552,465,321,233,232
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.04504,41.807339,0.749726,0.571518,2.053591,7254,0.520087,4665,4557,2.224891,0.413397,0.586653,5023,108,0.965957,6458,22358,344.444444,0.090081,1.00012,346.191854,8.055556,0.409026,0.411665,3121,0.983865,4.027778,0.574414,0.574414,0.565146,0.019456,0.323152,688.888889,1265.721527,1,0.5,1,9658,0.70103,0.98885,0.04504,0.411261,217,79,109,108
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-002-shuffled,1,0.016249,55.242424,0.733505,0.576866,1.534232,2247,0.551117,1855,1823,2.244414,0.417744,0.58547,1628,32,0.987629,1918,6726,44,0.032498,1.007755,78.825876,3,0.415998,0.413842,927,1.00303,1.5,0.577979,0.577979,0.57973,0.007136,0.313812,88,302.507954,1,0.5,1,2954,0.395216,1.004965,0.016249,0.231387,65,109,33,32
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-006-shuffled,1,0.045244,133.680412,0.745358,0.572948,2.384598,23669,0.510326,13063,12967,2.227045,0.406946,0.585938,16062,96,0.965926,20830,72942,1220,0.090487,0.982813,367.310266,29.666667,0.407529,0.412289,10319,0.96807,14.833333,0.575912,0.575912,0.557523,0.019522,0.327858,2440,1688.409655,1,0.5,1,31474,2.347152,0.973078,0.045244,1.375284,193,325,97,96
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-002-shuffled,1,0.029851,34.254237,0.747278,0.572319,1.584416,2522,0.543881,2079,2021,2.239403,0.418829,0.585043,1822,58,0.977314,2234,7702,98.068966,0.059701,1.009332,145.326599,3.448276,0.414697,0.413607,1059,1.001986,1.724138,0.574247,0.574247,0.575387,0.012984,0.316119,196.137931,553.457694,1,0.5,1,3350,0.478631,1.005362,0.029851,0.28002,117,57,59,58
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005-shuffled,1,0.049673,90.753425,0.749283,0.571663,2.457335,24801,0.508017,13395,13250,2.225375,0.407041,0.586496,16793,145,0.962622,22040,76846,1371.268966,0.099347,0.984369,564.695931,22.648276,0.40697,0.411582,10875,0.967741,11.324138,0.574862,0.574862,0.556317,0.021367,0.328987,2742.537931,2367.504,1,0.5,1,33056,1.712077,0.973157,0.049673,1.004126,291,141,146,145
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.055938,127.452632,0.749142,0.571709,2.594878,47733,0.505901,24405,24216,2.214753,0.404849,0.585624,32151,189,0.957946,42344,147862,3111.322751,0.111877,0.977007,788.477812,37.619048,0.404249,0.412151,20983,0.959344,18.809524,0.575331,0.575331,0.55194,0.024043,0.330171,6222.645503,4124.574042,1,0.5,1,63552,2.792104,0.965422,0.055938,1.635123,379,225,190,189
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.037623,25.137931,0.759106,0.568471,1.613726,2741,0.537077,2273,2187,2.242094,0.421049,0.585096,1970,86,0.97144,2502,8500,134.627907,0.075245,1.014811,215.976243,3.209302,0.415294,0.413205,1165,1.005576,1.604651,0.570768,0.570768,0.573951,0.016235,0.317612,269.255814,811.685414,1,0.5,1,3668,0.442027,1.009641,0.037623,0.258628,173,1,87,86
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.057064,142.669565,0.750953,0.571117,2.749279,102159,0.500587,49565,49221,2.217513,0.404158,0.585613,68214,344,0.957148,91074,317728,6890.627907,0.114128,0.975313,1520.351458,45.209302,0.404409,0.412096,45193,0.957699,22.604651,0.574778,0.574778,0.550464,0.024474,0.331648,13781.255814,8869.010219,1,0.5,1,136268,3.207087,0.963837,0.057064,1.878111,689,1,345,344
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-003-shuffled,1,0.073596,652,0.750131,0.571386,2.094995,4307,0.514998,2737,2608,2.185909,0.416762,0.585659,2953,129,0.944793,3822,13378,10.418605,0.147192,1.005844,11.814395,6.542636,0.39707,0.411285,1911,0.983254,3.271318,0.576193,0.576193,0.566544,0.031544,0.333275,20.837209,42.721242,1,0.5,1,5734,0.623894,0.991526,0.073596,0.365389,7,1,4,3
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-004-shuffled,1,0.05735,59.561798,0.739896,0.574747,1.997402,8324,0.524501,5389,5301,2.182214,0.408155,0.586126,5780,88,0.956558,7234,25312,510.363636,0.114701,0.986183,278.531082,14.363636,0.400284,0.411686,3529,0.965835,7.181818,0.578676,0.578676,0.558905,0.024968,0.320236,1020.727273,1038.978683,1,0.5,1,11020,1.293846,0.972437,0.05735,0.758357,177,257,89,88
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,1,0.053099,189.246753,0.745819,0.572797,2.569751,57089,0.505029,29297,29144,2.214083,0.404406,0.585349,38358,153,0.960047,50292,176230,3630.601307,0.106199,0.975292,636.223811,52.718954,0.404318,0.412488,24993,0.95924,26.359477,0.576289,0.576289,0.552799,0.022885,0.329063,7261.202614,3974.720045,1,0.5,1,75952,4.042378,0.965087,0.053099,2.366201,307,667,154,153
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,1,0.050238,37.576271,0.749346,0.571642,2.014063,6939,0.51707,4551,4434,2.211322,0.412291,0.587556,4786,117,0.961985,6188,21398,367.076923,0.100475,0.999629,361.990991,7.948718,0.406627,0.41052,2977,0.981778,3.974359,0.574897,0.574897,0.564422,0.021731,0.321629,734.153846,1247.454894,1,0.5,1,9256,0.711827,0.987369,0.050238,0.418239,235,91,118,117
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005-shuffled,1,0.061688,70.040816,0.749694,0.571528,2.465704,25851,0.505452,13923,13728,2.200348,0.405516,0.586671,17428,195,0.953551,23016,80122,1765.610256,0.123376,0.981097,757.517705,21.815385,0.401925,0.410926,11313,0.960356,10.907692,0.575539,0.575539,0.552723,0.026547,0.328103,3531.220513,3100.33326,1,0.5,1,34480,1.642117,0.967096,0.061688,0.963382,391,151,196,195
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.054383,37.767857,0.748263,0.571996,1.984335,6553,0.526159,4341,4230,2.200321,0.412357,0.586242,4586,111,0.958826,5816,20126,389.081081,0.108765,0.996613,344.604469,8.540541,0.404452,0.411647,2797,0.977902,4.27027,0.575555,0.575555,0.562837,0.023552,0.320904,778.162162,1233.049173,1,0.5,1,8716,0.796872,0.983986,0.054383,0.46716,223,103,112,111
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.064824,69.247312,0.749201,0.57169,2.440566,24069,0.51017,13065,12880,2.192725,0.405371,0.586116,16354,185,0.951175,21380,74446,1743.2,0.129648,0.979433,716.804899,22.464865,0.400398,0.411357,10505,0.957736,11.232432,0.575928,0.575928,0.551587,0.027913,0.327708,3486.4,2990.368478,1,0.5,1,32056,1.717278,0.964837,0.064824,1.006525,371,171,186,185
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.06941,120.185185,0.749572,0.571568,2.676058,72483,0.503655,35991,35695,2.188702,0.402091,0.585311,48646,296,0.947826,64406,224806,5958.641892,0.138819,0.96962,1277.699369,45.297297,0.39861,0.411886,31907,0.948155,22.648649,0.576108,0.576108,0.54624,0.029821,0.330348,11917.283784,7287.610814,1,0.5,1,96586,3.304114,0.955685,0.06941,1.933933,593,273,297,296
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.070741,154.892183,0.749675,0.571535,2.748267,119519,0.501827,57835,57465,2.187449,0.401122,0.584965,79934,370,0.946854,106210,370966,10241.789189,0.141481,0.966478,1650.198772,60.908108,0.39809,0.412139,52735,0.945298,30.454054,0.576162,0.576162,0.544644,0.030375,0.331071,20483.578378,11289.100078,1,0.5,1,159286,4.403463,0.952951,0.070741,2.575872,741,341,371,370
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.057153,147.007782,0.749009,0.571752,2.681284,76800,0.503088,38037,37781,2.212761,0.404089,0.585506,51486,256,0.957044,68162,238152,5202.164063,0.114305,0.974896,1105.701475,45.695313,0.403688,0.412189,33825,0.957323,22.847656,0.575459,0.575459,0.5509,0.02456,0.330516,10404.328125,6399.365845,1,0.5,1,102340,3.330684,0.963529,0.057153,1.950135,513,353,257,256
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.045529,20.06422,0.761487,0.567702,1.588671,2714,0.53401,2295,2187,2.222161,0.422183,0.584687,1947,108,0.96533,2502,8434,176.074074,0.091059,1.016543,264.77037,3.074074,0.412616,0.413052,1143,1.008074,1.537037,0.570476,0.570476,0.575083,0.019682,0.313494,352.148148,961.909465,1,0.5,1,3646,0.472365,1.013001,0.045529,0.276186,217,1,109,108
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.055619,34.067485,0.755027,0.569792,2.155031,9204,0.513884,5715,5553,2.213219,0.412236,0.587385,6329,162,0.958006,8318,28628,553.395062,0.111237,0.999081,536.501662,8.45679,0.406281,0.410454,3997,0.979922,4.228395,0.5733,0.5733,0.561789,0.023928,0.324537,1106.790123,1865.047182,1,0.5,1,12316,0.72458,0.985955,0.055619,0.425608,325,1,163,162
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.066565,141.184805,0.750948,0.571119,2.792484,144924,0.499798,69243,68757,2.198521,0.402151,0.585308,96641,486,0.950013,129230,450848,11561.156379,0.13313,0.969758,2190.229958,52.967078,0.400332,0.411987,64129,0.949568,26.483539,0.575426,0.575426,0.546406,0.028548,0.331656,23122.312757,13905.100761,1,0.5,1,193360,3.739836,0.956728,0.066565,2.188956,973,1,487,486
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-005-shuffled,1,0.115635,1513.166667,0.750032,0.571418,2.542839,17857,0.503302,9349,9079,2.102006,0.398862,0.585457,11965,270,0.91327,15848,55469,51.37037,0.231271,0.962172,22.610333,20.362963,0.379023,0.409626,7924,0.927673,10.181481,0.579276,0.579276,0.537379,0.049559,0.333319,102.740741,88.425708,1,0.5,1,23773,1.608717,0.94043,0.115635,0.941835,11,1,6,5
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf00.01X-QBF.BB1-01X.BB2-01X.BB3-01X.with-IOC.unfold-010-shuffled,1,0,7183,0.683448,0.594019,1.220938,7796,0.599495,7183,7183,2.179818,0.405981,0.594019,5941,0,1,5846,21602,0,0,1,1.220938,0,0.405981,0.405981,2923,1,0,0.594019,0.594019,0.594019,0,0.294955,0,5.482946,0,0,0,9910,0,1,0,0,1,1141,1,0
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-002-shuffled,1,0.021311,38.302326,0.722922,0.580409,1.359384,1880,0.57623,1689,1647,2.2,0.422199,0.58203,1406,42,0.983627,1558,5472,57.047619,0.042623,1.01012,94.581409,2.47619,0.410088,0.416928,737,1.00601,1.238095,0.581967,0.581967,0.585465,0.009503,0.302049,114.095238,389.502125,1,0.5,1,2440,0.433143,1.008711,0.021311,0.252102,85,145,43,42
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-009-shuffled,1,0.072795,138.389474,0.745666,0.572847,2.536948,51067,0.508388,26483,26294,2.173129,0.401154,0.584823,34486,189,0.945195,44916,157288,4445.269841,0.145591,0.966222,779.972058,52.253968,0.395758,0.412213,22269,0.943947,26.126984,0.577728,0.577728,0.545345,0.031395,0.328287,8890.539683,4727.806039,1,0.5,1,67834,4.046027,0.951989,0.072795,2.366208,379,649,190,189
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,1,0.053165,45.268657,0.732984,0.577039,1.716683,4211,0.54358,3099,3033,2.168174,0.413439,0.583739,3006,66,0.959493,3590,12578,241.969697,0.106329,0.993221,184.492417,8.909091,0.399587,0.414267,1729,0.973995,4.454545,0.580817,0.580817,0.565713,0.023374,0.312658,483.939394,710.09034,1,0.5,1,5530,0.935254,0.980372,0.053165,0.545944,133,211,67,66
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.015498,57.413793,0.714286,0.583333,1.346722,1901,0.583605,1693,1665,2.200653,0.419914,0.582393,1431,28,0.988095,1538,5472,42.571429,0.030995,1.005524,63.396338,2.714286,0.409722,0.416836,741,1.002694,1.357143,0.584507,0.584507,0.586082,0.006944,0.302202,85.142857,262.546547,1,0.5,1,2452,0.48151,1.004712,0.015498,0.280428,57,173,29,28
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.064094,68.761364,0.74806,0.572063,2.40303,22353,0.51154,12277,12102,2.191306,0.405746,0.586046,15204,175,0.951696,19784,68940,1584.457143,0.128188,0.980173,668.221634,21.771429,0.400305,0.411477,9717,0.958396,10.885714,0.576278,0.576278,0.552303,0.027633,0.32693,3168.914286,2805.123864,1,0.5,1,29722,1.674866,0.965458,0.064094,0.981549,351,221,176,175
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.059011,35.678899,0.746182,0.572678,1.931449,5917,0.528422,3997,3889,2.184553,0.413394,0.58528,4146,108,0.955248,5218,18066,368.111111,0.118022,0.996802,330.099825,8.574074,0.401694,0.412534,2501,0.975091,4.287037,0.576604,0.576604,0.562242,0.025628,0.318761,736.222222,1225.894832,1,0.5,1,7846,0.790179,0.981776,0.059011,0.462476,217,127,109,108
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.053035,16.878261,0.76416,0.566842,1.523114,2337,0.542173,2055,1941,2.202556,0.42764,0.581699,1697,114,0.959473,2162,7226,170.824561,0.10607,1.022326,275.577616,2.912281,0.410185,0.415881,967,1.010089,1.45614,0.570061,0.570061,0.575812,0.022973,0.308946,341.649123,1091.928903,1,0.5,1,3130,0.445756,1.015825,0.053035,0.259296,229,1,115,114
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.067691,28.069767,0.756245,0.569396,2.095219,7839,0.516708,4999,4828,2.186939,0.413817,0.586019,5412,171,0.948809,7096,24324,563.649123,0.135383,0.999603,557.402881,8.292398,0.401455,0.411445,3377,0.975057,4.146199,0.573692,0.573692,0.559383,0.029148,0.322417,1127.298246,2019.008492,1,0.5,1,10474,0.714345,0.982414,0.067691,0.41862,343,1,172,171
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-007-shuffled,1,0.151751,2118.5,0.750016,0.571423,2.675102,34830,0.501541,17347,16948,2.029803,0.38808,0.584729,23274,399,0.886184,30936,108277,123.929825,0.303502,0.934522,32.774947,35.298246,0.36354,0.408674,15468,0.890407,17.649123,0.582103,0.582103,0.518308,0.065037,0.333326,247.859649,143.749469,1,0.5,1,46405,2.68541,0.907047,0.151751,1.570238,15,1,8,7
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-003-shuffled,1,0.037722,62.346939,0.729675,0.578143,1.637125,4028,0.523387,3103,3055,2.195775,0.409469,0.588681,2775,48,0.971273,3418,12042,155,0.075443,0.995503,120.507896,8.333333,0.405248,0.409844,1661,0.981973,4.166667,0.580828,0.580828,0.570357,0.016609,0.313278,310,390.448445,1,0.5,1,5302,0.898701,0.986533,0.037722,0.529048,97,223,49,48
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-006-shuffled,1,0.050159,123.907216,0.742455,0.573903,2.306727,21383,0.505741,12115,12019,2.209863,0.405191,0.586661,14358,96,0.962168,18694,65586,1219,0.100317,0.980288,351.508213,29.666667,0.404385,0.411324,9251,0.964217,14.833333,0.577258,0.577258,0.556602,0.021712,0.325854,2438,1606.651801,1,0.5,1,28390,2.443358,0.969853,0.050159,1.433423,193,445,97,96
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-008-shuffled,1,0.052765,167.403101,0.744772,0.573141,2.485384,41053,0.50273,21723,21595,2.211755,0.404261,0.585893,27440,128,0.960271,36078,126482,2560,0.105529,0.976224,510.846844,45,0.404089,0.411954,17911,0.960117,22.5,0.576631,0.576631,0.553633,0.02277,0.328148,5120,2935.793471,1,0.5,1,54582,3.541962,0.965963,0.052765,2.07521,257,593,129,128
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,1,0.059641,172.669291,0.74363,0.573516,2.448062,41223,0.505357,22055,21929,2.195378,0.402771,0.585549,27640,126,0.955073,36078,126598,2939.444444,0.119282,0.971818,497.800499,51.777778,0.400717,0.41199,17913,0.953917,25.888889,0.577511,0.577511,0.550897,0.025767,0.327513,5878.888889,3099.406448,1,0.5,1,54694,4.179464,0.96056,0.059641,2.447279,253,703,127,126
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-004-shuffled,1,0.051531,61.677686,0.746566,0.572552,2.207306,12724,0.50721,7583,7463,2.210968,0.407292,0.58811,8583,120,0.961106,11238,39158,692.066667,0.103061,0.988837,408.47712,14.533333,0.405179,0.4099,5499,0.970826,7.266667,0.575934,0.575934,0.559132,0.022269,0.324962,1384.133333,1464.67426,1,0.5,1,16922,1.186597,0.97656,0.051531,0.697849,241,185,121,120
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-007-shuffled,1,0.05711,121.985782,0.748495,0.571921,2.596324,50824,0.500827,25949,25739,2.210683,0.404055,0.586249,33903,210,0.957049,45054,157382,3362.92381,0.11422,0.976565,868.451732,36.819048,0.403515,0.411454,22317,0.958629,18.409524,0.575636,0.575636,0.551822,0.024564,0.329675,6725.847619,4503.520572,1,0.5,1,67694,2.732925,0.964858,0.05711,1.602175,421,323,211,210
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.064395,55.043011,0.740514,0.574543,1.992324,8020,0.522971,5211,5119,2.168518,0.407854,0.585655,5555,92,0.951213,6982,24402,546.304348,0.128789,0.984335,291.889848,14.869565,0.397426,0.411933,3399,0.960904,7.434783,0.57897,0.57897,0.556335,0.02803,0.319996,1092.608696,1115.623755,1,0.5,1,10622,1.324146,0.968308,0.064395,0.775493,185,241,93,92
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.085862,133.822511,0.746897,0.572444,2.581318,60868,0.505087,31143,30913,2.149821,0.398319,0.584612,40907,230,0.935391,53746,188022,6314.704348,0.171725,0.958909,968.098128,60.469565,0.390571,0.41186,26643,0.93292,30.234783,0.57823,0.57823,0.539443,0.036985,0.328967,12629.408696,6183.193802,1,0.5,1,80990,4.634678,0.94235,0.085862,2.709489,461,601,231,230
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.060657,51.866242,0.749803,0.571493,2.298831,14386,0.508233,8299,8143,2.198749,0.407799,0.586975,9753,156,0.954252,12822,44522,929.974359,0.121313,0.987348,560.084589,14.923077,0.402363,0.410723,6255,0.965867,7.461538,0.575437,0.575437,0.555796,0.026144,0.325951,1859.948718,2090.006386,1,0.5,1,19190,1.168353,0.972534,0.060657,0.685794,313,113,157,156
