@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC

@DATA
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1504426817-07.UNSAT.shuffled.cnf,1,4555,4555,4458,4445.1667,4443,4417,4358,4358,0.0111,0,0.7635,25.4162,6230,25.6399,6230,25.5223,25.4016,25.9457,2,70,70,15,12,0.0132,1.8121,0.0099,26.034,12,12.1131,15,2,12.1
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,3903,3903,3885,3786.75,3768,3732,3708,3708,0.0244,0,0.5061,30.9531,2545,32.3445,2556,31.7767,29.8768,35.9624,4,600,587,140,129,0.0187,0.3051,0.0702,36.1555,129,128.866,140,4,129.004
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S2127524023-19.UNSAT.shuffled.cnf,1,3895,3895,3796,3758.375,3745,3726,3701,3701,0.0196,0.0213,0.5077,31.7135,2756,33.4337,2769,31.8921,31.4148,37.0847,4.0031,650,636,151,139,0.0155,0.2866,0.0799,38.7496,140,139.615,151,4,139.454
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1210495375-04.SAT.shuffled.cnf,1,4432,4432,4407,4372.125,4374,4359,4313,4313,0.0464,0.5791,0.7222,19.499,1704,19.6943,1704,19.601,19.4182,19.9456,2.2658,80,80,20,16,0.0086,1.2965,0.0154,20.3757,16,16.1955,20,2,16.2299
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S74035269-088.cnf,1,4372,4372,4372,4219.75,4295,4113,4099,4099,0.0117,0,0.7386,44.1003,11900,44.1913,11900,44.5688,42.8607,45.2354,2,140,140,28,23,0.0277,1.4524,0.0196,45.2354,23,23.3571,28,2,23.4002
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf,1,3447,3447,3437,2593.625,2495,2293,1771,1771,0.0154,0.2566,0.5662,36.3603,3771,40.0949,4026,38.6126,32.5321,50.38,4.9357,1295,1105,253,238,0.2113,0.202,0.1649,51.4778,238,238.027,253,4,238.78
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,217,117,101,91.94,89,75,71,63,0.0289,0,0.6408,44.7128,12000,47.2969,12000,47.0805,43.5577,49.4054,3,600,600,126,115,0.2527,0.4662,0.0654,51.9211,115,114.603,125,3,115.445
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S956556686-037.cnf,1,4341,4341,4341,4175.3333,4139,4046,4046,4046,0.0117,0,0.7275,51.2753,15300,52.9384,15300,53.6216,51.2753,53.9182,2,180,180,36,30,0.0295,1.369,0.0223,53.9182,30,29.8014,35,2,29.9879
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1405262666-07.UNSAT.shuffled.cnf,1,4407,4407,4344,4202.125,4164,4145,4095,4095,0.0462,0,0.6927,27.7834,2769,28.5258,2769,28.7221,27.1234,29.3623,3,130,130,31,26,0.0248,1.0534,0.0359,30.5716,26,25.8754,31,3,25.8615
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1448866403-060.cnf,1,4120,4120,4060,3983.4286,3945,3907,3905,3905,0.0322,0,0.6318,21.1972,1522,22.5784,1530,22.5216,20.8211,24.0076,4,360,353,86,78,0.02,0.4082,0.062,24.9711,78,78.019,86,4,77.9345
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,4057,4057,4051,3860,3846,3797,3693,3693,0.0223,0,0.5606,27.886,2199,29.3782,2210,28.3382,27.3271,32.2337,4,520,509,123,114,0.0329,0.3306,0.0786,34.1042,113,113.203,123,4,113.564
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,4536,4536,4536,4430,4454,4407,4323,4323,0.0111,0,0.7577,28.7461,7120,28.744,7120,29.0377,27.92,29.272,2,80,80,17,14,0.0174,1.7461,0.0178,29.272,14,13.7571,17,2,13.822
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,4367,4367,4239,4156.125,4142,4113,4001,4001,0.046,0,0.6755,31.2534,3195,31.877,3195,31.9076,30.4983,33.1243,3,150,150,35,30,0.0244,1.0069,0.0388,34.3927,30,29.8055,35,3,29.8031
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,4364,4364,4321,4220,4194,4177,4142,4142,0.0466,0.1177,0.7023,26.5356,2556,26.9257,2556,26.985,25.9314,27.5126,2.9748,120,120,29,24,0.0183,1.1186,0.0289,28.4526,24,23.9824,29,2,24.0247
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1965764400-19.SAT.shuffled.cnf,1,3987,3987,3874,3846.7778,3822,3791,3758,3758,0.0298,0,0.5898,27.7872,2114,28.8987,2130,28.2496,26.7788,28.2996,4,500,484,117,107,0.0194,0.343,0.0689,32.8826,107,107.001,117,4,107.186
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,4577,4577,4480,4449.6667,4445,4410,4360,4360,0.0111,0,0.7737,25.1699,6230,25.5802,6230,25.8168,25.0936,25.8362,2,70,70,15,12,0.0152,1.8144,0.0134,26.0076,12,12.0692,15,2,12.0523
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1049921489-034.cnf,1,4302,4302,4302,4148,4223,4083,3984,3984,0.0117,0,0.7388,52.4814,15300,52.991,15300,54.0014,50.7752,54.7061,2,180,180,36,30,0.0296,1.3133,0.0285,54.7061,30,30.2082,36,2,29.8896
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,333,176,147,140.8636,136,114,111,101,0.0117,0,0.7295,49.8993,25500,51.4335,25500,51.6053,48.6439,52.4272,2,300,300,57,50,0.2846,1.1197,0.0427,54.633,49,49.1749,56,2,49.6233
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,3933,3933,3889,3845,3847,3806,3775,3775,0.0322,0.0267,0.5409,27.5693,2113,28.641,2125,27.9867,25.802,31.6962,4.0041,500,487,118,108,0.0128,0.3382,0.0747,32.5,108,107.975,118,4,108.096
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S411047518-16.cnf,1,143,75,63,59.5161,57,52,46,36,0.0243,0,0.6077,50.5273,16000,52.8933,16000,52.7727,48.7077,54.9365,3,800,800,168,153,0.2652,0.3943,0.066,57.5532,154,153.463,168,3,154.041
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1178729443-051.cnf,1,4379,4379,4269,4142.2,4057,4055,3951,3951,0.0117,0,0.7349,48.1331,13600,48.6544,13600,48.3502,47.5591,49.4933,2,160,160,31,26,0.038,1.3721,0.017,49.7362,27,26.6331,32,2,26.4019
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,4315,4315,4243,4156.2857,4113,4106,4067,4067,0.046,0,0.6926,30.6602,3195,31.7502,3195,31.6861,30.1301,33.1266,3,150,150,35,30,0.0198,1.0082,0.0375,33.511,30,29.9195,35,3,29.6547
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,3782,3782,3693,3590.375,3560,3518,3461,3461,0.0202,0.02,0.5355,34.9885,2964,36.8759,2982,35.9634,34.2001,41.1594,4.0029,700,683,163,151,0.0286,0.2869,0.0808,42.511,152,151.513,163,4,151.355
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S945664020-055-UNKNOWN.cnf,1,77,55,47,40.7077,39,33,30,23,0.0215,0,0.5943,54.2105,20000,57.5182,20000,57.2571,50,60.8438,3,1000,1000,204,191,0.2486,0.3378,0.097,65.6579,191,191.403,206,3,190.729
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,138,76,63,58.5163,55,49,44,32,0.004,0.0036,0.3666,37.619,16693,40.0623,16800,39.5741,35.1458,42.4773,4.9996,4000,3902,887,851,0.2879,0.106,0.0944,45.3359,854,853.099,880,4,854.67
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S679764311-04.cnf,1,4382,4382,4382,4183.5,4244,4064,4044,4044,0.0117,0,0.7528,48.0146,13600,48.933,13600,49.5702,47.6823,50.4649,2,160,160,32,26,0.0331,1.3887,0.0232,50.4649,26,26.6073,32,2,26.4924
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,4379,4379,4379,4188.25,4194,4116,4064,4064,0.0117,0,0.7404,46.6506,12750,46.691,12750,46.9607,45.6582,47.4946,2,150,150,30,25,0.0285,1.436,0.0143,47.4946,25,24.8596,30,2,24.6778
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S1750991629-037.cnf,1,4056,4056,4022,3842.5,3801,3793,3710,3710,0.0228,0.0339,0.5112,29.2636,2372,30.6666,2380,29.7593,27.9244,34.0878,4.0055,560,551,132,121,0.0317,0.3101,0.076,34.9513,121,120.918,132,4,121.436
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,3924,3924,3856,3805.4444,3795,3772,3700,3700,0.0213,0.0227,0.5218,30.9789,2540,31.3513,2556,31.283,29.8159,31.7172,4.0034,600,589,141,130,0.0164,0.3104,0.0274,32.7559,131,130.708,141,4,130.748
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,71,51,43,37.7557,36,30,27,23,0.0028,0,0.3316,40.0227,25052,44.3522,25200,43.3922,37.9697,48.5862,5,6000,5862,1310,1275,0.2722,0.0811,0.1251,52.1,1283,1256.84,1320,5,1275.62
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S3662714-068-UNKNOWN.cnf,1,134,80,70,65.268,61,55,50,43,0.0268,0,0.5949,49.0714,15000,51.8328,15000,51.4493,47.8472,53.9672,3,750,750,157,144,0.2499,0.4186,0.0651,56.5984,143,143.045,156,3,143.586
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1986560013-06.cnf,1,33,19,14,12.369,11,9,8,5,0.0013,0.091,0.2827,49.75,54224,58.4051,54600,56.75,44,65.4231,5.0182,13000,12646,2801,2754,0.3681,0.0747,0.2073,74.6667,2758,2510,2792,5,2761.35
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,3880,3880,3862,3741,3703,3663,3649,3649,0.0212,0.0215,0.4908,31.9827,2742,33.7292,2769,32.8909,31.7103,36.769,4.0032,650,630,150,139,0.025,0.2901,0.0649,36.7992,139,138.564,150,4,138.419
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1185462553-011.cnf,1,128,77,65,58.3796,55,48,44,34,0.0234,0,0.605,50.2273,16000,52.6658,16000,52.4024,47.6,55.1042,3,800,800,166,153,0.2579,0.379,0.0796,58.0909,153,153.566,167,3,152.539
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1274825698-06-SAT.cnf,1,3951,3951,3900,3859,3851,3809,3767,3767,0.0219,0.6924,0.5521,30.6645,2882,31.8619,2931,31.65,30.3354,32.6477,4.481,810,766,178,167,0.0146,0.2488,0.0395,34.4256,167,166.33,178,4,166.107
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,152,106,91,83.3061,79,72,66,53,0.0117,0.152,0.6886,55.7037,34000,58.6606,34000,58.6575,54.5849,60.6197,2.0351,400,400,75,65.5,0.2167,0.9083,0.0593,62.3514,67,66.2384,75,2,65.5852
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,3951,3951,3938,3836.5,3832,3782,3768,3768,0.026,0.0264,0.5628,27.959,2115,29.128,2130,28.7884,26.155,32.977,4.0041,500,493,120,110,0.0178,0.3437,0.0926,34.0058,110,109.889,120,4,110.035
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf,1,1595,1382,1355,1093,1221,747,706,692,0.0051,0.2905,0.4109,29.3266,14894,37.3777,17354,37.466,27.9762,42.1668,5.9342,6500,4746,1016,990.5,0.2847,0.1056,0.1896,45.4701,990,989.103,1013,5,981.434
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,4129,4129,4009,3938.75,3905,3875,3833,3833,0.0318,0.0321,0.5879,23.1229,1696,24.2871,1704,24.3559,22.109,25.9661,4.0051,400,392,97,87,0.0239,0.3844,0.0734,27.9121,87,87.5237,97,4,87.6061
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,3943,3943,3835,3741.5,3740,3683,3603,3603,0.0196,0.0212,0.521,32.9731,2758,34.06,2769,33.1106,30.6554,37.7324,4.0031,650,639,151,141,0.0266,0.2857,0.0771,38.9903,141,140.598,152,4,140.577
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,15,10,8,6.2298,6,4,3,2,0.0007,0.6922,0.2618,58.5,104378,76.0927,105000,73.7273,48.3333,91.2,5.5221,25000,24426,5391,5345,0.4438,0.2799,0.3094,109.4,5331,5323.33,5331,5,5338.33
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,4378,4378,4360,4290.4286,4281,4245,4218,4218,0.0465,0.6134,0.713,22.2878,2130,23.1988,2130,23.0704,22.2456,23.6095,2.697,100,100,25,20,0.0127,1.184,0.0355,24.7784,20,20.1533,24,2,20.1614
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,128,77,64,59.1111,57,49,45,39,0.0246,0,0.6051,48.94,16000,51.9205,16000,51.8571,46.3636,54.6825,3,800,800,166,153,0.23,0.3894,0.0823,57.5556,153,152.627,166,3,153.067
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,104,64,57,50.7345,48,42,38,30,0.0221,0,0.5777,51.931,18000,54.53,18000,54.7727,49.1111,56.9032,3,900,900,186,172,0.2556,0.3684,0.0718,59.0625,173,173.323,187,3,172.729
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,4535,4535,4377,4350.8,4320,4262,4260,4260,0.0111,0,0.749,31.0737,8010,31.1786,8010,31.1528,30.4266,31.3024,2,90,90,19,15,0.0234,1.6797,0.0155,31.9372,15,15.3742,19,2,15.2343
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,36,24,20,18.0588,18,15,13,9,0.0122,0,0.5519,66.56,40000,73.4152,40000,72.1,60.2941,80.6429,3,2000,2000,403,382,0.2487,0.2252,0.1505,86.8667,383,382.791,402,3,383.021
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,3960,3960,3881,3736.625,3720,3682,3552,3552,0.0209,0.142,0.5048,34.4142,2960,35.6229,2982,35.0856,33.2126,38.1629,4.0321,700,686,164,152,0.0323,0.2811,0.0517,38.9124,152,151.406,162,4,151.452
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,123,74,64,58.1754,55,49,45,39,0.0247,0,0.6039,49.5172,16000,52.5465,16000,52.7963,47.5217,55.2222,3,800,800,165,153,0.2333,0.3943,0.0774,57.3158,154,153.889,167,3,152.437
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,193,107,94,89.9712,87,78,71,63,0.0291,0,0.6192,45.1143,12000,46.8503,12000,46.6022,42.7765,48.8289,3,600,600,125,115,0.232,0.4537,0.0636,50.9867,115,114.511,125,3,114.944
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,4158,4158,3979,3932,3879,3877,3849,3849,0.0339,0,0.5737,23.7151,1769,25.2003,1785,24.6144,22.7449,26.8713,4,420,403,99,90,0.0254,0.3741,0.0707,28.3951,90,89.8252,99,4,89.8181
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,95,65,54,49.5902,47,41,37,33,0.0227,0,0.6145,51.0667,18000,54.9736,18000,54.4444,48.5714,58.3396,3,900,900,186,171,0.234,0.3671,0.0922,61.5714,172,172.469,187,3,171.614
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,2507,1353,496,588,357,322,267,239,0.0117,0,0.7263,47.0776,18700,49.4131,18700,48.6078,45.7079,50.7586,2,220,220,43,36,0.9975,1.2249,0.0846,57.1493,36,36.2086,43,2,36.1581
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,4387,4387,4387,4202.5,4265,4096,4062,4062,0.0117,0,0.749,46.7041,12750,46.7179,12750,46.872,45.9141,47.3816,2,150,150,30,25,0.0313,1.4158,0.0113,47.3816,25,24.923,30,2,24.9962
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,143,74,66,59.9892,56,50,46,43,0.0263,0,0.5942,49.566,16000,52.0639,16000,52.0313,47.5352,54.3243,3,800,800,165,152,0.2571,0.4083,0.0748,56.8065,153,152.106,165,3,151.93
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,4078,4078,4050,3909.875,3875,3857,3753,3753,0.0241,0,0.602,26.5457,1949,27.5706,1955,27.0358,24.9292,30.1103,4,460,454,112,102,0.0271,0.3536,0.0769,31.7891,102,101.839,111,4,101.82
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,4443,4443,4365,4299.375,4281,4253,4244,4244,0.0465,0.6365,0.7017,22.9086,2130,23.5594,2130,23.8384,22.8781,23.9312,2.6667,100,100,25,20,0.0153,1.1918,0.0289,24.9503,20,19.9844,24,2,20.1123
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,22,11,9,8.0552,7,6,5,3,0.0009,0.6572,0.2855,55.6364,79252,68.5526,79800,65.7273,49,78.25,5.3667,19000,18540,4144,4074,0.4195,0.1021,0.2622,88.7692,4056,3260,4078,5,4076.4
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,1022,294,252,259.9167,230,201,187,160,0.0117,0,0.7226,46.7725,20400,48.3985,20400,48.0615,45.7024,48.8765,2,240,240,46,40,0.5812,1.1867,0.0549,51.2174,39,39.5,46,2,39.7905
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,313,159,148,143.5238,136,125,118,99,0.0117,0,0.6894,50.0109,25500,51.9504,25500,51.9924,48.8955,53.2804,2,300,300,57,49,0.2627,1.1049,0.0462,55.0643,49,49.3314,57,2,49.6331
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,4583,4583,4568,4510.3333,4524,4467,4430,4430,0.011,0,0.7695,21.2512,4895,21.3602,4895,21.3439,21.2438,21.4858,2,55,55,12,10,0.012,1.9104,0.0054,21.5422,10,9.6915,13,2,9.654
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S644655157-049.cnf,1,4440,4440,4357,4229.4286,4161,4149,4133,4133,0.0466,0.2464,0.6987,25.8176,2556,27.0194,2556,26.6997,25.6941,28.1425,2.9328,120,120,29,24,0.0263,1.1176,0.041,28.9279,24,23.8989,29,2,23.9378
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S318878687-017.cnf,1,2761,626,381,489.5769,344,305,267,214,0.0117,0,0.7233,46.3123,18700,48.6927,18700,48.3634,44.5131,49.9063,2,220,220,43,36,1.0714,1.2132,0.0771,51.9968,36,36.2136,43,2,36.4506
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,78,47,37,34.5,32,28,25,19,0.0027,0.0151,0.3247,41,25007,44.5081,25200,44.3226,38.027,47.6522,5.0021,6000,5841,1302,1274,0.2988,0.0897,0.1244,51.1538,1287,1256.31,1310,5,1272.45
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1924010222-09.UNSAT.shuffled.cnf,1,3999,3999,3875,3814,3817,3776,3703,3703,0.0216,0,0.5421,30.8577,2547,31.7801,2556,31.2174,29.7026,34.2643,4,600,590,141,130,0.0223,0.3027,0.0572,35.2573,130,130.377,141,4,130.103
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,4434,4434,4415,4379.4286,4406,4353,4276,4276,0.0464,0.6422,0.7336,19.0321,1704,19.6162,1704,19.7072,18.8306,19.9196,2.3418,80,80,20,16,0.0115,1.3091,0.0248,20.3714,16,16.2613,20,2,16.246
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,41,27,22,18.4121,17,14,12,9,0.0019,0.0107,0.3117,45.6842,41695,52.3106,42000,51.8824,41.6087,57.2857,5.0014,10000,9749,2154,2123,0.3226,0.0711,0.1605,63.2222,2127,2132.82,2165,5,2119.72
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1818639567-059.cnf,1,4371,4371,4371,4194,4257,4090,4058,4058,0.0117,0,0.7395,43.8415,11900,44.1486,11900,44.5182,42.9897,45.2448,2,140,140,28,23,0.0303,1.4608,0.0189,45.2448,23,23.3961,28,2,23.1026
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2028777924-038.cnf,1,4546,4546,4534,4467.2,4438,4421,4397,4397,0.0111,0,0.757,25.7431,6230,25.8125,6230,25.7603,25.3701,25.9166,2,70,70,15,12,0.0136,1.8036,0.0113,26.2723,12,12.0306,15,2,12.0707
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1796956909-029.cnf,1,4566,4566,4538,4467.6667,4451,4414,4409,4409,0.0111,0,0.7652,24.1331,5785,24.5195,5785,24.5338,24.0818,24.7082,2,65,65,14,11,0.0138,1.8543,0.015,25.1796,11,11.3192,14,2,11.3342
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1279315365-067.cnf,1,23,13,10,8.3502,8,6,5,3,0.0011,0.4317,0.2752,55.3333,75053,68.1463,75600,65.1429,48.5,78.25,5.1552,18000,17540,3892,3814,0.3868,0.1014,0.2537,96.8333,3835,3323.43,3922,5,3824.53
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2051531193-03.cnf,1,68,39,32,28.9146,26,23,20,16,0.0023,0.0068,0.3273,42.7826,29191,46.7616,29400,46,40.0667,50.1071,5.0008,7000,6816,1536,1481,0.3207,0.1249,0.1273,54.8333,1485,1486.37,1526,5,1455.26
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,35,26,22,17.9,17,13,11,8,0.0017,0.3073,0.3031,47.2083,41695,54.2391,42000,53.8889,42.7273,60,5.0921,10000,9734,2170,2120,0.3231,0.0681,0.1852,65.5833,2136,2131.74,2171,5,2128.19
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S353643296-086.cnf,1,4026,4026,4026,3897.8571,3916,3813,3765,3765,0.0289,0.0476,0.5707,26.2841,2113,28.6026,2125,27.1482,25.6915,31.5658,4.0082,500,488,117,107,0.0247,0.3332,0.0992,33.9757,108,107.709,118,4,107.527
