@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC

@DATA
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.6162,0.2033,0.4139,0.1284,0.1596,2.4933,0.7885,0.8738
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,0.5146,0.1867,0.5068,0.2226,0.4524,3.2023,0.5059,0.7459
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,0.1844,0.1144,0.6829,0.4997,1,3.1443,0.4981,0.7576
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,0.6057,0.175,0.6509,0.2366,0.2053,3.0745,0.6072,0.8946
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0.9264,0.0121,1,0.9978,0.5,4.251,0.0017,0.9761
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0616,0.1745,0.0144,0.0014,0.2389,1.0519,0.0852,0.5552
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,0.499,0.1503,0.6199,0.2917,0.4969,3.4636,0.2018,0.6964
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,0.7681,0.0176,0.8347,0.3905,0.5,4.2037,0.7549,0.8058
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.0806,0.171,0.0044,0.0001,0.2106,0.8222,0.0927,0.5286
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0.4054,0.025,0.9814,0.5914,0.5,4.0226,0.5064,0.9691
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.3931,0.0065,0.6915,0.6915,0,0.3038,0.9409,0.9996
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0.1155,0.1804,0.1568,0.0403,0.2404,2.1792,0.3127,0.7202
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.3937,0.006,0.6917,0.6917,0,0.2903,0.9389,0.9996
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.3067,0.2027,0.4203,0.2129,1,3.3051,0.5824,0.6982
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.3922,0.0075,0.692,0.692,0,0.0208,0.9359,0.9994
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.8928,0.0187,1,0.9855,0.5,4.2103,0.5729,0.9716
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,0.6135,0.1761,0.6654,0.2377,0.2002,3.0704,0.7611,0.896
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.3922,0.1,0.7195,0.4541,0.4486,2.6728,0.4378,0.5228
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0.3377,0.25,0.106,0.0828,0.2792,1.6763,0.3601,0.9012
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0.6199,0.0475,0.9963,0.7945,0.5,4.0721,0.5949,0.9501
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0.9087,0.0476,0.9918,0.9247,1,4.2629,0.5828,0.9369
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.3989,0.2101,0.5328,0.2056,0.6976,3.0151,0.3258,0.7003
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.0722,0.1699,0.0107,0.0001,0.1579,0.9811,0.0841,0.5427
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,0.1786,0.1815,0.293,0.04,0.5,2.5145,0.1976,0.8307
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.0097,0.013,0.1973,0.1964,1,1.3217,0.0406,0.0098
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0.5165,0.1453,0.772,0.2523,0.0893,2.8848,0.397,0.8687
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.666,0.2411,0.851,0.756,0.1708,2.3663,0.717,0.9395
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.5707,0.1696,0.7465,0.2041,0.13,2.8377,0.7733,0.8749
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.1439,0.2025,0.115,0.0432,0.3026,1.4789,0.1908,0.6685
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0.0147,0.0062,0.4507,0.2497,0.1846,2.2962,0.8391,0.9379
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.9796,0.1112,0.9994,0.9952,0.5,1.1015,0.9392,0.9797
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.0266,0.0111,0.5234,0.4209,0.1698,2.3353,0.7584,0.9016
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,0.2331,0.1991,0.3083,0.1324,0.4999,2.5292,0.2121,0.7369
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,0.5394,0.2054,0.9491,0.8172,0.5,1.7079,0.5816,0.7926
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0.5664,0.1587,0.6216,0.1863,0.2029,3.1,0.7377,0.9247
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.381,0.0422,0.667,0.3745,0.2877,4.1022,0.8655,0.6394
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,0.6329,0.1856,0.7454,0.2777,0.134,2.8726,0.7374,0.8663
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,0.1267,0.1291,0.6433,0.493,0.4617,2.8421,0.0939,0.4583
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,0.6569,0.2405,0.8519,0.7486,0.1713,2.3635,0.6541,0.9396
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,0.1225,0.1334,0.6239,0.3101,0.4559,3.047,0.3031,0.5486
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,0.3121,0.1818,0.3926,0.1647,0.2634,2.5713,0.9326,0.6876
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,0.541,0.1378,0.6641,0.3562,0.4755,3.6848,0.1274,0.6816
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,0.587,0.1643,0.6275,0.201,0.2013,3.0716,0.7272,0.9228
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,0.3255,0.1964,0.1413,0.093,0.2852,1.6859,0.819,0.6713
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0.5936,0.1707,0.6584,0.217,0.1996,3.0563,0.4458,0.8988
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0.9264,0.0121,1,0.9978,0.5,4.251,0.0269,0.9761
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0.0913,0.0685,0.2169,0.0458,0.3572,1.5295,0.6284,0.2123
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,0.5376,0.1489,0.6135,0.1802,0.2114,3.1155,0.5659,0.934
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,0.6211,0.1742,0.6597,0.2443,0.2004,3.0524,0.5389,0.915
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,0.5114,0.1664,0.5967,0.3413,0.454,2.9996,0.2309,0.6517
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.9186,0.0434,0.9978,0.9488,1,4.2501,0.3731,0.9417
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,0.6614,0.2408,0.8535,0.7552,0.1729,2.3542,0.6798,0.9401
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,0.5936,0.1707,0.6594,0.2185,0.1986,3.0563,0.781,0.8988
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,0.1436,0.1966,0.5521,0.1551,0.2415,2.0616,0.2926,0.8364
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,0.5815,0.1486,0.6625,0.3095,0.3492,3.4368,0.2492,0.7234
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,0.6632,0.1123,0.7539,0.4102,0.4065,3.5614,0.4699,0.7616
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.1012,0.5335
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.9575,0.0737,0.9218,0.9059,0.1675,2.0274,0.9174,0.9637
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,0.0616,0.1746,0.0145,0.0015,0.2403,1.0562,0.087,0.5559
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.7903,0.044,0.5923,0.5263,1,0.1101,0.5549,0.7903
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.8284,0.074,0.8705,0.6911,0.4656,3.7609,0.9232,0.8747
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,0.243,0.1736,0.3841,0.1778,0.2413,2.5841,0.256,0.6403
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,0.3034,0.2074,0.3672,0.1516,0.2415,2.8668,0.7442,0.8133
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0.2299,0.156,0.7121,0.6038,0.3023,1.7756,0.6899,0.6934
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.3931,0.0065,0.6915,0.6915,0,0.3038,0.9459,0.9996
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,0.1971,0.0896,0.6051,0.3874,1,3.1177,0.0623,0.6124
SAT_RACE2008/anbul-part-10-15-s.cnf,1,0.5987,0.176,0.7406,0.2208,0.1437,2.898,0.7348,0.8754
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.3917,0.0081,0.6928,0.6928,0,0.0335,0.9343,0.9993
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.2305,0.1566,0.7088,0.6105,0.3059,1.779,0.7786,0.6915
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0.0161,0.0065,0.5353,0.4224,0.1909,2.3232,0.7278,0.9237
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0.6356,0.0364,0.9987,0.9746,0.5,4.1266,0.6705,0.9589
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,0.401,0.0718,0.6386,0.3379,0.5,3.7986,0.4691,0.5813
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.5497,0.1536,0.7021,0.202,0.0937,2.8965,0.7246,0.863
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,0.1608,0.1834,0.1588,0.0464,0.2404,2.4469,0.3855,0.7304
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.0173,0.0066,0.5837,0.4658,0.1576,2.5484,0.7562,0.91
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0.8894,0.0402,0.9496,0.7268,0.4999,4.037,0.6681,0.9129
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,0.216,0.2382,0.2046,0.1485,0.4552,2.1343,0.5259,0.8933
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.0097,0.013,0.1973,0.1964,1,1.3217,0.0508,0.0098
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,0.1234,0.1368,0.6203,0.4357,0.4696,2.9399,0.1157,0.4722
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,0.5256,0.1507,0.9857,0.4723,0.5,3.2814,0.3345,0.8813
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,0.6435,0.0254,0.8353,0.4194,0.5,4.2552,0.8001,0.7317
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0.9069,0.0439,0.9971,0.9718,0.5,4.0238,0.462,0.9471
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,0.1229,0.1376,0.615,0.4111,0.4692,3.0004,0.1492,0.4683
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,0.1904,0.1838,0.4599,0.2075,0.5,2.4811,0.2808,0.8296
SAT_RACE2008/simon-s03-w08-15.cnf,1,0.5855,0.1764,0.6197,0.3249,0.4507,3.2044,0.2083,0.7669
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.6521,0.1648,0.7828,0.5079,0.4571,2.5241,0.4507,0.7857
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0.0277,0.2231,0.1515,0.1452,0.3661,1.0399,0.0544,0.9742
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0.0805,0.1709,0.0043,0.0001,0.2106,0.823,0.1009,0.5281
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,0.1594,0.1979,0.1435,0.0489,0.275,1.9089,0.4971,0.6767
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,0.5198,0.1596,0.5772,0.3081,0.4371,3.1708,0.1845,0.6764
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,0.1395,0.1317,0.6214,0.4481,0.4612,2.8961,0.1477,0.4728
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,0.5547,0.1589,0.6233,0.213,0.1896,3.1284,0.4464,0.9049
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.316,0.243,0.0917,0.0717,0.2787,1.47,0.4531,0.8666
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,0.2964,0.1826,0.3135,0.1276,0.4208,2.3172,0.5996,0.7464
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0.8739,0.0455,0.9181,0.8003,0.4873,3.9569,0.633,0.8995
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0.5619,0.1556,0.7311,0.1899,0.0936,2.8841,0.5904,0.8599
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,0.1585,0.1926,0.1445,0.066,0.2819,1.3678,0.4983,0.6015
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,0.5992,0.1766,0.7418,0.2339,0.1412,2.8798,0.7119,0.8731
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.8258,0.1653,0.8199,0.8082,0.2269,0,0.8714,0.8258
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.5147,0.1437,0.7756,0.3367,0.0818,2.9565,0.4789,0.8696
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.0489,0.0187,0.9426,0.844,0.5,1.2897,0.5545,0.0947
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0.5664,0.1587,0.6219,0.191,0.2021,3.1,0.5728,0.9247
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.1823,0.216,0.1793,0.0869,0.3182,2.1353,0.0863,0.7765
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,0.1361,0.1285,0.6469,0.4893,0.4672,2.8597,0.1537,0.4527
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0.9026,0.0442,1,0.9747,0.5,3.7165,0.3571,0.9298
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.0723,0.17,0.0106,0.0001,0.1579,0.9795,0.0844,0.5428
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,0.3102,0.2017,0.4213,0.2144,1,3.3025,0.5197,0.697
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0806,0.171,0.0044,0.0001,0.2106,0.8222,0.1007,0.5286
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,0.121,0.1292,0.6287,0.4563,0.4459,2.7665,0.0754,0.4697
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,0.1344,0.1295,0.6495,0.5015,0.4628,2.7152,0.0786,0.4602
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,0.6253,0.181,0.6652,0.2535,0.2036,3.0659,0.7292,0.8903
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,0.3719,0.0774,0.8199,0.6945,0.4592,1.9719,0.3096,0.4899
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,0.1194,0.1318,0.616,0.4498,0.4438,2.8945,0.1184,0.4649
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0.4945,0.1222,0.4122,0.1056,0.2565,3.2567,0.5216,0.9389
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.2282,0.1578,0.7185,0.5764,0.3045,2.0042,0.1812,0.6957
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.0237,0.0096,0.4765,0.41,0.1672,2.5024,0.8587,0.9107
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,0.1194,0.1323,0.6142,0.4453,0.4444,2.8827,0.1036,0.468
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,0.1271,0.1299,0.6344,0.4591,0.4633,2.8706,0.1201,0.4658
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,0.1576,0.21,0.1435,0.0569,0.3051,1.6587,0.1288,0.7046
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,0.6084,0.1693,0.6386,0.2262,0.2051,3.0789,0.5377,0.9232
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.5625,0.155,0.7734,0.2554,0.095,2.8898,0.6351,0.8596
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.9087,0.0476,0.9918,0.9247,1,4.2629,0.5747,0.9369
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0.88,0.0633,0.9346,0.7543,0.4806,4.0364,0.4987,0.923
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0.7671,0.0747,0.9003,0.734,0.4734,4.0345,0.6761,0.8811
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,0.3271,0.2048,0.4393,0.209,0.1965,2.9096,0.7154,0.7815
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,0.155,0.1342,0.5987,0.3342,0.4512,3.1963,0.4544,0.5341
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,0.0616,0.1746,0.0145,0.0015,0.2403,1.0562,0.0733,0.5559
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0.0827,0.172,0.006,0.0002,0.2106,0.8461,0.1079,0.5338
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.2291,0.1575,0.7043,0.5724,0.3017,1.9511,0.4366,0.6944
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,0.6108,0.1653,0.7187,0.2173,0.0919,2.8812,0.5909,0.8451
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0.6184,0.2046,0.3987,0.1267,0.0942,2.4576,0.7431,0.879
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,0.7005,0.0239,0.8655,0.447,0.5,4.2557,0.721,0.7724
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.666,0.2411,0.851,0.756,0.1708,2.3663,0.7037,0.9395
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.0825,0.1719,0.006,0.0002,0.2106,0.8464,0.0927,0.5335
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.4138,0.1742,0.4539,0.2666,0.1473,2.5999,0.645,0.6448
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,0.1217,0.1293,0.6302,0.4564,0.4479,2.778,0.0629,0.4701
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.0159,0.0061,0.9705,0.8934,0.5,1.0465,0.2738,0.0308
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.217,0.241,0.1759,0.0982,0.3218,2.0475,0.9905,0.8775
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,0.5033,0.1487,0.6154,0.2721,0.4517,3.3902,0.1434,0.7025
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,0.6736,0.1057,0.8803,0.7166,0.4973,3.5669,0.1594,0.7438
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,0.1653,0.1984,0.1937,0.1073,0.2538,3.1594,0.7222,0.7937
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0.829,0.0179,0.9995,0.7648,0.5,4.0561,0.4108,0.9405
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,0.6036,0.1731,0.6599,0.2262,0.2001,3.0549,0.7184,0.8985
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,0.1154,0.0955,0.6206,0.5657,1,2.5706,0.0851,0.7693
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,0.4915,0.1278,0.9336,0.5326,0.4999,2.9966,0.5184,0.7877
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,0.6596,0.2408,0.8522,0.7505,0.1731,2.3597,0.6802,0.9391
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,0.4975,0.1507,0.6145,0.2721,0.4959,3.4071,0.06,0.6992
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0.2004,0.21,0.181,0.0966,0.223,1.3709,0.4242,0.6595
SAT_RACE2008/manol-pipe-g10nid.cnf,1,0.1381,0.1291,0.6561,0.5175,0.4632,2.7281,0.0734,0.4528
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,0.0617,0.1747,0.0145,0.0015,0.2402,1.0554,0.0874,0.5562
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0.7417,0.0865,0.959,0.8464,0.4289,3.7437,0.9371,0.9146
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0.3288,0.2308,0.2191,0.0815,0.2258,1.6324,0.13,0.8594
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0.9679,0.0143,1,0.9965,1,4.2266,0.4803,0.9716
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0.3925,0.0073,0.6918,0.6918,0,0.0178,0.9257,0.9995
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,0.3348,0.1373,0.0483,0,0.2916,1.6669,0.4537,0.4883
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,0.6636,0.2406,0.8521,0.7559,0.1711,2.3592,0.6395,0.94
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,0.2034,0.1833,0.166,0.0618,0.2681,1.7903,0.952,0.576
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,0.5221,0.16,0.5768,0.3091,0.4373,3.1926,0.2001,0.6722
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,0.5664,0.1587,0.6216,0.1863,0.2029,3.1,0.5483,0.9247
