@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC

@DATA
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,4457,4457,4359,4308.1429,4297,4244,4232,4232,0.0465,0.586,22.3893,22.4897,0.0457,0.1633,0.0168,23.3727,23.5281,0.7161,23.7837,2.7273,1.1773,0.0164,0.0427,0.05,0.0601,24.9246,0.05,0.05,0.05,2130,2130,0.0095
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1,4083,4083,3994,3886.2857,3846,3810,3785,3785,0.0308,0,22.2673,23.8928,0.0152,0,0.0262,24.4159,24.2113,0.6118,25.3668,4,0.3829,0.0095,0.0059,0.0102,0.016,26.5574,0.0078,0.0078,0.0077,1704,1691,0.004
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,28,46,22,19.0702,18,14,8,11,0.0018,0.1888,42.5,47.2222,0.0006,0.0418,0.3725,53.5382,53.3333,0.3146,59.2105,5.0468,0.101,0.0005,0,0.0005,0.0009,64.4737,0.0003,0.0003,0.0003,42000,41691,0.0002
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1,4084,4084,4013,3838.4286,3779,3735,3713,3713,0.0224,0.041,29.0922,29.1273,0.0104,0.0206,0.0358,31.3772,30.6905,0.529,34.004,4.0069,0.3059,0.0075,0.0039,0.0086,0.011,35.0284,0.0052,0.0052,0.0051,2556,2540,0.0025
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1,4120,4120,4118,4094.8571,4100,4063,4063,4063,0.0423,0,16.1388,17.2608,0.0233,0,0.0057,17.7178,17.5002,0.7106,18.3981,4,0.4977,0.0122,0.0094,0.0162,0.0226,19.5284,0.0122,0.0122,0.0121,1065,1063,0.0062
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,4056,4056,3946,3940.5714,3941,3895,3894,3894,0.0343,0.0358,20.8942,21.1207,0.017,0.019,0.013,21.9619,21.6557,0.625,23.1896,4.0058,0.4137,0.0108,0.0027,0.0116,0.0195,23.279,0.0088,0.0088,0.0087,1491,1485,0.0046
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,4505,4505,4498,4430.4286,4417,4391,4370,4370,0.0463,0.6086,18.3045,18.4737,0.0461,0.199,0.0108,18.8577,18.7867,0.7233,19.0552,2.2973,1.3313,0.0169,0.0445,0.0667,0.082,19.7641,0.0667,0.0667,0.0667,1597,1597,0.0119
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,12,16,8,6.4898,5,4,2,3,0.0007,0.6902,50.9167,68.6364,0.0003,0.0913,0.4938,81.7542,81,0.2617,95.8,5.4615,0.144,0.0002,0,0.0003,0.0004,114,0.0001,0.0001,0.0001,105000,104344,0.0001
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,4049,4049,4031,3942.4286,3908,3895,3890,3890,0.0307,0,21.6334,23.9381,0.0153,0,0.0159,25.0119,24.3153,0.5981,27.1845,4,0.3722,0.0088,0.0059,0.0128,0.0159,28.9345,0.0078,0.0078,0.0077,1704,1695,0.0037
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,4494,4494,4453,4386.8,4335,4328,4324,4324,0.0111,0,28.123,28.185,0.0111,0,0.0164,28.385,28.2442,0.766,28.3946,2,1.7553,0.0077,0.0111,0.0875,0.0955,28.9784,0.0875,0.0875,0.0875,7120,7120,0.0057
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,4396,4396,4341,4287.7143,4252,4228,4207,4207,0.0465,0.6134,22.2676,22.6406,0.0458,0.1704,0.0152,23.4401,23.5055,0.7139,23.7566,2.697,1.1925,0.0164,0.0437,0.05,0.0606,25.3549,0.05,0.05,0.05,2130,2130,0.01
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,3986,3986,3918,3878,3866,3845,3793,3793,0.0369,0,25.6268,26.8496,0.0127,0,0.0145,28.1771,28.0243,0.5586,29.6004,4,0.3466,0.0076,0.0047,0.0104,0.0185,30.6965,0.0064,0.0064,0.0062,2130,2111,0.0031
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,3880,3880,3862,3728.2857,3689,3652,3649,3649,0.0212,0.0215,31.6993,31.7103,0.0096,0.0141,0.0247,33.4392,32.2231,0.496,36.769,4.0032,0.2891,0.0055,0.0036,0.0079,0.0109,36.7992,0.0048,0.0048,0.0048,2769,2742,0.0023
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,3275,3560,2643,1638.5,1162,1015,891,907,0.0195,0.06,26.5667,29.06,0.0082,0.0259,0.5449,32.0603,30.2593,0.5207,36.159,4.0109,0.2684,0.005,0.0031,0.0068,0.0101,42.3432,0.0041,0.0041,0.0041,3195,3182,0.0021
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,4042,4042,3879,3787.2857,3723,3709,3699,3699,0.02,0,31.3497,32.6969,0.0096,0,0.0313,34.9412,33.7166,0.5633,39.4885,4,0.2942,0.0073,0.0036,0.0095,0.0105,40.3241,0.0048,0.0048,0.0047,2769,2752,0.0024
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1,3865,3865,3733,3660.8571,3661,3548,3513,3513,0.0179,0.0432,33.3335,33.4204,0.0088,0.0213,0.0297,35.7234,34.8265,0.4952,39.3315,4.0073,0.2774,0.0051,0.0034,0.0058,0.0091,39.7428,0.0044,0.0044,0.0044,2982,2968,0.0022
SAT11/random/large/unif-k5-r20-v1500-c30000-S1180959030-088-UNKNOWN.cnf,1,34,58,28,25.3017,24,21,15,18,0.016,0,57.04,60.2609,0.0117,0,0.2777,66.7184,65.5,0.5624,73.55,3,0.2992,0.0011,0.0073,0.0033,0.0047,78.32,0.0033,0.0033,0.0033,30000,30000,0.0006
SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf,1,4657,4657,4598,4579.2,4571,4535,4535,4535,0.011,0,19.361,19.6602,0.011,0,0.01,19.771,19.7066,0.778,19.9094,2,1.9502,0.0112,0.011,0.14,0.1515,20.218,0.14,0.14,0.14,4450,4450,0.009
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1,4069,4069,4062,4020.8571,4022,3998,3951,3951,0.0377,0,17.7927,18.8334,0.02,0,0.0093,19.4101,19.2337,0.5917,20.1418,4,0.4401,0.0118,0.0079,0.0137,0.0189,20.805,0.0103,0.0103,0.0102,1278,1272,0.005
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,4162,4162,4131,4097.5,4087,4069,4066,4066,0.0453,0.048,16.1346,16.4292,0.0243,0.0226,0.0089,16.4968,16.4959,0.6466,16.6258,4.0083,0.4928,0.0151,0.0019,0.0165,0.0246,16.8466,0.0126,0.0126,0.0124,1065,1059,0.0059
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1,4089,4089,4063,4022.8571,4019,3971,3949,3949,0.0442,0,18.8645,19.4465,0.0205,0,0.0117,19.6154,19.6571,0.6785,20.0293,4,0.4511,0.0126,0.0079,0.0172,0.0237,20.0929,0.0105,0.0105,0.0103,1278,1267,0.005
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,4617,4617,4589,4564.8,4564,4552,4502,4502,0.011,0,19.4877,19.5626,0.011,0,0.0084,19.6844,19.7283,0.7752,19.737,2,1.9672,0.013,0.011,0.14,0.1544,19.906,0.14,0.14,0.14,4450,4450,0.0094
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1,4044,4044,3980,3933.4286,3917,3875,3865,3865,0.0267,0,22.6823,24.3266,0.0133,0,0.0146,25.9773,24.808,0.5415,29.5185,4,0.3488,0.0078,0.0052,0.009,0.0141,29.8322,0.0068,0.0068,0.0068,1917,1912,0.0033
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,241,803,218,224.9655,198,177,161,162,0.0117,0,47.5667,47.9149,0.0117,0,0.5284,49.2665,48.5123,0.7315,49.7924,2,1.1942,0.0027,0.0117,0.028,0.0312,51.6884,0.028,0.028,0.028,21250,21250,0.0018
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,9,16,7,5.3441,5,3,1,3,0.0006,0.6637,51.2,61.25,0.0002,0.0863,0.5064,82.7053,75.3333,0.2482,94.3333,5.6207,0.1999,0.0002,0,0.0002,0.0003,131.5,0.0001,0.0001,0.0001,126000,125175,0.0001
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,4481,4481,4406,4389.8571,4373,4358,4341,4341,0.0463,0.4648,18.3825,18.5463,0.0462,0.1749,0.0097,18.9309,18.9122,0.7258,19.115,2.1757,1.334,0.0194,0.0451,0.0667,0.0833,19.8891,0.0667,0.0667,0.0667,1597,1597,0.0124
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,4536,4536,4454,4407.6,4407,4323,4318,4318,0.0111,0,27.92,28.4539,0.0111,0,0.0187,28.6859,28.7461,0.7538,29.0377,2,1.7674,0.0074,0.0111,0.0875,0.0976,29.272,0.0875,0.0875,0.0875,7120,7120,0.0056
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,4594,4594,4455,4430.4,4390,4358,4355,4355,0.0111,0,28.065,28.2267,0.0111,0,0.0202,28.3579,28.3466,0.7584,28.4475,2,1.7434,0.0065,0.0111,0.0875,0.0973,28.704,0.0875,0.0875,0.0875,7120,7120,0.0049
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,4592,4592,4512,4451.8,4412,4372,4371,4371,0.0111,0,25.1075,25.6189,0.0111,0,0.0195,25.5665,25.6632,0.7595,25.6695,2,1.838,0.0085,0.0111,0.1,0.1085,25.7735,0.1,0.1,0.1,6230,6230,0.0065
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,4357,4357,4357,4160.5,4232,4033,4020,4020,0.0117,0,45.5214,45.8837,0.0117,0,0.0339,46.6295,47.4671,0.7376,47.6458,2,1.3881,0.0038,0.0117,0.0467,0.0517,47.6458,0.0467,0.0467,0.0467,12750,12750,0.0027
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,3907,3907,3878,3734.7143,3698,3662,3578,3578,0.0178,0.0502,33.7056,33.885,0.0088,0.0232,0.0298,36.0624,35.1636,0.5227,37.8388,4.0087,0.2802,0.0057,0.003,0.0058,0.0091,41.2414,0.0044,0.0044,0.0044,2982,2970,0.0021
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,4173,4173,4160,4108.5,4133,4060,4041,4041,0.0467,0.0271,15.7299,16.6392,0.0245,0.0162,0.0121,16.9423,16.964,0.6214,17.5026,3.9958,0.4901,0.0143,0.0105,0.0208,0.0248,17.8591,0.0127,0.0127,0.0125,1065,1049,0.0065
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,19,25,13,10.972,10,8,4,6,0.0012,0.5954,47.7917,55.3333,0.0004,0.0852,0.4364,66.2212,64.5714,0.3007,73.5556,5.2826,0.1555,0.0003,0,0.0004,0.0005,89.875,0.0002,0.0002,0.0002,63000,62579,0.0001
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,4460,4460,4420,4384,4367,4358,4300,4300,0.0463,0.5389,18.1096,18.3511,0.0462,0.1887,0.0112,18.8794,18.9595,0.7224,19.1608,2.2297,1.3306,0.0188,0.0445,0.0667,0.0827,20.1767,0.0667,0.0667,0.0667,1597,1597,0.0127
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,3828,3828,3779,3701.7143,3707,3610,3597,3597,0.017,0.0533,32.5008,32.7772,0.0093,0.0241,0.0213,34.8757,33.3249,0.522,38.9713,4.0094,0.2897,0.0051,0.0022,0.0063,0.0091,39.3439,0.0047,0.0047,0.0047,2769,2757,0.0023
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,4073,4073,4069,4042,4054,4039,3963,3963,0.04,0,17.4011,18.8384,0.0195,0,0.0085,19.4291,19.4608,0.6253,20.4213,4,0.4395,0.0118,0.0078,0.0135,0.0212,20.9887,0.0101,0.0101,0.0101,1278,1276,0.0049
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,18,25,14,11.4727,11,8,5,7,0.0015,0.4491,45.7778,51.6,0.0004,0.072,0.3775,61.8875,60.875,0.2855,70.1818,5.1658,0.2151,0.0003,0,0.0004,0.0007,81.4444,0.0002,0.0002,0.0002,63000,62573,0.0001
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,4118,4118,4118,3892.25,3927,3857,3667,3667,0.0117,0,56.4246,56.5709,0.0117,0,0.0415,57.0618,57.5764,0.7241,57.6753,2,1.2819,0.0032,0.0117,0.035,0.0389,57.6753,0.035,0.035,0.035,17000,17000,0.0022
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,17,24,13,10.7895,10,8,4,7,0.0015,0.2921,46,53.1875,0.0004,0.055,0.3546,62.0086,60,0.2928,69.3,5.0856,0.1243,0.0004,0.0001,0.0004,0.0007,83,0.0002,0.0002,0.0002,63000,62572,0.0001
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,4583,4583,4576,4546.8333,4555,4530,4497,4497,0.046,0,13.4923,13.6395,0.046,0,0.0064,13.899,14.0435,0.7411,14.0849,2,1.5223,0.031,0.046,0.1,0.1146,14.1458,0.1,0.1,0.1,1065,1065,0.0195
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,4235,4235,4171,4111.4286,4104,4040,4017,4017,0.0457,0,15.7972,16.3455,0.0242,0,0.0168,16.9231,16.9151,0.6546,17.4825,4,0.491,0.0124,0.0095,0.0165,0.0257,17.8782,0.0126,0.0126,0.0124,1065,1050,0.0064
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,4599,4599,4526,4507.8,4496,4471,4447,4447,0.011,0,22.5676,22.6156,0.011,0,0.0117,22.6799,22.6569,0.763,22.7562,2,1.8871,0.0096,0.011,0.1167,0.1264,22.8034,0.1167,0.1167,0.1167,5340,5340,0.0069
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,4619,4619,4552,4521.2,4513,4472,4450,4450,0.011,0,22.4906,22.8055,0.011,0,0.0133,22.8812,22.8625,0.7629,23.073,2,1.883,0.0097,0.011,0.1167,0.1287,23.1743,0.1167,0.1167,0.1167,5340,5340,0.0072
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,7,12,5,3.7065,3,2,1,1,0.0005,0.2103,57,67,0.0002,0.038,0.6579,102.9543,91.4,0.2436,128.5,5.9459,0.562,0.0001,0,0.0002,0.0002,158.5,0.0001,0.0001,0.0001,168000,166883,0
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,4194,4194,4099,4066.2857,4040,4026,4021,4021,0.0377,0,16.6916,17.3298,0.0199,0,0.0142,18.1341,17.7844,0.576,18.7509,4,0.443,0.0118,0.0063,0.0136,0.0212,20.7992,0.0103,0.0103,0.0102,1278,1272,0.005
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,109,124,87,80.55,76,70,60,67,0.0117,0.2541,54.6479,55.6344,0.0117,0.1234,0.1896,58.7361,58.519,0.6803,61.4429,2.0702,0.9352,0.0016,0.0117,0.0175,0.0196,65.2823,0.0175,0.0175,0.0175,34000,34000,0.0011
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,4000,4000,3964,3858.8571,3833,3794,3789,3789,0.0231,0,28.5678,29.5092,0.011,0,0.0208,31.2912,30.1616,0.5274,34.6375,4,0.3204,0.0069,0.0034,0.0093,0.0124,34.9125,0.0056,0.0056,0.0056,2343,2333,0.0028
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,4554,4554,4548,4493.6,4473,4467,4426,4426,0.011,0,22.6772,22.7589,0.011,0,0.011,22.8548,22.8112,0.7665,22.8238,2,1.891,0.0114,0.011,0.1167,0.1266,23.2027,0.1167,0.1167,0.1167,5340,5340,0.0079
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,176,290,153,144.1515,136,118,98,114,0.0117,0,48.5943,50.8392,0.0117,0,0.2867,52.4036,53.2899,0.7011,53.6563,2,1.118,0.0025,0.0117,0.0233,0.0258,55.5862,0.0233,0.0233,0.0233,25500,25500,0.0015
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,14,20,12,8.901,9,6,3,4,0.0009,0.684,49.2727,57.5,0.0003,0.089,0.4115,70.5679,66.4167,0.2653,83.1667,5.5676,0.1546,0.0003,0,0.0003,0.0004,90.625,0.0002,0.0002,0.0002,84000,83502,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,4334,4334,4286,4215.5714,4205,4136,4127,4127,0.0466,0.1425,26.9448,26.9466,0.0451,0.0595,0.0165,27.6453,27.4345,0.691,28.3189,2.9677,1.0953,0.0124,0.0417,0.04,0.0515,29.0392,0.04,0.04,0.04,2662,2662,0.0079
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,4057,4057,4052,3995.8571,4002,3962,3897,3897,0.0318,0,20.3567,21.3221,0.0179,0,0.0137,21.8966,21.8014,0.6232,22.8852,4,0.4125,0.0101,0.0068,0.0148,0.0169,23.02,0.0091,0.0091,0.0089,1491,1478,0.0045
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,4615,4615,4518,4498.4,4479,4448,4432,4432,0.011,0,22.3876,22.7933,0.011,0,0.0145,22.8023,22.8576,0.7646,22.9214,2,1.8616,0.0099,0.011,0.1167,0.1285,23.0514,0.1167,0.1167,0.1167,5340,5340,0.0069
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,4612,4612,4530,4517,4505,4478,4460,4460,0.011,0,22.4386,22.7381,0.011,0,0.0118,22.828,22.7499,0.7686,23.0343,2,1.8758,0.0109,0.011,0.1167,0.1275,23.1793,0.1167,0.1167,0.1167,5340,5340,0.0072
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,3985,3985,3889,3828.1429,3840,3751,3718,3718,0.0232,0.093,26.8802,29.0458,0.0101,0.0337,0.0223,31.0528,30.5273,0.5311,34.5511,4.0187,0.2991,0.0067,0.0024,0.0085,0.0118,35.387,0.0051,0.0051,0.0051,2556,2545,0.0025
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,3997,3997,3746,3666,3618,3603,3452,3452,0.0236,0.0202,34.2907,34.3883,0.009,0.0136,0.0428,36.8412,35.7073,0.5047,40.0778,4.003,0.2879,0.0057,0.0034,0.0074,0.0122,41.6419,0.0045,0.0045,0.0044,2982,2961,0.0021
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,18,28,14,11.6273,11,8,5,7,0.0014,0.193,46.2,52.2857,0.0004,0.0424,0.3687,61.1773,60.5294,0.2727,68.4545,5.0481,0.2814,0.0004,0.0001,0.0004,0.0007,77.7143,0.0002,0.0002,0.0002,63000,62642,0.0001
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,4009,4009,3984,3943.5714,3950,3893,3887,3887,0.0374,0,19.9297,20.8228,0.0179,0,0.0106,21.538,21.5392,0.5922,22.2764,4,0.4141,0.0109,0.0082,0.0149,0.019,23.5907,0.0091,0.0091,0.0089,1491,1472,0.0046
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,143,326,120,115.6154,104,93,76,87,0.0069,0.3394,31.7885,32.7556,0.0026,0.0631,0.371,34.1208,33.6503,0.3811,35.25,4.8934,0.1388,0.0019,0.0008,0.0021,0.0035,36.9342,0.0013,0.0013,0.0012,10500,10419,0.0006
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,8,15,7,5.2473,5,3,2,3,0.0006,0.4597,52.125,66.75,0.0002,0.0648,0.4699,87.4085,83.8,0.2681,98,5.8276,0.1624,0.0002,0,0.0002,0.0003,131.5,0.0001,0.0001,0.0001,126000,125264,0.0001
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,3924,3924,3862,3799.7143,3784,3758,3700,3700,0.0213,0.0227,29.8159,30.4811,0.0101,0.0145,0.0178,31.3202,31.0838,0.5196,32.4089,4.0034,0.3026,0.0063,0.0039,0.0068,0.011,32.7559,0.0051,0.0051,0.0051,2556,2540,0.0026
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,28,35,23,18.2328,17,14,8,11,0.0017,0.3126,41.9545,46.2174,0.0006,0.0574,0.3325,54.1257,54.1,0.3006,60.0833,5.0944,0.0776,0.0006,0,0.0006,0.0008,66,0.0003,0.0003,0.0003,42000,41695,0.0002
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,4583,4583,4521,4465,4430,4405,4386,4386,0.0111,0,25.3447,25.5539,0.0111,0,0.0168,25.663,25.6413,0.7601,25.862,2,1.8257,0.0087,0.0111,0.1,0.1085,25.9134,0.1,0.1,0.1,6230,6230,0.0065
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,4343,4343,4273,4221.7143,4199,4168,4162,4162,0.0466,0.1139,26.4503,26.9424,0.0452,0.0516,0.0146,27.7997,27.8944,0.696,28.6682,2.9758,1.1046,0.0128,0.0424,0.04,0.0477,29.4269,0.04,0.04,0.04,2662,2662,0.0079
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,59,100,48,44.6667,42,37,22,32,0.0033,0,35.7143,39.4516,0.0013,0,0.3021,42.5705,42.2308,0.344,45.5366,5,0.0918,0.0009,0.0003,0.001,0.0016,49.6667,0.0006,0.0006,0.0006,21000,20877,0.0003
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,3232,3890,2967,1967.2308,1711,883,755,773,0.0174,0.0899,28.3832,30.0532,0.0077,0.033,0.547,34.2356,34.4781,0.5293,38.583,4.0179,0.2603,0.005,0.003,0.0064,0.0089,40.2646,0.0039,0.0039,0.0038,3408,3388,0.0019
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,3962,3962,3789,3737.2857,3714,3639,3601,3601,0.0192,0.0433,32.8442,34.3311,0.0088,0.0213,0.0295,35.9018,34.9095,0.5551,37.6752,4.0073,0.2747,0.0051,0.003,0.0073,0.0094,41.65,0.0044,0.0044,0.0044,2982,2964,0.0022
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,8,16,5,4.4624,4,3,1,2,0.0006,0.5561,51,65.1667,0.0002,0.0747,0.5631,90.3857,82.75,0.2623,112,5.7556,0.1868,0.0002,0,0.0002,0.0003,134.25,0.0001,0.0001,0.0001,147000,145983,0
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,4436,4436,4436,4229.75,4320,4111,4052,4052,0.0117,0,45.8288,46.1431,0.0117,0,0.0367,46.8616,47.3248,0.742,48.1497,2,1.4188,0.0045,0.0117,0.0467,0.0518,48.1497,0.0467,0.0467,0.0467,12750,12750,0.0031
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,3856,3856,3654,3502.5,3594,3438,2941,2941,0.0182,0.0941,33.7784,36.8206,0.0081,0.034,0.0721,37.3495,37.1051,0.4827,39.0598,4.019,0.2732,0.0057,0.0031,0.0054,0.0091,43.105,0.0041,0.0041,0.0041,3195,3184,0.002
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,3935,3935,3769,3755.8571,3736,3709,3640,3640,0.0189,0.0384,32.2006,32.2619,0.0095,0.0198,0.0223,33.8652,33.2214,0.5197,36.048,4.0063,0.2906,0.0058,0.0036,0.0079,0.0102,37.0249,0.0048,0.0048,0.0047,2769,2752,0.0024
