@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC

@DATA
normalized-army8-9ls.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.097437,2.099008,1,3.501104,9008374,2.860616,0.37602,0.27867,0,0.226633,0.295613,0,1,0,2.16,0.466524,2,618.683906,2,0.399202,0.284579,0,0,0.317364,0.666667,0.09
normalized-aim-100-2-0-unsat-4_ext.xml.mzn_AND_NODATA,1,0.5,0.5,0.333333,0.666667,1,0,1,1.508074,1,1.442333,4873377,3.253042,0,1,0,0.282843,0.666667,200,1,0,2.1,0.439417,2,500,2,0.388383,0.579573,0,0,0.353553,1,0.05
normalized-aim-200-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,0.500626,0.499374,0.333333,0.666667,1,0,0.99999,1.449018,1,1.439747,4668533,3.530669,0,0.999945,0,0.283048,0.667778,399,1,0,2.22,0.440748,2,998.33985,2,0.383166,0.591716,0,0,0.352372,1,0.1
normalized-5-fullins-4-7.xml.mzn_AND_NODATA,1,1,0,1,0,2.807355,0,0,3.541915,2.807355,-1,369736,3.512272,0.944504,-1,-1,0.767947,0.451551,0,1,0,7.9,0.767947,7,4494.946931,7,-1,1.005255,0,0,0.467907,1.166667,1.55
normalized-army13-24bt.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.195563,2.784642,1,5.019057,9255107,2.683512,0.120286,0.80202,1,0.566774,0.201246,0,1,0,2.93,0.458838,2,1686.628544,2,0.39933,0.162774,0,0,0.37542,0.5,0.32
normalized-aim-100-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,0.560224,0.439776,0.333333,0.666667,1,0,0.988508,2.081276,1,2.623953,7666465,3.596126,0.226794,0.678481,0,0.280846,0.744111,157,1,0,2.09,0.447504,2,444.171297,2,0.332084,0.558312,0,0,0.270138,1,0.04
normalized-aim-200-3-4-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.777218,1.845122,1,2.340076,5164807,5.421176,0,0.323826,0,0.049487,0.328857,0,1,0,2.27,0.087882,2,1042.39527,2,0.359803,0.208571,0,0,0.044292,0.4,0.14
normalized-anna-10.xml.mzn_AND_NODATA,1,1,0,1,0,3.321928,0,0,3.71276,3.321928,6.12487,3702927,0.9706,2.480592,0.196524,1,1.459621,3.763869,0,1,0,2.16,1.459621,10,277.691685,10,0.719848,0.213966,-1,0,0.857916,10,0.05
normalized-aim-200-2-0-sat-1_ext.xml.mzn_AND_NODATA,1,0.501882,0.498118,0.333333,0.666667,1,0,0.999972,1.617838,1,1.590765,5086160,2.971946,0,0.999672,0,0.28333,0.669444,397,1,0,2.23,0.438978,2,995.849625,2,0.38594,0.652009,0,0,0.350592,1,0.09
normalized-army12-21bt.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.21476,2.906369,1,4.920755,9466253,2.526081,0.13403,0.808745,1,0.528089,0.201373,0,1,0,2.75,0.460124,2,1470.006999,2,0.404452,0.151833,0,0,0.376727,0.5,0.29
normalized-army10-14ls.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.096156,2.022179,1,3.563457,8180178,2.144256,0.289079,0.212201,0,0.2761,0.280994,0,1,0,2.26,0.486805,2,913.213276,2,0.388542,0.159905,0,0,0.313685,0.666667,0.13
normalized-army12-21ls.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.07194,1.934548,1,3.728809,7408256,2.095844,0.230163,0.16784,0,0.330747,0.272422,0,1,0,2.4,0.490028,2,1258.787833,2,0.380785,0.168738,0,0,0.311226,0.666667,0.2
normalized-aim-200-6-0-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.608483,2.171066,1,2.145544,7923558,4.69373,0,0.08151,0,0.035548,0.202917,0,1,0,2.4,0.073725,2,1320.831233,2,0.346848,0.173269,0,0,0.039194,0.25,0.2
normalized-aim-200-6-0-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.602966,2.043954,1,1.924114,9310706,4.466039,0,0.095128,0,0.028888,0.201653,0,1,0,2.41,0.06541,2,1324.309383,2,0.345924,0.145936,0,0,0.033049,0.25,0.2
normalized-aim-200-3-4-sat-4_ext.xml.mzn_AND_NODATA,1,0.371402,0.628598,0.333333,0.666667,1,0,0.953142,2.255594,1,2.381581,7693868,2.198748,0.918296,0.951743,0,0.411827,0.553623,677,1,0,2.29,0.532067,2,1239.957571,2,0.446643,0.451399,0,0,0.570789,1,0.15
normalized-army10-14bt.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.251027,3.052278,1,4.785444,9895152,2.603599,0.170331,0.825953,1,0.449635,0.203979,0,1,0,2.42,0.455079,2,1074.932113,2,0.416936,0.153478,0,0,0.377365,0.5,0.19
normalized-2-fullins-4-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,3.879839,2.321928,5.267863,3015692,2.767442,0.846562,0.936604,0,0.535629,0.396645,0,1,0,2.36,0.535629,5,801.911229,5,0.549939,0.558172,-1,0,0.399929,0.833333,0.13
normalized-aim-200-2-0-sat-4_ext.xml.mzn_AND_NODATA,1,0.500626,0.499374,0.333333,0.666667,1,0,0.999972,1.55866,1,1.52534,5078300,2.924479,0,0.999908,0,0.283097,0.668056,399,1,0,2.23,0.43956,2,997.924813,2,0.385882,0.61681,0,0,0.352076,1,0.11
normalized-aim-200-6-0-1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.609209,2.061693,1,2.02335,9061863,4.73934,0,0.11739,0,0.030645,0.202278,0,1,0,2.4,0.069087,2,1322.539111,2,0.346204,0.174379,0,0,0.033321,0.222222,0.2
normalized-aim-50-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.989197,2.258917,1,2.645329,8281803,3.206626,0.210842,0.687315,0,0.282028,0.737333,80,1,0,2.06,0.4518,2,224.065162,2,0.34784,0.599001,0,0,0.270791,1,0.03
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,0.251731,0.748269,0.333333,0.666667,1,0,0.820859,2.262288,1,2.065668,9534837,2.062481,0.918296,0.81401,0,0.513843,0.468185,1189,1,0,2.51,0.599891,2,1522.619427,2,0.441332,0.368934,0,0,0.80332,1,0.28
normalized-aim-100-3-4-1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.777218,1.93309,1,2.420837,8466750,4.550669,0,0.384312,0,0.050828,0.328905,0,1,0,2.12,0.096697,2,521.177314,2,0.367462,0.215816,0,0,0.046046,0.4,0.06
normalized-aim-100-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,0.5,0.5,0.333333,0.666667,1,0,1,1.401,1,1.362028,7371448,3.319392,0,1,0,0.282843,0.666667,200,1,0,2.09,0.440094,2,500,2,0.383413,0.565756,0,0,0.353553,1,0.04
normalized-aim-200-3-4-1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.777674,2.040156,1,2.487933,4215823,5.457308,0,0.286639,0,0.055669,0.329464,0,1,0,2.26,0.102399,2,1041.50603,2,0.360525,0.222973,0,0,0.050734,0.4,0.14
normalized-aim-200-2-0-unsat-4_ext.xml.mzn_AND_NODATA,1,0.5,0.5,0.333333,0.666667,1,0,0.999959,1.423433,1,1.410714,4660641,3.447662,0,0.999959,0,0.282998,0.6675,400,1,0,2.21,0.441191,2,998.754888,2,0.382795,0.556935,0,0,0.352668,1,0.1
normalized-aim-200-3-4-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.777218,1.953641,1,2.394974,5887434,5.315041,0,0.350468,0,0.052135,0.328935,0,1,0,2.27,0.093475,2,1042.324881,2,0.361345,0.187792,0,0,0.046669,0.4,0.14
normalized-aim-50-1-6-2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.961237,1.711337,1,2.593722,5354631,4.777502,0.327445,0.91571,0,0.176471,0.604,0,1,0,2.05,0.193978,2,174.539094,2,0.407472,0.317146,0,0,0.149166,0.666667,0.02
normalized-aim-50-1-6-1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.961237,1.482287,1,2.517587,7964468,4.380526,0.141441,0.881291,0,0.166378,0.602333,0,1,0,2.08,0.181056,2,174.759528,2,0.401605,0.201655,0,0,0.142871,0.666667,0.03
normalized-aim-50-1-6-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.970951,1.753891,1,2.518754,6816556,4.59811,0.327445,0.881291,0,0.176427,0.607333,0,1,0,2.08,0.192222,2,173.709019,2,0.413272,0.272119,0,0,0.14698,0.666667,0.03
normalized-anna-9.xml.mzn_AND_NODATA,1,1,0,1,0,3.169925,0,0,3.71276,3.169925,6.12487,7169802,0.9706,2.495716,0.196524,1,1.459621,3.387482,0,1,0,2.15,1.459621,9,277.691685,9,0.719848,0.213966,-1,0,0.857916,9,0.05
normalized-army9-12ls.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.100949,2.063054,1,3.613157,8572732,3.199684,0.328042,0.241835,0,0.249991,0.287301,0,1,0,2.25,0.479555,2,759.497251,2,0.393629,0.265279,0,0,0.315341,0.666667,0.11
normalized-aim-200-6-0-2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.607325,1.957861,1,1.803914,8966303,4.697244,0,0.080983,0,0.023028,0.201125,0,1,0,2.41,0.063416,2,1325.713254,2,0.345874,0.167533,0,0,0.025934,0.25,0.2
normalized-bibd-6-50-25-3-10_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.500372,0.863121,1,0.522449,3342908,2.272929,0.863121,0.42461,0,0.658808,0.795918,0,1,0,2.85,0.067824,2,1592.206477,2,0.496819,0.272647,0,0,0.40542,1,0.37
normalized-aim-200-1-6-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.966273,1.759882,1,2.676995,2851779,6.224599,0.375185,0.869218,0,0.184902,0.60675,0,1,0,2.18,0.212188,2,695.878674,2,0.3929,0.350786,0,0,0.151068,0.666667,0.1
normalized-bibd-6-60-30-3-12_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.479337,0.863121,1,0.497814,3306510,2.378979,0.863121,0.411166,0,0.658808,0.795918,0,1,0,3.16,0.057107,2,1910.647772,2,0.498907,0.299351,0,0,0.40542,1,0.47
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,1,0,1,0,2,0,0,3.443623,2,4.25573,579565,6.583859,0.28963,0.263088,1,0.207163,0.328255,0,1,0,5.76,0.207163,4,4443.904341,4,0.484206,0.800902,0,0,0.402554,4,1.09
normalized-army9-12bt.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.254488,3.04712,1,4.820221,9997491,2.635858,0.194769,0.83715,1,0.4109,0.20725,0,1,0,2.31,0.445352,2,896.737969,2,0.424701,0.189025,0,0,0.376049,0.5,0.13
normalized-22s-smv.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.283164,2.742252,0.989657,-1,1406546,3.867423,1.659099,-1,-1,2.286695,0.397666,0,-1,0.53214,18.49,2.877737,1.879031,13399.510234,2,-1,0.754561,0.057976,0.173542,0.525483,1,10.16
normalized-aim-200-2-0-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.919953,0.90705,1,1.552177,2927023,5.994153,0,0.543564,0,0.012492,0.500417,0,1,0,2.21,0.072352,2,799.584963,2,0.36682,0.24229,0,0,0.016632,0.666667,0.11
normalized-aim-100-2-0-sat-2_ext.xml.mzn_AND_NODATA,1,0.5,0.5,0.333333,0.666667,1,0,0.999928,1.476533,1,1.459074,7916610,2.825083,0,0.999928,0,0.283048,0.667778,200,1,0,2.1,0.440461,2,499.169925,2,0.387387,0.560329,0,0,0.352372,1,0.05
normalized-bibd-7-42-18-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.450352,0.811278,1,0.474213,2639841,2.150878,0.811278,0.378959,0,0.742307,0.8125,0,1,0,3,0.095168,2,1764,2,0.495812,0.426825,0,0,0.399704,1,0.44
normalized-aim-100-3-4-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.777218,1.933858,1,2.416202,7882466,4.692446,0,0.37602,0,0.053411,0.328964,0,1,0,2.12,0.094211,2,521.147567,2,0.366046,0.229539,0,0,0.047283,0.4,0.07
normalized-5-fullins-4-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963,0,0,3.541915,2.584963,-1,330617,3.512272,0.813825,-1,-1,0.767947,0.387044,0,1,0,7.9,0.767947,6,4494.946931,6,-1,1.005255,0,0,0.467907,1,1.58
normalized-army13-24ls.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.055656,1.890293,1,3.784093,7225554,2.514838,0.207527,0.150935,0,0.357901,0.269517,0,1,0,2.52,0.488088,2,1450.417836,2,0.377729,0.146571,0,0,0.310252,0.666667,0.25
normalized-aim-200-1-6-1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.962529,1.738817,1,2.704841,2291504,6.223879,0.365924,0.876538,0,0.181319,0.605083,0,1,0,2.19,0.213165,2,697.368899,2,0.393474,0.369003,0,0,0.15091,0.666667,0.1
normalized-bibd-6-40-20-3-8_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.529767,0.863121,1,0.557188,3240096,2.386728,0.863121,0.444049,0,0.658808,0.795918,0,1,0,2.55,0.083492,2,1273.765181,2,0.493733,0.298402,0,0,0.40542,1,0.26
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,0.500626,0.499374,0.333333,0.666667,1,0,0.99999,1.54511,1,1.509254,5769473,2.893114,0,0.999945,0,0.283048,0.667778,399,1,0,2.18,0.43973,2,998.33985,2,0.386896,0.611948,0,0,0.352372,1,0.09
normalized-bibd-6-70-35-3-14_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.463471,0.863121,1,0.479356,3371650,2.386733,0.863121,0.401314,0,0.658808,0.795918,0,1,0,3.57,0.049314,2,2229.089067,2,0.500414,0.311761,0,0,0.40542,1,0.57
normalized-aim-200-6-0-sat-3_ext.xml.mzn_AND_NODATA,1,0.252685,0.747315,0.333333,0.666667,1,0,0.820409,2.339208,1,2.201436,-1,1.977091,0.918296,0.815506,0,0.513639,0.468796,1183,1,0,0.52,0.599644,2,1520.151533,2,0.441657,0.351,0,0,0.801393,1,0.28
normalized-aim-50-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,0.5,0.5,0.333333,0.666667,1,0,1,1.520409,1,1.451585,10214299,2.959296,0,1,0,0.282843,0.666667,100,1,0,2.07,0.438727,2,250,2,0.389127,0.483112,0,0,0.353553,1,0.03
normalized-bibd-7-35-15-3-5_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.476702,0.811278,1,0.505168,2686459,2.34306,0.811278,0.398459,0,0.742307,0.8125,0,1,0,2.74,0.112471,2,1470,2,0.492979,0.379055,0,0,0.399704,1,0.34
normalized-bibd-9-36-12-3-3_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.381056,0.721928,1,0.404648,1953081,1.981078,0.721928,0.322757,0,0.888889,0.84,0,1,0,3.73,0.140704,2,2372.304703,2,0.494685,0.322738,0,0,0.380952,1,0.72
normalized-bibd-7-63-27-3-9_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.40181,0.811278,1,0.417875,2766531,2.305374,0.811278,0.344501,0,0.742307,0.8125,0,1,0,4.11,0.065115,2,2646,2,0.500636,0.403583,0,0,0.399704,1,0.77
normalized-bibd-8-42-21-4-9_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.398056,0.764205,1,0.419995,2588388,2.135125,0.764205,0.336121,0,0.818488,0.82716,0,1,0,3.52,0.109245,2,2241.0948,2,0.496569,0.31834,0,0,0.390919,1,0.62
normalized-bibd-16-16-6-6-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.378336,0.522559,1,0.448248,2419654,1.438304,0.522559,0.378336,0,1.283725,0.896194,0,1,0,4.76,0.444528,2,2966.390487,2,0.476592,0.180604,0,0,0.317214,1,1.17
normalized-bibd-6-100-50-3-20_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.432721,0.863121,1,0.443903,3392214,2.366011,0.863121,0.383025,0,0.658808,0.795918,0,1,0,5.46,0.034991,2,3184.412953,2,0.503158,0.306251,0,0,0.40542,1,1.04
normalized-ash958GPIA-4.xml.mzn_AND_NODATA,1,1,0,1,0,2,0,0,3.501116,2,-1,526015,7.034622,0.268361,-1,-1,0.215094,0.323664,0,1,0,8.8,0.215094,4,7033.563219,4,-1,0.569377,0,0,0.351942,4,2.14
normalized-army11-17bt.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.233478,2.919083,1,4.906726,9437363,2.638211,0.150451,0.816622,1,0.491384,0.202985,0,1,0,2.56,0.45719,2,1264.013017,2,0.409984,0.164057,0,0,0.376529,0.5,0.22
normalized-bf-2670-001.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.843055,3.110408,0.993736,3.818307,2602416,4.427165,1.900243,0.922415,1,0.698487,0.583881,0,1,0.531092,6.4,0.619248,1.879397,4358.772235,2,0.464973,0.740058,0.047475,0.173282,0.525749,2,1.99
normalized-anna-8.xml.mzn_AND_NODATA,1,1,0,1,0,3,0,0,3.71276,3,6.12487,9616967,0.9706,2.456302,0.196524,1,1.459621,3.011095,0,1,0,2.15,1.459621,8,277.691685,8,0.719848,0.213966,0,0,0.857916,8,0.05
normalized-bibd-13-26-6-3-1_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.347084,0.591673,1,0.147803,2561966,1.687608,0.591673,0.305401,0,1.130534,0.877551,0,1,0,5.25,0.255397,2,3314.885964,2,0.48904,0.351677,0,0,0.341789,1,1.33
normalized-bibd-7-77-33-3-11_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.38232,0.811278,1,0.395512,2792240,2.438947,0.811278,0.331306,0,0.742307,0.8125,0,1,0,5.35,0.05379,2,3234,2,0.502422,0.264605,0,0,0.399704,1,1.07
normalized-bibd-7-28-12-3-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.513185,0.811278,1,0.473495,2811562,2.326319,0.811278,0.426229,0,0.742307,0.8125,0,1,0,2.51,0.137464,2,1176,2,0.488813,0.255991,0,0,0.399704,1,0.25
normalized-aim-200-3-4-2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.773227,1.891793,1,2.335712,5668516,5.177087,0,0.310059,0,0.050528,0.328601,0,1,0,2.28,0.091226,2,1042.85095,2,0.360029,0.187633,0,0,0.044141,0.333333,0.14
normalized-bibd-8-28-14-4-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.460638,0.764205,1,0.49308,2447077,2.192666,0.764205,0.386019,0,0.818488,0.82716,0,1,0,2.75,0.157543,2,1494.0632,2,0.489707,0.261129,0,0,0.390919,1,0.35
normalized-bibd-9-48-16-3-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.341961,0.721928,1,0.359801,1940860,2.051671,0.721928,0.290929,0,0.888889,0.84,0,1,0,4.89,0.108108,2,3163.072937,2,0.498693,0.257005,0,0,0.380952,1,1.1
normalized-bibd-6-80-40-3-16_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.451035,0.863121,1,0.464967,3378535,2.380613,0.863121,0.393782,0,0.658808,0.795918,0,1,0,4.09,0.043393,2,2547.530363,2,0.501552,0.306883,0,0,0.40542,1,0.74
normalized-abb313GPIA-8.xml.mzn_AND_NODATA,1,1,0,1,0,3,0,0,5.720469,3,-1,208506,5.519263,0.035626,-1,-1,0.290481,0.12892,0,1,0,23.48,0.290481,8,9393.711939,8,-1,0.765786,0,0,0.696328,2,16.53
normalized-bibd-11-22-10-5-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.412649,0.650022,1,0.194242,2139827,1.831604,0.650022,0.357647,0,1.016395,0.861111,0,1,0,3.35,0.258008,2,2077.560925,2,0.48535,0.210283,0,0,0.360656,1,0.6
normalized-3-fullins-5-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,4.858298,2.321928,-1,2026299,3.257389,0.11102,-1,-1,0.844944,0.20194,0,1,0,13.33,0.844944,5,9772.681063,5,-1,0.748524,-1,0,0.493241,0.625,6.37
normalized-bibd-10-90-27-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.24989,0.684038,1,0.258858,1644421,-1,0.684038,0.216792,0,0.954594,0.85124,0,1,0,14.28,0.065714,2,7163.488457,2,0.504472,-1,0,0,0.370716,1,5.43
normalized-bibd-10-30-9-3-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.379876,0.684038,1,0.406094,1752905,1.913119,0.684038,0.324394,0,0.954594,0.85124,0,1,0,3.72,0.18199,2,2387.829486,2,0.491784,0.290924,0,0,0.370716,1,0.74
normalized-bibd-8-56-21-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.362513,0.764205,1,0.379086,2285142,2.191171,0.764205,0.308996,0,0.818488,0.82716,0,1,0,4.61,0.083612,2,2988.126401,2,0.500099,0.255816,0,0,0.390919,1,0.96
normalized-abb313GPIA-9.xml.mzn_AND_NODATA,1,1,0,1,0,3.169925,0,0,5.720469,3.169925,-1,385624,5.519263,0.035626,-1,-1,0.290481,0.145035,0,1,0,23.32,0.290481,9,9393.711939,9,-1,0.765786,0.000001,0,0.696328,2.25,16.37
normalized-bibd-6-90-45-3-18_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.441002,0.863121,1,0.453409,3377229,2.378909,0.863121,0.387837,0,0.658808,0.795918,0,1,0,4.65,0.038742,2,2865.971658,2,0.502442,0.305466,0,0,0.40542,1,0.87
normalized-bibd-16-24-9-6-3_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.329569,0.522559,1,0.352947,1353942,1.432811,0.522559,0.297472,0,1.283725,0.896194,0,1,0,7.92,0.318841,2,4449.585731,2,0.486993,0.183279,0,0,0.317214,1,2.34
normalized-bibd-7-98-42-3-14_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.362304,0.811278,1,0.372705,2826386,-1,0.811278,0.318215,0,0.742307,0.8125,0,1,0,7.32,0.042661,2,4116,2,0.504161,-1,0,0,0.399704,1,1.76
normalized-aim-100-1-6-sat-2_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.990159,2.077681,1,2.518681,5384432,3.279253,0.226794,0.699141,0,0.27834,0.736333,160,1,0,2.09,0.436169,2,448.756259,2,0.341361,0.689603,0,0,0.27185,1,0.04
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,0,0,1,0,3.906891,0.995722,4.473942,1.011761,3.092023,1.108313,1922431,2.499508,1.907947,0.773227,1,0.064328,2.97327,0,1,3.43264,2.06,0.03986,8.858491,165.666175,15,0.790074,0.061914,0.1418,0.347225,0.334043,5,0.03
normalized-bf-0432-007.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.211194,3.773166,0.989391,4.739257,9100092,5.218151,2.212581,0.926178,1,0.689218,0.487891,0,1,0.532668,4.87,0.610823,1.878846,4063.147549,2,0.484217,0.970988,0.060714,0.173674,0.824891,2,1.34
normalized-bibd-15-21-7-5-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.364343,0.543564,1,0.392147,2348819,1.587058,0.543564,0.327851,0,1.234684,0.890625,0,1,0,5.66,0.340542,2,3465,2,0.484092,0.204904,0,0,0.324917,1,1.54
normalized-bibd-7-70-30-3-10_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.391235,0.811278,1,0.405722,2798137,2.33954,0.811278,0.33729,0,0.742307,0.8125,0,1,0,4.7,0.058913,2,2940,2,0.501616,0.240071,0,0,0.399704,1,0.91
normalized-bqwh-15-106-83_ext.xml.mzn_AND_NODATA,1,0.227752,0.713115,0.214141,0.785859,3.807355,1.106652,1.933123,3.305224,1.385775,4.251139,14800918,4.855553,1.365033,0.943709,1,0.354412,0.69024,1218,1,1.468318,2.41,0.395712,3.622222,1312.054447,14,0.521246,0.501778,0.489473,0.942265,1.162415,4,0.23
normalized-bibd-12-22-11-6-5_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.393776,0.619382,1,0.424905,1999532,1.745629,0.619382,0.344796,0,1.074887,0.869822,0,1,0,3.82,0.276721,2,2428.916086,2,0.485398,0.204878,0,0,0.350983,1,0.78
normalized-bibd-15-45-24-8-12_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.24135,0.543564,1,0.254689,1579295,-1,0.543564,0.212825,0,1.234684,0.890625,0,-1,0,12.58,0.174593,2,7425,2,0.497466,-1,0,0,0.324917,1,6.37
normalized-bf-1355-075.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.078565,3.456005,0.995885,4.045537,7973399,4.883748,2.911884,0.791904,1,0.664037,0.48366,0,1,0.645386,12.74,0.659736,1.835321,7346.374776,2,0.45165,1.144122,0.036252,0.202085,0.743994,2,4.82
normalized-bqwh-18-141-15_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.218992,4.737148,0.958987,3.328908,1.054158,1576109,2.784485,2.307481,0.740147,1,0.062385,3.520095,0,1,3.797827,2.1,0.036614,10.524823,220.5549,18,0.805009,0.062575,0.152541,0.355613,0.347357,6,0.05
normalized-BlackHole-4-4-e-2_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16455284,2.935943,0.648252,-1,-1,1.48237,0.284872,8475,1,0.716897,10.39,1.48237,3,2414.844878,16,-1,0.796878,0.337463,1.102777,2.424369,4,4.16
