@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC

@DATA
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,15,10,8,6.2298,6,4,3,2,0.0007,0.6922,0.2618,58.5,104378,76.0927,105000,73.7273
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,4378,4378,4360,4290.4286,4281,4245,4218,4218,0.0465,0.6134,0.713,22.2878,2130,23.1988,2130,23.0704
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,128,77,64,59.1111,57,49,45,39,0.0246,0,0.6051,48.94,16000,51.9205,16000,51.8571
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,104,64,57,50.7345,48,42,38,30,0.0221,0,0.5777,51.931,18000,54.53,18000,54.7727
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,4535,4535,4377,4350.8,4320,4262,4260,4260,0.0111,0,0.749,31.0737,8010,31.1786,8010,31.1528
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,36,24,20,18.0588,18,15,13,9,0.0122,0,0.5519,66.56,40000,73.4152,40000,72.1
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,3960,3960,3881,3736.625,3720,3682,3552,3552,0.0209,0.142,0.5048,34.4142,2960,35.6229,2982,35.0856
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,123,74,64,58.1754,55,49,45,39,0.0247,0,0.6039,49.5172,16000,52.5465,16000,52.7963
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,193,107,94,89.9712,87,78,71,63,0.0291,0,0.6192,45.1143,12000,46.8503,12000,46.6022
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,4158,4158,3979,3932,3879,3877,3849,3849,0.0339,0,0.5737,23.7151,1769,25.2003,1785,24.6144
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,95,65,54,49.5902,47,41,37,33,0.0227,0,0.6145,51.0667,18000,54.9736,18000,54.4444
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,2507,1353,496,588,357,322,267,239,0.0117,0,0.7263,47.0776,18700,49.4131,18700,48.6078
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,4387,4387,4387,4202.5,4265,4096,4062,4062,0.0117,0,0.749,46.7041,12750,46.7179,12750,46.872
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,143,74,66,59.9892,56,50,46,43,0.0263,0,0.5942,49.566,16000,52.0639,16000,52.0313
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,4078,4078,4050,3909.875,3875,3857,3753,3753,0.0241,0,0.602,26.5457,1949,27.5706,1955,27.0358
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,4443,4443,4365,4299.375,4281,4253,4244,4244,0.0465,0.6365,0.7017,22.9086,2130,23.5594,2130,23.8384
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,22,11,9,8.0552,7,6,5,3,0.0009,0.6572,0.2855,55.6364,79252,68.5526,79800,65.7273
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,1022,294,252,259.9167,230,201,187,160,0.0117,0,0.7226,46.7725,20400,48.3985,20400,48.0615
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,313,159,148,143.5238,136,125,118,99,0.0117,0,0.6894,50.0109,25500,51.9504,25500,51.9924
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,4583,4583,4568,4510.3333,4524,4467,4430,4430,0.011,0,0.7695,21.2512,4895,21.3602,4895,21.3439
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S644655157-049.cnf,1,4440,4440,4357,4229.4286,4161,4149,4133,4133,0.0466,0.2464,0.6987,25.8176,2556,27.0194,2556,26.6997
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S318878687-017.cnf,1,2761,626,381,489.5769,344,305,267,214,0.0117,0,0.7233,46.3123,18700,48.6927,18700,48.3634
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,78,47,37,34.5,32,28,25,19,0.0027,0.0151,0.3247,41,25007,44.5081,25200,44.3226
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1924010222-09.UNSAT.shuffled.cnf,1,3999,3999,3875,3814,3817,3776,3703,3703,0.0216,0,0.5421,30.8577,2547,31.7801,2556,31.2174
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,4434,4434,4415,4379.4286,4406,4353,4276,4276,0.0464,0.6422,0.7336,19.0321,1704,19.6162,1704,19.7072
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,41,27,22,18.4121,17,14,12,9,0.0019,0.0107,0.3117,45.6842,41695,52.3106,42000,51.8824
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1818639567-059.cnf,1,4371,4371,4371,4194,4257,4090,4058,4058,0.0117,0,0.7395,43.8415,11900,44.1486,11900,44.5182
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2028777924-038.cnf,1,4546,4546,4534,4467.2,4438,4421,4397,4397,0.0111,0,0.757,25.7431,6230,25.8125,6230,25.7603
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1796956909-029.cnf,1,4566,4566,4538,4467.6667,4451,4414,4409,4409,0.0111,0,0.7652,24.1331,5785,24.5195,5785,24.5338
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1279315365-067.cnf,1,23,13,10,8.3502,8,6,5,3,0.0011,0.4317,0.2752,55.3333,75053,68.1463,75600,65.1429
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2051531193-03.cnf,1,68,39,32,28.9146,26,23,20,16,0.0023,0.0068,0.3273,42.7826,29191,46.7616,29400,46
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,35,26,22,17.9,17,13,11,8,0.0017,0.3073,0.3031,47.2083,41695,54.2391,42000,53.8889
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S353643296-086.cnf,1,4026,4026,4026,3897.8571,3916,3813,3765,3765,0.0289,0.0476,0.5707,26.2841,2113,28.6026,2125,27.1482
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,83,49,39,34.9827,32,28,24,16,0.0027,0,0.3203,41.2941,25047,45.4131,25200,45.2222
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,89,54,47,42.9455,41,37,33,25,0.0207,0,0.5965,53,20000,56.94,20000,56.9524
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf,1,12,7,5,3.8025,3,2,1,1,0.0005,0.2213,0.2505,64,166897,88.6047,168000,82.6667
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1332146811-066.cnf,1,19,13,10,8.3131,8,6,5,3,0.0011,0.6005,0.2916,52.6667,75070,64.5033,75600,63.9286
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1426208256-08.cnf,1,4371,4371,4371,4246,4326,4145,4142,4142,0.0117,0,0.7458,44.0321,11900,44.2841,11900,44.795
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,3919,3919,3835,3753.75,3794,3672,3633,3633,0.0248,0.1576,0.5382,33.043,2747,33.9574,2769,33.6451
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,4267,4267,4254,4108.5,4078,4038,4008,4008,0.0459,0,0.7176,34.6565,3727,35.631,3727,35.5625
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,174,109,93,88.8431,86,76,71,55,0.0302,0,0.6196,45,12000,47.3178,12000,47.5493
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,4402,4402,4367,4255.875,4274,4178,4161,4161,0.0465,0.5153,0.6889,24.4499,2343,25.2303,2343,25.3888
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,4422,4422,4375,4298.75,4297,4275,4204,4204,0.0465,0.6216,0.7076,22.7984,2130,23.5761,2130,23.7713
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,3976,3976,3855,3791.75,3828,3713,3674,3674,0.0189,0.081,0.5249,32.5823,2756,34.0887,2769,33.2444
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1159550149-077.cnf,1,4420,4420,4396,4341.5,4329,4305,4280,4280,0.0464,0.6824,0.7056,21.3507,1917,21.6919,1917,21.8425
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,84,58,50,44.1319,42,36,33,27,0.0203,0,0.5944,52.9744,20000,57.2641,20000,56.8537
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2053050899-08.cnf,1,4402,4402,4402,4190.75,4285,4073,4003,4003,0.0117,0,0.7364,48.0449,13600,48.7193,13600,49.3767
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S906725726-060.SATISFIABLE.cnf,1,4444,4444,4441,4404.875,4410,4393,4355,4355,0.0463,0.5221,0.718,18.6327,1597,18.7854,1597,18.7116
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1307117813-09.UNSAT.shuffled.cnf,1,4549,4549,4489,4420.6,4380,4365,4320,4320,0.0111,0,0.7567,26.9904,6675,27.1391,6675,27.0978
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,4373,4373,4267,4156.875,4115,4088,4069,4069,0.0463,0,0.6989,31.1258,3195,31.9386,3195,32.2211
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1534329206-02.SAT.shuffled.cnf,1,4541,4541,4518,4435.2,4386,4371,4360,4360,0.0111,0,0.7577,27.1959,6675,27.2416,6675,27.2075
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,4516,4516,4435,4353.2,4274,4273,4268,4268,0.0111,0,0.7555,31.1226,8010,31.5333,8010,31.3353
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S379672572-039.SATISFIABLE.cnf,1,3995,3995,3882,3767.5,3758,3674,3611,3611,0.0232,0.0407,0.5344,30.7574,2545,32.6776,2556,31.3884
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,3785,3785,3701,3626.6667,3665,3572,3377,3377,0.0191,0.6916,0.6059,36.2238,3451,38.7438,3582,40.14
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S2051339669-029.cnf,1,2228,543,429,459.9259,348,298,259,218,0.0117,0,0.7156,46.8166,18700,49.0942,18700,48.662
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1411264373-05.UNSAT.shuffled.cnf,1,4410,4410,4355,4287.7143,4255,4230,4225,4225,0.0465,0.3834,0.7046,24.6729,2343,25.0599,2343,24.8312
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1171422074-087.cnf,1,4633,4633,4469,4457,4424,4410,4396,4396,0.0111,0,0.7674,23.9485,5785,24.0841,5785,24.0072
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,4100,4100,4092,3958.125,3917,3910,3850,3850,0.0328,0,0.5965,21.3347,1525,22.4416,1530,22.6366
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1,39,23,20,17.5385,17,15,13,10,0.0124,0,0.5494,65.3333,40000,73.7624,40000,72.75
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1528563858-100.cnf,1,3958,3958,3930,3856.5,3871,3803,3765,3765,0.0276,0,0.5443,26.2719,2031,26.6393,2040,26.6392
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S313074252-14.cnf,1,135,77,64,59.7143,56,47,42,32,0.0041,0.0038,0.3536,36.9388,16692,39.0678,16800,39.1
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,4454,4454,4385,4313,4303,4277,4240,4240,0.0464,0.6931,0.7209,21.6808,1917,21.8578,1917,21.9856
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1,4619,4619,4599,4556.5,4553,4522,4520,4520,0.011,0,0.7724,19.5996,4450,19.7351,4450,19.7841
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S960198064-030.SATISFIABLE.cnf,1,4014,4014,3906,3815,3817,3746,3674,3674,0.0218,0,0.5379,29.1992,2337,30.8486,2343,29.991
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1180773190-07.SAT.shuffled.cnf,1,4352,4352,4330,4264.875,4244,4242,4202,4202,0.0465,0.6293,0.7025,23.1249,2130,23.5506,2130,23.4807
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,4354,4354,4346,4307.25,4316,4282,4262,4262,0.0465,0.6134,0.7081,23.1429,2130,23.4065,2130,23.2351
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,3873,3873,3788,3762.4444,3744,3727,3686,3686,0.0211,0.0384,0.5203,32.2526,2752,33.5276,2769,32.903
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,173,95,88,82.6667,76,69,64,58,0.0117,0.2476,0.69,55.8736,34000,58.5891,34000,59.1806
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,3984,3984,3917,3839.625,3842,3783,3717,3717,0.0236,0,0.5619,28.8211,2331,29.1974,2343,29.0492
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,4633,4633,4512,4495.1667,4505,4439,4428,4428,0.011,0,0.7622,22.7258,5340,22.8584,5340,22.7991
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,4150,4150,4150,3868.75,3964,3857,3504,3504,0.0117,0,0.7349,57.5996,17000,57.6275,17000,58.1947
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,24,17,13,10.5152,9,7,6,4,0.0011,0.5511,0.271,52.7,66827,66.0935,67200,62.5714
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1490060417-003.cnf,1,67,48,40,34.7232,32,28,24,19,0.0028,0.1005,0.3296,40.625,25027,44.1251,25200,43.6122
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,99,58,46,44.3832,42,38,34,27,0.0216,0,0.5867,52.8043,20000,56.3628,20000,56.25
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1019153514-04.SAT.shuffled.cnf,1,4373,4373,4331,4270,4269,4228,4189,4189,0.0465,0.4329,0.7167,24.6649,2343,24.9719,2343,25.0963
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S1737989193-079-UNKNOWN.cnf,1,4371,4371,4371,4188.5,4221,4105,4057,4057,0.0117,0,0.7402,46.3281,12750,46.4415,12750,46.9429
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3550,3550,3294,2880.1111,3190,2653,1729,1729,0.019,0.4356,0.5187,35.3403,3162,37.0275,3195,37.5654
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S2126130224-030.cnf,1,27,15,11,9.675,9,7,6,4,0.0013,0.4515,0.2809,51.5,66788,62.6684,67200,60.3
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,3883,3883,3883,3774,3854,3719,3640,3640,0.0117,0,0.7362,56.7825,17000,56.914,17000,56.7964
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1449408666-02-SAT.cnf,1,2787,2264,1229,1226.6111,996,857,843,775,0.013,0.6752,0.5052,27.6478,4079,30.9037,4234,29.4434
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,4042,4042,3879,3787,3741,3718,3699,3699,0.02,0,0.5057,32.9659,2752,34.9094,2769,34.047
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1627256190-14.cnf,1,81,47,44,37.9242,37,31,28,20,0.0189,0,0.5754,54.5455,22000,58.9146,22000,58.2222
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,4497,4497,4484,4407.2,4403,4326,4326,4326,0.0111,0,0.7531,26.8511,6675,27.0569,6675,26.9304
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2125310989-062.cnf,1,4582,4582,4516,4461.2,4436,4396,4376,4376,0.0111,0,0.7664,25.6407,6230,25.7886,6230,25.6803
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,4494,4494,4453,4380,4346,4328,4324,4324,0.0111,0,0.7613,28.123,7120,28.2966,7120,28.2442
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,4579,4579,4503,4459.3333,4443,4413,4392,4392,0.0111,0,0.7679,24.0282,5785,24.1754,5785,24.2102
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,94,61,52,44.6875,42,36,31,24,0.0031,0,0.3501,39.6216,20886,42.6537,21000,42.6154
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1674394075-027.cnf,1,4033,4033,3968,3927.875,3953,3885,3832,3832,0.0337,0,0.6132,22.7678,1602,23.3226,1615,23.2147
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,21,10,7,5.9212,5,4,3,2,0.0007,0.6794,0.2778,60.3333,104334,77.0005,105000,72.375
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf,1,4541,4541,4533,4455,4437,4385,4379,4379,0.0111,0,0.7629,25.5943,6230,25.7333,6230,25.7225
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1257199575-18.UNSAT.shuffled.cnf,1,4049,4049,3983,3882.7143,3853,3801,3773,3773,0.0288,0,0.5623,26.8423,2116,28.481,2130,27.9029
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,4602,4602,4499,4454.2,4418,4376,4376,4376,0.0111,0,0.7584,25.774,6230,25.9313,6230,25.8428
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,3935,3935,3769,3750.5556,3736,3709,3640,3640,0.0189,0.0384,0.5369,33.03,2752,33.8392,2769,33.2698
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S786890012-057.cnf,1,4023,4023,3984,3837.75,3804,3778,3729,3729,0.0249,0,0.5499,29.4832,2369,31.0986,2380,30.7627
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,4037,4037,4016,3854,3852,3759,3715,3715,0.0232,0,0.5471,27.5381,2330,29.1509,2343,28.0864
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,4460,4460,4420,4384,4367,4358,4300,4300,0.0463,0.5389,0.7233,18.3511,1597,18.8794,1597,18.9595
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1767813611-042.cnf,1,4415,4415,4368,4276.375,4256,4224,4219,4219,0.0465,0.3655,0.7019,24.7905,2343,25.3063,2343,25.5334
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,23,14,11,8.8125,8,6,5,3,0.001,0.4853,0.2819,53.1,79322,67.7886,79800,63.1429
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,105,60,50,45.1636,43,37,32,22,0.0034,0,0.3586,39.569,20883,42.5254,21000,42.05
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1342589780-15.cnf,1,90,51,47,42.9697,41,37,34,29,0.0207,0,0.5841,52.5313,20000,56.5425,20000,56.4776
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S199880667-010.UNKNOWN.cnf,1,4530,4530,4462,4411.8,4408,4357,4302,4302,0.0111,0,0.7594,28.2257,7120,28.5038,7120,28.4435
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S333805260-05.cnf,1,4283,4283,4283,4159.6667,4194,4002,4002,4002,0.0117,0,0.7298,51.9988,15300,53.3598,15300,53.1662
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,3596,3596,3544,3395.5556,3493,3475,2482,2482,0.0192,0.0835,0.5023,37.1105,3175,38.1927,3195,37.2023
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S870840347-014.cnf,1,4368,4368,4368,4214.5,4269,4128,4093,4093,0.0117,0,0.7582,43.7286,11900,44.2758,11900,44.6369
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf,1,3582,3186,3171,2015.9167,2064,974,922,822,0.0165,0.0946,0.4911,30.5873,3393,34.6572,3408,37.2737
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1898939887-14.cnf,1,2741,640,356,464.7692,310,268,240,232,0.0117,0,0.7263,46.6791,18700,48.4833,18700,47.4599
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1,4304,4304,4235,4110.5714,4067,4023,4014,4014,0.0461,0,0.6982,34.4647,3727,35.7961,3727,35.7067
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1036103820-03.cnf,1,165,85,77,72.7944,68,63,57,40,0.0266,0,0.611,46.8315,14000,49.3778,14000,49.1081
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,3927,3927,3867,3823.6667,3818,3803,3683,3683,0.0274,0,0.5674,27.7465,2114,28.8737,2130,28.2437
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,4400,4400,4373,4278.25,4273,4252,4150,4150,0.0465,0.2623,0.7089,24.916,2343,25.2057,2343,25.197
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,79,46,41,37.5,36,32,29,23,0.0193,0,0.5907,54.8125,22000,58.6691,22000,58.6
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1429776379-099.cnf,1,3952,3952,3908,3852,3844,3819,3766,3766,0.0237,0,0.5453,29.4417,2366,30.5098,2380,29.6207
