@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC

@DATA
bool/par/par-32-1-c.xml,1,79.981732,0,0,0.4,-1,0,0.4,0.02709,0.08965,3.975965,3.975965,0.233327,0.233327,0.006297,0.545455,0.076096
bool/par/par-32-3.xml,1,76.177618,0,0,0.333333,-1,0,0.571429,0.026447,0.088733,4.03858,4.246418,0.242246,0.201958,0.007092,0.577778,0.077966
bool/par/par-32-1.xml,1,76.141827,0,0,0.333333,-1,0,0.4,0.026613,0.088986,3.991466,4.182554,0.241477,0.209643,0.005903,0.577778,0.073309
bool/par/par-8-1-c.xml,1,?,0,0,0.466667,?,0,0.466667,0.109393,0.140876,3.042417,3.111657,0.367353,0.38196,0.142857,0.733333,0.187104
bool/par/par-16-3-c.xml,1,79.951981,0,0,0.466667,-1,0,0.428571,0.05224,0.121194,3.576099,3.579938,0.282697,0.28247,0.024631,0.571429,0.1
bool/par/par-32-2-c.xml,1,79.981564,0,0,0.4,-1,0,0.4,0.027262,0.089908,3.990812,3.990812,0.231606,0.231606,0.006337,0.654545,0.077708
bool/par/par-8-2.xml,1,?,0,0,0.428571,?,0,0.454545,0.061233,0.108317,3.593109,3.56703,0.388758,0.318464,0.135135,0.733333,0.203333
bool/par/par-32-5-c.xml,1,79.98206,0,0,0.4,-1,0,0.4,0.026687,0.089041,4.064194,4.064194,0.237062,0.237062,0.006203,0.654545,0.08161
bool/par/par-8-4-c.xml,1,?,0,0,0.333333,?,0,0.333333,0.110636,0.129307,3.137228,3.137228,0.363741,0.363741,0.138889,0.777778,0.173684
bool/par/par-32-5.xml,1,76.227545,0,0,0.4,-1,0,0.454545,0.026608,0.088549,3.994546,4.320235,0.24248,0.207488,0.005821,0.666667,0.081081
bool/par/par-8-3-c.xml,1,?,0,0,0.466667,?,0,0.466667,0.090385,0.126817,3.399925,3.399925,0.357963,0.357963,0.125,0.733333,0.173333
bool/par/par-8-5.xml,1,?,0,0,0.333333,?,0,0.333333,0.077139,0.111156,3.593437,3.530308,0.411439,0.325614,0.131579,0.733333,0.184615
bool/par/par-16-2.xml,1,76.466497,0,0,0.4,-1,0,0.538462,0.049962,0.116746,3.539849,3.828988,0.286817,0.256434,0.022523,0.551039,0.1
bool/par/par-8-4.xml,1,?,0,0,0.333333,?,0,0.333333,0.107045,0.116604,3.426804,3.480082,0.384197,0.32503,0.138889,0.733333,0.188034
bool/par/par-16-1.xml,1,76.112026,0,0,0.6,-1,0,0.6,0.05534,0.125309,3.63751,3.753265,0.277913,0.261156,0.025,0.504545,0.1
bool/par/par-8-3.xml,1,?,0,0,0.384615,?,0,0.333333,0.08338,0.115598,3.630873,3.678346,0.394029,0.337726,0.121951,0.733333,0.166667
bool/fpga/fpga-11-9.xml,1,100,0,0,0.714286,-1,0,0.826087,0.321626,0.190847,3.216939,3.258749,0.345968,0.326354,0.003215,0.7,0.044421
bool/fpga/fpga-13-11.xml,1,100,0,0,0.75,-1,0,0.851852,0.319023,0.186351,3.174382,3.213679,0.330583,0.311313,0.002045,0.7,0.033966
bool/fpga/fpga-40-40.xml,1,100,0,0,0.870968,-1,0,0.950617,0.364049,0.210929,-512,-512,-1,-1,0.000125,0,-1
bool/fpga/fpga-35-35.xml,1,100,0,0,0.846154,-1,0,0.943662,0.365616,0.202356,3.181835,3.432242,0.260006,0.21893,0.000151,0.7,0.005666
bool/fpga/fpga-40-39.xml,1,100,0,0,0.870968,-1,0,0.950617,0.365814,0.207223,3.194003,3.483181,0.252174,0.208732,0.000131,0.7,0.004536
bool/fpga/fpga-35-33.xml,1,100,0,0,0.846154,-1,0,0.943662,0.365642,0.200973,3.170784,3.422905,0.26324,0.223178,0.000171,0.7,0.005715
bool/fpga/fpga-25-25.xml,1,100,0,0,0.833333,-1,0,0.921569,0.350302,0.1945,3.131741,3.292971,0.281805,0.247924,0.000365,0.7,0.011069
bool/fpga/fpga-45-43.xml,1,100,0,0,0.888889,-1,0,0.956044,0.36656,0.210375,-512,-512,-1,-1,0.000113,0,-1
bool/fpga/fpga-15-14.xml,1,100,0,0,0.75,-1,0,0.870968,0.340747,0.176413,2.859702,2.949707,0.316733,0.298286,0.00107,0.7,0.026316
bool/fpga/fpga-20-20.xml,1,100,0,0,0.789474,-1,0,0.902439,0.333067,0.192315,3.024435,3.148912,0.296305,0.267427,0.000564,0.7,0.015717
bool/fpga/fpga-12-11.xml,1,100,0,0,0.733333,-1,0,0.84,0.321707,0.185887,3.115815,3.112755,0.333757,0.315166,0.002222,0.7,0.038896
bool/fpga/fpga-20-18.xml,1,100,0.333333,0.333333,0.789474,-1,0,0.902439,0.34432,0.182146,2.91907,3.031918,0.301293,0.27676,0.000675,0.7,0.015839
bool/fpga/fpga-13-12.xml,1,100,0,0,0.75,-1,0,0.851852,0.310794,0.18362,3.123476,3.116506,0.322817,0.305216,0.001777,0.7,0.033966
bool/fpga/fpga-40-38.xml,1,100,0.333333,0.333333,0.870968,-1,0,0.950617,0.367824,0.202937,3.118827,3.415187,0.254207,0.211452,0.000137,0.7,0.004536
bool/fpga/fpga-30-30.xml,1,100,0,0,0.826087,-1,0,0.934426,0.366926,0.191767,3.009336,3.27309,0.269935,0.232632,0.000207,0.7,0.007525
bool/fpga/fpga-11-11.xml,1,100,0,0,0.714286,-1,0,0.826087,0.316774,0.185927,3.150476,3.2083,0.333975,0.315921,0.002179,0.7,0.043506
bool/fpga/fpga-35-34.xml,1,100,0,0,0.846154,-1,0,0.943662,0.368231,0.197697,3.121722,3.367739,0.261937,0.221855,0.000159,0.7,0.005715
bool/fpga/fpga-15-15.xml,1,100,0,0,0.75,-1,0,0.870968,0.332623,0.186827,3.08296,3.14352,0.313681,0.292149,0.000949,0.7,0.026047
bool/fpga/fpga-45-45.xml,1,100,0,0,0.888889,-1,0,0.956044,0.366633,0.211554,-512,-512,-1,-1,0.000103,0,-1
bool/fpga/fpga-10-9.xml,1,100,0,0,0.692308,-1,0,0.809524,0.320154,0.189375,3.220077,3.275282,0.346502,0.328106,0.003165,0.7,0.048218
bool/fpga/fpga-14-12.xml,1,100,0,0,0.733333,-1,0,0.862069,0.312565,0.182401,3.108869,3.105934,0.320357,0.302504,0.001638,0.7,0.028335
bool/fpga/fpga-13-13.xml,1,100,0,0,0.75,-1,0,0.851852,0.326246,0.181691,3.10997,3.087427,0.32054,0.303368,0.001471,0.7,0.033803
bool/fpga/fpga-10-8.xml,1,100,0,0,0.692308,-1,0,0.809524,0.298068,0.184234,3.208229,3.244541,0.346095,0.330628,0.004157,0.7,0.048218
bool/fpga/fpga-10-10.xml,1,100,0,0,0.692308,-1,0,0.809524,0.33083,0.184666,2.905917,2.94482,0.346122,0.325983,0.002456,0.7,0.048218
bool/fpga/fpga-30-28.xml,1,100,0,0,0.826087,-1,0,0.934426,0.356227,0.196822,3.124773,3.318019,0.274103,0.236769,0.000244,0.7,0.007525
bool/fpga/fpga-11-10.xml,1,100,0,0,0.714286,-1,0,0.826087,0.331003,0.186143,2.958046,3.010593,0.34597,0.32484,0.002534,0.7,0.044421
bool/fpga/fpga-15-13.xml,1,100,0,0,0.75,-1,0,0.870968,0.328065,0.180775,3.080442,3.104725,0.317966,0.299287,0.001263,0.7,0.026316
bool/fpga/fpga-25-23.xml,1,100,0,0,0.833333,-1,0,0.921569,0.34205,0.193691,3.118372,3.285797,0.285398,0.253189,0.000433,0.7,0.011145
bool/fpga/fpga-20-19.xml,1,100,0,0,0.789474,-1,0,0.902439,0.338039,0.188185,3.044818,3.172606,0.298577,0.271807,0.000617,0.7,0.015839
bool/fpga/fpga-14-14.xml,1,100,0.333333,0.333333,0.733333,-1,0,0.862069,0.340339,0.175731,2.843114,2.957476,0.316915,0.299675,0.001152,0.7,0.028728
bool/fpga/fpga-25-24.xml,1,100,0,0,0.833333,-1,0,0.921569,0.342453,0.198355,3.144422,3.285694,0.283714,0.249669,0.000403,0.7,0.011145
bool/fpga/fpga-12-12.xml,1,100,0,0,0.733333,-1,0,0.84,0.312253,0.183044,3.053643,2.993002,0.325088,0.308291,0.001923,0.7,0.038896
bool/fpga/fpga-30-29.xml,1,100,0,0,0.826087,-1,0,0.934426,0.361661,0.194539,3.103431,3.327257,0.271899,0.234595,0.000225,0.7,0.007525
bool/fpga/fpga-45-44.xml,1,100,0,0,0.888889,-1,0,0.956044,0.364832,0.213152,-512,-512,-1,-1,0.000108,0,-1
bool/fpga/fpga-14-13.xml,1,100,0,0,0.733333,-1,0,0.862069,0.326652,0.180274,3.094194,3.131488,0.318426,0.301053,0.00137,0.7,0.028728
bool/fpga/fpga-12-10.xml,1,100,0.333333,0.333333,0.733333,-1,0,0.84,0.335181,0.185563,2.879743,2.901086,0.344561,0.32308,0.002568,0.7,0.038896
bool/mpsReduced/mps-red-markshare1-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-berlin-5-8_0.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran10x10c.xml,1,?,0,0,0.957447,?,0,0.987302,0.370068,0.290912,-512,-512,-1,-1,0.001313,0,-1
bool/mpsReduced/mps-red-mod013.xml,1,100,0,0,1,-1,0,0.983806,0.343022,0.268473,4.196518,-512,0.143857,-1,0.003575,0.714286,0.000673
bool/mpsReduced/mps-red-flugpl.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran12x12.xml,1,?,0,0,0.969697,?,0,0.989501,0.352587,0.277549,-512,-512,-1,-1,0.001296,0,-1
bool/mpsReduced/mps-red-ran13x13.xml,1,?,0,0,0.9801,?,0,0.990315,0.359893,0.276214,-512,-512,-1,-1,0.001631,0,-1
bool/mpsReduced/mps-red-sc50a.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-testprob.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-markshare1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-markshare2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-capri.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-timtab1.xml,1,91.025641,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-misc03.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-modglob.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-misc01.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-enigma.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-agg.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-sc205.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-afiro.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-gr4x6.xml,1,100,0,0,1,-1,0,0.979167,0.336648,0.259404,3.973208,4.434837,0.165291,0.134478,0.004514,0.8,0.000844
bool/mpsReduced/mps-red-bk4x3.xml,1,?,0,0,1,?,0,0.96748,0.328935,0.253008,3.640667,4.124322,0.191464,0.15707,0.008218,0.761905,0.002189
bool/mpsReduced/mps-red-ran8x32.xml,1,100,0,0,0.991031,-1,0,0.99598,0.361335,0.286262,-512,-512,-1,-1,0.002366,0,-1
bool/mpsReduced/mps-red-ran10x26.xml,1,100,0,0,0.989637,-1,0,0.995031,0.36993,0.290394,-512,-512,-1,-1,0.002015,0,-1
bool/mpsReduced/mps-red-blend.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-scagr7.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-arki001.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-nazareth.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran10x10b.xml,1,?,0,0,0.956989,?,0,0.98722,0.370473,0.290894,-512,-512,-1,-1,0.001308,0,-1
bool/mpsReduced/mps-red-est.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-egout.xml,1,?,0,0,1,?,0,1,0.347842,0.3216,-512,-512,-1,-1,0.003264,0,-1
bool/mpsReduced/mps-red-neos20.xml,1,78.311,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-neos15.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran10x10a.xml,1,?,0,0,0.957447,?,0,0.98722,0.370224,0.29097,-512,-512,-1,-1,0.001307,0,-1
bool/mpsReduced/mps-red-glass4.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-liu.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-adlittle.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-sc50b.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-25fv47.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-beaconfd.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran17x17.xml,1,?,0,0,0.983539,?,0,0.992551,0.355218,0.274844,-512,-512,-1,-1,0.001128,0,-1
bool/mpsReduced/mps-red-qnet1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-misc07.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-agg3.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-pk1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-rout.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-lotfi.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-bandm.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-aflow30a.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-sc105.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-vpm1.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-UMTS.xml,1,70.827157,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-recipe.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-timtab2.xml,1,89.805375,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran14x18.xml,1,100,0,0,0.983264,-1,0,0.99297,0.359026,0.28676,-512,-512,-1,-1,0.001231,0,-1
bool/mpsReduced/mps-red-kb2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-stocfor1.xml,1,100,?,?,1,-1,?,?,0.396579,0.35944,-512,?,-1,?,?,0,-1
bool/mpsReduced/mps-red-ran16x16.xml,1,?,0,0,0.982533,?,0,0.992141,0.359016,0.286488,-512,-512,-1,-1,0.001198,0,-1
bool/mpsReduced/mps-red-bal8x12.xml,1,100,0,0,0.969925,-1,0,0.989501,0.345083,0.274834,-512,-512,-1,-1,0.001902,0,-1
bool/mpsReduced/mps-red-harp2.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-pp08a.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-misc02.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-rgn.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-noswot.xml,1,?,0,0,1,?,0,0.975904,0.331117,0.274885,3.828078,-512,0.199607,-1,0.001703,0.733333,0
bool/mpsReduced/mps-red-fiber.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-misc05.xml,1,91.489362,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-mkc.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-markshare2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-share2b.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-vpm2.xml,1,-1,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-bg512142.xml,1,99.934938,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-blend2.xml,1,93.877551,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-bienst1.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-bell4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran6x43.xml,1,100,0,0,1,-1,0,0.996925,0.372525,0.287314,-512,-512,-1,-1,0.00257,0,-1
bool/mpsReduced/mps-red-railway-8-1-0.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran4x64.xml,1,100,0,0,1,-1,0,0.997931,0.365203,0.287548,-512,-512,-1,-1,0.004586,0,-1
bool/mpsReduced/mps-red-bell3b.xml,1,85.806452,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-net12.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-agg2.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-aflow40b.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-usAbbrv-8-25-70.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-pp08aCUTS.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-vtp-base.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran12x21.xml,1,100,0,0,1,-1,0,1,0.37143,0.293835,-512,-512,-1,-1,0.001204,0,-1
bool/mpsReduced/mps-red-mas74.xml,1,?,0,0,0.981818,?,0,1,0.402465,0.316194,-512,-512,-1,-1,0.006414,0,-1
bool/mpsReduced/mps-red-bell3a.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-sample2.xml,1,95.522388,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-share1b.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-boeing2.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-neos14.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-ran10x12.xml,1,100,0,0,0.969231,-1,0,0.989218,0.363035,0.284673,-512,-512,-1,-1,0.001577,0,-1
bool/mpsReduced/mps-red-qnet1-o.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mpsReduced/mps-red-mas76.xml,1,?,0,0,0.981818,?,0,0.994143,0.416445,0.31983,-512,-512,-1,-1,0.006754,0,-1
bool/mpsReduced/mps-red-bell5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/circuits/c8.xml,1,?,0,0,0.862069,?,0,0.948052,0.33029,0.194673,3.621391,3.752881,0.302372,0.268549,0.004021,0.7,0.004932
bool/circuits/C17.xml,1,?,0,0,0.6,?,0,0.636364,0.251003,0.179553,3.029635,3.243795,0.396775,0.389727,0.089286,0.7,0.158103
bool/circuits/cm42a.xml,1,?,0,0,0.789474,?,0,0.902439,0.332705,0.193999,3.209164,3.317301,0.306342,0.273041,0.011036,0.7,0.015717
bool/circuits/cmb.xml,1,?,0,0,0.833333,?,0,0.929825,0.339319,0.193747,3.463664,3.652622,0.288592,0.254289,0.001728,0.7,0.008613
bool/circuits/C432.xml,1,?,0,0,0.878788,?,0,0.952941,0.335915,0.190899,3.591358,3.743139,0.305779,0.272391,0.001062,0.7,0.004199
bool/circuits/cc.xml,1,?,0,0,0.833333,?,0,0.936508,0.341344,0.201136,3.329149,3.537543,0.280076,0.238609,0.010652,0.7,0.007153
bool/circuits/b1.xml,1,?,0,0,0.666667,?,0,0.789474,0.310388,0.186267,3.252845,3.263077,0.343769,0.32897,0.025424,0.7,0.061055
bool/ppp/ppp-3-13-25-26.xml,1,3.818251,0,0,0.934426,-1,0,0.962264,0.369598,0.258893,4.147352,-512,0.158353,-1,0.000913,0.714286,0.000874
bool/ppp/ppp-1-11-19-21.xml,1,3.930419,0,0,0.935484,-1,0,0.961905,0.367629,0.25812,4.139933,-512,0.161433,-1,0.000941,0.714286,0.000895
bool/ppp/ppp-1-3-13-19.xml,1,3.911932,0,0,0.934426,-1,0,0.961538,0.367958,0.256908,4.140352,-512,0.161626,-1,0.000942,0.714286,0.000918
bool/ppp/ppp-1-13.xml,1,3.847389,0,0,0.934426,-1,0,0.962264,0.367545,0.259303,4.151559,-512,0.15829,-1,0.00092,0.714286,0.000874
bool/ppp/ppp-1-9-16-19.xml,1,3.871156,0,0,0.933333,-1,0,0.961165,0.369721,0.257537,4.103162,-512,0.164432,-1,0.000903,0.714286,0.000929
bool/ppp/ppp-1-12-16.xml,1,3.771278,0,0,0.932203,-1,0,0.961538,0.370325,0.258072,4.123718,-512,0.160008,-1,0.000877,0.714286,0.000907
bool/jnh/jnh-12.xml,1,?,0,0,0.714286,?,0,0.826087,0.322857,0.182985,3.554702,3.600388,0.297987,0.283195,0.000753,0.7,0.019626
bool/jnh/jnh-7.xml,1,?,0,0,0.692308,?,0,0.809524,0.319182,0.182558,3.572984,3.607837,0.298256,0.283769,0.000666,0.7,0.020569
bool/jnh/jnh-212.xml,1,?,0,0,0.714286,?,0,0.826087,0.321365,0.183328,3.559689,3.598618,0.299497,0.284825,0.000796,0.7,0.01902
bool/jnh/jnh-17.xml,1,?,0,0,0.714286,?,0,0.826087,0.323165,0.183022,3.554969,3.600281,0.298871,0.284135,0.000766,0.7,0.020709
bool/jnh/jnh-220.xml,1,?,0,0,0.714286,?,0,0.826087,0.321746,0.183631,3.557685,3.599847,0.300182,0.285294,0.000802,0.7,0.018092
bool/jnh/jnh-217.xml,1,?,0,0,0.714286,?,0,0.826087,0.321962,0.183817,3.569978,3.614559,0.299889,0.284771,0.000794,0.7,0.021236
bool/jnh/jnh-204.xml,1,?,0,0,0.714286,?,0,0.826087,0.321686,0.183443,3.573044,3.615899,0.299515,0.284674,0.000805,0.7,0.020415
bool/jnh/jnh-1.xml,1,?,0,0,0.75,?,0,0.862069,0.324,0.182668,3.567094,3.622745,0.295528,0.280328,0.000759,0.7,0.017452
bool/jnh/jnh-218.xml,1,?,0,0,0.714286,?,0,0.826087,0.322993,0.183154,3.541614,3.587981,0.299162,0.284366,0.000807,0.7,0.020934
bool/jnh/jnh-201.xml,1,?,0,0,0.75,?,0,0.862069,0.323664,0.182942,3.5575,3.614789,0.295891,0.280596,0.000798,0.7,0.018096
bool/jnh/jnh-205.xml,1,?,0,0,0.714286,?,0,0.826087,0.322508,0.183154,3.541574,3.589797,0.298833,0.283895,0.000805,0.7,0.020957
bool/jnh/jnh-207.xml,1,?,0,0,0.714286,?,0,0.826087,0.322109,0.183416,3.543008,3.585403,0.299782,0.284834,0.000794,0.7,0.020388
bool/jnh/jnh-210.xml,1,?,0,0,0.692308,?,0,0.809524,0.322132,0.183488,3.548775,3.593388,0.299546,0.284684,0.000704,0.7,0.020466
bool/jnh/jnh-213.xml,1,?,0,0,0.714286,?,0,0.826087,0.32276,0.183004,3.54707,3.594036,0.298978,0.284141,0.000808,0.7,0.021527
bool/jnh/jnh-301.xml,1,?,0,0,0.75,?,0,0.862069,0.324321,0.182414,3.57356,3.627362,0.295385,0.280244,0.000716,0.7,0.016884
bool/jnh/jnh-209.xml,1,?,0,0,0.714286,?,0,0.826087,0.322009,0.184018,3.565695,3.611941,0.300118,0.284893,0.000806,0.7,0.020866
bool/pseudoGLB/normalized-army8-9bt.xml,1,?,0,0,0.916667,?,0,0.966942,0.290759,0.2135,3.978737,4.136827,0.257828,0.226418,0.005233,0.733333,0.001806
bool/pseudoGLB/normalized-t2001-13queen13-1111226241.xml,1,0,0,0,0.994186,100,0,0.996567,0.347616,0.293742,-512,-512,-1,-1,0.061111,0,-1
bool/pseudoGLB/normalized-t3002-11tsp11-1900552311.xml,1,0,0,0,0.98939,100,0,0.994326,0.336902,0.29816,-512,-512,-1,-1,0.062637,0,-1
bool/pseudoGLB/normalized-pigeon-cardinality-31-30.xml,1,0,0,0,0.826087,100,0,0.934426,0.365657,0.225098,3.135457,3.450349,0.218262,0.184759,0.001566,0.7,0.007103
bool/pseudoGLB/normalized-pigeon-clauses-45-40.xml,1,0,0.333333,0.333333,0.916667,100,0.25,0.950617,0.449421,0.272332,2.763569,3.346741,0.330458,0.2505,0.001896,0.7,0.004536
bool/pseudoGLB/normalized-25s-smv.xml,1,0,?,?,?,100,?,?,?,?,?,?,?,?,?,?,?
bool/pseudoGLB/normalized-dbst-v30-e350-d15-mw10-3.PB06.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
