@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC

@DATA
SAT_Competition2009/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,1,0,0.7691,0.0003,0.3314,0.8453,0.9439,0.9376,0.9612,0.2264,0.9648,0.9831,0.9005,0.901,0.9862,1.4505,0.9865,3.0174,0.7715,43,0.1519,158,190,0.0601,0.9884,202.3793,264,210,2.9433,230,0.7105,243,0.7667,0.0226,0.5189,0.01,0.9022,0.0164,0.006,0.0709,0.0384,0.0055,0.0242,0.0025,0.2057,0.6236,0.5205,0.1429,0.3601,0.0005,0.1461,22.6443,20.6051,16.0711,0.263,12.7535,?,?,0.7755,0.26,0.0009,?,?,29.5431,12.9135
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-pbl-00400.sat05-1322.reshuffled-07.cnf,1,0,0.0006,0.0009,0.7862,0.2918,0.0031,0.1395,1,0.2912,0.3635,0.6031,0.0522,0.545,0.7497,4.2377,0.8612,5.5859,2.69,26,0.3145,72,151,0.4994,1,242.1695,845,213,3.0477,308,1.9367,466,0.24,0.0182,0.6346,0.4376,0.6177,0.4079,0.3746,0.0608,0.4842,0.2956,0.4715,0,0.6041,1.1339,0.1569,0,2.6005,0.0021,0.3598,9.6556,8.5822,6.1538,0.4649,3.4374,?,?,0.2259,0.4802,0.1098,?,?,10.6203,5.9822
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,0.8,0.9523,0.5578,0.0142,0.9969,0.9523,0.7182,0.3039,0.7795,0.7894,0.8547,0.9523,0.8299,0.8815,2.694,0.9057,5.3919,0.1921,46,0.0363,91,153,0,0.9296,163.6818,224,167,4.8958,196,0.2045,215,1.8075,0.0096,0.8786,0,0.1681,0,0,0.1335,0,0,0,0,0.2789,0.1886,0.1028,0.0634,0.1807,0.0032,0.5647,57.0853,54.2945,50.5436,0.1979,51.7643,?,?,9.1212,0.0869,0.0026,?,?,60.9583,41.9114
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0,0.0949,0,0.9249,0.2822,0.1025,0.5377,1,0.4575,0.6647,0.7471,0.1118,0.6983,0.7998,2.9375,0.8332,3.3595,2.9219,374,0.2023,467,1004,1,1,1469.6429,2846,1360,1.2842,2019,2.5446,2609,0.4317,0.2217,0.8333,0.4996,0.5361,0.4508,0.4947,0.1115,0.5,0.141,0.4999,0.059,0.503,4.2361,0.1945,0,2.4182,0.1941,0.7068,15.3595,11.6017,11.0465,1.5207,0.2503,?,?,0.3568,0.2349,0.6456,?,?,16.866,0.8645
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0,0.1393,0,0.8393,0.3316,0.1396,0.6667,0.9883,0.5896,0.8,0.875,0.1554,0.8489,0.9951,2.7378,0.9952,3.6431,1.5704,397,0.214,604,758,0.5,0.9952,1172,1866,1366,2.9699,1506,0.7151,1866,0.3599,0.0215,0.988,0.4948,0.7702,0.2601,0,0.0695,0.5,0,0.5,0,0.3868,1.659,0.2273,0,1.8399,0.0103,0.2806,39.0084,31.5315,30.0728,1.04,2.3838,?,?,0.9579,0.2088,0.0451,?,?,44.9858,5.6508
SAT_Competition2011/SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0,0.6675,0.0604,1.1112,0.4024,0.6699,0.4484,0.4286,0.7837,0.5314,0.5828,0.5831,0.5725,0.627,1.3458,0.6983,1.2828,1.2178,4186,0.1066,4186,4278,0.4643,0.7752,4312.875,4433,4298,1.6896,4425,1.0012,4433,0.5727,0.4434,0.9528,0.2757,0.1149,0.2986,0.2654,0.0666,0.359,0.2542,0.3303,0.2421,0.0191,0.1292,0.0263,0,0.4711,0.0651,0.3674,32.404,32.1482,32.1482,0.2734,0.7151,0.0605,2.4272,0.1613,0.1806,0.0217,0.5,2.5868,33.2307,0.9831
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.8182,0.9252,0.7454,0.0278,0.9923,0.9252,0.7698,0.2911,0.8246,0.7788,0.7899,0.9252,0.79,0.8021,2.7815,0.8103,4.4471,0.272,177,0.0402,317,340,0,0.839,771,1730,439,3.9124,1366,0.2884,1694,1.3906,0.0168,0.9361,0,0.1699,0,0,0,0,0,0,0,0.7253,0.1143,0.179,0.0717,0.1158,0.0089,0,48.464,46.4618,45.1425,0.1433,28.3213,?,?,4.4328,0.0197,0.0063,?,?,57.5772,24.6901
SAT_Competition2009/CRAFTED/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,1,0.3333,0,0,0.5772,0.4949,1,0.0099,0.0909,0.3811,0.0228,0.0491,0.5023,0.0858,0.1543,0.5967,0.225,0.9004,0.5537,3563,0.041,3563,3571,0.0975,0.288,3718.2222,3949,3680,1.7718,3810,0,3949,0,0.2857,0.6042,0.0784,0.0258,0.0761,0.0692,0,0.0886,0.0593,0.0846,0.044,0.039,0.065,0.0282,0,0.271,0.0137,0,36.2989,35.5037,35.5037,0.065,0.2673,0.1053,1.0884,0.1454,0.9563,0.0069,0.125,0.7694,36.9504,0.7624
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0,0.0371,0.0001,0.9523,0.2847,0.1398,0.0047,0.6667,0.2289,0.0153,0.0374,0.2945,0.1128,0.1855,1.0023,0.2319,1.3674,1.0749,438,0.099,723,870,0.3907,0.8133,1208.2727,3837,1064,0.62,1269,0.4854,1680,0.1226,0.3177,0.6114,0.3853,0.0611,0.3335,0.3418,0.1864,0.3904,0.157,0.3887,0.0212,0.5266,0.9092,0.7955,0,0.8985,0.0119,3.2068,10.7071,9.5839,8.6826,0.3976,0.1298,0.25,1.6826,0.2819,1.3536,0.0201,0.9048,1.7936,15.0748,0.3306
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0.6,0.9284,0.7346,0.0274,0.9925,0.9284,0.7709,0.3733,0.7476,0.7818,0.7944,0.9284,0.7956,0.808,2.9497,0.8218,4.8338,0.2678,751,0.0477,751,1174,0,0.8606,2016.2,3963,1832,4.3132,2361,0.2807,3963,1.3765,0.0169,0.9051,0,0.198,0,0,0,0,0,0,0,0.5547,0.1859,0.1135,0.0957,0.1754,0.0075,0,50.7909,46.3279,46.3279,0.1822,28.3751,?,?,6.6153,0.0247,0.0068,?,?,54.4948,24.1377
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07.cnf,1,0,0.0507,0.7833,0.6629,0.4509,0.8734,0.8153,0.8333,0.5986,0.8208,0.8256,0.4642,0.836,0.8369,0.5927,0.881,1.412,1.2234,920,0.3737,949,1583,0.1935,0.8967,1918.2105,3049,1873,4.3357,2379,0.6664,2941,1.001,0.0281,0.8438,0.0828,0.2336,0.0874,0.0193,0.09,0.1696,0.0171,0.1601,0.0117,0.3007,0.7564,0.1571,0,0.8677,0.0126,0.2887,36.3478,35.2666,33.3549,0.5483,9.9297,?,?,0.7269,0.0312,0.0209,?,?,40.0702,12.8518
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0,0,0,0.7972,0.3739,0,0.0004,0.2,0.2148,0.0032,0.0139,0.2633,0.0395,0.0347,0.7809,0.1666,1.365,1.6431,635,0.0462,635,2029,0.1901,0.3273,2439.6667,3447,2695,1.802,3230,0.8437,3447,0.1374,0.1398,0.5044,0.1042,0.0228,0.1092,0.0923,0.0224,0.1384,0.0863,0.119,0.0814,0.3559,0.275,0.2759,0,0.1864,0.0047,0.092,30.2928,8.3323,8.3323,0.114,1.0238,0.3012,2.6739,0.2068,1.5117,0.0257,0.6517,2.9619,29.3885,1.5698
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,1,0.0698,0.619,0,1,0.0698,0.619,0.0244,0.9992,0.619,0.619,0.7674,0.619,0.6191,0,0.6191,0,0,4272,0,4272,4272,0.343,0.6191,4272,4272,4272,0,4272,0.7761,4272,0.6106,0.0698,0.9999,0.3429,0.0244,0.3429,0.3429,0,0.3429,0.3429,0.3429,0.3429,0,0,0,0.0244,0,0.0693,0,35.2217,35.2217,35.2217,0,3.8533,0.0048,0.7761,0,0,0.0353,0.0488,0.7761,35.2217,3.8687
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0,0.8333,0.5831,1.067,0.438,0.8333,0.5831,0.3333,0.6791,0.5832,0.5832,0.6713,0.5832,0.5832,0,0.5832,0,1.0976,4484,0,4484,4514,0.2295,0.5833,4535.1667,4579,4541,1.2514,4553,0.4506,4579,0.4472,0.4167,0.8316,0.2295,0.3333,0.2295,0.2295,0.0936,0.2295,0.2295,0.2295,0.2294,0.0066,0,0.0728,0.3333,0.3222,0.0278,0.4861,32.0081,29.6164,29.6164,0.0192,0.6064,0.0952,0.4506,0.0001,0.0001,0.0139,0.4,0.4506,33.3541,1.1291
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,1,0.0319,0.5075,0,1,0.0319,0.5077,0.0109,0.956,0.5077,0.5077,0.758,0.5077,0.5077,0,0.5078,0,0,3425,0,3425,3425,0.006,0.5081,3501,3577,3577,0,3577,0.6857,3577,0.5926,0.0319,0.9966,0.006,0.0109,0.006,0.006,0,0.006,0.006,0.006,0.006,0.0217,0,0.1199,0.0109,0,0.0318,0,30.7394,30.7394,30.7394,0,6.5175,?,?,0.0007,0.0001,0.0175,?,?,34.9281,6.6725
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0,0.897,0.8749,1.0418,0.4639,0.897,0.88,0,0.9138,0.8846,0.8847,0.6632,0.8845,0.8888,0,0.889,0,1.1095,4715,0,4715,4725,0.1712,0.8891,4784,4858,4838,2.1916,4858,0.3424,4858,1.4088,0.0997,0.9365,0.1608,0,0.161,0.1562,0,0.1658,0.1561,0.1608,0.1561,0.0135,0,0.1808,0,0.3612,0.0374,0,61.4895,59.106,59.106,0.2279,4.7415,0.0082,0.5056,0.0269,0.0045,0.0105,0.1066,0.5056,73.4375,4.5895
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,0.8667,0.9561,0.1783,0.0124,0.9974,0.9561,0.6798,0.2778,0.8144,0.8486,0.9016,0.9561,0.8512,0.9364,2.6018,0.953,5.445,0.1803,40,0.0329,62,73,0.0023,0.9979,135.4545,267,143,4.8883,162,0.1905,181,1.9062,0.0085,0.9176,0,0.1614,0,0,0,0,0,0,0,0.4442,0.1634,0.1876,0.0706,0.156,0.0027,0,62.6294,59.6358,56.4144,0.179,58.0656,?,?,5.3636,0.1795,0.0021,?,?,74.527,54.2698
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1820c171155gyes6.cnf,1,0.8889,0.9477,0.729,0.0159,0.9963,0.9477,0.7796,0.3116,0.8302,0.805,0.8332,0.9477,0.829,0.8548,2.7061,0.8693,5.2246,0.2053,36,0.0371,53,125,0,0.9143,346.6,1238,331,4.6803,363,0.2157,690,1.7405,0.0104,0.9236,0,0.157,0,0,0,0,0,0,0,0.8776,0.1582,0.2142,0.0714,0.1521,0.0039,0,70.7879,63.6571,62.3128,0.1827,47.678,?,?,12.668,0.0422,0.0027,?,?,82.8102,38.6442
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0,0.0811,0,0.8604,0.299,0.0896,0.5529,1,0.4357,0.6651,0.7492,0.1132,0.7018,0.7998,2.8323,0.8332,3.333,3.0185,268,0.1908,471,765,1,1,1286.7778,2384,1257,1.3596,1822,2.5543,2277,0.4169,0.2249,0.8091,0.4995,0.5487,0.4549,0.4923,0.0825,0.5,0.1622,0.4999,0.0722,0.4867,4.1923,0.2308,0,2.8836,0.179,0.5084,14.8881,13.2415,10.9765,1.5349,0.1836,?,?,0.3118,0.2301,0.6068,?,?,17.9426,0.7673
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl001.sat05-3822.reshuffled-07.cnf,1,0,0.0774,0,0.8835,0.3101,0.0882,0.6315,1,0.248,0.6663,0.7496,0.1143,0.7352,0.8261,2.7141,0.8536,3.1474,2.5461,668,0.1507,1377,1702,0.9999,1,1682,1990,1761,1.6953,1844,2.0397,1930,0.38,0.1672,0.505,0.496,0.6098,0.4471,0.4735,0.0769,0.4997,0.1627,0.4991,0.0921,0.1849,1.2435,0.1363,0,2.2425,0.0192,0.4819,15.347,14.3094,11.1796,1.3838,0.0829,?,?,0.31,0.1909,0.0204,?,?,16.48,0.6705
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,1,0.0039,0.0026,0,1,0.0039,0.3476,0.0013,0.5141,0.5804,0.6969,0.751,0.6441,0.8119,0,0.863,0,0,3767,0,3767,3767,0.5,0.8992,3767,3767,3767,0,3767,0.5858,3767,0.5792,0.0039,0.5487,0.2689,0.0013,0.2646,0.1988,0,0.4057,0.1033,0.3496,0,0,0,0,0.0013,0,0.0039,0,28.9153,28.9153,28.9153,0,35.9162,?,?,0.4418,0.3374,0.0024,?,?,28.9153,32.2208
SAT_Competition2007/crafted/spence/hard/s97-100.cnf,1,1,0,0.0001,0,1,1,0.0009,0.3333,0.8311,0.0036,0.0153,0.5,0.0432,0.0616,0.3318,0.2052,0.3318,0,3943,0.1014,4012,4051,0.3232,0.2164,4163.8,4541,4119,0.203,4272,0,4541,0,0.4755,0.958,0.3199,0.0344,0.313,0.3132,0.0843,0.3224,0.2651,0.3214,0.2634,0.0419,0.1446,0.0463,0,0.2103,0.0343,0.5841,15.7298,15.4512,14.9968,0.0498,0.5381,0.1538,0.4176,0.0544,1.4321,0.0441,0.2,0.4176,16.1489,0.9032
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,1,0.1429,0,0.4614,0.5945,0.4781,0.8432,0.5454,0.5,0.2534,0.5813,0.6257,0.4453,0.6284,0.67,2.5121,0.7045,3.1513,1.0488,1366,0.0501,1366,1506,0.0176,0.8155,1894,2859,1759,3.6066,2349,0.4845,2859,0.2489,0.0658,0.7794,0.0012,0.3444,0.0044,0.0006,0.0768,0.0107,0.0001,0.0089,0,0.2674,0.3252,0.2443,0.2,0.4752,0.0033,0.6928,28.2553,26.1271,26.1271,0.2975,2.9331,0.048,4.6518,1.015,0.1,0.0092,0.399,3.2297,32.9866,3.0742
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0,0.087,0,0.7255,0.4544,0.5942,0.0069,0.0667,0.4593,0.0296,0.1944,0.4416,0.2021,0.3509,1.2576,0.3515,1.6886,1.4994,3574,0.0291,3574,3706,0.0651,0.3515,3736,3868,3740,2.5168,3822,1.0891,3868,0.2145,0.163,0.8938,0.0454,0.035,0.032,0.012,0.1387,0.0647,0.0056,0.0455,0,0.0249,0.9001,0.0603,0,0.8177,0.0222,1.2225,19.3243,19.2391,19.2391,0.8863,0.5543,0.1059,2.5754,0.7102,0.7198,0.0435,0.4062,2.5141,20.5934,1.139
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0,0,0,0.8508,0.3645,0,0.0002,0.2,0.2232,0.0018,0.0171,0.2495,0.0385,0.0479,0.8488,0.147,1.4988,1.7119,1082,0.0463,1082,2643,0.2242,0.2953,2867.5556,3766,3043,1.863,3424,0.9131,3766,0.1543,0.1369,0.5039,0.1044,0.0248,0.111,0.0894,0.0166,0.151,0.0853,0.1201,0.082,0.279,0.3387,0.2092,0,0.2092,0.0051,0.0565,25.6658,17.3457,17.3457,0.1199,1.042,0.3262,3.0116,0.2475,1.4477,0.0331,0.671,3.0627,28.2026,1.5751
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf,1,0.8333,0.9494,0.7356,0.0157,0.9964,0.9494,0.7825,0.3043,0.7647,0.8085,0.8351,0.9494,0.8314,0.8559,2.7378,0.8718,5.2316,0.2012,26,0.0381,124,175,0,0.9154,192.4444,344,193,4.72,218,0.2129,234,1.7337,0.0104,0.9281,0,0.174,0,0,0.0691,0,0,0,0,0.2934,0.1671,0.145,0.0753,0.1589,0.0039,0.1881,52.1942,51,49.0591,0.1919,46.8152,?,?,6.3213,0.0409,0.0029,?,?,55.9595,38.2766
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0.9048,0.9769,0.8634,0.0092,0.9988,0.9769,0.8817,0.6425,0.9167,0.8939,0.904,0.9769,0.9024,0.9129,2.7685,0.9206,3.9729,0.0857,503,0.0699,503,529,0.0004,0.9622,1876.7143,4502,596,3.5071,3823,0.1332,4502,1.9073,0.0147,0.9719,0,0.4178,0,0,0,0,0,0,0,0.8615,0.1409,0.2576,0.2651,0.181,0.0147,0,50.9105,49.5974,49.5974,0,27.5277,?,?,2.3846,0.018,0.0054,?,?,70.2366,30.3323
SAT_Competition2009/CRAFTED/edgematching/compact/em_8_4_5_cmp.cnf,1,0,0.1413,0.0201,0.5383,0.4042,0.7665,0.2416,0.8182,0.1142,0.6211,0.8604,0.644,0.7466,0.9638,2.5796,0.9656,2.7505,1.1741,284,0.2376,339,438,0.3407,0.9679,530,1248,501,2.6841,570,1.0969,763,0.6702,0.1081,0.4352,0.0215,0.5398,0.0847,0.0122,0.0931,0.2279,0.0053,0.1709,0.0014,0.3475,1.3316,0.526,0.1429,1.3203,0.0038,0.7933,16.6453,15.0823,12.9002,0.2919,0.7324,0.0062,4.3027,1.1594,0.3639,0.0078,0.5,1.7837,30.2189,1.5101
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g2.cnf,1,0.8,0.9559,0.1705,0.0124,0.9974,0.9559,0.6782,0.288,0.8134,0.8514,0.9028,0.9559,0.8522,0.9362,2.6556,0.9533,5.5607,0.1807,39,0.0347,39,92,0.0047,0.9985,120.6667,174,127,5.0011,157,0.1908,174,1.9067,0.0085,0.8947,0,0.1604,0,0,0,0.0001,0,0,0,0.3919,0.1861,0.1248,0.0671,0.175,0.0029,0,64.4885,60.949,60.949,0.1914,60.3965,?,?,5.1671,0.1789,0.0022,?,?,69.693,47.7567
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,1,0.8462,0.7086,0,1,0.8462,0.7086,0.0435,0.8028,0.7087,0.7088,0.8462,0.7088,0.7088,0,0.7088,0,0,4886,0,4886,4896,0.0416,0.7089,4900,4921,4897,0,4921,0.4293,4921,1.0197,0.1538,0.8414,0.0415,0.0435,0.0415,0.0414,0,0.0415,0.0414,0.0415,0.0414,0.0026,0,0.0461,0.0435,0,0.0929,0,48.1652,46.2762,46.2762,0,2.0951,0.015,0.4293,0.001,0.0001,0.0246,0.08,0.4293,49.244,2.7285
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-127-100.cnf,1,1,0,0.0002,0,1,1,0.0014,0.3333,0.8077,0.004,0.0136,0.5,0.0354,0.0526,0.2727,0.0781,0.2727,0,3715,0.0891,3780,3793,0.3252,0.2167,3975,4645,3859,0.164,4029,0,4645,0,0.4813,0.9595,0.3225,0.0258,0.3166,0.3157,0,0.3248,0.3079,0.3237,0.2637,0.072,0.1287,0.0747,0,0.1858,0.0261,0,17.4645,17.4313,17.004,0.044,0.4653,0.1538,0.3506,0.0494,1.5741,0.0336,0.2,0.3506,18.2045,0.7952
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,1,0,0.5173,0,1,0.8648,0.531,0.7174,0.6737,0.5437,0.5565,0.1352,0.6068,0.6339,2.8566,0.8099,4.2434,0,4557,0.1517,4557,4616,0.0009,0.953,4631,4676,4635,3.6885,4671,0.3961,4676,0.7857,0.0219,0.8164,0,0.2255,0.0001,0,0.0373,0.0003,0,0.0001,0,0.0093,0.2614,0.057,0.1179,0.3679,0.0218,0.0675,30.9697,30.8131,30.8131,0.0721,9.5175,?,?,1.9621,0.1774,0.0368,?,?,32.308,9.8656
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0,0,0,0.9265,0.3656,0,0,0,0.315,0,0,0.2922,0,0,0,0,0,0.9882,2380,0,2439,2634,0.3833,0,2806.0714,3367,2767,1.5074,2988,0,3246,0,0.25,0.8446,0.3831,0,0.3831,0.3831,0.0522,0.3832,0.3831,0.3832,0.3831,0.0999,0,0.0929,0,0.2626,0.0094,0.5571,22.1489,21.3289,20.6901,0.0909,0.4868,0.5325,0,0.0001,0,0.025,0.5325,0,23.7265,1.0537
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0,0.0009,0.015,0.7124,0.3176,0.0048,0.2114,0.9896,0.5065,0.3487,0.5884,0.0744,0.5452,0.7594,3.722,0.8231,4.4017,2.5647,271,0.3154,564,704,0.4979,0.9977,1129.5263,3194,957,3.0013,1286,1.8677,2087,0.2214,0.031,0.959,0.4335,0.6081,0.4067,0.372,0.0571,0.4919,0.2795,0.4741,0.0002,0.5838,1.2736,0.2693,0,1.9362,0.0104,0.2181,11.966,10.3527,8.6238,0.3985,4.7626,?,?,0.2234,0.4412,0.2644,?,?,14.0581,5.3458
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,1,0.9834,0.9293,0,1,0.9834,0.9294,0.3415,1,0.9294,0.9295,0.9834,0.9295,0.9296,0,0.9296,0,0,0,0,0,0,0.0221,0.9297,0,0,0,0,0,0.0847,0,2.4435,0.0358,1,0.0216,0.3415,0.0216,0.0215,0,0.0219,0.0214,0.0218,0.0213,0,0,0,0.3415,0,0.0357,0,0,0,0,0,14.5478,?,?,0.0081,0.0001,0.0036,?,?,0,14.5318
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,0,0.6731,0.0005,0.4033,0.7784,0.9135,0.2221,0.9429,0.1688,0.9412,0.9683,0.8706,0.8451,0.9797,2.0011,0.9803,2.8181,0.9764,332,0.2046,339,410,0.0826,0.9816,472.8846,625,468,2.6867,552,0.8881,590,0.6771,0.0356,0.4868,0.0142,0.8352,0.0169,0.0031,0.0958,0.0406,0.0027,0.0256,0.0018,0.1871,0.5915,0.2202,0.1429,0.3694,0.001,0.7554,22.6912,19.8297,15.2727,0.2745,6.6669,?,?,0.9193,0.325,0.0021,?,?,26.5605,8.4804
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,0.8462,0.9326,0.7669,0.0239,0.9937,0.9326,0.7871,0.288,0.8329,0.7961,0.8052,0.9326,0.8053,0.8153,2.7448,0.823,4.6526,0.2488,120,0.0384,208,243,0,0.8432,499.9474,1699,342,4.12,681,0.2638,1273,1.4701,0.0149,0.9377,0,0.1736,0,0,0,0,0,0,0,0.815,0.1284,0.1708,0.0806,0.1266,0.007,0,49.1953,46.9743,45.1651,0.154,32.2185,?,?,3.2224,0.0167,0.0049,?,?,57.0184,27.4461
