@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,3903,3903,3885,3798,3768,3732,3712,3712,0.0244,0,30.173,30.9531,0.0102,0,0.018,32.697
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,105,152,91,83.3171,79,73,53,66,0.0117,0.152,54.6447,55.8784,0.0117,0.0904,0.2095,58.5822
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,4624,4624,4589,4546,4558,4496,4463,4463,0.011,0,19.5757,19.7677,0.011,0,0.013,19.8374
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,4037,4037,4024,3933.625,3959,3910,3813,3813,0.0314,0,23.0923,23.5092,0.0154,0,0.0188,24.1466
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,4404,4404,4404,4207,4274,4079,4071,4071,0.0117,0,45.3699,46.5139,0.0117,0,0.0332,46.7966
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,64,89,50,45.7881,42,37,27,31,0.0032,0.0108,35.7,38.3684,0.0013,0.0076,0.3109,41.8495
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,9,11,6,4.5495,4,3,1,2,0.0005,0.3438,56.7,64.25,0.0002,0.0528,0.5297,94.7452
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,4360,4360,4342,4290.7143,4285,4260,4213,4213,0.0465,0.6216,22.6342,22.6919,0.0459,0.1726,0.0107,23.4754
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,43,68,36,32.0734,30,26,19,23,0.0179,0,53.1111,57.7143,0.0137,0,0.2652,62.0955
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,3505,3742,3099,1742.5333,976,754,625,660,0.0184,0.0692,26.9409,28.2537,0.0079,0.0282,0.6592,33.4194
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,4659,4659,4573,4565,4543,4537,4513,4513,0.011,0,19.6575,19.7203,0.011,0,0.0111,19.7553
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,4530,4530,4520,4431,4382,4375,4348,4348,0.0111,0,27.9356,28.1934,0.0111,0,0.0175,28.3276
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,3904,3904,3819,3755.5714,3735,3690,3653,3653,0.0189,0.0748,31.4558,32.1048,0.0096,0.0295,0.0208,33.9873
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,4039,4039,3951,3869.1429,3843,3793,3779,3779,0.0253,0.0245,26.9442,28.7132,0.011,0.0152,0.0229,29.8472
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,4544,4544,4544,4391.25,4400,4334,4287,4287,0.0111,0,30.7335,31.2543,0.0111,0,0.0221,31.2593
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,4411,4411,4214,4193.7143,4171,4114,4099,4099,0.0466,0.0403,30.7344,30.9095,0.0441,0.0273,0.0231,31.8799
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,4030,4030,3998,3907.7143,3878,3836,3807,3807,0.0273,0,23.4101,25.5049,0.0135,0,0.0208,26.3107
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,3907,3907,3873,3747.7143,3714,3663,3640,3640,0.0182,0.0383,30.9962,31.8061,0.0095,0.0198,0.0253,34.0865
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,4430,4430,4405,4385.5714,4383,4373,4332,4332,0.0463,0.485,18.313,18.403,0.0462,0.1789,0.0066,18.917
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,108,143,91,83.2,79,69,59,62,0.0117,0.2134,55.2785,56.7963,0.0117,0.1111,0.2342,58.9611
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,4060,4060,3987,3902.1429,3856,3842,3808,3808,0.0309,0,24.6385,25.8077,0.0136,0,0.0215,26.5335
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,4617,4617,4617,4617,4617,4617,4617,4617,0.011,0,19.9324,19.9324,0.011,0,0,19.9324
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,91,137,73,65.9326,60,54,43,50,0.0257,0,46.4795,49.2778,0.0207,0,0.2707,51.1723
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,33,49,28,25.2906,24,21,15,18,0.0151,0,57.3793,62.35,0.0117,0,0.262,68.1145
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,4090,4090,4036,3980.2857,3975,3908,3882,3882,0.0432,0,20.8622,21.102,0.0171,0,0.017,21.9233
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,4097,4097,4027,3951.5714,3915,3884,3850,3850,0.029,0,21.3637,21.891,0.0153,0,0.0208,23.9186
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,7,17,6,4.4286,4,3,1,2,0.0006,0.2449,61.1818,67.3333,0.0002,0.042,0.5613,91.2944
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,4371,4371,4241,4154.8571,4091,4086,4060,4060,0.0463,0.0403,30.0653,30.5269,0.044,0.0273,0.0251,31.8604
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,4591,4591,4513,4490.2,4470,4447,4430,4430,0.011,0,22.4842,22.6836,0.011,0,0.0128,22.6768
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,4573,4573,4571,4535.3333,4549,4499,4487,4487,0.046,0,13.4763,13.534,0.046,0,0.0073,13.6263
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,4016,4016,4011,3872.5714,3840,3800,3787,3787,0.0269,0,26.0716,26.8442,0.0123,0,0.0235,28.672
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,12,23,10,8.3564,8,5,3,5,0.0008,0.5419,48.2857,52.8,0.0003,0.0807,0.4209,69.6222
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,4287,4287,4263,4109.8571,4081,4014,4004,4004,0.0459,0,34.3941,34.4151,0.0428,0,0.0263,35.5667
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,4584,4584,4575,4541.8333,4571,4496,4484,4484,0.046,0,13.4584,13.4931,0.046,0,0.0086,13.669
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,3998,3998,3960,3863.7143,3865,3786,3731,3731,0.0264,0,25.9893,26.6091,0.0122,0,0.0227,27.95
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,80,121,68,65.0111,63,57,44,50,0.0247,0,46.0909,48.1,0.0207,0,0.2199,50.9179
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,3984,3984,3917,3831.2857,3818,3758,3717,3717,0.0236,0,27.179,27.4074,0.0111,0,0.0224,29.2021
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,2669,2729,1032,1148.4545,887,738,605,679,0.0201,0.1001,26.8778,27.7637,0.0078,0.0353,0.5929,31.0105
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,3951,3951,3938,3837.1429,3786,3780,3768,3768,0.026,0.0264,26.155,26.3118,0.012,0.0159,0.019,29.295
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,278,912,230,233.0357,204,174,147,156,0.0117,0,46.4756,47.6761,0.0117,0,0.6153,48.9031
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,3764,3764,3652,3650.1429,3644,3615,3592,3592,0.0189,0.0821,32.1921,34.1192,0.0087,0.0313,0.0139,35.9252
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,3782,3782,3693,3590.375,3560,3518,3461,3461,0.0202,0.02,34.2001,34.9885,0.0089,0.0135,0.0286,36.8759
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,3997,3997,3979,3902.2857,3894,3860,3820,3820,0.0327,0,24.4832,25.2518,0.0137,0,0.0152,26.0064
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,6,13,4,3,2,1,1,1,0.0004,0,52,79,0.0001,0,0.7547,106.4023
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,32,50,27,24.6639,24,21,16,18,0.0152,0,56.92,59.8571,0.0117,0,0.2429,65.8476
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,4613,4613,4578,4574,4566,4561,4552,4552,0.011,0,19.6003,19.6852,0.011,0,0.0046,19.7337
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,4631,4631,4586,4572,4574,4557,4512,4512,0.011,0,19.6367,19.7299,0.011,0,0.0085,19.8742
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,4004,4004,3993,3882.4286,3871,3815,3791,3791,0.0284,0.0377,25.552,26.9098,0.0125,0.0196,0.0202,28.8035
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,4102,4102,3986,3953.1429,3977,3901,3798,3798,0.0289,0,21.7081,22.9985,0.015,0,0.0219,23.9794
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,11,15,8,6.6979,6,5,2,3,0.0007,0.6931,48.3333,58.5,0.0003,0.091,0.4412,76.2779
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,19,31,14,12.1905,11,8,5,7,0.0013,0.5883,49.7143,55.0741,0.0004,0.0847,0.4382,63.4351
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,4519,4519,4409,4374,4337,4335,4270,4270,0.0111,0,30.8016,30.9739,0.0111,0,0.0194,31.2559
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,8,10,6,4.7473,5,3,1,2,0.0005,0.2449,52.6,64.1429,0.0002,0.042,0.4456,87.5315
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,3860,3860,3742,3697.5714,3689,3682,3530,3530,0.0172,0,32.4847,32.7768,0.0088,0,0.0244,35.5407
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,4129,4129,4008,3928.7143,3888,3863,3833,3833,0.0318,0.0321,22.109,22.8545,0.0151,0.0178,0.0245,24.2231
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,40,65,36,31.6574,29,27,20,24,0.018,0,54.4211,58.6,0.0137,0,0.253,62.4318
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,4308,4308,4244,4115,4111,4009,3927,3927,0.0453,0,34.323,35.0293,0.0426,0,0.0292,35.9704
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,4354,4354,4275,4153.2857,4113,4068,4062,4062,0.0466,0.0403,30.386,31.0787,0.0439,0.0273,0.0255,32.0067
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,4421,4421,4421,4202,4312,4081,3994,3994,0.0117,0,45.5655,45.5776,0.0117,0,0.0409,46.5002
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,4536,4536,4438,4426.2,4404,4388,4365,4365,0.0111,0,25.3018,25.6994,0.0111,0,0.0135,25.8843
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,4168,4168,4168,4168,4168,4168,4168,4168,0.0358,0,27.1056,27.1056,0.0173,0,0,27.1056
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,4039,4039,4029,3882.7143,3837,3804,3767,3767,0.0259,0,25.9961,27.6028,0.0121,0,0.0257,28.6299
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,4482,4482,4466,4364.8,4335,4279,4262,4262,0.0111,0,30.4648,31.1664,0.0111,0,0.0212,31.1961
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,4301,4301,4208,4125,4097,4042,4026,4026,0.0456,0,34.7464,35.081,0.0428,0,0.0238,36.2249
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,4157,4157,4012,3955.1429,3949,3872,3776,3776,0.0272,0,24.6355,24.793,0.0135,0,0.0276,26.1837
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,4598,4598,4539,4509,4478,4474,4456,4456,0.011,0,22.2258,22.4347,0.011,0,0.0117,22.6818
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,3930,3930,3900,3785.4286,3782,3688,3652,3652,0.0226,0.0215,30.2825,32.2644,0.0096,0.0141,0.0251,33.8067
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,80,130,71,66.5955,64,57,46,53,0.0255,0,47.0441,49.1897,0.0207,0,0.2236,51.7943
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,108,149,90,83.3077,79,71,55,63,0.0117,0.1839,55.4727,56.8171,0.0117,0.1015,0.2346,58.9883
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,4489,4489,4399,4384.2857,4373,4354,4337,4337,0.0463,0.4432,18.5106,18.6817,0.0462,0.1705,0.0107,18.9961
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,4387,4387,4387,4202.5,4265,4096,4062,4062,0.0117,0,45.9141,46.7041,0.0117,0,0.0313,46.7179
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,3262,3421,3128,2347.3636,2776,1285,1063,1075,0.0154,0.5286,28.6428,29.6677,0.0082,0.0983,0.3845,34.2784
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,4050,4050,4020,3986.4286,4008,3919,3903,3903,0.031,0,19.6584,19.9213,0.017,0,0.0127,21.0405
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,4005,4005,3967,3828.8571,3773,3753,3735,3735,0.0249,0,30.4792,30.5724,0.0103,0,0.0266,32.1398
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,4534,4534,4534,4394.5,4460,4297,4287,4287,0.0111,0,30.8852,31.5993,0.0111,0,0.0241,31.5017
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,12,17,10,8,7,6,3,4,0.0008,0.3938,47.3333,54.1667,0.0003,0.0663,0.3926,69.1877
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,65,121,51,46.7909,42,37,25,32,0.0035,0.0057,35.6222,37.6739,0.0013,0.0052,0.3594,41.3851
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,4417,4417,4320,4208,4149,4140,4107,4107,0.0466,0.0826,26.7188,26.8111,0.0451,0.0422,0.0254,27.8622
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,89,137,71,67.0116,64,58,40,49,0.0265,0,46.4426,48.6508,0.0207,0,0.2603,51.2124
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,4399,4399,4284,4217.1429,4217,4125,4122,4122,0.0466,0.1139,26.5742,26.7441,0.045,0.0516,0.0226,28.032
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,6,11,4,2.7955,2,1,0,1,0.0004,0,56.6667,74.5,0.0001,0,0.7279,108.5449
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,4070,4070,4037,4009.4286,4002,3994,3959,3959,0.0329,0,20.3661,20.5267,0.0168,0,0.0081,21.1344
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,18,31,14,11.7822,10,8,5,7,0.0012,0.6721,42.3333,48.125,0.0004,0.0907,0.4396,59.8407
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,11,21,9,6.4949,6,4,2,3,0.0007,0.6663,50.8571,62.1905,0.0003,0.0904,0.5059,81.8775
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,4563,4563,4466,4412.2,4379,4376,4277,4277,0.0111,0,27.8501,28.3403,0.0111,0,0.0218,28.4644
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1,5,11,4,2.6444,2,1,1,1,0.0004,0,53.6667,77,0.0001,0,0.6842,110.3553
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1,4397,4397,4396,4318,4295,4269,4258,4258,0.0465,0.6048,22.4949,22.6114,0.0458,0.1681,0.0122,23.5809
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,11,18,9,6.8958,7,5,2,4,0.0007,0.672,56.4286,64.4,0.0003,0.0873,0.4251,80.057
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,3208,3649,2805,1623.8125,1085,853,727,730,0.0147,0.1369,26.8968,28.745,0.0077,0.0427,0.6157,32.8706
SAT11/random/large/unif-k7-r85-v300-c25500-S1158419275-045-UNKNOWN.cnf,1,167,323,143,138.6765,124,117,93,108,0.0117,0,48,50.1257,0.0117,0,0.3541,51.869
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,3964,3964,3897,3849.7143,3837,3803,3755,3755,0.024,0,26.7165,27.0211,0.012,0,0.0168,29.391
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,3596,3596,3558,3509.75,3500,3482,3430,3430,0.0192,0.0835,36.6475,37.1105,0.0082,0.0316,0.0141,38.1631
SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,4522,4522,4522,4406.5,4474,4319,4311,4311,0.0111,0,30.2862,31.0878,0.0111,0,0.0211,30.9287
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,68,105,52,46.9561,43,38,26,33,0.0034,0,37.6977,39.7111,0.0013,0,0.3073,42.4635
SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,43,60,37,32.5463,31,27,19,25,0.0178,0,53.9,57.9615,0.0137,0,0.2291,63.2868
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1511266249-002.UNKNOWN.cnf,1,4101,4101,4015,3957.7143,3960,3879,3871,3871,0.0313,0,22.5055,22.5434,0.0153,0,0.0193,24.0978
SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,4535,4535,4377,4350.8,4320,4262,4260,4260,0.0111,0,30.4266,31.0737,0.0111,0,0.0234,31.1786
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,4157,4157,4126,4085.2857,4118,4045,3949,3949,0.0548,0.0479,16.0405,16.3297,0.024,0.0227,0.0159,16.675
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S720541313-052.UNKNOWN.cnf,1,4053,4053,4029,3846.8571,3790,3743,3732,3732,0.0232,0.0855,27.5774,28.7221,0.0112,0.032,0.0328,30.7338
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,4455,4455,4449,4385,4373,4352,4317,4317,0.0463,0.6197,18.4288,18.5669,0.0461,0.2003,0.0107,19.0566
SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,4521,4521,4471,4394.2,4369,4329,4281,4281,0.0111,0,27.6754,28.113,0.0111,0,0.0203,28.2083
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,4464,4464,4353,4300.8571,4278,4244,4213,4213,0.0465,0.6705,22.3815,22.478,0.046,0.1875,0.0181,23.1972
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1,10,15,8,6.2323,6,4,2,3,0.0007,0.677,49.5,60.1429,0.0003,0.088,0.4314,82.9535
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,4390,4390,4284,4148.2857,4070,4059,4057,4057,0.046,0,30.9821,31.3515,0.0439,0,0.0298,32.2858
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1,3927,3927,3892,3834.7143,3811,3789,3780,3780,0.0266,0.0246,27.2787,28.818,0.0112,0.0152,0.0138,30.8261
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,8,14,7,5.1828,5,4,2,2,0.0006,0.4316,55.6,65.6,0.0002,0.0619,0.4473,83.0441
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,4267,4267,4254,4118.5714,4078,4037,4008,4008,0.0459,0,34.1044,34.6396,0.0426,0,0.0237,35.647
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,3932,3932,3806,3755.2857,3718,3663,3663,3663,0.0197,0.0213,30.8531,31.6197,0.0094,0.014,0.0236,33.1673
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S2061684506-048.UNKNOWN.cnf,1,3955,3955,3941,3860.7143,3835,3793,3744,3744,0.0273,0.0569,26.3499,26.4288,0.0121,0.0251,0.0194,28.4737
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,27,41,23,18.5259,17,14,9,11,0.0019,0,41.6087,45.6923,0.0006,0,0.3494,52.647
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,3960,3960,3881,3744.4286,3720,3656,3552,3552,0.0209,0.142,33.2126,34.2243,0.0087,0.0437,0.034,35.7956
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S827703138-064.UNKNOWN.cnf,1,4569,4569,4553,4530.8333,4521,4516,4508,4508,0.046,0.1705,13.4234,13.6499,0.046,0.097,0.0049,13.7794
