@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC

@DATA
normalized-3-insertions-5-3.xml.mzn_AND_NODATA,1,1,0,1,0,1.584963,0,0,2.317467,1.584963,-1,4845118,5.608482,0.238234,-1,-1,0.735868,0.251734,0,1,0,7.84,0.735868,3,5153.0049,3,-1,0.376342,-1,0,0.359898,0.6,1.42,0,281,0,-1,1406,1406,-1,0,0,0,0,1.584963,-1,0,-1,0,1,0,2228.457276,0,1,2.317467,0,-1,4218,0,13953,6964,353.937678,0,4.34,281
normalized-2-insertions-5-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,2.650763,2.321928,3.546667,1828490,3.802394,0.982424,0.998867,0,0.644545,0.446332,0,1,0,3.36,0.644545,5,2142.505766,5,0.552028,0.311121,0,0,0.378003,1,0.42,0,149,0,0.207279,597,597,185,0,0,0,0,2.321928,0.78234,0,0,0,1,0,1386.191073,0,1,2.650763,0,0,2985,0,82799,41279,266.460072,0,0.9,149
normalized-aim-200-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.990159,2.017101,1,2.65735,4255654,3.907037,0.264765,0.687315,0,0.28318,0.737056,320,1,0,2.19,0.44627,2,896.894968,2,0.336462,0.682877,0,0,0.271749,1,0.08,400,6,0.990159,0.297392,200,600,12,400,400,0,0,1,0.435127,0,0,0,1,0,600,0,1,1.694765,0.20338,0.20338,1200,0,198003,98969,442.233333,0,0.06,10
normalized-4-fullins-4-7.xml.mzn_AND_NODATA,1,1,0,1,0,2.807355,0,0,3.730763,2.807355,5.296715,612809,3.840313,0.972621,0.976223,0,0.700023,0.474668,0,1,0,5.56,0.700023,7,2794.838676,7,0.566504,0.494538,0,0,0.449044,1.166667,0.79,0,119,0,0.18575,690,690,236,0,0,0,0,2.807355,0.582101,0,0,0,1,0,1937.074896,0,1,3.730763,0,0,4830,0,27229,13578,327.520814,0,2.71,119
normalized-aim-100-2-0-unsat-2_ext.xml.mzn_AND_NODATA,1,0.501253,0.498747,0.333333,0.666667,1,0,0.999995,1.470759,1,1.478513,9182115,3.500223,0,0.999887,0,0.283145,0.668333,199,1,0,2.1,0.441561,2,498.754888,2,0.384951,0.588707,0,0,0.35178,1,0.05,200,4,0.999995,0.302147,100,300,9,200,200,0,0,1,0.379558,0,0,0,1,0,300,0,1,0.993203,0.2001,0.2001,600,0,253491,126736,200.5,0,0.02,7
normalized-aim-200-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.991076,1.956294,1,2.673259,2435667,3.9007,0.242292,0.684312,0,0.287704,0.736865,320,1,0,2.2,0.456341,2,897.355717,2,0.335771,0.63439,0,0,0.272202,1,0.08,400,7,0.991076,0.297018,200,600,13,400,400,0,0,1,0.445349,0,0,0,1,0,600,0,1,1.707944,0.203279,0.203279,1200,0,168602,84277,442.119048,0,0.07,13
normalized-aim-200-1-6-sat-1_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.990623,2.077507,1,2.625435,2018970,3.142562,0.272065,0.684312,0,0.282724,0.736722,320,1,0,2.19,0.446579,2,897.368899,2,0.337763,0.609115,0,0,0.272206,1,0.08,400,5,0.990623,0.292244,200,600,11,400,400,0,0,1,0.429012,0,0,0,1,0,600,0,1,1.689969,0.20333,0.20333,1200,0,134160,67068,442.033333,0,0.06,9
normalized-aim-200-1-6-unsat-2_ext.xml.mzn_AND_NODATA,1,0.55788,0.44212,0.333333,0.666667,1,0,0.989838,2.075345,1,2.713905,2970264,4.168898,0.226794,0.685961,0,0.286798,0.740921,317,1,0,2.21,0.456617,2,892.524014,2,0.332576,0.605888,0,0,0.271612,1,0.09,400,7,0.989838,0.309974,200,600,13,400,400,0,0,1,0.444147,0,0,0,1,0,600,0,1,1.696523,0.203413,0.203413,1200,0,147293,73623,444.552381,0,0.07,13
normalized-aim-200-2-0-sat-2_ext.xml.mzn_AND_NODATA,1,0.500626,0.499374,0.333333,0.666667,1,0,0.99999,1.533759,1,1.489336,6453513,2.940062,0,0.999945,0,0.283048,0.667778,399,1,0,2.21,0.439301,2,998.33985,2,0.386196,0.655278,0,0,0.352372,1,0.1,400,4,0.99999,0.298896,200,600,9,400,400,0,0,1,0.376348,0,0,0,1,0,600,0,1,0.972158,0.200149,0.200149,1200,0,128202,64083,400.666667,0,0.08,7
normalized-aim-200-1-6-sat-4_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.989197,2.09155,1,2.594054,3825969,3.268288,0.279274,0.669016,0,0.28409,0.737833,320,1,0,2.19,0.443823,2,895.878674,2,0.33935,0.650966,0,0,0.270951,1,0.08,400,6,0.989197,0.289873,200,600,12,400,400,0,0,1,0.426502,0,0,0,1,0,600,0,1,1.691436,0.203474,0.203474,1200,0,197083,98512,442.7,0,0.06,11
normalized-aim-200-2-0-unsat-2_ext.xml.mzn_AND_NODATA,1,0.500626,0.499374,0.333333,0.666667,1,0,0.99999,1.50643,1,1.473556,6597490,3.578389,0,0.999945,0,0.283048,0.667778,399,1,0,2.2,0.440178,2,998.33985,2,0.38486,0.599358,0,0,0.352372,1,0.1,400,4,0.99999,0.30336,200,600,9,400,400,0,0,1,0.377733,0,0,0,1,0,600,0,1,0.972158,0.200149,0.200149,1200,0,158206,79077,400.666667,0,0.07,7
normalized-aim-200-2-0-unsat-3_ext.xml.mzn_AND_NODATA,1,0.500626,0.499374,0.333333,0.666667,1,0,0.999972,1.442657,1,1.43333,4188662,3.634239,0,0.999908,0,0.283097,0.668056,399,1,0,2.22,0.44167,2,997.924813,2,0.382541,0.645826,0,0,0.352076,1,0.1,400,4,0.999972,0.309763,200,600,9,400,400,0,0,1,0.380409,0,0,0,1,0,600,0,1,0.982926,0.200247,0.200247,1200,0,139300,69629,400.833333,0,0.08,7
normalized-4-insertions-3-3.xml.mzn_AND_NODATA,1,1,0,1,0,1.584963,0,0,0.739735,1.584963,1.040852,8351990,3.830085,0.097941,0.413817,0,0.275902,0.784567,0,1,0,2.04,0.275902,3,154.304952,3,0.428022,0.152136,-1,0,0.142518,1,0.01,0,13,0,0.217129,79,79,14,0,0,0,0,1.584963,0.352506,0,0,0,1,0,125.212038,0,1,0.739735,0,-1,237,0,746104,373033,61.980769,0,0,13
normalized-5-fullins-4-8.xml.mzn_AND_NODATA,1,1,0,1,0,3,0,0,3.541915,3,-1,555066,3.512272,0.943749,-1,-1,0.767947,0.516058,0,1,0,7.87,0.767947,8,4494.946931,8,-1,1.005255,0,0,0.467907,1.333333,1.54,0,160,0,-1,1085,1085,-1,0,0,0,0,3,-1,0,-1,0,1,0,3255,0,1,3.541915,0,0,8680,0,14068,7017,559.923169,0,4.26,160
normalized-aim-100-2-0-unsat-3_ext.xml.mzn_AND_NODATA,1,0.502513,0.497487,0.333333,0.666667,1,0,0.999836,1.57248,1,1.623311,7035739,3.126317,0,0.999107,0,0.28358,0.671111,198,1,0,2.11,0.442811,2,496.6797,2,0.382504,0.518744,0,0,0.3488,1,0.05,200,4,0.999836,0.305265,100,300,9,200,200,0,0,1,0.381653,0,0,0,1,0,300,0,1,1.079824,0.200582,0.200582,600,0,418599,209284,201.333333,0,0.02,7
normalized-aim-100-1-6-2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.9638,1.739078,1,2.582748,4802389,5.324877,0.307268,0.894941,0,0.174003,0.6045,0,1,0,2.1,0.196934,2,348.756259,2,0.40384,0.298305,0,0,0.14762,0.666667,0.04,0,5,0.9638,0.272678,200,200,10,0,0,0,0,1,0.247768,0,0,0,1,0,200,0,1,1.141914,0.186633,0.186633,400,0,317665,158815,120.9,0,0.02,9
normalized-aim-100-1-6-sat-3_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.991076,2.090999,1,2.588039,6101168,3.097818,0.226794,0.693265,0,0.284318,0.736444,160,1,0,2.1,0.44399,2,448.86729,2,0.341524,0.578328,0,0,0.272346,1,0.04,200,6,0.991076,0.285084,100,300,12,200,200,0,0,1,0.426607,0,0,0,1,0,300,0,1,1.700554,0.203279,0.203279,600,0,411012,205497,220.933333,0,0.02,10
normalized-2-fullins-5-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,5.055056,2.321928,-1,3419062,3.246226,0.185125,-1,-1,0.713313,0.227436,0,1,0,7.88,0.713313,5,3942.949153,5,-1,0.305677,0.000001,0,0.473842,0.625,1.61,0,215,0,-1,852,852,-1,0,0,0,0,2.321928,-1,0,-1,0,1,0,1978.282737,0,1,5.055056,0,0.000001,4260,0,12709,6343,193.775565,0,4.2,215
normalized-aim-200-3-4-sat-3_ext.xml.mzn_AND_NODATA,1,0.370714,0.629286,0.333333,0.666667,1,0,0.952623,2.156002,1,2.288831,5964331,2.261925,0.918296,0.951218,0,0.411442,0.552905,679,1,0,2.28,0.530603,2,1241.606167,2,0.445639,0.448773,0,0,0.572264,1,0.15,400,7,0.952623,0.391298,200,600,18,400,400,0,0,1,0.369771,0,0,0,1,0,600,0,1,1.278513,0.184015,0.184015,1200,0,84291,42135,331.742857,0,0.1,13
normalized-aim-50-1-6-unsat-1_ext.xml.mzn_AND_NODATA,1,0.568182,0.431818,0.333333,0.666667,1,0,0.9842,2.364002,1,2.7651,9170036,3.582909,0.272065,0.63213,0,0.302833,0.761111,76,1,0,2.05,0.457044,2,217.387091,2,0.334664,0.674622,0,0,0.267377,1,0.02,100,6,0.9842,0.356757,50,150,11,100,100,0,0,1,0.450146,0,0,0,1,0,150,0,1,1.675398,0.203828,0.203828,300,0,488989,244490,114.166667,0,0,11
normalized-aim-100-3-4-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.773227,2.062447,1,2.502383,7891872,4.720999,0,0.367618,0,0.051841,0.328631,0,1,0,2.14,0.104378,2,521.410601,2,0.367683,0.228418,0,0,0.044793,0.333333,0.06,0,8,0.773227,0.197061,200,200,18,0,0,0,0,1,0.154357,0,0,0,1,0,200,0,1,0.481202,0.15114,0.15114,400,0,173104,86544,65.72619,0,0.03,15
normalized-aim-200-2-0-1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.919953,0.949456,1,1.585819,-1,5.95698,0,0.519703,0,0.012492,0.500417,0,1,0,0.22,0.073821,2,799.584963,2,0.366506,0.255856,0,0,0.016632,0.666667,0.12,0,4,0.919953,0.259455,400,400,9,0,0,0,0,1,0.172985,0,0,0,1,0,400,0,1,0.025212,0.177107,0.177107,800,0,-1,-1,200.166667,0,0.06,7
normalized-43s-smv.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.264645,3.309212,0.987359,-1,1762333,4.080703,1.749091,-1,-1,2.247258,0.386944,0,1,0.589446,11.88,2.750762,1.858003,8156.607898,2,-1,0.817046,0.063734,0.187862,0.602314,1,3.93,0,332,1.277503,-1,3655,3655,-1,0,0,0,0,0.666667,-1,0,-1,0,1,0,3136,0,1,3.323245,1.05542,1.066552,6791,0,32830,16331,1414.280432,0,5.82,648
normalized-aim-200-1-6-unsat-1_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.990623,2.052007,1,2.635496,5917844,4.041541,0.264765,0.678251,0,0.286133,0.737111,320,1,0,2.19,0.449872,2,897.005999,2,0.336321,0.629814,0,0,0.271996,1,0.09,400,6,0.990623,0.297106,200,600,11,400,400,0,0,1,0.434734,0,0,0,1,0,600,0,1,1.704794,0.20333,0.20333,1200,0,174425,87176,442.266667,0,0.07,11
normalized-aim-100-1-6-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.961237,1.759055,1,2.690314,5860924,5.246506,0.307268,0.871684,0,0.183676,0.604667,0,1,0,2.1,0.210754,2,348.86729,2,0.396663,0.289674,0,0,0.150168,0.666667,0.05,0,6,0.961237,0.26681,200,200,12,0,0,0,0,1,0.264064,0,0,0,1,0,200,0,1,1.173387,0.186016,0.186016,400,0,352534,176255,120.933333,0,0.02,10
normalized-aim-100-1-6-1.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.9638,1.760689,1,2.687123,5280863,5.65613,0.327445,0.876538,0,0.188369,0.605929,0,1,0,2.08,0.218285,2,348.318502,2,0.398314,0.463774,0,0,0.150434,0.666667,0.04,0,7,0.9638,0.259853,200,200,14,0,0,0,0,1,0.278694,0,0,0,1,0,200,0,1,1.158838,0.186633,0.186633,400,0,304465,152218,121.185714,0,0.01,13
normalized-aim-200-1-6-sat-2_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.990623,2.024709,1,2.648181,-1,3.272931,0.257372,0.684312,0,0.284093,0.736833,320,1,0,0.21,0.448052,2,897.251112,2,0.336466,0.67624,0,0,0.272074,1,0.1,400,6,0.990623,0.297772,200,600,12,400,400,0,0,1,0.43542,0,0,0,1,0,600,0,1,1.700436,0.20333,0.20333,1200,0,-1,-1,442.1,0,0.06,10
normalized-aim-200-6-0-sat-4_ext.xml.mzn_AND_NODATA,1,0.252845,0.747155,0.333333,0.666667,1,0,0.822598,2.381853,1,2.282858,9271430,2.102991,0.918296,0.815756,0,0.513342,0.468954,1182,1,0,2.53,0.600175,2,1519.445284,2,0.442571,0.372288,0,0,0.800874,1,0.27,400,10,0.822598,0.467303,200,600,27,400,400,0,0,1,0.325685,0,0,0,1,0,600,0,1,1.344808,0.159377,0.159377,1200,0,51348,25668,281.372222,0,0.19,19
normalized-3-fullins-5-7.xml.mzn_AND_NODATA,1,1,0,1,0,2.807355,0,0,4.858298,2.807355,-1,303406,3.257389,0.406676,-1,-1,0.844944,0.282717,0,1,0,13.58,0.844944,7,9772.681063,7,-1,0.748524,0.000001,0,0.493241,0.875,6.47,0,409,0,-1,2030,2030,-1,0,0,0,0,2.807355,-1,0,-1,0,1,0,5698.930492,0,1,4.858298,0,0.000001,14210,0,3498,1725,573.914788,0,4.97,409
normalized-aim-200-2-0-2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.919953,0.882662,1,1.526476,3435486,5.83247,0,0.538867,0,0.012492,0.500417,0,1,0,2.22,0.070026,2,799.584963,2,0.365095,0.243676,0,0,0.016632,0.666667,0.11,0,4,0.919953,0.261527,400,400,9,0,0,0,0,1,0.17305,0,0,0,1,0,400,0,1,0.025212,0.177107,0.177107,800,0,116373,58174,200.166667,0,0.06,7
normalized-3-fullins-4-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963,0,0,3.790965,2.584963,5.381285,972931,3.532405,0.918296,0.953276,0,0.623264,0.434514,0,1,0,3.17,0.623264,6,1593.790885,6,0.559371,0.790129,-1,0,0.427097,1,0.34,0,84,0,0.172387,405,405,166,0,0,0,0,2.584963,0.497161,0,0,0,1,0,1046.909813,0,1,3.790965,0,-1,2430,0,56049,27989,175.978122,0,0.8,84
normalized-aim-50-2-0-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.918296,0.881291,1,1.505823,8876302,4.358704,0,0.56651,0,0,0.5,0,1,0,2.07,0.068397,2,200,2,0.378386,0.264028,0,0,0,0.5,0.04,0,4,0.918296,0.250751,100,100,9,0,0,0,0,1,0.170083,0,0,0,1,0,100,0,1,0,0.176777,0.176777,200,0,453930,226960,50,0,0,7
normalized-aim-200-2-0-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.921593,0.922841,1,1.57099,4165923,5.790181,0,0.489779,0,0.017655,0.500833,0,1,0,2.24,0.074278,2,799.169925,2,0.364162,0.230041,0,0,0.023472,0.666667,0.12,0,4,0.921593,0.257414,400,400,9,0,0,0,0,1,0.174063,0,0,0,1,0,400,0,1,0.045415,0.177435,0.177435,800,0,120765,60361,200.333333,0,0.06,7
normalized-aim-100-2-0-sat-4_ext.xml.mzn_AND_NODATA,1,0.501253,0.498747,0.333333,0.666667,1,0,0.999995,1.580294,1,1.555603,7162421,2.808773,0,0.999887,0,0.283145,0.668333,199,1,0,2.11,0.439234,2,498.754888,2,0.388292,0.570542,0,0,0.35178,1,0.05,200,4,0.999995,0.292741,100,300,9,200,200,0,0,1,0.375699,0,0,0,1,0,300,0,1,0.993203,0.2001,0.2001,600,0,222921,111455,200.5,0,0.02,7
normalized-aim-200-3-4-sat-1_ext.xml.mzn_AND_NODATA,1,0.370714,0.629286,0.333333,0.666667,1,0,0.952623,2.2784,1,2.409164,6933082,2.404782,0.918296,0.951923,0,0.411986,0.552976,679,1,0,2.31,0.532792,2,1241.50603,2,0.447392,0.484364,0,0,0.572155,1,0.15,400,8,0.952623,0.387625,200,600,19,400,400,0,0,1,0.370705,0,0,0,1,0,600,0,1,1.302519,0.184015,0.184015,1200,0,80299,40138,331.785714,0,0.11,15
normalized-aim-100-2-0-2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.924819,0.837356,1,1.510346,7313012,5.338131,0,0.499916,0,0.024937,0.501667,0,1,0,2.1,0.073703,2,399.169925,2,0.368463,0.328495,0,0,0.033056,0.666667,0.06,0,4,0.924819,0.253999,200,200,9,0,0,0,0,1,0.176619,0,0,0,1,0,200,0,1,0.080793,0.178086,0.178086,400,0,238667,119323,100.333333,0,0.02,7
normalized-army8-9ls.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.097437,2.099008,1,3.501104,9008374,2.860616,0.37602,0.27867,0,0.226633,0.295613,0,1,0,2.16,0.466524,2,618.683906,2,0.399202,0.284579,0,0,0.317364,0.666667,0.09,0,10,2.097437,0.220111,220,220,174,0,0,0,0,1,0.62125,0,0,0,1,0,220,0,1,1.899486,1.069877,1.069877,440,0,132028,65983,65.034921,0,0.04,68
normalized-aim-100-2-0-unsat-4_ext.xml.mzn_AND_NODATA,1,0.5,0.5,0.333333,0.666667,1,0,1,1.508074,1,1.442333,4873377,3.253042,0,1,0,0.282843,0.666667,200,1,0,2.1,0.439417,2,500,2,0.388383,0.579573,0,0,0.353553,1,0.05,200,4,1,0.296899,100,300,9,200,200,0,0,1,0.375721,0,0,0,1,0,300,0,1,0.918296,0.2,0.2,600,0,573038,286502,200,0,0.02,7
normalized-aim-200-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,0.500626,0.499374,0.333333,0.666667,1,0,0.99999,1.449018,1,1.439747,4668533,3.530669,0,0.999945,0,0.283048,0.667778,399,1,0,2.22,0.440748,2,998.33985,2,0.383166,0.591716,0,0,0.352372,1,0.1,400,4,0.99999,0.308224,200,600,9,400,400,0,0,1,0.379115,0,0,0,1,0,600,0,1,0.972158,0.200149,0.200149,1200,0,162294,81120,400.666667,0,0.08,7
normalized-5-fullins-4-7.xml.mzn_AND_NODATA,1,1,0,1,0,2.807355,0,0,3.541915,2.807355,-1,369736,3.512272,0.944504,-1,-1,0.767947,0.451551,0,1,0,7.9,0.767947,7,4494.946931,7,-1,1.005255,0,0,0.467907,1.166667,1.55,0,160,0,-1,1085,1085,-1,0,0,0,0,2.807355,-1,0,-1,0,1,0,3045.98009,0,1,3.541915,0,0,7595,0,15256,7592,489.932773,0,4.26,160
normalized-army13-24bt.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.195563,2.784642,1,5.019057,9255107,2.683512,0.120286,0.80202,1,0.566774,0.201246,0,1,0,2.93,0.458838,2,1686.628544,2,0.39933,0.162774,0,0,0.37542,0.5,0.32,0,29,2.195563,0.316665,490,490,759,0,0,0,0,1,0.559381,0,0,0,1,0,490,0,1,2.844593,1.378926,1.378926,980,0,45471,22708,98.61032,0,0.57,216
normalized-aim-100-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,0.560224,0.439776,0.333333,0.666667,1,0,0.988508,2.081276,1,2.623953,7666465,3.596126,0.226794,0.678481,0,0.280846,0.744111,157,1,0,2.09,0.447504,2,444.171297,2,0.332084,0.558312,0,0,0.270138,1,0.04,200,5,0.988508,0.311355,100,300,10,200,200,0,0,1,0.427337,0,0,0,1,0,300,0,1,1.668793,0.203536,0.203536,600,0,287746,143861,223.233333,0,0.02,9
normalized-aim-200-3-4-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.777218,1.845122,1,2.340076,5164807,5.421176,0,0.323826,0,0.049487,0.328857,0,1,0,2.27,0.087882,2,1042.39527,2,0.359803,0.208571,0,0,0.044292,0.4,0.14,0,7,0.777218,0.20438,400,400,18,0,0,0,0,1,0.153236,0,0,0,1,0,400,0,1,0.485862,0.151795,0.151795,800,0,90260,45112,131.542857,0,0.08,13
normalized-anna-10.xml.mzn_AND_NODATA,1,1,0,1,0,3.321928,0,0,3.71276,3.321928,6.12487,3702927,0.9706,2.480592,0.196524,1,1.459621,3.763869,0,1,0,2.16,1.459621,10,277.691685,10,0.719848,0.213966,-1,0,0.857916,10,0.05,0,71,0,0.219248,138,138,119,0,0,0,0,3.321928,0.556255,0,0,0,1,0,458.426077,0,1,3.71276,0,-1,1380,0,338303,169142,519.413965,0,0.06,71
normalized-aim-200-2-0-sat-1_ext.xml.mzn_AND_NODATA,1,0.501882,0.498118,0.333333,0.666667,1,0,0.999972,1.617838,1,1.590765,5086160,2.971946,0,0.999672,0,0.28333,0.669444,397,1,0,2.23,0.438978,2,995.849625,2,0.38594,0.652009,0,0,0.350592,1,0.09,400,4,0.999972,0.297069,200,600,9,400,400,0,0,1,0.37627,0,0,0,1,0,600,0,1,1.030736,0.200247,0.200247,1200,0,121765,60864,401.666667,0,0.07,7
normalized-army12-21bt.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.21476,2.906369,1,4.920755,9466253,2.526081,0.13403,0.808745,1,0.528089,0.201373,0,1,0,2.75,0.460124,2,1470.006999,2,0.404452,0.151833,0,0,0.376727,0.5,0.29,0,27,2.21476,0.315193,428,428,653,0,0,0,0,1,0.552501,0,0,0,1,0,428,0,1,2.885871,1.278587,1.278587,856,0,48658,24289,86.187451,0,0.41,191
normalized-army10-14ls.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.096156,2.022179,1,3.563457,8180178,2.144256,0.289079,0.212201,0,0.2761,0.280994,0,1,0,2.26,0.486805,2,913.213276,2,0.388542,0.159905,0,0,0.313685,0.666667,0.13,0,12,2.096156,0.219646,316,316,258,0,0,0,0,1,0.666137,0,0,0,1,0,316,0,1,1.867368,1.31853,1.31853,632,0,97848,48864,88.794228,0,0.08,104
normalized-army12-21ls.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,2.07194,1.934548,1,3.728809,7408256,2.095844,0.230163,0.16784,0,0.330747,0.272422,0,1,0,2.4,0.490028,2,1258.787833,2,0.380785,0.168738,0,0,0.311226,0.666667,0.2,0,14,2.07194,0.220649,428,428,358,0,0,0,0,1,0.701719,0,0,0,1,0,428,0,1,1.810577,1.562104,1.562104,856,0,77252,38533,116.596426,0,0.17,148
normalized-aim-200-6-0-4.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.608483,2.171066,1,2.145544,7923558,4.69373,0,0.08151,0,0.035548,0.202917,0,1,0,2.4,0.073725,2,1320.831233,2,0.346848,0.173269,0,0,0.039194,0.25,0.2,0,10,0.608483,0.169792,400,400,27,0,0,0,0,1,0.127966,0,0,0,1,0,400,0,1,0.573851,0.125078,0.125078,800,0,55670,27828,81.166667,0,0.16,19
normalized-aim-200-6-0-3.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.602966,2.043954,1,1.924114,9310706,4.466039,0,0.095128,0,0.028888,0.201653,0,1,0,2.41,0.06541,2,1324.309383,2,0.345924,0.145936,0,0,0.033049,0.25,0.2,0,10,0.602966,0.170587,400,400,27,0,0,0,0,1,0.126147,0,0,0,1,0,400,0,1,0.380518,0.124223,0.124223,800,0,52822,26403,80.661111,0,0.16,19
normalized-aim-200-3-4-sat-4_ext.xml.mzn_AND_NODATA,1,0.371402,0.628598,0.333333,0.666667,1,0,0.953142,2.255594,1,2.381581,7693868,2.198748,0.918296,0.951743,0,0.411827,0.553623,677,1,0,2.29,0.532067,2,1239.957571,2,0.446643,0.451399,0,0,0.570789,1,0.15,400,8,0.953142,0.388593,200,600,19,400,400,0,0,1,0.37126,0,0,0,1,0,600,0,1,1.355202,0.184133,0.184133,1200,0,79073,39526,332.17381,0,0.11,13
