@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,0.8555,427,839,2018,0,3771,2575.2,3771,3310,3342,0.0124,0.2,0.8129,0.2363,0.2192
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.966,0.1534,2,5,6,0,25,7.8095,12,7,9,0.3837,1,3.3657,0.9255,0.2272
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.9744,0.8854,1,3,3,0.4972,20,7.3333,15,7,10,0.808,0.9394,3.9795,0.5,0.1641
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.9657,0.1493,3808,3808,3831,0,4036,3892.4,4036,3907,3974,0.3686,0.7333,3.2622,0.3294,0.3207
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.9395,0.9825,0,0,0,0.6627,0,0,0,0,0,0.8525,0.7778,2.3715,0.1711,0.261
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.0909,0.8158,0,0,0,0.0909,0,0,0,0,0,0.5993,0.0323,0,0.3528,0.9998
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0,0,4232,4232,4269,0,4501,4331.3,4501,4322,4439,0.152,0.4038,2.7672,0.006,0.5754
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.9297,0.9742,0,0,0,0.542,0,0,0,0,0,0.6071,0.8333,3.154,0.1987,0.2396
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0.9738,0.1469,217,217,408,0.9738,2922,983.57,2922,474,1916,0.8942,0.5122,2.7394,0.0001,0.7621
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0,0,4280,4280,4326,0,4428,4343.9,4428,4350,4375,0.1295,0.2759,2.7204,0.0056,0.5707
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.0933,2.148,762,1426,1636,0.075,2062,1699.6,1984,1744,1910,0.7771,1,2.6639,0.9991,0.2319
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.5286,0.9174,104,167,197,0.0807,504,261.58,403,241,310,0.0044,0.4,0.8221,0.2106,0.0351
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.8333,0.4506,4482,4482,4508,0.8333,4609,4536.5,4609,4531,4568,0.5832,0.3333,0,0.2296,0.6784
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.9258,0.2866,228,244,257,0.9258,3383,498.73,547,308,433,0.7903,0.3039,2.8374,0,0.8267
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.069,0.251,2616,2770,2773,0,4193,3200.5,4061,2987,3542,0,0,0,0.3813,0.9973
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.9247,0.3344,4538,4538,4538,0.0112,4643,4604.3,4643,4632,4643,0.6969,0.8417,3.5563,0,0.6683
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.475,1.699,171,207,234,0.1379,624,271.45,352,255,300,0.6115,0.9699,2.9736,0.4595,0.0472
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.6133,1.2695,913,913,1099,0.1575,1478,1219.2,1478,1285,1321,0.7402,0.9437,3.4537,0.3587,0.0873
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.6038,1.2905,0,0,0,0.235,0,0,0,0,0,0.4511,0.8228,3.134,0.361,0.2158
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.9993,0.6749,1361,1361,1361,0.3914,2594,1950,2594,1895,2594,0.6934,0.5333,0.3614,0,0.7991
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0.8291,0.8253,509,1802,1899,0.063,4808,2218.4,3318,1993,2248,0.7731,0.7778,0.6867,0.2586,0.619
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.7291,1.3838,2311,2311,2311,0.1544,3189,2807.3,3189,2922,3189,0.1584,0.875,2.3887,0.2404,0.0981
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.1398,0.4854,438,723,870,0.0371,3837,1208.3,1680,1064,1269,0.0374,0.6667,1.0023,0.3907,0.2289
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,0.964,0.1552,3839,3839,3873,0,4076,3931.5,4076,3926,4011,0.3831,1,3.3329,0.4078,0.3262
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0.7861,1.3418,12,12,16,0.2605,98,55.286,98,55,89,0.3059,0.9365,2.1336,0.4996,0.1147
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.9586,0.1754,3850,3850,3899,0,4097,3958.9,4097,3989,4027,0.3917,1,3.329,0.3056,0.3285
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0,0,4107,4107,4140,0,4417,4208,4417,4149,4320,0.1475,0.2632,2.9802,0.0057,0.5529
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.1793,2.1227,426,509,597,0.0943,1267,847.36,1234,895,1125,0.8508,0.9934,1.2868,0.1517,0.3373
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,0.8234,0.9445,327,426,449,0.7751,1103,573.95,890,533,582,0.8851,0.7273,2.4435,0.0827,0.5127
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0,0,3973,3973,4014,0,4197,4047.1,4197,4023,4126,0,0,0,0.2667,0.3445
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,0,0,4237,4237,4282,0,4488,4335.1,4488,4314,4408,0.1387,0.2427,2.8039,0.0049,0.5731
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0.8544,1.0987,2,3,3,0.3425,31,6.6667,11,5,7,0.9586,0.8571,2.592,0.2983,0.1225
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,0,0,27,33,36,0,84,44.132,58,42,50,0.1425,0.3608,3.0028,0.0121,0.4764
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,0,0,4399,4399,4411,0,4597,4455.2,4597,4422,4489,0.0683,0.1038,2.1853,0.0002,0.6852
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.5677,1.5797,1589,1589,1679,0.1794,1880,1743.3,1880,1825,1880,0.5882,0.9,2.5871,0.2089,0.0681
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0303,0.6811,4202,4202,4202,0.0303,4202,4202,4202,4202,4202,0.5016,0.0103,0,0.0044,0.9446
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.5407,0.9018,141,167,183,0.0718,628,302.29,545,260,367,0.0104,0.3333,0.9718,0.1579,0.0326
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,0.9711,0.1332,3696,3696,3717,0,3996,3829.7,3996,3804,3976,0.3858,0.7647,3.3261,0.3257,0.3124
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.1232,2.6087,270,281,967,0.083,2907,1559.3,2662,1519,2304,0.7469,1,2.8922,1,0.4128
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1,0.3899,1.1397,4121,4121,4137,0.0101,4439,4242.4,4439,4209,4312,0.0054,0.7436,0.3503,0.2733,0.4866
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0.9761,0.3937,0,0,0,0.9264,0,0,0,0,0,1,0.9852,4.251,0.5,0.1987
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.9356,0.2389,4872,4872,4872,0.9356,4872,4872,4872,4872,4872,0.8716,0.0323,0,0.1898,0.9237
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.5407,0.9018,135,206,239,0.0718,681,323.22,530,304,366,0.0103,0.3333,0.9713,0.1579,0.0333
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.6642,1.2633,2995,2995,2995,0.3237,3332,3117.3,3332,3025,3332,0.1591,0.6,1.8955,0.2894,0.325
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0.9329,0.2546,4677,4677,4677,0.9329,4677,4677,4677,4677,4677,0.9264,0,0,0.1208,0.9302
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0.8333,0.4506,4481,4481,4486,0.8333,4591,4526.2,4591,4536,4558,0.5832,0.3333,0,0.2295,0.6715
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0.8098,1.1361,423,428,799,0.2355,2733,1385.9,2505,1462,1784,0.9035,0.8182,2.5196,0.1832,0.1182
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,0.9675,0.1476,1,1,2,0,10,3.5455,6,3,5,0.3858,1,3.3625,0.8762,0.2288
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S502087726-095.cnf,1,0.9601,0.1676,3865,3865,3884,0,4111,3963,4111,3959,4081,0.3775,0.6923,3.2711,0.2802,0.331
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.4677,1.7298,2884,2884,3045,0.1883,3966,3495.6,3966,3506,3909,0.2382,0.9467,2.5365,0.405,0.1233
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.5335,0.9206,84,152,202,0.0825,371,228.86,336,230,251,0.006,0.4,0.8464,0.2106,0.0354
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S316347254-19-SAT.cnf,1,0.8785,0.8694,688,702,769,0.1795,1961,1014,1579,870,1154,0.4128,1,3.1033,0.756,0.2522
SAT_RACE2008/ibm-2002-18r-k90.cnf,1,0.6631,1.6117,19,19,20,0.5212,1364,481.36,961,535,748,0.6558,0.7333,3.5936,0.3401,0.0162
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,0.5909,1.0535,481,481,481,0.1532,1309,895,1309,1309,1309,0.1282,0.8461,1.1936,0.3002,0.0607
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0,0,4041,4041,4075,0,4416,4219,4416,4344,4416,0.0583,0.133,2.1989,0.0002,0.6411
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0.9682,0.2213,125,125,716,0.9682,1362,753.25,1362,751,911,0.8797,0.5058,3.2079,0.0001,0.8684
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0,0.0081,2232,2286,2291,0,3806,2713.4,3806,2697,2864,0.0713,0.136,1.6947,0.4955,0.5789
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.7003,1.7291,164,251,333,0.3989,550,416.81,535,446,494,0.5328,1,3.0151,0.6976,0.0539
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,0.4535,1.6954,114,222,246,0.1365,927,334.7,587,280,359,0.6486,0.9437,2.8613,0.4729,0.0386
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.5478,1.0326,3803,3803,3854,0.0454,4334,3961,4334,3922,4093,0.1096,0.6667,1.2359,0.307,0.5092
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.9637,0.1599,7,9,11,0,35,14.365,20,13,16,0.3901,1,3.3622,0.7798,0.2312
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.9589,0.9332,0,0,0,0.6352,0,0,0,0,0,0.9987,1,4.1235,0.5,0.3944
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.6819,0.851,4174,4174,4196,0,4327,4248.6,4327,4231,4300,0.8107,0.9546,3.8062,0.1236,0.346
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0.9085,0.3059,271,276,304,0,593,373.63,565,344,426,0.6564,0.8122,2.9878,0,0.7077
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.7836,1.0009,20,43,87,0.1089,183,114.29,172,124,156,0.8973,0.8919,2.7128,0.4177,0.0752
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.4591,1.6816,125,201,243,0.1277,421,288.18,360,276,358,0.6556,0.9416,2.8031,0.4512,0.0246
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.6795,1.1452,491,542,577,0.3412,1491,794.88,1191,700,1061,0.1234,0.8,1.7069,0.286,0.2355
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.9189,0.2917,1600,1600,3336,0.9189,4878,3432,4878,3914,4878,0.9045,0,0,0.1533,0.9261
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.9664,0.23,6,6,15,0.9636,54,28.25,54,38,54,0.9018,0.9459,3.0942,0.4918,0.3513
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.1057,2.572,56,675,1032,0.0927,2575,1512.5,2514,1574,2021,0.7492,1,2.7982,1,0.4377
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0,0,4515,4515,4542,0,4596,4552.8,4596,4549,4572,0.1295,0.1852,2.6217,0.0039,0.6197
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0,0,4505,4505,4537,0,4630,4556,4630,4550,4568,0.0666,0.103,1.9809,0.0002,0.7044
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.7228,1.8178,0,0,0,0.631,0,0,0,0,0,0.8287,0.9909,4.2501,0.5,0.3745
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.8632,0.9175,3851,3851,3851,0.1852,4089,3997.7,4089,4053,4089,0.4077,1,3.1369,0.9482,0.2245
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.6975,0.7647,84,223,319,0.672,614,384.1,614,438,473,0.9878,1,3.1921,0.2997,0.2905
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0,0,4444,4444,4453,0,4613,4508.2,4613,4507,4542,0.0604,0.1031,2.0457,0.0002,0.6904
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.6372,0.9776,0,0,0,0.1172,0,0,0,0,0,0.0831,0.6667,1.1657,0.2677,0.0376
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.4502,1.6393,32,32,39,0.1265,420,128.29,420,88,165,0.6601,0.9477,2.621,0.4429,0.0187
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,1,0,4340,4340,4341,0,4665,4438.7,4665,4417,4492,0,0,0,0.042,0.5688
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.8503,1.0694,3,4,4,0.6068,90,18.091,23,9,21,0.6737,0.7143,2.8283,0.1556,0.2969
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.8333,0.4506,4320,4320,4371,0.8333,4475,4410,4475,4413,4468,0.5832,0.3333,0,0.2296,0.6415
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.9829,0.0866,3805,3805,3872,0,4020,3906,4020,3903,3982,0.3771,0.7273,3.283,0.3484,0.3269
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.4652,1.6807,45,88,234,0.1144,474,277.63,435,304,339,0.6315,0.9699,2.794,0.4606,0.0276
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0,0,4463,4463,4538,0,4608,4545.6,4608,4551,4563,0.1166,0.2364,2.7733,0.0048,0.6225
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0.9298,0.2801,361,361,460,0.9298,2248,903.33,2248,661,1079,0.7981,0.3488,2.9617,0,0.7195
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.1013,2.1398,1356,1514,1671,0.0801,2219,1857.3,2094,1913,2061,0.7776,1,2.6471,0.9999,0.2346
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0,0,4258,4258,4271,0,4451,4324,4451,4298,4383,0.1473,0.2353,2.7362,0.0067,0.5719
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.6927,1.0617,433,443,585,0.2303,916,674.75,825,720,799,0.6913,0.6667,2.0429,0.3006,0.1809
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.8694,0.9097,2657,2657,3346,0.1826,3807,3407.6,3807,3544,3684,0.4123,1,3.1069,0.8922,0.235
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.8155,1.2367,0,0,0,0.7799,0,0,0,0,0,0.8382,0.985,4.2176,0.5,0.5066
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.9661,0.1512,755,773,883,0,3890,1685.7,3232,1165,2926,0.3752,1,3.3519,0.3364,0.2995
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.8207,0.9593,368,391,423,0.7723,1089,554.14,903,492,572,0.8864,0.7037,2.4849,0.0732,0.5231
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0.979,0.1419,22,22,27,0.979,440,109.33,440,47,89,0.91,0.5797,3.1954,0.0001,0.843
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.6133,1.2695,913,913,1099,0.1575,1478,1235,1478,1314,1321,0.7402,0.9437,3.4537,0.3587,0.0888
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0,0.5983,2536,2536,2623,0,4471,3040.6,4471,2776,3895,0,0,0,0.4557,0.9908
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.9253,0.2883,177,317,340,0.9253,1730,771,1694,439,1366,0.7899,0.2911,2.7815,0,0.8246
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.9335,0.2632,146,146,326,0.9335,3091,1166.8,3091,374,2955,0.8066,0.3136,2.8428,0,0.8196
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0.9668,0.1845,403,403,403,0.9668,4623,3157.3,4623,4446,4623,0.8792,0.4657,2.8638,0.0002,0.8436
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.7398,1.24,0,0,0,0.714,0,0,0,0,0,0.8568,1,3.3326,0.9999,0.2917
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0,0,14,18,20,0,56,24.084,30,24,27,0.1498,0.3774,3.0149,0.0137,0.4686
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.9655,0.1555,2,3,4,0,21,5.9212,10,5,7,0.3851,1,3.3712,0.6535,0.2271
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,1,0.0131,4318,4318,4720,0.0018,4798,4670.6,4798,4749,4768,0.258,0.2727,0.1009,0.1109,0.1267
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.0932,2.1194,901,1122,1542,0.074,2036,1655.8,1918,1805,1843,0.7656,1,2.7429,0.9999,0.2404
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.9662,0.1505,9,12,14,0,47,18.153,27,16,21,0.3886,1,3.3583,0.7115,0.2427
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.0789,0.7941,0,0,0,0.0789,0,0,0,0,0,0.6098,0.0278,0,0.348,0.9995
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.8446,1.1418,264,283,323,0.4286,2123,637.32,1260,533,637,0.9566,0.8621,2.7836,0.318,0.319
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.863,1.0832,0,1,1,0.5497,10,2.25,8,1,1,0.7472,0.8,2.8965,0.0912,0.1523
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.7619,0.5489,0,0,0,0.7619,0,0,0,0,0,0.6799,0.1111,0,0.3149,0.8885
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S108799362-035.cnf,1,0,0,4477,4477,4479,0,4613,4507.3,4613,4491,4501,0.0629,0.0893,2.0068,0.0001,0.6921
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.6394,2.2077,0,0,0,0.381,0,0,0,0,0,0.667,0.9063,4.1022,0.2877,0.3983
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,0.8182,0.4741,4886,4886,4904,0.8182,4917,4904.8,4917,4912,4917,0.6722,0.0526,0,0.053,0.7825
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.9856,0.1075,7,12,41,0.9856,270,158.22,259,200,231,0.9263,0.6644,3.3315,0.0139,0.9166
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.8333,0.4506,4622,4622,4674,0.8333,4696,4674.5,4696,4684,4694,0.5832,0.3333,0,0.2296,0.6997
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.8121,0.5281,4779,4779,4797,0.8121,4869,4827,4869,4822,4868,0.8154,0,0,0.2198,0.8702
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,1,0,4340,4340,4341,0,4665,4438.7,4665,4417,4492,0,0,0,0.042,0.5684
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S528193823-041.cnf,1,0,0,4443,4443,4456,0,4584,4486.8,4584,4460,4518,0.0597,0.1033,2.0183,0.0001,0.6912
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.5824,1.5594,2045,2104,2546,0.2721,3069,2757.1,3047,2919,3009,0.2272,1,2.1674,0.9038,0.1094
