@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC

@DATA
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=10.sm.gz,1,0,0.5815,1,0.4185
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=4.sm.gz,1,0,0.5826,1,0.4174
FolioSuite/gridpuzzle/masyu-6.lp.lp.gz,1,0.0023,0.8165,0,0.1811
FolioSuite/gridpuzzle/masyu-1.lp.lp.gz,1,0.0025,0.7749,0,0.2226
FolioSuite/gridpuzzle/heyawake-7.lp.lp.gz,1,0.1858,0.6667,0,0.1475
FolioSuite/gridpuzzle/nurikabe-10.lp.lp.gz,1,0.0414,0.7541,0,0.2045
FolioSuite/gridpuzzle/heyawake-10.lp.lp.gz,1,0.0288,0.7974,0,0.1737
FolioSuite/gridpuzzle/heyawake-4.lp.lp.gz,1,0.0946,0.7774,0,0.1279
FolioSuite/gridpuzzle/nurikabe-7.lp.lp.gz,1,0.0433,0.7442,0,0.2126
FolioSuite/gridpuzzle/nurikabe-6.lp.lp.gz,1,0.0453,0.7323,0,0.2224
FolioSuite/gridpuzzle/nurikabe-2.lp.lp.gz,1,0.0441,0.7393,0,0.2166
FolioSuite/gridpuzzle/masyu-3.lp.lp.gz,1,0.0021,0.7749,0,0.223
FolioSuite/gridpuzzle/heyawake-3.lp.lp.gz,1,0.0338,0.7388,0,0.2274
FolioSuite/gridpuzzle/heyawake-2.lp.lp.gz,1,0.0334,0.7416,0,0.2249
FolioSuite/gridpuzzle/heyawake-9.lp.lp.gz,1,0.3107,0.5809,0,0.1085
FolioSuite/gridpuzzle/nurikabe-9.lp.lp.gz,1,0.0426,0.7471,0,0.2103
FolioSuite/gridpuzzle/nurikabe-1.lp.lp.gz,1,0.0462,0.7268,0,0.227
FolioSuite/gridpuzzle/heyawake-6.lp.lp.gz,1,0.033,0.7332,0,0.2338
FolioSuite/gridpuzzle/nurikabe-8.lp.lp.gz,1,0.0426,0.747,0,0.2104
FolioSuite/gridpuzzle/nurikabe-4.lp.lp.gz,1,0.0444,0.7375,0,0.2181
FolioSuite/gridpuzzle/nurikabe-3.lp.lp.gz,1,0.0442,0.7386,0,0.2172
FolioSuite/hardwareASP/hard_inst_11_12_18060.gr.gz,1,0.1196,0.6117,0,0.2687
FolioSuite/hardwareASP/hard_inst_12_8_10087.gr.gz,1,0.1192,0.6113,0,0.2695
FolioSuite/hardwareASP/hard_inst_8_5_15086.gr.gz,1,0.1184,0.6111,0,0.2705
FolioSuite/hardwareASP/hard_inst_8_6_7697.gr.gz,1,0.1187,0.6114,0,0.2699
FolioSuite/hardwareASP/hard_inst_9_10_20668.gr.gz,1,0.1195,0.612,0,0.2685
FolioSuite/hardwareASP/hard_inst_10_8_21390.gr.gz,1,0.1191,0.6114,0,0.2694
FolioSuite/hardwareASP/hard_inst_10_6_6870.gr.gz,1,0.1186,0.6109,0,0.2705
FolioSuite/hardwareASP/hard_inst_8_12_29466.gr.gz,1,0.1197,0.6123,0,0.268
FolioSuite/hardwareASP/hard_inst_5_12_32132.gr.gz,1,0.1203,0.6134,0,0.2663
FolioSuite/hardwareASP/hard_inst_8_5_3208.gr.gz,1,0.1184,0.6111,0,0.2705
FolioSuite/hardwareASP/hard_inst_11_5_6587.gr.gz,1,0.1182,0.6104,0,0.2714
FolioSuite/hardwareASP/hard_inst_9_6_18867.gr.gz,1,0.1186,0.6111,0,0.2702
FolioSuite/hardwareASP/hard_inst_11_10_24491.gr.gz,1,0.1194,0.6115,0,0.2691
FolioSuite/hardwareASP/hard_inst_9_12_7268.gr.gz,1,0.1196,0.6121,0,0.2683
FolioSuite/hardwareASP/hard_inst_12_6_20395.gr.gz,1,0.1185,0.6106,0,0.2709
FolioSuite/hardwareASP/hard_inst_6_5_4849.gr.gz,1,0.1187,0.6117,0,0.2696
FolioSuite/hardwareASP/hard_inst_5_8_9696.gr.gz,1,0.1199,0.613,0,0.2671
FolioSuite/hardwareASP/hard_inst_8_7_28061.gr.gz,1,0.1192,0.6119,0,0.2689
FolioSuite/hardwareASP/hard_inst_10_8_8756.gr.gz,1,0.1192,0.6116,0,0.2692
FolioSuite/hardwareASP/hard_inst_9_9_8242.gr.gz,1,0.1194,0.6119,0,0.2687
FolioSuite/hardwareASP/hard_inst_11_12_18926.gr.gz,1,0.1195,0.6117,0,0.2688
FolioSuite/hardwareASP/hard_inst_12_7_7410.gr.gz,1,0.119,0.611,0,0.27
FolioSuite/hardwareASP/hard_inst_5_8_22173.gr.gz,1,0.1199,0.613,0,0.2671
FolioSuite/hardwareASP/hard_inst_5_9_11305.gr.gz,1,0.1199,0.613,0,0.2671
FolioSuite/hardwareASP/hard_inst_7_6_1974.gr.gz,1,0.1188,0.6117,0,0.2695
FolioSuite/hardwareASP/hard_inst_6_11_20080.gr.gz,1,0.1199,0.6129,0,0.2672
FolioSuite/hardwareASP/hard_inst_6_12_13512.gr.gz,1,0.12,0.613,0,0.267
FolioSuite/hardwareASP/hard_inst_5_6_21684.gr.gz,1,0.1193,0.6124,0,0.2683
FolioSuite/hardwareASP/hard_inst_10_9_10448.gr.gz,1,0.1194,0.6118,0,0.2688
FolioSuite/hardwareASP/hard_inst_7_5_10755.gr.gz,1,0.1185,0.6114,0,0.2702
FolioSuite/hardwareASP/hard_inst_9_10_27391.gr.gz,1,0.1195,0.612,0,0.2685
FolioSuite/hardwareASP/hard_inst_9_7_6566.gr.gz,1,0.119,0.6115,0,0.2696
FolioSuite/hardwareASP/hard_inst_9_12_21990.gr.gz,1,0.1197,0.6121,0,0.2682
FolioSuite/hardwareASP/hard_inst_7_11_15374.gr.gz,1,0.1197,0.6125,0,0.2677
FolioSuite/hardwareASP/hard_inst_8_5_11214.gr.gz,1,0.1183,0.6111,0,0.2705
FolioSuite/hardwareASP/hard_inst_7_8_23798.gr.gz,1,0.1195,0.6123,0,0.2682
FolioSuite/hardwareASP/hard_inst_10_8_4281.gr.gz,1,0.1192,0.6115,0,0.2693
FolioSuite/hardwareASP/hard_inst_9_8_2565.gr.gz,1,0.1193,0.6118,0,0.2688
FolioSuite/hardwareASP/hard_inst_11_11_6617.gr.gz,1,0.1194,0.6116,0,0.269
FolioSuite/hardwareASP/hard_inst_7_8_27873.gr.gz,1,0.1193,0.6121,0,0.2685
FolioSuite/hardwareASP/hard_inst_7_9_533.gr.gz,1,0.1195,0.6124,0,0.2681
FolioSuite/hardwareASP/hard_inst_11_7_24468.gr.gz,1,0.1191,0.6113,0,0.2696
FolioSuite/hardwareASP/hard_inst_8_9_18928.gr.gz,1,0.1194,0.6121,0,0.2685
FolioSuite/hardwareASP/hard_inst_5_12_7218.gr.gz,1,0.1203,0.6133,0,0.2663
FolioSuite/hardwareASP/hard_inst_6_11_28693.gr.gz,1,0.1199,0.6129,0,0.2672
FolioSuite/hardwareASP/hard_inst_11_8_22827.gr.gz,1,0.1191,0.6113,0,0.2695
FolioSuite/hardwareASP/hard_inst_6_10_31516.gr.gz,1,0.1199,0.6128,0,0.2672
FolioSuite/hardwareASP/hard_inst_11_7_23062.gr.gz,1,0.119,0.6111,0,0.2699
FolioSuite/hardwareASP/hard_inst_6_12_24774.gr.gz,1,0.1201,0.613,0,0.2669
FolioSuite/hardwareASP/hard_inst_12_11_13514.gr.gz,1,0.1194,0.6115,0,0.2691
FolioSuite/hardwareASP/hard_inst_12_8_11588.gr.gz,1,0.1192,0.6112,0,0.2696
FolioSuite/hardwareASP/hard_inst_5_11_13077.gr.gz,1,0.1202,0.6132,0,0.2667
FolioSuite/hardwareASP/hard_inst_10_5_23026.gr.gz,1,0.1183,0.6106,0,0.2711
FolioSuite/hardwareASP/hard_inst_9_8_6082.gr.gz,1,0.1192,0.6117,0,0.269
FolioSuite/hardwareASP/hard_inst_11_9_2657.gr.gz,1,0.1193,0.6115,0,0.2692
FolioSuite/hardwareASP/hard_inst_5_12_16376.gr.gz,1,0.1202,0.6134,0,0.2664
FolioSuite/hardwareASP/hard_inst_6_7_22666.gr.gz,1,0.1196,0.6126,0,0.2679
FolioSuite/hardwareASP/hard_inst_7_12_28095.gr.gz,1,0.1198,0.6126,0,0.2676
FolioSuite/hardwareASP/hard_inst_10_6_31235.gr.gz,1,0.1186,0.6109,0,0.2705
FolioSuite/hardwareASP/hard_inst_6_5_18711.gr.gz,1,0.1187,0.6117,0,0.2696
FolioSuite/hardwareASP/hard_inst_6_8_2039.gr.gz,1,0.1196,0.6126,0,0.2678
FolioSuite/hardwareASP/hard_inst_11_10_4218.gr.gz,1,0.1194,0.6116,0,0.269
FolioSuite/hardwareASP/hard_inst_5_7_28562.gr.gz,1,0.1197,0.6128,0,0.2675
FolioSuite/hardwareASP/hard_inst_5_6_1498.gr.gz,1,0.1193,0.6124,0,0.2683
FolioSuite/hardwareASP/hard_inst_10_9_28340.gr.gz,1,0.1193,0.6116,0,0.2691
FolioSuite/hardwareASP/hard_inst_11_6_7393.gr.gz,1,0.1185,0.6107,0,0.2707
FolioSuite/hardwareASP/hard_inst_12_6_15744.gr.gz,1,0.1185,0.6106,0,0.2709
FolioSuite/hardwareASP/hard_inst_5_11_20848.gr.gz,1,0.1203,0.6134,0,0.2663
FolioSuite/hardwareASP/hard_inst_8_11_20372.gr.gz,1,0.1196,0.6122,0,0.2682
FolioSuite/hardwareASP/hard_inst_9_5_25105.gr.gz,1,0.1183,0.6108,0,0.2709
FolioSuite/hardwareASP/hard_inst_9_7_11850.gr.gz,1,0.1191,0.6116,0,0.2693
FolioSuite/hardwareASP/hard_inst_7_10_24634.gr.gz,1,0.1197,0.6125,0,0.2678
FolioSuite/hardwareASP/hard_inst_11_11_15854.gr.gz,1,0.1195,0.6116,0,0.2689
FolioSuite/hardwareASP/hard_inst_12_7_2539.gr.gz,1,0.1188,0.6109,0,0.2703
FolioSuite/hardwareASP/hard_inst_10_7_26892.gr.gz,1,0.1189,0.6112,0,0.2698
FolioSuite/hardwareASP/hard_inst_11_10_29476.gr.gz,1,0.1195,0.6116,0,0.2689
FolioSuite/hardwareASP/hard_inst_12_10_31636.gr.gz,1,0.1194,0.6114,0,0.2692
FolioSuite/hardwareASP/hard_inst_12_12_22669.gr.gz,1,0.1195,0.6115,0,0.269
FolioSuite/hardwareASP/hard_inst_10_12_3879.gr.gz,1,0.1196,0.6119,0,0.2686
FolioSuite/hardwareASP/hard_inst_11_6_12999.gr.gz,1,0.1185,0.6107,0,0.2707
FolioSuite/hardwareASP/hard_inst_8_9_21601.gr.gz,1,0.1194,0.6121,0,0.2685
FolioSuite/hardwareASP/hard_inst_8_11_14130.gr.gz,1,0.1197,0.6123,0,0.268
FolioSuite/hardwareASP/hard_inst_8_7_11562.gr.gz,1,0.1192,0.6119,0,0.2689
FolioSuite/hardwareASP/hard_inst_7_5_1923.gr.gz,1,0.1185,0.6114,0,0.2701
FolioSuite/hardwareASP/hard_inst_12_5_4301.gr.gz,1,0.1182,0.6103,0,0.2715
FolioSuite/hardwareASP/hard_inst_6_12_26485.gr.gz,1,0.12,0.6129,0,0.267
FolioSuite/hardwareASP/hard_inst_6_9_32144.gr.gz,1,0.1198,0.6127,0,0.2675
FolioSuite/hardwareASP/hard_inst_5_8_13347.gr.gz,1,0.1199,0.613,0,0.2672
FolioSuite/hardwareASP/hard_inst_12_12_17302.gr.gz,1,0.1195,0.6115,0,0.2689
FolioSuite/laby/laby_21_21_01.lp.gz,1,0.0233,0.6151,0,0.3616
FolioSuite/laby/laby_13_13_02.lp.gz,1,0.0335,0.6067,0,0.3598
FolioSuite/laby/laby_10_10_13.lp.gz,1,0.043,0.6006,0,0.3564
FolioSuite/laby/laby_12_12_08.lp.gz,1,0.0373,0.604,0,0.3586
FolioSuite/laby/laby_15_15_03.lp.gz,1,0.0307,0.6091,0,0.3602
FolioSuite/laby/laby_18_18_04.lp.gz,1,0.0278,0.6117,0,0.3605
FolioSuite/laby/laby_10_10_18.lp.gz,1,0.0411,0.601,0,0.3579
FolioSuite/laby/laby_16_16_10.lp.gz,1,0.03,0.6097,0,0.3603
FolioSuite/laby/laby_10_10_12.lp.gz,1,0.0408,0.6011,0,0.3581
FolioSuite/laby/laby_11_11_04.lp.gz,1,0.0394,0.6025,0,0.3581
FolioSuite/laby/laby_22_22_03.lp.gz,1,0.0226,0.6158,0,0.3616
FolioSuite/laby/laby_19_19_10.lp.gz,1,0.0265,0.6127,0,0.3608
FolioSuite/laby/laby_21_21_07.lp.gz,1,0.0242,0.6145,0,0.3614
FolioSuite/laby/laby_19_19_02.lp.gz,1,0.0253,0.6133,0,0.3614
FolioSuite/laby/laby_11_11_16.lp.gz,1,0.0411,0.6013,0,0.3576
FolioSuite/laby/laby_10_10_04.lp.gz,1,0.0407,0.6015,0,0.3577
FolioSuite/laby/laby_18_18_02.lp.gz,1,0.0268,0.6122,0,0.3609
FolioSuite/laby/laby_14_14_06.lp.gz,1,0.0322,0.6077,0,0.3601
FolioSuite/laby/laby_16_16_09.lp.gz,1,0.0286,0.6107,0,0.3607
FolioSuite/laby/laby_21_21_15.lp.gz,1,0.0232,0.6151,0,0.3617
FolioSuite/laby/laby_12_12_17.lp.gz,1,0.0369,0.6042,0,0.3589
FolioSuite/laby/laby_17_17_16.lp.gz,1,0.0275,0.6114,0,0.3612
FolioSuite/laby/laby_20_20_20.lp.gz,1,0.0248,0.614,0,0.3612
FolioSuite/laby/laby_16_16_07.lp.gz,1,0.0298,0.6098,0,0.3605
FolioSuite/laby/laby_19_19_15.lp.gz,1,0.0255,0.6133,0,0.3611
FolioSuite/laby/laby_22_22_08.lp.gz,1,0.0228,0.6157,0,0.3616
FolioSuite/laby/laby_12_12_12.lp.gz,1,0.0367,0.6042,0,0.3591
FolioSuite/laby/laby_10_10_17.lp.gz,1,0.0397,0.6018,0,0.3584
FolioSuite/laby/laby_18_18_20.lp.gz,1,0.0265,0.6124,0,0.3611
FolioSuite/laby/laby_15_15_07.lp.gz,1,0.032,0.6082,0,0.3598
FolioSuite/laby/laby_10_10_08.lp.gz,1,0.0424,0.6006,0,0.3571
FolioSuite/laby/laby_18_18_01.lp.gz,1,0.0263,0.6124,0,0.3613
FolioSuite/laby/laby_20_20_19.lp.gz,1,0.0254,0.6135,0,0.3611
FolioSuite/laby/laby_14_14_16.lp.gz,1,0.0328,0.6079,0,0.3594
FolioSuite/laby/laby_16_16_05.lp.gz,1,0.0296,0.6101,0,0.3603
FolioSuite/laby/laby_17_17_18.lp.gz,1,0.0277,0.6113,0,0.361
FolioSuite/laby/laby_22_22_13.lp.gz,1,0.0232,0.6153,0,0.3616
FolioSuite/laby/laby_20_20_07.lp.gz,1,0.0238,0.6144,0,0.3618
FolioSuite/laby/laby_20_20_18.lp.gz,1,0.0254,0.6136,0,0.361
FolioSuite/laby/laby_15_15_20.lp.gz,1,0.0321,0.6082,0,0.3597
FolioSuite/laby/laby_17_17_13.lp.gz,1,0.0275,0.6116,0,0.3609
FolioSuite/laby/laby_14_14_12.lp.gz,1,0.032,0.608,0,0.36
FolioSuite/laby/laby_12_12_10.lp.gz,1,0.0363,0.6047,0,0.359
FolioSuite/laby/laby_17_17_17.lp.gz,1,0.028,0.6112,0,0.3608
FolioSuite/laby/laby_11_11_18.lp.gz,1,0.0375,0.6035,0,0.359
FolioSuite/laby/laby_13_13_15.lp.gz,1,0.0363,0.605,0,0.3587
FolioSuite/laby/laby_21_21_06.lp.gz,1,0.0242,0.6146,0,0.3612
FolioSuite/laby/laby_18_18_07.lp.gz,1,0.0271,0.612,0,0.3609
FolioSuite/laby/laby_20_20_04.lp.gz,1,0.0242,0.6142,0,0.3616
FolioSuite/laby/laby_19_19_19.lp.gz,1,0.0254,0.6135,0,0.3611
FolioSuite/laby/laby_11_11_17.lp.gz,1,0.0406,0.6023,0,0.3571
FolioSuite/laby/laby_20_20_08.lp.gz,1,0.0245,0.614,0,0.3615
FolioSuite/laby/laby_18_18_17.lp.gz,1,0.0269,0.6122,0,0.3608
FolioSuite/laby/laby_19_19_09.lp.gz,1,0.0257,0.6131,0,0.3612
FolioSuite/laby/laby_11_11_02.lp.gz,1,0.0358,0.6046,0,0.3597
FolioSuite/laby/laby_20_20_11.lp.gz,1,0.0236,0.6146,0,0.3618
FolioSuite/laby/laby_15_15_17.lp.gz,1,0.0312,0.6088,0,0.36
FolioSuite/laby/laby_15_15_10.lp.gz,1,0.0304,0.6091,0,0.3604
FolioSuite/laby/laby_11_11_06.lp.gz,1,0.0374,0.6037,0,0.3589
FolioSuite/laby/laby_13_13_10.lp.gz,1,0.0364,0.605,0,0.3586
FolioSuite/laby/laby_16_16_17.lp.gz,1,0.0284,0.6107,0,0.3609
FolioSuite/laby/laby_21_21_14.lp.gz,1,0.0227,0.6154,0,0.3619
FolioSuite/laby/laby_19_19_16.lp.gz,1,0.025,0.6138,0,0.3612
FolioSuite/laby/laby_20_20_15.lp.gz,1,0.0249,0.6138,0,0.3613
FolioSuite/laby/laby_13_13_06.lp.gz,1,0.0331,0.6069,0,0.3601
FolioSuite/laby/laby_10_10_06.lp.gz,1,0.0415,0.602,0,0.3565
FolioSuite/laby/laby_16_16_13.lp.gz,1,0.0292,0.6104,0,0.3603
FolioSuite/laby/laby_19_19_11.lp.gz,1,0.0257,0.6131,0,0.3612
FolioSuite/laby/laby_14_14_14.lp.gz,1,0.0318,0.6082,0,0.36
FolioSuite/laby/laby_18_18_11.lp.gz,1,0.0261,0.6127,0,0.3611
FolioSuite/laby/laby_15_15_16.lp.gz,1,0.0321,0.6082,0,0.3597
FolioSuite/laby/laby_22_22_17.lp.gz,1,0.0229,0.6157,0,0.3614
FolioSuite/laby/laby_15_15_04.lp.gz,1,0.0315,0.6085,0,0.3601
FolioSuite/laby/laby_13_13_03.lp.gz,1,0.0319,0.6073,0,0.3608
FolioSuite/laby/laby_15_15_11.lp.gz,1,0.0331,0.6079,0,0.359
FolioSuite/laby/laby_14_14_19.lp.gz,1,0.0335,0.6072,0,0.3592
FolioSuite/laby/laby_20_20_03.lp.gz,1,0.025,0.614,0,0.361
FolioSuite/laby/laby_19_19_05.lp.gz,1,0.0259,0.6129,0,0.3612
FolioSuite/laby/laby_12_12_06.lp.gz,1,0.0358,0.605,0,0.3592
FolioSuite/laby/laby_21_21_13.lp.gz,1,0.0246,0.6143,0,0.3611
FolioSuite/laby/laby_20_20_09.lp.gz,1,0.024,0.6144,0,0.3616
FolioSuite/laby/laby_13_13_17.lp.gz,1,0.036,0.6053,0,0.3587
FolioSuite/laby/laby_19_19_17.lp.gz,1,0.0258,0.6132,0,0.361
FolioSuite/laby/laby_17_17_02.lp.gz,1,0.0285,0.6113,0,0.3602
FolioSuite/laby/laby_18_18_06.lp.gz,1,0.0275,0.6119,0,0.3606
FolioSuite/laby/laby_14_14_10.lp.gz,1,0.0332,0.6071,0,0.3597
FolioSuite/laby/laby_21_21_18.lp.gz,1,0.0241,0.6145,0,0.3614
FolioSuite/laby/laby_11_11_08.lp.gz,1,0.0372,0.6038,0,0.359
FolioSuite/laby/laby_16_16_12.lp.gz,1,0.0294,0.6101,0,0.3605
FolioSuite/laby/laby_16_16_14.lp.gz,1,0.0301,0.6096,0,0.3603
FolioSuite/laby/laby_13_13_19.lp.gz,1,0.0355,0.6054,0,0.3591
FolioSuite/laby/laby_21_21_09.lp.gz,1,0.0239,0.6146,0,0.3615
FolioSuite/laby/laby_22_22_20.lp.gz,1,0.0232,0.6154,0,0.3614
FolioSuite/laby/laby_14_14_05.lp.gz,1,0.0329,0.6074,0,0.3598
FolioSuite/laby/laby_19_19_18.lp.gz,1,0.0254,0.6134,0,0.3612
FolioSuite/laby/laby_17_17_01.lp.gz,1,0.028,0.6112,0,0.3609
FolioSuite/laby/laby_15_15_08.lp.gz,1,0.0305,0.6093,0,0.3602
FolioSuite/laby/laby_10_10_05.lp.gz,1,0.0418,0.6004,0,0.3578
FolioSuite/laby/laby_15_15_05.lp.gz,1,0.0316,0.6087,0,0.3598
FolioSuite/laby/laby_14_14_15.lp.gz,1,0.0314,0.6081,0,0.3605
FolioSuite/laby/laby_18_18_05.lp.gz,1,0.0274,0.6119,0,0.3606
FolioSuite/laby/laby_19_19_04.lp.gz,1,0.0244,0.614,0,0.3616
FolioSuite/laby/laby_10_10_15.lp.gz,1,0.0402,0.6019,0,0.3579
FolioSuite/laby/laby_21_21_11.lp.gz,1,0.0238,0.6148,0,0.3613
FolioSuite/laby/laby_15_15_18.lp.gz,1,0.0329,0.6078,0,0.3592
FolioSuite/laby/laby_17_17_19.lp.gz,1,0.0286,0.611,0,0.3604
FolioSuite/laby/laby_22_22_19.lp.gz,1,0.0229,0.6156,0,0.3615
FolioSuite/laby/laby_20_20_16.lp.gz,1,0.0244,0.6142,0,0.3614
FolioSuite/laby/laby_15_15_09.lp.gz,1,0.03,0.6095,0,0.3605
FolioSuite/laby/laby_17_17_05.lp.gz,1,0.0274,0.6115,0,0.361
FolioSuite/laby/laby_22_22_07.lp.gz,1,0.0228,0.6156,0,0.3616
FolioSuite/laby/laby_22_22_18.lp.gz,1,0.0229,0.6155,0,0.3616
FolioSuite/laby/laby_17_17_07.lp.gz,1,0.0284,0.611,0,0.3605
FolioSuite/laby/laby_15_15_15.lp.gz,1,0.0298,0.6094,0,0.3608
FolioSuite/laby/laby_16_16_15.lp.gz,1,0.03,0.6099,0,0.3602
FolioSuite/laby/laby_14_14_08.lp.gz,1,0.0326,0.6075,0,0.36
FolioSuite/laby/laby_16_16_08.lp.gz,1,0.0292,0.6104,0,0.3603
FolioSuite/laby/laby_18_18_14.lp.gz,1,0.0269,0.6121,0,0.3609
FolioSuite/laby/laby_10_10_16.lp.gz,1,0.0388,0.6024,0,0.3589
FolioSuite/laby/laby_22_22_04.lp.gz,1,0.0228,0.6157,0,0.3615
FolioSuite/laby/laby_12_12_15.lp.gz,1,0.0366,0.6047,0,0.3587
FolioSuite/laby/laby_12_12_20.lp.gz,1,0.0367,0.6049,0,0.3583
FolioSuite/laby/laby_13_13_13.lp.gz,1,0.0358,0.6052,0,0.359
FolioSuite/laby/laby_19_19_14.lp.gz,1,0.0254,0.6133,0,0.3613
FolioSuite/laby/laby_20_20_01.lp.gz,1,0.0241,0.6145,0,0.3614
FolioSuite/laby/laby_16_16_06.lp.gz,1,0.0311,0.6092,0,0.3597
FolioSuite/laby/laby_12_12_07.lp.gz,1,0.0366,0.6045,0,0.3589
FolioSuite/laby/laby_17_17_15.lp.gz,1,0.0289,0.6107,0,0.3604
FolioSuite/laby/laby_12_12_11.lp.gz,1,0.0355,0.605,0,0.3595
FolioSuite/laby/laby_12_12_16.lp.gz,1,0.0352,0.6058,0,0.359
FolioSuite/laby/laby_10_10_20.lp.gz,1,0.0416,0.6004,0,0.3579
FolioSuite/laby/laby_13_13_05.lp.gz,1,0.0348,0.6059,0,0.3594
FolioSuite/laby/laby_18_18_03.lp.gz,1,0.027,0.612,0,0.3609
FolioSuite/laby/laby_19_19_13.lp.gz,1,0.026,0.6131,0,0.3609
FolioSuite/planning/coins/coins13.lp-23-1847.sm.gz,1,0.0968,0.6572,1,0.246
FolioSuite/planning/coins/coins07.lp-21-429.sm.gz,1,0.057,0.7424,1,0.2006
FolioSuite/planning/coins/coins06.lp-17-102.sm.gz,1,0.0591,0.7404,1,0.2004
FolioSuite/planning/coins/coins07.lp-19-523.sm.gz,1,0.0576,0.7423,1,0.2001
FolioSuite/planning/coins/coins12.lp-25-423.sm.gz,1,0.0959,0.6576,1,0.2464
FolioSuite/planning/coins/coins11.lp-23-2361.sm.gz,1,0.0967,0.6574,1,0.2458
FolioSuite/planning/coins/coins07.lp-25-1853.sm.gz,1,0.0561,0.7426,1,0.2013
FolioSuite/planning/coins/coins09.lp-20-2239.sm.gz,1,0.0578,0.7409,1,0.2013
FolioSuite/planning/coins/coins08.lp-23-848.sm.gz,1,0.0565,0.7427,1,0.2008
FolioSuite/planning/coins/coins10.lp-19-827.sm.gz,1,0.0578,0.7413,1,0.2008
FolioSuite/planning/coins/coins13.lp-26-20100.sm.gz,1,0.0959,0.6576,1,0.2465
FolioSuite/planning/coins/coins10.lp-23-7197.sm.gz,1,0.0567,0.7418,1,0.2015
FolioSuite/planning/coins/coins12.lp-27-6063.sm.gz,1,0.0954,0.6579,1,0.2467
FolioSuite/planning/coins/coins07.lp-22-7117.sm.gz,1,0.0568,0.7425,1,0.2008
FolioSuite/planning/coins/coins07.lp-18-458.sm.gz,1,0.0579,0.7422,1,0.1999
FolioSuite/planning/coins/coins08.lp-24-424.sm.gz,1,0.0563,0.7427,1,0.2009
FolioSuite/planning/coins/coins14.lp-26-20100.sm.gz,1,0.0963,0.6571,1,0.2466
FolioSuite/planning/coins/coins14.lp-21-108.sm.gz,1,0.098,0.6562,1,0.2458
FolioSuite/planning/coins/coins15.lp-22-733.sm.gz,1,0.0968,0.6576,1,0.2456
FolioSuite/planning/coins/coins12.lp-29-20025.sm.gz,1,0.095,0.6581,1,0.247
FolioSuite/planning/coins/coins14.lp-25-15526.sm.gz,1,0.0966,0.6569,1,0.2465
FolioSuite/planning/coins/coins10.lp-20-726.sm.gz,1,0.0575,0.7415,1,0.201
FolioSuite/planning/coins/coins10.lp-24-14145.sm.gz,1,0.0565,0.7418,1,0.2017
FolioSuite/planning/coins/coins13.lp-20-169.sm.gz,1,0.098,0.6567,1,0.2453
FolioSuite/planning/coins/coins11.lp-22-391.sm.gz,1,0.0971,0.6573,1,0.2456
FolioSuite/planning/coins/coins11.lp-25-15366.sm.gz,1,0.0961,0.6577,1,0.2462
FolioSuite/planning/coins/coins07.lp-20-2290.sm.gz,1,0.0573,0.7423,1,0.2004
FolioSuite/planning/coins/coins09.lp-21-9252.sm.gz,1,0.0575,0.741,1,0.2015
FolioSuite/planning/coins/coins08.lp-25-8121.sm.gz,1,0.0561,0.7428,1,0.2011
FolioSuite/planning/coins/coins07.lp-26-1722.sm.gz,1,0.0559,0.7427,1,0.2014
FolioSuite/planning/coins/coins06.lp-20-2947.sm.gz,1,0.058,0.7409,1,0.2011
FolioSuite/planning/coins/coins08.lp-18-108.sm.gz,1,0.058,0.7424,1,0.1996
FolioSuite/planning/comm/p05.lp-25-357.sm.gz,1,0.0235,0.7877,1,0.1888
FolioSuite/planning/comm/p17.lp-47-3283.sm.gz,1,0.0172,0.692,1,0.2908
FolioSuite/planning/comm/p16.lp-41-197.sm.gz,1,0.0192,0.7127,1,0.2682
FolioSuite/planning/comm/p15.lp-38-3780.sm.gz,1,0.0198,0.7258,1,0.2544
FolioSuite/planning/comm/p05.lp-30-2175.sm.gz,1,0.0218,0.7891,1,0.1891
FolioSuite/planning/comm/p01.lp-55-20100.sm.gz,1,0.0154,0.6748,1,0.3098
FolioSuite/planning/comm/p15.lp-41-8724.sm.gz,1,0.0191,0.7259,1,0.255
FolioSuite/planning/comm/p05.lp-29-2631.sm.gz,1,0.0221,0.7889,1,0.189
FolioSuite/planning/comm/p05.lp-32-501.sm.gz,1,0.0213,0.7896,1,0.1891
FolioSuite/planning/comm/p08.lp-29-178.sm.gz,1,0.0226,0.7651,1,0.2122
FolioSuite/planning/comm/p19.lp-53-150.sm.gz,1,0.015,0.6612,1,0.3238
FolioSuite/planning/comm/p19.lp-60-20100.sm.gz,1,0.0142,0.6606,1,0.3252
