@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,1,0,0.6057,0,1,0.8993,0.6173
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0,0.0988,0.0004,0.7203,0.4001,0.21,0.162
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.875,0.9737,0.8605,0.0102,0.9988,0.9737,0.8855
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,0,0.0547,0,0.7998,0.3791,0.1197,0.0014
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0,0.9618,0.9108,1.019,0.4862,0.9618,0.9109
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.3333,0,0.4265,0.4686,0.6621,0.8448,0.5395
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0.8571,0.9374,0.7818,0.0211,0.9946,0.9374,0.7997
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0,0.0933,0,0.9112,0.2864,0.1058,0.5015
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0,0.7881,0,0.9628,0.4855,0.8951,0.0297
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,1,0,0.0001,0,1,1,0.0013
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,1,0.0124,0.6249,0,1,0.9218,0.6491
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0,0.678,0.0077,0.9719,0.4674,0.6828,0.4366
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0,0.0007,0.1934,0.5782,0.4973,1,0.258
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.8889,0.9533,0.4392,0.0132,0.9971,0.9533,0.7143
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,1,0.0323,0.5088,0,1,0.0323,0.509
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0.0149,0.5098,0.5865,0.5011,0.9991,0.5098
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0,0.0314,0,0.5652,0.4644,0.0315,0.0004
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0,0.0949,0,0.9249,0.2822,0.1025,0.5377
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,1,0.8678,0.7821,0,1,0.8678,0.7821
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0.7778,0.9391,0.7799,0.0209,0.9948,0.9391,0.8011
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0,0.8333,0.5831,0.8947,0.5237,0.8333,0.5831
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0,0.9551,0.9375,1.0146,0.4885,0.9551,0.9397
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,1,0.9792,0.9292,0,1,0.9792,0.9292
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,1,0.8824,0.7575,0,1,0.8824,0.7576
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0,0.0927,0,0.8378,0.3176,0.1057,0.5285
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0.8333,0.9492,0.7221,0.0157,0.9964,0.9492,0.7818
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0,0.0454,0.007,0.7423,0.4493,0.5478,0.0477
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0,0,0,0.9486,0.3542,0.0025,0
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,0,0.0177,0,0.6138,0.4155,0.0177,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,1,0.9758,0.9194,0,1,0.9758,0.9195
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,1,0.0203,0.4568,0,1,0.0203,0.457
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0,0.7132,0.015,0.3917,0.7973,0.9284,0.6038
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.9474,0.987,0.1015,0.0035,0.9996,0.987,0.9507
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0,0.5632,0.0163,0.4923,0.6913,0.891,0.4434
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,0,1,0,1,0.5,1,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0,0.7981,0,0.9636,0.4871,0.9012,0.0143
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,0,0.9853,0.9072,1.0109,0.4934,0.9853,0.9423
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,1,0.0323,0.5088,0,1,0.0323,0.509
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,0,0.0209,0,0.7421,0.4151,0.4079,0.0004
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0,0.9438,0.9352,1.0205,0.4836,0.9438,0.9375
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0,0.8854,0.8619,1.0502,0.4615,0.8854,0.8681
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,1,0.0062,0.0043,0,1,0.0062,0.2999
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,1,0,0.6226,0,1,0.9041,0.6303
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0,0.0809,0,0.8766,0.3151,0.0916,0.617
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0,0.0724,0,0.8747,0.3131,0.094,0.625
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,0,0.921,0.8573,0.9873,0.4945,0.921,0.8575
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0,0,0.0002,0.8027,0.2473,0,0.0004
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,1,0,0,0,1,1,0.0008
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.9444,0.9843,0.2064,0.0041,0.9995,0.9843,0.9641
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,0,0.3609,0,0.9419,0.3981,0.537,0.5713
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.8947,0.9534,0.5551,0.0132,0.9971,0.9534,0.7205
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0.0115,0.499,0.584,0.5014,0.9995,0.499
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,0,0.6708,0.0095,0.9789,0.463,0.6806,0.4441
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.9286,0.9798,0.0111,0.005,0.9993,0.9798,0.9684
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.8824,0.9474,0.7176,0.0159,0.9963,0.9474,0.7782
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,0,0,0.007,0.7276,0.3737,0.0262,0.0179
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0,0.1007,0.0005,0.7226,0.4021,0.2042,0.1642
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0,0.277,0,0.9199,0.39,0.416,0.5199
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,1,0,0.0002,0,1,1,0.002
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,1,0.9395,0.8774,0,1,0.9395,0.8774
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0,0.9532,0.1601,0.9983,0.4935,0.955,0.7338
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0.3333,0,0,0.5759,0.4832,1,0.0007
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,1,0.0191,0.4503,0,1,0.0191,0.4505
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,1,0.003,0.6291,0,1,0.9169,0.6446
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,1,0,0.0001,0,1,1,0.0004
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0.875,0.9713,0.824,0.01,0.9984,0.9713,0.8608
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0,0.0175,0.5186,0.5877,0.4986,0.9988,0.5267
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.1429,0,0.4544,0.5946,0.4827,0.8449,0.5387
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0,0.0754,0,0.8329,0.4114,0.2778,0
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,0,0.0018,0,0.8866,0.375,0.0031,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,1,0.8667,0.736,0,1,0.8667,0.7361
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0.7143,0.9405,0.775,0.0207,0.9949,0.9405,0.8014
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0,0.4286,0.0184,0.5509,0.6035,0.8446,0.326
SAT_Competition2007/crafted/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0,0.7981,0,0.9636,0.4871,0.9012,0.0143
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,0,0.0992,0,0.7195,0.4037,0.2098,0.16
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf,1,0,0.7835,0,0.9618,0.4855,0.8939,0.024
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0.8182,0.9547,0.5104,0.013,0.9972,0.9547,0.7269
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,0.1429,0,0.4444,0.5954,0.4788,0.8446,0.5408
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,1,0.0024,0.6532,0,1,0.9231,0.6664
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v2640c305320g4.cnf,1,0.8947,0.9549,0.1654,0.0126,0.9973,0.9549,0.6733
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0.8333,0.932,0.7686,0.024,0.9936,0.932,0.7847
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0,0,0,0.7974,0.3755,0,0.0005
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-240-100.cnf,1,1,0.8333,0.5829,0,1,0.8333,0.5831
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0,0.0706,0,0.882,0.3067,0.0872,0.6099
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-30-20-26.sat05-1264.reshuffled-07.cnf,1,0,0.0302,0.0037,0.6345,0.475,0.9335,0.5265
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,0,0.8816,0.0033,1.0169,0.4725,0.8821,0.5304
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0.8667,0.956,0.1962,0.0124,0.9974,0.956,0.6748
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.9231,0.9772,0.766,0.0068,0.9991,0.9772,0.8561
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,0.9091,0.9757,0.6697,0.0074,0.9989,0.9757,0.8151
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0.3333,0,0,0.5774,0.5,1,0
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0,0.672,0.0013,0.9862,0.4605,0.6975,0.6795
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0,0,0,0.8136,0.3716,0,0.0008
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,0,0.0707,0,0.8767,0.3121,0.0876,0.6587
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,1,0.9312,0.865,0,1,0.9312,0.865
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0,0.0868,0,0.9046,0.288,0.1029,0.543
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,0,0,0.8157,0.3761,0,0.0004
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0,0,0,0.8418,0.3939,0.1818,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0.75,0.9344,0.7673,0.0238,0.9938,0.9344,0.7881
SAT_Competition2007/crafted/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0,0.1007,0.0005,0.7226,0.4021,0.2042,0.1642
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,1,0,0.001,0,1,0,0.0144
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0,0.2825,0,0.9243,0.3878,0.4074,0.6389
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,0,0,0,0.8477,0.3879,0.1034,0
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g6.cnf,1,0.8571,0.956,0.1884,0.0124,0.9974,0.956,0.6795
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,1,0.8333,0.583,0,1,0.8333,0.5831
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,0,0.5576,0.0025,0.4956,0.6873,0.8875,0.5733
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0,0.6758,0.0466,1.0023,0.4492,0.6783,0.4403
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0.8182,0.9261,0.7442,0.0276,0.9923,0.9261,0.7717
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,1,0.0027,0.646,0,1,0.92,0.6562
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0,0.0024,0,0.8756,0.3798,0.0138,0.0424
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1,0.3333,0,0.4494,0.4676,0.6627,0.8432,0.5258
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,1,0.0909,0.5992,0,1,0.0909,0.5993
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-121-100.cnf,1,1,0,0,0,1,1,0.0008
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0,0,0.0819,0.8074,0.2441,0,0.0857
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,1,0.0069,0.259,0,1,0.0069,0.2995
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0,0.145,0,0.5975,0.5467,0.6174,0.0915
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.9333,0.9802,0.1187,0.0056,0.9992,0.9802,0.9539
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0,0.0203,0.0006,0.623,0.3979,0.0205,0.0129
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.6,0.899,0.659,0.0471,0.9848,0.899,0.7006
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.8462,0.9549,0.6052,0.013,0.9972,0.9549,0.7334
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0,0.6772,0.001,0.9819,0.4629,0.7135,0.6456
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0,0.1918,0.6579,0.7679,0.4431,0.824,0.7145
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf,1,0,0.0047,0,0.7888,0.4094,0.3768,0.0003
