@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.508233,0.325951,1,1,0.5,0.407799,0.410723,0.026144,0.586975,0.749803,0.954252,0.987348,0.402363,0.575437,0.575437,0.571493
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.501852,0.329985,1,1,0.5,0.402748,0.411572,0.029508,0.585687,0.749903,0.948364,0.972087,0.399032,0.575942,0.575942,0.57146
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.500977,0.330511,1,1,0.5,0.401984,0.411761,0.030016,0.585422,0.749918,0.947474,0.969622,0.398528,0.576019,0.576019,0.571455
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.500329,0.330896,1,1,0.5,0.401407,0.411915,0.030401,0.585208,0.749928,0.9468,0.96773,0.398147,0.576078,0.576078,0.571452
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.49983,0.33119,1,1,0.5,0.400955,0.412042,0.030703,0.585033,0.749936,0.946272,0.966234,0.397848,0.576124,0.576124,0.571449
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.547215,0.304681,1,1,0.5,0.422778,0.414039,0.018951,0.584075,0.746906,0.966894,1.016476,0.408608,0.575295,0.575295,0.572441
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.52257,0.319697,1,1,0.5,0.412673,0.411301,0.025734,0.586515,0.748494,0.955005,0.998037,0.402345,0.575823,0.575823,0.571921
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.504025,0.329499,1,1,0.5,0.401882,0.411577,0.032258,0.585436,0.749563,0.943562,0.969408,0.396171,0.576507,0.576507,0.571571
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.510661,0.323965,1,1,0.5,0.412397,0.410122,0.025136,0.587686,0.755357,0.955876,1.000202,0.405179,0.573373,0.573373,0.569685
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,0.501297,0.330306,1,1,0.5,0.40379,0.411224,0.028941,0.586125,0.751715,0.949303,0.975632,0.40019,0.575223,0.575223,0.570869
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,0.499912,0.333328,1,1,0.5,0.389829,0.409423,0.057154,0.584782,0.750011,0.89998,0.938854,0.371421,0.580643,0.580643,0.571425
BLOCKS3i.5.3-shuffled,1,0.44018,0.45332,1.474227,1.474227,0.595833,0.37055,0.372994,0.010584,0.622449,0.647492,0.982563,0.981458,0.377414,0.612437,0.612437,0.606983
BLOCKS3ii.5.2-shuffled,1,0.494644,0.388992,1.474227,1.474227,0.595833,0.328823,0.331892,0.013018,0.661958,0.569954,0.979562,0.972729,0.343846,0.644709,0.644709,0.636961
BLOCKS3iii.5-shuffled,1,0.413624,0.140599,1.474227,1.474227,0.595833,0.267361,0.27378,0.022506,0.713756,0.421973,0.967997,0.934031,0.263573,0.720885,0.720885,0.703248
BLOCKS4ii.7.2-shuffled,1,0.354157,0.292749,1.425911,1.425911,0.587784,0.249751,0.261811,0.030462,0.720795,0.442981,0.956044,0.894509,0.263554,0.715416,0.715416,0.69301
BLOCKS4iii.7-shuffled,1,0.251172,0.092011,1.425911,1.425911,0.587784,0.172923,0.185977,0.045648,0.782762,0.307068,0.940335,0.79601,0.169839,0.809011,0.809011,0.765071
blocks_enc_2_b3_ser--opt-9_-shuffled,1,0.466005,0.301922,1.363636,1.363636,0.576923,0.318801,0.328975,0.01921,0.661212,0.432458,0.972483,0.941005,0.275704,0.711182,0.711182,0.698101
blocks_enc_2_b4_ser--opt-26_-shuffled,1,0.309172,0.197129,1.38785,1.38785,0.581213,0.26273,0.28112,0.027989,0.698604,0.309212,0.963356,0.871708,0.197337,0.788529,0.788529,0.763818
c1_BMC_p1_k2048-shuffled,1,0.790047,0.248582,1,1,0.5,0.47729,0.486907,0.014598,0.512835,0.950659,0.971525,0.97973,0.472755,0.513028,0.513028,0.512647
c1_BMC_p2_k1024-shuffled,1,0.77792,0.261124,1,1,0.5,0.468339,0.487031,0.027982,0.512471,0.95266,0.94536,0.960638,0.459896,0.51284,0.51284,0.512122
c1_BMC_p2_k128-shuffled,1,0.641429,0.402277,1,1,0.5,0.381156,0.488555,0.141548,0.508929,0.969804,0.721178,0.776172,0.350787,0.510691,0.510691,0.507665
c1_BMC_p2_k8-shuffled,1,0.448856,0.634657,1,1,0.5,0.309174,0.491993,0.212825,0.505031,0.984751,0.577595,0.624633,0.283333,0.506688,0.506688,0.503841
c2_Debug_s5_f1_e1_v3-shuffled,1,0.101979,0.956197,1,1,0.5,0.121353,0.464925,0.377168,0.509154,0.971799,0.256301,0.247231,0.115681,0.529109,0.529109,0.507151
c3_BMC_p1_k256-shuffled,1,0.634249,0.367935,1,1,0.5,0.429176,0.516874,0.112926,0.48599,1.050977,0.76839,0.834956,0.399501,0.483947,0.483947,0.487572
c3_BMC_p2_k1024-shuffled,1,0.714365,0.279523,1,1,0.5,0.491135,0.518204,0.037715,0.482747,1.068689,0.92198,0.949507,0.478887,0.482044,0.482044,0.483398
c3_BMC_p2_k2048-shuffled,1,0.729838,0.262448,1,1,0.5,0.504362,0.518446,0.019976,0.482055,1.072911,0.958592,0.973775,0.497611,0.481682,0.481682,0.482413
c3_BMC_p2_k512-shuffled,1,0.68539,0.311498,1,1,0.5,0.467523,0.517738,0.067834,0.483983,1.06156,0.860156,0.906023,0.447096,0.482726,0.482726,0.48507
c3_Debug_s3_f2_e2_v2-shuffled,1,0.025715,0.912075,1,1,0.5,0.273501,0.27464,0.002469,0.72442,0.476536,0.996354,0.992458,0.32027,0.67814,0.67814,0.677261
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.638638,0.223767,1,1,0.5,0.45481,0.449678,0.00698,0.549821,0.829539,0.987229,1.010289,0.446434,0.547245,0.547245,0.546586
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.639139,0.223456,1,1,0.5,0.455197,0.450071,0.006972,0.549433,0.830744,0.987236,1.010275,0.446802,0.54688,0.54688,0.546226
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.640232,0.219858,1,1,0.5,0.448758,0.448358,0.000562,0.5516,0.823258,0.998975,1.000798,0.450969,0.548523,0.548523,0.548469
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.641339,0.219575,1,1,0.5,0.452217,0.451794,0.000561,0.54817,0.824373,0.998976,1.000856,0.451305,0.548188,0.548188,0.548134
C499.blif_0.10_0.20_0_0_inp_exact,1,0.754791,0.327728,1,1,0.5,0.472658,0.470244,0.006603,0.529513,0.889582,0.987523,1.004614,0.46418,0.529609,0.529609,0.529218
C499.blif_0.10_0.20_0_0_out_exact,1,0.749687,0.34183,1,1,0.5,0.470101,0.467226,0.005612,0.532504,0.888705,0.9894,1.005571,0.464925,0.529798,0.529798,0.529463
C499.blif_0.10_0.20_0_1_out_exact,1,0.749687,0.34183,1,1,0.5,0.470297,0.467421,0.005612,0.53231,0.889331,0.989397,1.005574,0.4651,0.52962,0.52962,0.529288
C499.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.7471,0.33256,1,1,0.5,0.469396,0.469278,0.000651,0.530695,0.884462,0.998774,1.000195,0.468694,0.530695,0.530695,0.530655
C499.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.746315,0.333592,1,1,0.5,0.466304,0.466225,0.000652,0.533743,0.884178,0.998771,1.000101,0.468612,0.530776,0.530776,0.530735
c4_BMC_p1_k1024-shuffled,1,0.712275,0.299671,1,1,0.5,0.492294,0.51295,0.029478,0.487575,1.049428,0.939588,0.960713,0.482581,0.487185,0.487185,0.487941
c4_BMC_p1_k2048-shuffled,1,0.724213,0.286811,1,1,0.5,0.502432,0.513082,0.015413,0.487192,1.051749,0.968376,0.979766,0.497198,0.486988,0.486988,0.487389
c4_BMC_p1_k512-shuffled,1,0.689598,0.324102,1,1,0.5,0.473733,0.512694,0.05421,0.488276,1.04536,0.889121,0.925758,0.456878,0.487563,0.487563,0.488912
c4_BMC_p2_k2048-shuffled,1,0.724213,0.286811,1,1,0.5,0.502432,0.513082,0.015413,0.487192,1.051749,0.968376,0.979766,0.497198,0.486988,0.486988,0.487389
c4_Debug_s3_f1_e1_v3-shuffled,1,0.001866,0.998997,1,1,0.5,0.053619,0.406938,0.440114,0.512259,0.967399,0.13412,0.109934,0.051601,0.569175,0.569175,0.508285
c4_Debug_s3_f1_e2_v3-shuffled,1,0.001868,0.998997,1,1,0.5,0.053621,0.40695,0.440114,0.512258,0.967404,0.134118,0.109937,0.051602,0.569165,0.569165,0.508284
c4_Debug_s3_f2_e1_v3-shuffled,1,0.106721,0.581431,1,1,0.5,0.206976,0.217186,0.029593,0.76946,0.379015,0.959191,0.897786,0.245252,0.73932,0.73932,0.725155
C5315.blif_0.10_0.20_0_0_inp_exact-shuffled,1,0.592788,0.211832,1,1,0.5,0.443255,0.441746,0.012365,0.557421,0.796455,0.977787,1.001529,0.430983,0.558089,0.558089,0.556652
C5315.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.585606,0.216053,1,1,0.5,0.436663,0.436437,0.012003,0.562461,0.793211,0.978476,0.997997,0.430338,0.559077,0.559077,0.557659
C5315.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.592775,0.211803,1,1,0.5,0.443262,0.441753,0.012363,0.557415,0.796476,0.97779,1.001528,0.430991,0.558081,0.558081,0.556645
C5315.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.585594,0.216022,1,1,0.5,0.436671,0.436446,0.012001,0.562453,0.793233,0.978479,0.997996,0.430347,0.55907,0.55907,0.557652
C5315.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.585095,0.214314,1,1,0.5,0.442596,0.442471,0.000057,0.557524,0.793665,0.999898,1.000271,0.442425,0.557524,0.557524,0.557518
C5315.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.584986,0.21437,1,1,0.5,0.438109,0.437989,0.000057,0.562006,0.793622,0.999898,1.000264,0.442412,0.557537,0.557537,0.557531
C5315.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.585161,0.214314,1,1,0.5,0.442624,0.4425,0.000057,0.557496,0.793756,0.999898,1.000271,0.442454,0.557496,0.557496,0.557489
c5_BMC_p1_k32-shuffled,1,0.537325,0.566464,1,1,0.5,0.337778,0.486451,0.186518,0.509407,0.969852,0.632587,0.688509,0.30583,0.512205,0.512205,0.507652
C6288.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.374071,0.336524,1,1,0.5,0.431859,0.427284,0.002644,0.572449,0.756192,0.995356,1.010076,0.427942,0.569783,0.569783,0.569414
C6288.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.375505,0.335352,1,1,0.5,0.432839,0.430494,0.001357,0.569381,0.756691,0.997616,1.005154,0.429391,0.569441,0.569441,0.569252
C6288.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.375595,0.335303,1,1,0.5,0.432878,0.430533,0.001357,0.569341,0.756812,0.997616,1.005153,0.42943,0.569401,0.569401,0.569213
C6288.blif_0.10_1.00_0_1_out_exact-shuffled,1,0.373353,0.33644,1,1,0.5,0.429887,0.427561,0.00137,0.572301,0.756247,0.997594,1.005117,0.429234,0.569587,0.569587,0.569396
c6_BMC_p1_k1024-shuffled,1,0.755096,0.283393,1,1,0.5,0.476055,0.485023,0.013699,0.5147,0.943641,0.973374,0.980949,0.471802,0.514907,0.514907,0.514498
c6_BMC_p1_k256-shuffled,1,0.722999,0.316645,1,1,0.5,0.452236,0.485416,0.048838,0.513585,0.949615,0.904785,0.929733,0.43824,0.51432,0.51432,0.512922
c6_BMC_p2_k128-shuffled,1,0.684392,0.356642,1,1,0.5,0.42558,0.48591,0.085307,0.512338,0.955855,0.833152,0.872695,0.403408,0.513607,0.513607,0.511285
c6_BMC_p2_k2048-shuffled,1,0.760738,0.277549,1,1,0.5,0.48041,0.484955,0.006992,0.514904,0.942504,0.986418,0.990338,0.478209,0.515009,0.515009,0.514799
c6_BMC_p2_k64-shuffled,1,0.618828,0.424566,1,1,0.5,0.384673,0.486803,0.136135,0.510424,0.964618,0.732547,0.785727,0.35486,0.512374,0.512374,0.509005
C880.blif_0.10_0.20_0_0_inp_exact,1,0.58888,0.248109,1,1,0.5,0.452059,0.447658,0.00445,0.552048,0.81321,0.991931,1.009169,0.444042,0.551971,0.551971,0.551508
C880.blif_0.10_0.20_0_0_out_exact,1,0.572866,0.256844,1,1,0.5,0.444799,0.440903,0.00384,0.558761,0.808396,0.993056,1.008069,0.443184,0.553386,0.553386,0.552976
C880.blif_0.10_0.20_0_1_inp_exact,1,0.589259,0.248109,1,1,0.5,0.452228,0.447825,0.00445,0.551882,0.813752,0.991928,1.009171,0.444206,0.551804,0.551804,0.551343
C880.blif_0.10_0.20_0_1_out_exact,1,0.572866,0.256844,1,1,0.5,0.444799,0.440903,0.00384,0.558761,0.808396,0.993056,1.008069,0.443184,0.553386,0.553386,0.552976
C880.blif_0.10_1.00_0_0_inp_exact,1,0.58046,0.254789,1,1,0.5,0.449913,0.446588,0.003995,0.553125,0.809337,0.992771,1.006797,0.443316,0.553113,0.553113,0.552689
C880.blif_0.10_1.00_0_0_out_exact,1,0.571821,0.259419,1,1,0.5,0.443339,0.440198,0.004082,0.559441,0.806699,0.992624,1.00631,0.442422,0.553936,0.553936,0.553495
C880.blif_0.10_1.00_0_1_out_exact-shuffled,1,0.572214,0.259419,1,1,0.5,0.443531,0.440388,0.004082,0.559252,0.807255,0.992622,1.006313,0.442592,0.553764,0.553764,0.553325
CHAIN23v.24-shuffled,1,0.380257,0.107613,1,1,0.5,0.248035,0.247021,0.002113,0.752241,0.344607,0.997158,1.001113,0.254175,0.744746,0.744746,0.743712
cmu.dme1.B-f2,1,0.533359,0.333203,1,1,0.5,0.408522,0.40912,0.068741,0.581378,0.750293,0.879684,0.975873,0.359926,0.582703,0.582703,0.571333
cmu.dme1.B-f3,1,0.523128,0.33326,1,1,0.5,0.421636,0.413836,0.048999,0.579865,0.750165,0.914243,1.003573,0.379626,0.579129,0.579129,0.571375
cmu.dme1.B-f4-shuffled,1,0.517799,0.333284,1,1,0.5,0.42625,0.415817,0.03986,0.579218,0.750111,0.93024,1.012995,0.388748,0.577577,0.577577,0.571392
cmu.dme2.B-f2,1,0.513449,0.333234,1,1,0.5,0.409602,0.412366,0.060338,0.579754,0.750224,0.894395,0.974671,0.368306,0.581148,0.581148,0.571355
cmu.periodic.N-d2-shuffled,1,0.448053,0.33331,1,1,0.5,0.395382,0.41403,0.037817,0.58105,0.750052,0.933817,0.943746,0.390771,0.577255,0.577255,0.571412
cmu.periodic.N-d4-shuffled,1,0.446944,0.333323,1,1,0.5,0.388957,0.413511,0.046584,0.580438,0.750023,0.918476,0.927056,0.381994,0.578759,0.578759,0.571421
cmu.periodic.N-f4-shuffled,1,0.447843,0.333324,1,1,0.5,0.388304,0.413364,0.046912,0.580527,0.750021,0.917904,0.925694,0.381667,0.578817,0.578817,0.571422
comp.blif_0.10_0.20_0_0_inp_exact-shuffled,1,0.677497,0.269555,1,1,0.5,0.486865,0.483588,0.004613,0.51631,0.937438,0.991063,1.006565,0.479241,0.516296,0.516296,0.516146
comp.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.665083,0.275534,1,1,0.5,0.484097,0.48284,0.000504,0.517149,0.933788,0.999026,1.00258,0.482377,0.517137,0.517137,0.51712
connect_5x4_3_R-shuffled,1,0.772453,0.981203,1.400794,1.400794,0.583471,0.616051,0.623956,0.00907,0.376955,1.727349,0.975263,0.988774,0.620638,0.365546,0.365546,0.366656
connect_5x4_4_W-shuffled,1,0.777199,0.97723,1.401186,1.401186,0.583539,0.608113,0.616716,0.011153,0.384117,1.672735,0.97019,0.987384,0.610223,0.372984,0.372984,0.374149
connect_6x5_4_D-shuffled,1,0.786262,0.985032,1.416667,1.416667,0.586207,0.608212,0.616697,0.009137,0.383994,1.654808,0.975743,0.987349,0.610381,0.375837,0.375837,0.376675
connect_6x5_5_R-shuffled,1,0.783869,0.981946,1.416667,1.416667,0.586207,0.603459,0.614345,0.011159,0.386435,1.639719,0.970543,0.983529,0.605363,0.377859,0.377859,0.378828
connect_7x6_4_R-shuffled,1,0.791489,0.989133,1.428157,1.428157,0.588165,0.609348,0.617114,0.008059,0.383459,1.644024,0.978691,0.988332,0.610279,0.37754,0.37754,0.378211
connect_7x6_6_W-shuffled,1,0.788304,0.985066,1.428019,1.428019,0.588142,0.602315,0.613164,0.011308,0.387499,1.616857,0.970409,0.983369,0.601714,0.381299,0.381299,0.382138
connect_8x7_3_D-shuffled,1,0.77845,0.992032,1.4375,1.4375,0.589744,0.623125,0.630432,0.006929,0.370264,1.728562,0.981093,0.989502,0.623546,0.365742,0.365742,0.366493
connect_8x7_7_D-shuffled,1,0.791676,0.987274,1.4375,1.4375,0.589744,0.599543,0.61171,0.011307,0.388904,1.599993,0.970602,0.981096,0.59913,0.38389,0.38389,0.384616
connect_9x8_3_R-shuffled,1,0.779291,0.993396,1.443912,1.443912,0.59082,0.623928,0.631212,0.006632,0.369446,1.728439,0.981904,0.989492,0.623914,0.365807,0.365807,0.36651
connect_9x8_6_D-shuffled,1,0.810841,0.991929,1.443912,1.443912,0.59082,0.596504,0.60478,0.008106,0.395497,1.549446,0.979335,0.986768,0.596054,0.3919,0.3919,0.392242
connect_9x8_8_D-shuffled,1,0.794156,0.988921,1.443912,1.443912,0.59082,0.597994,0.610643,0.011381,0.389911,1.58713,0.970556,0.980176,0.597038,0.385881,0.385881,0.386529
Core1108_tbm_02.tex.moduleQ3.2S.000007,1,0.285054,0.719164,1.325991,1.325991,0.570076,0.31317,0.31725,0.078125,0.639002,0.52862,0.880577,0.867511,0.242222,0.703987,0.703987,0.654185
Core1108_tbm_02.tex.moduleQ3.2S.000015,1,0.283615,0.720612,1.317181,1.317181,0.568441,0.311389,0.316582,0.07826,0.639411,0.526792,0.880514,0.863558,0.24195,0.704455,0.704455,0.654968
Core1108_tbm_02.tex.moduleQ3.2S.000026,1,0.290753,0.713432,1.330435,1.330435,0.570896,0.315338,0.319896,0.078616,0.6358,0.533494,0.879442,0.865837,0.243301,0.702126,0.702126,0.652106
Core1108_tbm_02.tex.moduleQ3.2S.000056,1,0.284335,0.719887,1.311404,1.311404,0.567362,0.312112,0.317017,0.07855,0.639782,0.527041,0.880051,0.866455,0.242128,0.704159,0.704159,0.654861
Core1108_tbm_02.tex.moduleQ3.2S.000077,1,0.285054,0.719164,1.325991,1.325991,0.570076,0.31317,0.31725,0.078125,0.639002,0.52862,0.880577,0.867511,0.242222,0.703987,0.703987,0.654185
Core1108_tbm_02.tex.moduleQ3.2S.000095,1,0.287915,0.716287,1.323144,1.323144,0.569549,0.313513,0.318578,0.078543,0.637275,0.530659,0.879777,0.864326,0.242763,0.703054,0.703054,0.653313
Core1108_tbm_02.tex.moduleQ3.2S.000098,1,0.289337,0.714856,1.331878,1.331878,0.571161,0.314958,0.319238,0.078409,0.636559,0.53248,0.87984,0.8666,0.243032,0.702589,0.702589,0.652537
Core1108_tbm_02.tex.moduleQ3.2S.000099,1,0.287202,0.717004,1.318777,1.318777,0.568738,0.313634,0.318348,0.078624,0.637972,0.529888,0.879714,0.866324,0.24267,0.703225,0.703225,0.653643
Core1108_tbm_02.tex.moduleQ3.2S.000108,1,0.287202,0.717004,1.318777,1.318777,0.568738,0.313634,0.318348,0.078624,0.637972,0.529888,0.879714,0.866324,0.24267,0.703225,0.703225,0.653643
Core1108_tbm_03.tex.module.000003,1,0.443893,0.562066,1.483333,1.483333,0.597315,0.399152,0.387171,0.105932,0.552124,0.69937,0.819982,0.891212,0.254414,0.654768,0.654768,0.588453
Core1108_tbm_03.tex.module.000019,1,0.433371,0.573348,1.256198,1.256198,0.556777,0.419981,0.397541,0.12004,0.55693,0.703278,0.795539,0.947889,0.262103,0.640544,0.640544,0.587103
Core1108_tbm_03.tex.module.000021,1,0.43178,0.574958,1.305085,1.305085,0.566176,0.418768,0.396377,0.117296,0.554742,0.70856,0.799592,0.940506,0.26163,0.641417,0.641417,0.585288
Core1108_tbm_03.tex.module.000023,1,0.433371,0.573348,1.313559,1.313559,0.567766,0.419588,0.397541,0.117063,0.552195,0.711957,0.799592,0.93699,0.262103,0.640544,0.640544,0.584127
Core1108_tbm_03.tex.module.000031,1,0.439646,0.566999,1.308333,1.308333,0.566787,0.420562,0.40062,0.117878,0.551909,0.717274,0.797571,0.938565,0.263458,0.638057,0.638057,0.582318
Core1108_tbm_03.tex.module.000034,1,0.438724,0.567991,1.283333,1.283333,0.562044,0.42099,0.400241,0.119095,0.553084,0.713023,0.795988,0.941988,0.263398,0.638222,0.638222,0.583763
Core1108_tbm_03.tex.module.000037,1,0.435838,0.571098,1.293103,1.293103,0.56391,0.421739,0.399301,0.118804,0.552932,0.714185,0.796348,0.943344,0.263007,0.638514,0.638514,0.583367
Core1108_tbm_03.tex.module.000038,1,0.434833,0.57218,1.307018,1.307018,0.56654,0.421263,0.397627,0.118012,0.553738,0.712766,0.797872,0.94398,0.261905,0.640114,0.640114,0.583851
Core1108_tbm_03.tex.module.000039,1,0.434833,0.57218,1.307018,1.307018,0.56654,0.421263,0.397627,0.118012,0.553738,0.712766,0.797872,0.94398,0.261905,0.640114,0.640114,0.583851
Core1108_tbm_03.tex.module.000048,1,0.433806,0.573286,1.280702,1.280702,0.561538,0.423398,0.399237,0.119297,0.553452,0.710705,0.795918,0.948157,0.262662,0.63916,0.63916,0.584554
Core1108_tbm_03.tex.module.000056,1,0.429455,0.57797,1.210526,1.210526,0.547619,0.428677,0.402856,0.124726,0.555997,0.714822,0.786116,0.965482,0.265864,0.632931,0.632931,0.583151
Core1108_tbm_03.tex.module.000057,1,0.428303,0.579211,1.20354,1.20354,0.546185,0.429913,0.403547,0.125055,0.556591,0.715913,0.785416,0.969562,0.266711,0.631836,0.631836,0.58278
Core1108_tbm_03.tex.module.000058,1,0.427123,0.580482,1.185841,1.185841,0.54251,0.434348,0.404815,0.126511,0.556963,0.717032,0.782776,0.980389,0.267577,0.630145,0.630145,0.5824
Core1108_tbm_03.tex.module.000064,1,0.425914,0.581783,1.168142,1.168142,0.538776,0.43691,0.406118,0.128002,0.557347,0.718178,0.78007,0.987025,0.268464,0.62841,0.62841,0.582012
Core1108_tbm_03.tex.module.000065,1,0.424675,0.583117,1.150442,1.150442,0.534979,0.436054,0.40746,0.129528,0.557126,0.719354,0.777296,0.984599,0.269372,0.626629,0.626629,0.581614
Core1108_tbm_03.tex.module.000090,1,0.419399,0.588798,1.157407,1.157407,0.536481,0.436082,0.405365,0.129995,0.558531,0.719371,0.77649,0.987797,0.267935,0.627635,0.627635,0.581608
Core1108_tbm_03.tex.module.000092,1,0.417993,0.590311,1.138889,1.138889,0.532468,0.438333,0.40404,0.131643,0.561112,0.714166,0.774342,0.998734,0.266699,0.628775,0.628775,0.583374
Core1108_tbm_03.tex.moduleQ3.2S.000002,1,0.289812,0.714777,1.308458,1.308458,0.56681,0.341682,0.341877,0.078546,0.618122,0.578266,0.876033,0.894741,0.263619,0.677995,0.677995,0.633607
Core1108_tbm_03.tex.moduleQ3.2S.000003,1,0.291438,0.713141,1.318408,1.318408,0.56867,0.342996,0.342579,0.078393,0.616876,0.580375,0.876109,0.895259,0.263885,0.677502,0.677502,0.632761
Core1108_tbm_03.tex.moduleQ3.2S.000009,1,0.293056,0.711512,1.316832,1.316832,0.568376,0.343224,0.343278,0.07863,0.616215,0.581507,0.875646,0.894313,0.264149,0.677011,0.677011,0.632308
Core1108_tbm_03.tex.moduleQ3.2S.000011,1,0.290626,0.713958,1.30198,1.30198,0.565591,0.342257,0.342352,0.078875,0.618052,0.578526,0.875493,0.896084,0.263803,0.677672,0.677672,0.633503
Core1108_tbm_03.tex.moduleQ3.2S.000018,1,0.289812,0.714777,1.308458,1.308458,0.56681,0.341682,0.341877,0.078546,0.618122,0.578266,0.876033,0.894741,0.263619,0.677995,0.677995,0.633607
Core1108_tbm_03.tex.moduleQ3.2S.000048,1,0.293056,0.711512,1.316832,1.316832,0.568376,0.343224,0.343278,0.07863,0.616215,0.581507,0.875646,0.894313,0.264149,0.677011,0.677011,0.632308
Core1108_tbm_09.tex.module.000008,1,0.47707,0.526392,1.976048,1.976048,0.663984,0.342411,0.359179,0.086708,0.552388,0.658915,0.856158,0.764973,0.225857,0.695591,0.695591,0.602804
Core1108_tbm_09.tex.module.000009,1,0.47707,0.526392,1.976048,1.976048,0.663984,0.34257,0.359179,0.086708,0.552645,0.658915,0.856158,0.765767,0.225857,0.695591,0.695591,0.602804
Core1108_tbm_09.tex.module.000010,1,0.47707,0.526392,1.976048,1.976048,0.663984,0.342411,0.359179,0.086708,0.552388,0.658915,0.856158,0.764973,0.225857,0.695591,0.695591,0.602804
Core1108_tbm_09.tex.module.000028,1,0.466197,0.538028,1.692308,1.692308,0.628571,0.361577,0.36758,0.09856,0.55553,0.666456,0.835755,0.813502,0.233131,0.682663,0.682663,0.600076
Core1108_tbm_09.tex.module.000033,1,0.462345,0.542151,1.618421,1.618421,0.61809,0.3683,0.370329,0.102068,0.556898,0.669132,0.829635,0.831186,0.235697,0.678336,0.678336,0.599114
