@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,0.5987,0.176,0.7566,0.2749,0.1588,2.898,0.6851,0.8754,0.8425,0.8,1.0292,0.1634,0.7393,0.5821,0.0301,1.3813,2.5698,0.885,0.2637,0.2672,2.3488,0.5447,0.0707,0,0,0.3878,0.0225,0,0,0,0,44497,0.9944,44497,0,0,0,44497,0.9626,0,0,0.0158,0,0,0,44497,0,0,0,0,0,0,0.4918,0.0001,0.0156,0.5067,0.0001,0,0,0,1211106,0.0001,0.5009,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,1,0.1396,0.1019,0.5335,0.3233,0.5,2.7564,0.1476,0.3436,0.6818,0.5,0.8757,0.0605,0.2316,0.5081,0.3457,0.6002,4.0874,0.8319,0.0726,0.0777,1.8461,0.4912,0.1399,0,0,0.0881,0.3295,0,0,0,0,0,2.124,0,0,0,0,0,1,0,0,0.2415,0,0,0,0,0,?,0,0,0,?,0.942,0.0001,0.2835,0.8793,?,0,0,0,4467733,0.0001,0.7653,0
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.5856,0.1739,0.7541,0.2063,0.1312,2.821,0.739,0.8711,0.8379,0.8182,1.0378,0.1635,0.7314,0.5673,0.0298,1.3793,2.5548,0.8804,0.2625,0.1765,2.2918,0.5735,0.0719,0,0,0.3892,0.0254,0,0,0,0,46034,0.9814,46034,0,0.4506,0,46034,0.9464,0,0,0.0159,0,0,0,46034,0,?,0,0,0,?,0.5111,0.0001,0.0165,0.5444,?,0,0,0,1189896,0.0001,0.5372,0.0235
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-11-u.cnf,1,0.6356,0.1843,0.6706,0.2641,0.2037,3.0944,0.6668,0.8874,0.8056,0.7333,1.006,0.1552,0.7631,0.5492,0.0323,1.3814,2.6926,0.8596,0.2522,0.189,2.4032,0.5442,0.067,1368,1368,0.3767,0.0262,1368,5702.5,5702.5,0,11430,1.0463,11463,595.3333,0.6908,356,11431.2,0.9902,62,1.4142,0.0158,0.0044,0.8228,0,11375,62,0,62,0,1.2115,0.0001,0.4251,0.0002,0.0141,0.4013,0.0004,1.1699,0,0.9396,482639,0.0002,0.4279,0.037
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf,1,0.4006,0.1531,0.7295,0.3187,0.5,3.2658,0.2778,0.6942,0.9999,0.9858,1.6907,0.1921,0.4556,0.6373,0.4009,1.85,3.2201,1,0.2178,0.083,2.686,0.5481,0.1305,0,0,0.5243,0.3404,0,0,0,0,19578,0.7266,19578,0,0,0,13126.3,1,0,0,0.2014,0.8661,0,0,0,0,?,0,0,0,?,3.268,0.0052,0.2375,3.4805,?,0.866,0,0,1597483,0.0049,2.7759,0
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-04.cnf,1,0.4047,0.025,0.9811,0.5838,0.5,4.0219,0.5053,0.9692,0.9995,0.9618,0.9077,0.2414,0.9746,0.8303,0.5,0.9209,4.8329,1,0.3373,0.1742,4.6801,0.3091,0.489,0,0,0.2175,0.1385,0,0,0,0,0,0.9241,0,0,0,0,0,1,0,0,0.1099,0,0,0,0,0,?,0,0,0,?,3.4105,0.0062,0.0123,3.6567,?,0,0,0,8063780,0.0062,3.7814,0
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0718,0.1696,0.0104,0.0001,0.1579,0.9718,0.0847,0.5407,0.0878,0.3333,0.9018,0.0385,0.5294,0.082,0.0485,1.0047,2.3627,0.3671,0.0205,0.0322,2.0658,1.7491,0,628,546,0.4056,0.0407,461,5235,5235,5235,5302,0.4117,5325,334.1481,0.3425,310,5307,0.6755,210,0,0.0312,0.0062,0.2243,0,5255,158,0,141,5235,0,0.0002,0.4883,0.0002,0.0291,0.6085,0.0005,1.566,0,0.4297,279258,0.0005,0.5909,0.0241
SAT_RACE2008/post-c32s-gcdm16-22.cnf,1,0.0742,0.1443,0.0635,0.02,0.26,1.6455,0.7265,0.5433,0.2249,0.9403,1.1992,0.1052,0.3976,0.1968,0.084,1.5499,2.6941,0.7079,0.061,0.0745,1.9019,1.3432,0.0068,1537,1243,0.3964,0.0403,1239,3230,2768.14,3257,3230,0.5895,3274,1010.7273,2.4725,1030,3138.32,0.9845,870,0.4411,0.037,0.1771,0.3771,0,3184,788,?,93,0,1.2394,?,1.2705,0.0014,0.0326,1.2728,?,0.8862,0.0001,0.3486,386749,0.0022,1.0073,0.1726
SAT_RACE2008/post-c32s-ss-8.cnf,1,0.4161,0.2086,0.6957,0.5636,0.217,1.76,0.3483,0.8711,0.7286,0.9592,1.0619,0.124,0.5865,0.5567,0.1335,1.3213,2.1911,0.7511,0.19,0.1027,1.9672,0.4995,0,1045,787,0.444,0.1328,693,4449,3956,4512,4479.5,0.7935,4506,649.5882,0.7721,639,4295.46,0.9901,558,0.3752,0.0658,0.2042,0.1712,0,4398,506,0.0001,465,0,0.6247,0.0007,0.8326,0.0089,0.0496,1.065,0.0078,1.3627,0.0001,0.2043,148393,0.003,1.2377,0.0676
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0.0716,0.0454,0.1663,0.043,0.3768,1.8364,0.5508,0.1929,0.4163,0.5556,0.627,0.0506,0.1254,0.2471,0.1562,0.4423,4.8535,0.5533,0.0314,0.2476,2.3594,0.9661,0.0137,0,0,0.0543,0.066,0,4801.5,4801.5,0,9597.5,2.8746,9605,0,1.3621,0,7241.5,1,0,1.4142,0.0436,0.6668,0,0,0,0,?,0,0,1.0803,?,1.116,0.0008,0.0047,1.515,?,1.8004,0,0,701694,0.0011,2.39,0.1732
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,0.1814,0.1138,0.6832,0.4997,1,3.1041,0.5842,0.7589,0.7361,1,1.2942,0.1635,0.5371,0.6122,0.126,1.3954,3.0333,0.8211,0.3658,0.0712,2.7857,0.3336,0.2765,2262,2119,0.4971,0.1186,1901,1936,1870.03,1974,1936,0.66,1969,1652.3636,0.8126,1549,1897.55,1,1524,0.193,0.0629,0.1468,0.1461,0,1888,1139,?,1031,1873,0.375,?,1.9526,0.0116,0.0556,1.4973,?,1.2244,0,0.2153,174528,0.0041,1.2379,0.1076
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-g10bidw.cnf,1,0.1344,0.1295,0.6495,0.5015,0.4628,2.7152,0.104,0.4602,0.7691,0.9732,1.6396,0.1496,0.4731,0.5996,0.1496,1.7932,2.9175,0.8688,0.1729,0.0281,2.5433,0.4125,0.1582,415,393,0.3744,0.1174,391,10648,10648,10648,10613.5,0.7173,10622,180.1667,0.6435,75,10587.8,1,36,0,0.0744,0.0115,0.2948,0,10417,31,?,26,10648,0,?,1.4393,0.002,0.0705,1.548,?,1.1244,0,0.9226,705220,0.0031,1.923,0.062
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7bidw_i.cnf,1,0.1229,0.1328,0.6206,0.4333,0.443,2.9052,0.1622,0.4693,0.7406,0.9487,1.6207,0.1516,0.4543,0.5643,0.1473,1.7619,3.0647,0.8512,0.1711,0.0333,2.6282,0.4458,0.1264,479,475,0.3748,0.1195,388,6120,4608.25,6180,6129,0.7062,6140,351.8421,0.7637,340,6121.42,1,312,0.6668,0.0786,0.0054,0.1684,0,6085,245,?,206,0,0.7811,?,1.4341,0.0065,0.0738,1.5143,?,1.1491,0,0.1916,387841,0.0086,1.8133,0.0712
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_24.cnf,1,0.3914,0.0085,0.6934,0.6934,0,0.3614,0.9343,0.9993,0.6934,0.5333,0.6749,0.0021,0.9993,0.6935,0,0.677,0.7668,0.6986,0.5229,0.7709,0.7668,0.0033,0.6895,4017,4017,0.5937,0,4017,272.5,272.927,290,273.5,0.5487,291,2817.25,0,3608,273.11,0.704,2162,0.048,0,0.0763,0.0864,0.6857,259,1482,?,1482,256,0.0969,?,0.086,0.0026,0,0.0058,?,0.1057,0.0044,0.367,67872,0.0046,0.0058,0
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-01.cnf,1,0.7751,0.1484,0.8851,0.8106,0.0827,2.4435,0.9045,0.8234,0.9142,0.7273,0.9445,0.1231,0.6226,0.7969,0.0259,1.3864,2.6774,0.9369,0.1386,0.5193,2.2187,0.3063,0.6308,1103,890,0.4665,0.0222,582,915.5,913.86,946,915,0.9923,941,573.9524,0.3461,533,912.97,0.9762,449,0.0629,0.0178,0.0473,0.128,0,886,426,0.0005,327,890,0.1583,0.0073,0.5487,0.0099,0.0189,1.552,0.0363,0.1702,0.0006,0.3347,14812,0.016,1.6283,0.0531
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.028,0.0114,0.5448,0.4774,0.1719,2.6677,0.8582,0.8911,0.592,0.9284,0.5773,0.2792,0.8911,0.544,0.0232,0.6857,4.1294,0.9397,0.2882,0.523,4.0078,0.4333,0.1397,3827,3827,0.4564,0.0003,3827,286,284.053,299,285.5,0.5657,304,3827,0.6597,3827,272.05,0.9638,3827,0.046,0.0054,0.2434,0,0.0096,258,3827,?,3827,267,0.2502,?,0.9001,0.0068,0,1.086,?,0.2803,0.0001,0,68055,0.0189,0.8587,0.125
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,0.5517,0.1562,0.6283,0.2984,0.3221,3.3454,0.3974,0.6952,0.8108,0.6923,1.5217,0.1366,0.6426,0.561,0.0849,1.8346,3.4864,0.8824,0.1777,0.1333,2.9209,0.5044,0.1137,1383,1117,0.3278,0.0451,1070,2749,2633.68,2790,2751,1.1117,2797,994.5833,2.3604,1014,2754.12,0.9835,883,0.2237,0.0331,0.0131,0.3689,0,2710,845,0.0001,843,2717,0.4769,0.0011,0.7595,0.0039,0.0184,0.9423,0.007,0.4192,0.0001,0.1471,129472,0.0042,0.8578,0.1591
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_f_unknown.cnf,1,0.0669,0.0416,0.1451,0.0391,0.3432,1.6787,0.6672,0.1885,0.4137,0.5,0.6182,0.0395,0.121,0.2324,0.1493,0.4411,4.9338,0.513,0.0227,0.2399,2.4163,0.986,0.0131,0,0,0.0539,0.062,0,9844,9844,9844,9791,2.8706,9791,0,0.6876,0,6572.33,1,0,0,0.0397,0.8661,0,0,0,0,?,0,9844,0,?,1.0746,0.0007,0.0029,1.4593,?,1.2846,0,0,763101,0.0011,2.4028,0.0895
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c6nidw_i.cnf,1,0.127,0.1341,0.6132,0.4146,0.439,2.9405,0.1376,0.4697,0.7318,0.9658,1.6385,0.1548,0.4583,0.5529,0.1482,1.7915,3.1408,0.8481,0.1757,0.0395,2.6479,0.4576,0.1105,599,579,0.3755,0.1206,452,4395,3681.67,4417,4449,0.7078,4570,418.05,0.7521,418,4215.47,1,385,0.4901,0.079,0.2582,0.1137,0,4362,352,?,151,0,0.738,?,1.2956,0.007,0.0736,1.3359,?,2.2025,0.0001,0.217,283363,0.0067,1.5948,0.0701
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-17-s.cnf,1,0.5669,0.1628,0.6454,0.203,0.2021,3.0643,0.4581,0.9035,0.8105,0.8182,1.021,0.1595,0.7373,0.5245,0.0317,1.3521,2.8214,0.8627,0.2463,0.1134,2.5261,0.6002,0.0513,52,52,0.3624,0.0251,50,0,0,0,15399,1.0178,0,41.8,0,42,15399,0.9499,39,0,0.0148,1.4142,0.5292,0,0,26,0,26,0,0,0,0.5364,0.0001,0.013,0.5586,0.0001,1.4142,0,0.2215,1248556,0.0001,0.5332,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f10ni.cnf,1,0.1298,0.1236,0.6814,0.5122,0.435,2.8303,0.1732,0.483,0.8418,0.9699,1.7163,0.1523,0.5068,0.6164,0.1481,1.8652,2.9222,0.9245,0.1969,0.0328,2.4976,0.4497,0.1059,395,395,0.3647,0.1191,395,0,0,0,15457,0.7279,15450,266.25,1.0414,289,15457,1,263,0,0.0721,0.0006,0.3417,0,15450,118,?,118,0,0,?,1.6184,0.0019,0.066,1.7985,?,0.5205,0,0.3713,1100500,0.0034,2.1584,0.0891
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1,0.1966,0.2187,0.2098,0.1552,0.9998,2.8716,0.415,0.7678,0.4758,1,1.3846,0.136,0.6098,0.352,0.3185,1.5615,2.8718,0.963,0.1862,0.0599,2.4085,0.8604,0.0673,0,0,0.415,0.2452,0,4274.5,3753.88,4310,4253.5,0.7719,4304,0,0.7347,0,4097.27,1,0,0.4042,0.1651,0.2041,0,0,4201,0,?,0,0,1.0733,?,1.0773,0.0045,0.1963,1.9496,?,2.2084,0,0,196970,0.0197,1.5718,0.0612
SAT_RACE2008/velev-vliw-uns-4.0-9-i1.cnf,1,0.6001,0.0429,0.9969,0.835,0.5,4.0488,0.6553,0.953,0.9999,1,0.9783,0.2587,0.9461,0.8642,0.3485,1.3269,4.3628,1,0.4607,0.4196,4.2384,0.2737,0.4894,0,0,0.5373,0.0912,0,0,0,0,0,0.752,0,0,0.5623,0,0,1,0,0,0.0854,0,0,0,0,0,?,0,0,0,?,1.3152,0.0103,0.0024,7.5865,?,0,0,0,3230738,0.0187,5.2458,0.1019
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,0.6423,0.1882,0.7517,0.2855,0.1341,2.8848,0.8221,0.8637,0.834,0.7333,1.0079,0.1602,0.7554,0.5849,0.0327,1.3876,2.5265,0.879,0.2707,0.242,2.2272,0.5226,0.0919,389,389,0.3982,0.0283,389,0,0,0,27112.5,1.0067,26973,387,0.6555,389,27112.5,0.9361,385,0,0.0169,0.0073,0.5177,0,26973,385,0,385,0,0,0,0.4483,0.0001,0.0165,0.4219,0.0002,0.6242,0,0.0052,730719,0.0001,0.4355,0.0313
SAT_RACE2008/post-cbmc-aes-d-r2.cnf,1,0.0114,0.0192,0.0659,0.0199,0.5,2.6334,0.1511,0.0352,0.2531,0.8,1.0838,0.1396,0.0627,0.1755,0.4164,1.9686,3.9039,0.5134,0.0949,0.0446,3.0882,1.3411,0.0004,637,601,0.31,0.3517,498,948,945.174,970,945,0.7297,973,428.4545,1.4132,404,912.481,0.9966,337,0.0246,0.2,0.2007,0.0132,0,923,336,?,225,907,0.13,?,0.923,0.0012,0.1667,2.0992,?,1.4838,0,0.2768,1607567,0.017,1.6196,0.1413
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_11_UNSAT.cnf,1,0.0167,0.0067,0.5652,0.4554,0.1933,2.6131,0.7107,0.9173,0.7069,0.9392,0.4562,0.2849,0.9173,0.5503,0.0175,0.6531,4.1497,0.9433,0.2881,0.525,4.0604,0.4694,0.0781,1574,1574,0.4652,0.0004,1574,537,415.5,541,522.5,0.5701,529,1396,0,1574,396.25,0.9718,1218,0.6692,0.0052,0.6671,0.0159,0.0006,0,1218,?,1218,0,0.4248,?,0.9829,0.0038,0,1.1579,?,0.4557,0,0.1275,216962,0.0114,0.9143,0
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,0.0149,0.2012,0.0252,0.0027,0.135,1.7617,0.5211,0.4674,0.1024,0.25,0.863,0.0678,0.4053,0.0719,0.1317,1.383,2.6242,0.2247,0.0496,0.2151,1.9276,1.3328,0,3455,3455,0.4671,0.1115,2864,116,115.975,125,116,0.5919,125,2575.7143,1.1867,2494,116.038,0.3961,2244,0.0602,0.0682,0.0606,0.3105,0,107,1915,0.0024,1915,107,0.2084,0.0074,0.2757,0.004,0.0566,0.2778,0.0136,0.3415,0.0019,0.1759,4312,0.0091,0.2743,0.0966
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h29-unknown.cnf,1,0.7171,0.0234,0.8752,0.4544,0.5,4.2573,0.8209,0.7843,0.9552,0.9909,1.4949,0.312,0.8265,0.6995,0.4541,1.4036,5.724,0.9823,0.4002,0.371,4.4425,0.4664,0.1271,0,0,0.201,0.3136,0,3530,2843.8,3568,3540,1.699,3562,0,0.1105,0,3208.36,1,0,0.5591,0.1515,0.3319,0,0,3459,0,?,0,0,0.7249,?,1.6992,0.0047,0.0607,1.8552,?,0.5732,0,0,687058,0.0055,2.5013,0.0116
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.217,0.241,0.1759,0.0982,0.3218,2.0475,0.9878,0.8775,0.3456,0.5,0.9511,0.0901,0.5004,0.2379,0.072,1.1951,2.4287,0.5429,0.0776,0.2279,1.9744,0.8037,0.0412,1358,1263,0.3448,0.0561,969,243,243.005,257,244,0.8349,258,758,0.9718,668,243.943,0.8527,607,0.0457,0.0486,0.0443,0.2654,0,230,561,0.001,532,229,0.2651,0.0034,0.5956,0.0072,0.0455,0.2991,0.0296,0.2827,0.0014,0.3214,5726,0.0052,0.5948,0.0716
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-17-u.cnf,1,0.5908,0.1752,0.7644,0.2863,0.1344,2.8612,0.7251,0.8711,0.845,0.8095,1.0364,0.1632,0.734,0.5859,0.0292,1.3819,2.5867,0.8868,0.2635,0.1908,2.2962,0.5426,0.0719,0,0,0.39,0.0221,0,0,0,0,53163,0.9844,53163,0,0.3488,0,53163,0.9626,0,0,0.0157,0,0,0,53163,0,?,0,0,0,?,0.4989,0,0.0156,0.5262,?,0,0,0,1396189,0,0.5202,0.0184
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,0.6356,0.1843,0.6706,0.2641,0.2037,3.0944,0.7511,0.8874,0.8056,0.7333,1.006,0.1552,0.7631,0.5492,0.0323,1.3814,2.6926,0.8596,0.2522,0.1904,2.4032,0.5442,0.067,1368,1368,0.3767,0.0262,1368,5714.5,5714.5,0,11443.5,1.0463,11475,595.3333,0.6877,356,11426.8,0.9902,62,1.4142,0.0158,0.0053,0.8228,0,11317,62,0,62,0,1.1096,0.0001,0.4251,0.0002,0.0141,0.4013,0.0004,0.6035,0,0.9396,482639,0.0002,0.4279,0.037
SAT_Competition2011/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,0.7657,0.0322,0.4906,0.3815,1,0.0896,0.3445,0.7657,0.6,1,0.6022,0.0352,0.5948,0.4935,0.015,1.2198,4.8554,0.6922,0.0023,0.2755,4.5933,0.2947,0.2995,2753,2753,0.4471,0.0002,2753,3188.5,2869,3223,3183,1.0326,3233,2753,0.7877,2753,3026.32,1,2753,0.3516,0.0122,0.2424,0,0.1556,3147,2753,?,2753,0,0.71,?,0.8254,0.0035,0,0.8492,?,1.3773,0,0,271393,0.002,0.9566,0.0949
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-400.cnf,1,0.2358,0.2155,0.1824,0.092,0.4804,2.8031,0.1064,0.7081,0.372,1,1.2217,0.163,0.4966,0.2672,0.2055,1.4823,2.8308,0.648,0.1403,0.033,2.4745,0.875,0.0297,766,759,0.4599,0.0674,703,6739,6739,6678,6777.5,0.7893,6893,604.25,3.5458,630,6133.5,1,556,0.0128,0.0618,0.3515,0.2812,0,0,473,0,102,6678,1.018,0.0002,0.4444,0.0004,0.0375,0.3834,0.0007,1.7998,0,0.2369,707913,0.0004,0.4898,0.1651
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,1,0.5524,0.063,0.8491,0.6875,0.4995,3.169,0.6817,0.8398,0.9554,0.9328,1.3418,0.2535,0.8552,0.7563,0.169,1.3928,3.1268,0.9899,0.3397,0.3346,3.0191,0.3812,0.1111,242,207,0.6938,0.1064,164,1517,1518.68,1551,1522.5,0.5235,1555,128.087,0.247,124,1479.66,0.9993,79,0.0196,0.071,0.1677,0.4297,0,1478,61,?,29,1489,0.4078,?,2.883,0.0187,0.0364,4.4161,?,0.7009,0.0001,0.4355,1130525,0.0926,4.5264,0.0508
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.8894,0.0402,0.9496,0.7268,0.4999,4.037,0.4779,0.9129,0.985,0.9612,0.6874,0.2954,0.9116,0.7934,0.1985,1.0185,4.6271,0.9965,0.3978,0.1805,4.4733,0.3936,0.1092,1743,274,0.7982,0.031,266,4693.5,3529.75,4727,4739,0.4716,4754,300.1667,0.6194,183,4060,1,117,0.6667,0.0477,0.441,0.1381,0,0,79,?,67,0,0.5622,?,1.6158,0.0112,0.0004,2.1893,?,0.4729,0,1.4669,304026,0.0162,1.7912,0.0987
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,0.3465,0.1415,0.1245,0,0.2916,1.7922,0.4666,0.5075,0.7826,0.72,1.404,0.1608,0.5954,0.3244,0.1402,1.6208,2.9998,0.9064,0.1107,0.3452,2.6514,1.1588,0,544,448,0.4086,0.1377,349,4373.5,4373.17,4396,4378,0.7929,4444,325.2727,1.4252,303,4176.29,0.9948,271,0.0096,0.0691,0.2293,0.1981,0,4330,241,?,211,4326,0.5871,?,1.7668,0.0039,0.0376,2.1859,?,0.2757,0.0001,0.2528,166840,0.0069,1.3881,0.0137
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,0.1424,0.1817,0.1577,0.0409,0.2404,2.3483,0.33,0.7261,0.5418,0.8904,1.37,0.2415,0.3838,0.267,0.2402,1.532,2.5211,0.5937,0.1974,0.0869,2.3559,0.8897,0.0037,2836,2836,0.4362,0.17,2483,2733,2558.93,2781,2739,0.6797,2785,2162.8,0.7038,2114,2739.97,0.9848,1894,0.2773,0.1022,0.0154,0.2142,0,2684,1487,?,1487,2662,0.7071,?,1.5579,0.0071,0.0727,1.7564,?,0.2956,0.0001,0.2156,86411,0.0053,1.9377,0.0899
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.0599,0.0349,0.1002,0.0271,0.2793,1.7163,0.4627,0.1821,0.341,0.5,0.5907,0.0361,0.1144,0.1995,0.1005,0.4399,5.1632,0.4945,0.0223,0.2765,2.6061,1.1245,0.0098,0,0,0.0538,0.0192,0,4233.5,4233.5,0,8532,2.8639,8532,0,0,0,8507.33,1,0,1.4142,0.0244,0.0052,0,0,8456,0,?,0,0,0.8006,?,0.9599,0.0007,0.0006,1.308,?,0.0339,0,0,742909,0.0011,2.322,0
SAT_RACE2008/babic-dspam-vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
