@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,0.9611,0.1714,18,24,27,0,64,33.751,45,32,40,0.3824,1,3.3444,0.6326,0.247,0.5674,0.2004,0.39,0.3436,0.707,0.0774,0.2335,0.7245,0.4886,2.7072,1,0.0001,0,0.1732,0.0805,0.4941
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.973,0.124,3683,3683,3803,0,3927,3823.7,3927,3818,3867,0.4098,1,3.2951,0.3458,0.3266,0.5902,0.1898,0.4027,0.5674,0.7403,0.0902,0.2313,0.6875,0.5123,2.6387,1,0.0003,0,0.1702,0.0819,0.4972
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,0,0,4150,4150,4252,0,4400,4278.3,4400,4273,4373,0.1506,0.2609,2.8486,0.0095,0.5598,0.2175,0.0676,0.1559,0.7089,0.3299,0.0236,0.0469,0.822,0.2027,3.5574,0.4911,0.0011,0.2,0.0577,0.0015,0.3745
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0.9284,0.8213,418,418,2700,0.7132,3372,2642.8,3372,3298,3355,0.9384,0.9412,2.5055,0.0955,0.2737,0.975,0.7881,0.8459,0.6709,0.9757,0.6038,0.0416,0.9164,0.9172,2.7703,0.9758,0.015,0,0.3324,0.013,0.7973
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,0.6795,1.1452,542,554,590,0.3412,1491,843.35,1313,849,1073,0.1234,0.8,1.7069,0.286,0.237,0.1434,0.0369,0.1193,0.6929,0.22,0.0007,0.2222,1.3728,0.4943,1.8073,1,0,0,0.084,0.0145,0.3603
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,0.797,1.0757,2796,2796,3485,0.1273,3845,3419.3,3845,3551,3845,0.1837,0.7838,2.2025,0.1622,0.1774,0.3016,0.1043,0.2515,0.9438,0.6664,0.0267,0.1752,0.9448,0.5361,2.5562,0.9743,0,0,0.0801,0.0264,0.3234
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,0.8413,1.1228,0,0,0,0.1924,0,0,0,0,0,0.1732,0.8958,2.5402,0.3167,0.0828,0.4605,0.1006,0.2965,0.2505,0.7489,0.0321,0.1847,1.3062,0.5608,2.9194,1,0.0003,0,0.1795,0.0545,0.4103
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.9396,0.9808,0,0,0,0.6633,0,0,0,0,0,0.853,0.7778,2.3661,0.1739,0.2507,0.9011,0.7562,0.7575,0.6519,0.9252,0.3044,0.2405,1.1292,0.8961,2.4667,0.9697,0,0,0.1522,0.0314,0.188
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf,1,0,0,4439,4439,4447,0,4572,4480.7,4572,4460,4515,0.0776,0.1545,2.1573,0.0002,0.693,0.0979,0.0286,0.0764,0.7757,0.1544,0.0104,0.0112,1.0119,0.0678,3.5974,0.2832,0.0055,0.1429,0.0291,0.0001,0.3159
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.9631,0.1644,1,1,2,0,9,3.479,6,3,5,0.3811,1,3.3672,0.9034,0.2142,0.5674,0.1999,0.3905,0.2428,0.7048,0.0853,0.2336,0.7206,0.4935,2.7207,1,0,0,0.1713,0.079,0.4959
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1442480583-017.cnf,1,0.9742,0.1251,90,121,131,0,419,153.11,180,142,153,0.3804,1,3.3293,0.6266,0.2688,0.5627,0.1983,0.3878,0.4013,0.7126,0.0814,0.2348,0.6923,0.4913,2.6972,1,0.0013,0,0.1721,0.0769,0.4983
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,0.9614,0.17,3758,3758,3870,0,4056,3900.5,4056,3898,3976,0.4127,1,3.3335,0.2818,0.3248,0.5945,0.2247,0.4099,0.5784,0.7008,0.1021,0.2302,0.7292,0.4809,2.7092,1,0.0032,0,0.168,0.0771,0.4936
SAT_Competition2009/CRAFTED/sgi/sgi-difficult7.cnf,1,0.9792,0.1255,0,0,0,0.9792,0,0,0,0,0,0.9087,0.5161,2.6701,0.0055,0.9839,0.9132,0.9037,0.9085,0.9984,0.9211,0.8988,0.0248,0.0552,0.9792,3.5557,0.9412,0.8762,0.9091,0.0394,0.0009,0.9993
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.6927,1.0617,433,443,585,0.2303,916,674.75,825,720,799,0.6913,0.6667,2.0429,0.3006,0.1847,0.7383,0.483,0.6088,0.8213,0.7925,0.337,0.1549,1.2715,0.2566,1.9392,0.9516,0,0,0.0712,0.0442,0.4992
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,0.85,1.0735,7,7,15,0.6039,577,115.17,577,28,41,0.6598,0.75,2.8573,0.1629,0.2258,0.8264,0.2469,0.5361,0.5719,0.8821,0.0415,0.1646,1.4502,0.7246,2.9644,0.9729,0,0,0.1492,0.0053,0.4266
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.9603,0.1669,3949,3949,4045,0,4157,4085.3,4157,4118,4126,0.3716,0.6667,3.2977,0.2612,0.352,0.5478,0.195,0.3758,0.6516,0.6662,0.092,0.2295,0.706,0.4835,2.6561,0.8745,0.008,0,0.1551,0.0703,0.4847
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.8333,0.4506,4568,4568,4604,0.8333,4714,4630,4714,4641,4647,0.5832,0.3333,0,0.2295,0.7135,0.5832,0.5831,0.5832,0.8465,0.5832,0.5831,0.4167,1.1149,0.6389,0,0.5833,0.5831,0,0,0.2295,0.4764
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_12_2_4_fbc.cnf,1,0.8269,1.1396,14,19,50,0.318,94,63.741,91,72,84,0.9791,0.8667,2.8061,0.1533,0.2809,0.9812,0.976,0.9104,0.5874,0.9818,0.8912,0.0618,1.2043,0.7125,2.9882,0.9832,0.0158,0,0.208,0.001,0.5635
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,0.9784,0.1044,3775,3775,3801,0,4039,3880.7,4039,3842,4016,0.3993,1,3.3244,0.6026,0.3195,0.5738,0.2106,0.4026,0.5616,0.7244,0.0831,0.2327,0.6594,0.4875,2.6605,1,0.002,0,0.1774,0.0748,0.4954
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1104692480-03.SAT.shuffled.cnf,1,0.9476,0.2175,3660,3660,3671,0,3913,3742.6,3913,3721,3824,0.3944,1,3.3641,0.3618,0.3125,0.576,0.2114,0.3972,0.5207,0.7193,0.0622,0.2286,0.761,0.5085,2.7494,1,0.0008,0,0.1712,0.0794,0.4878
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1317485140-08.UNSAT.shuffled.cnf,1,0,0,4271,4271,4317,0,4458,4348.4,4458,4333,4412,0.1692,0.2364,2.8848,0.008,0.581,0.241,0.0818,0.1673,0.7169,0.3134,0.0275,0.0469,0.8537,0.1995,3.2985,0.4415,0.0026,0.2,0.0556,0.0014,0.384
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,0.9299,0.2767,406,406,492,0.9299,4030,1655.2,4030,636,3770,0.7982,0.36,2.9323,0,0.72,0.811,0.7848,0.7983,0.9032,0.8245,0.7733,0.0169,0.2608,0.9299,4.9022,0.8585,0.7384,0.7143,0.0467,0,0.9928
SAT_Competition2009/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4988,0.9977,0,0,0,0.9991,0,0,0.0006,0,0.5,0,0,0,1,0,0.4988,1
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.8711,1.0378,0,0,0,0.5856,0,0,0,0,0,0.7541,0.8182,2.821,0.1312,0.1165,0.8379,0.2063,0.5673,0.3566,0.8804,0.0719,0.1739,1.3793,0.7314,2.5548,0.9464,0,0,0.1635,0.0165,0.3892
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0.0003,0.2162,3901,3901,3993,0,4277,4059.6,4277,4077,4158,0.0191,0.0488,1.0364,0.0043,0.5539,0.034,0.0077,0.0249,0.7162,0.0522,0.0036,0.0581,1.043,0.1925,1.2942,0.1322,0.0005,0,0.0094,0.0034,0.3779
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0.9997,0.6733,248,248,1319,0.3937,1852,1231.3,1852,1506,1852,0.6917,0.5349,0.2903,0,0.7519,0.6917,0.6917,0.6918,0.9256,0.6917,0.6917,0.006,0.6745,0.9997,0.6027,0.6984,0.6875,0,0.0013,0,0.5955
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g6.cnf,1,0.9416,0.2365,85,150,165,0.9416,321,190.74,233,182,213,0.829,0.3165,2.792,0,0.8435,0.8377,0.8197,0.8286,0.9371,0.8455,0.8114,0.012,0.2255,0.9416,5.0249,0.8651,0.7879,0.8571,0.0406,0,0.9954
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-07.cnf,1,0.8105,1.1609,2680,2680,2680,0.1826,2725,2702.5,2725,2725,2725,0.155,0.6667,1.7183,0.2404,0.1263,0.3923,0.1542,0.2541,0.4317,0.6323,0.0744,0.2195,1.4572,0.6059,1.7133,0.7221,0,0,0.278,0.1603,0.4979
SAT_RACE2008/ibm-2002-30r-k85.cnf,1,0.7904,1.3418,75,75,75,0.6204,75,75,75,75,75,0.626,0.907,3.4396,0.3217,0.0793,0.8409,0.221,0.5441,0.1912,0.9363,0.0623,0.1296,1.5838,0.7078,3.4781,0.9866,0,0,0.2054,0.0146,0.2687
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6n.cnf,1,0.519,1.6694,475,553,575,0.133,825,620.13,703,605,663,0.6134,0.9365,3.1568,0.4585,0.0706,0.793,0.33,0.5568,0.3378,0.9117,0.0684,0.134,1.7799,0.5147,3.3843,1,0,0,0.1602,0.0545,0.3565
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-09.cnf,1,0.9408,0.7387,0,0,0,0.8296,0,0,0,0,0,0.9995,0.9849,4.0405,0.5,0.1462,1,0.769,0.804,0.2281,1,0.0464,0.0178,0.8933,0.9405,5.2356,1,0,0,0.3273,0.0003,0.8353
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0,0.7996,421,1206,1808,0,3557,2444,3557,2674,3372,0.0126,0.2,0.6363,0.1978,0.2112,0.0276,0.0033,0.0371,0.518,0.1608,0.0006,0.1423,1.617,0.266,1.2473,0.3028,0,0,0.0442,0.1002,0.3723
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf,1,0.8333,0.4506,4527,4527,4593,0.8333,4626,4590.2,4626,4595,4606,0.5832,0.3333,0,0.2295,0.6872,0.5832,0.5832,0.5832,0.8411,0.5832,0.5831,0.4167,1.108,0.6484,0,0.5833,0.5831,0,0,0.2295,0.5302
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1286605994-07-SAT.cnf,1,0.821,1.0882,713,723,883,0.2572,1603,1074.8,1394,1043,1304,0.4135,1,2.9828,1,0.2272,0.6298,0.2178,0.429,0.4867,0.7816,0.101,0.3236,1.353,0.5291,2.5658,1,0.0003,0,0.2095,0.1698,0.4744
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S418266958-049.cnf,1,0.9752,0.1162,3838,3838,3868,0,4166,3953,4166,3899,4046,0.3976,1,3.2718,0.3361,0.3362,0.5779,0.2097,0.406,0.6151,0.7322,0.0999,0.2326,0.6687,0.4965,2.6318,1,0.003,0,0.18,0.0782,0.4944
SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf,1,0.8476,1.2648,0,0,0,0.4172,0,0,0,0,0,0.9433,1,3.0545,0.5,0.16,0.9979,0.5285,0.7445,0.4988,1,0.1284,0.1626,1.5021,0.4784,3.1389,1,0,0,0.1789,0.0694,0.5197
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0.7392,1.0163,1017,1017,1017,0.1576,1559,1224.7,1559,1098,1559,0.1393,0.6667,1.8154,0.2965,0.0405,0.3651,0.0673,0.2067,0.1464,0.4274,0.0438,0.2152,1.2531,0.5111,2.497,0.9703,0,0,0.078,0.0407,0.3635
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0,0.9131,1082,1082,2643,0,3766,2867.6,3766,3043,3424,0.0171,0.2,0.8488,0.2242,0.2219,0.0479,0.0018,0.0384,0.5271,0.147,0.0002,0.1369,1.7119,0.2495,1.4988,0.2953,0,0,0.0463,0.1044,0.3645
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S906020180-093.cnf,1,0.9654,0.1583,30,42,49,0,151,58.299,77,55,64,0.3899,1,3.3589,0.5329,0.2578,0.5715,0.2105,0.3938,0.3826,0.6972,0.0874,0.2336,0.7138,0.4977,2.6918,1,0.0004,0,0.1692,0.0781,0.4957
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.5552,0.8813,192,224,267,0.0616,426,304.28,397,294,355,0.0144,0.6667,1.0519,0.2389,0.0293,0.1034,0.0014,0.0984,0.0852,0.3939,0,0.1745,1.0578,0.5123,2.3479,0.7478,0,0,0.0423,0.0293,0.4093
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.8734,0.8357,0,0,0,0.816,0,0,0,0,0,0.8581,0.9184,3.8051,0.3971,0.424,0.9304,0.727,0.7976,0.952,0.9629,0.5489,0.087,0.9256,0.8319,3.6566,0.9918,0.0815,0,0.1983,0.0126,0.8901
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0.1927,0.6269,0,0,0,0.0691,0,0,0,0,0,0.1609,1,1.8378,0.3589,0.2271,0.4201,0.0415,0.2445,0.5195,0.5459,0.0135,0.043,0.4487,0.1242,4.8793,1,0,0,0.0511,0.005,0.0551
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0,0,4411,4411,4433,0,4605,4493.3,4605,4508,4533,0.0566,0.0764,1.9086,0.0001,0.6899,0.087,0.0268,0.0578,0.7644,0.1156,0.0092,0.0112,1.007,0.0663,3.5875,0.1494,0.0002,0.1429,0.0194,0.0001,0.315
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.9721,0.1294,3714,3714,3840,0,4018,3866.1,4018,3853,3940,0.4134,1,3.3441,0.3539,0.3156,0.5836,0.2263,0.4108,0.563,0.7245,0.1047,0.2321,0.6805,0.4966,2.6957,1,0.002,0,0.1634,0.0788,0.4942
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.1058,2.5732,114,488,844,0.0933,3170,1280,2179,1238,1525,0.749,1,2.8779,1,0.4171,0.7998,0.6657,0.7002,0.8072,0.8331,0.5015,0.2162,2.9077,0.1289,3.3828,1,0,0,0.1993,0.4995,0.2864
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.7743,1.0192,21,44,79,0.1112,126,85.636,106,93,99,0.9148,0.8461,2.8102,0.4075,0.0543,0.9548,0.6291,0.7896,0.1828,0.9587,0.4193,0.0805,1.0709,0.6253,2.9304,0.979,0.0101,0,0.1853,0.0737,0.4311
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.9349,0.2593,196,196,2769,0.9349,3287,2375.5,3287,3250,3287,0.8081,0.4392,2.9591,0,0.7521,0.8212,0.7975,0.8101,0.9151,0.8344,0.7865,0.015,0.2437,0.9349,5.1041,0.8837,0.7675,0.7143,0.055,0,0.9939
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.8449,0.4834,4609,4609,4609,0,4614,4611.5,4614,4614,4614,0.6155,0.5,2.4872,0.015,0.2924,0.6615,0.575,0.6199,0.716,0.6968,0.5387,0.0611,1.0565,0.4396,3.2716,0.809,0.4544,0.1429,0.0472,0.0009,0.4827
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.988,0.0857,0,0,0,0.9876,0,0,0,0,0,0.9186,1,1.3643,0.5906,0.2847,0.9641,0.5847,0.7892,0.381,0.9863,0.4178,0.1467,0.7456,0.9876,1.3872,1,0,0,0.2358,0.1049,0.3959
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0,0,1801,2275,2585,0,3793,2751.4,3230,2767,2927,0,0,0,0.3833,0.3,0,0,0,0.7803,0,0,0.25,0.9678,0.3153,0,0,0,0,0,0.3831,0.3778
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,0.8555,427,839,2018,0,3771,2575.2,3771,3310,3342,0.0124,0.2,0.8129,0.2363,0.2192,0.0358,0.0031,0.0369,0.5473,0.1466,0.0004,0.1403,1.6738,0.2699,1.3825,0.2938,0,0,0.0452,0.1022,0.3761
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.966,0.1534,2,5,6,0,25,7.8095,12,7,9,0.3837,1,3.3657,0.9255,0.2272,0.567,0.1997,0.3911,0.2692,0.7036,0.0847,0.2339,0.708,0.4961,2.7133,1,0.0001,0,0.1724,0.0792,0.4961
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.9744,0.8854,1,3,3,0.4972,20,7.3333,15,7,10,0.808,0.9394,3.9795,0.5,0.1641,0.9971,0.594,0.7708,0.491,1,0.4527,0.0308,1.0885,0.9764,5.0005,1,0.0014,0,0.2971,0.1742,0.5889
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.9657,0.1493,3808,3808,3831,0,4036,3892.4,4036,3907,3974,0.3686,0.7333,3.2622,0.3294,0.3207,0.5362,0.1773,0.3723,0.6101,0.6939,0.0632,0.2309,0.7033,0.4829,2.6647,0.8996,0.0002,0,0.1545,0.0699,0.4923
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.9395,0.9825,0,0,0,0.6627,0,0,0,0,0,0.8525,0.7778,2.3715,0.1711,0.261,0.901,0.7551,0.7564,0.7094,0.9253,0.2876,0.2406,1.1314,0.8954,2.4723,0.9697,0.0001,0,0.1527,0.0314,0.1888
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.0909,0.8158,0,0,0,0.0909,0,0,0,0,0,0.5993,0.0323,0,0.3528,0.9998,0.5993,0.5993,0.5993,1,0.5993,0.5993,0.0909,0,0.7727,0,0.5993,0.5992,1,0,0.3528,1
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0,0,4232,4232,4269,0,4501,4331.3,4501,4322,4439,0.152,0.4038,2.7672,0.006,0.5754,0.2095,0.0778,0.1592,0.7296,0.3168,0.0157,0.0469,0.8222,0.1784,3.4251,0.6468,0.0009,0.2,0.0672,0.0015,0.3721
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.9297,0.9742,0,0,0,0.542,0,0,0,0,0,0.6071,0.8333,3.154,0.1987,0.2396,0.7829,0.1939,0.504,0.7291,0.8481,0.0463,0.1508,1.291,0.7339,2.9493,0.9841,0,0,0.1577,0.0116,0.3432
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0.9738,0.1469,217,217,408,0.9738,2922,983.57,2922,474,1916,0.8942,0.5122,2.7394,0.0001,0.7621,0.9021,0.8856,0.8936,0.9381,0.9095,0.8761,0.0123,0.8405,0.6848,4.4776,0.9322,0.8437,0,0.0451,0,0.4958
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0,0,4280,4280,4326,0,4428,4343.9,4428,4350,4375,0.1295,0.2759,2.7204,0.0056,0.5707,0.2017,0.0554,0.1426,0.7048,0.2919,0.0229,0.0469,0.826,0.1836,3.4636,0.4753,0.0019,0.2,0.0552,0.0014,0.3732
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.0933,2.148,762,1426,1636,0.075,2062,1699.6,1984,1744,1910,0.7771,1,2.6639,0.9991,0.2319,0.827,0.667,0.7353,0.4696,0.8527,0.626,0.1681,2.6066,0.1285,3.3429,1,0,0,0.1515,0.4958,0.3074
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.5286,0.9174,104,167,197,0.0807,504,261.58,403,241,310,0.0044,0.4,0.8221,0.2106,0.0351,0.061,0.0001,0.0753,0.1129,0.3649,0,0.171,1.0359,0.5289,2.5577,0.7618,0,0,0.0382,0.0262,0.4093
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.8333,0.4506,4482,4482,4508,0.8333,4609,4536.5,4609,4531,4568,0.5832,0.3333,0,0.2296,0.6784,0.5832,0.5831,0.5832,0.8331,0.5833,0.5831,0.4167,0,0.8333,0,0.5833,0.5829,1,0,0.2295,1
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.9258,0.2866,228,244,257,0.9258,3383,498.73,547,308,433,0.7903,0.3039,2.8374,0,0.8267,0.8024,0.7805,0.7908,0.9211,0.812,0.7702,0.0168,0.2692,0.9258,4.5612,0.8357,0.7434,0.8,0.0425,0,0.9923
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.069,0.251,2616,2770,2773,0,4193,3200.5,4061,2987,3542,0,0,0,0.3813,0.9973,0,0,0,0.9995,0,0,0.2586,1.1751,0.3017,0.5004,0,0,0,0,0.3741,0.3621
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.9247,0.3344,4538,4538,4538,0.0112,4643,4604.3,4643,4632,4643,0.6969,0.8417,3.5563,0,0.6683,0.733,0.6746,0.717,0.7936,0.7859,0.6595,0.0085,0,0.0753,5.0311,0.984,0.6368,1,0.157,0,1
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.475,1.699,171,207,234,0.1379,624,271.45,352,255,300,0.6115,0.9699,2.9736,0.4595,0.0472,0.7349,0.3843,0.5454,0.1617,0.8381,0.0818,0.1345,1.854,0.4771,3.1946,1,0,0,0.1583,0.0698,0.3684
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.6133,1.2695,913,913,1099,0.1575,1478,1219.2,1478,1285,1321,0.7402,0.9437,3.4537,0.3587,0.0873,0.8569,0.3469,0.603,0.5083,0.9275,0.061,0.0636,1.5703,0.8164,3.6494,0.9837,0,0,0.2686,0.0276,0.5329
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.6038,1.2905,0,0,0,0.235,0,0,0,0,0,0.4511,0.8228,3.134,0.361,0.2158,0.7391,0.1429,0.4437,0.8178,0.8725,0.0543,0.1384,1.5959,0.7186,3.0599,0.9029,0,0,0.2292,0.0553,0.4608
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0.9993,0.6749,1361,1361,1361,0.3914,2594,1950,2594,1895,2594,0.6934,0.5333,0.3614,0,0.7991,0.6934,0.6934,0.6935,0.9396,0.6986,0.6895,0.0085,1.0494,0.5968,0.7668,0.704,0.6857,0,0.0021,0,0.5001
