@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_binary_proportion NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC

@DATA
3-insertions-5-6.xml.watchless.minion.gz,1,169,0.007218,0,0.199858,169,0.199858,0.009816,0.009809,0.01138,169,0.003556,169,13.790896,0.006401,169,169,6,20,0,0,0,0.001422,0.001422,0,13.790896,0.153623,0,0,16,281,6,6,9,5,281,0,0,10.148279,0,1,0,6,0.017432,9695,6,0,6,2,19,2,2,2,2,2,1406,1406,0,1406,14,0,0,0,0,18
4-fullins-3-6.xml.watchless.minion.gz,1,169,0.043477,0.044685,0.201754,169,0.201754,0.083993,0.083256,0.061404,169,0.035088,169,9.491228,0.061404,169,169,6,20,0,0,0,0.017544,0.017544,0,9.491228,0.153623,0,0,7,23,6,6,7,4,23,0,0,4.956381,0,1,0,6,0.312384,541,6,0,6,2,19,2,2,2,2,2,114,114,0,114,14,0,0,0,0,18
4-fullins-3-7.xml.watchless.minion.gz,1,154,0.043477,0.044685,0.201754,154,0.201754,0.083993,0.083256,0.061404,154,0.035088,154,9.491228,0.061404,154,154,7,19,0,0,0,0.017544,0.017544,0,9.491228,0.15748,0,0,7,23,7,7,7,4,23,0,0,4.956381,0,1,0,7,0.284658,541,7,0,7,2,16,2,2,2,2,2,114,114,0,114,13,0,0,0,0,13
4-fullins-4-6.xml.watchless.minion.gz,1,169,0.019555,0.011068,0.172464,169,0.172464,0.027976,0.027935,0.021739,169,0.008696,169,19.275362,0.018841,169,169,6,20,0,0,0,0.002899,0.002899,0,19.275362,0.153623,0,0,15,119,6,6,13,6,119,0,0,13.493191,0,1,0,6,0.025414,6650,6,0,6,2,19,2,2,2,2,2,690,690,0,690,14,0,0,0,0,18
4-fullins-4-7.xml.watchless.minion.gz,1,154,0.019555,0.011068,0.172464,154,0.172464,0.027976,0.027935,0.021739,154,0.008696,154,19.275362,0.018841,154,154,7,19,0,0,0,0.002899,0.002899,0,19.275362,0.15748,0,0,15,119,7,7,13,6,119,0,0,13.493191,0,1,0,7,0.023158,6650,7,0,7,2,16,2,2,2,2,2,690,690,0,690,13,0,0,0,0,13
4-fullins-4-8.xml.watchless.minion.gz,1,136,0.019555,0.011068,0.172464,136,0.172464,0.027976,0.027935,0.021739,136,0.008696,136,19.275362,0.018841,136,136,8,20,0,0,0,0.002899,0.002899,0,19.275362,0.401995,0,0,15,119,8,8,13,6,119,0,0,13.493191,0,1,0,8,0.020451,6650,8,0,8,2,20,2,2,2,2,2,690,690,0,690,9,0,0,0,0,13
4-fullins-5-5.xml.watchless.minion.gz,1,184,0.008725,0.003157,0.167631,184,0.167631,0.008997,0.008995,0.007477,184,0.00193,184,37.291365,0.00603,184,184,5,23,0,0,0,0.000482,0.000482,0,37.291365,0.148324,0,0,31,695,5,5,25,8,695,0,0,36.175725,0,1,0,5,0.00238,77305,5,0,5,2,23,2,2,2,2,2,4146,4146,0,4146,17,0,0,0,0,21
4-fullins-5-6.xml.watchless.minion.gz,1,169,0.008725,0.003157,0.167631,169,0.167631,0.008997,0.008995,0.007477,169,0.00193,169,37.291365,0.00603,169,169,6,20,0,0,0,0.000482,0.000482,0,37.291365,0.153623,0,0,31,695,6,6,25,8,695,0,0,36.175725,0,1,0,6,0.002186,77305,6,0,6,2,19,2,2,2,2,2,4146,4146,0,4146,14,0,0,0,0,18
4-fullins-5-7.xml.watchless.minion.gz,1,154,0.008725,0.003157,0.167631,154,0.167631,0.008997,0.008995,0.007477,154,0.00193,154,37.291365,0.00603,154,154,7,19,0,0,0,0.000482,0.000482,0,37.291365,0.15748,0,0,31,695,7,7,25,8,695,0,0,36.175725,0,1,0,7,0.001992,77305,7,0,7,2,16,2,2,2,2,2,4146,4146,0,4146,13,0,0,0,0,13
4-fullins-5-8.xml.watchless.minion.gz,1,136,0.008725,0.003157,0.167631,136,0.167631,0.008997,0.008995,0.007477,136,0.00193,136,37.291365,0.00603,136,136,8,20,0,0,0,0.000482,0.000482,0,37.291365,0.401995,0,0,31,695,8,8,25,8,695,0,0,36.175725,0,1,0,8,0.001759,77305,8,0,8,2,20,2,2,2,2,2,4146,4146,0,4146,9,0,0,0,0,13
4-insertions-3-3.xml.watchless.minion.gz,1,324,0.013793,0,0.164557,324,0.164557,0.050633,0.049992,0.050633,324,0.037975,324,3.949367,0.037975,324,324,3,35,0,0,0,0.025316,0.025316,0,3.949367,0.037417,0,0,4,13,3,3,3,3,13,0,0,1.089637,0,1,0,3,2.076923,156,3,0,3,2,35,2,2,2,2,2,79,79,0,79,32,0,0,0,0,33
4-insertions-3-4.xml.watchless.minion.gz,1,263,0.013793,0,0.164557,263,0.164557,0.050633,0.049992,0.050633,263,0.037975,263,3.949367,0.037975,263,263,4,27,0,0,0,0.025316,0.025316,0,3.949367,0.116619,0,0,4,13,4,4,3,3,13,0,0,1.089637,0,1,0,4,1.685897,156,4,0,4,2,27,2,2,2,2,2,79,79,0,79,26,0,0,0,0,27
4-insertions-4-3.xml.watchless.minion.gz,1,324,0.008453,0,0.166316,324,0.166316,0.015945,0.015911,0.016842,324,0.008421,324,7.557895,0.010526,324,324,3,35,0,0,0,0.004211,0.004211,0,7.557895,0.037417,0,0,8,79,3,3,5,4,79,0,0,4.015013,0,1,0,3,0.180501,1795,3,0,3,2,35,2,2,2,2,2,475,475,0,475,32,0,0,0,0,33
4-insertions-4-4.xml.watchless.minion.gz,1,263,0.008453,0,0.166316,263,0.166316,0.015945,0.015911,0.016842,263,0.008421,263,7.557895,0.010526,263,263,4,27,0,0,0,0.004211,0.004211,0,7.557895,0.116619,0,0,8,79,4,4,5,4,79,0,0,4.015013,0,1,0,4,0.146518,1795,4,0,4,2,27,2,2,2,2,2,475,475,0,475,26,0,0,0,0,27
4-insertions-4-5.xml.watchless.minion.gz,1,184,0.008453,0,0.166316,184,0.166316,0.015945,0.015911,0.016842,184,0.008421,184,7.557895,0.010526,184,184,5,23,0,0,0,0.004211,0.004211,0,7.557895,0.148324,0,0,8,79,5,5,5,4,79,0,0,4.015013,0,1,0,5,0.102507,1795,5,0,5,2,23,2,2,2,2,2,475,475,0,475,17,0,0,0,0,21
5-fullins-3-6.xml.watchless.minion.gz,1,169,0.038464,0.039801,0.175325,169,0.175325,0.067227,0.06679,0.045455,169,0.025974,169,10.285714,0.051948,169,169,6,20,0,0,0,0.012987,0.012987,0,10.285714,0.153623,0,0,7,27,6,6,8,4,27,0,0,5.923445,0,1,0,6,0.213384,792,6,0,6,2,19,2,2,2,2,2,154,154,0,154,14,0,0,0,0,18
5-fullins-3-7.xml.watchless.minion.gz,1,154,0.038464,0.039801,0.175325,154,0.175325,0.067227,0.06679,0.045455,154,0.025974,154,10.285714,0.051948,154,154,7,19,0,0,0,0.012987,0.012987,0,10.285714,0.15748,0,0,7,27,7,7,8,4,27,0,0,5.923445,0,1,0,7,0.194444,792,7,0,7,2,16,2,2,2,2,2,154,154,0,154,13,0,0,0,0,13
5-fullins-3-8.xml.watchless.minion.gz,1,136,0.038464,0.039801,0.175325,136,0.175325,0.067227,0.06679,0.045455,136,0.025974,136,10.285714,0.051948,136,136,8,20,0,0,0,0.012987,0.012987,0,10.285714,0.401995,0,0,7,27,8,8,8,4,27,0,0,5.923445,0,1,0,8,0.171717,792,8,0,8,2,20,2,2,2,2,2,154,154,0,154,9,0,0,0,0,13
5-fullins-4-6.xml.watchless.minion.gz,1,169,0.014867,0.008712,0.147465,169,0.147465,0.019377,0.019359,0.013825,169,0.00553,169,21.004608,0.013825,169,169,6,20,0,0,0,0.001843,0.001843,0,21.004608,0.153623,0,0,15,160,6,6,15,6,160,0,0,16.13043,0,1,0,6,0.014831,11395,6,0,6,2,19,2,2,2,2,2,1085,1085,0,1085,14,0,0,0,0,18
5-fullins-4-7.xml.watchless.minion.gz,1,154,0.014867,0.008712,0.147465,154,0.147465,0.019377,0.019359,0.013825,154,0.00553,154,21.004608,0.013825,154,154,7,19,0,0,0,0.001843,0.001843,0,21.004608,0.15748,0,0,15,160,7,7,15,6,160,0,0,16.13043,0,1,0,7,0.013515,11395,7,0,7,2,16,2,2,2,2,2,1085,1085,0,1085,13,0,0,0,0,13
5-fullins-4-8.xml.watchless.minion.gz,1,136,0.014867,0.008712,0.147465,136,0.147465,0.019377,0.019359,0.013825,136,0.00553,136,21.004608,0.013825,136,136,8,20,0,0,0,0.001843,0.001843,0,21.004608,0.401995,0,0,15,160,8,8,15,6,160,0,0,16.13043,0,1,0,8,0.011935,11395,8,0,8,2,20,2,2,2,2,2,1085,1085,0,1085,9,0,0,0,0,13
5-fullins-4-9.xml.watchless.minion.gz,1,96,0.014867,0.008712,0.147465,96,0.147465,0.019377,0.019359,0.013825,96,0.00553,96,21.004608,0.013825,96,96,9,15,0,0,0,0.001843,0.001843,0,21.004608,0.237908,0,0,15,160,9,9,15,6,160,0,0,16.13043,0,1,0,9,0.008425,11395,9,0,9,2,13,2,2,2,2,2,1085,1085,0,1085,10,0,0,0,0,11
abb313GPIA-10.xml.watchless.minion.gz,1,104,0.012787,0.440231,0.096981,104,0.076429,0.044047,0.044019,0.041105,104,0,104,83.994862,0.043674,104,104,10,13,0,0,0,0.001285,0.001285,0,68.53693,0.2,0,0,64,151,10,10,68,0,119,0,0,19.908705,0,1,0.000006,10,0.00159,65390,10,0,10,2,12,2,2,2,2,2,1557,1557,0,1557,8,0,0,0,0,11
abb313GPIA-5.xml.watchless.minion.gz,1,184,0.012787,0.440231,0.096981,184,0.076429,0.044047,0.044019,0.041105,184,0,184,83.994862,0.043674,184,184,5,23,0,0,0,0.001285,0.001285,0,68.53693,0.148324,0,0,64,151,5,5,68,0,119,0,0,19.908705,0,1,0.000006,5,0.002814,65390,5,0,5,2,23,2,2,2,2,2,1557,1557,0,1557,17,0,0,0,0,21
abb313GPIA-7.xml.watchless.minion.gz,1,154,0.012787,0.440231,0.096981,154,0.076429,0.044047,0.044019,0.041105,154,0,154,83.994862,0.043674,154,154,7,19,0,0,0,0.001285,0.001285,0,68.53693,0.15748,0,0,64,151,7,7,68,0,119,0,0,19.908705,0,1,0.000006,7,0.002355,65390,7,0,7,2,16,2,2,2,2,2,1557,1557,0,1557,13,0,0,0,0,13
abb313GPIA-8.xml.watchless.minion.gz,1,136,0.012787,0.440231,0.096981,136,0.076429,0.044047,0.044019,0.041105,136,0,136,83.994862,0.043674,136,136,8,20,0,0,0,0.001285,0.001285,0,68.53693,0.401995,0,0,64,151,8,8,68,0,119,0,0,19.908705,0,1,0.000006,8,0.00208,65390,8,0,8,2,20,2,2,2,2,2,1557,1557,0,1557,9,0,0,0,0,13
abb313GPIA-9.xml.watchless.minion.gz,1,96,0.012787,0.440231,0.096981,96,0.076429,0.044047,0.044019,0.041105,96,0,96,83.994862,0.043674,96,96,9,15,0,0,0,0.001285,0.001285,0,68.53693,0.237908,0,0,64,151,9,9,68,0,119,0,0,19.908705,0,1,0.000006,9,0.001468,65390,9,0,9,2,13,2,2,2,2,2,1557,1557,0,1557,10,0,0,0,0,11
aim-100-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,273,0.016204,0.300758,0.14,136,0.11,0.071919,0.0712,0.07,131.24026,0.05,121,4.61,0.05,114,121,2,21.25,1,1,0,0.029935,0.029935,154,7.12,0.223015,0,0,7,14,2,2,5,5,11,0,0,1.62037,0,0,0.009422,2,0.852209,154,2,0,2,3,14.75,2.993506,3,3,2,3,100,100,0,100,11.25,0,0,100,0,13
aim-100-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,260,0.013229,0.291397,0.11,128,0.09,0.071717,0.071,0.07,127.647436,0.04,121,4.67,0.05,114,114,2,22,1,1,0,0.029936,0.029936,156,7.1,0.226717,0,0,7,11,2,2,5,4,9,0,0,1.322876,0,0,0.010256,2,0.818253,156,2,0,2,3,14.75,2.99359,3,3,2,3,100,100,0,100,11,0,0,100,0,12.8
aim-100-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,257,0.015951,0.292261,0.12,128,0.09,0.074141,0.0734,0.07,126.884615,0.05,121,4.68,0.05,114,114,2,23,1,1,0,0.03,0.03,156,7.34,0.220589,0,0,7,12,2,2,5,5,9,0,0,1.595118,0,0,0.009181,2,0.813363,156,2,0,2,3,14.75,3,3,3,3,3,100,100,0,100,11,0,0,100,0,13
aim-100-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.01671,0.283001,0.13,128,0.11,0.073333,0.0726,0.07,125.949045,0.04,121,4.71,0.05,114,114,2,20.25,0,1,0,0.03,0.03,157,7.26,0.192016,0,0,7,13,2,2,5,4,11,0,0,1.671048,0,0,0.009472,2,0.802223,157,2,0,2,3,14.75,3,3,3,3,3,100,100,0,100,11.25,0,0,0,0,13
aim-100-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,273,0.019079,0.256906,0.13,136,0.13,0.082828,0.082,0.08,127.726115,0.04,121,4.71,0.06,114,114,2,20.25,0,1,0,0.03,0.03,157,8.2,0.219612,0,0,8,13,2,2,6,4,13,0,0,1.907878,0,0,0.005145,2,0.813542,157,2,0,2,3,14.75,3,3,3,3,3,100,100,0,100,11,0,0,0,0,13
aim-100-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,273,0.019131,0.244708,0.15,136,0.13,0.078788,0.078,0.08,136.14,0.04,121,4.48,0.05,114,121,2,26,0,1,0,0.029867,0.029867,150,7.8,0.269996,0,0,8,15,2,2,5,4,13,0,0,1.913113,0,0,0.00519,2,0.9076,150,2,0,2,3,16,2.986667,3,3,2,3,100,100,0,100,11.25,0,0,0,0,13.222222
aim-100-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,273,0.017025,0.262989,0.12,136,0.1,0.080404,0.0796,0.08,130.105263,0.04,121,4.55,0.05,114,121,2,23,0,1,0,0.029934,0.029934,152,7.96,0.256622,0,0,8,12,2,2,5,4,10,0,0,1.702469,0,0,0.004967,2,0.855956,152,2,0,2,3,14.8,2.993421,3,3,2,3,100,100,0,100,11,0,0,0,0,13
aim-100-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,266,0.018126,0.233664,0.14,136,0.12,0.08202,0.0812,0.08,130.146497,0.05,121,4.69,0.06,114,121,2,22,0,1,0,0.029873,0.029873,157,8.12,0.223952,0,0,8,14,2,2,6,5,12,0,0,1.812622,0,0,0.005063,2,0.828959,157,2,0,2,3,14.75,2.987261,3,3,2,3,100,100,0,100,11,0,0,0,0,13
aim-100-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,257,0.011307,0.256198,0.11,128,0.11,0.090505,0.0896,0.09,127.85567,0.06,121,5.81,0.07,114,121,2,18.4,0,1,0,0.029948,0.029948,194,8.96,0.127183,0,0,9,11,2,2,7,6,11,0,0,1.130664,0,0,0.007692,2,0.65905,194,2,0,2,3,14.166667,2.994845,3,3,2,3,100,100,0,100,11.833333,0,0,0,0,13
aim-100-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,260,0.011232,0.266276,0.12,136,0.12,0.093737,0.0928,0.09,129.040609,0.07,121,5.89,0.07,114,121,2,20.2,0,1,0,0.029898,0.029898,197,9.28,0.134034,0,0,9,12,2,2,7,7,12,0,0,1.12321,0,0,0.007148,2,0.655028,197,2,0,2,3,14.166667,2.989848,3,3,2,3,100,100,0,100,11.833333,0,0,0,0,13
aim-100-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.01253,0.240865,0.12,136,0.1,0.089899,0.089,0.09,132.303665,0.06,121,5.72,0.06,114,121,2,19.8,1,1,0,0.029948,0.029948,191,8.9,0.150434,0,0,9,12,2,2,6,6,10,0,0,1.252996,0,0,0.007716,2,0.692689,191,2,0,2,3,14.2,2.994764,3,3,2,3,100,100,0,100,11.833333,0,0,100,0,13
aim-100-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,259,0.012048,0.266799,0.12,136,0.12,0.093131,0.0922,0.09,127.6,0.06,121,5.85,0.07,114,121,2,20.25,0,1,0,0.03,0.03,195,9.22,0.145307,0,0,9,12,2,2,7,6,12,0,0,1.204824,0,0,0.007402,2,0.654359,195,2,0,2,3,14.166667,3,3,3,3,3,100,100,0,100,11.666667,0,0,0,0,12.833333
aim-100-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,257,0.012347,0.203524,0.12,136,0.12,0.104444,0.1034,0.105,128.943878,0.07,121,5.88,0.07,114,121,2,18.4,0,1,0,0.03,0.03,196,10.34,0.144368,0,0,10.5,12,2,2,7,7,12,0,0,1.234666,0,0,0.004029,2,0.657877,196,2,0,2,3,14.166667,3,3,3,3,3,100,100,0,100,11.666667,0,0,0,0,12.833333
aim-100-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,273,0.012571,0.210251,0.12,136,0.11,0.102424,0.1014,0.1,128.71875,0.07,121,5.76,0.07,114,114,2,22,0,1,0,0.03,0.03,192,10.14,0.158616,0,0,10,12,2,2,7,7,11,0,0,1.25714,0,0,0.004036,2,0.67041,192,2,0,2,3,14.166667,3,3,3,3,3,100,100,0,100,11.833333,0,0,0,0,13
aim-100-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,266,0.01227,0.213915,0.12,136,0.12,0.099798,0.0988,0.1,128.911917,0.07,121,5.77,0.08,114,114,2,19.8,0,1,0,0.029896,0.029896,193,9.88,0.151082,0,0,10,12,2,2,8,7,12,0,0,1.227029,0,0,0.004642,2,0.667937,193,2,0,2,3,14.166667,2.989637,3,3,2,3,100,100,0,100,11.666667,0,0,0,0,12.833333
aim-100-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,264,0.01183,0.208253,0.12,136,0.11,0.100808,0.0998,0.1,130.308901,0.06,121,5.73,0.07,114,114,2,18.4,0,1,0,0.03,0.03,191,9.98,0.138862,0,0,10,12,2,2,7,6,11,0,0,1.183047,0,0,0.004188,2,0.682246,191,2,0,2,3,14.2,3,3,3,3,3,100,100,0,100,11.833333,0,0,0,0,13
aim-100-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,260,0.015989,0.223638,0.19,136,0.17,0.150909,0.1494,0.15,132.43125,0.11,121,9.59,0.11,114,121,2,18.875,1,1,0,0.029969,0.029969,320,14.94,0.127071,0,0,15,19,2,2,11,11,17,0,0,1.598875,0,0,0.004859,2,0.413848,320,2,0,2,3,14.4,2.996875,3,3,2,3,100,100,0,100,12.1,0,0,100,0,13.3
aim-100-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.017263,0.22448,0.19,136,0.18,0.151515,0.15,0.15,136.14557,0.11,121,9.45,0.12,114,121,2,20.571429,0,1,0,0.029905,0.029905,316,15,0.136864,0,0,15,19,2,2,12,11,18,0,0,1.726268,0,0,0.004461,2,0.43084,316,2,0,2,3,14.4,2.990506,3,3,2,3,100,100,0,100,12.3,0,0,0,0,13.3
aim-100-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.019551,0.229624,0.19,136,0.18,0.149091,0.1476,0.15,135.653846,0.08,121,9.36,0.11,114,114,2,19,0,1,0,0.03,0.03,312,14.76,0.142061,0,0,15,19,2,2,11,8,18,0,0,1.955096,0,0,0.004596,2,0.434788,312,2,0,2,3,14.875,3,3,3,3,3,100,100,0,100,12.2,0,0,0,0,13.555556
aim-100-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,266,0.014177,0.224893,0.19,136,0.17,0.150505,0.149,0.15,133.725552,0.1,121,9.5,0.12,114,114,2,21.5,0,1,0,0.029968,0.029968,317,14.9,0.131283,0,0,15,19,2,2,12,10,17,0,0,1.417745,0,0,0.004532,2,0.421847,317,2,0,2,3,14.4,2.996845,3,3,2,3,100,100,0,100,12.2,0,0,0,0,13.555556
aim-100-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,273,0.023496,0.276498,0.29,136,0.26,0.243838,0.2414,0.24,135.445438,0.18,121,16.74,0.2,114,121,2,18.4,1,1,0,0.029946,0.029946,559,24.14,0.094056,0,0,24,29,2,2,20,18,26,0,0,2.349553,0,0,0.003821,2,0.2423,559,2,0,2,3,14.375,2.994633,3,3,2,3,100,100,0,100,12.647059,0,0,100,0,13.375
aim-100-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.023874,0.275169,0.28,136,0.25,0.242222,0.2398,0.24,134.50805,0.17,121,16.76,0.19,114,121,2,17.928571,1,1,0,0.029982,0.029982,559,23.98,0.092733,0,0,24,28,2,2,19,17,25,0,0,2.387384,0,0,0.003764,2,0.240623,559,2,0,2,3,14.294118,2.998211,3,3,2,3,100,100,0,100,12.588235,0,0,100,0,13.375
aim-100-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.020602,0.270754,0.3,136,0.28,0.249091,0.2466,0.25,133.966132,0.2,121,16.81,0.2,114,121,2,16.357143,1,1,0,0.029964,0.029964,561,24.66,0.08614,0,0,25,30,2,2,20,20,28,0,0,2.060194,0,0,0.003552,2,0.238799,561,2,0,2,3,14.133333,2.996435,3,3,2,3,100,100,0,100,12.705882,0,0,100,0,13.4375
aim-100-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.023043,0.271467,0.3,136,0.26,0.243434,0.241,0.24,132.085965,0.19,121,17.06,0.2,114,121,2,16.5625,1,1,0,0.02993,0.02993,570,24.1,0.09179,0,0,24,30,2,2,20,19,26,0,0,2.304344,0,0,0.003817,2,0.23173,570,2,0,2,3,13.882353,2.992982,3,3,2,3,100,100,0,100,12.235294,0,0,100,0,13.058824
aim-200-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,257,0.008139,0.265766,0.065,128,0.055,0.037186,0.037,0.035,126.387302,0.02,121,4.72,0.025,114,121,2,21.4,1,1,0,0.014984,0.014984,315,7.4,0.216182,0,0,7,13,2,2,5,4,11,0,0,1.627882,0,0,0.004469,2,0.40123,315,2,0,2,3,14.75,2.996825,3,3,2,3,200,200,0,200,10.5,0,0,200,0,13
aim-200-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,259,0.008672,0.274864,0.07,136,0.065,0.037136,0.03695,0.035,126.990506,0.02,121,4.735,0.025,114,114,2,21.4,1,1,0,0.014984,0.014984,316,7.39,0.203972,0,0,7,14,2,2,5,4,13,0,0,1.73433,0,0,0.00442,2,0.401869,316,2,0,2,3,14.75,2.996835,3,3,2,3,200,200,0,200,11,0,0,200,0,13
aim-200-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.007906,0.264593,0.065,136,0.055,0.036985,0.0368,0.035,128.553055,0.02,121,4.66,0.025,114,121,2,27,1,1,0,0.014984,0.014984,311,7.36,0.23119,0,0,7,13,2,2,5,4,11,0,0,1.581265,0,0,0.004522,2,0.413354,311,2,0,2,3,14.75,2.996785,3,3,2,3,200,200,0,200,11,0,0,200,0,13
aim-200-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,257,0.008074,0.270617,0.075,136,0.06,0.037136,0.03695,0.035,127.578616,0.02,121,4.75,0.025,114,121,2,24.2,1,1,0,0.014937,0.014937,318,7.39,0.229897,0,0,7,15,2,2,5,4,12,0,0,1.614899,0,0,0.004524,2,0.401191,318,2,0,2,3,14.75,2.987421,3,3,2,3,200,200,0,200,10.5,0,0,200,0,13
aim-200-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,273,0.008747,0.203094,0.075,136,0.055,0.04201,0.0418,0.04,129.62987,0.02,121,4.615,0.03,114,114,2,26,0,1,0,0.014984,0.014984,308,8.36,0.24478,0,0,8,15,2,2,6,4,11,0,0,1.7494,0,0,0.00184,2,0.420876,308,2,0,2,3,15.333333,2.996753,3,3,2,3,200,200,0,200,10.4,0,0,0,0,13
aim-200-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,273,0.010423,0.207924,0.09,136,0.085,0.042111,0.0419,0.04,131.463576,0.02,121,4.525,0.03,114,121,2,28.333333,0,1,0,0.014983,0.014983,302,8.38,0.267949,0,0,8,18,2,2,6,4,17,0,0,2.08461,0,0,0.001496,2,0.43531,302,2,0,2,3,15.6,2.996689,3,3,2,3,200,200,0,200,11,0,0,0,0,13
