@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-2 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC

@DATA
FolioSuite/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,1,0.1176,0.8777,1,0.0047,115,0.2184,344,5241
FolioSuite/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,1,0.1167,0.8773,1,0.006,115,0.2181,344,3382
FolioSuite/SolitaireBackward/solitare_backward_t27_p28.lp.lp.gz,1,0.1174,0.8776,1,0.005,115,0.2183,344,4565
FolioSuite/SolitaireBackward/solitare_backward_t28_p29.lp.lp.gz,1,0.1174,0.8776,1,0.0049,115,0.2184,344,4734
FolioSuite/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,1,0.1097,0.8734,1,0.0169,3974,0.2153,4765,847
FolioSuite/SolitaireBackward/solitare_backward_t39_p40.lp.lp.gz,1,?,?,?,?,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t21_p22.lp.lp.gz,1,0.1168,0.8773,1,0.0059,115,0.2181,344,3551
FolioSuite/SolitaireBackward/solitare_backward_t9_p10.lp.lp.gz,1,0.1138,0.8756,1,0.0106,4282,0.2169,6708,1523
FolioSuite/SolitaireBackward2/t25.dat.lp.gz,1,0.3896,0.5395,1,0.0708,474,0.1714,630,9822
FolioSuite/SolitaireBackward2/t27.3.dat.lp.gz,1,0.3953,0.539,1,0.0657,277,0.1713,693,10663
FolioSuite/SolitaireBackward2/t22.dat.lp.gz,1,0.3798,0.5402,1,0.0799,313,0.1715,569,8560
FolioSuite/SolitaireBackward2/t29.dat.lp.gz,1,0.3994,0.5394,1,0.0612,137,0.1713,258,11504
FolioSuite/SolitaireBackward2/t23.dat.lp.gz,1,0.3837,0.5396,1,0.0766,367,0.1715,1004,8984
FolioSuite/SolitaireForward/solitare_forward_t28.lp.lp.gz,1,0.057,0.9366,1,0.0064,115,0.2183,344,4355
FolioSuite/SolitaireForward/solitare_forward_t45.lp.lp.gz,1,0.055,0.9407,1,0.0043,80,0.2186,374,7228
FolioSuite/SolitaireForward/solitare_forward_t43.lp.lp.gz,1,0.0552,0.9403,1,0.0045,80,0.2186,374,6890
FolioSuite/SolitaireForward/solitare_forward_t21.lp.lp.gz,1,0.0588,0.933,1,0.0082,115,0.2181,344,3172
FolioSuite/SolitaireForward/solitare_forward_t33.lp.lp.gz,1,0.0562,0.9382,1,0.0055,169,0.2184,252,5200
FolioSuite/SolitaireForward/solitare_forward_t15.lp.lp.gz,1,0.0616,0.9273,1,0.0111,97,0.2177,437,2158
FolioSuite/SolitaireForward/solitare_forward_t30.lp.lp.gz,1,0.0567,0.9373,1,0.006,115,0.2184,344,4693
FolioSuite/SolitaireForward/solitare_forward_t11.lp.lp.gz,1,0.0652,0.92,1,0.0148,?,0.2173,?,1482
FolioSuite/SolitaireForward/solitare_forward_t20.lp.lp.gz,1,0.0592,0.9323,1,0.0085,119,0.2181,557,3003
FolioSuite/SolitaireForward/solitare_forward_t40.lp.lp.gz,1,0.0555,0.9398,1,0.0047,80,0.2185,374,6383
FolioSuite/SolitaireForward/solitare_forward_t18.lp.lp.gz,1,0.06,0.9306,1,0.0094,191,0.218,442,2665
FolioSuite/SolitaireForward/solitare_forward_t41.lp.lp.gz,1,0.0554,0.94,1,0.0046,80,0.2186,374,6552
FolioSuite/SolitaireForward/solitare_forward_t26.lp.lp.gz,1,0.0575,0.9358,1,0.0068,115,0.2183,344,4017
FolioSuite/SolitaireForward/solitare_forward_t47.lp.lp.gz,1,0.0549,0.9409,1,0.0042,80,0.2186,374,7566
FolioSuite/SolitaireForward/solitare_forward_t19.lp.lp.gz,1,0.0596,0.9315,1,0.009,133,0.218,?,2834
FolioSuite/SolitaireForward/solitare_forward_t22.lp.lp.gz,1,0.0585,0.9336,1,0.0079,115,0.2181,344,3341
FolioSuite/SolitaireForward/solitare_forward_t36.lp.lp.gz,1,0.0559,0.939,1,0.0052,80,0.2185,374,5707
FolioSuite/SolitaireForward/solitare_forward_t25.lp.lp.gz,1,0.0577,0.9353,1,0.007,115,0.2183,344,3848
FolioSuite/SolitaireForward/solitare_forward_t49.lp.lp.gz,1,0.0548,0.9412,1,0.004,80,0.2186,374,7904
FolioSuite/SolitaireForward/solitare_forward_t17.lp.lp.gz,1,0.0605,0.9296,1,0.0099,77,0.2179,305,2496
FolioSuite/SolitaireForward/solitare_forward_t50.lp.lp.gz,1,0.0547,0.9413,1,0.004,80,0.2186,374,8073
FolioSuite/Su-Doku/sudoku378.lp.lp.gz,1,0.1626,0.8233,1,0.0141,442,0.9965,878,703
FolioSuite/Su-Doku/puzzle-easy.lp.lp.gz,1,0.1464,0.8042,1,0.0494,?,0.9676,?,36
FolioSuite/Su-Doku/puzzle-possiblebroken.lp.lp.gz,1,0.1454,0.8013,1,0.0533,?,0.9681,?,85
FolioSuite/Su-Doku/sudoku368.lp.lp.gz,1,0.1666,0.8194,1,0.014,222,0.9965,579,701
FolioSuite/Synthesis/mutex3AsyncNondet.sm.gz,1,0.0098,0.8852,0,0.105,362,0.1641,?,167789
FolioSuite/Synthesis/phi2AsyncDet.sm.gz,1,0.1131,0.5766,0,0.3102,?,0.3778,?,15
FolioSuite/Synthesis/mutex4IDFD.sm.gz,1,0.2155,0.7615,0,0.0229,93,0.4096,192,1639
FolioSuite/Synthesis/phi3AsyncNondet.sm.gz,1,0.0254,0.9321,0,0.0425,?,0.2589,?,8740
FolioSuite/Synthesis/mutex2AsyncNondet.sm.gz,1,0.0576,0.8415,0,0.1008,?,0.2934,?,1556
FolioSuite/Synthesis/phi4IDFD.sm.gz,1,0.2025,0.7882,0,0.0093,205,0.301,472,361
FolioSuite/Synthesis/mutex3AsyncDet.sm.gz,1,0.041,0.5175,0,0.4415,?,0.8504,?,10157
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.20_55.7.lp.gz,1,0.0042,0.9861,1,0.0097,309,0.8724,646,138
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.38_6.lp.gz,1,0.0051,0.9854,1,0.0096,240,0.8674,423,150
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.35_6.lp.gz,1,0.0051,0.9847,1,0.0102,285,0.8668,655,138
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.37_6.lp.gz,1,0.0051,0.9851,1,0.0097,214,0.8672,472,146
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_54.6.lp.gz,1,0.0051,0.9853,1,0.0096,334,0.8674,667,150
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.32_63.6.lp.gz,1,0.0051,0.9838,1,0.0111,434,0.8657,629,122
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.21_53_6.lp.gz,1,0.0052,0.984,1,0.0109,201,0.866,426,126
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_7.lp.gz,1,0.0042,0.9871,1,0.0087,276,0.8734,513,158
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_6.lp.gz,1,0.0051,0.9856,1,0.0092,196,0.8678,513,158
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_56.6.lp.gz,1,0.0051,0.9856,1,0.0092,378,0.8678,577,158
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.41_6.lp.gz,1,0.0051,0.9858,1,0.0091,387,0.868,583,162
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.42_6.lp.gz,1,0.0051,0.986,1,0.0089,223,0.8682,487,166
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_2.gph.lp.gz,1,0.0002,0.6005,1,0.3994,2446,0.0626,5141,301
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_12.gph.lp.gz,1,0,0.602,1,0.398,1862,0.0647,3986,227
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_7.gph.lp.gz,1,0,0.6001,1,0.3999,1869,0.0629,3873,226
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_1.gph.lp.gz,1,0.0003,0.5992,1,0.4005,2412,0.0621,5099,300
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_8.gph.lp.gz,1,0.0002,0.5979,1,0.402,2364,0.0624,4848,288
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_1.gph.lp.gz,1,0.0003,0.6011,1,0.3986,1256,0.0632,2591,150
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,1,0,0.5985,1,0.4015,1318,0.0629,2848,149
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_8.gph.lp.gz,1,0.0006,0.6011,1,0.3983,1963,0.0633,4058,225
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_4.gph.lp.gz,1,0.0003,0.5988,1,0.4009,2480,0.0627,5198,298
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_3.gph.lp.gz,1,0,0.5983,1,0.4017,1321,0.0609,2775,150
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_6.gph.lp.gz,1,0.0002,0.6006,1,0.3992,2503,0.0635,5222,301
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_11.gph.lp.gz,1,0.0002,0.6002,1,0.3996,1887,0.0606,3946,234
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_5.gph.lp.gz,1,0,0.6019,1,0.3981,1248,0.0619,2710,156
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_13.gph.lp.gz,1,0,0.6018,1,0.3982,1145,0.063,2512,151
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_11.gph.lp.gz,1,0.0002,0.6006,1,0.3992,2541,0.0629,5156,303
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_17.gph.lp.gz,1,0.0004,0.598,1,0.4016,1782,0.0581,3771,229
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_7.gph.lp.gz,1,0.0003,0.6011,1,0.3986,1214,0.0632,2624,151
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_6.gph.lp.gz,1,0,0.5984,1,0.4016,1279,0.062,2721,147
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_6.gph.lp.gz,1,0,0.6033,1,0.3967,2013,0.0644,4183,233
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_9.gph.lp.gz,1,0.0003,0.6011,1,0.3986,2644,0.0634,5402,303
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_2.gph.lp.gz,1,0,0.6,1,0.4,1290,0.0642,2672,148
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344655193_0.gph.lp.gz,1,0.021,0.8768,1,0.1022,321,0.0326,1125,206
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344634881_0.gph.lp.gz,1,0.0213,0.8763,1,0.1025,32,0.0326,495,204
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928657_0.gph.lp.gz,1,0.0208,0.8745,1,0.1047,414,0.0305,1002,210
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937623_0.gph.lp.gz,1,0.0208,0.8744,1,0.1047,433,0.0259,1037,220
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077101081_0.gph.lp.gz,1,0.0201,0.8903,1,0.0896,32,0.0292,693,221
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077119725_0.gph.lp.gz,1,0.0204,0.8899,1,0.0898,32,0.0346,561,220
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928606_0.gph.lp.gz,1,0.0208,0.8745,1,0.1047,32,0.0293,91,214
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937399_0.gph.lp.gz,1,0.0208,0.8741,1,0.1051,32,0.0294,411,209
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077113361_0.gph.lp.gz,1,0.0203,0.8904,1,0.0893,447,0.0368,1141,222
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119566817_0.gph.lp.gz,1,0.0173,0.9211,1,0.0616,32,0.0363,84,264
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872947197_0.gph.lp.gz,1,0.0209,0.8741,1,0.105,32,0.0282,388,210
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119567351_0.gph.lp.gz,1,0.0176,0.9205,1,0.0619,32,0.0371,554,267
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077111672_0.gph.lp.gz,1,0.0201,0.8906,1,0.0893,32,0.0379,343,213
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077106370_0.gph.lp.gz,1,0.0201,0.8908,1,0.0892,350,0.0324,697,226
FolioSuite/benchmarks/schur.4-45.lp.gz,1,0.299,0.613,1,0.088,437,0.0344,834,341
FolioSuite/benchmarks/qeq.11.lp.gz,1,0.4559,0.5028,1,0.0413,5332,0.69,17111,486
FolioSuite/benchmarks/knight-53.lp.gz,1,0.1516,0.7038,1,0.1446,?,0.8148,?,3046
FolioSuite/benchmarks/15-puzzle.18.lp.gz,1,0.0209,0.9448,1,0.0343,753,0.8527,1185,580
FolioSuite/benchmarks/qeq.10.lp.gz,1,0.4517,0.5034,1,0.0449,4597,0.6887,11195,402
FolioSuite/benchmarks/15-puzzle.20.lp.gz,1,?,?,?,?,?,?,?,?
FolioSuite/benchmarks/prime-18-18.lp.gz,1,0.1038,0.6103,1,0.2859,524,0.4002,1918,3575
FolioSuite/coala/blocksworld/coala_b13_19.lparse.gz,1,0.1952,0.8037,1,0.0011,328,0.8991,996,6480
FolioSuite/coala/blocksworld/coala_b14_21.lparse.gz,1,0.1956,0.8035,1,0.0009,694,0.9041,932,7980
FolioSuite/coala/blocksworld/coala_b14_20.lparse.gz,1,0.1955,0.8036,1,0.001,694,0.9039,944,7581
FolioSuite/coala/blocksworld/coala_b15_22.lparse.gz,1,0.1958,0.8033,1,0.0009,98,0.9084,821,9240
FolioSuite/coala/blocksworld/coala_b15_21.lparse.gz,1,0.1957,0.8034,1,0.0009,97,0.9082,818,8800
FolioSuite/coala/hanoi/coala_h05_126.lparse.gz,1,0.1417,0.8162,1,0.0421,545,0.9185,654,8750
FolioSuite/ggp/slidingpieces.gdlclingo.pl.gr.gz,1,?,?,?,?,?,?,?,?
FolioSuite/ggp/statespacelarge.gdlclingo.pl.gr.gz,1,0.1656,0.5689,1,0.2654,?,0.173,?,144
FolioSuite/ggp/knightmove.gdlclingo.pl.gr.gz,1,0.0773,0.793,1,0.1297,1949,0.762,2831,3794
FolioSuite/ggp/troublemaker02.gdlclingo.pl.gr.gz,1,0.0106,0.9334,1,0.0561,?,0.608,?,693
FolioSuite/ggp/buttons.gdlclingo.pl.gr.gz,1,0.0223,0.7398,1,0.2379,?,0.4832,?,47
FolioSuite/ggp/max_knights.gdlclingo.pl.gr.gz,1,0.0008,0.5943,1,0.4049,?,0.7315,?,64
FolioSuite/ggp/queens.gdlclingo.pl.gr.gz,1,0.05,0.6657,1,0.2843,9560,0.6322,16546,7980
FolioSuite/ggp/chinesecheckers1.gdlclingo.pl.gr.gz,1,0.0006,0.9814,1,0.018,4549,0.9453,5833,4939
FolioSuite/ggp/statespacesmall.gdlclingo.pl.gr.gz,1,0.1032,0.5785,1,0.3183,?,0.1322,?,18
FolioSuite/ggp/wargame01.gdlclingo.pl.gr.gz,1,0.1459,0.5226,1,0.3314,2714,0.085,4069,17756
FolioSuite/ggp/hanoi7.gdlclingo.pl.gr.gz,1,?,?,?,?,?,?,?,?
FolioSuite/ggp/pancakes88.gdlclingo.pl.gr.gz,1,?,?,?,?,?,?,?,?
FolioSuite/ggp/snake_2008.gdlclingo.pl.gr.gz,1,0.0232,0.8311,1,0.1457,2495,0.4523,3123,57827
FolioSuite/ggp/asteroids.gdlclingo.pl.gr.gz,1,0.018,0.7801,1,0.2019,?,0.8741,?,3930
FolioSuite/ggp/peg.gdlclingo.pl.gr.gz,1,0.0187,0.9756,1,0.0057,3551,0.9645,7048,15095
FolioSuite/ggp/hanoi.gdlclingo.pl.gr.gz,1,0.0106,0.9001,1,0.0893,145,0.8829,500,852
FolioSuite/ggp/lightsout2.gdlclingo.pl.gr.gz,1,0.0176,0.826,1,0.1565,114,0.3583,235,580
FolioSuite/ggp/troublemaker01.gdlclingo.pl.gr.gz,1,0.0209,0.8703,1,0.1088,?,0.5557,?,441
FolioSuite/ggp/twisty-passages.gdlclingo.pl.gr.gz,1,0.0009,0.7392,1,0.2598,?,0.005,?,597
FolioSuite/ggp/duplicatestatelarge.gdlclingo.pl.gr.gz,1,0.1598,0.5929,1,0.2473,?,0.192,?,234
FolioSuite/ggp/duplicatestatesmall.gdlclingo.pl.gr.gz,1,0.0794,0.6484,1,0.2722,?,0.1968,?,22
FolioSuite/ggp/firefighter.gdlclingo.pl.gr.gz,1,0.2235,0.4815,1,0.295,?,0.0314,?,196
FolioSuite/ggp/hanoi7_bugfix.gdlclingo.pl.gr.gz,1,0.005,0.8936,1,0.1014,193,0.966,625,6212
FolioSuite/ggp/brain_teaser_extended.gdlclingo.pl.gr.gz,1,0.021,0.9145,1,0.0644,423,0.2678,727,770
FolioSuite/ggp/8puzzle.gdlclingo.pl.gr.gz,1,0.0314,0.9065,1,0.062,13299,0.001,14803,143864
FolioSuite/ggp/statespacemedium.gdlclingo.pl.gr.gz,1,0.1456,0.5728,1,0.2816,?,0.1613,?,69
FolioSuite/ggp/tpeg.gdlclingo.pl.gr.gz,1,0.0188,0.9752,1,0.0061,4576,0.9645,9841,15138
FolioSuite/ggp/aipsrovers01.gdlclingo.pl.gr.gz,1,0.0035,0.9414,1,0.055,12657,0.9118,14223,2066
FolioSuite/ggp/ruledepthlinear.gdlclingo.pl.gr.gz,1,0.0223,0.5803,1,0.3974,?,0.1335,?,49
FolioSuite/ggp/blocksworldserial.gdlclingo.pl.gr.gz,1,0.175,0.7023,1,0.1227,?,0.7704,?,120
FolioSuite/ggp/maze.gdlclingo.pl.gr.gz,1,0.0326,0.7535,1,0.214,?,0.4056,?,208
FolioSuite/ggp/blocks.gdlclingo.pl.gr.gz,1,0.1322,0.7114,1,0.1564,?,0.7052,?,39
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=7.sm.gz,1,0,0.5872,1,0.4128,1202,0.6317,2429,270
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=2.sm.gz,1,0,0.5928,1,0.4072,1320,0.6256,2161,260
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=2.sm.gz,1,0,0.5892,1,0.4108,1348,0.6296,2496,270
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=6.sm.gz,1,0,0.5776,1,0.4224,1037,0.6421,2145,300
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=9.sm.gz,1,0,0.5771,1,0.4229,960,0.6427,1700,300
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=3.sm.gz,1,0,0.5792,1,0.4208,1218,0.6404,2101,300
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=7.sm.gz,1,0,0.5848,1,0.4152,1336,0.6344,2347,280
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=9.sm.gz,1,0,0.5798,1,0.4202,1180,0.6397,2059,280
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=5.sm.gz,1,0,0.5826,1,0.4174,1155,0.6368,2231,280
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=4.sm.gz,1,0,0.5867,1,0.4133,901,0.6323,2067,260
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=8.sm.gz,1,0,0.5811,1,0.4189,1252,0.6384,2363,280
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=7.sm.gz,1,0,0.5816,1,0.4184,974,0.6378,1854,290
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=8.sm.gz,1,0,0.5798,1,0.4202,1199,0.6398,2123,300
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=6.sm.gz,1,0,0.5946,1,0.4054,987,0.6235,2011,250
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=9.sm.gz,1,0,0.5924,1,0.4076,1176,0.626,2503,270
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=2.sm.gz,1,0,0.5788,1,0.4212,1180,0.6408,2249,300
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=1.sm.gz,1,0,0.5919,1,0.4081,1142,0.6265,2365,250
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=2.sm.gz,1,0,0.5953,1,0.4047,1258,0.6228,2446,250
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=1.sm.gz,1,0,0.579,1,0.421,1186,0.6406,2125,300
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=3.sm.gz,1,0,0.5868,1,0.4132,1384,0.6322,2614,260
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=1.sm.gz,1,0,0.5857,1,0.4143,1324,0.6335,2266,280
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=10.sm.gz,1,0,0.5795,1,0.4205,968,0.6401,1873,280
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=9.sm.gz,1,0,0.582,1,0.418,1051,0.6374,2483,290
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=1.sm.gz,1,0,0.585,1,0.415,1478,0.6342,2651,270
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=10.sm.gz,1,0,0.5899,1,0.4101,1315,0.6288,2656,250
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=8.sm.gz,1,0,0.5861,1,0.4139,1273,0.6329,2378,270
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=10.sm.gz,1,0,0.5815,1,0.4185,1184,0.638,1913,290
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=4.sm.gz,1,0,0.5826,1,0.4174,1174,0.6368,2473,300
FolioSuite/gridpuzzle/masyu-6.lp.lp.gz,1,0.0023,0.8165,0,0.1811,?,0.9695,?,9156
FolioSuite/gridpuzzle/masyu-1.lp.lp.gz,1,0.0025,0.7749,0,0.2226,?,0.9696,?,9475
FolioSuite/gridpuzzle/heyawake-7.lp.lp.gz,1,0.1858,0.6667,0,0.1475,188,0.5951,452,9589
FolioSuite/gridpuzzle/nurikabe-10.lp.lp.gz,1,0.0414,0.7541,0,0.2045,132,0.877,385,82220
FolioSuite/gridpuzzle/heyawake-10.lp.lp.gz,1,0.0288,0.7974,0,0.1737,487,0.5884,775,49768
FolioSuite/gridpuzzle/heyawake-4.lp.lp.gz,1,0.0946,0.7774,0,0.1279,247,0.5964,515,9610
FolioSuite/gridpuzzle/nurikabe-7.lp.lp.gz,1,0.0433,0.7442,0,0.2126,222,0.8663,336,14327
FolioSuite/gridpuzzle/nurikabe-6.lp.lp.gz,1,0.0453,0.7323,0,0.2224,154,0.8666,269,14876
FolioSuite/gridpuzzle/nurikabe-2.lp.lp.gz,1,0.0441,0.7393,0,0.2166,353,0.8665,537,14679
FolioSuite/gridpuzzle/masyu-3.lp.lp.gz,1,0.0021,0.7749,0,0.223,187,0.9696,358,9806
FolioSuite/gridpuzzle/heyawake-3.lp.lp.gz,1,0.0338,0.7388,0,0.2274,121,0.5949,715,9631
FolioSuite/gridpuzzle/heyawake-2.lp.lp.gz,1,0.0334,0.7416,0,0.2249,152,0.5951,360,8568
FolioSuite/gridpuzzle/heyawake-9.lp.lp.gz,1,0.3107,0.5809,0,0.1085,438,0.5884,892,49641
FolioSuite/gridpuzzle/nurikabe-9.lp.lp.gz,1,0.0426,0.7471,0,0.2103,74,0.8771,362,82226
FolioSuite/gridpuzzle/nurikabe-1.lp.lp.gz,1,0.0462,0.7268,0,0.227,336,0.8667,545,14971
FolioSuite/gridpuzzle/heyawake-6.lp.lp.gz,1,0.033,0.7332,0,0.2338,143,0.5949,706,9624
FolioSuite/gridpuzzle/nurikabe-8.lp.lp.gz,1,0.0426,0.747,0,0.2104,109,0.8772,532,82547
FolioSuite/gridpuzzle/nurikabe-4.lp.lp.gz,1,0.0444,0.7375,0,0.2181,97,0.8665,195,14592
FolioSuite/gridpuzzle/nurikabe-3.lp.lp.gz,1,0.0442,0.7386,0,0.2172,189,0.8664,480,14413
FolioSuite/hardwareASP/hard_inst_11_12_18060.gr.gz,1,0.1196,0.6117,0,0.2687,113,0.5987,204,91859
FolioSuite/hardwareASP/hard_inst_12_8_10087.gr.gz,1,0.1192,0.6113,0,0.2695,90,0.5977,200,71850
FolioSuite/hardwareASP/hard_inst_8_5_15086.gr.gz,1,0.1184,0.6111,0,0.2705,98,0.5953,191,15556
FolioSuite/hardwareASP/hard_inst_8_6_7697.gr.gz,1,0.1187,0.6114,0,0.2699,102,0.5962,198,18600
FolioSuite/hardwareASP/hard_inst_9_10_20668.gr.gz,1,0.1195,0.612,0,0.2685,102,0.5985,197,48397
FolioSuite/hardwareASP/hard_inst_10_8_21390.gr.gz,1,0.1191,0.6114,0,0.2694,103,0.5975,194,43036
FolioSuite/hardwareASP/hard_inst_10_6_6870.gr.gz,1,0.1186,0.6109,0,0.2705,97,0.5959,187,28864
FolioSuite/hardwareASP/hard_inst_8_12_29466.gr.gz,1,0.1197,0.6123,0,0.268,102,0.5989,190,42952
FolioSuite/hardwareASP/hard_inst_5_12_32132.gr.gz,1,0.1203,0.6134,0,0.2663,113,0.6007,219,18951
FolioSuite/hardwareASP/hard_inst_8_5_3208.gr.gz,1,0.1184,0.6111,0,0.2705,101,0.5953,210,15556
FolioSuite/hardwareASP/hard_inst_11_5_6587.gr.gz,1,0.1182,0.6104,0,0.2714,98,0.5949,196,29137
FolioSuite/hardwareASP/hard_inst_9_6_18867.gr.gz,1,0.1186,0.6111,0,0.2702,87,0.5961,190,23451
FolioSuite/hardwareASP/hard_inst_11_10_24491.gr.gz,1,0.1194,0.6115,0,0.2691,107,0.5981,198,69051
FolioSuite/hardwareASP/hard_inst_9_12_7268.gr.gz,1,0.1196,0.6121,0,0.2683,103,0.5988,213,57993
FolioSuite/hardwareASP/hard_inst_12_6_20395.gr.gz,1,0.1185,0.6106,0,0.2709,103,0.5957,189,41376
FolioSuite/hardwareASP/hard_inst_6_5_4849.gr.gz,1,0.1187,0.6117,0,0.2696,103,0.596,229,8852
FolioSuite/hardwareASP/hard_inst_5_8_9696.gr.gz,1,0.1199,0.613,0,0.2671,108,0.5994,221,11668
FolioSuite/hardwareASP/hard_inst_8_7_28061.gr.gz,1,0.1192,0.6119,0,0.2689,101,0.5976,228,26209
FolioSuite/hardwareASP/hard_inst_10_8_8756.gr.gz,1,0.1192,0.6116,0,0.2692,99,0.5978,197,47760
