@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE OCCEN_OCCN NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_SET NUMERIC
@ATTRIBUTE TOTAL_SET NUMERIC
@ATTRIBUTE FORALL_SET NUMERIC
@ATTRIBUTE FORALL_NEG_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005-shuffled,1,0.505452,0.328103,1,1,0.5,0.405516,0.410926,0.026547,0.586671,0.749694,0.953551,0.981097,0.401925,0.575539,0.575539,0.571528,0.960356,0.552723,0.967096,2.200348,0.061688,196,391,195,0.061688,0.123376,195,757.517705,80122,11313,34480,70.040816
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.526159,0.320904,1,1,0.5,0.412357,0.411647,0.023552,0.586242,0.748263,0.958826,0.996613,0.404452,0.575555,0.575555,0.571996,0.977902,0.562837,0.983986,2.200321,0.054383,112,223,111,0.054383,0.108765,111,344.604469,20126,2797,8716,37.767857
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.51017,0.327708,1,1,0.5,0.405371,0.411357,0.027913,0.586116,0.749201,0.951175,0.979433,0.400398,0.575928,0.575928,0.57169,0.957736,0.551587,0.964837,2.192725,0.064824,186,371,185,0.064824,0.129648,185,716.804899,74446,10505,32056,69.247312
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.503655,0.330348,1,1,0.5,0.402091,0.411886,0.029821,0.585311,0.749572,0.947826,0.96962,0.39861,0.576108,0.576108,0.571568,0.948155,0.54624,0.955685,2.188702,0.06941,297,593,296,0.06941,0.138819,296,1277.699369,224806,31907,96586,120.185185
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.501827,0.331071,1,1,0.5,0.401122,0.412139,0.030375,0.584965,0.749675,0.946854,0.966478,0.39809,0.576162,0.576162,0.571535,0.945298,0.544644,0.952951,2.187449,0.070741,371,741,370,0.070741,0.141481,370,1650.198772,370966,52735,159286,154.892183
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.503088,0.330516,1,1,0.5,0.404089,0.412189,0.02456,0.585506,0.749009,0.957044,0.974896,0.403688,0.575459,0.575459,0.571752,0.957323,0.5509,0.963529,2.212761,0.057153,257,513,256,0.057153,0.114305,256,1105.701475,238152,33825,102340,147.007782
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.53401,0.313494,1,1,0.5,0.422183,0.413052,0.019682,0.584687,0.761487,0.96533,1.016543,0.412616,0.570476,0.570476,0.567702,1.008074,0.575083,1.013001,2.222161,0.045529,109,217,108,0.045529,0.091059,108,264.77037,8434,1143,3646,20.06422
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.513884,0.324537,1,1,0.5,0.412236,0.410454,0.023928,0.587385,0.755027,0.958006,0.999081,0.406281,0.5733,0.5733,0.569792,0.979922,0.561789,0.985955,2.213219,0.055619,163,325,162,0.055619,0.111237,162,536.501662,28628,3997,12316,34.067485
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.499798,0.331656,1,1,0.5,0.402151,0.411987,0.028548,0.585308,0.750948,0.950013,0.969758,0.400332,0.575426,0.575426,0.571119,0.949568,0.546406,0.956728,2.198521,0.066565,487,973,486,0.066565,0.13313,486,2190.229958,450848,64129,193360,141.184805
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-005-shuffled,1,0.503302,0.333319,1,1,0.5,0.398862,0.409626,0.049559,0.585457,0.750032,0.91327,0.962172,0.379023,0.579276,0.579276,0.571418,0.927673,0.537379,0.94043,2.102006,0.115635,6,11,5,0.115635,0.231271,270,22.610333,55469,7924,23773,1513.166667
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf00.01X-QBF.BB1-01X.BB2-01X.BB3-01X.with-IOC.unfold-010-shuffled,1,0.599495,0.294955,0,0,0,0.405981,0.405981,0,0.594019,0.683448,1,1,0.405981,0.594019,0.594019,0.594019,1,0.594019,1,2.179818,0,1,1,0,0,0,0,1.220938,21602,2923,9910,7183
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-002-shuffled,1,0.57623,0.302049,1,1,0.5,0.422199,0.416928,0.009503,0.58203,0.722922,0.983627,1.01012,0.410088,0.581967,0.581967,0.580409,1.00601,0.585465,1.008711,2.2,0.021311,43,85,42,0.021311,0.042623,42,94.581409,5472,737,2440,38.302326
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-009-shuffled,1,0.508388,0.328287,1,1,0.5,0.401154,0.412213,0.031395,0.584823,0.745666,0.945195,0.966222,0.395758,0.577728,0.577728,0.572847,0.943947,0.545345,0.951989,2.173129,0.072795,190,379,189,0.072795,0.145591,189,779.972058,157288,22269,67834,138.389474
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,1,0.54358,0.312658,1,1,0.5,0.413439,0.414267,0.023374,0.583739,0.732984,0.959493,0.993221,0.399587,0.580817,0.580817,0.577039,0.973995,0.565713,0.980372,2.168174,0.053165,67,133,66,0.053165,0.106329,66,184.492417,12578,1729,5530,45.268657
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.583605,0.302202,1,1,0.5,0.419914,0.416836,0.006944,0.582393,0.714286,0.988095,1.005524,0.409722,0.584507,0.584507,0.583333,1.002694,0.586082,1.004712,2.200653,0.015498,29,57,28,0.015498,0.030995,28,63.396338,5472,741,2452,57.413793
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.51154,0.32693,1,1,0.5,0.405746,0.411477,0.027633,0.586046,0.74806,0.951696,0.980173,0.400305,0.576278,0.576278,0.572063,0.958396,0.552303,0.965458,2.191306,0.064094,176,351,175,0.064094,0.128188,175,668.221634,68940,9717,29722,68.761364
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.528422,0.318761,1,1,0.5,0.413394,0.412534,0.025628,0.58528,0.746182,0.955248,0.996802,0.401694,0.576604,0.576604,0.572678,0.975091,0.562242,0.981776,2.184553,0.059011,109,217,108,0.059011,0.118022,108,330.099825,18066,2501,7846,35.678899
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.542173,0.308946,1,1,0.5,0.42764,0.415881,0.022973,0.581699,0.76416,0.959473,1.022326,0.410185,0.570061,0.570061,0.566842,1.010089,0.575812,1.015825,2.202556,0.053035,115,229,114,0.053035,0.10607,114,275.577616,7226,967,3130,16.878261
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.516708,0.322417,1,1,0.5,0.413817,0.411445,0.029148,0.586019,0.756245,0.948809,0.999603,0.401455,0.573692,0.573692,0.569396,0.975057,0.559383,0.982414,2.186939,0.067691,172,343,171,0.067691,0.135383,171,557.402881,24324,3377,10474,28.069767
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-007-shuffled,1,0.501541,0.333326,1,1,0.5,0.38808,0.408674,0.065037,0.584729,0.750016,0.886184,0.934522,0.36354,0.582103,0.582103,0.571423,0.890407,0.518308,0.907047,2.029803,0.151751,8,15,7,0.151751,0.303502,399,32.774947,108277,15468,46405,2118.5
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-003-shuffled,1,0.523387,0.313278,1,1,0.5,0.409469,0.409844,0.016609,0.588681,0.729675,0.971273,0.995503,0.405248,0.580828,0.580828,0.578143,0.981973,0.570357,0.986533,2.195775,0.037722,49,97,48,0.037722,0.075443,48,120.507896,12042,1661,5302,62.346939
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-006-shuffled,1,0.505741,0.325854,1,1,0.5,0.405191,0.411324,0.021712,0.586661,0.742455,0.962168,0.980288,0.404385,0.577258,0.577258,0.573903,0.964217,0.556602,0.969853,2.209863,0.050159,97,193,96,0.050159,0.100317,96,351.508213,65586,9251,28390,123.907216
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-008-shuffled,1,0.50273,0.328148,1,1,0.5,0.404261,0.411954,0.02277,0.585893,0.744772,0.960271,0.976224,0.404089,0.576631,0.576631,0.573141,0.960117,0.553633,0.965963,2.211755,0.052765,129,257,128,0.052765,0.105529,128,510.846844,126482,17911,54582,167.403101
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,1,0.505357,0.327513,1,1,0.5,0.402771,0.41199,0.025767,0.585549,0.74363,0.955073,0.971818,0.400717,0.577511,0.577511,0.573516,0.953917,0.550897,0.96056,2.195378,0.059641,127,253,126,0.059641,0.119282,126,497.800499,126598,17913,54694,172.669291
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-004-shuffled,1,0.50721,0.324962,1,1,0.5,0.407292,0.4099,0.022269,0.58811,0.746566,0.961106,0.988837,0.405179,0.575934,0.575934,0.572552,0.970826,0.559132,0.97656,2.210968,0.051531,121,241,120,0.051531,0.103061,120,408.47712,39158,5499,16922,61.677686
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-007-shuffled,1,0.500827,0.329675,1,1,0.5,0.404055,0.411454,0.024564,0.586249,0.748495,0.957049,0.976565,0.403515,0.575636,0.575636,0.571921,0.958629,0.551822,0.964858,2.210683,0.05711,211,421,210,0.05711,0.11422,210,868.451732,157382,22317,67694,121.985782
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.522971,0.319996,1,1,0.5,0.407854,0.411933,0.02803,0.585655,0.740514,0.951213,0.984335,0.397426,0.57897,0.57897,0.574543,0.960904,0.556335,0.968308,2.168518,0.064395,93,185,92,0.064395,0.128789,92,291.889848,24402,3399,10622,55.043011
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.505087,0.328967,1,1,0.5,0.398319,0.41186,0.036985,0.584612,0.746897,0.935391,0.958909,0.390571,0.57823,0.57823,0.572444,0.93292,0.539443,0.94235,2.149821,0.085862,231,461,230,0.085862,0.171725,230,968.098128,188022,26643,80990,133.822511
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.508233,0.325951,1,1,0.5,0.407799,0.410723,0.026144,0.586975,0.749803,0.954252,0.987348,0.402363,0.575437,0.575437,0.571493,0.965867,0.555796,0.972534,2.198749,0.060657,157,313,156,0.060657,0.121313,156,560.084589,44522,6255,19190,51.866242
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.501852,0.329985,1,1,0.5,0.402748,0.411572,0.029508,0.585687,0.749903,0.948364,0.972087,0.399032,0.575942,0.575942,0.57146,0.95026,0.547295,0.957713,2.189973,0.068674,274,547,273,0.068674,0.137348,273,1153.958701,172124,24405,73958,101.072993
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.500977,0.330511,1,1,0.5,0.401984,0.411761,0.030016,0.585422,0.749918,0.947474,0.969622,0.398528,0.576019,0.576019,0.571455,0.947916,0.546017,0.955486,2.188496,0.069886,313,625,312,0.069886,0.139771,312,1350.826207,233474,33143,100278,117.888179
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.500329,0.330896,1,1,0.5,0.401407,0.411915,0.030401,0.585208,0.749928,0.9468,0.96773,0.398147,0.576078,0.576078,0.571452,0.946146,0.545053,0.953804,2.187354,0.070803,352,703,351,0.070803,0.141606,351,1547.336492,304232,43225,130630,134.795455
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.49983,0.33119,1,1,0.5,0.400955,0.412042,0.030703,0.585033,0.749936,0.946272,0.966234,0.397848,0.576124,0.576124,0.571449,0.944764,0.544301,0.952492,2.186445,0.071521,391,781,390,0.071521,0.143042,390,1743.577573,384398,54651,165014,151.767263
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.547215,0.304681,1,1,0.5,0.422778,0.414039,0.018951,0.584075,0.746906,0.966894,1.016476,0.408608,0.575295,0.575295,0.572441,1.00445,0.577855,1.009458,2.19209,0.04318,75,149,74,0.04318,0.08636,74,158.433618,5646,755,2478,22.413333
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.52257,0.319697,1,1,0.5,0.412673,0.411301,0.025734,0.586515,0.748494,0.955005,0.998037,0.402345,0.575823,0.575823,0.571921,0.975725,0.561845,0.982382,2.18851,0.059374,112,223,111,0.059374,0.118748,111,333.468993,17992,2493,7798,34.571429
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.504025,0.329499,1,1,0.5,0.401882,0.411577,0.032258,0.585436,0.749563,0.943562,0.969408,0.396171,0.576507,0.576507,0.571571,0.945383,0.54502,0.953547,2.17595,0.075033,260,519,259,0.075033,0.150067,259,1083.520154,150256,21285,64598,94.138462
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.510661,0.323965,1,1,0.5,0.412397,0.410122,0.025136,0.587686,0.755357,0.955876,1.000202,0.405179,0.573373,0.573373,0.569685,0.978868,0.561257,0.985206,2.207048,0.058414,160,319,159,0.058414,0.116828,159,516.190788,26376,3677,11350,32.3875
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,0.501297,0.330306,1,1,0.5,0.40379,0.411224,0.028941,0.586125,0.751715,0.949303,0.975632,0.40019,0.575223,0.575223,0.570869,0.95357,0.548516,0.960843,2.19541,0.067441,319,637,318,0.067441,0.134882,318,1339.293591,163470,23171,70150,82.009404
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,0.499912,0.333328,1,1,0.5,0.389829,0.409423,0.057154,0.584782,0.750011,0.89998,0.938854,0.371421,0.580643,0.580643,0.571425,0.900945,0.523128,0.915479,2.066599,0.133358,9,17,8,0.133358,0.266715,424,37.9669,159902,22843,68530,2735.666667
BLOCKS3i.5.3-shuffled,1,0.44018,0.45332,1.474227,1.474227,0.595833,0.37055,0.372994,0.010584,0.622449,0.647492,0.982563,0.981458,0.377414,0.612437,0.612437,0.606983,0.987626,0.604859,0.9965,3.0861,0.049447,2,3,1,0.033541,0.082988,4,30.98951,9165,1311,2892,141
BLOCKS3ii.5.2-shuffled,1,0.494644,0.388992,1.474227,1.474227,0.595833,0.328823,0.331892,0.013018,0.661958,0.569954,0.979562,0.972729,0.343846,0.644709,0.644709,0.636961,0.981715,0.632921,0.993656,2.663835,0.052826,2,3,1,0.035833,0.088659,4,24.695035,7451,1053,2707,139
BLOCKS3iii.5-shuffled,1,0.413624,0.140599,1.474227,1.474227,0.595833,0.267361,0.27378,0.022506,0.713756,0.421973,0.967997,0.934031,0.263573,0.720885,0.720885,0.703248,0.959305,0.691548,0.983362,2.217984,0.077929,2,3,1,0.052861,0.13079,4,13.867188,4310,258,1835,126
BLOCKS4ii.7.2-shuffled,1,0.354157,0.292749,1.425911,1.425911,0.587784,0.249751,0.261811,0.030462,0.720795,0.442981,0.956044,0.894509,0.263554,0.715416,0.715416,0.69301,0.933241,0.667655,0.963414,2.495248,0.117033,2,3,1,0.082076,0.199109,7,34.265574,40542,4405,15047,454
BLOCKS4iii.7-shuffled,1,0.251172,0.092011,1.425911,1.425911,0.587784,0.172923,0.185977,0.045648,0.782762,0.307068,0.940335,0.79601,0.169839,0.809011,0.809011,0.765071,0.896603,0.725362,0.948097,2.12855,0.155799,2,3,1,0.109263,0.265062,7,19.568421,27055,1040,11303,424
blocks_enc_2_b3_ser--opt-9_-shuffled,1,0.466005,0.301922,1.363636,1.363636,0.576923,0.318801,0.328975,0.01921,0.661212,0.432458,0.972483,0.941005,0.275704,0.711182,0.711182,0.698101,0.963195,0.685007,0.981244,2.711097,0.074396,2,3,1,0.054557,0.128952,4,23.845982,13743,1461,4839,222
blocks_enc_2_b4_ser--opt-26_-shuffled,1,0.309172,0.197129,1.38785,1.38785,0.581213,0.26273,0.28112,0.027989,0.698604,0.309212,0.963356,0.871708,0.197337,0.788529,0.788529,0.763818,0.935317,0.737525,0.965577,2.497742,0.103973,2,3,1,0.074917,0.17889,7,29.962537,152916,11262,57130,1518
c1_BMC_p1_k2048-shuffled,1,0.790047,0.248582,1,1,0.5,0.47729,0.486907,0.014598,0.512835,0.950659,0.971525,0.97973,0.472755,0.513028,0.513028,0.512647,0.970807,0.498051,0.971527,2.233156,0.033579,2,3,1,0.033579,0.067158,4,8.324089,12731986,1375872,5534890,1101387
c1_BMC_p2_k1024-shuffled,1,0.77792,0.261124,1,1,0.5,0.468339,0.487031,0.027982,0.512471,0.95266,0.94536,0.960638,0.459896,0.51284,0.51284,0.512122,0.944038,0.484141,0.945363,2.229424,0.066083,2,3,1,0.066083,0.132166,4,8.489294,6641874,734400,2812458,556139
c1_BMC_p2_k128-shuffled,1,0.641429,0.402277,1,1,0.5,0.381156,0.488555,0.141548,0.508929,0.969804,0.721178,0.776172,0.350787,0.510691,0.510691,0.507665,0.716922,0.366126,0.721197,2.187424,0.431892,2,3,1,0.431892,0.863784,4,10.503365,1313026,173112,430330,79047
c1_BMC_p2_k8-shuffled,1,0.448856,0.634657,1,1,0.5,0.309174,0.491993,0.212825,0.505031,0.984751,0.577595,0.624633,0.283333,0.506688,0.506688,0.503841,0.57441,0.291047,0.577655,2.113253,0.783066,2,3,1,0.783066,1.566132,3,12.955232,327480,56487,89004,14328
c2_Debug_s5_f1_e1_v3-shuffled,1,0.101979,0.956197,1,1,0.5,0.121353,0.464925,0.377168,0.509154,0.971799,0.256301,0.247231,0.115681,0.529109,0.529109,0.507151,0.245702,0.130003,0.256341,1.872267,2.874489,3,5,2,2.874489,5.748978,10,63.733605,2140076,268504,280804,21446
c3_BMC_p1_k256-shuffled,1,0.634249,0.367935,1,1,0.5,0.429176,0.516874,0.112926,0.48599,1.050977,0.76839,0.834956,0.399501,0.483947,0.483947,0.487572,0.774209,0.374676,0.768452,2.216507,0.323326,2,3,1,0.323326,0.646653,4,10.77517,393318,50544,137372,24963.5
c3_BMC_p2_k1024-shuffled,1,0.714365,0.279523,1,1,0.5,0.491135,0.518204,0.037715,0.482747,1.068689,0.92198,0.949507,0.478887,0.482044,0.482044,0.483398,0.924591,0.445693,0.922,2.245338,0.091591,2,3,1,0.091591,0.183181,4,9.552661,1177686,135552,484940,92043.5
c3_BMC_p2_k2048-shuffled,1,0.729838,0.262448,1,1,0.5,0.504362,0.518446,0.019976,0.482055,1.072911,0.958592,0.973775,0.497611,0.481682,0.481682,0.482413,0.960059,0.462443,0.958603,2.250906,0.046834,2,3,1,0.046834,0.093669,4,9.328434,2223510,248896,948364,181483.5
c3_BMC_p2_k512-shuffled,1,0.68539,0.311498,1,1,0.5,0.467523,0.517738,0.067834,0.483983,1.06156,0.860156,0.906023,0.447096,0.482726,0.482726,0.48507,0.864368,0.417253,0.860192,2.234911,0.175399,2,3,1,0.175399,0.350798,4,9.982599,654774,78880,253228,47323.5
c3_Debug_s3_f2_e2_v2-shuffled,1,0.025715,0.912075,1,1,0.5,0.273501,0.27464,0.002469,0.72442,0.476536,0.996354,0.992458,0.32027,0.67814,0.67814,0.677261,0.995081,0.674805,0.996373,2.903736,0.007205,2,3,1,0.007205,0.01441,11,10.307226,9124477,2851883,3126807,289060.5
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.638638,0.223767,1,1,0.5,0.45481,0.449678,0.00698,0.549821,0.829539,0.987229,1.010289,0.446434,0.547245,0.547245,0.546586,1.007321,0.551252,1.008536,2.257818,0.015983,2,3,1,0.015983,0.031967,12,7.325704,3295,322,1439,278
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.639139,0.223456,1,1,0.5,0.455197,0.450071,0.006972,0.549433,0.830744,0.987236,1.010275,0.446802,0.54688,0.54688,0.546226,1.0073,0.550872,1.008505,2.25746,0.015961,2,3,1,0.015961,0.031922,12,7.328647,3299,322,1441,278.5
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.640232,0.219858,1,1,0.5,0.448758,0.448358,0.000562,0.5516,0.823258,0.998975,1.000798,0.450969,0.548523,0.548523,0.548469,1.000563,0.548832,1.000663,2.29207,0.001289,2,3,1,0.001289,0.002579,1,7.583474,3559,341,1551,296
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.641339,0.219575,1,1,0.5,0.452217,0.451794,0.000561,0.54817,0.824373,0.998976,1.000856,0.451305,0.548188,0.548188,0.548134,1.000562,0.548496,1.000661,2.291693,0.001288,2,3,1,0.001288,0.002576,1,8.124579,3563,341,1553,296.5
C499.blif_0.10_0.20_0_0_inp_exact,1,0.754791,0.327728,1,1,0.5,0.472658,0.470244,0.006603,0.529513,0.889582,0.987523,1.004614,0.46418,0.529609,0.529609,0.529218,1.00004,0.52963,1.000779,2.337896,0.015643,10,19,9,0.015643,0.031287,12,59.174393,6058,838,2557,89.4
C499.blif_0.10_0.20_0_0_out_exact,1,0.749687,0.34183,1,1,0.5,0.470101,0.467226,0.005612,0.532504,0.888705,0.9894,1.005571,0.464925,0.529798,0.529798,0.529463,1.003141,0.531462,1.003774,2.356038,0.013372,2,3,1,0.013372,0.026745,12,8.650358,5702,818,2393,413
C499.blif_0.10_0.20_0_1_out_exact,1,0.749687,0.34183,1,1,0.5,0.470297,0.467421,0.005612,0.53231,0.889331,0.989397,1.005574,0.4651,0.52962,0.52962,0.529288,1.003141,0.531284,1.003771,2.356038,0.013372,2,3,1,0.013372,0.026745,12,8.653938,5702,818,2393,413
