@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC

@DATA
normalized-bibd-13-26-6-3-1_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.347084,0.591673,1,0.147803,2561966,1.687608,0.591673,0.305401,0,1.130534
normalized-bibd-7-77-33-3-11_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.38232,0.811278,1,0.395512,2792240,2.438947,0.811278,0.331306,0,0.742307
normalized-bibd-7-28-12-3-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.513185,0.811278,1,0.473495,2811562,2.326319,0.811278,0.426229,0,0.742307
normalized-aim-200-3-4-2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.773227,1.891793,1,2.335712,5668516,5.177087,0,0.310059,0,0.050528
normalized-bibd-8-28-14-4-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.460638,0.764205,1,0.49308,2447077,2.192666,0.764205,0.386019,0,0.818488
normalized-bibd-9-48-16-3-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.341961,0.721928,1,0.359801,1940860,2.051671,0.721928,0.290929,0,0.888889
normalized-bibd-6-80-40-3-16_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.451035,0.863121,1,0.464967,3378535,2.380613,0.863121,0.393782,0,0.658808
normalized-abb313GPIA-8.xml.mzn_AND_NODATA,1,1,0,1,0,3,0,0,5.720469,3,-1,208506,5.519263,0.035626,-1,-1,0.290481
normalized-bibd-11-22-10-5-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.412649,0.650022,1,0.194242,2139827,1.831604,0.650022,0.357647,0,1.016395
normalized-3-fullins-5-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,4.858298,2.321928,-1,2026299,3.257389,0.11102,-1,-1,0.844944
normalized-bibd-10-90-27-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.24989,0.684038,1,0.258858,1644421,-1,0.684038,0.216792,0,0.954594
normalized-bibd-10-30-9-3-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.379876,0.684038,1,0.406094,1752905,1.913119,0.684038,0.324394,0,0.954594
normalized-bibd-8-56-21-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.362513,0.764205,1,0.379086,2285142,2.191171,0.764205,0.308996,0,0.818488
normalized-abb313GPIA-9.xml.mzn_AND_NODATA,1,1,0,1,0,3.169925,0,0,5.720469,3.169925,-1,385624,5.519263,0.035626,-1,-1,0.290481
normalized-bibd-6-90-45-3-18_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.441002,0.863121,1,0.453409,3377229,2.378909,0.863121,0.387837,0,0.658808
normalized-bibd-16-24-9-6-3_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.329569,0.522559,1,0.352947,1353942,1.432811,0.522559,0.297472,0,1.283725
normalized-bibd-7-98-42-3-14_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.362304,0.811278,1,0.372705,2826386,-1,0.811278,0.318215,0,0.742307
normalized-aim-100-1-6-sat-2_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.990159,2.077681,1,2.518681,5384432,3.279253,0.226794,0.699141,0,0.27834
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,0,0,1,0,3.906891,0.995722,4.473942,1.011761,3.092023,1.108313,1922431,2.499508,1.907947,0.773227,1,0.064328
normalized-bf-0432-007.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.211194,3.773166,0.989391,4.739257,9100092,5.218151,2.212581,0.926178,1,0.689218
normalized-bibd-15-21-7-5-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.364343,0.543564,1,0.392147,2348819,1.587058,0.543564,0.327851,0,1.234684
normalized-bibd-7-70-30-3-10_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.391235,0.811278,1,0.405722,2798137,2.33954,0.811278,0.33729,0,0.742307
normalized-bqwh-15-106-83_ext.xml.mzn_AND_NODATA,1,0.227752,0.713115,0.214141,0.785859,3.807355,1.106652,1.933123,3.305224,1.385775,4.251139,14800918,4.855553,1.365033,0.943709,1,0.354412
normalized-bibd-12-22-11-6-5_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.393776,0.619382,1,0.424905,1999532,1.745629,0.619382,0.344796,0,1.074887
normalized-bibd-15-45-24-8-12_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.24135,0.543564,1,0.254689,1579295,-1,0.543564,0.212825,0,1.234684
normalized-bf-1355-075.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.078565,3.456005,0.995885,4.045537,7973399,4.883748,2.911884,0.791904,1,0.664037
normalized-bqwh-18-141-15_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.218992,4.737148,0.958987,3.328908,1.054158,1576109,2.784485,2.307481,0.740147,1,0.062385
normalized-BlackHole-4-4-e-2_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16455284,2.935943,0.648252,-1,-1,1.48237
normalized-bibd-8-70-35-4-15_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.339354,0.764205,1,0.35267,2653005,2.345418,0.764205,0.291923,0,0.818488
normalized-aim-50-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,0.555556,0.444444,0.333333,0.666667,1,0,0.991076,2.058489,1,2.585438,8331102,3.463858,0.272065,0.675191,0,0.288377
normalized-BlackHole-4-4-e-9_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16544580,2.935943,0.648252,-1,-1,1.48237
normalized-bibd-10-60-18-3-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.286985,0.684038,1,0.300349,1647357,-1,0.684038,0.246188,0,0.954594
normalized-bqwh-18-141-23_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.108996,4.652724,0.971585,3.550336,1.004483,1861172,2.974992,2.255072,0.735509,1,0.048445
normalized-bqwh-18-141-21_ext.xml.mzn_AND_NODATA,1,0.22486,0.716444,0.212991,0.787009,4.169925,1.181936,2.049852,3.279108,1.418788,4.123447,13056526,4.293477,1.357749,0.999887,1,0.327105
normalized-bqwh-18-141-14_ext.xml.mzn_AND_NODATA,1,0.224034,0.716738,0.21267,0.78733,4.169925,1.231659,2.011677,3.250162,1.436581,4.068738,12188561,4.195115,1.473178,0.985304,1,0.33083
normalized-bqwh-18-141-22_ext.xml.mzn_AND_NODATA,1,0.212575,0.734656,0.198872,0.801128,4.169925,1.187753,1.919094,3.293062,1.417549,4.095665,12224359,5.009664,1.233147,0.977947,1,0.305335
normalized-bibd-9-108-36-3-9_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.265492,0.721928,1,0.273532,1964707,-1,0.721928,0.232402,0,0.888889
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,0.370714,0.629286,0.333333,0.666667,1,0,0.951218,2.18994,1,2.288062,-1,2.174277,0.918296,0.951218,0,0.411794
normalized-bqwh-18-141-27_ext.xml.mzn_AND_NODATA,1,0.229819,0.709307,0.212991,0.787009,4.169925,1.261885,2.06357,3.140578,1.456291,3.916854,10340655,5.45791,1.377757,0.977538,1,0.302031
normalized-bqwh-18-141-29_ext.xml.mzn_AND_NODATA,1,0.220008,0.724278,0.206745,0.793255,4.169925,1.228897,1.992433,3.208937,1.428987,3.958512,12364002,5.445885,1.27196,0.981684,1,0.295818
normalized-BlackHole-4-4-e-3_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16544671,2.929945,0.648252,-1,-1,1.48237
normalized-bqwh-18-141-14_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.17912,4.683938,0.971585,3.515322,0.97761,1729164,2.948253,2.278567,0.735509,1,0.048445
normalized-4-fullins-5-8.xml.mzn_AND_NODATA,1,1,0,1,0,3,0,0,4.74906,3,-1,69392,3.852399,0.459287,-1,-1,0.970083
normalized-bqwh-18-141-23_ext.xml.mzn_AND_NODATA,1,0.213381,0.731591,0.207353,0.792647,4.169925,1.189405,1.921711,3.433249,1.416652,4.329972,12938004,4.984405,1.445624,0.993694,1,0.367621
normalized-bqwh-18-141-19_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.184493,4.777633,0.91783,3.47057,1.101523,1666158,2.057449,2.388584,0.747212,1,0.0786
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.298244,0.721928,1,0.310236,1934488,-1,0.721928,0.256729,0,0.888889
normalized-bqwh-18-141-2_ext.xml.mzn_AND_NODATA,1,0.218256,0.725761,0.207658,0.792342,4.087463,1.18573,1.961212,3.396195,1.41267,4.287324,11810799,5.323779,1.314594,0.995573,1,0.348896
normalized-bibd-12-44-11-3-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.281773,0.619382,1,0.297739,1299499,-1,0.619382,0.243745,0,1.074887
normalized-4-fullins-5-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928,0,0,4.74906,2.321928,-1,795283,3.852399,0.07193,-1,-1,0.970083
normalized-bibd-7-56-24-3-8_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.414579,0.811278,1,0.432607,2723586,2.241468,0.811278,0.353359,0,0.742307
normalized-bqwh-18-141-22_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.072768,4.712893,0.941675,3.580342,0.921984,1671501,2.534782,2.295475,0.730926,1,0.028038
normalized-BlackHole-4-4-e-6_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16479675,2.940756,0.648252,-1,-1,1.48237
normalized-bqwh-18-141-17_ext.xml.mzn_AND_NODATA,1,0.23297,0.703906,0.215596,0.784404,4.169925,1.235207,2.12184,3.108958,1.432158,3.888888,13297149,5.008308,1.422099,0.981698,1,0.298651
normalized-bibd-7-49-21-3-7_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.430342,0.811278,1,0.450881,2724558,2.164495,0.811278,0.364505,0,0.742307
normalized-bibd-14-26-13-7-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.334482,0.56651,1,0.358304,1576058,1.643855,0.56651,0.296769,0,1.183701
normalized-bqwh-18-141-57_ext.xml.mzn_AND_NODATA,1,0.234131,0.703772,0.216923,0.783077,4.169925,1.230985,2.109217,3.10153,1.440653,3.875296,12115115,4.607774,1.429413,0.981863,1,0.302645
normalized-bqwh-18-141-52_ext.xml.mzn_AND_NODATA,1,0.221803,0.720755,0.210448,0.789552,4.169925,1.197779,2.014767,3.30401,1.415442,4.11409,13715521,4.868117,1.352638,0.999126,1,0.328642
normalized-bqwh-18-141-32_ext.xml.mzn_AND_NODATA,1,0.220241,0.723766,0.209821,0.790179,4.169925,1.239205,1.956048,3.369433,1.442605,4.231952,12036491,5.052435,1.477775,0.987964,1,0.351308
normalized-bibd-7-210-60-2-10_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.318251,0.811278,1,0.323138,2401598,-1,0.811278,0.291493,0,0.742307
normalized-BlackHole-4-4-e-4_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16508351,2.940756,0.648252,-1,-1,1.48237
normalized-bqwh-18-141-40_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,0.988503,4.645477,0.980293,3.613031,0.860864,1584874,2.431925,2.14755,0.728656,1,0
normalized-BlackHole-4-4-e-7_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16492682,2.935943,0.648252,-1,-1,1.48237
normalized-bqwh-18-141-59_ext.xml.mzn_AND_NODATA,1,0.224714,0.719001,0.209821,0.790179,4.169925,1.182311,1.985698,3.208725,1.428114,3.976834,14106034,5.08613,1.323802,0.992732,1,0.308034
normalized-bqwh-18-141-40_ext.xml.mzn_AND_NODATA,1,0.219424,0.724221,0.204348,0.795652,4.169925,1.22331,1.969146,3.172334,1.438972,3.964977,10316333,4.696586,1.307966,0.978588,1,0.291856
normalized-bqwh-18-141-15_ext.xml.mzn_AND_NODATA,1,0.22684,0.714286,0.21203,0.78797,4.169925,1.160002,2.036482,3.172759,1.406371,3.945772,10844013,5.231088,1.337802,0.992069,1,0.307184
normalized-bqwh-18-141-39_ext.xml.mzn_AND_NODATA,1,0.2247,0.715695,0.21203,0.78797,4.169925,1.213794,2.057944,3.184268,1.423143,3.940949,10833900,4.911734,1.36128,0.985152,1,0.307244
normalized-bqwh-18-141-5_ext.xml.mzn_AND_NODATA,1,0.221535,0.721122,0.207965,0.792035,4.169925,1.208196,2.000207,3.243299,1.431576,4.071397,13228322,4.397301,1.360823,0.987706,1,0.315942
normalized-bqwh-18-141-46_ext.xml.mzn_AND_NODATA,1,0.219718,0.724748,0.20524,0.79476,4.169925,1.182121,1.953877,3.279425,1.421477,4.112213,11234241,4.669239,1.3073,0.997335,1,0.313408
normalized-bqwh-18-141-41_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.202611,4.718125,0.941675,3.366261,1.030124,1816673,2.395679,2.263116,0.737821,1,0.05587
normalized-bibd-6-30-15-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.574162,0.863121,1,0.610341,3212583,2.383864,0.863121,0.474664,0,0.658808
normalized-bqwh-18-141-10_ext.xml.mzn_AND_NODATA,1,0.224473,0.718565,0.20951,0.79049,4.169925,1.190644,2.031312,3.29857,1.418501,4.120793,12431166,5.561533,1.343692,0.990756,1,0.326417
normalized-bqwh-18-141-71_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.1022,4.706984,0.971585,3.504998,1.048031,1722051,2.747664,2.248766,0.740147,1,0.062385
normalized-bqwh-18-141-29_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.162375,4.768574,0.958987,3.546415,0.992608,1859932,2.733755,2.416289,0.737821,1,0.05587
normalized-bqwh-18-141-73_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.265625,4.850861,0.980293,3.353753,0.97761,1788862,3.365683,2.393246,0.735509,1,0.048445
normalized-bqwh-18-141-19_ext.xml.mzn_AND_NODATA,1,0.219682,0.726011,0.207658,0.792342,4.169925,1.174463,1.959747,3.339745,1.407905,4.207957,11671213,5.370301,1.322825,0.988336,1,0.346716
normalized-bqwh-18-141-36_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.061992,4.623781,0.980293,3.624489,1.040475,1760668,2.735349,2.361368,0.740147,1,0.062385
normalized-bqwh-18-141-7_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.264791,4.8211,0.958987,3.471941,0.98632,1804442,2.578948,2.471747,0.735509,1,0.048445
normalized-bqwh-18-141-6_ext.xml.mzn_AND_NODATA,1,0.22582,0.714162,0.212349,0.787651,4.169925,1.233996,2.060571,3.243719,1.435872,4.070157,10233767,5.125484,1.374639,0.984397,1,0.323866
normalized-bqwh-18-141-79_ext.xml.mzn_AND_NODATA,1,0.235704,0.701069,0.217593,0.782407,4.169925,1.241531,2.124067,3.040913,1.443671,3.791738,12022952,4.954641,1.402049,0.972717,1,0.284427
normalized-bqwh-18-141-72_ext.xml.mzn_AND_NODATA,1,0.231371,0.706072,0.218944,0.781056,4.169925,1.253957,2.088741,3.302948,1.441085,4.220144,11826992,4.825895,1.457913,0.996089,1,0.352033
normalized-bqwh-18-141-49_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.275424,4.781178,0.958987,3.415081,0.916957,1739141,2.963996,2.409483,0.73321,1,0.039604
normalized-bqwh-18-141-7_ext.xml.mzn_AND_NODATA,1,0.225586,0.715565,0.210448,0.789552,4.169925,1.240457,2.030129,3.200851,1.432142,3.950964,11906922,4.055079,1.344808,0.98711,1,0.306936
normalized-bibd-8-56-28-4-12_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.362513,0.764205,1,0.379086,2657493,2.191171,0.764205,0.308996,0,0.818488
normalized-BlackHole-4-4-e-5_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16428956,2.935943,0.648252,-1,-1,1.48237
normalized-bqwh-18-141-3_ext.xml.mzn_AND_NODATA,1,0.225834,0.714713,0.210762,0.789238,4.169925,1.158777,2.024889,3.27484,1.408418,4.140983,12775576,4.085923,1.28372,0.982054,1,0.325908
normalized-bqwh-18-141-64_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.200882,4.705489,0.980293,3.468652,0.969615,1930310,2.600785,2.32102,0.73321,1,0.039604
normalized-bibd-11-55-15-3-3_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.273425,0.650022,1,0.287062,1438277,-1,0.650022,0.235193,0,1.016395
normalized-bqwh-18-141-87_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.111481,4.72675,0.971585,3.5831,0.969615,1604655,1.969465,2.364244,0.73321,1,0.039604
normalized-bqwh-18-141-66_ext.xml.mzn_AND_NODATA,1,0.22079,0.723493,0.209821,0.790179,4.169925,1.165243,1.968609,3.309967,1.406571,4.157895,12407608,5.168557,1.337324,0.999371,1,0.325288
normalized-BlackHole-4-4-e-8_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4,0.33285,0.346747,2.173706,1.091423,1.627907,16359843,2.940756,0.648252,-1,-1,1.48237
normalized-bqwh-18-141-74_ext.xml.mzn_AND_NODATA,1,0.201331,0.7493,0.196927,0.803073,4.087463,1.165413,1.73067,3.420557,1.409738,4.248575,12327714,5.282623,1.286213,0.988121,1,0.342155
normalized-bqwh-18-141-58_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.162375,4.714295,0.941675,3.539102,1.031545,1719223,2.674924,2.383399,0.737821,1,0.05587
normalized-bqwh-18-141-82_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.312816,4.73858,0.91783,3.363932,0.921984,1815871,2.455661,2.338243,0.730926,1,0.028038
normalized-bqwh-18-141-61_ext.xml.mzn_AND_NODATA,1,0.22036,0.722404,0.207353,0.792647,4.169925,1.194318,1.992188,3.329838,1.428305,4.175198,11695082,5.376789,1.342981,0.993942,1,0.327874
normalized-bqwh-18-141-3_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.191729,4.711486,0.985564,3.33257,0.964045,1790315,2.744843,2.252272,0.73321,1,0.039604
normalized-bqwh-18-141-55_ext.xml.mzn_AND_NODATA,1,0.229391,0.707885,0.215926,0.784074,4.169925,1.210338,2.1021,3.253101,1.431307,4.132849,12121334,4.570046,1.462014,0.978091,1,0.339469
normalized-bqwh-15-106-14_ext.xml.mzn_AND_NODATA,1,0.205078,0.745117,0.201521,0.798479,3.906891,1.020866,1.788471,3.43894,1.321871,4.298982,13955358,5.107565,1.21564,0.961338,1,0.375096
normalized-bqwh-18-141-41_ext.xml.mzn_AND_NODATA,1,0.230666,0.708091,0.214612,0.785388,4.169925,1.206729,2.064354,3.170169,1.42431,3.959755,12401395,5.118164,1.350947,0.989853,1,0.304557
normalized-bqwh-18-141-9_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.242805,4.834921,0.980293,3.410081,1.002187,1950589,2.291307,2.40515,0.737821,1,0.05587
normalized-bqwh-18-141-77_ext.xml.mzn_AND_NODATA,1,0.215294,0.729412,0.204348,0.795652,4.169925,1.218134,1.94547,3.256599,1.434185,4.083037,12393829,4.852741,1.356427,0.970026,1,0.310412
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,0.234317,0.701568,0.217257,0.782743,4.169925,1.254043,2.110224,3.186068,1.446369,4.021923,12485401,4.831112,1.433185,0.973533,1,0.317123
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.29204,0.426229,1,0.332815,1339932,1.255551,0.426229,-1,-1,1.54654
normalized-bqwh-18-141-42_ext.xml.mzn_AND_NODATA,1,0.227095,0.713417,0.212349,0.787651,4.087463,1.201606,2.040804,3.254862,1.418694,4.065913,12456938,4.9296,1.353521,0.975758,1,0.323249
normalized-C1-1-20.xml.mzn_AND_NODATA,1,0.758621,0.172414,0.138047,0.861953,2.356927,0.833266,1.327808,1.151512,1.96331,1.511716,7086725,0.828981,0.492849,0.865282,1,1.767099
normalized-C1-2-20.xml.mzn_AND_NODATA,1,0.76087,0.173913,0.130827,0.869173,2.356927,0.828056,1.306171,1.106552,1.969953,1.480084,6154126,0.797088,0.473262,0.858981,1,1.828549
normalized-bqwh-18-141-20_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.087463,1.202783,4.67841,0.941675,3.454274,0.860864,1752254,2.872173,2.171435,0.728656,1,0
normalized-bqwh-18-141-83_ext.xml.mzn_AND_NODATA,1,0.232664,0.70438,0.21659,0.78341,4.169925,1.271032,2.12846,3.064445,1.454965,3.749847,12752905,4.659061,1.33441,0.991764,1,0.284163
normalized-bqwh-18-141-90_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.25823,4.776143,0.958987,3.412665,0.937359,1810320,2.392933,2.368512,0.73321,1,0.039604
normalized-bqwh-18-141-47_ext.xml.mzn_AND_NODATA,1,0.222269,0.719328,0.210448,0.789552,4.169925,1.173782,2.019108,3.301227,1.395361,4.183178,12287085,4.927732,1.381058,0.969204,1,0.336456
normalized-bqwh-18-141-71_ext.xml.mzn_AND_NODATA,1,0.224343,0.717557,0.210448,0.789552,4.169925,1.193144,2.022334,3.258559,1.430342,4.067283,12204015,4.846192,1.341639,0.998004,1,0.316487
normalized-4-fullins-5-6.xml.mzn_AND_NODATA,1,1,0,1,0,2.584963,0,0,4.74906,2.584963,-1,74866,3.852399,0.181677,-1,-1,0.970083
normalized-block.xml.mzn_AND_NODATA,1,0.515344,0.237834,0.17933,0.82067,3,1.295684,2.05916,2.29859,1.590157,3.334104,5185964,2.447336,0.293459,0.986808,1,0.940347
normalized-bibd-8-98-49-4-21_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.310689,0.764205,1,0.320249,2656271,-1,0.764205,0.271601,0,0.818488
normalized-bqwh-18-141-98_ext.xml.mzn_AND_NODATA,1,0.229048,0.709961,0.21267,0.78733,4.169925,1.258453,2.082643,3.141605,1.448283,3.906492,12182554,4.886882,1.331079,0.992447,1,0.296749
normalized-bqwh-18-141-69_ext.xml.mzn_AND_NODATA,1,0.238163,0.69697,0.218944,0.781056,4.169925,1.199474,2.120451,3.075667,1.437862,3.852281,13049031,5.253246,1.396074,0.972642,1,0.295822
normalized-bqwh-18-141-97_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.201433,4.729986,0.941675,3.437106,1.020488,1952187,2.358946,2.323858,0.737821,1,0.05587
normalized-bqwh-18-141-20_ext.xml.mzn_AND_NODATA,1,0.209251,0.738987,0.198312,0.801688,4.087463,1.119406,1.888201,3.382162,1.390288,4.242651,13259412,4.987875,1.267888,0.994204,1,0.332404
normalized-bqwh-18-141-62_ext.xml.mzn_AND_NODATA,1,0.218893,0.724927,0.211394,0.788606,4.087463,1.13665,1.927977,3.339878,1.41057,4.178117,13337988,5.415557,1.373785,0.975567,1,0.336593
normalized-bqwh-18-141-49_ext.xml.mzn_AND_NODATA,1,0.21816,0.727201,0.202586,0.797414,4.169925,1.196203,1.9882,3.30382,1.403924,4.109958,10638279,5.324869,1.263445,0.961646,1,0.315752
normalized-bqwh-18-141-25_ext.xml.mzn_AND_NODATA,1,0.228384,0.712227,0.212349,0.787651,4.169925,1.170699,2.028453,3.176726,1.426518,3.946941,13645968,4.861168,1.368108,0.989648,1,0.306458
normalized-bqwh-18-141-89_ext.xml.mzn_AND_NODATA,1,0.21355,0.730586,0.207353,0.792647,4.169925,1.231329,1.873076,3.479283,1.444118,4.405744,11991994,4.891094,1.398759,0.996409,1,0.380818
normalized-bqwh-18-141-64_ext.xml.mzn_AND_NODATA,1,0.21991,0.723378,0.207353,0.792647,4.169925,1.191145,1.978334,3.365833,1.418212,4.269978,13069769,4.333944,1.33445,0.977787,1,0.342737
normalized-bibd-7-91-39-3-13_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,0.368087,0.811278,1,0.379277,-1,-1,0.811278,0.321945,0,0.742307
normalized-bqwh-18-141-88_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.284399,4.800817,0.958987,3.43219,0.969615,1809584,2.169656,2.369312,0.73321,1,0.039604
normalized-bqwh-18-141-82_ext.xml.mzn_AND_NODATA,1,0.230096,0.708661,0.211394,0.788606,4.169925,1.19152,2.074592,3.08432,1.42553,3.883138,12532636,5.053887,1.286748,0.979549,1,0.285403
normalized-bqwh-18-141-84_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.046149,4.667079,0.958987,3.576732,0.924117,1824103,2.417684,2.36563,0.730926,1,0.028038
normalized-bqwh-18-141-59_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.223725,4.658395,0.958987,3.503679,1.083638,2071412,2.56298,2.322567,0.747212,1,0.0786
normalized-bqwh-18-141-94_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.102986,4.630625,0.971585,3.278599,1.042594,1849856,2.563103,2.122587,0.740147,1,0.062385
normalized-bqwh-18-141-46_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925,1.125419,4.645927,0.980293,3.524974,0.999335,1694070,2.832819,2.227606,0.735509,1,0.048445
normalized-bqwh-18-141-94_ext.xml.mzn_AND_NODATA,1,0.212156,0.735856,0.202586,0.797414,4.169925,1.084248,1.880688,3.337128,1.361093,4.163464,-1,4.819598,1.269634,0.937569,1,0.332372
normalized-abb313GPIA-7.xml.mzn_AND_NODATA,1,1,0,1,0,2.807355,0,0,5.720469,2.807355,-1,127050,5.519263,0.035626,-1,-1,0.290481
normalized-bqwh-18-141-43_ext.xml.mzn_AND_NODATA,1,0.213221,0.734047,0.201717,0.798283,4.169925,1.214817,1.887566,3.431549,1.430536,4.343417,11733565,5.230596,1.316936,0.981607,1,0.35019
