@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC

@DATA
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.6819,0.851,4174,4174,4196,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0.9085,0.3059,271,276,304,0
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.7836,1.0009,20,43,87,0.1089
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.4591,1.6816,125,201,243,0.1277
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.6795,1.1452,491,542,577,0.3412
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.9189,0.2917,1600,1600,3336,0.9189
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.9664,0.23,6,6,15,0.9636
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.1057,2.572,56,675,1032,0.0927
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0,0,4515,4515,4542,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0,0,4505,4505,4537,0
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.7228,1.8178,0,0,0,0.631
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.8632,0.9175,3851,3851,3851,0.1852
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.6975,0.7647,84,223,319,0.672
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0,0,4444,4444,4453,0
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.6372,0.9776,0,0,0,0.1172
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.4502,1.6393,32,32,39,0.1265
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,1,0,4340,4340,4341,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.8503,1.0694,3,4,4,0.6068
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.8333,0.4506,4320,4320,4371,0.8333
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.9829,0.0866,3805,3805,3872,0
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.4652,1.6807,45,88,234,0.1144
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0,0,4463,4463,4538,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0.9298,0.2801,361,361,460,0.9298
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.1013,2.1398,1356,1514,1671,0.0801
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0,0,4258,4258,4271,0
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.6927,1.0617,433,443,585,0.2303
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.8694,0.9097,2657,2657,3346,0.1826
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.8155,1.2367,0,0,0,0.7799
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.9661,0.1512,755,773,883,0
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.8207,0.9593,368,391,423,0.7723
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0.979,0.1419,22,22,27,0.979
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.6133,1.2695,913,913,1099,0.1575
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0,0.5983,2536,2536,2623,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.9253,0.2883,177,317,340,0.9253
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.9335,0.2632,146,146,326,0.9335
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0.9668,0.1845,403,403,403,0.9668
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.7398,1.24,0,0,0,0.714
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0,0,14,18,20,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.9655,0.1555,2,3,4,0
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,1,0.0131,4318,4318,4720,0.0018
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.0932,2.1194,901,1122,1542,0.074
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.9662,0.1505,9,12,14,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.0789,0.7941,0,0,0,0.0789
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.8446,1.1418,264,283,323,0.4286
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.863,1.0832,0,1,1,0.5497
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.7619,0.5489,0,0,0,0.7619
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S108799362-035.cnf,1,0,0,4477,4477,4479,0
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.6394,2.2077,0,0,0,0.381
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,0.8182,0.4741,4886,4886,4904,0.8182
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.9856,0.1075,7,12,41,0.9856
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.8333,0.4506,4622,4622,4674,0.8333
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.8121,0.5281,4779,4779,4797,0.8121
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,1,0,4340,4340,4341,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S528193823-041.cnf,1,0,0,4443,4443,4456,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.5824,1.5594,2045,2104,2546,0.2721
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1695726805-003.cnf,1,0,0,3499,3499,3876,0
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.5858,1.4231,0,0,0,0.1646
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf,1,0,0,4036,4036,4049,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0.9697,0.1562,151,151,698,0.9697
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S51132115-023.cnf,1,0.9643,0.16,4,6,7,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,0.9797,0.0993,3597,3597,3663,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0,0,4289,4289,4315,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0.933,0.2642,140,140,295,0.933
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.6448,1.6131,1234,1234,2131,0.4138
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.825,1.0423,2455,2455,2728,0.1741
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.8925,0.4159,2138,2138,3590,0.0053
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.8346,1.0838,5,7,8,0.2534
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S2065372010-022.cnf,1,0,0,4470,4470,4474,0
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.6991,1.0522,46,125,163,0.2256
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,0.9712,0.1305,3599,3599,3787,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,0.9636,0.1611,27,44,49,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,0.964,0.1609,1,1,1,0
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0.9389,0.955,2,5,5,0.4945
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1402156840-093.cnf,1,0,0,4359,4359,4376,0
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0.7411,1.7249,0,0,0,0.6567
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2043900701-05.cnf,1,0,0,4071,4071,4071,0
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0,0.1914,4725,4725,4726,0
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.8797,0.9578,688,688,777,0.2182
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.8586,1.0857,2,2,3,0.5539
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.9647,0.1528,0,0,0,0.9647
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,0.8068,1.1318,548,599,651,0.257
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S514014285-17-SAT.cnf,1,0.862,0.9245,487,511,565,0.18
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0,0,4344,4344,4358,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1375576340-029.cnf,1,0.9621,0.1613,3832,3832,3876,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.9577,0.1929,3652,3652,3745,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0.9396,0.2459,143,269,320,0.9396
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,0.9315,0.2755,597,597,597,0.9315
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S688804305-073.cnf,1,0.9652,0.1568,12,15,18,0
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.2202,0.7652,2698,2698,3239,0.104
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,0.5916,1.2935,1490,1490,1941,0.1976
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0.9995,0.0672,90,787,1383,0.0115
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0.9087,0.3319,4669,4669,4669,0.0035
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,0.9372,0.6114,73,96,150,0.8742
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.9569,0.1834,3872,3872,3890,0
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1966306571-20-UNSAT.cnf,1,0.9103,0.6371,3832,3832,3837,0.0949
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,0.4502,1.6393,32,39,44,0.1265
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S844931093-069.cnf,1,0.9721,0.1295,3693,3693,3717,0
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0.9031,1.0111,81,81,81,0.5939
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1213077873-067.cnf,1,0.9645,0.1633,3774,3774,3793,0
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0.9997,0.6732,165,165,750,0.394
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,0.6394,2.2077,0,0,0,0.381
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,0,0,9,12,14,0
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,0.9212,0.6072,3721,3721,3737,0.0931
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,0.4442,1.6713,35,77,79,0.1291
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0.5427,0.9025,76,116,152,0.0722
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1370059435-05.UNSAT.shuffled.cnf,1,0.9767,0.1212,3916,3916,3971,0
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0.586,1.4215,0,0,0,0.1643
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,0.9664,0.1527,4,6,7,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0.9282,0.9665,0,0,0,0.5765
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.9744,0.8854,1,3,3,0.4972
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,0,0,4057,4057,4067,0
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,0.6047,1.3044,771,831,983,0.1699
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,0.5952,1.2863,0,0,0,0.2185
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S7007454-009.cnf,1,0.9687,0.1449,107,121,131,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,0.9359,0.2599,257,257,514,0.9359
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S2124311399-085.cnf,1,0,0,32,38,42,0
SAT_RACE2008/fuhs-aprove-16.cnf,1,0.5703,1.0929,663,663,735,0.1674
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.9031,1.0111,81,81,81,0.5939
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,0.9662,0.1477,3362,3362,3507,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,0.9572,0.1767,3903,3903,3953,0
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s405595518.sat05-531.reshuffled-07.cnf,1,0.8465,0.4822,2526,2526,2901,0
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2118640909-06.cnf,1,0.9658,0.1526,15,19,23,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,0.1218,2.5799,48,627,749,0.1009
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0.6572,0.9646,121,163,178,0.1013
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.7126,1.4353,43,170,249,0.5476
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,0.9579,0.1837,3,6,8,0
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0.7334,1.493,297,334,360,0.5132
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1441840675-053.cnf,1,0,0,23,28,31,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,0.9674,0.1485,7,12,14,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,0.9485,0.2092,3930,3930,3953,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.8854,0.3701,4512,4512,4697,0.8854
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0.9253,0.9652,9,9,34,0.5972
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,0,0,24,29,32,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,0.8333,0.4506,4603,4603,4612,0.8333
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S254828838-055.cnf,1,0,0,4390,4390,4394,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S1807135406-059.cnf,1,0.9814,0.0926,3885,3885,3947,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.6574,1.643,200,200,821,0.5208
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,0,0,4393,4393,4409,0
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0.003,0.0203,4256,4256,4257,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,0,0,64,73,78,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,0.978,0.1058,3958,3958,3995,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.9665,0.1499,22,33,37,0
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.9566,0.3747,18,18,18,0.9501
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,0.9755,0.1152,3665,3665,3714,0
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.7257,1.2788,532,591,610,0.2386
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1916972979-060.cnf,1,0,0,4270,4270,4297,0
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.7228,1.8178,0,0,0,0.631
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.0016,0.2835,4060,4060,4232,0
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.7983,1.2752,82,87,175,0.6432
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.8333,0.4506,4422,4422,4427,0.8333
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0.9463,0.2246,89,89,223,0.9463
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0.5821,1.5573,278,278,317,0.2077
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.5337,0.921,89,167,200,0.0826
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1,0,0,4267,4267,4285,0
SAT_Competition2009/CRAFTED/edgematching/all/em_7_3_6_all.cnf,1,0.9281,0.8464,1072,1193,1309,0.6971
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.9742,0.1531,668,668,1047,0.9742
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1388268034-092.cnf,1,0,0,23,28,32,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1826325374-100.cnf,1,0.9655,0.15,3844,3844,3882,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.0989,2.5476,177,249,581,0.0905
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0.8811,1.0423,552,552,796,0.7671
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,0.9634,0.1631,1,1,2,0
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.5407,0.9021,136,177,187,0.072
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.8448,0.4835,2187,2187,2799,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,0,0,4371,4371,4372,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,0.5547,1.5921,563,601,646,0.1294
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1313163883-027.cnf,1,0,0,44,55,62,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0323,0.6867,3322,3322,3322,0.0323
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,0.7904,1.3418,75,75,75,0.6204
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,0.7339,1.1709,581,765,823,0.1667
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,1,0,4330,4330,4360,0
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.3925,1.9409,518,611,691,0.209
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.1025,2.5446,374,467,1004,0.0949
SAT-Race-2010-CNF/mixed/grieu/vmpc_27.cnf,1,0.9994,0.6742,1007,1007,1095,0.3922
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.955,0.1861,4879,4879,4879,0.955
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,0.6664,1.5375,780,780,1075,0.2785
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S153059456-076.SATISFIABLE.cnf,1,0,0,4316,4316,4360,0
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,0.8693,1.1011,0,0,0,0.512
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,0.9472,0.5405,0,0,0,0.8604
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/460/unif-k3-r4.25-v460-c1955-S1892788676-021.cnf,1,0.9741,0.1202,3806,3806,3824,0
