@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE OCCFP_OCCFN NUMERIC
@ATTRIBUTE LITFP_LITFN NUMERIC
@ATTRIBUTE OCCFP_OCCF NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC

@DATA
robots_1_5_3_25.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_26.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_27.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_30.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_39.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_44.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_44.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_51.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_52.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_52.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_55.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_57.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_62.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_64.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_66.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_70.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_7.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_78.4,1,0.079578,0.914514,7.285714,7.285714,0.87931,0.456246,0.489791,0.016505
robots_1_5_3_80.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_3_8.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_90.8,1,0.082575,0.955198,7.285714,7.285714,0.87931,0.465776,0.50091,0.016856
robots_1_5_3_91.2,1,0.074297,0.842842,7.285714,7.285714,0.87931,0.438408,0.469088,0.015846
robots_1_5_4_100.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_100.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_100.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_17.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_1.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_22.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_24.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_2.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_30.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_31.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_32.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_44.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_46.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_46.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_50.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_51.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_52.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_56.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_59.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_71.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_73.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_75.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_75.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_81.2,1,0.074404,0.842745,7.285714,7.285714,0.87931,0.438425,0.469105,0.015846
robots_1_5_4_87.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_91.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_91.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_96.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_4_98.4,1,0.079635,0.914456,7.285714,7.285714,0.87931,0.456255,0.4898,0.016505
robots_1_5_4_99.8,1,0.082605,0.955167,7.285714,7.285714,0.87931,0.46578,0.500914,0.016855
robots_1_5_5_100.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_100.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_100.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_10.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_12.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_12.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_14.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_15.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_24.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_26.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_30.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_31.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_33.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_34.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_38.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_45.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_50.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_56.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_5.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_61.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_62.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_66.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_66.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_75.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_8.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_87.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_93.4,1,0.079693,0.914399,7.285714,7.285714,0.87931,0.456263,0.489809,0.016505
robots_1_5_5_95.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
robots_1_5_5_97.2,1,0.074511,0.842647,7.285714,7.285714,0.87931,0.438443,0.469123,0.015845
robots_1_5_5_99.8,1,0.082635,0.955135,7.285714,7.285714,0.87931,0.465785,0.500918,0.016855
s1196_d3_u-shuffled,1,0.75402,0.286281,1,1,0.5,0.418355,0.52887,0.183089
s1269_d3_s-shuffled,1,0.718054,0.293148,1,1,0.5,0.417106,0.520645,0.177542
s27_d5_u-shuffled,1,0.723849,0.303347,1,1,0.5,0.440446,0.524688,0.181154
s298_d11_s-shuffled,1,0.743357,0.276955,1,1,0.5,0.416309,0.531427,0.196698
s298_d2_s-shuffled,1,0.727177,0.264908,1,1,0.5,0.449155,0.523546,0.125747
s298_d5_s-shuffled,1,0.740204,0.274607,1,1,0.5,0.421808,0.529894,0.183105
s298_d9_s-shuffled,1,0.742816,0.276552,1,1,0.5,0.417225,0.531164,0.194374
s3330_d10_u-shuffled,1,0.732911,0.276658,1,1,0.5,0.418017,0.518756,0.197059
s3330_d4_s-shuffled,1,0.729853,0.271623,1,1,0.5,0.419585,0.517131,0.183747
s386_d12_u-shuffled,1,0.733925,0.282015,1,1,0.5,0.408713,0.528139,0.201384
s499_d15_s-shuffled,1,0.803089,0.283238,1,1,0.5,0.419284,0.543832,0.200838
s499_d4_s-shuffled,1,0.797474,0.280465,1,1,0.5,0.426499,0.542971,0.181062
s510_d12_s-shuffled,1,0.757,0.295664,1,1,0.5,0.421041,0.531963,0.200101
s510_d31_s-shuffled,1,0.758904,0.295867,1,1,0.5,0.42019,0.532314,0.203716
s510_d4_s-shuffled,1,0.749503,0.294861,1,1,0.5,0.424714,0.530564,0.185762
s713_d3_s-shuffled,1,0.734076,0.257507,1,1,0.5,0.42008,0.514943,0.180891
s713_d5_s-shuffled,1,0.740139,0.26419,1,1,0.5,0.421234,0.516388,0.191788
s820_d6_s-shuffled,1,0.763014,0.278082,1,1,0.5,0.417593,0.541827,0.193702
s820_d7_s-shuffled,1,0.763464,0.278338,1,1,0.5,0.416661,0.542069,0.195935
S-adeu-0,1,0.607554,0.243196,2.449393,2.449393,0.710094,0.257792,0.285131,0.057978
S-adeu-1,1,0.603018,0.246007,2.376518,2.376518,0.703837,0.261228,0.288593,0.058848
S-adeu-2,1,0.607554,0.243196,2.449393,2.449393,0.710094,0.257792,0.285131,0.057978
S-adeu-3,1,0.603018,0.246007,2.376518,2.376518,0.703837,0.261228,0.288593,0.058848
S-adeu-4,1,0.606053,0.244126,2.425101,2.425101,0.708038,0.258927,0.286276,0.058265
S-adeu-5,1,0.606053,0.244126,2.425101,2.425101,0.708038,0.258927,0.286276,0.058265
S-adeu-6,1,0.607554,0.243196,2.449393,2.449393,0.710094,0.257792,0.285131,0.057978
S-adeu-7,1,0.603018,0.246007,2.376518,2.376518,0.703837,0.261228,0.288593,0.058848
S-adeu-8,1,0.604541,0.245063,2.40081,2.40081,0.705952,0.260072,0.28743,0.058555
S-adeu-9,1,0.603018,0.246007,2.376518,2.376518,0.703837,0.261228,0.288593,0.058848
S-edau-0,1,0.607554,0.243196,2.449393,2.449393,0.710094,0.259991,0.285368,0.057978
S-edau-1,1,0.603018,0.246007,2.376518,2.376518,0.703837,0.263595,0.289026,0.058848
S-edau-2,1,0.607554,0.243196,2.449393,2.449393,0.710094,0.259991,0.285368,0.057978
S-edau-3,1,0.603018,0.246007,2.376518,2.376518,0.703837,0.263595,0.289026,0.058848
S-edau-4,1,0.606053,0.244126,2.425101,2.425101,0.708038,0.261181,0.286577,0.058265
S-edau-5,1,0.606053,0.244126,2.425101,2.425101,0.708038,0.261181,0.286577,0.058265
S-edau-6,1,0.607554,0.243196,2.449393,2.449393,0.710094,0.259991,0.285368,0.057978
S-edau-7,1,0.603018,0.246007,2.376518,2.376518,0.703837,0.263595,0.289026,0.058848
S-edau-8,1,0.604541,0.245063,2.40081,2.40081,0.705952,0.262382,0.287796,0.058555
S-edau-9,1,0.603018,0.246007,2.376518,2.376518,0.703837,0.263595,0.289026,0.058848
sortnetsort10.AE.stepl.005,1,0.607135,0.171579,1.914894,1.914894,0.656934,0.377605,0.36546,0.093328
sortnetsort10.AE.stepl.012,1,0.607213,0.171677,1.914894,1.914894,0.656934,0.377644,0.365396,0.093441
sortnetsort10.v.stepl.006,1,0.503064,0.202758,1,1,0.5,0.418123,0.429697,0.019583
sortnetsort10.v.stepl.007,1,0.50292,0.202774,1,1,0.5,0.420282,0.430179,0.016792
sortnetsort10.v.stepl.012-shuffled,1,0.502558,0.202813,1,1,0.5,0.425618,0.431357,0.009805
sortnetsort5.AE.stepl.003,1,0.577268,0.220339,1.794872,1.794872,0.642202,0.383577,0.369094,0.087118
sortnetsort5.AE.stepl.005,1,0.577177,0.22042,1.794872,1.794872,0.642202,0.383755,0.368921,0.087405
sortnetsort5.AE.stepl.006,1,0.577154,0.220441,1.794872,1.794872,0.642202,0.3838,0.368877,0.087477
sortnetsort5.AE.stepl.007,1,0.577138,0.220456,1.794872,1.794872,0.642202,0.383833,0.368846,0.087528
sortnetsort5.v.stepl.007-shuffled,1,0.512635,0.244765,1,1,0.5,0.439717,0.448489,0.01958
sortnetsort6.AE.stepl.003,1,0.588422,0.201654,1.84,1.84,0.647887,0.381539,0.367849,0.089413
sortnetsort6.AE.stepl.006,1,0.588442,0.201788,1.84,1.84,0.647887,0.381691,0.367678,0.089702
sortnetsort6.v.stepl.003-shuffled,1,0.510799,0.230022,1,1,0.5,0.416568,0.43898,0.04295
sortnetsort7.AE.stepl.003,1,0.595595,0.189868,1.868852,1.868852,0.651429,0.380097,0.366995,0.090879
sortnetsort7.AE.stepl.005,1,0.595654,0.189984,1.868852,1.868852,0.651429,0.380186,0.366882,0.091072
sortnetsort7.AE.stepl.006,1,0.595669,0.190013,1.868852,1.868852,0.651429,0.380208,0.366854,0.09112
sortnetsort7.AE.stepl.009,1,0.595694,0.190062,1.868852,1.868852,0.651429,0.380246,0.366807,0.091201
sortnetsort7.v.stepl.004-shuffled,1,0.507106,0.220011,1,1,0.5,0.419075,0.43607,0.031186
sortnetsort8.AE.stepl.005,1,0.60066,0.181906,1.888889,1.888889,0.653846,0.379098,0.366278,0.092058
sortnetsort8.AE.stepl.007,1,0.600694,0.181957,1.888889,1.888889,0.653846,0.379127,0.366237,0.092129
sortnetsort8.AE.stepl.009,1,0.600713,0.181985,1.888889,1.888889,0.653846,0.379144,0.366214,0.092169
sortnetsort8.v.stepl.008-shuffled,1,0.504419,0.212753,1,1,0.5,0.426651,0.435141,0.015238
sortnetsort9.AE.stepl.004,1,0.604298,0.175991,1.903614,1.903614,0.655602,0.378243,0.365851,0.092724
sortnetsort9.AE.stepl.005,1,0.60433,0.176034,1.903614,1.903614,0.655602,0.378264,0.36582,0.092779
sortnetsort9.AE.stepl.012,1,0.604406,0.176136,1.903614,1.903614,0.655602,0.378312,0.365747,0.092906
sortnetsort9.v.stepl.006,1,0.503764,0.207141,1,1,0.5,0.420262,0.431758,0.019894
sortnetsort9.v.stepl.012-shuffled,1,0.503179,0.207198,1,1,0.5,0.427688,0.433384,0.009963
ssa7552-159-00-shuffled,1,0.611294,0.048866,0.680016,0.680016,0.404768,0.132899,0.157687,0.170066
ssa7552-159-50-shuffled,1,0.601797,0.057282,0.78975,0.78975,0.441263,0.332387,0.359332,0.148307
ssa7552-159-90-shuffled,1,0.591383,0.066478,0.908667,0.908667,0.476074,0.330457,0.349389,0.149163
ssa7552-160-50-shuffled,1,0.601079,0.055914,0.777394,0.777394,0.437379,0.332741,0.360091,0.149489
stmt1_145_146,1,0.774194,0.294355,1,1,0.5,0.521983,0.489524,0.055838
stmt11_643_645,1,0.718816,0.237844,1,1,0.5,0.467542,0.452007,0.049672
stmt1_20_21,1,0.763441,0.327957,1,1,0.5,0.513405,0.478697,0.051685
stmt124_966_965,1,0.707359,0.238528,1,1,0.5,0.458713,0.447499,0.062619
stmt1_30_31,1,0.755102,0.357143,1,1,0.5,0.512821,0.488038,0.051502
stmt137_903_911,1,0.707028,0.239204,1,1,0.5,0.459672,0.447547,0.063632
stmt1_392_393,1,0.748101,0.248734,1,1,0.5,0.469732,0.45701,0.060916
stmt16_0_1,1,0.720703,0.238281,1,1,0.5,0.466556,0.438849,0.122576
stmt1_629_630,1,0.722106,0.234643,1,1,0.5,0.460428,0.447286,0.063328
stmt16_47_48,1,0.70553,0.221758,1,1,0.5,0.461402,0.440338,0.071374
stmt16_818_819,1,0.72116,0.219512,1,1,0.5,0.467091,0.442188,0.085277
stmt17_143_144,1,0.7306,0.25183,1,1,0.5,0.477316,0.452915,0.106007
stmt17_18_19,1,0.723917,0.256822,1,1,0.5,0.470528,0.444992,0.109114
stmt17_63_70,1,0.705828,0.237013,1,1,0.5,0.427393,0.437162,0.06584
stmt17_63_78,1,0.706562,0.236143,1,1,0.5,0.424606,0.436175,0.070961
stmt17_82_94,1,0.708448,0.233907,1,1,0.5,0.426139,0.436753,0.06292
stmt1_787_788,1,0.733036,0.251028,1,1,0.5,0.461373,0.451136,0.060413
stmt17_99_98,1,0.712604,0.227767,1,1,0.5,0.462215,0.442134,0.069325
stmt1_811_812,1,0.723232,0.209091,1,1,0.5,0.467441,0.444902,0.067616
stmt18_258_260,1,0.706806,0.265052,1,1,0.5,0.462085,0.455842,0.059845
stmt19_125_302,1,0.591227,0.280858,1,1,0.5,0.414205,0.417847,0.071764
stmt19_133_257,1,0.600041,0.286261,1,1,0.5,0.421388,0.422073,0.066636
stmt19_137_313,1,0.592074,0.280639,1,1,0.5,0.414476,0.41824,0.071765
stmt19_142_261,1,0.598974,0.282256,1,1,0.5,0.420513,0.421266,0.066307
stmt19_177_302,1,0.592175,0.280587,1,1,0.5,0.415941,0.419129,0.06635
stmt1_919_920,1,0.7057,0.237296,1,1,0.5,0.458456,0.446826,0.063845
stmt19_214_309,1,0.590988,0.279854,1,1,0.5,0.416284,0.419274,0.063535
stmt19_217_250,1,0.598147,0.284545,1,1,0.5,0.422786,0.422945,0.057768
stmt19_2_180,1,0.584281,0.287852,1,1,0.5,0.419761,0.416392,0.084743
stmt19_261_266,1,0.604367,0.284808,1,1,0.5,0.424181,0.425237,0.050986
stmt19_2_83,1,0.572005,0.291124,1,1,0.5,0.413912,0.41296,0.093249
stmt19_313_318,1,0.591794,0.277415,1,1,0.5,0.418245,0.420901,0.051423
stmt19_313_412,1,0.585603,0.275007,1,1,0.5,0.413123,0.417912,0.058294
stmt19_3_177,1,0.580171,0.286,1,1,0.5,0.419764,0.416219,0.077098
stmt19_3_309,1,0.58945,0.280055,1,1,0.5,0.40992,0.414779,0.084808
stmt19_3_78,1,0.567546,0.287944,1,1,0.5,0.414887,0.413242,0.080877
stmt19_3_83,1,0.568054,0.287785,1,1,0.5,0.415085,0.413518,0.080892
stmt19_66_318,1,0.584929,0.275852,1,1,0.5,0.408629,0.4139,0.0794
stmt19_66_90,1,0.570625,0.279905,1,1,0.5,0.416219,0.415191,0.065787
stmt19_67_83,1,0.567666,0.277705,1,1,0.5,0.413773,0.412139,0.078748
stmt19_79_87,1,0.707986,0.234455,1,1,0.5,0.427063,0.437076,0.06169
stmt19_83_302,1,0.589866,0.280296,1,1,0.5,0.4123,0.41639,0.077733
stmt19_83_90,1,0.571582,0.279656,1,1,0.5,0.416747,0.415666,0.065467
stmt19_90_133,1,0.577794,0.280203,1,1,0.5,0.419379,0.416681,0.066011
stmt21_127_258,1,0.599814,0.286336,1,1,0.5,0.421271,0.421972,0.066729
stmt21_134_418,1,0.575826,0.270206,1,1,0.5,0.402771,0.410582,0.079742
stmt21_143_258,1,0.598664,0.282323,1,1,0.5,0.420508,0.421129,0.066153
stmt21_252_310,1,0.600551,0.284022,1,1,0.5,0.420633,0.423306,0.055663
stmt21_267_310,1,0.597351,0.280815,1,1,0.5,0.419649,0.422138,0.054858
stmt21_310_360,1,0.589741,0.277344,1,1,0.5,0.415552,0.419634,0.055648
stmt21_4_5,1,0.563475,0.295656,1,1,0.5,0.4107,0.410332,0.100771
stmt21_70_258,1,0.598631,0.286366,1,1,0.5,0.419502,0.420511,0.073431
stmt21_71_304,1,0.588803,0.276159,1,1,0.5,0.409457,0.414123,0.083805
stmt21_71_70,1,0.566483,0.277996,1,1,0.5,0.413624,0.411676,0.078475
stmt21_79_314,1,0.590239,0.280225,1,1,0.5,0.412232,0.4165,0.077944
stmt21_79_91,1,0.571182,0.279767,1,1,0.5,0.416479,0.415422,0.065598
stmt22_179_182,1,0.587831,0.284715,1,1,0.5,0.425154,0.42213,0.052412
stmt22_6_80,1,0.571429,0.291317,1,1,0.5,0.413667,0.41263,0.093267
stmt22_92_259,1,0.597966,0.282147,1,1,0.5,0.418837,0.41976,0.072695
stmt23_66_76,1,0.706218,0.23655,1,1,0.5,0.425915,0.43664,0.068565
stmt24_148_149,1,0.773399,0.295567,1,1,0.5,0.535264,0.495192,0.068465
stmt24_292_293,1,0.709022,0.265565,1,1,0.5,0.464992,0.455835,0.06096
stmt24_765_766,1,0.709705,0.238819,1,1,0.5,0.461541,0.447842,0.064113
stmt24_7_8,1,0.810811,0.297297,1,1,0.5,0.604444,0.5,0.127907
stmt25_52_53,1,0.705691,0.221251,1,1,0.5,0.461667,0.440857,0.067359
stmt25_597_598,1,0.724399,0.252577,1,1,0.5,0.463749,0.453093,0.060614
stmt2_649_723,1,0.720021,0.238758,1,1,0.5,0.462253,0.44802,0.080566
stmt2_649_776,1,0.71979,0.230736,1,1,0.5,0.461082,0.444113,0.090925
stmt27_149_224,1,0.587515,0.284034,1,1,0.5,0.425641,0.421156,0.055758
stmt27_296_297,1,0.711111,0.266049,1,1,0.5,0.464814,0.456105,0.059239
stmt27_93_98,1,0.712209,0.227023,1,1,0.5,0.461987,0.442515,0.065737
stmt28_68_81,1,0.707138,0.23546,1,1,0.5,0.424833,0.436258,0.069148
stmt29_21_275,1,0.599956,0.284816,1,1,0.5,0.415145,0.419114,0.080083
stmt2_976_999,1,0.747292,0.236701,1,1,0.5,0.459196,0.440409,0.059063
stmt31_100_276,1,0.600643,0.284494,1,1,0.5,0.417199,0.420546,0.073041
stmt31_22_23,1,0.572737,0.294118,1,1,0.5,0.411053,0.41277,0.096338
stmt32_122_129,1,0.772152,0.297468,1,1,0.5,0.529045,0.504559,0.058981
stmt32_153_277,1,0.601051,0.284398,1,1,0.5,0.418882,0.421744,0.067017
stmt32_228_277,1,0.597204,0.282569,1,1,0.5,0.419327,0.421622,0.06085
stmt3_639_640,1,0.742358,0.237991,1,1,0.5,0.469415,0.454424,0.062774
stmt37_941_942,1,0.701897,0.233213,1,1,0.5,0.461793,0.443508,0.06503
stmt38_943_942,1,0.70193,0.232862,1,1,0.5,0.461781,0.443213,0.065636
stmt39_34_107,1,0.577586,0.2893,1,1,0.5,0.414374,0.414168,0.086708
stmt3_969_973,1,0.734349,0.225888,1,1,0.5,0.468344,0.450405,0.06483
stmt41_235_286,1,0.594163,0.281347,1,1,0.5,0.417975,0.420602,0.060865
stmt41_262_275,1,0.701987,0.244481,1,1,0.5,0.466391,0.441735,0.102106
stmt41_336_385,1,0.586106,0.274905,1,1,0.5,0.414383,0.418567,0.053989
stmt41_36_37,1,0.568352,0.291354,1,1,0.5,0.410885,0.411746,0.091099
stmt44_107_108,1,0.76,0.31,1,1,0.5,0.548718,0.521951,0.06383
stmt44_107_113,1,0.767442,0.302326,1,1,0.5,0.540411,0.511538,0.072368
stmt44_252_301,1,0.705137,0.264843,1,1,0.5,0.461833,0.455363,0.060969
stmt44_40_162,1,0.581043,0.287336,1,1,0.5,0.417943,0.415779,0.081264
stmt44_40_41,1,0.566975,0.290123,1,1,0.5,0.411801,0.412135,0.087607
stmt44_554_604,1,0.721764,0.251345,1,1,0.5,0.462107,0.452562,0.061594
stmt46_163_289,1,0.595545,0.282206,1,1,0.5,0.416835,0.420082,0.066721
stmt47_239_290,1,0.592483,0.280688,1,1,0.5,0.417473,0.420176,0.060818
stmt50_167_293,1,0.593279,0.28143,1,1,0.5,0.415873,0.419374,0.066685
stmt52_117_295,1,0.592634,0.281454,1,1,0.5,0.414116,0.418113,0.072305
stmt52_295_394,1,0.586609,0.275966,1,1,0.5,0.413022,0.418053,0.058562
stmt52_54_55,1,0.563943,0.288928,1,1,0.5,0.411379,0.411487,0.085122
stmt53_208_245,1,0.581953,0.281635,1,1,0.5,0.424727,0.420177,0.050923
stmt5_731_730,1,0.706479,0.236668,1,1,0.5,0.459248,0.447156,0.063863
stmt6_13_14,1,0.789474,0.381579,1,1,0.5,0.552125,0.503106,0.060109
stmt70_191_213,1,0.702186,0.26571,1,1,0.5,0.459559,0.454574,0.06015
stmt70_495_501,1,0.720407,0.251634,1,1,0.5,0.460886,0.452114,0.061171
stmt72_696_721,1,0.706188,0.238425,1,1,0.5,0.459641,0.446961,0.064984
stmt7_33_34,1,0.632705,0.283615,1,1,0.5,0.402974,0.42703,0.08969
stmt82_224_225,1,0.704981,0.266284,1,1,0.5,0.462356,0.455407,0.060203
stmt85_64_122,1,0.575474,0.287737,1,1,0.5,0.417954,0.415104,0.078652
stmt86_889_890,1,0.707958,0.232265,1,1,0.5,0.459814,0.44422,0.075172
stmt9_350_351,1,0.744122,0.242739,1,1,0.5,0.46826,0.454171,0.061718
stmt9_445_446,1,0.75632,0.262386,1,1,0.5,0.471022,0.461016,0.058507
szymanski-10-s-shuffled,1,0.795835,0.599054,1.067961,1.067961,0.516432,0.359695,0.444449,0.14738
szymanski-24-s-shuffled,1,0.80258,0.608318,1.08642,1.08642,0.52071,0.350766,0.445769,0.147188
T-adeu-0,1,0.624169,0.216191,1.260938,1.260938,0.557706,0.219546,0.273052,0.160552
T-adeu-1,1,0.619559,0.218843,1.232813,1.232812,0.552134,0.222816,0.277239,0.16313
T-adeu-2,1,0.624169,0.216191,1.278922,1.278922,0.561196,0.219385,0.272366,0.158294
T-adeu-3,1,0.619559,0.218843,1.232813,1.232812,0.552134,0.222816,0.277239,0.16313
T-adeu-4,1,0.622645,0.217068,1.269414,1.269414,0.559358,0.220463,0.273741,0.159132
T-adeu-5,1,0.622645,0.217068,1.251563,1.251563,0.555864,0.220625,0.274433,0.161402
T-adeu-6,1,0.624169,0.216191,1.278922,1.278922,0.561196,0.219385,0.272366,0.158294
