@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC

@DATA
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_10.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_1.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_3.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_3.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_7.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_8.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_5.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_10.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_9.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_10.dzn,1,1.400089,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_3.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_4.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_4.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_7.dzn,1,1.400536,0,0,0,0,1,0.335932,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_4.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_8.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_1.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_3.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_8.dzn,1,1.400258,0,0,0,0,1,0.335981,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_1.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_6.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_7.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_10.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_10.dzn,1,1.370408,0,0,0,0,1,0.342056,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_5.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_60_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_3.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_3.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_6.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_9.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_2.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_10.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_80_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_100_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_3.dzn,1,1.400095,0,0,0,0,1,0.336012,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_1.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_4.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_6.dzn,1,1.400091,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_5.dzn,1,1.370408,0,0,0,0,1,0.342056,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_7.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_8.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_6.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_1.dzn,1,1.399862,0,0,0,0,1,0.336135,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_5.dzn,1,1.400054,0,0,0,0,1,0.33602,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_100_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_100_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_100_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_3.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_60_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_100_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_80_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_100_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_100_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_4.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_100_1.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_5.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_7.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_8.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_20_8.dzn,1,1.369748,0,0,0,0,1,0.342183,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_1.dzn,1,1.400031,0,0,0,0,1,0.336103,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_9.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_10.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_8/Class8_40_3.dzn,1,1.400083,0,0,0,0,1,0.336014,1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_7/Class7_60_2.dzn,1,-1,0,0,0,0,1,-1,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_100_6.dzn,1,-1,0,0,0,0,1,-1,-1
