@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
./SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.1112,0.7744,0,0.0101,2.8102,2.9304,0.6253,0.4832,0.0506,26,0.8462,21,0.4311,0.4192,78,0.9148,0.6291,95,0.7896,85.5926,2.9817,126,1.0846,0.9548,0.9587,107,0.0805,102,0.1567,0.979,0.0737,0.0206,0.1195,0.0442,1.0709,0,0.0517,0.1853,0.3138,0,0.6609,0.4075,1.0192,0.008,4.0812,0.337,0.1673,2.6966,0.0925,36.6051,0.2403,19.7767,16.8137,12.9121,0.9521,0.9067,2.2842,145.381,109.1,?,0.0012,0,31.2308,2.2415
./SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,0.98,0.98,0,0.852,2.9186,4.3147,0.7352,1.0077,0.8382,110,0.6012,110,0.4941,0.8885,254,0.9064,0.9009,332,0.9061,1051.7143,4.4349,4528,1.9496,0.9141,0.9214,4528,0.0122,1216,0.9515,0.9429,0,0,0,0,0.8081,0,0,0.0543,1.3871,0.2952,0.4506,0.0011,0.1198,0.069,34.3688,0,0,36.237,0.1678,78.3729,0,68.7259,67.4886,67.4886,4.8955,0.1376,0.1795,99.9689,99.9689,?,0.0122,0.0122,87.3398,0.3926
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0,0,1,0,0,3.0443,0.5,0,0.3424,3906,0,3906,1,0,3907,0,0,3954,0,3993.8571,3.0443,4135,0,0,0,4135,0.1135,4112,0.5425,0,0.0101,0.002,0.0285,0.0042,0,0.0003,0.1254,0,0.0217,0,0,0.2667,0,0.0078,0.3684,0.0827,0.0301,1.0291,0.2951,30.2892,0.2775,29.4252,29.3487,29.3487,1.5397,0.0313,0.3025,31.7665,31.7665,0.0189,0.0103,0.0027,31.6435,0.3025
./SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.0763,0.172,0,0,0.7891,1.2878,0.5045,0.3924,0.2243,589,0.6667,589,0.4807,0,1102,0,0,1747,0.0897,1620.625,1.2674,2800,0.156,0.0014,0.2754,2800,0.1396,2546,0.6366,0.9332,0.1389,0.0137,0.1039,0.0572,0.7691,0,0.1565,0.1098,0.4744,0,0.0363,0.2554,0.594,0.002,0.1502,0.1393,0.1393,0.4517,0.8378,40.6183,2.1024,35.7241,27.8036,27.8036,0.5147,0.2481,2.7985,62.9139,62.9139,?,0.0005,0.0003,45.7822,2.7597
./SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.5065,0.7477,0,0,2.5441,3.1732,0.5164,0.9228,0.5699,2808,1,2808,0.4455,0.7359,4301,0.874,0.8274,4394,0.8253,3985,3.4212,4437,0.6143,0.8811,0.8859,4437,0.0592,4437,0.7966,1,0.0141,0.0049,0.0934,0.0106,1.7272,0.0016,0.0982,0.1074,0.171,0,0.6006,0.9752,1.4978,0.0291,3.5338,0.4728,0.0389,6.0914,1.8713,35.1856,0.8397,33.6362,32.0271,32.0271,1.8734,0.0833,0.8253,39.8714,39.8714,0.0218,0.0105,0.0001,39.8714,0.5452
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0.9554,0.9554,0.75,0.5453,2.7294,5.5384,0.9554,0.0129,0.8019,48,0.3235,42,0.9972,0.723,118,0.8619,0.7976,143,0.8376,134.4615,4.9922,205,1.8728,0.8911,0.9106,199,0.0088,174,0.8819,0.9301,0,0,0,0,0.1826,0,0.0654,0.0377,0.3899,0.0795,0.1701,0,0.1943,0.0262,55.8087,0,0,46.1257,0.1553,66.6205,0.1879,61.8603,57.5415,56.8908,12.2704,0.1151,0.1842,83.25,79.8333,?,0.0018,0.0008,69.8689,0.174
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0,0,0,0.0004,1.7367,1.727,0.0106,0.8063,0.5228,1330,0.0858,1330,0.245,0.005,1517,0.084,0.0256,1597,0.0818,1663.5556,3.0141,2150,0.016,0.1323,0.161,2150,0.0026,1738,0.648,0.1618,0.494,0.4933,0.494,0.4938,1.349,0.4912,0,0.0297,0.146,0.0013,0.0417,0.496,0.0081,0.0667,0.736,0.495,0.4945,1.289,0.1561,18.2272,0,16.768,16.085,16.085,0.0018,0.0979,0.2016,22.0609,22.0609,?,0.0026,0.0026,18.2668,0.2644
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0.0112,0.9247,1,0.6368,3.5563,5.0311,0.0753,0,0.6729,4538,0.8417,4538,1,0.6595,4538,0.6969,0.6746,4632,0.717,4604.3333,4.8452,4643,1.1317,0.733,0.7859,4643,0.0085,4643,0.8055,0.984,0,0,0,0,0,0,0.1737,0.157,0.0102,0.1273,0.283,0,0.3344,0.0991,26.5645,0,0,24.4672,3.6279,41.4135,0.0021,41.0504,41.0504,41.0504,2.3448,0.0068,0.2403,41.7329,41.7329,?,0.0084,0.0084,41.7329,0.357
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,0.8881,1,0.5745,2.9401,4.6626,0.1119,0,0.6925,4282,0.7744,4282,1,0.5892,4282,0.6083,0.5977,4366,0.6502,4391.3333,3.9393,4526,0.92,0.6688,0.79,4526,0.0151,4526,0.8114,0.9697,0,0,0,0,0,0,0.0216,0.1569,0.023,0.1243,0.2303,0.0002,0.3506,0.0672,13.9204,0,0,13.681,3.4482,48.6855,0.0703,44.0871,44.0871,44.0871,2.1397,0.0707,0.2618,52.3671,52.3671,?,0.0129,0.0116,52.3671,0.3709
./SAT03/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,0,0,0,0.0212,1.4088,1.9103,0.0114,0.8095,0.5726,1555,0.1387,1555,0.2476,0.0245,1686,0.1303,0.1199,1896,0.1372,1986.4444,2.5575,2671,0.0162,0.172,0.2403,2671,0.0026,2341,0.7013,0.2428,0.4942,0.4932,0.4942,0.4939,1.3609,0.4929,0,0.0402,0.1837,0.0109,0.0732,0.4961,0.0082,0.0952,0.924,0.4948,0.4946,1.5338,0.1683,19.3997,0,18.7718,17.6984,17.6984,0.0014,0.0495,0.1562,20.5406,20.5406,?,0.0026,0.0026,20.1307,0.2799
./SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0,1,0.3333,0,0.1725,0.2047,0.5,0.5759,0.7821,3820,0.3333,3820,0.4832,0.0007,3946,0.0082,0.0024,3990,0.0262,4026.2222,1.7831,4449,0,0.0173,0.0745,4449,0.4874,4072,0.9633,0.2597,0.3241,0.315,0.3201,0.3229,0.5329,0.2214,0.0772,0.0664,0.0449,0,0.0138,0.3263,0,0.0155,0.3838,0.3259,0.3256,0.6532,0.5794,27.4694,0.0403,25.0828,24.444,24.444,0.047,0.0861,0.1189,30.862,30.862,0.1538,0.0153,0.0152,29.3943,0.5583
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0.9793,0.9793,0.9048,0.8343,3.1627,5.296,0.9793,0.0072,0.8609,20,0.6682,20,0.9991,0.88,27,0.9102,0.8965,46,0.9084,370.4286,5.0256,1944,2.1151,0.9216,0.9343,1944,0.0076,310,0.9585,0.9663,0,0,0,0,0.0877,0,0,0.0744,1.756,0.2164,0.387,0.0054,0.1304,0.0576,52.2801,0,0,57.9307,6.833,94.7487,0,77.9742,71.4537,71.4537,6.5331,0.1528,0.2287,109.7289,109.7289,?,0.0075,0.0075,109.5854,0.256
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes6.cnf,1,0.9259,0.9259,0.8182,0.7465,2.9039,4.5976,0.9259,0.0277,0.8177,145,0.3136,145,0.9923,0.7695,334,0.791,0.779,1344,0.7914,1449.3333,4.0649,4202,1.3838,0.8042,0.8138,4202,0.0168,2272,0.9199,0.8375,0,0,0,0,0.2699,0,0,0.0453,0.9884,0.0756,0.1784,0,0.2824,0.0486,28.3966,0,0,24.4985,5.6371,62.6665,0.1609,51.3353,49.2732,49.2732,5.6537,0.1708,0.1427,73.5446,73.5446,?,0.0057,0.0031,73.3768,0.135
./SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0,0,0,0.0052,1.3313,2.0084,0.0104,0.8062,0.5219,1137,0.0689,1077,0.2464,0.0064,1234,0.1106,0.0972,1545,0.095,1429.4,2.9504,1695,0.0162,0.1236,0.1354,1695,0.0026,1576,0.66,0.1355,0.4941,0.4931,0.4942,0.4936,1.3541,0.4921,0,0.0229,0.1423,0.0028,0.047,0.4961,0.0083,0.0667,0.6667,0.4956,0.4947,1.2817,0.1635,17.611,0,16.2285,16.1936,15.5136,0.0019,0.0831,0.2157,20.3417,20.3417,?,0.0026,0.0026,18.658,0.2672
./SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,0.0805,0.3543,0,0,0.4872,1.6381,0.4086,0.8047,0.3345,4368,0.4667,4368,0.4183,0,4368,0,0,4453,0.0911,4490,2.0506,4649,0.1804,0.0758,0.2859,4649,0.1692,4649,0.9002,0.7742,0.1204,0.0224,0.089,0.0275,1.3808,0,0.13,0.084,0.0262,0,0.0261,0.1868,0.8658,0.0058,0.236,0.1379,0.1309,0.5539,0.2256,41.9453,1.5064,41.3719,41.3719,41.3719,0.5739,0.0158,2.0353,42.8755,42.8755,0.0689,0.0016,0.001,42.8755,1.7952
./SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0.8667,0.8667,1,0.736,0,0,0.8667,0,0.8186,4900,0.037,4900,1,0.7361,4901,0.7362,0.7361,4903,0.7362,4903.75,0,4911,1.1331,0.7363,0.7363,4911,0.1333,4911,0.8588,0.7364,0.0334,0.0334,0.0334,0.0334,0,0.0333,0,0,0.0009,0.037,0.037,0.0335,0.3927,0.0714,2.5351,0.0335,0.0334,3.2711,0.1603,66.9447,0,66.6082,53.9894,53.9894,0.0013,0.1196,0,73.796,73.796,0.0109,0.0959,0.0959,73.796,0
./SAT11/crafted/mosoi/289/289-sat-4x8.cnf,1,0.125,0.125,1,0.5757,0,0,0.7813,0,1,0,0.0455,0,1,0.5757,0,0.5758,0.5758,0,0.5758,0,0,0,0.6364,0.5758,0.5758,0,0.125,0,1,0.576,0.3611,0.3611,0.3611,0.3611,0,0.3611,0,0,0,0.0455,0.0455,0.3611,0.8688,0.125,2.6292,0.3611,0.3611,2.638,0,0,0,0,0,0,0,0,0,0,0,0.0096,0.1237,0.1237,0,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,0.956,0.956,0.8571,0.1774,2.6704,5.5455,0.956,0.0124,0.807,74,0.2857,63,0.9974,0.6985,77,0.8998,0.85,153,0.8534,130.1818,4.9937,169,1.9057,0.9354,0.9532,166,0.0085,156,0.9044,0.9994,0,0,0.0001,0,0.1806,0,0,0.0355,0.291,0.0769,0.1618,0.0224,0.1903,0.0242,58.8584,0,0,52.8931,4.0825,67.2837,0.1963,61.2745,61.0196,59.2959,9.2119,0.0788,0.1826,75.7273,75.1905,?,0.0016,0.0008,70.5366,0.1723
./SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,0.0114,0.0114,1,0.3926,0,0,0.7529,0,0.7019,200,0.0038,185,1,0.3932,259,0.3935,0.3933,322,0.3936,754.75,0,4155,0.5828,0.3937,0.3939,3674,0.0114,385,0.7843,0.3956,0,0,0,0,0,0,0,0,1.5891,0.0038,0.0038,0,0.6183,0.0136,7.844,0,0,10.1197,3.7613,31.2367,0,27.8261,25.4438,24.2695,0.0072,0.1422,0,39.6532,37.5547,?,0.0114,0.0114,35.1723,0
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0.9405,0.9405,0.7143,0.775,2.9779,5.0931,0.9405,0.0207,0.7748,221,0.381,198,0.9949,0.8014,286,0.8204,0.8099,302,0.821,346.2941,4.5368,553,1.5477,0.8316,0.8424,499,0.0133,410,0.8827,0.874,0,0,0,0,0.2317,0,0.0727,0.0494,0.2803,0.0821,0.1931,0,0.2433,0.0391,36.3194,0,0,30.5551,0.5777,47.4779,0.2012,44.5146,41.6752,40.3952,5.0476,0.1135,0.1887,63.2926,56.8879,?,0.0034,0.0019,48.6921,0.1744
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.987,0.987,0.9474,0.1015,3.4963,6.4525,0.987,0.0035,0.8906,2,0.6164,1,0.9996,0.9507,3,0.9938,0.9732,7,0.9779,9.2667,6.1546,52,2.7455,0.9992,1,18,0.0039,11,0.9507,1,0.0082,0,0.0232,0.001,0.0613,0,0,0.0877,1.0399,0.1233,0.3791,0.5,0.0929,0.034,109.661,0.061,0.0356,131.404,2.822,139.8284,0.1226,117.9615,108.3636,86.1667,1.505,0.1788,0.2855,176.6,166,?,0.0038,0.0002,161,0.3124
./SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.0712,0.0881,0,0,2.6646,3.3933,0.1382,0.884,0.2388,1538,1,1337,0.3059,0.6212,1965,0.7778,0.6668,2037,0.7371,1956.3333,1.6619,2290,0.3789,0.8293,0.8546,2171,0.1721,2156,0.538,1,0.496,0.1486,0.448,0.478,2.605,0.0001,0.0733,0.1511,0.1308,0,0.6058,0.9999,2.1405,0.0045,0.0715,0.4997,0.499,0.6236,0.1927,18.014,1.5123,17.1733,15.9059,13.264,0.3226,0.1141,1.265,20.864,20.3111,?,0.0031,0.0001,20.1368,2.5002
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0.9548,0.9548,0.8182,0.4863,2.662,5.4654,0.9548,0.013,0.8042,51,0.2795,45,0.9972,0.7268,93,0.8577,0.8001,152,0.8371,134.5385,4.9047,205,1.8771,0.8882,0.9097,184,0.0088,180,0.8956,0.9314,0,0,0,0,0.184,0,0,0.035,0.396,0.0709,0.1625,0,0.1949,0.0258,57.3366,0,0,50.4158,4.9234,66.5029,0.1917,58.6304,57.8819,48.9463,13.6186,0.1635,0.1777,86.0566,82.1569,?,0.0018,0.001,77.2151,0.1671
./SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.9893,0.9893,0,0.8942,2.765,3.4695,0.7612,1.0138,0.9737,150,0.8219,102,0.4921,0.9127,476,0.9371,0.9302,652,0.9345,606.3846,3.9239,1328,1.6885,0.9425,0.9471,852,0.0155,751,0.9868,0.9905,0.0002,0,0.0006,0.0001,0.7656,0,0,0.0613,0.5022,0.5,0.65,0.0058,0.0719,0.1333,26.6016,0.0021,0.0005,32.4504,0.3073,76.2586,0,66.5459,60.1488,58.2418,1.5442,0.1698,0.1525,105.5587,89.1863,?,0.0155,0.0155,83.8181,0.3653
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34309.cnf,1,0,0,1,0,0,4.1179,0.5,0,0.3325,1,0,1,1,0,2,0,0,5,0,5.2632,4.1179,13,0,0,0,13,0.0484,6,0.3361,0,0.2357,0.1468,0.2499,0.1814,0,0.0529,0.1115,0,0.6663,0,0,0.464,0,0.0001,0.3763,0.3833,0.3109,0.9618,0,93.6251,0.2795,62.5,48.4,45.1667,0.3436,0.3792,0.3004,167,159,?,0.0003,0,110.1667,0.3004
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,0.9506,0.9506,0.8824,0.558,2.7149,5.3236,0.9506,0.0144,0.8314,51,0.2953,42,0.9967,0.7106,110,0.8498,0.7882,134,0.827,121.5,4.7603,171,1.8118,0.8798,0.9033,161,0.0095,151,0.9295,0.9269,0,0,0,0,0.1971,0,0,0.0372,0.3103,0.0664,0.151,0,0.207,0.0281,52.4599,0,0,46.8651,5.0275,73.8687,0.1953,64.5319,62.4177,61.9048,12.1045,0.1322,0.1714,92.451,91.2143,?,0.0022,0.0008,80.2636,0.1606
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g4.cnf,1,0.9397,0.9397,0.75,0.7749,2.786,5.1246,0.9397,0.0208,0.7576,269,0.3412,143,0.9948,0.8005,291,0.8189,0.8093,384,0.8197,695.6,4.6659,2969,1.5475,0.8296,0.8396,2969,0.0133,814,0.9099,0.8743,0,0,0,0,0.235,0,0.0361,0.0405,1.1421,0.0917,0.1851,0,0.2459,0.0391,36.2961,0,0,29.9518,0.2013,58.5849,0.2128,48.0156,46.223,45.2612,6.9718,0.2218,0.2038,89.1617,89.1617,?,0.0034,0.0019,67.0737,0.1972
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,1,0.9834,0.9834,0.9429,0.1897,3.1765,6.6172,0.9834,0.004,0.8584,3,0.4195,3,0.9995,0.9625,7,0.9966,0.9835,10,0.9811,10.1429,6.3413,17,2.7515,0.9996,1,17,0.0031,16,0.93,1,0.0046,0,0.0173,0.0005,0.0787,0,0,0.0641,0.4607,0.1265,0.2891,0.5,0.1076,0.0338,157.463,0.0495,0.0229,169.254,1.9939,118.1665,0,112,107,107,1.7504,0.1113,0.2623,149.6,149.6,?,0.0031,0.0031,117.1765,0.2856
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0,0,0,0,0.7043,1.2578,0.2583,0.8136,0.2114,424,0.2,424,0.3716,0.0008,1606,0.013,0.0074,2773,0.0401,2300.1111,1.8997,3416,0.135,0.0339,0.1684,3416,0.1403,2901,0.4732,0.3254,0.1009,0.0844,0.1022,0.0899,1.6469,0.0812,0.0237,0.0454,0.4309,0,0.0222,0.1774,0.824,0.0177,1.0204,0.1234,0.1076,1.5756,0.1481,28.7354,0.1136,24.0249,4.5071,4.5071,0.1633,0.3915,0.2813,42.293,42.293,0.3012,0.0036,0.0025,33.8868,0.2085
./SAT09/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.145,0.6174,0,0,3.3729,3.6152,0.8316,0.5975,0.039,510,0.9642,510,0.5467,0.0915,600,0.7567,0.3815,1340,0.6126,1049.75,3.4927,1749,0.3581,0.831,0.9013,1749,0.0556,1749,0.1148,0.9847,0.035,0.0003,0.0595,0.0037,1.5396,0,0.0872,0.2707,0.492,0,0.3183,0.3625,1.2398,0.003,3.4122,0.1616,0.0597,7.3133,1.4482,18.8143,1.4985,15.0157,14.935,14.935,1.5213,0.2312,1.9303,25.546,25.546,?,0.0001,0,25.546,2.1899
./SAT11/crafted/skvortsov/battleship/battleship-12-23-sat.cnf,1,0.9134,0.9134,1,0.8397,0,0,0.9134,0,0.9127,4794,0.0435,4794,1,0.8397,4794,0.8398,0.8398,4885,0.8398,4839.5,0,4885,1.5467,0.8398,0.8398,4885,0.1661,4885,0.9333,0.8399,0.2226,0.2225,0.2226,0.2225,0,0.2225,0,0,0.0094,0.0435,0.0435,0.2226,0.2947,0.0833,2.1001,0.2226,0.2226,2.7287,1.5054,104.6538,0.0261,101.1227,101.1227,101.1227,0.0001,0.0337,0,108.1849,108.1849,0.0079,0.0947,0.0915,108.1849,0
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,0.0184,0.0184,1,0.4462,0,0,0.7546,0,0.8481,299,0.0062,243,1,0.4463,319,0.4464,0.4464,457,0.4464,744.4,0,3749,0.5862,0.4465,0.4466,3267,0.0184,664,0.9295,0.4469,0.0001,0.0001,0.0001,0.0001,0,0.0001,0,0,1.2559,0.0062,0.0062,0.0001,0.6438,0.0195,8.3954,0.0001,0.0001,7.956,0.4892,30.5522,0,26.9901,25.6255,24.642,0.0012,0.1325,0,37.2684,37.091,?,0.0184,0.0184,34.2075,0
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0,0.0016,0,0.0004,0.9627,1.4771,0.1908,0.6786,0.5735,4060,0.037,4060,0.3744,0.0046,4215,0.0227,0.0105,4243,0.0258,4235.5714,2.5543,4383,0.0564,0.0345,0.0509,4383,0.0581,4272,0.7382,0.1145,0.0032,0.0026,0.0032,0.0029,1.1042,0.002,0.0319,0.0079,0.0208,0,0.008,0.0043,0.2835,0.0455,1.0085,0.0037,0.0035,1.4423,0.2981,25.5122,0.021,25.4066,25.2953,25.2953,0.1346,0.0073,0.0144,25.9227,25.9227,0.0836,0.0551,0.0486,25.594,0.2023
./SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.7141,0.7398,0,0,3.3326,3.1456,0.5507,0.9899,0.2911,0,1,0,0.4569,0.4982,0,0.8568,0.7276,0,0.7976,0,2.4063,0,0.7837,1,1,0,0.2104,0,0.9448,1,0.4691,0.0033,0.4023,0.0083,1.6398,0.0003,0.1223,0.2828,0,0,0.6588,0.9999,1.24,0.068,1.3572,0.9908,0.8907,2.745,0.3952,0,0.8789,0,0,0,0.9923,0,0.9856,0,0,0.0208,0.0103,0.0004,0,1.1261
./SAT11/crafted/skvortsov/automata-synchronization/rnd_150_29_u.cnf,1,0.2953,0.5966,0,0.0002,2.2862,2.1598,0.6256,0.6408,0.0929,1936,0.9667,1636,0.5954,0.0369,2459,0.2174,0.0974,2588,0.282,2517.8,1.5912,3043,0.3659,0.3738,0.6454,3043,0.1329,2752,0.3999,0.975,0.3087,0.1491,0.2785,0.2661,1.5926,0,0.1266,0.2354,0.1634,0,0.2858,0.4047,1.4986,0.005,0.5945,0.3505,0.3356,1.8015,0.1946,15.9463,1.8734,14.2902,13.4095,12.7164,0.3363,0.1205,4.5479,19.002,19.002,?,0.0021,0.0005,17.3774,5.6555
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.9523,0.9523,0.8,0.5578,2.694,5.3919,0.9523,0.0142,0.7799,69,0.3039,46,0.9969,0.7182,149,0.8547,0.7894,180,0.8299,163.3571,4.8958,224,1.8075,0.8815,0.9057,217,0.0096,211,0.9181,0.9296,0,0,0,0,0.1921,0,0.1306,0.0363,0.3398,0.0634,0.1681,0,0.2045,0.0276,51.4803,0,0,43.6323,5.2527,62.0523,0.1979,57.0853,54.2945,50.5436,9.1212,0.115,0.1886,74.6232,74,?,0.002,0.0009,65.3696,0.1807
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.1883,0.4677,0,0.0007,2.5365,2.3423,0.5073,0.7307,0.1236,2884,0.9467,2884,0.478,0.0369,3045,0.2382,0.0977,3506,0.2949,3495.5714,1.5597,3966,0.3926,0.3949,0.6844,3966,0.1506,3909,0.5511,0.9618,0.3105,0.0809,0.2734,0.2366,1.89,0,0.1243,0.2525,0.1137,0,0.2823,0.405,1.7298,0.011,0.4361,0.3644,0.3428,1.4727,0.1872,17.6982,1.4628,15.9856,15.8471,15.8471,0.3771,0.0821,3.4009,20.1813,20.1813,?,0.0046,0.0011,19.1586,4.1381
./SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0,0.003,0,0,0.044,0.044,0.297,0.9336,0.2602,4256,0.1111,4256,0.36,0,4257,0,0,4395,0.0011,4356.8333,1.4061,4486,0.0136,0,0.0003,4486,0.2,4409,0.6245,0.105,0.2673,0.2649,0.2648,0.2654,0.9994,0.2076,0.0927,0.0096,0.0191,0,0.0008,0.2683,0.0203,0.0299,0.4373,0.2679,0.2677,0.9011,0.4089,34.9164,0,32.0521,31.707,31.707,0.0347,0.0663,0.0086,37.272,37.272,0.3941,0.009,0.009,36.9746,0.2606
