@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC

@DATA
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,826,0.057432
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,829,0.04891
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,835,0.043857
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,829,0.050482
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,839,0.045604
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,847,0.047615
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,853,0.05851
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,836,0.043499
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,827,0.0529
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,836,0.051402
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,833,0.043857
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,841,0.060866
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,822,0.046284
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,839,0.051705
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,835,0.057974
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,836,0.051705
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,827,0.0529
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,834,0.056333
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,837,0.047286
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,834,0.048589
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,839,0.046284
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,829,0.050791
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,836,0.049859
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,843,0.051402
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,835,0.048589
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,835,0.047942
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,836,0.051402
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,828,0.047286
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,828,0.045945
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,838,0.049228
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,843,0.049545
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,829,0.053779
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,825,0.055213
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,832,0.051097
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,834,0.057159
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,835,0.05851
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,832,0.049228
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,829,0.052604
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,269,0.025341
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,224,0.026546
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,240,0.02678
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,214,0.030078
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,241,0.030078
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,233,0.027272
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,252,0.027128
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,233,0.030898
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,242,0.024077
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,242,0.024717
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,221,0.028477
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,229,0.028804
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,224,0.02678
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,252,0.027698
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,233,0.027839
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,291,0.033331
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,242,0.026546
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,262,0.03
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,221,0.032016
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,225,0.030898
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,216,0.031024
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,231,0.031024
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,231,0.030388
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,234,0.027358
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,246,0.037914
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,245,0.024717
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,242,0.027128
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,233,0.02902
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,248,0.02894
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,250,0.02894
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,227,0.032113
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,238,0.028395
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,225,0.025341
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,230,0.030516
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,248,0.027923
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,220,0.025341
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,256,0.028395
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,225,0.029686
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,240,0.030516
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,246,0.028395
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,251,0.024875
rand-24-24-276-139-48021_ext.xml.minion.gz,1,276,0
rand-24-24-276-139-49021_ext.xml.minion.gz,1,278,0
rand-24-24-276-139-50021_ext.xml.minion.gz,1,293,0
rand-24-24-276-139-51021_ext.xml.minion.gz,1,287,0
rand-24-24-276-139-52021_ext.xml.minion.gz,1,284,0
rand-24-24-276-139-53021_ext.xml.minion.gz,1,281,0
rand-24-24-276-139-54021_ext.xml.minion.gz,1,282,0
rand-24-24-276-139-55021_ext.xml.minion.gz,1,285,0
rand-24-24-276-139-56021_ext.xml.minion.gz,1,287,0
rand-24-24-276-139-57021_ext.xml.minion.gz,1,289,0
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,556,0.062354
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,735,0.06653
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,650,0.068235
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,672,0.07291
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,620,0.059781
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,680,0.070717
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,583,0.072129
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,630,0.062502
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,639,0.067262
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,646,0.063543
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,653,0.059765
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,615,0.0664
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,662,0.06845
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,693,0.064374
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,703,0.060958
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,635,0.071777
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,663,0.069669
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,655,0.060101
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,674,0.069282
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,583,0.060048
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,629,0.072774
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,741,0.066062
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,675,0.062656
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,636,0.064726
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,639,0.059297
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,597,0.076151
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,668,0.060032
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,721,0.06407
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,650,0.065361
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,626,0.068702
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,636,0.071245
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,576,0.074752
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,672,0.051716
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,670,0.070341
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,662,0.072129
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,649,0.066482
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,620,0.063744
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,630,0.061818
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,618,0.072492
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,655,0.059765
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,670,0.065135
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,783,0.068136
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,695,0.068977
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,560,0.069513
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,669,0.071357
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,642,0.060605
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,574,0.060663
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,619,0.072553
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,728,0.059754
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,576,0.059834
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,712,0.06653
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,683,0.07291
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,702,0.070717
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,638,0.062502
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,656,0.063543
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,692,0.06845
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,742,0.060958
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,669,0.069669
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,647,0.069282
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,652,0.072774
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,645,0.064726
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,553,0.076151
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,746,0.06407
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,641,0.068702
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,558,0.074752
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,663,0.072129
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,642,0.063744
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,670,0.072492
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,676,0.065135
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,651,0.068977
rand-25-25-300-147-50021_ext.xml.minion.gz,1,266,0
rand-25-25-300-147-51021_ext.xml.minion.gz,1,278,0
rand-25-25-300-147-52021_ext.xml.minion.gz,1,281,0
rand-25-25-300-147-53021_ext.xml.minion.gz,1,271,0
rand-25-25-300-147-54021_ext.xml.minion.gz,1,271,0
rand-25-25-300-147-55021_ext.xml.minion.gz,1,271,0
rand-25-25-300-147-56021_ext.xml.minion.gz,1,284,0
rand-25-25-300-147-57021_ext.xml.minion.gz,1,277,0
rand-25-25-300-147-58021_ext.xml.minion.gz,1,271,0
rand-25-25-300-147-59021_ext.xml.minion.gz,1,269,0
rand-26-26-325-155-52021_ext.xml.minion.gz,1,262,0
rand-26-26-325-155-53021_ext.xml.minion.gz,1,267,0
rand-26-26-325-155-54021_ext.xml.minion.gz,1,266,0
rand-26-26-325-155-55021_ext.xml.minion.gz,1,267,0
rand-26-26-325-155-56021_ext.xml.minion.gz,1,273,0
rand-26-26-325-155-57021_ext.xml.minion.gz,1,267,0
rand-26-26-325-155-58021_ext.xml.minion.gz,1,272,0
rand-26-26-325-155-59021_ext.xml.minion.gz,1,260,0
rand-26-26-325-155-60021_ext.xml.minion.gz,1,268,0
rand-26-26-325-155-61021_ext.xml.minion.gz,1,277,0
rand-27-27-351-163-54021_ext.xml.minion.gz,1,263,0
rand-27-27-351-163-55021_ext.xml.minion.gz,1,264,0
rand-27-27-351-163-56021_ext.xml.minion.gz,1,260,0
rand-27-27-351-163-57021_ext.xml.minion.gz,1,261,0
rand-27-27-351-163-58021_ext.xml.minion.gz,1,257,0
rand-27-27-351-163-59021_ext.xml.minion.gz,1,265,0
rand-27-27-351-163-60021_ext.xml.minion.gz,1,258,0
rand-27-27-351-163-61021_ext.xml.minion.gz,1,273,0
rand-27-27-351-163-62021_ext.xml.minion.gz,1,259,0
rand-27-27-351-163-63021_ext.xml.minion.gz,1,268,0
renault-mgd_ext.xml.minion.converted.minion.gz,1,1000,0.150452
ruler-17-6-a3.xml.minion.conv.minion,1,837,0.129073
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,837,0.129073
ruler-17-6-a4.xml.minion.conv.minion,1,501,0.08753
ruler-17-7-a3.xml.minion.conv.minion,1,837,0.154647
ruler-17-7-a4.xml.minion.conv.minion,1,501,0.112938
ruler-25-7-a3.xml.minion.conv.minion,1,825,0.154647
ruler-25-7-a4.xml.minion.conv.minion,1,528,0.112938
ruler-25-8-a3.xml.minion.conv.minion,1,825,0.173225
ruler-25-8-a4.xml.minion.conv.minion,1,528,0.133931
ruler-34-8-a3.xml.minion.conv.minion,1,835,0.173225
ruler-34-8-a4.xml.minion.conv.minion,1,509,0.133931
ruler-34-9-a3.xml.minion.conv.minion,1,835,0.186667
ruler-34-9-a4.xml.minion.conv.minion,1,509,0.150383
ruler-44-10-a3.xml.minion.conv.minion,1,847,0.196354
ruler-44-10-a4.xml.minion.conv.minion,1,516,0.163059
ruler-44-9-a3.xml.minion.conv.minion,1,847,0.186667
ruler-44-9-a4.xml.minion.conv.minion,1,516,0.150383
ruler-55-10-a3.xml.minion.conv.minion,1,827,0.196354
ruler-55-10-a4.xml.minion.conv.minion,1,513,0.163059
ruler-55-11-a3.xml.minion.conv.minion,1,827,0.203279
ruler-55-11-a4.xml.minion.conv.minion,1,513,0.172754
ruler-67-11-a3.xml.minion.conv.minion,1,819,0.203279
ruler-67-11-a4.xml.minion.conv.minion,1,518,0.172754
ruler-67-12-a3.xml.minion.conv.minion,1,819,0.208155
ruler-67-12-a4.xml.minion.conv.minion,1,518,0.180127
ruler-70-12-a3.xml.minion.conv.minion,1,845,0.208155
ruler-70-12-a4.xml.minion.conv.minion,1,506,0.180127
ruler-70-13-a3.xml.minion.conv.minion,1,845,0.211494
ruler-70-13-a4.xml.minion.conv.minion,1,506,0.185695
series-100.xml.minion.conv.minion,1,?,?
series-10.xml.minion.conv.minion,1,?,?
series-11.xml.minion.conv.minion,1,?,?
series-12.xml.minion.conv.minion,1,?,?
series-13.xml.minion.conv.minion,1,?,?
series-14.xml.minion.conv.minion,1,?,?
series-15.xml.minion.conv.minion,1,?,?
series-16.xml.minion.conv.minion,1,?,?
series-18.xml.minion.conv.minion,1,?,?
series-20.xml.minion.conv.minion,1,?,?
series-25.xml.minion.conv.minion,1,?,?
series-30.xml.minion.conv.minion,1,?,?
series-35.xml.minion.conv.minion,1,?,?
series-40.xml.minion.conv.minion,1,?,?
series-45.xml.minion.conv.minion,1,?,?
series-50.xml.minion.conv.minion,1,?,?
series-5.xml.minion.conv.minion,1,?,?
series-60.xml.minion.conv.minion,1,?,?
series-6.xml.minion.conv.minion,1,?,?
series-70.xml.minion.conv.minion,1,?,?
series-7.xml.minion.conv.minion,1,?,?
series-80.xml.minion.conv.minion,1,?,?
series-8.xml.minion.conv.minion,1,?,?
series-90.xml.minion.conv.minion,1,?,?
series-9.xml.minion.conv.minion,1,?,?
slangford-3-11-ext.xml.minion.gz,1,987,0
socialGolfer-10-4-8.xml.minion,1,1000,0.002773
socialGolfer-6-3-5.xml.minion,1,986,0.00776
socialGolfer-6-3-6.xml.minion,1,997,0.006919
socialGolfer-6-3-7.xml.minion,1,999,0.006204
socialGolfer-6-3-8.xml.minion,1,1000,0.005605
socialGolfer-6-4-5.xml.minion,1,995,0.007376
socialGolfer-6-4-6.xml.minion,1,1000,0.006404
socialGolfer-6-4-7.xml.minion,1,1000,0.005645
socialGolfer-6-4-8.xml.minion,1,1000,0.005041
socialGolfer-7-4-8.xml.minion,1,1000,0.004231
socialGolfer-8-4-8.xml.minion,1,1000,0.003623
socialGolfer-9-4-8.xml.minion,1,1000,0.003151
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,513,0.005223
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,513,0.001896
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,513,0.002728
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,513,0.000267
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,513,0.003336
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,513,0.003606
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,513,0.003606
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,508,0.001784
tsp-20-142_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-190_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-193_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-1_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-29_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-2_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-30_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-366_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-453_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-68_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-727_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-75_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-76_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-8_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-20-901_ext.xml.minion.converted.minion.gz,1,1000,0.129343
tsp-25-13_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-163_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-190_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-312_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-38_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-3_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-456_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-48_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-523_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-54_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-561_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-66_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-681_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-715_ext.xml.minion.converted.minion.gz,1,1000,0.134378
tsp-25-843_ext.xml.minion.converted.minion.gz,1,1000,0.134378
will199GPIA-5.xml.watchless.minion.gz,1,184,0.010307
will199GPIA-6.xml.watchless.minion.gz,1,169,0.010307
will199GPIA-7.xml.watchless.minion.gz,1,154,0.010307
