@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC

@DATA
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.9444,0.9444,0,0.9021,0,0,0.6868,1.0324,0.9984,1598,0.3091,1598,0.4771,0.9027,3197,0.9034,0.903,4582,0.9034,3734.6667,2.4477,4766,1.3603,0.9037,0.9042,4766,0.054,4721,0.9992,0.9056,0.0315,0.0309
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0.9256,0.9256,0.8333,0.7447,2.8604,4.7382,0.9256,0.0277,0.8133,264,0.3293,201,0.9923,0.7684,291,0.7908,0.7789,328,0.7908,575.5385,4.2025,2159,1.3923,0.802,0.8129,1461,0.0168,403,0.9178,0.8468,0,0
./SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.8333,0.8333,0,0.5831,0,0,0.6389,0.9858,0.7127,4568,0.3333,4568,0.4764,0.5831,4604,0.5832,0.5831,4606,0.5832,4613.2,1.4669,4647,0.4472,0.5832,0.5832,4647,0.4167,4641,0.8495,0.5833,0.2295,0.2295
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0.9558,0.9558,0.8333,0.17,2.7072,5.5296,0.9558,0.0125,0.7922,48,0.3409,43,0.9973,0.6729,117,0.9039,0.8568,145,0.8528,123.5,4.9686,171,1.9071,0.9397,0.9549,159,0.0085,159,0.8919,0.9994,0,0
./SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0,1,0.3333,0,0.1978,0.1978,0.4879,0.5773,0.7796,3627,0.3333,3598,0.5032,0.0006,3662,0.0063,0.0016,3922,0.0246,3874,1.6396,4487,0,0.0177,0.0645,4487,0.4879,3950,0.9637,0.2147,0.3243,0.3164
./SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0.9395,0.9395,1,0.8774,0,0,0.9395,0,0.9257,4870,0.0303,4870,1,0.8774,4870,0.8775,0.8774,4870,0.8775,4870,0,4870,1.907,0.8775,0.8775,4870,0.1174,4870,0.9402,0.8775,0.1832,0.1831
./SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0,0.0588,0,0,0,1.7643,0.1801,0.8113,0.9963,2896,0,2896,0.3456,0,3094,0,0,3611,0,3511.375,1.9748,4271,0.1674,0,0,4271,0.1507,4013,0.999,0,0.4409,0.3723
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,0.013,0.918,1,0.5972,3.5634,4.9492,0.082,0,0.6505,4614,0.8252,4614,1,0.6311,4614,0.6761,0.6524,4656,0.6985,4648,4.7213,4674,1.0618,0.7173,0.773,4674,0.0098,4674,0.7833,0.9746,0,0
./SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,0.9642,0.9642,0,0.8408,3.0958,3.9417,0.7307,1.0233,0.9377,336,0.459,98,0.4856,0.8559,369,0.8839,0.8635,426,0.881,975.2,4.7618,4796,1.7708,0.8958,0.9047,4796,0.0131,738,0.9693,0.9211,0,0
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0.9547,0.9547,0.8182,0.5104,2.7519,5.6261,0.9547,0.013,0.8025,77,0.3148,58,0.9972,0.7269,131,0.8603,0.8028,150,0.8373,140.0833,5.0532,209,1.8728,0.8894,0.9095,173,0.0088,165,0.9054,0.9315,0,0
