@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE gc_disjoint NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE gc_global_card NUMERIC
@ATTRIBUTE gc_array_set NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE gc_link_set NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC

@DATA
normalized-os-taillard-10-105-9.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.536614,1.281711,7.222529,0.297472,4.640587,0.918296,9538388,0.297472,0.39006,0,1,2.003469,1.803041,900,1,0.609718,3.29,2.003469,32.698947,2316.9925,634,0.670974,0.075761,0.554761,3.98801,1.892196,17.611111,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2719.132133,0,1,0.297472,0.176777,0.60306,62128,0,52778,26361,3425.777778,0,0.91,54,100,47.333333,3752.932501,0.703704,0,2700,126,3532.74,3.789474,9000,1.421053,0,2249,2,0,1,5.684211,3,2,0,19.609842,0,1800,7200,0,2.947368,8598.016145,0,0,0.499469,0,3,0,0,2,0,36688.756797,2,12529.585599,3,2.666667,13.588428,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-ortholatin-9.xml.mzn_AND_NODATA,1,0,0,1,0,6.33985,0.953447,0.953447,0.918296,3.922111,0.953447,1453797,1.782318,0.918296,0,0,0.176777,15.5,0,1,0.918296,2.12,0.767031,33,337.763925,81,0.155234,0.031648,0.1363,1.028519,1.140495,40.5,0.03,0,3,0.953447,0.428062,243,243,81,0,0,1,0,3.169925,0.926364,243,0,0,1,0,1027.0557,1,1,-7.006517,1.366768,2.116018,8019,0,35604,17767,3766.5,0,0.04,82,243,9.610169,248.839113,2.059322,0,118,90,12320.3,2.666667,199,0.485597,0,2312,5,118,1,39.333333,28,24,81,513.52785,0,0,648,0,26.469136,479.862098,0,0,0.499017,37,81,0,0,0,0,2567.639251,3,462.80905,18,5.491525,21.759655,3,0,0,12.6797,0,0,9,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-mps-red-timtab2.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,3.933983,5.283514,1,5.163997,259068,-1,0.731381,0.153855,1,1.84617,0.571973,0,-1,0,15.41,1.545307,2,13168.735409,2,0.822027,-1,0,0,0.397598,1,9.93,0,123,3.933983,0.225953,-1,6363,307,0,0,0,0,1,1.284761,0,0,-1,-1,-1,6363,0,-1,1.745947,0.764782,0.764782,12726,0,7166,3505,3639.462335,0,3.34,1900,6363,56.367006,5106.624558,5.897127,0,1079,167,240.1,6.865315,3237,0.169574,0,26062,2,0,-1,129.428886,-1,-1,0,141,-1,1079,43684,0,-1,5106.624558,0,-1,0.489115,0,141,0,-1,2,-1,43684,2,1079,31,40.485635,40.485635,0.01626,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-105-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.536612,1.240248,7.264673,0.297472,4.639395,0.918296,21045934,0.297472,0.388322,0,1,2.003469,1.801404,900,1,0.608976,3.3,2.003469,32.64,2316.9925,634,0.670974,0.075761,0.554721,3.987317,1.889936,17.611111,0.33,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2718.86377,0,1,0.297472,0.176777,0.603031,62016,0,49740,24831,3422.666667,0,0.91,54,100,47.333333,3752.932501,0.703704,0,2700,256,7794.79,3.789474,9000,1.421053,0,3280,2,0,1,5.684211,3,2,0,19.609835,0,1800,7200,0,2.947368,8597.298408,0,0,0.499216,0,3,0,0,2,0,36679.095711,2,12526.365237,3,2.666667,13.58485,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-95-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.32482,0.918296,7.204359,0.297472,4.493877,0.918296,12611076,0.297472,0.384217,0,1,2.003469,1.628538,900,1,0.60366,3.29,2.003469,26.416842,2316.9925,511,0.670974,0.075761,0.549806,3.929166,1.641216,14.194444,0.31,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2686.122225,0,1,0.297472,0.176777,0.599594,50192,0,33591,16780,3094.222222,0,0.91,54,100,47.333333,3752.932501,0.703704,0,2700,347,4670.77,3.789474,9000,1.421053,0,1937,2,0,1,5.684211,3,2,0,18.974459,0,1800,7200,0,2.947368,8508.00098,0,0,0.499539,0,3,0,0,2,0,35500.400105,2,12133.466702,3,2.666667,13.148296,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-100-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.477022,0.918296,7.138374,0.297472,4.597111,0.918296,5664893,0.297472,0.388776,0,1,2.003469,1.747149,900,1,0.60266,3.3,2.003469,30.686842,2316.9925,595,0.670974,0.075761,0.553329,3.97206,1.817405,16.527778,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2709.349899,0,1,0.297472,0.176777,0.602059,58305,0,41183,20575,3319.583333,0,0.92,54,100,47.333333,3752.932501,0.703704,0,2700,210,2098.11,3.789474,9000,1.421053,0,2635,2,0,1,5.684211,3,2,0,19.431065,0,1800,7200,0,2.947368,8571.661174,0,0,0.499599,0,3,0,0,2,0,36336.596357,2,12412.198786,3,2.666667,13.457999,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-100-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.548701,1.355067,7.174293,0.297472,4.645968,0.918296,7646858,0.297472,0.391352,0,1,2.003469,1.81019,900,1,0.60542,3.3,2.003469,32.956316,2316.9925,643,0.670974,0.075761,0.554936,3.989748,1.901343,17.861111,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2720.342822,0,1,0.297472,0.176777,0.603182,62617,0,50341,25144,3439.361111,0,0.92,54,100,47.333333,3752.932501,0.703704,0,2700,174,2832.17,3.789474,9000,1.421053,0,1866,2,0,1,5.684211,3,2,0,19.646102,0,1800,7200,0,2.947368,8601.260009,0,0,0.499474,0,3,0,0,2,0,36732.34158,2,12544.11386,3,2.666667,13.604571,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-100-1.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.46317,0.918296,7.23754,0.297472,4.588701,0.918296,16178064,0.297472,0.380792,0,1,2.003469,1.736827,900,1,0.606473,3.3,2.003469,30.315263,2316.9925,587,0.670974,0.075761,0.553048,3.969161,1.803211,16.305556,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2707.457799,0,1,0.297472,0.176777,0.601863,57599,0,35751,17851,3299.972222,0,0.9,54,100,47.333333,3752.932501,0.703704,0,2700,301,5991.88,3.789474,9000,1.421053,0,2640,2,0,1,5.684211,3,2,0,19.38951,0,1800,7200,0,2.947368,8566.533603,0,0,0.499315,0,3,0,0,2,0,36268.480768,2,12389.493589,3,2.666667,13.432771,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-105-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.422076,0.918296,7.2038,0.297472,4.564431,0.918296,12166246,0.297472,0.385896,0,1,2.003469,1.707485,900,1,0.60366,3.3,2.003469,29.258947,2316.9925,565,0.670974,0.075761,0.552227,3.958889,1.761096,15.694444,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2701.996877,0,1,0.297472,0.176777,0.601288,55592,0,41941,20944,3244.222222,0,0.92,54,100,47.333333,3752.932501,0.703704,0,2700,290,4506.02,3.789474,9000,1.421053,0,1870,2,0,1,5.684211,3,2,0,19.266228,0,1800,7200,0,2.947368,8551.680936,0,0,0.499368,0,3,0,0,2,0,36071.887586,2,12323.962529,3,2.666667,13.359958,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-mps-red-ran6x43.xml.mzn_AND_NODATA,1,1,0,1,0,0.548387,0,1.476484,0.205593,0.514843,0.99659,177826,-1,0.205593,0.848941,1,0.145092,0.355464,0,-1,0.99893,24.11,0.178646,1.519255,17971.723454,2,0.776617,-1,0.022689,0.328865,0.88885,2,15.04,0,5,0.99659,0.468395,-1,7998,130,0,0,0,0,0.5,1.934874,0,0,-1,-1,-1,4153,0,-1,0.205593,2.096603,2.08083,12151,0,13765,5564,2843,0,6.92,1440,7998,11.870787,2046.479879,22.466292,0,356,2731,499.511,4.870968,1068,0.044511,0,213704,4,0,-1,1394.516129,-1,-1,0,650,-1,356,38958,0,-1,1705.375232,0,-1,0.404214,0,1290,0,-1,1,-1,19733,31,183.284279,30,109.432584,55.429775,0.2,0,0,16,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-ortholatin-7.xml.mzn_AND_NODATA,1,0,0,1,0,5.61471,1.032496,1.032496,0.918296,3.431212,1.032496,1935745,1.610507,0.918296,0,0,0.176777,9.722222,0,1,0.918296,2.08,0.652714,21,204.326325,49,0.153254,0.035948,0.149166,0.942809,1.074802,24.5,0.02,0,3,1.032496,0.4004,147,147,49,0,0,1,0,2.807355,0.714577,147,0,0,1,0,550.241565,1,1,-6.281377,1.067254,1.679407,3087,0,57124,28546,1429.166667,0,0.01,50,147,8.794872,161.88381,1.884615,0,78,53,24817.2,2.666667,127,0.530612,0,902,5,78,1,26,22,19,49,275.120782,0,0,392,0,20.721088,299.379142,0,0,0.49972,29,49,0,0,0,0,1375.603912,3,267.634503,14,5.025641,17.635948,2.333333,0,0,11.22942,0,0,7,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-95-2.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.440751,0.918296,7.25447,0.297472,4.569732,0.918296,22862555,0.297472,0.391352,0,1,2.003469,1.713684,900,1,0.608976,3.29,2.003469,29.482105,2316.9925,574,0.670974,0.075761,0.552405,3.960558,1.769826,15.944444,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2703.189809,0,1,0.297472,0.176777,0.601412,56016,0,25365,12661,3256,0,0.9,54,100,47.333333,3752.932501,0.703704,0,2700,221,8467.61,3.789474,9000,1.421053,0,1548,2,0,1,5.684211,3,2,0,19.322254,0,1800,7200,0,2.947368,8554.935222,0,0,0.499152,0,3,0,0,2,0,36114.833141,2,12338.277714,3,2.666667,13.375864,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-mps-red-ran14x18-1.xml.mzn_AND_NODATA,1,1,0,1,0,0.548387,0,1.623696,0.205593,0.538121,0.927205,131148,-1,0.205593,0.726963,1,0.145092,0.359857,0,-1,0.995092,19.5,0.176495,1.541219,17553.776397,2,0.814509,-1,0.026482,0.323314,0.875769,2,12.26,0,5,0.927205,0.451929,-1,7812,55,0,0,0,0,0.5,1.387448,0,0,-1,-1,-1,4228,0,-1,0.205593,1.490179,1.478712,12040,0,15761,6699,2811.2,0,5.12,930,7812,12.962025,1816.321146,24.721519,0,316,2389,415.025,4.870968,948,0.040451,0,180518,4,0,-1,900.967742,-1,-1,0,284,-1,316,38052,0,-1,1533.655538,0,-1,0.425036,0,540,0,-1,1,-1,20132,31,170.046356,30,120.417722,63.708861,0.2,0,0,16,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-ooo-tag8.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.158802,2.331488,0.999851,-1,12844139,5.224984,0.487193,-1,-1,1.065498,0.361087,0,1,0.037632,10.99,1.417469,1.995999,8392.623948,2,-1,1.436603,0.007045,0.031628,0.310289,1,3.4,0,135,1.15929,-1,3249,3249,-1,0,0,0,0,0.666667,-1,0,-1,0,1,0,3236,0,1,2.145429,0.638764,0.638887,6485,0,12894,6396,1173.173118,0,5.47,133,3249,-1,11462.565285,0.362895,0,8953,126,1434.62,7.341028,26859,2.755617,0,14028,-1,0,1,7.511234,171,0,0,11,0,8953,23851,0,22.845799,11460.225435,0,0,0.496045,0,11,0,0,0,0,23847,2,8951.666667,0,2.664023,2.663576,0.014815,0,0,2,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-95-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.495444,0.918296,7.157389,0.297472,4.607088,0.918296,6671229,0.297472,0.394331,0,1,2.003469,1.759664,900,1,0.602262,3.3,2.003469,31.137368,2316.9925,608,0.670974,0.075761,0.55366,3.975928,1.834625,16.888889,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2711.594759,0,1,0.297472,0.176777,0.602291,59161,0,36053,18018,3343.361111,0,0.92,54,100,47.333333,3752.932501,0.703704,0,2700,191,2470.83,3.789474,9000,1.421053,0,2121,2,0,1,5.684211,3,2,0,19.486332,0,1800,7200,0,2.947368,8577.732693,0,0,0.499764,0,3,0,0,2,0,36417.411338,2,12439.137113,3,2.666667,13.48793,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-95-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.422091,0.918296,7.205189,0.297472,4.559156,0.918296,6630463,0.297472,0.392036,0,1,2.003469,1.701272,900,1,0.60397,3.29,2.003469,29.035263,2316.9925,565,0.670974,0.075761,0.55205,3.956806,1.752087,15.694444,0.33,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2700.81016,0,1,0.297472,0.176777,0.601164,55167,0,33254,16624,3232.416667,0,0.91,54,100,47.333333,3752.932501,0.703704,0,2700,259,2455.73,3.789474,9000,1.421053,0,1356,2,0,1,5.684211,3,2,0,19.266274,0,1800,7200,0,2.947368,8548.439945,0,0,0.49991,0,3,0,0,2,0,36029.165749,2,12309.721916,3,2.666667,13.344135,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-105-4.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.592007,1.504915,7.173322,0.297472,4.677166,0.918296,13762558,0.297472,0.38911,0,1,2.003469,1.853231,900,1,0.602262,3.28,2.003469,34.505789,2316.9925,672,0.670974,0.075761,0.555952,4.001423,1.955887,18.666667,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2727.362375,0,1,0.297472,0.176777,0.603892,65561,0,40151,20048,3521.138889,0,0.91,54,100,47.333333,3752.932501,0.703704,0,2700,290,5097.24,3.789474,9000,1.421053,0,2127,2,0,1,5.684211,3,2,0,19.776022,0,1800,7200,0,2.947368,8619.977622,0,0,0.499315,0,3,0,0,2,0,36985.045501,2,12628.3485,3,2.666667,13.698165,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-105-8.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.519738,1.102883,7.213155,0.297472,4.629925,0.918296,20661962,0.297472,0.380884,0,1,2.003469,1.788991,900,1,0.60397,3.3,2.003469,32.193158,2316.9925,625,0.670974,0.075761,0.554412,3.984241,1.873863,17.361111,0.31,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2716.733134,0,1,0.297472,0.176777,0.602815,61167,0,46082,23010,3399.083333,0,0.91,54,100,47.333333,3752.932501,0.703704,0,2700,197,7652.58,3.789474,9000,1.421053,0,2380,2,0,1,5.684211,3,2,0,19.559213,0,1800,7200,0,2.947368,8591.578307,0,0,0.499327,0,3,0,0,2,0,36602.392821,2,12500.797607,3,2.666667,13.556442,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-ooo-burch-dill-3-accl.xml.mzn_AND_NODATA,1,1,0,1,0,1,0,1.237478,2.311676,0.99968,-1,10469734,5.417757,0.565048,-1,-1,1.962792,0.367233,0,1,0.051744,15.57,1.995727,1.994158,11818.435021,2,-1,0.835148,0.010328,0.038215,0.311883,1,6.37,0,374,1.238526,-1,4622,4622,-1,0,0,0,0,0.666667,-1,0,-1,0,1,0,4595,0,1,2.166909,0.734672,0.734976,9217,0,10499,5183,1697.349839,0,7.06,306,4622,-1,16627.993343,0.369908,0,12495,146,837.914,7.723713,37485,2.703375,0,13965,-1,0,1,8.08611,113,0,0,11,0,12495,35699,0,19.941584,16620.973793,0,0,0.493666,0,11,0,0,0,0,35687,2,12491,0,2.857063,2.856102,0.005348,0,0,2,0,0,1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-100-5.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.374677,0.918296,7.213518,0.297472,4.530127,0.918296,8910676,0.297472,0.394267,0,1,2.003469,1.668012,900,1,0.60366,3.3,2.003469,27.837895,2316.9925,538,0.670974,0.075761,0.551059,3.944765,1.702563,14.944444,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2694.278542,0,1,0.297472,0.176777,0.600471,52892,0,44233,22094,3169.222222,0,0.91,54,100,47.333333,3752.932501,0.703704,0,2700,165,3300.25,3.789474,9000,1.421053,0,2058,2,0,1,5.684211,3,2,0,19.12403,0,1800,7200,0,2.947368,8530.535616,0,0,0.499491,0,3,0,0,2,0,35794.027504,2,12231.342501,3,2.666667,13.257047,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-95-7.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.427219,0.918296,7.151344,0.297472,4.560839,0.918296,15671902,0.297472,0.392482,0,1,2.003469,1.703289,900,1,0.60266,3.28,2.003469,29.107895,2316.9925,565,0.670974,0.075761,0.552111,3.957746,1.755152,15.694444,0.31,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2701.188739,0,1,0.297472,0.176777,0.601208,55305,0,30644,15309,3236.25,0,0.9,54,100,47.333333,3752.932501,0.703704,0,2700,273,5804.41,3.789474,9000,1.421053,0,1997,2,0,1,5.684211,3,2,0,19.281658,0,1800,7200,0,2.947368,8549.469559,0,0,0.499576,0,3,0,0,2,0,36042.794613,2,12314.264871,3,2.666667,13.349183,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-geo50-20-d4-75-28_ext.xml.mzn_AND_NODATA,1,0.021173,0.978827,0.047619,0.952381,2.660964,0.147974,0.147974,6.851044,1.035167,-1,19545286,3.315113,0.276195,-1,-1,0.401407,0.072201,46231,1,0.276195,352.35,0.401407,2.857143,6648.323796,20,-1,0.21664,0.230988,1.341641,2.880746,1,345.6,1000,165,0,-1,50,1050,-1,1000,1000,0,0,1,-1,0,-1,0,1,0,1216.096405,0,1,6.851044,0,0.230988,3000,0,5131,2560,75.810702,0,4.5,165,50,-1,47231,0.022231,0,47231,33,413.823,89.96381,95462,44.981905,0,7812,-1,0,1,89.96381,28,7,0,5.321928,0,1000,94462,0,15.278095,48642.949018,0,0,0.498928,0,2,0,0,13,0,97783.928095,2,48891.964047,13,2,2.070334,0.012121,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
normalized-os-taillard-10-95-0.xml.mzn_AND_NODATA,1,0.666667,0.333333,0.052632,0.947368,6.499406,0.918296,7.176745,0.297472,4.610141,0.918296,6599741,0.297472,0.392742,0,1,2.003469,1.763406,900,1,0.60542,3.29,2.003469,31.272105,2316.9925,611,0.670974,0.075761,0.553757,3.976405,1.839383,16.972222,0.32,1800,36,0.918296,0.34665,100,1900,70,1800,1800,0,0,1,0.677229,0,0,0,1,0,2712.281829,0,1,0.297472,0.176777,0.602357,59417,0,40031,19999,3350.472222,0,0.91,54,100,47.333333,3752.932501,0.703704,0,2700,299,2444.35,3.789474,9000,1.421053,0,2574,2,0,1,5.684211,3,2,0,19.498218,0,1800,7200,0,2.947368,8579.592783,0,0,0.499588,0,3,0,0,2,0,36442.145835,2,12447.381945,3,2.666667,13.497091,1,0,0,2,0,0,2,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,0
