@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-mean NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_CG-max NUMERIC

@DATA
bool/ii/ii-8b4.xml,1,?,0,0,0.733333,?,0,0.764706,0.351569,0.183033,3.407127,3.349302,0.318347,0.310143,0.000472,0.7,0.06405,0.764706,0.000069,3.349302,0,0.00063,0.7,0.57773,0.06405,0.158216,0.310143,0.000472,0.000064,?,0.000568,0.7,?,0,?,0.427532,0.238603,0.427532,0.158216,0.06405,0.688007,0.000064,0.000525,0.000241,0.000241,0.000297,0.488242,0.000568,0.005834,0.00392,0.003649,0.545933,0.00543,0.677248,?,0.000194,0.003649,0.000301,0.000172,0.002583,0.000297,0.545933,0.002404,0.000189,0.00543
bool/ii/ii-8a1.xml,1,?,0,0,0.636364,?,0,0.764706,0.328508,0.175573,2.841603,2.872022,0.2969,0.29139,0.012531,0.7,0.067476,0.764706,0.001969,2.872022,0,0.007179,0.7,0.558071,0.074332,0.16613,0.29139,0.012531,0.001812,?,0.006868,0.7,?,0,?,0.402833,0.239502,0.402833,0.16613,0.074332,0.692745,0.001812,0.013793,0.006538,0.006538,0.008318,0.527884,0.006868,0.024934,0.014436,0.013285,0.525774,0.024758,0.67663,?,0.005156,0.013285,0.008471,0.004227,0.010499,0.008318,0.525774,0.009662,0.005013,0.024758
bool/ii/ii-32e1.xml,1,?,0,0,0.826087,?,0,0.938462,0.389886,0.217525,3.483708,3.819798,0.207329,0.162522,0.000743,0.7,0.006679,0.938462,0.000023,3.819798,0,0.000149,0.7,0.464125,0.007152,0.172921,0.162522,0.000743,0.000014,?,0.000116,0.7,?,0,?,0.544163,0.316873,0.544163,0.172921,0.007152,0.72889,0.000014,0.001051,0.000108,0.000108,0.000149,0.741031,0.000116,0.002488,0.000744,0.000467,0.436156,0.002148,0.744762,?,0.0001,0.000467,0.000202,0.000047,0.000481,0.000149,0.436156,0.000302,0.000087,0.002148
bool/ii/ii-32e3.xml,1,93.831776,0,0,0.826087,-1,0,0.938462,0.391421,0.216922,-512,-512,-1,-1,0.000194,0,-1,0.938462,-1,-512,0,-1,0,0.463812,-1,0.169494,-1,0.000194,-1,3.700935,-1,0,-1,0,18.358879,0.547016,0.316817,0.547016,0.169494,-1,0.729352,-1,0.000274,0.000028,0.000028,0.000039,0,-1,0,0.000663,0.000417,0.436676,0,0.744411,9.366322,0.000026,0.000417,0.000053,0.000012,0.000228,0.000039,0.436676,0.000143,0.000023,0
bool/ii/ii-16b2.xml,1,93.743095,0,0,0.826087,-1,0,0.878788,0.371372,0.192245,-512,-512,-1,-1,0.000168,0,-1,0.878788,-1,-512,0,-1,0,0.512173,-1,0.167707,-1,0.000168,-1,3.754143,-1,0,-1,0,25.583532,0.496986,0.272302,0.496986,0.167707,-1,0.730713,-1,0.000225,0.000047,0.000047,0.000063,0,-1,0,0.001731,0.001337,0.473267,0,0.719706,11.071462,0.000042,0.001337,0.000073,0.000018,0.000866,0.000063,0.473267,0.000669,0.000037,0
bool/ii/ii-32d2.xml,1,92.72989,0,0,0.897436,-1,0,0.938462,0.391795,0.217902,3.560263,3.861324,0.208397,0.163424,0.000351,0.7,0.006679,0.938462,0.000011,3.861324,0,0.000082,0.7,0.465014,0.007152,0.172262,0.163424,0.000351,0.000007,4.362066,0.000059,0.7,-1,0,19.226201,0.545411,0.31649,0.545411,0.172262,0.007152,0.733618,0.000007,0.000499,0.000051,0.000051,0.00007,0.732309,0.000059,0.00117,0.000502,0.000317,0.43998,0.001015,0.743402,9.658211,0.000047,0.000317,0.000095,0.000013,0.000209,0.00007,0.43998,0.000143,0.000041,0.001015
bool/ii/ii-32e2.xml,1,91.1384,0,0,0.826087,-1,0,0.938462,0.390836,0.217121,3.527503,3.846108,0.2071,0.162436,0.000398,0.7,0.006679,0.938462,0.000012,3.846108,0,0.000097,0.7,0.463898,0.007152,0.170779,0.162436,0.000398,0.000008,5.31696,0.000069,0.7,-1,0,18.589446,0.54591,0.316762,0.54591,0.170779,0.007152,0.729511,0.000008,0.000562,0.000058,0.000058,0.00008,0.739523,0.000069,0.001324,0.000696,0.000438,0.436961,0.001144,0.744255,9.060696,0.000054,0.000438,0.000108,0.000025,0.000256,0.00008,0.436961,0.000161,0.000047,0.001144
bool/ii/ii-8e2.xml,1,?,0,0,0.733333,?,0,0.809524,0.350272,0.179079,3.318634,3.346747,0.304835,0.294452,0.000581,0.7,0.049347,0.809524,0.00006,3.346747,0,0.000404,0.7,0.558419,0.046635,0.157064,0.294452,0.000581,0.000054,?,0.000356,0.7,?,0,?,0.443616,0.242256,0.443616,0.157064,0.046635,0.70279,0.000054,0.0006,0.000212,0.000212,0.000269,0.50977,0.000356,0.002803,0.002238,0.002013,0.517942,0.002521,0.691115,?,0.000175,0.002013,0.000277,0.000163,0.00119,0.000269,0.517942,0.00107,0.000166,0.002521
bool/ii/ii-16b1.xml,1,93.484163,0,0,0.826087,-1,0,0.878788,0.370307,0.192007,-512,-512,-1,-1,0.000115,0,-1,0.878788,-1,-512,0,-1,0,0.513006,-1,0.163506,-1,0.000115,-1,3.909502,-1,0,-1,0,25.315234,0.49999,0.273838,0.49999,0.163506,-1,0.732111,-1,0.000151,0.000032,0.000032,0.000043,0,-1,0,0.000859,0.00067,0.477811,0,0.716877,11.754888,0.000028,0.00067,0.000049,0.000019,0.000443,0.000043,0.477811,0.000345,0.000026,0
bool/ii/ii-32e4.xml,1,94.83518,0,0,0.826087,-1,0,0.938462,0.39163,0.216841,-512,-512,-1,-1,0.000127,0,-1,0.938462,-1,-512,0,-1,0,0.46379,-1,0.169019,-1,0.000127,-1,3.098892,-1,0,-1,0,18.204991,0.547408,0.316851,0.547408,0.169019,-1,0.729232,-1,0.00018,0.000018,0.000018,0.000026,0,-1,0,0.000608,0.000382,0.436485,0,0.744521,9.59619,0.000017,0.000382,0.000035,0.000008,0.000215,0.000026,0.436485,0.000135,0.000015,0
bool/ii/ii-16a2.xml,1,?,0,0,0.826087,?,0,0.878788,0.373748,0.198935,3.529098,3.607503,0.265183,0.236733,0.000251,0.7,0.022965,0.878788,0.000017,3.607503,0,0.000199,0.7,0.520844,0.024289,0.170148,0.236733,0.000251,0.000014,?,0.000146,0.7,?,0,?,0.495674,0.272242,0.495674,0.170148,0.024289,0.739482,0.000014,0.000334,0.000069,0.000069,0.000091,0.582237,0.000146,0.002224,0.001674,0.001337,0.503666,0.001777,0.705295,?,0.000061,0.001337,0.000103,0.000036,0.000936,0.000091,0.503666,0.000748,0.000056,0.001777
bool/ii/ii-32b3.xml,1,94.278198,0,0,0.826087,-1,0,0.938462,0.391571,0.216867,-512,-512,-1,-1,0.000151,0,-1,0.938462,-1,-512,0,-1,0,0.46381,-1,0.169155,-1,0.000151,-1,3.433081,-1,0,-1,0,18.132193,0.5473,0.316871,0.5473,0.169155,-1,0.729137,-1,0.000214,0.000022,0.000022,0.00003,0,-1,0,0.000618,0.000388,0.436355,0,0.744601,9.442943,0.00002,0.000388,0.000041,0.00001,0.00022,0.00003,0.436355,0.000138,0.000018,0
bool/ii/ii-8a3.xml,1,?,0,0,0.733333,?,0,0.764706,0.348252,0.174587,3.209003,3.160528,0.31647,0.305572,0.001088,0.7,0.069701,0.764706,0.000165,3.160528,0,0.000898,0.7,0.577525,0.074332,0.154088,0.305572,0.001088,0.000151,?,0.000814,0.7,?,0,?,0.43043,0.230621,0.43043,0.154088,0.074332,0.669416,0.000151,0.001195,0.000559,0.000559,0.000709,0.508558,0.000814,0.005183,0.003915,0.003585,0.501599,0.004747,0.697805,?,0.000457,0.003585,0.000724,0.000404,0.00193,0.000709,0.501599,0.001767,0.000435,0.004747
bool/ii/ii-8e1.xml,1,?,0,0,0.733333,?,0,0.809524,0.351277,0.179222,3.160942,3.197293,0.305276,0.29492,0.001172,0.7,0.049347,0.809524,0.000123,3.197293,0,0.000581,0.7,0.558387,0.046635,0.157121,0.29492,0.001172,0.000111,?,0.000528,0.7,?,0,?,0.443711,0.242883,0.443711,0.157121,0.046635,0.704079,0.000111,0.00121,0.000427,0.000427,0.000541,0.504461,0.000528,0.003031,0.002335,0.002101,0.519677,0.002727,0.690608,?,0.000352,0.002101,0.000559,0.000332,0.00127,0.000541,0.519677,0.001142,0.000335,0.002727
bool/ii/ii-8a4.xml,1,?,0,0,0.733333,?,0,0.764706,0.348059,0.173317,3.269015,3.230091,0.31639,0.30508,0.0005,0.7,0.069701,0.764706,0.000076,3.230091,0,0.000643,0.7,0.577096,0.074332,0.152609,0.30508,0.0005,0.000069,?,0.000566,0.7,?,0,?,0.432127,0.229342,0.432127,0.152609,0.074332,0.666323,0.000069,0.000548,0.000257,0.000257,0.000328,0.511721,0.000566,0.004349,0.003338,0.003049,0.49448,0.003972,0.700718,?,0.00021,0.003049,0.000335,0.000185,0.001542,0.000328,0.49448,0.001409,0.0002,0.003972
bool/ii/ii-16d2.xml,1,93.712868,0,0,0.826087,-1,0,0.878788,0.369912,0.189372,-512,-512,-1,-1,0.000127,0,-1,0.878788,-1,-512,0,-1,0,0.512023,-1,0.16277,-1,0.000127,-1,3.772279,-1,0,-1,0,29.657818,0.499171,0.27324,0.499171,0.16277,-1,0.722677,-1,0.000167,0.000035,0.000035,0.000048,0,-1,0,0.001624,0.001246,0.46212,0,0.724547,10.707359,0.000031,0.001246,0.000055,0.000014,0.000654,0.000048,0.46212,0.000502,0.000028,0
bool/ii/ii-32b1.xml,1,?,0,0,0.826087,?,0,0.938462,0.389792,0.217478,3.481251,3.818982,0.206505,0.162058,0.000781,0.7,0.006679,0.938462,0.000024,3.818982,0,0.000156,0.7,0.464108,0.007152,0.173032,0.162058,0.000781,0.000015,?,0.000122,0.7,?,0,?,0.543943,0.316777,0.543943,0.173032,0.007152,0.729292,0.000015,0.001106,0.000113,0.000113,0.000157,0.74146,0.000122,0.002614,0.000766,0.000482,0.436748,0.002259,0.74441,?,0.000105,0.000482,0.000212,0.00005,0.000505,0.000157,0.436748,0.000318,0.000092,0.002259
bool/ii/ii-8d2.xml,1,?,0,0,0.733333,?,0,0.809524,0.350595,0.18092,3.287651,3.321806,0.309758,0.299134,0.000661,0.7,0.047339,0.809524,0.000068,3.321806,0,0.000431,0.7,0.554702,0.046635,0.158381,0.299134,0.000661,0.000061,?,0.00038,0.7,?,0,?,0.445111,0.245818,0.445111,0.158381,0.046635,0.711696,0.000061,0.000682,0.000241,0.000241,0.000304,0.497992,0.00038,0.003143,0.002391,0.002147,0.526232,0.002822,0.687443,?,0.000198,0.002147,0.000315,0.000184,0.001298,0.000304,0.526232,0.001166,0.000189,0.002822
bool/ii/ii-32d3.xml,1,95.941287,0,0,0.897436,-1,0,0.938462,0.392572,0.217697,-512,-512,-1,-1,0.000086,0,-1,0.938462,-1,-512,0,-1,0,0.464776,-1,0.170494,-1,0.000086,-1,2.435228,-1,0,-1,0,19.123239,0.547104,0.316546,0.547104,0.170494,-1,0.733342,-1,0.000122,0.000012,0.000012,0.000017,0,-1,0,0.000456,0.000287,0.439655,0,0.743513,10.686501,0.000012,0.000287,0.000023,0.000003,0.000189,0.000017,0.439655,0.000119,0.00001,0
bool/ii/ii-16c2.xml,1,93.72581,0,0,0.826087,-1,0,0.878788,0.370346,0.190241,-512,-512,-1,-1,0.000139,0,-1,0.878788,-1,-512,0,-1,0,0.512069,-1,0.164288,-1,0.000139,-1,3.764514,-1,0,-1,0,27.913356,0.498503,0.272963,0.498503,0.164288,-1,0.725142,-1,0.000184,0.000039,0.000039,0.000052,0,-1,0,0.00156,0.0012,0.465517,0,0.723076,10.851749,0.000034,0.0012,0.000061,0.000015,0.000737,0.000052,0.465517,0.000567,0.000031,0
bool/ii/ii-32d1.xml,1,?,0,0,0.897436,?,0,0.938462,0.390792,0.218039,3.497049,3.816355,0.208586,0.163576,0.00071,0.7,0.006679,0.938462,0.000022,3.816355,0,0.000136,0.7,0.465301,0.007152,0.174274,0.163576,0.00071,0.000014,?,0.000108,0.7,?,0,?,0.543258,0.316444,0.543258,0.174274,0.007152,0.733737,0.000014,0.00101,0.000103,0.000103,0.000142,0.73175,0.000108,0.002374,0.000545,0.000344,0.440171,0.00206,0.743362,?,0.000096,0.000344,0.000192,0.000027,0.000251,0.000142,0.440171,0.00029,0.000084,0.00206
bool/ii/ii-8b2.xml,1,?,0,0,0.733333,?,0,0.764706,0.352347,0.182345,3.276486,3.23437,0.319401,0.310943,0.000912,0.7,0.069701,0.764706,0.000135,3.23437,0,0.00082,0.7,0.577965,0.072384,0.157557,0.310943,0.000912,0.000125,?,0.000751,0.7,?,0,?,0.428311,0.238114,0.428311,0.157557,0.072384,0.686639,0.000125,0.001013,0.000464,0.000464,0.000575,0.485112,0.000751,0.006415,0.004127,0.003838,0.542992,0.005965,0.678736,?,0.000376,0.003838,0.000583,0.000334,0.002781,0.000575,0.542992,0.002586,0.000365,0.005965
bool/ii/ii-32a1.xml,1,95.253852,0,0,0.826087,-1,0,0.938462,0.391252,0.216971,-512,-512,-1,-1,0.000185,0,-1,0.938462,-1,-512,0,-1,0,0.463667,-1,0.169865,-1,0.000185,-1,2.847689,-1,0,-1,0,19.093165,0.546682,0.316452,0.546682,0.169865,-1,0.730937,-1,0.000262,0.000027,0.000027,0.000037,0,-1,0,0.000737,0.000465,0.43897,0,0.743035,9.84235,0.000025,0.000465,0.00005,0.000012,0.00027,0.000037,0.43897,0.00017,0.000022,0
bool/ii/ii-32c4.xml,1,96.489524,0,0,?,-1,0,0.938462,?,?,?,-512,?,-1,0.000037,?,?,0.938462,?,-512,0,?,0,?,-1,0.168297,-1,0.000037,-1,2.106286,-1,0,-1,?,17.836825,0.547977,0.316916,0.547977,0.168297,-1,?,-1,?,0.000005,0.000005,0.000007,?,-1,?,?,0.000355,0.436102,0,0.744744,10.567956,0.000005,0.000355,?,0.000002,?,0.000007,0.436102,0.000124,0.000004,0
bool/mps/mps-neos16.xml,1,64.826941,0,0,0.988024,-1,0,0.995104,0.359871,0.276492,-512,-512,-1,-1,0.007706,0,-1,0.995104,-1,-512,0,-1,0,0.525034,-1,0.241936,-1,0.007706,-1,58.877456,-1,0,-1,0,51.487371,0.574657,1.113187,0.574657,0.241936,-1,0.65657,-1,0.005649,0.000055,0.000055,0.000071,0,-1,0,0.001765,0.000724,0.337761,0,0.841039,8.857981,0.000052,0.000724,0.000131,0.000008,0.000807,0.000071,0.337761,0.000657,0.000047,0
bool/mps/mps-p0282.xml,1,?,?,?,0.994737,?,?,?,0.307602,0.39008,-512,?,-1,?,?,0,-1,?,-1,?,?,-1,?,0.381098,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0.484483,?,0.005256,?,?,?,0,?,0,0.000141,?,?,?,?,?,?,?,0.000045,?,0.000051,?,?,?,?,?
bool/mps/mps-gt2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air06.xml,1,99.207317,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.317073,?,?,-1,?,20.012195,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.068442,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p6000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air03.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-neos18.xml,1,?,0,0,1,?,0,1,0.328814,0.214118,3.637502,3.80403,0.233185,0.207744,0.005229,0.8,0.006357,1,0.000083,3.80403,0,0.000758,0.8,0.51289,0.00464,0.208658,0.207744,0.005229,0.000062,?,0.000624,0.8,?,0,?,0.458048,0.309127,0.458048,0.208658,0.00464,0.723927,0.000062,0.005713,0.00053,0.00053,0.000672,0.690995,0.000624,0.01505,0.00369,0.002785,0.489893,0.019588,0.712308,?,0.000441,0.002785,0.000802,0.000124,0.003027,0.000672,0.489893,0.002228,0.000418,0.019588
bool/mps/mps-aflow30a.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,54.551148,?,?,-1,?,154.60334,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12.812779,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-diamond.xml,1,?,0,0,0,?,0,0,0,0,-512,-512,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,?,0,0,?,0,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0,0,0,0,0,0,0,0
bool/mps/mps-10teams.xml,1,100,0,0,0.904762,-1,0,0.950617,0.374458,0.23692,3.736197,3.917236,0.178155,0.152467,0.000437,0.7,0.001817,0.950617,0.000005,3.917236,0,0.000034,0.7,0.578959,0.001151,0.208732,0.152467,0.000437,0.000003,0.882353,0.000027,0.7,-1,0,11.764706,0.540167,0.377875,0.540167,0.208732,0.001151,0.640109,0.000003,0.000364,0.000028,0.000028,0.000038,0.810926,0.000027,0.001954,0.000166,0.000109,0.398192,0.001953,0.784597,10.658211,0.000026,0.000109,0.000049,0.000007,0.000092,0.000038,0.398192,0.000091,0.000024,0.001953
bool/mps/mps-p0548.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p0291.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-stein15.xml,1,?,0,0,0.75,?,0,0.84,0.415532,0.18705,2.865126,2.95889,0.286259,0.269913,0.115385,0.714286,0.02448,0.84,0.008876,2.95889,0,0.032299,0.714286,0.625986,0.023688,0.182536,0.269913,0.115385,0.007895,?,0.031205,0.714286,?,0,?,0.484134,0.274814,0.484134,0.182536,0.023688,0.601847,0.007895,0.102273,0.033401,0.033401,0.045951,0.5704,0.031205,0.275148,0.097633,0.081579,0.429574,0.302632,0.751316,?,0.025135,0.081579,0.04922,0.018421,0.047337,0.045951,0.429574,0.063158,0.025641,0.302632
bool/mps/mps-opt1217.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p2756.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air04.xml,1,99.756987,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.749696,?,?,-1,?,8.55407,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13.120238,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-mzzv11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-mod008.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p0201.xml,1,?,0,0,0.987805,?,0,0.996705,0.366353,0.355136,-512,-512,-1,-1,0.006063,0,-1,0.996705,-1,-512,0,-1,0,0.356395,-1,0.220735,-1,0.006063,-1,?,-1,0,?,0,?,0.636225,0.512487,0.636225,0.220735,-1,0.459406,-1,0.007543,0.000045,0.000045,0.000064,0,-1,0,0.000651,0.000243,0.408403,0,0.773081,?,0.000044,0.000243,0.000119,0.000001,0.000244,0.000064,0.408403,0.000233,0.000038,0
bool/mps/mps-neos5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-vpm2.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,49.62963,?,?,-1,?,130.164609,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10.906139,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-vpm1.xml,1,100,?,?,?,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,50.123457,?,?,-1,?,136.502058,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10.906139,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-seymour1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-cracpb1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-lp4l.xml,1,99.408284,0,0,0.997579,-1,0,0.998434,0.385739,0.275933,-512,-512,-1,-1,0.02039,0,-1,0.998434,-1,-512,0,-1,0,0.594594,-1,0.201865,-1,0.02039,-1,4.615385,-1,0,-1,0,26.982249,0.61074,0.575147,0.61074,0.201865,-1,0.561532,-1,0.015386,0.000028,0.000028,0.000038,0,-1,0,0.000833,0.000392,0.363903,0,0.817214,10.084808,0.000028,0.000392,0.000062,0.000001,0.000431,0.000038,0.363903,0.000321,0.000025,0
bool/mps/mps-stein45.xml,1,?,0,0,0.888889,?,0,0.942857,0.444454,0.260252,3.422269,3.758837,0.215326,0.179658,0.095238,0.714286,0.003776,0.942857,0.001357,3.758837,0,0.007827,0.714286,0.599009,0.002645,0.203552,0.179658,0.095238,0.000969,?,0.007169,0.714286,?,0,?,0.587355,0.349649,0.587355,0.203552,0.002645,0.618595,0.000969,0.078329,0.007957,0.007957,0.011577,0.767995,0.007169,0.264134,0.039349,0.027455,0.402382,0.312339,0.779554,?,0.006464,0.027455,0.014076,0.002261,0.018996,0.011577,0.402382,0.022287,0.006349,0.312339
