@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC

@DATA
aim-100-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,273,0.012571,0.210251,0.12,136,0.11,0.102424,0.1014,0.1,128.71875,0.07,121,5.76,0.07,114,114,2,22,0,1,0,0.03,0.03,192,10.14,0.158616,0,0,10,12,2,2
aim-100-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,266,0.01227,0.213915,0.12,136,0.12,0.099798,0.0988,0.1,128.911917,0.07,121,5.77,0.08,114,114,2,19.8,0,1,0,0.029896,0.029896,193,9.88,0.151082,0,0,10,12,2,2
aim-100-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,264,0.01183,0.208253,0.12,136,0.11,0.100808,0.0998,0.1,130.308901,0.06,121,5.73,0.07,114,114,2,18.4,0,1,0,0.03,0.03,191,9.98,0.138862,0,0,10,12,2,2
aim-100-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,260,0.015989,0.223638,0.19,136,0.17,0.150909,0.1494,0.15,132.43125,0.11,121,9.59,0.11,114,121,2,18.875,1,1,0,0.029969,0.029969,320,14.94,0.127071,0,0,15,19,2,2
aim-100-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.017263,0.22448,0.19,136,0.18,0.151515,0.15,0.15,136.14557,0.11,121,9.45,0.12,114,121,2,20.571429,0,1,0,0.029905,0.029905,316,15,0.136864,0,0,15,19,2,2
aim-100-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.019551,0.229624,0.19,136,0.18,0.149091,0.1476,0.15,135.653846,0.08,121,9.36,0.11,114,114,2,19,0,1,0,0.03,0.03,312,14.76,0.142061,0,0,15,19,2,2
aim-100-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,266,0.014177,0.224893,0.19,136,0.17,0.150505,0.149,0.15,133.725552,0.1,121,9.5,0.12,114,114,2,21.5,0,1,0,0.029968,0.029968,317,14.9,0.131283,0,0,15,19,2,2
aim-100-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,273,0.023496,0.276498,0.29,136,0.26,0.243838,0.2414,0.24,135.445438,0.18,121,16.74,0.2,114,121,2,18.4,1,1,0,0.029946,0.029946,559,24.14,0.094056,0,0,24,29,2,2
aim-100-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.023874,0.275169,0.28,136,0.25,0.242222,0.2398,0.24,134.50805,0.17,121,16.76,0.19,114,121,2,17.928571,1,1,0,0.029982,0.029982,559,23.98,0.092733,0,0,24,28,2,2
aim-100-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.020602,0.270754,0.3,136,0.28,0.249091,0.2466,0.25,133.966132,0.2,121,16.81,0.2,114,121,2,16.357143,1,1,0,0.029964,0.029964,561,24.66,0.08614,0,0,25,30,2,2
aim-100-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.023043,0.271467,0.3,136,0.26,0.243434,0.241,0.24,132.085965,0.19,121,17.06,0.2,114,121,2,16.5625,1,1,0,0.02993,0.02993,570,24.1,0.09179,0,0,24,30,2,2
aim-200-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,257,0.008139,0.265766,0.065,128,0.055,0.037186,0.037,0.035,126.387302,0.02,121,4.72,0.025,114,121,2,21.4,1,1,0,0.014984,0.014984,315,7.4,0.216182,0,0,7,13,2,2
aim-200-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,259,0.008672,0.274864,0.07,136,0.065,0.037136,0.03695,0.035,126.990506,0.02,121,4.735,0.025,114,114,2,21.4,1,1,0,0.014984,0.014984,316,7.39,0.203972,0,0,7,14,2,2
aim-200-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.007906,0.264593,0.065,136,0.055,0.036985,0.0368,0.035,128.553055,0.02,121,4.66,0.025,114,121,2,27,1,1,0,0.014984,0.014984,311,7.36,0.23119,0,0,7,13,2,2
aim-200-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,257,0.008074,0.270617,0.075,136,0.06,0.037136,0.03695,0.035,127.578616,0.02,121,4.75,0.025,114,121,2,24.2,1,1,0,0.014937,0.014937,318,7.39,0.229897,0,0,7,15,2,2
aim-200-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,273,0.008747,0.203094,0.075,136,0.055,0.04201,0.0418,0.04,129.62987,0.02,121,4.615,0.03,114,114,2,26,0,1,0,0.014984,0.014984,308,8.36,0.24478,0,0,8,15,2,2
aim-200-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,273,0.010423,0.207924,0.09,136,0.085,0.042111,0.0419,0.04,131.463576,0.02,121,4.525,0.03,114,121,2,28.333333,0,1,0,0.014983,0.014983,302,8.38,0.267949,0,0,8,18,2,2
aim-200-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,266,0.008937,0.224664,0.07,136,0.06,0.040553,0.04035,0.04,130.414239,0.02,121,4.625,0.025,114,121,2,29.5,0.02,1,0,0.014968,0.014968,309,8.07,0.240068,0,0,8,14,2,2
aim-200-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,273,0.009513,0.213373,0.095,128,0.06,0.042663,0.04245,0.04,125.993671,0.025,121,4.74,0.03,114,114,2,24.666667,0.01,1,0,0.015,0.015,316,8.49,0.21697,0,0,8,19,2,2
aim-200-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,259,0.005836,0.221781,0.06,136,0.055,0.046533,0.0463,0.045,128.178756,0.03,121,5.785,0.035,114,121,2,21.25,1,1,0,0.014987,0.014987,386,9.26,0.144463,0,0,9,12,2,2
aim-200-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.005868,0.222263,0.06,128,0.055,0.046482,0.04625,0.045,129.712042,0.03,121,5.725,0.035,114,121,2,23,1,1,0,0.014987,0.014987,382,9.25,0.148179,0,0,9,12,2,2
aim-200-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.00622,0.223516,0.06,136,0.055,0.046482,0.04625,0.045,128.891473,0.03,121,5.8,0.03,114,121,2,19.5,0.005,1,0,0.014987,0.014987,387,9.25,0.138671,0,0,9,12,2,2
aim-200-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.005684,0.220676,0.06,136,0.06,0.046533,0.0463,0.045,128.282776,0.03,121,5.825,0.035,114,121,2,21.25,1,1,0,0.014974,0.014974,389,9.26,0.137845,0,0,9,12,2,2
aim-200-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,266,0.006306,0.175146,0.06,136,0.06,0.05206,0.0518,0.055,128.323907,0.03,121,5.83,0.035,114,121,2,20.25,0,1,0,0.014987,0.014987,389,10.36,0.145947,0,0,11,12,2,2
aim-200-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,273,0.006268,0.168009,0.06,136,0.06,0.051658,0.0514,0.05,130.506527,0.03,121,5.74,0.04,114,114,2,21.25,0,1,0,0.014987,0.014987,383,10.28,0.145758,0,0,10,12,2,2
aim-200-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,273,0.005739,0.170337,0.06,136,0.06,0.051859,0.0516,0.05,130.451031,0.035,121,5.81,0.04,114,121,2,19.6,0,1,0,0.014974,0.014974,388,10.32,0.141202,0,0,10,12,2,2
aim-200-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,266,0.005887,0.170823,0.06,136,0.06,0.052462,0.0522,0.055,128.561224,0.03,121,5.865,0.04,114,121,2,20.25,0,1,0,0.014962,0.014962,392,10.44,0.151864,0,0,11,12,2,2
aim-200-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,273,0.008515,0.164085,0.105,136,0.095,0.077889,0.0775,0.075,131.900929,0.055,121,9.68,0.06,114,121,2,19,0,1,0,0.014985,0.014985,646,15.5,0.125593,0,0,15,21,2,2
aim-200-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.008059,0.163052,0.1,136,0.09,0.076985,0.0766,0.075,133.382075,0.055,121,9.54,0.06,114,121,2,19.222222,0,1,0,0.015,0.015,636,15.32,0.128471,0,0,15,20,2,2
aim-200-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.008322,0.166277,0.1,136,0.085,0.077387,0.077,0.075,132.792512,0.055,121,9.605,0.06,114,121,2,19.571429,0,1,0,0.014984,0.014984,641,15.4,0.131317,0,0,15,20,2,2
aim-200-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.009073,0.16644,0.105,136,0.095,0.077236,0.07685,0.075,131.953344,0.055,121,9.635,0.06,114,121,2,21.285714,0,1,0,0.014984,0.014984,643,15.37,0.12691,0,0,15,21,2,2
aim-200-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,273,0.012855,0.172551,0.175,136,0.165,0.152261,0.1515,0.1525,128.321181,0.105,121,17.24,0.12,114,114,2,16.714286,1,1,0,0.014965,0.014965,1152,30.3,0.086815,0,0,30.5,35,2,2
aim-200-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.012112,0.175753,0.175,136,0.16,0.153467,0.1527,0.155,128.079555,0.12,121,17.5,0.12,114,121,2,17.466667,0,1,0,0.01497,0.01497,1169,30.54,0.088083,0,0,31,35,2,2
aim-200-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.011968,0.172687,0.175,136,0.165,0.153166,0.1524,0.155,128.948785,0.105,121,17.255,0.125,114,114,2,16.125,1,1,0,0.014978,0.014978,1152,30.48,0.08436,0,0,31,35,2,2
aim-200-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.013105,0.176531,0.18,136,0.16,0.152261,0.1515,0.155,128.551038,0.105,121,17.305,0.12,114,121,2,16.071429,1,1,0,0.01497,0.01497,1156,30.3,0.086495,0,0,31,36,2,2
aim-50-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,257,0.0288,0.337595,0.22,136,0.2,0.14449,0.1416,0.14,128.766234,0.1,121,4.62,0.1,114,114,2,22,1,1,0,0.06,0.06,77,7.08,0.224965,0,0,7,11,2,2
aim-50-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.022214,0.33219,0.18,136,0.14,0.14449,0.1416,0.14,130.631579,0.1,121,4.56,0.1,114,121,2,21.25,1,1,0,0.06,0.06,76,7.08,0.257358,0,0,7,9,2,2
aim-50-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.025298,0.312619,0.2,136,0.18,0.142857,0.14,0.14,133.833333,0.1,128,4.64,0.1,114,121,2,23,1,1,0,0.059487,0.059487,78,7,0.237579,0,0,7,10,2,2
aim-50-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,257,0.026725,0.325632,0.22,145,0.16,0.140408,0.1376,0.14,133.701299,0.1,121,4.58,0.1,114,121,2,26.5,1,1,0,0.059481,0.059481,77,6.88,0.246545,0,0,7,11,2,2
aim-50-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,259,0.035091,0.329455,0.22,136,0.16,0.142041,0.1392,0.14,138.681159,0.08,121,4.12,0.1,114,114,2,29.5,0.26,1,0,0.05971,0.05971,69,6.96,0.322458,0,0,7,11,2,2
aim-50-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,266,0.032,0.328612,0.22,136,0.2,0.155102,0.152,0.16,130.441558,0.08,121,4.62,0.1,114,121,2,26,0,1,0,0.06,0.06,77,7.6,0.255916,0,0,8,11,2,2
aim-50-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,273,0.040398,0.307429,0.26,136,0.22,0.142857,0.14,0.14,144.714286,0.08,121,4.18,0.1,114,121,2,29.5,0.26,1,0,0.059714,0.059714,70,7,0.32769,0,0,7,13,2,2
aim-50-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,273,0.03465,0.305962,0.24,136,0.22,0.157551,0.1544,0.14,132.526316,0.08,121,4.56,0.1,114,121,2,23,0.16,1,0,0.06,0.06,76,7.72,0.249826,0,0,7,12,2,2
aim-50-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,257,0.026242,0.299101,0.22,128,0.22,0.177959,0.1744,0.18,130.744681,0.12,121,5.64,0.12,114,121,2,23,1,1,0,0.06,0.06,94,8.72,0.161911,0,0,9,11,2,2
aim-50-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,257,0.021166,0.303186,0.22,136,0.18,0.17551,0.172,0.18,130.854167,0.12,121,5.74,0.14,114,114,2,18.4,0,1,0,0.059792,0.059792,96,8.6,0.15114,0,0,9,11,2,2
aim-50-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.021909,0.308798,0.22,128,0.18,0.179592,0.176,0.18,129.104167,0.12,121,5.76,0.14,114,121,2,21.25,0,1,0,0.06,0.06,96,8.8,0.145681,0,0,9,11,2,2
aim-50-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.019333,0.292651,0.2,136,0.18,0.166531,0.1632,0.16,134.297872,0.12,121,5.62,0.12,114,121,2,20.25,1,1,0,0.059787,0.059787,94,8.16,0.150014,0,0,8,10,2,2
aim-50-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,257,0.0232,0.266245,0.24,128,0.22,0.201633,0.1976,0.2,127.639175,0.16,121,5.82,0.16,114,114,2,18.5,0,1,0,0.06,0.06,97,9.88,0.136313,0,0,10,12,2,2
aim-50-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,266,0.032496,0.291019,0.24,136,0.22,0.195918,0.192,0.2,132.202128,0.12,121,5.64,0.14,114,114,2,21.25,0.02,1,0,0.06,0.06,94,9.6,0.180216,0,0,10,12,2,2
aim-50-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,257,0.028408,0.254244,0.24,136,0.22,0.190204,0.1864,0.18,134.902174,0.12,121,5.52,0.14,114,121,2,23,0,1,0,0.06,0.06,92,9.32,0.174953,0,0,9,12,2,2
aim-50-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,260,0.029241,0.284263,0.24,136,0.2,0.190204,0.1864,0.2,131.578947,0.1,121,5.66,0.14,114,121,2,19.5,0,1,0,0.059579,0.059579,95,9.32,0.174893,0,0,10,12,2,2
aim-50-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,273,0.027701,0.344264,0.34,136,0.3,0.286531,0.2808,0.28,136.141026,0.24,121,9.36,0.24,114,121,2,19.875,0,1,0,0.06,0.06,156,14.04,0.144417,0,0,14,17,2,2
aim-50-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,266,0.033072,0.343478,0.34,136,0.34,0.28898,0.2832,0.28,133.881988,0.2,128,9.66,0.22,114,121,2,20,0,1,0,0.06,0.06,161,14.16,0.15194,0,0,14,17,2,2
aim-50-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,266,0.036538,0.316866,0.38,128,0.32,0.292245,0.2864,0.28,130.869565,0.2,121,9.66,0.22,114,114,2,18.444444,0.02,1,0,0.06,0.06,161,14.32,0.126604,0,0,14,19,2,2
aim-50-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.031241,0.335023,0.34,136,0.3,0.277551,0.272,0.26,134.855346,0.22,121,9.5,0.22,114,121,2,19,0,1,0,0.059748,0.059748,159,13.6,0.133775,0,0,13,17,2,2
aim-50-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,257,0.04859,0.466783,0.54,136,0.46,0.453878,0.4448,0.44,129.013793,0.36,121,17.38,0.36,114,114,2,15.875,1,1,0,0.059931,0.059931,290,22.24,0.082912,0,0,22,27,2,2
aim-50-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.045782,0.451878,0.54,136,0.48,0.440816,0.432,0.44,133.098592,0.32,121,16.98,0.34,114,121,2,16.928571,1,1,0,0.059789,0.059789,284,21.6,0.095662,0,0,22,27,2,2
aim-50-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.039992,0.430054,0.5,136,0.44,0.427755,0.4192,0.42,139.238806,0.32,121,16.04,0.34,114,121,2,17.928571,1,1,0,0.059851,0.059851,268,20.96,0.103671,0,0,21,25,2,2
aim-50-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,363,0.043774,0.453989,0.54,136,0.46,0.441633,0.4328,0.44,137.996337,0.3,121,16.36,0.36,114,121,2,17.357143,1,1,0,0.059927,0.059927,273,21.64,0.103585,0,0,22,27,2,2
ash331GPIA-3.xml.watchless.minion.gz,1,324,0.004302,0.040998,0.034743,324,0.022659,0.01911,0.019081,0.019637,324,0.001511,324,12.643505,0.018127,324,324,3,35,0,0,0,0.003021,0.003021,0,12.63142,0.037417,0,0,13,23,3,3
ash331GPIA-4.xml.watchless.minion.gz,1,263,0.004302,0.040998,0.034743,263,0.022659,0.01911,0.019081,0.019637,263,0.001511,263,12.643505,0.018127,263,263,4,27,0,0,0,0.003021,0.003021,0,12.63142,0.116619,0,0,13,23,4,4
ash608GPIA-3.xml.watchless.minion.gz,1,324,0.002198,0.036705,0.016447,324,0.009868,0.010618,0.01061,0.010691,324,0.000822,324,12.901316,0.009868,324,324,3,35,0,0,0,0.001645,0.001645,0,12.901316,0.037417,0,0,13,20,3,3
ash608GPIA-4.xml.watchless.minion.gz,1,263,0.002198,0.036705,0.016447,263,0.009868,0.010618,0.01061,0.010691,263,0.000822,263,12.901316,0.009868,263,263,4,27,0,0,0,0.001645,0.001645,0,12.901316,0.116619,0,0,13,20,4,4
ash958GPIA-3.xml.watchless.minion.gz,1,324,0.001466,0.037053,0.012526,324,0.007829,0.006817,0.006813,0.006785,324,0.000522,324,13.05428,0.006785,324,324,3,35,0,0,0,0.001044,0.001044,0,13.05428,0.037417,0,0,13,24,3,3
ash958GPIA-4.xml.watchless.minion.gz,1,263,0.001466,0.037053,0.012526,263,0.007829,0.006817,0.006813,0.006785,263,0.000522,263,13.05428,0.006785,263,263,4,27,0,0,0,0.001044,0.001044,0,13.05428,0.116619,0,0,13,24,4,4
bf-0432-007_ext.xml.minion.converted.minion.gz,1,501,0.002785,0.290862,0.027835,260,0.01134,0.006013,0.006007,0.006186,266.301081,0,250,4.782474,0.006186,38,237,1,53,0.033024,0.999485,0,0.002461,0.002461,1942,5.826804,0.537816,0,0,6,27,2,2
bf-1355-075_ext.xml.minion.converted.minion.gz,1,513,0.001586,0.566259,0.006601,250,0.006051,0.002226,0.002225,0.00165,182.930698,0,121,3.026403,0.0044,66,121,1,53,0,0.999024,0,0.001477,0.001477,2047,4.045105,0.751881,0,0,3,12,2,2
bf-1355-638_ext.xml.minion.converted.minion.gz,1,253,0.002872,0.232331,0.011278,253,0.009398,0.004439,0.004431,0.003759,219.436578,0.00188,253,1.503759,0.007519,38,253,2,47,0,1,0,0.004436,0.004436,339,2.357143,1.172691,0,0,2,6,2,2
bf-2670-001_ext.xml.minion.converted.minion.gz,1,487,0.001986,0.202673,0.023312,487,0.006431,0.00222,0.002218,0.001608,353.213442,0.000804,487,2.471865,0.003215,26,136,2,53,0,1,0,0.001826,0.001826,1354,2.758842,0.472867,0,0,2,29,2,2
BlackHole-4-13-e-0_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28,1,?,0,0.999763,0,0.009614,0.009614,4216,40.538462,?,0,0,27,104,52,52
BlackHole-4-13-e-1_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28,1,?,0,0.999763,0,0.009614,0.009614,4216,40.538462,?,0,0,27,104,52,52
BlackHole-4-13-e-2_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28,1,?,0,0.999763,0,0.009614,0.009614,4216,40.538462,?,0,0,27,104,52,52
BlackHole-4-13-e-3_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28,1,?,0,0.999763,0,0.009614,0.009614,4216,40.538462,?,0,0,27,104,52,52
BlackHole-4-13-m-0_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28,1,?,0,0.999763,0,0.009614,0.009614,4216,40.538462,?,0,0,27,104,52,52
BlackHole-4-13-m-1_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28,1,?,0,0.999763,0,0.009614,0.009614,4216,40.538462,?,0,0,27,104,52,52
BlackHole-4-13-m-2_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28,1,?,0,0.999763,0,0.009614,0.009614,4216,40.538462,?,0,0,27,104,52,52
BlackHole-4-4-e-0_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-0_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-1_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-1_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-2_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-2_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-3_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-3_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-4_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-4_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-5_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-5_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-6_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-6_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-7_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-7_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
BlackHole-4-4-e-8_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69,1,91.5,0,0.99768,0,0.031214,0.031214,430,13.4375,1.005758,0,0,9,32,16,16
