@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,0.1298,0.1236,0.6814,0.5122,0.435,2.8303,0.1224,0.483,0.8418,0.9699,1.7163,0.1523,0.5068,0.6164,0.1481,1.8652
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf,1,0.6339,0.0313,0.8295,0.4197,0.5,4.2382,0.8641,0.7264,0.9448,0.9824,1.7495,0.2985,0.7734,0.6786,0.4493,1.6811
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0807,0.171,0.0044,0.0001,0.2106,0.8221,0.1206,0.5286,0.061,0.4,0.9174,0.0382,0.5289,0.0753,0.0447,1.0359
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,0.5208,0.1352,0.6648,0.4,0.34,3.69,0.098,0.6574,0.8312,0.7297,1.643,0.164,0.5996,0.5955,0.0839,1.9733
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.316,0.243,0.0917,0.0717,0.2787,1.47,0.4831,0.8666,0.1392,0.6,0.9636,0.0676,0.4947,0.1355,0.0466,1.1679
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,0.4402,0.1458,0.9971,0.8424,0.5,3.2103,0.4255,0.7758,1,0.9899,1.4866,0.2239,0.4577,0.8194,0.3072,1.7401
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.5913,0.1758,0.7674,0.2894,0.1387,2.8392,0.4467,0.869,0.8448,0.8095,1.0368,0.163,0.7333,0.5875,0.029,1.3819
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,0.8955,0.0332,0.9916,0.6837,0.5,3.997,0.5065,0.9161,0.9998,0.9552,0.6464,0.3097,0.9143,0.7798,0.4154,0.9113
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,0.0219,0.0819,0.0022,0.0001,0.1504,0.9854,0.4031,0.1617,0.0362,0.1,1.6398,0.018,0.1288,0.0233,0.1393,2.1853
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.1646,0.1524,0.4495,0.1652,0.3151,3.001,0.4489,0.5858,0.5997,0.9989,1.4231,0.1209,0.4893,0.3962,0.1556,1.4746
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,0.1256,0.1249,0.6603,0.576,0.4429,2.6279,0.0498,0.4488,0.8234,0.9477,1.6383,0.1488,0.4657,0.6292,0.1476,1.7943
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.5778,0.1714,0.7631,0.2714,0.138,2.8471,0.7407,0.8738,0.8451,0.8261,1.0397,0.1639,0.7289,0.5825,0.0291,1.3768
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-28-s100.cnf,1,0.6551,0.2407,0.851,0.7453,0.1714,2.3336,0.6249,0.9402,0.9009,0.7778,0.9854,0.1507,0.8891,0.7494,0.0555,1.1395
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.7657,0.0322,0.4921,0.3765,1,0.0896,0.3274,0.7657,0.6023,1,0.6022,0.0352,0.5948,0.4926,0.0148,1.2198
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-5p0.cnf,1,0.5621,0.1568,0.7404,0.2014,0.1581,2.8687,0.5147,0.8554,0.8452,0.7895,1.0898,0.1466,0.7103,0.544,0.0536,1.4364
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,0.9501,0.0233,0.9992,0.9776,1,4.249,0.5476,0.9566,1,1,0.3747,0.2785,0.9564,0.8972,0.3415,0.6014
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,0.5507,0.1577,0.6262,0.1908,0.1967,3.0893,0.3928,0.9069,0.8116,0.8333,1.02,0.1592,0.7309,0.5207,0.0313,1.3408
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,0.0591,0.023,0.8757,0.8258,0.2693,1.2131,0.6859,0.1107,0.9186,0.9965,2.2076,0.2278,0.9498,0.8555,0.0299,0.4001
SAT_RACE2008/schup-l2s-bc56s-1-k391.cnf,1,0.2019,0.1867,0.1648,0.0994,0.3176,2.5283,0.2616,0.8345,0.5453,0.8864,1.1519,0.1818,0.5509,0.2993,0.252,1.3321
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,0.6586,0.2406,0.8516,0.748,0.1713,2.3826,0.6306,0.9386,0.9007,0.7778,0.9909,0.1543,0.8909,0.7519,0.0561,1.1426
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.0723,0.17,0.0106,0.0001,0.1579,0.9795,0.0808,0.5428,0.0886,0.3333,0.9027,0.0385,0.5294,0.0824,0.0486,1.0062
SAT_RACE2008/babic-dspam-vc1080.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0.0228,0.2225,0.1515,0.1452,0.4034,0.9825,0.1051,0.9771,0.195,1,0.2317,0.0289,0.3023,0.173,0.0634,0.6449
SAT_RACE2006/SAT-Race_TS_1/velev-fvp-sat-3.0-07.cnf,1,0.4972,0.0308,0.8079,0.594,0.5,3.9796,0.388,0.9743,0.9971,0.9394,0.8854,0.2971,0.9764,0.7708,0.4959,1.0885
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6ni_s.cnf,1,0.119,0.1301,0.6148,0.4349,0.4939,2.9328,0.1576,0.4553,0.7381,0.9437,1.6657,0.1569,0.4539,0.5567,0.1459,1.8343
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0.6156,0.1814,0.7477,0.237,0.1302,2.8563,0.7596,0.8676,0.8383,0.7778,1.0251,0.1616,0.7444,0.5754,0.0304,1.3871
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-15-u.cnf,1,0.6071,0.1789,0.742,0.2409,0.1412,2.8925,0.7452,0.8708,0.8344,0.7895,1.0274,0.1624,0.7414,0.5704,0.0319,1.3841
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.2014,0.2409,0.1728,0.0922,0.3211,1.9997,0.9841,0.8799,0.3028,0.5,0.9207,0.0886,0.4886,0.2261,0.0777,1.1684
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-22.cnf,1,0.0742,0.1443,0.0635,0.02,0.26,1.6455,0.6718,0.5433,0.2249,0.9403,1.1992,0.1052,0.3976,0.1968,0.084,1.5499
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,1,0.9899,0.1447,0.9466,0.6157,0.616,1.2856,0.398,0.99,0.9848,1,0.0732,0.2287,0.9899,0.8141,0.4052,0.736
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,0.6848,0.0242,0.8566,0.4382,0.5,4.2559,0.7954,0.7614,0.9516,0.9909,1.6192,0.3112,0.8062,0.6907,0.4538,1.5168
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h11-sat.cnf,1,0.1678,0.1511,0.4006,0.2247,0.187,3.0732,0.7542,0.5844,0.5364,0.998,1.4274,0.1266,0.4853,0.3828,0.1356,1.492
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,0.2608,0.2143,0.2633,0.1335,0.447,2.3703,0.8738,0.8199,0.4871,0.7333,1.2467,0.1798,0.5142,0.2888,0.134,1.4165
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,0.2282,0.1578,0.7185,0.5764,0.3045,2.0042,0.2383,0.6957,0.7591,0.6667,1.0556,0.0907,0.2613,0.6427,0.0982,1.2679
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate128.cnf,1,0.3196,0.2434,0.0917,0.0715,0.2788,1.3426,0.1448,0.8801,0.1248,0.8667,0.9439,0.0613,0.4988,0.1346,0.0466,1.1433
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-01.cnf,1,0.9264,0.0121,1,0.9978,0.5,4.2511,0.0015,0.9761,1,0.9852,0.3937,0.276,0.976,0.9269,0.2273,0.5294
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,0.1619,0.1488,0.3523,0.2132,0.1811,2.7559,0.6974,0.5821,0.4639,0.9938,1.3766,0.1239,0.4853,0.3394,0.1325,1.4412
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-03.cnf,1,0.1305,0.1746,0.1137,0.0367,0.2659,1.9873,0.6596,0.5653,0.2715,0.4,1.1176,0.0986,0.5369,0.1929,0.1322,1.3002
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6b.cnf,1,0.156,0.135,0.5989,0.3248,0.4472,3.2062,0.4202,0.5288,0.7793,0.9012,1.7093,0.1549,0.535,0.5413,0.151,1.8599
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-05.cnf,1,0.7723,0.148,0.8864,0.8083,0.0732,2.4849,0.8927,0.8207,0.9171,0.7037,0.9593,0.1209,0.6219,0.7935,0.0241,1.3838
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,0.9903,0.1424,0.9468,0.6155,0.6587,1.3576,0.595,0.9906,0.9833,1,0.0741,0.2279,0.9904,0.8162,0.4075,0.7405
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand128.cnf,1,0.2934,0.1801,0.4006,0.1212,0.4513,2.1508,0.3861,0.7481,0.6026,0.9403,1.4772,0.181,0.4965,0.3789,0.118,1.6028
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.10.unsat.cnf,1,0.2035,0.2403,0.1721,0.0957,0.3213,2.0227,0.9866,0.8826,0.3136,0.5,0.9266,0.0884,0.4922,0.2316,0.0759,1.1785
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,1,0.9709,0.1547,0.916,0.2878,0.5198,2.5225,0.7058,0.9795,0.9364,1,0.2144,0.1659,0.9674,0.6673,0.2491,0.8415
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,0.2671,0.214,0.2573,0.1464,0.4592,2.2843,0.708,0.826,0.5153,0.8483,1.221,0.1814,0.5216,0.2938,0.1325,1.3966
SAT-Race-2010-CNF/software-verification/post/zfcp.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf,1,0.6703,0.0247,0.8501,0.432,0.5,4.2532,0.8323,0.7509,0.9503,0.9909,1.6739,0.3096,0.7969,0.6874,0.4507,1.5662
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1,0.8292,0.0178,0.9995,0.7681,0.5,4.0386,0.2664,0.9405,1,0.9849,0.74,0.3273,0.9403,0.804,0.3616,0.895
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h49-unsat.cnf,1,0.3787,0.0267,0.8996,0.5195,0.5,4.1327,0.5267,0.6377,0.9766,0.9423,2.3533,0.3201,0.657,0.7202,0.4508,2.117
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04s2-09.cnf,1,0.2969,0.2059,0.3452,0.1302,0.2407,3.0137,0.5463,0.811,0.5488,0.7778,1.2756,0.1421,0.5202,0.3521,0.2048,1.4974
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl128.cnf,1,0.3258,0.196,0.1515,0.13,0.2858,1.6358,0.7465,0.6726,0.2239,0.8667,1.2524,0.0513,0.543,0.1875,0.0524,1.4219
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf,1,0.6355,0.0364,0.9987,0.9748,0.5,4.1237,0.4933,0.9588,1,1,0.9333,0.2698,0.9568,0.913,0.2409,1.2843
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,0.9589,0.0714,0.9335,0.8865,0.1855,1.7343,0.6875,0.9647,0.9571,0.9091,0.2576,0.2546,0.9589,0.8895,0.0012,0.8567
SAT_RACE2008/anbul-part-10-13-s.cnf,1,0.6156,0.1814,0.7477,0.237,0.1302,2.8563,0.711,0.8676,0.8383,0.7778,1.0251,0.1616,0.7444,0.5754,0.0304,1.3871
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f7idw.cnf,1,0.1291,0.1264,0.6643,0.5468,0.4531,2.7419,0.1034,0.4442,0.7606,0.9385,1.6713,0.1566,0.4753,0.6102,0.1514,1.8279
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-9.cnf,1,0.9475,0.0193,0.9999,0.9906,1,4.2416,0.5808,0.9567,1,1,0.3769,0.2855,0.9563,0.9248,0.2684,0.5625
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,0.9614,0.0563,0.9837,0.9619,0.5,1.6665,0.34,0.9979,0.992,0.9941,0.1767,0.3269,0.9614,0.9616,0.0731,0.6433
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-guid-1-k56.cnf,1,0.3093,0.2058,0.3257,0.1155,0.4378,2.7501,0.3313,0.7505,0.5873,0.9417,1.3799,0.1368,0.5508,0.3614,0.1526,1.5853
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf,1,0.9229,0.0193,0.9995,0.8215,0.5,3.8899,0.1918,0.9339,1,0.9848,0.4957,0.3429,0.9336,0.8019,0.36,0.6842
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf,1,0.1209,0.1804,0.1566,0.0398,0.2404,2.2303,0.2195,0.7209,0.5639,0.9149,1.3396,0.2453,0.3806,0.2724,0.2402,1.5194
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.5673,0.1586,0.6145,0.1969,0.1923,3.1308,0.6525,0.9277,0.7834,0.8095,0.9716,0.1585,0.745,0.5093,0.0304,1.3052
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,0.0831,0.0969,0.6491,0.6334,1,2.1455,0.0509,0.8256,0.7066,1,0.9998,0.1402,0.4301,0.6421,0.1088,1.2508
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-ss-8.cnf,1,0.4161,0.2086,0.6957,0.5636,0.2171,1.76,0.3353,0.8711,0.7286,0.9592,1.0619,0.124,0.5865,0.5567,0.1335,1.3213
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,0.1273,0.1341,0.6128,0.4104,0.4419,2.9427,0.1818,0.4693,0.7352,0.9658,1.6396,0.1541,0.4607,0.5525,0.1489,1.7937
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,0.2268,0.1964,0.2538,0.0636,0.2361,2.2492,0.5319,0.6965,0.4116,0.6364,1.2304,0.1146,0.558,0.2745,0.1319,1.4766
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,0.4974,0.1647,0.5007,0.2225,0.3871,2.9239,0.1198,0.7267,0.7319,1,1.5572,0.1546,0.6405,0.501,0.1357,1.813
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray08_32.cnf,1,0.3404,0.2237,0.121,0.0382,0.2859,1.6874,0.36,0.6847,0.1386,0.7778,1.1146,0.0647,0.4886,0.1134,0.0436,1.3458
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-15-u.cnf,1,0.6067,0.1783,0.7419,0.2332,0.1439,2.9107,0.5667,0.8731,0.8372,0.7895,1.0265,0.1626,0.7423,0.57,0.0309,1.3836
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,0.2785,0.1738,0.456,0.2869,0.2116,2.8663,0.1895,0.6665,0.5536,0.7576,1.5375,0.1406,0.4489,0.4247,0.1466,1.7997
SAT_RACE2008/ibm-2002-22r-k60.cnf,1,0.5034,0.1491,0.6278,0.2721,0.4599,3.4105,0.1031,0.703,0.8152,0.8462,1.5621,0.1574,0.6104,0.5517,0.0923,1.8343
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.8894,0.0402,0.9496,0.7268,0.4999,4.037,0.575,0.9129,0.985,0.9612,0.6874,0.2954,0.9116,0.7934,0.1985,1.0185
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,0.0236,0.0091,0.962,0.8777,0.5,1.1107,0.4899,0.0449,0.9838,0.9989,2.2041,0.2282,0.9749,0.9132,0.2302,0.2057
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,0.3412,0.2222,0.1233,0.0369,0.286,1.7069,0.6929,0.6795,0.1434,0.8,1.1452,0.084,0.4943,0.1193,0.0446,1.3728
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,0.1273,0.1752,0.1837,0.1043,0.1622,2.2025,0.9438,0.797,0.3016,0.7838,1.0757,0.0801,0.5361,0.2515,0.0474,0.9448
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-04.cnf,1,0.1758,0.1109,0.3012,0.0861,0.2768,2.6901,0.6007,0.3796,0.5097,0.9984,1.9222,0.1615,0.3727,0.3251,0.1027,2.1208
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,0.1924,0.1847,0.1733,0.1006,0.3167,2.5402,0.2505,0.8413,0.4605,0.8958,1.1228,0.1795,0.5608,0.2965,0.252,1.3062
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-15.cnf,1,0.0611,0.1745,0.0144,0.0015,0.2405,1.0516,0.0877,0.5552,0.1034,0.6667,0.8803,0.0433,0.5126,0.0979,0.0567,1.0566
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-113.cnf,1,0.1245,0.1416,0.5972,0.2848,0.4342,3.0866,0.3598,0.5608,0.7958,0.9574,1.5725,0.157,0.5224,0.5453,0.1512,1.6693
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,0.5753,0.1656,0.6486,0.2039,0.2021,3.0708,0.6285,0.9015,0.8112,0.8095,1.0211,0.1596,0.7406,0.5266,0.0317,1.3577
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.10.unsat.cnf,1,0.2035,0.2403,0.1721,0.0957,0.3213,2.0227,0.9853,0.8826,0.3136,0.5,0.9266,0.0884,0.4922,0.2316,0.0759,1.1785
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0.3937,0.006,0.6917,0.6917,0,0.2903,0.9256,0.9996,0.6917,0.5349,0.6733,0.0013,0.9996,0.6918,0,0.6745
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_13_UNSAT.cnf,1,0.0157,0.0063,0.5049,0.3663,0.1871,2.5287,0.7363,0.9291,0.7359,0.9277,0.41,0.2938,0.9291,0.5243,0.0079,0.616
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b7.cnf,1,0.9264,0.0121,1,0.9978,0.5,4.251,0.0275,0.9761,1,0.9852,0.3937,0.276,0.976,0.9269,0.2273,0.5294
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,0.89,0.0579,0.965,0.8164,1,4.1162,0.522,0.928,0.9967,1,0.6672,0.2643,0.9184,0.7998,0.4075,1.0876
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-01.cnf,1,0.3302,0.1894,0.4917,0.1982,1,3.4414,0.3472,0.6914,0.8043,1,1.6664,0.2131,0.513,0.5026,0.2042,1.8179
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.1265,0.1251,0.6601,0.5782,0.4429,2.621,0.0567,0.4502,0.8213,0.9477,1.6393,0.1479,0.4661,0.6282,0.1476,1.7966
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.0826,0.172,0.0061,0.0002,0.2106,0.846,0.1313,0.5335,0.0669,0.2727,0.9209,0.0385,0.5302,0.0777,0.0447,1.0398
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.6633,0.2405,0.853,0.7562,0.1739,2.3661,0.6519,0.9396,0.9011,0.7778,0.9808,0.1522,0.8961,0.7576,0.0559,1.1292
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,1,0.9787,0.1518,0.9469,0.4062,0.5294,2.3196,0.6957,0.9843,0.9604,1,0.1583,0.1648,0.9764,0.7466,0.3037,0.7919
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7nidw.cnf,1,0.1271,0.1299,0.6344,0.4591,0.4633,2.8706,0.0994,0.4658,0.7569,0.9524,1.652,0.1537,0.4641,0.5827,0.1485,1.7837
SAT-Race-2010-CNF/hardware-verification/ibm/2004_rb10Sd.k85.cnf,1,0.5003,0.1513,0.6169,0.2787,0.4229,3.3577,0.07,0.7018,0.8139,0.8182,1.5865,0.1487,0.6123,0.5435,0.1053,1.8363
SAT_Competition2007/industrial/industrial/grieu/vmpc_24.cnf,1,0.3914,0.0085,0.6934,0.6934,0,0.3614,0.9337,0.9993,0.6934,0.5333,0.6749,0.0021,0.9993,0.6935,0,0.677
SAT-Race-2010-CNF/mixed/palacios/sortnet-8-ipc5-h19-sat.cnf,1,0.401,0.0718,0.7812,0.3948,0.3646,3.7986,0.5161,0.5813,0.8867,0.9487,1.9839,0.249,0.6514,0.6507,0.1091,1.9957
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,0.6234,0.1828,0.7383,0.2452,0.1383,2.8797,0.4909,0.8695,0.8342,0.7647,1.0186,0.161,0.7486,0.5756,0.0316,1.3866
SAT-Race-2010-CNF/hardware-verification/manolios/c8n_i.cnf,1,0.1293,0.1417,0.5915,0.2609,0.4343,3.1199,0.4291,0.5676,0.8138,0.957,1.6186,0.159,0.5351,0.5422,0.1526,1.7034
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,0.8664,0.0503,1,0.9702,0.5,2.9827,0.1883,0.9106,1,0.9688,0.7386,0.2785,0.9141,0.9393,0.1777,1.1132
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,0.1658,0.2115,0.1654,0.0669,0.2927,1.9771,0.1488,0.7275,0.3812,0.6923,1.0416,0.086,0.5386,0.2247,0.1092,1.258
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf,1,0.0613,0.1745,0.0144,0.0015,0.2404,1.0549,0.0948,0.5555,0.1034,0.6667,0.8806,0.0429,0.5125,0.0981,0.0566,1.057
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,0.9544,0.1248,0.887,0.1359,0.4302,2.5393,0.7097,0.9642,0.9404,0.9684,0.2774,0.3145,0.9546,0.6327,0.3083,0.9367
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,0.6039,0.1647,0.6598,0.2469,0.1629,2.8573,0.5719,0.85,0.8264,0.75,1.0735,0.1492,0.7246,0.5361,0.053,1.4502
SAT_Competition2011/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,1,0.7903,0.0327,0.5615,0.4624,1,0.1093,0.4196,0.7903,0.6545,1,0.5611,0.0364,0.595,0.5588,0.0241,1.3268
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-15-s.cnf,1,0.5832,0.1677,0.6511,0.2121,0.1995,3.058,0.6042,0.901,0.8097,0.8,1.0189,0.1595,0.7442,0.5286,0.0319,1.3602
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.9909,0.1425,0.9451,0.6155,0.6587,1.2974,0.5061,0.9911,0.982,1,0.0684,0.2287,0.9909,0.8145,0.4052,0.7353
