@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC

@DATA
aim-50-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,266,0.036538,0.316866,0.38,128,0.32,0.292245,0.2864,0.28,130.869565,0.2,121,9.66,0.22,114,114
aim-50-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.031241,0.335023,0.34,136,0.3,0.277551,0.272,0.26,134.855346,0.22,121,9.5,0.22,114,121
aim-50-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,257,0.04859,0.466783,0.54,136,0.46,0.453878,0.4448,0.44,129.013793,0.36,121,17.38,0.36,114,114
aim-50-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,273,0.045782,0.451878,0.54,136,0.48,0.440816,0.432,0.44,133.098592,0.32,121,16.98,0.34,114,121
aim-50-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,273,0.039992,0.430054,0.5,136,0.44,0.427755,0.4192,0.42,139.238806,0.32,121,16.04,0.34,114,121
aim-50-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,363,0.043774,0.453989,0.54,136,0.46,0.441633,0.4328,0.44,137.996337,0.3,121,16.36,0.36,114,121
ash331GPIA-3.xml.watchless.minion.gz,1,324,0.004302,0.040998,0.034743,324,0.022659,0.01911,0.019081,0.019637,324,0.001511,324,12.643505,0.018127,324,324
ash331GPIA-4.xml.watchless.minion.gz,1,263,0.004302,0.040998,0.034743,263,0.022659,0.01911,0.019081,0.019637,263,0.001511,263,12.643505,0.018127,263,263
ash608GPIA-3.xml.watchless.minion.gz,1,324,0.002198,0.036705,0.016447,324,0.009868,0.010618,0.01061,0.010691,324,0.000822,324,12.901316,0.009868,324,324
ash608GPIA-4.xml.watchless.minion.gz,1,263,0.002198,0.036705,0.016447,263,0.009868,0.010618,0.01061,0.010691,263,0.000822,263,12.901316,0.009868,263,263
ash958GPIA-3.xml.watchless.minion.gz,1,324,0.001466,0.037053,0.012526,324,0.007829,0.006817,0.006813,0.006785,324,0.000522,324,13.05428,0.006785,324,324
ash958GPIA-4.xml.watchless.minion.gz,1,263,0.001466,0.037053,0.012526,263,0.007829,0.006817,0.006813,0.006785,263,0.000522,263,13.05428,0.006785,263,263
bf-0432-007_ext.xml.minion.converted.minion.gz,1,501,0.002785,0.290862,0.027835,260,0.01134,0.006013,0.006007,0.006186,266.301081,0,250,4.782474,0.006186,38,237
bf-1355-075_ext.xml.minion.converted.minion.gz,1,513,0.001586,0.566259,0.006601,250,0.006051,0.002226,0.002225,0.00165,182.930698,0,121,3.026403,0.0044,66,121
bf-1355-638_ext.xml.minion.converted.minion.gz,1,253,0.002872,0.232331,0.011278,253,0.009398,0.004439,0.004431,0.003759,219.436578,0.00188,253,1.503759,0.007519,38,253
bf-2670-001_ext.xml.minion.converted.minion.gz,1,487,0.001986,0.202673,0.023312,487,0.006431,0.00222,0.002218,0.001608,353.213442,0.000804,487,2.471865,0.003215,26,136
BlackHole-4-13-e-0_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28
BlackHole-4-13-e-1_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28
BlackHole-4-13-e-2_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28
BlackHole-4-13-e-3_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28
BlackHole-4-13-m-0_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28
BlackHole-4-13-m-1_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28
BlackHole-4-13-m-2_ext.xml.minion.converted.minion.gz,1,936,0.20237,0.434877,0.5,45,0.490385,0.195838,0.194896,0.129808,75.241878,0,45,40.543269,0.254808,17,28
BlackHole-4-4-e-0_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-0_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-1_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-1_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-2_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-2_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-3_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-3_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-4_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-4_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-5_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-5_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-6_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-6_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-7_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-7_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-8_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-8_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-9_ext.xml.minion.converted.minion.gz,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-4-e-9_ext.xml.minion.conv.minion,1,759,0.191663,0.428978,0.5,119,0.46875,0.213294,0.209961,0.140625,177.902552,0,119,13.453125,0.265625,58,69
BlackHole-4-7-e-0_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-1_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-2_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-3_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-4_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-5_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-6_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-7_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-8_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-e-9_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-0_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-1_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-2_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-3_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-4_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-5_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-6_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-7_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-8_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
BlackHole-4-7-h-9_ext.xml.minion.converted.minion.gz,1,868,0.198221,0.432617,0.5,53,0.482143,0.202703,0.200893,0.133929,106.211737,0,53,22.508929,0.258929,27,39
bqwh-15-106-0_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-10_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-11_ext.xml.minion.converted.minion.gz,1,335,0.012019,0.431746,0.132075,105,0.113208,0.108895,0.107868,0.113208,71.660813,0.066038,65,15.924528,0.084906,2,30
bqwh-15-106-11_glb.xml.minion.conv.minion,1,993,0.003617,0.455535,0.132075,145,0.113208,0.115723,0.114632,0.113208,160.278656,0.113208,106,6.490566,0.113208,57,88
bqwh-15-106-13_ext.xml.minion.converted.minion.gz,1,913,0.014989,0.415549,0.122642,96,0.113208,0.103324,0.10235,0.103774,68.234416,0.04717,69,16.169811,0.075472,2,24
bqwh-15-106-13_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-14_glb.xml.minion.conv.minion,1,991,0.004576,0.456206,0.122642,135,0.122642,0.115903,0.11481,0.113208,147.649635,0.103774,98,6.886792,0.103774,57,78
bqwh-15-106-15_ext.xml.minion.converted.minion.gz,1,335,0.01145,0.418575,0.122642,88,0.113208,0.10602,0.10502,0.113208,62.3593,0.066038,68,17.433962,0.075472,2,21
bqwh-15-106-15_glb.xml.minion.conv.minion,1,951,0.003617,0.455535,0.132075,104,0.113208,0.115723,0.114632,0.113208,128.534384,0.113208,90,8.301887,0.113208,57,75
bqwh-15-106-17_ext.xml.minion.converted.minion.gz,1,335,0.016119,0.427939,0.132075,83,0.122642,0.106739,0.105732,0.113208,61.327817,0.037736,68,17.575472,0.075472,2,22
bqwh-15-106-18_glb.xml.minion.conv.minion,1,980,0.003617,0.455535,0.132075,116,0.113208,0.115723,0.114632,0.113208,142.58794,0.113208,96,7.349057,0.113208,58,80
bqwh-15-106-19_ext.xml.minion.converted.minion.gz,1,913,0.014827,0.416137,0.122642,87,0.103774,0.104403,0.103418,0.103774,60.783931,0.037736,68,17.575472,0.075472,2,20
bqwh-15-106-19_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-1_ext.xml.minion.converted.minion.gz,1,335,0.015675,0.416096,0.132075,89,0.113208,0.103684,0.102706,0.103774,61.340392,0.037736,67,17.471698,0.075472,1,20
bqwh-15-106-1_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-20_glb.xml.minion.conv.minion,1,969,0.003377,0.455601,0.122642,109,0.113208,0.115723,0.114632,0.113208,132.758519,0.113208,92,8.084906,0.113208,57,78
bqwh-15-106-21_ext.xml.minion.converted.minion.gz,1,243,0.018709,0.410245,0.122642,98,0.103774,0.101168,0.100214,0.103774,65.333904,0.009434,68,16.330189,0.075472,3,22
bqwh-15-106-21_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-22_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-23_ext.xml.minion.converted.minion.gz,1,243,0.015899,0.4176,0.122642,96,0.113208,0.103863,0.102884,0.103774,64.461088,0.037736,67,16.726415,0.075472,1,22
bqwh-15-106-23_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-24_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-25_ext.xml.minion.converted.minion.gz,1,243,0.012977,0.423463,0.132075,88,0.132075,0.106918,0.10591,0.108491,62.927994,0.037736,67,17.273585,0.084906,2,21
bqwh-15-106-25_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-26_glb.xml.minion.conv.minion,1,963,0.003617,0.455535,0.132075,106,0.122642,0.115723,0.114632,0.113208,129.616034,0.113208,92,8.424528,0.113208,57,77
bqwh-15-106-27_ext.xml.minion.converted.minion.gz,1,883,0.014573,0.412876,0.122642,90,0.113208,0.103145,0.102172,0.103774,63.557724,0.04717,68,17.018868,0.075472,2,19
bqwh-15-106-28_glb.xml.minion.conv.minion,1,960,0.003617,0.455535,0.132075,105,0.113208,0.115723,0.114632,0.113208,128.962428,0.113208,90,8.245283,0.113208,57,77
bqwh-15-106-29_ext.xml.minion.converted.minion.gz,1,882,0.016536,0.42709,0.132075,96,0.113208,0.105301,0.104308,0.113208,66.438941,0.018868,68,16.575472,0.075472,2,24
bqwh-15-106-29_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-2_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-30_glb.xml.minion.conv.minion,1,977,0.003377,0.455601,0.122642,97,0.122642,0.115723,0.114632,0.113208,117.002558,0.113208,80,9.09434,0.113208,57,69
bqwh-15-106-31_ext.xml.minion.converted.minion.gz,1,793,0.0121,0.430103,0.132075,88,0.122642,0.108176,0.107156,0.113208,65.488066,0.056604,67,17.141509,0.075472,3,25
bqwh-15-106-31_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-32_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-33_ext.xml.minion.converted.minion.gz,1,904,0.015967,0.421113,0.122642,96,0.113208,0.104223,0.10324,0.103774,65.994902,0.028302,70,16.575472,0.075472,1,23
bqwh-15-106-33_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-34_glb.xml.minion.conv.minion,1,962,0.003617,0.455535,0.132075,105,0.113208,0.115723,0.114632,0.113208,128.292929,0.113208,88,8.254717,0.113208,57,72
bqwh-15-106-35_ext.xml.minion.converted.minion.gz,1,335,0.009893,0.444315,0.122642,82,0.122642,0.112129,0.111072,0.113208,56.435699,0.056604,67,19.311321,0.084906,3,19
bqwh-15-106-35_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-36_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-37_ext.xml.minion.converted.minion.gz,1,335,0.01737,0.405607,0.122642,98,0.103774,0.100988,0.100036,0.103774,65.90396,0.037736,69,16.5,0.075472,2,21
bqwh-15-106-37_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-38_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-39_ext.xml.minion.converted.minion.gz,1,243,0.012104,0.436741,0.122642,86,0.113208,0.109434,0.108402,0.113208,59.732129,0.037736,65,18.283019,0.084906,1,18
bqwh-15-106-39_glb.xml.minion.conv.minion,1,982,0.003617,0.455535,0.132075,105,0.113208,0.115723,0.114632,0.113208,121.081333,0.113208,82,8.792453,0.113208,57,68
bqwh-15-106-3_ext.xml.minion.converted.minion.gz,1,335,0.012547,0.428388,0.122642,89,0.113208,0.107457,0.106444,0.113208,63.354369,0.056604,65,17.301887,0.075472,1,24
bqwh-15-106-3_glb.xml.minion.conv.minion,1,972,0.003377,0.455601,0.122642,108,0.113208,0.115723,0.114632,0.113208,132.255988,0.113208,92,8.018868,0.113208,57,78
bqwh-15-106-40_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-41_ext.xml.minion.converted.minion.gz,1,335,0.014877,0.409754,0.132075,88,0.113208,0.103324,0.10235,0.103774,63.652245,0.056604,67,16.981132,0.075472,3,22
bqwh-15-106-41_glb.xml.minion.conv.minion,1,975,0.003617,0.455535,0.132075,108,0.113208,0.115723,0.114632,0.113208,132.211765,0.113208,90,8.132075,0.113208,57,72
bqwh-15-106-42_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-43_ext.xml.minion.converted.minion.gz,1,870,0.015047,0.419717,0.122642,89,0.113208,0.105301,0.104308,0.103774,64.313629,0.037736,69,17.018868,0.075472,2,23
bqwh-15-106-43_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-44_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-45_ext.xml.minion.converted.minion.gz,1,335,0.013592,0.445996,0.122642,87,0.113208,0.110153,0.109114,0.113208,60.005283,0.018868,68,18.283019,0.09434,2,22
bqwh-15-106-45_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-46_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-47_ext.xml.minion.converted.minion.gz,1,335,0.01571,0.42258,0.132075,96,0.113208,0.104942,0.103952,0.103774,66.33988,0.04717,68,16.556604,0.075472,3,25
bqwh-15-106-47_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-48_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-49_ext.xml.minion.converted.minion.gz,1,962,0.014242,0.425322,0.122642,88,0.113208,0.106199,0.105198,0.113208,64.196629,0.04717,68,17.330189,0.084906,1,21
bqwh-15-106-49_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-4_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-50_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-51_ext.xml.minion.converted.minion.gz,1,243,0.014128,0.435756,0.122642,87,0.122642,0.108715,0.10769,0.113208,61.92393,0.037736,68,17.613208,0.084906,2,22
bqwh-15-106-51_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-53_ext.xml.minion.converted.minion.gz,1,243,0.012349,0.428081,0.122642,90,0.113208,0.107098,0.106088,0.113208,66.484899,0.066038,69,16.867925,0.084906,2,24
bqwh-15-106-53_glb.xml.minion.conv.minion,1,992,0.003617,0.455535,0.132075,112,0.113208,0.115723,0.114632,0.113208,140.988818,0.113208,93,7.622642,0.113208,58,81
bqwh-15-106-54_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-55_ext.xml.minion.converted.minion.gz,1,335,0.010997,0.430498,0.122642,86,0.113208,0.108895,0.107868,0.113208,61.070478,0.066038,65,17.764151,0.084906,2,20
bqwh-15-106-55_glb.xml.minion.conv.minion,1,982,0.003617,0.455535,0.132075,104,0.113208,0.115723,0.114632,0.113208,127.155492,0.113208,88,8.330189,0.113208,57,72
bqwh-15-106-56_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-57_ext.xml.minion.converted.minion.gz,1,811,0.015359,0.42915,0.132075,83,0.122642,0.106379,0.105376,0.113208,58.313754,0.028302,65,18.754717,0.084906,1,18
bqwh-15-106-57_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-58_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-59_ext.xml.minion.converted.minion.gz,1,243,0.011073,0.430434,0.132075,87,0.113208,0.108895,0.107868,0.113208,60.006065,0.075472,67,18.160377,0.084906,0,21
bqwh-15-106-59_glb.xml.minion.conv.minion,1,978,0.003617,0.455535,0.132075,98,0.113208,0.115723,0.114632,0.113208,122.05249,0.113208,86,8.726415,0.113208,57,72
bqwh-15-106-5_ext.xml.minion.converted.minion.gz,1,987,0.017128,0.431513,0.132075,84,0.122642,0.105481,0.104486,0.113208,61.76132,0.009434,67,17.830189,0.084906,3,20
bqwh-15-106-5_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-60_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-61_ext.xml.minion.converted.minion.gz,1,853,0.016623,0.429157,0.122642,82,0.113208,0.107817,0.1068,0.113208,57.674157,0.009434,65,19.09434,0.084906,1,18
bqwh-15-106-61_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-62_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-63_ext.xml.minion.converted.minion.gz,1,876,0.014586,0.421897,0.122642,89,0.103774,0.105481,0.104486,0.113208,64.626312,0.037736,65,17.226415,0.075472,2,21
bqwh-15-106-63_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-65_ext.xml.minion.converted.minion.gz,1,513,0.016746,0.43177,0.132075,89,0.113208,0.104762,0.103774,0.103774,64.436275,0.018868,68,17.04717,0.075472,0,22
bqwh-15-106-65_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-66_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-67_ext.xml.minion.converted.minion.gz,1,335,0.013709,0.414869,0.132075,98,0.113208,0.105121,0.10413,0.113208,65.522936,0.066038,64,16.830189,0.075472,1,22
bqwh-15-106-67_glb.xml.minion.conv.minion,1,979,0.003617,0.455535,0.132075,121,0.113208,0.115723,0.114632,0.113208,139.931677,0.113208,97,7.792453,0.113208,57,78
bqwh-15-106-68_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-69_ext.xml.minion.converted.minion.gz,1,223,0.010384,0.432962,0.122642,87,0.113208,0.109254,0.108224,0.113208,58.970588,0.037736,65,18.566038,0.09434,2,18
bqwh-15-106-69_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-6_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-70_glb.xml.minion.conv.minion,1,954,0.003617,0.455535,0.132075,108,0.122642,0.115723,0.114632,0.113208,137.696203,0.113208,92,7.679245,0.113208,57,80
