@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC

@DATA
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,184,0.045255,0.503092,0.64
queens-80.xml.minion.conv.minion,1,996,0.002713,0.167768,0.024688
queens-8.xml.minion.conv.minion,1,877,0.063709,0.184295,0.21875
qwh-10-57-0_ext.xml.minion.gz,1,112,0.033445,0.410636,0.18
qwh-10-57-1_ext.xml.minion.gz,1,112,0.033445,0.410636,0.18
qwh-10-57-2_ext.xml.minion.gz,1,112,0.033415,0.410737,0.18
qwh-10-57-3_ext.xml.minion.gz,1,112,0.033385,0.410838,0.18
qwh-10-57-4_ext.xml.minion.gz,1,108,0.033445,0.410636,0.18
qwh-10-57-5_ext.xml.minion.gz,1,112,0.033445,0.410636,0.18
qwh-10-57-6_ext.xml.minion.gz,1,112,0.033355,0.410939,0.18
qwh-10-57-7_ext.xml.minion.gz,1,112,0.033415,0.410737,0.18
qwh-10-57-8_ext.xml.minion.gz,1,112,0.033475,0.410535,0.18
qwh-10-57-9_ext.xml.minion.gz,1,112,0.033445,0.410636,0.18
qwh-15-106-0_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444
qwh-15-106-1_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444
qwh-15-106-2_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444
qwh-15-106-3_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444
qwh-15-106-4_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444
qwh-15-106-5_ext.xml.minion.gz,1,82,0.030816,0.402776,0.124444
qwh-15-106-6_ext.xml.minion.gz,1,82,0.030819,0.402753,0.124444
qwh-15-106-7_ext.xml.minion.gz,1,82,0.030819,0.402753,0.124444
qwh-15-106-8_ext.xml.minion.gz,1,82,0.030819,0.402753,0.124444
qwh-15-106-9_ext.xml.minion.gz,1,82,0.030819,0.402753,0.124444
qwh-20-166-0_ext.xml.minion.gz,1,63,0.026431,0.402331,0.095
qwh-20-166-1_ext.xml.minion.gz,1,63,0.026432,0.402321,0.095
qwh-20-166-2_ext.xml.minion.gz,1,63,0.026431,0.402341,0.095
qwh-20-166-3_ext.xml.minion.gz,1,63,0.026432,0.402321,0.095
qwh-20-166-4_ext.xml.minion.gz,1,63,0.026431,0.402331,0.095
qwh-20-166-5_ext.xml.minion.gz,1,63,0.026432,0.402321,0.095
qwh-20-166-6_ext.xml.minion.gz,1,63,0.026434,0.402291,0.095
qwh-20-166-7_ext.xml.minion.gz,1,63,0.026432,0.402321,0.095
qwh-20-166-8_ext.xml.minion.gz,1,63,0.026433,0.402311,0.095
qwh-20-166-9_ext.xml.minion.gz,1,63,0.02643,0.40235,0.095
qwh-25-235-0_ext.xml.minion.gz,1,57,0.022669,0.403146,0.0768
qwh-25-235-1_ext.xml.minion.gz,1,57,0.02267,0.403126,0.0768
qwh-25-235-2_ext.xml.minion.gz,1,57,0.02267,0.403126,0.0768
qwh-25-235-3_ext.xml.minion.gz,1,57,0.022671,0.403096,0.0768
qwh-25-235-4_ext.xml.minion.gz,1,57,0.022671,0.403106,0.0768
qwh-25-235-5_ext.xml.minion.gz,1,57,0.02267,0.403131,0.0768
qwh-25-235-6_ext.xml.minion.gz,1,57,0.02267,0.403131,0.0768
qwh-25-235-7_ext.xml.minion.gz,1,57,0.02267,0.403111,0.0768
qwh-25-235-8_ext.xml.minion.gz,1,57,0.02267,0.403116,0.0768
qwh-25-235-9_ext.xml.minion.gz,1,57,0.022669,0.403141,0.0768
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,628,0.082701,0.520038,0.7
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,720,0.086381,0.484237,0.6
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,776,0.076948,0.507448,0.7
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,678,0.084736,0.50513,0.666667
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,770,0.08421,0.50127,0.633333
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,678,0.096609,0.528961,0.666667
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,719,0.071871,0.488779,0.666667
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,650,0.061423,0.480902,0.633333
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,586,0.089691,0.505011,0.666667
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,635,0.093386,0.50611,0.7
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,719,0.104704,0.536827,0.733333
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,627,0.092055,0.529737,0.7
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,649,0.079784,0.524082,0.666667
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,647,0.08421,0.527761,0.666667
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,662,0.079536,0.515166,0.666667
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,631,0.103256,0.530558,0.8
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,678,0.092989,0.52586,0.666667
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,698,0.073904,0.500586,0.7
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,687,0.085519,0.515788,0.766667
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,597,0.094255,0.524203,0.633333
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,654,0.067987,0.513493,0.7
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,608,0.078284,0.506128,0.6
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,640,0.106017,0.534795,0.666667
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,660,0.071457,0.495426,0.7
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,654,0.086381,0.505177,0.666667
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,686,0.082701,0.520038,0.7
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,678,0.086381,0.484237,0.6
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,791,0.076948,0.507448,0.7
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,676,0.084736,0.50513,0.666667
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,697,0.08421,0.50127,0.633333
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,755,0.071871,0.488779,0.666667
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,655,0.061423,0.480902,0.633333
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,584,0.089691,0.505011,0.666667
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,594,0.093386,0.50611,0.7
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,731,0.104704,0.536827,0.733333
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,618,0.092055,0.529737,0.7
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,661,0.079784,0.524082,0.666667
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,629,0.08421,0.527761,0.666667
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,706,0.079536,0.515166,0.666667
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,646,0.103256,0.530558,0.8
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,729,0.073904,0.500586,0.7
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,673,0.085519,0.515788,0.766667
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,559,0.094255,0.524203,0.633333
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,645,0.067987,0.513493,0.7
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,581,0.078284,0.506128,0.6
rand-23-23-253-131-46021_ext.xml.minion.gz,1,291,0,1,0.956522
rand-23-23-253-131-47021_ext.xml.minion.gz,1,288,0,1,0.956522
rand-23-23-253-131-48021_ext.xml.minion.gz,1,292,0,1,0.956522
rand-23-23-253-131-49021_ext.xml.minion.gz,1,292,0,1,0.956522
rand-23-23-253-131-50021_ext.xml.minion.gz,1,284,0,1,0.956522
rand-23-23-253-131-51021_ext.xml.minion.gz,1,291,0,1,0.956522
rand-23-23-253-131-52021_ext.xml.minion.gz,1,286,0,1,0.956522
rand-23-23-253-131-53021_ext.xml.minion.gz,1,283,0,1,0.956522
rand-23-23-253-131-54021_ext.xml.minion.gz,1,291,0,1,0.956522
rand-23-23-253-131-55021_ext.xml.minion.gz,1,291,0,1,0.956522
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,321,0.078899,0.53484,0.675
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,317,0.074204,0.523801,0.65
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,311,0.078102,0.536258,0.725
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,364,0.070312,0.532155,0.675
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,319,0.084076,0.5334,0.675
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,352,0.068966,0.531031,0.65
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,314,0.075457,0.528203,0.675
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,325,0.082576,0.529013,0.75
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,302,0.082953,0.539434,0.75
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,313,0.093575,0.537019,0.675
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,331,0.068966,0.528055,0.65
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,301,0.066427,0.524489,0.65
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,335,0.072068,0.52729,0.625
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,346,0.061543,0.529342,0.65
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,340,0.076893,0.531307,0.675
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,311,0.075457,0.530879,0.7
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,330,0.081624,0.529105,0.7
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,346,0.082765,0.534029,0.675
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,326,0.070312,0.528548,0.675
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,334,0.087178,0.533628,0.7
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,315,0.072068,0.527372,0.65
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,328,0.088424,0.542686,0.725
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,306,0.07587,0.536563,0.675
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,345,0.069417,0.531803,0.675
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,330,0.079883,0.531024,0.675
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,296,0.078302,0.528639,0.675
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,316,0.068053,0.532062,0.675
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,320,0.087357,0.538244,0.7
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,321,0.086819,0.543776,0.7
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,314,0.081815,0.533912,0.675
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,304,0.094901,0.53661,0.7
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,342,0.082765,0.540413,0.675
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,304,0.08124,0.534565,0.7
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,321,0.079096,0.524491,0.675
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,300,0.090347,0.538962,0.725
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,317,0.081432,0.528124,0.75
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,310,0.067593,0.526219,0.65
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,319,0.068283,0.522447,0.65
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,337,0.087178,0.537689,0.65
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,431,0.061492,0.312134,0.425
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,446,0.073314,0.331942,0.5
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,451,0.077661,0.332116,0.45
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,439,0.069821,0.323702,0.45
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,435,0.080039,0.32836,0.5
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,431,0.068465,0.318515,0.475
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,429,0.069147,0.326709,0.475
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,478,0.068237,0.319229,0.45
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,444,0.063492,0.319391,0.45
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,442,0.073314,0.306085,0.45
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,457,0.068237,0.327637,0.45
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,448,0.074791,0.334485,0.45
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,476,0.073527,0.323802,0.45
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,423,0.061237,0.309689,0.45
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,429,0.066144,0.310017,0.475
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,438,0.078462,0.301622,0.5
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,449,0.074372,0.313138,0.45
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,462,0.089617,0.340709,0.5
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,441,0.061237,0.332446,0.425
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,433,0.091001,0.334415,0.525
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,435,0.064226,0.312273,0.45
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,461,0.074791,0.333073,0.5
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,448,0.067082,0.347833,0.5
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,437,0.053327,0.290885,0.425
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,453,0.070267,0.332797,0.475
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,446,0.074372,0.313086,0.475
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,439,0.073314,0.336241,0.5
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,456,0.073314,0.34933,0.475
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,455,0.084963,0.313981,0.525
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,430,0.069372,0.317708,0.425
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,471,0.081968,0.332584,0.5
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,473,0.073314,0.321438,0.475
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,442,0.084963,0.337759,0.525
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,447,0.065907,0.312814,0.475
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,452,0.074372,0.311425,0.475
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,447,0.06567,0.29926,0.475
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,445,0.069147,0.330634,0.45
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,458,0.061492,0.296398,0.45
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,477,0.061237,0.296832,0.45
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,429,0.081009,0.344085,0.5
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,921,0.044088,0.16244,0.2
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,918,0.046165,0.164881,0.225
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,921,0.048798,0.107976,0.225
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,920,0.044791,0.166369,0.2
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,918,0.039607,0.06119,0.2
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,921,0.049434,0.149286,0.225
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,935,0.037165,0.091905,0.2
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,922,0.040774,0.075714,0.2
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,922,0.058417,0.13379,0.25
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,921,0.044791,0.10119,0.2
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,921,0.049434,0.13871,0.225
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,927,0.042647,0.128968,0.25
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,925,0.03881,0.053452,0.175
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,930,0.051599,0.112262,0.2
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,918,0.042647,0.111548,0.2
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,932,0.05099,0.100417,0.225
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,919,0.053092,0.142083,0.25
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,919,0.048153,0.111548,0.225
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,922,0.0475,0.157659,0.25
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,924,0.048153,0.087897,0.225
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,922,0.037165,0.055119,0.2
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,923,0.044088,0.094405,0.2
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,928,0.035444,0.091905,0.175
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,916,0.044791,0.073512,0.2
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,927,0.040389,0.073988,0.225
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,920,0.044791,0.127024,0.175
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,927,0.041533,0.092857,0.175
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,920,0.042279,0.049306,0.25
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,918,0.043732,0.079524,0.25
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,926,0.046165,0.082738,0.175
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,930,0.041155,0.093571,0.175
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,923,0.049749,0.11631,0.2
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,918,0.044441,0.093095,0.225
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,924,0.046165,0.076607,0.2
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,926,0.048477,0.060278,0.225
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,919,0.0475,0.047262,0.2
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,918,0.04717,0.146012,0.225
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,920,0.050062,0.063571,0.25
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,920,0.045826,0.128095,0.2
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,922,0.049434,0.051885,0.225
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,659,0.078222,0.431942,0.575
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,630,0.077419,0.428431,0.6
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,636,0.082073,0.447875,0.575
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,657,0.067268,0.448979,0.55
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,642,0.087455,0.438339,0.6
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,634,0.068966,0.445879,0.6
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,662,0.063934,0.414869,0.6
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,661,0.075529,0.418495,0.575
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,651,0.074572,0.440464,0.65
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,657,0.089757,0.431325,0.575
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,677,0.071807,0.426352,0.55
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,642,0.073527,0.417719,0.55
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,740,0.066509,0.415204,0.525
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,723,0.059306,0.429132,0.525
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,648,0.067129,0.418381,0.55
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,677,0.074151,0.445852,0.6
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,693,0.07746,0.435949,0.575
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,665,0.091336,0.445936,0.6
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,688,0.068465,0.436515,0.55
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,640,0.082196,0.448461,0.625
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,565,0.067961,0.442804,0.6
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,632,0.077822,0.443194,0.65
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,648,0.084447,0.446034,0.575
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,664,0.059569,0.405404,0.525
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,604,0.082689,0.453018,0.6
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,696,0.078222,0.431942,0.575
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,650,0.077419,0.428431,0.6
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,682,0.082073,0.447875,0.575
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,646,0.067268,0.448979,0.55
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,674,0.087455,0.438339,0.6
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,683,0.063934,0.414869,0.6
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,638,0.075529,0.418495,0.575
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,681,0.074572,0.440464,0.65
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,661,0.089757,0.431325,0.575
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,690,0.071807,0.426352,0.55
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,651,0.073527,0.417719,0.55
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,692,0.066509,0.415204,0.525
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,714,0.059306,0.429132,0.525
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,608,0.067129,0.418381,0.55
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,662,0.074151,0.445852,0.6
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,683,0.091336,0.445936,0.6
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,635,0.068465,0.436515,0.55
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,671,0.082196,0.448461,0.625
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,584,0.067961,0.442804,0.6
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,665,0.077822,0.443194,0.65
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,567,0.056181,0.224139,0.325
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,585,0.064469,0.241138,0.325
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,556,0.061745,0.233539,0.375
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,564,0.056734,0.246187,0.35
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,581,0.063738,0.232814,0.4
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,567,0.060725,0.221171,0.35
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,568,0.061492,0.242271,0.425
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,572,0.053327,0.230257,0.35
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,588,0.059424,0.219268,0.375
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,581,0.063738,0.262503,0.375
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,575,0.066144,0.236106,0.35
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,570,0.071589,0.233619,0.4
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,581,0.069597,0.233295,0.375
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,565,0.055057,0.259881,0.325
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,569,0.059687,0.230712,0.375
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,566,0.067777,0.198023,0.4
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,566,0.075829,0.25835,0.4
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,556,0.071589,0.245816,0.35
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,562,0.053619,0.218882,0.35
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,576,0.073101,0.237104,0.4
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,569,0.068465,0.237519,0.375
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,554,0.059948,0.234776,0.4
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,557,0.055621,0.266096,0.375
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,573,0.049054,0.215318,0.325
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,561,0.064226,0.240953,0.35
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,557,0.072672,0.232628,0.375
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,565,0.062998,0.23234,0.4
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,555,0.057282,0.234974,0.375
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,565,0.065907,0.238848,0.375
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,583,0.062998,0.253088,0.35
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,569,0.061745,0.213826,0.325
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,558,0.057554,0.193043,0.35
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,563,0.059687,0.207704,0.375
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,570,0.068465,0.228426,0.375
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,559,0.064226,0.211782,0.375
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,573,0.060208,0.200313,0.325
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,562,0.062998,0.253734,0.325
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,569,0.054199,0.223944,0.325
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,590,0.055621,0.217988,0.35
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,563,0.063246,0.230568,0.35
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,702,0.052959,0.198656,0.3
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,687,0.062437,0.206607,0.275
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,707,0.055551,0.175216,0.275
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,712,0.048332,0.163651,0.25
