@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC

@DATA
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,0,0
normalized-C1-3-21.xml.mzn_AND_NODATA,1,0.758621,0.172414
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,0.220551,0.722222
normalized-circ-6-3.xml.mzn_AND_NODATA,1,1,0
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,1,0
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,0.216839,0.727562
normalized-costasArray-18.xml.mzn_AND_NODATA,1,0.476341,0
normalized-costasArray-19.xml.mzn_AND_NODATA,1,0.477401,0
normalized-costasArray-20.xml.mzn_AND_NODATA,1,0.478372,0
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,1,0
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,1,0
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,0.157012,0.799041
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,1,0
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,1,0
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,1,0
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,1,0
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,0.1538,0.802085
normalized-david-10.xml.mzn_AND_NODATA,1,1,0
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,1,0
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,1,0
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,0.154478,0.801443
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0,0
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0,0
normalized-color.xml.mzn_AND_NODATA,1,1,0
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0,0
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.473896,0
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,1,0
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0,0
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0,0
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,0.161367,0.794913
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0,0
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,1,0
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0,0
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.475177,0
normalized-circ-8-3.xml.mzn_AND_NODATA,1,1,0
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0,0
normalized-C2-3-16.xml.mzn_AND_NODATA,1,0.772727,0.181818
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.218546,0.72549
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-data-6-3.xml.mzn_AND_NODATA,1,1,0
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0,0
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0,0
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,1,0
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-david-9.xml.mzn_AND_NODATA,1,1,0
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,0.14518,0.85482
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0,0
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,1,0
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0,0
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,0.709677,0.290323
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,1,0
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.219651,0.725132
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0,0
normalized-C3-1-31.xml.mzn_AND_NODATA,1,0.77551,0.183673
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,1,0
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.472477,0
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-david-8.xml.mzn_AND_NODATA,1,1,0
normalized-elf-rf7.xml.mzn_AND_NODATA,1,1,0
normalized-C4-3-60.xml.mzn_AND_NODATA,1,0.785714,0.190476
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,1,0
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,1,0
normalized-f1000.xml.mzn_AND_NODATA,1,1,0
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-C5-1-90.xml.mzn_AND_NODATA,1,0.790323,0.193548
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0.685315,0.314685
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0,0
normalized-data-8-3.xml.mzn_AND_NODATA,1,1,0
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,1,0
normalized-C5-2-90.xml.mzn_AND_NODATA,1,0.790323,0.193548
normalized-f600.xml.mzn_AND_NODATA,1,1,0
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0.758621,0.172414
normalized-f2000.xml.mzn_AND_NODATA,1,1,0
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.229748,0.710491
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,0.811661,0.170316
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,0.811661,0.170316
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,1,0
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,0.811773,0.170197
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,0.156506,0.79952
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,0.811661,0.170316
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,0.812167,0.169781
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,0.702703,0.297297
normalized-C5-3-91.xml.mzn_AND_NODATA,1,0.790323,0.193548
normalized-C5-2-91.xml.mzn_AND_NODATA,1,0.790323,0.193548
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,0.814781,0.167016
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-C5-1-91.xml.mzn_AND_NODATA,1,0.790323,0.193548
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,0.813298,0.168584
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,0.817789,0.163834
normalized-circ-10-3.xml.mzn_AND_NODATA,1,1,0
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,0.702703,0.297297
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,0.812054,0.1699
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,1,0
normalized-C5-3-90.xml.mzn_AND_NODATA,1,0.790323,0.193548
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,0.72,0.28
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,0.812506,0.169423
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,0.811773,0.170197
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,1,0
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-elf-rf8.xml.mzn_AND_NODATA,1,1,0
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,0.818601,0.166031
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,1,0
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,0.813324,0.171563
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,0.813362,0.171524
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,0.813741,0.171126
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,0.813969,0.170887
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,0.813324,0.171563
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,0.813513,0.171365
normalized-data-10-3.xml.mzn_AND_NODATA,1,1,0
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,0.814961,0.169847
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,0.815882,0.168881
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,0.813324,0.171563
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,1,0
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,0.814197,0.170647
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,0.816368,0.166963
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,0.812308,0.171237
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,0.812514,0.171021
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,0.81272,0.170804
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,0.813546,0.169934
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,0.813132,0.17037
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,0.814065,0.169388
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,0.812445,0.171093
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,0.812308,0.171237
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,0.812514,0.171021
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,0.812651,0.170876
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,1,0
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,1,0
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,0.818843,0.168315
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,0.814907,0.172409
normalized-C6-3-121.xml.mzn_AND_NODATA,1,0.792683,0.195122
normalized-C6-2-121.xml.mzn_AND_NODATA,1,0.792683,0.195122
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,0.814322,0.173018
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,0.814322,0.173018
normalized-C6-1-121.xml.mzn_AND_NODATA,1,0.792683,0.195122
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,0.814322,0.173018
normalized-C6-1-120.xml.mzn_AND_NODATA,1,0.792683,0.195122
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,1,0
normalized-C6-3-120.xml.mzn_AND_NODATA,1,0.792683,0.195122
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,0.814588,0.172741
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,0.814429,0.172907
normalized-C6-2-120.xml.mzn_AND_NODATA,1,0.792683,0.195122
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,0.816244,0.171019
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,0.814322,0.173018
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,0.815601,0.171688
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,0.814322,0.173018
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,0.817141,0.168848
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,1,0
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,0.813725,0.172415
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,0.813725,0.172415
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,1,0
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,1,0
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,0.813775,0.172363
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,0.813725,0.172415
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,1,0
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,0.813974,0.172156
normalized-fapp05-0350-8.xml.mzn_AND_NODATA,1,0.814372,0.171739
normalized-fapp05-0350-9.xml.mzn_AND_NODATA,1,0.815123,0.170956
normalized-fapp05-0350-4.xml.mzn_AND_NODATA,1,0.813775,0.172363
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,0.813775,0.172363
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,0.813825,0.172311
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,0.048348,0.920524
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,0.048348,0.920524
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,1,0
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,0.695652,0.304348
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,0.695652,0.304348
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,0.816917,0.168796
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,0.813353,0.17252
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,0.813353,0.17252
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,0.813353,0.17252
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,0.813353,0.17252
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,0.815259,0.170528
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,0.813424,0.172446
normalized-fapp06-0500-3.xml.mzn_AND_NODATA,1,0.813353,0.17252
normalized-fapp06-0500-8.xml.mzn_AND_NODATA,1,0.814544,0.171275
normalized-fapp06-0500-7.xml.mzn_AND_NODATA,1,0.813974,0.171871
normalized-fapp06-0500-6.xml.mzn_AND_NODATA,1,0.81369,0.172168
normalized-elf-rf9-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-elf-rf9.xml.mzn_AND_NODATA,1,1,0
normalized-BlackHole-4-7-h-0_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-BlackHole-4-7-e-4_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-h-7_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-h-3_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-h-2_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-e-0_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-e-1_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-fapp08-0700-10.xml.mzn_AND_NODATA,1,0.815914,0.165722
normalized-fapp16-0260-0.xml.mzn_AND_NODATA,1,0.814418,0.173323
normalized-BlackHole-4-7-e-9_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-fapp16-0260-10.xml.mzn_AND_NODATA,1,0.815072,0.172644
normalized-fapp16-0260-1.xml.mzn_AND_NODATA,1,0.814418,0.173323
normalized-fapp16-0260-2.xml.mzn_AND_NODATA,1,0.814418,0.173323
normalized-BlackHole-4-7-h-1_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-e-3_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-h-5_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-h-9_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-h-6_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-h-8_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-e-5_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-e-2_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-e-6_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-BlackHole-4-7-e-8_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-fapp18-0350-9.xml.mzn_AND_NODATA,1,0.824335,0.156422
normalized-BlackHole-4-7-h-4_ext.xml.mzn_AND_NODATA,1,0.029751,0.968284
normalized-fapp08-0700-2.xml.mzn_AND_NODATA,1,0.811678,0.170204
normalized-fapp18-0350-10.xml.mzn_AND_NODATA,1,0.824477,0.156271
normalized-fapp16-0260-3.xml.mzn_AND_NODATA,1,0.814418,0.173323
normalized-fapp16-0260-4.xml.mzn_AND_NODATA,1,0.814418,0.173323
normalized-fapp16-0260-5.xml.mzn_AND_NODATA,1,0.814478,0.173261
normalized-fapp16-0260-6.xml.mzn_AND_NODATA,1,0.814478,0.173261
normalized-fapp16-0260-7.xml.mzn_AND_NODATA,1,0.814537,0.173199
normalized-fapp16-0260-8.xml.mzn_AND_NODATA,1,0.814537,0.173199
normalized-fapp17-0300-0.xml.mzn_AND_NODATA,1,0.813357,0.172351
normalized-fapp16-0260-9.xml.mzn_AND_NODATA,1,0.814656,0.173076
normalized-ehi-85-297-26_ext.xml.mzn_AND_NODATA,1,0.040795,0.916918
normalized-cache-inv12-ucl.xml.mzn_AND_NODATA,1,1,0
normalized-fapp17-0300-1.xml.mzn_AND_NODATA,1,0.813357,0.172351
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,0.811678,0.170204
normalized-fapp21-0500-10.xml.mzn_AND_NODATA,1,0.805416,0.162272
normalized-fapp18-0350-8.xml.mzn_AND_NODATA,1,0.824299,0.15646
normalized-fapp21-0500-0.xml.mzn_AND_NODATA,1,0.804982,0.162752
normalized-fapp21-0500-1.xml.mzn_AND_NODATA,1,0.804982,0.162752
normalized-fapp21-0500-2.xml.mzn_AND_NODATA,1,0.804982,0.162752
normalized-ehi-85-297-4_ext.xml.mzn_AND_NODATA,1,0.040598,0.917183
normalized-fapp17-0300-10.xml.mzn_AND_NODATA,1,0.813656,0.172039
normalized-ehi-85-297-30_ext.xml.mzn_AND_NODATA,1,0.040057,0.918826
normalized-fapp17-0300-2.xml.mzn_AND_NODATA,1,0.813357,0.172351
normalized-fapp17-0300-3.xml.mzn_AND_NODATA,1,0.813357,0.172351
normalized-ehi-85-297-33_ext.xml.mzn_AND_NODATA,1,0.039848,0.920016
normalized-fapp17-0300-5.xml.mzn_AND_NODATA,1,0.813417,0.172289
normalized-fapp17-0300-4.xml.mzn_AND_NODATA,1,0.813357,0.172351
normalized-ehi-85-297-3_ext.xml.mzn_AND_NODATA,1,0.040407,0.917982
normalized-fapp17-0300-6.xml.mzn_AND_NODATA,1,0.813417,0.172289
normalized-fapp17-0300-8.xml.mzn_AND_NODATA,1,0.813537,0.172164
normalized-fapp21-0500-3.xml.mzn_AND_NODATA,1,0.804982,0.162752
normalized-fapp21-0500-5.xml.mzn_AND_NODATA,1,0.805021,0.162708
normalized-fapp17-0300-7.xml.mzn_AND_NODATA,1,0.813477,0.172226
normalized-fapp21-0500-6.xml.mzn_AND_NODATA,1,0.805021,0.162708
normalized-fapp21-0500-7.xml.mzn_AND_NODATA,1,0.805021,0.162708
normalized-fapp21-0500-8.xml.mzn_AND_NODATA,1,0.8051,0.162621
normalized-fapp17-0300-9.xml.mzn_AND_NODATA,1,0.813596,0.172101
normalized-fapp21-0500-4.xml.mzn_AND_NODATA,1,0.804982,0.162752
normalized-fapp21-0500-9.xml.mzn_AND_NODATA,1,0.805179,0.162534
normalized-fapp08-0700-0.xml.mzn_AND_NODATA,1,0.811678,0.170204
normalized-fapp08-0700-6.xml.mzn_AND_NODATA,1,0.811888,0.169982
normalized-ehi-85-297-97_ext.xml.mzn_AND_NODATA,1,0.040672,0.917443
normalized-fapp08-0700-4.xml.mzn_AND_NODATA,1,0.811678,0.170204
normalized-fapp20-0420-1.xml.mzn_AND_NODATA,1,0.811161,0.172718
normalized-fapp20-0420-2.xml.mzn_AND_NODATA,1,0.811161,0.172718
normalized-fapp08-0700-5.xml.mzn_AND_NODATA,1,0.811743,0.170136
normalized-fapp20-0420-3.xml.mzn_AND_NODATA,1,0.811161,0.172718
normalized-fapp20-0420-10.xml.mzn_AND_NODATA,1,0.811928,0.171912
normalized-fapp20-0420-5.xml.mzn_AND_NODATA,1,0.811161,0.172718
normalized-fapp20-0420-4.xml.mzn_AND_NODATA,1,0.811161,0.172718
normalized-fapp20-0420-0.xml.mzn_AND_NODATA,1,0.811161,0.172718
normalized-fapp08-0700-8.xml.mzn_AND_NODATA,1,0.812698,0.169125
normalized-fapp08-0700-1.xml.mzn_AND_NODATA,1,0.811678,0.170204
normalized-fapp08-0700-7.xml.mzn_AND_NODATA,1,0.811985,0.169879
normalized-fapp08-0700-9.xml.mzn_AND_NODATA,1,0.813643,0.168125
normalized-fapp31-0400-10.xml.mzn_AND_NODATA,1,0.809876,0.165465
normalized-fapp31-0400-0.xml.mzn_AND_NODATA,1,0.808658,0.166779
normalized-fapp31-0400-4.xml.mzn_AND_NODATA,1,0.809418,0.165959
normalized-fapp31-0400-1.xml.mzn_AND_NODATA,1,0.808658,0.166779
normalized-fapp19-0350-0.xml.mzn_AND_NODATA,1,0.815024,0.173943
normalized-fapp19-0350-10.xml.mzn_AND_NODATA,1,0.8161,0.172829
normalized-fapp19-0350-1.xml.mzn_AND_NODATA,1,0.815024,0.173943
normalized-fapp20-0420-6.xml.mzn_AND_NODATA,1,0.811209,0.172668
normalized-fapp19-0350-7.xml.mzn_AND_NODATA,1,0.815621,0.173325
normalized-fapp31-0400-6.xml.mzn_AND_NODATA,1,0.809723,0.165629
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,0.03991,0.919604
normalized-ehi-85-297-55_ext.xml.mzn_AND_NODATA,1,0.03981,0.919595
normalized-fapp31-0400-7.xml.mzn_AND_NODATA,1,0.8098,0.165547
normalized-fapp20-0420-8.xml.mzn_AND_NODATA,1,0.811305,0.172567
normalized-fapp19-0350-4.xml.mzn_AND_NODATA,1,0.815183,0.173779
normalized-fapp20-0420-9.xml.mzn_AND_NODATA,1,0.811496,0.172366
normalized-fapp19-0350-8.xml.mzn_AND_NODATA,1,0.81578,0.17316
normalized-ehi-85-297-69_ext.xml.mzn_AND_NODATA,1,0.039177,0.921703
normalized-fapp19-0350-2.xml.mzn_AND_NODATA,1,0.815024,0.173943
normalized-fapp19-0350-9.xml.mzn_AND_NODATA,1,0.81582,0.173119
normalized-fapp19-0350-5.xml.mzn_AND_NODATA,1,0.815302,0.173655
normalized-fapp19-0350-3.xml.mzn_AND_NODATA,1,0.815103,0.173861
normalized-fapp31-0400-5.xml.mzn_AND_NODATA,1,0.809609,0.165753
normalized-fapp20-0420-7.xml.mzn_AND_NODATA,1,0.811209,0.172668
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,0.809876,0.165465
normalized-fapp31-0400-9.xml.mzn_AND_NODATA,1,0.809876,0.165465
normalized-fapp31-0400-2.xml.mzn_AND_NODATA,1,0.808848,0.166575
normalized-fapp31-0400-3.xml.mzn_AND_NODATA,1,0.80919,0.166205
normalized-fapp19-0350-6.xml.mzn_AND_NODATA,1,0.815422,0.173532
normalized-ehi-90-315-63_ext.xml.mzn_AND_NODATA,1,0.040755,0.916457
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,0.040424,0.917374
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,0.040359,0.91767
normalized-ehi-90-315-20_ext.xml.mzn_AND_NODATA,1,0.039142,0.92152
normalized-fapp07-0600-10.xml.mzn_AND_NODATA,1,0.819038,0.168477
normalized-ehi-90-315-30_ext.xml.mzn_AND_NODATA,1,0.039506,0.920629
normalized-fapp07-0600-1.xml.mzn_AND_NODATA,1,0.814412,0.173284
normalized-fapp07-0600-9.xml.mzn_AND_NODATA,1,0.816754,0.17085
normalized-fapp07-0600-0.xml.mzn_AND_NODATA,1,0.814412,0.173284
normalized-fapp07-0600-5.xml.mzn_AND_NODATA,1,0.814515,0.173177
normalized-fapp07-0600-7.xml.mzn_AND_NODATA,1,0.814825,0.172854
normalized-fapp07-0600-2.xml.mzn_AND_NODATA,1,0.814412,0.173284
normalized-fapp07-0600-3.xml.mzn_AND_NODATA,1,0.814412,0.173284
normalized-fapp07-0600-4.xml.mzn_AND_NODATA,1,0.814437,0.173257
normalized-fapp07-0600-6.xml.mzn_AND_NODATA,1,0.814722,0.172962
normalized-fapp09-0800-10.xml.mzn_AND_NODATA,1,0.81682,0.166538
normalized-fapp07-0600-8.xml.mzn_AND_NODATA,1,0.815344,0.172315
normalized-fapp09-0800-8.xml.mzn_AND_NODATA,1,0.813456,0.17008
normalized-fapp09-0800-0.xml.mzn_AND_NODATA,1,0.81235,0.171243
