@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
lemma-50-9-mod.xml.minion.conv.minion,1,96,0.0096,0.992549,0.98,96,0.96,0.992653
magicSquare-10_glb.xml.minion.conv.minion,1,1000,0,1,0.99,484,0.99,1
magicSquare-11_glb.xml.minion.conv.minion,1,1000,0,1,0.991736,490,0.991736,1
magicSquare-12_glb.xml.minion.conv.minion,1,1000,0,1,0.993056,496,0.993056,1
magicSquare-13_glb.xml.minion.conv.minion,1,1000,0,1,0.994083,530,0.994083,1
magicSquare-14_glb.xml.minion.conv.minion,1,1000,0,1,0.994898,496,0.994898,1
magicSquare-15_glb.xml.minion.conv.minion,1,1000,0,1,0.995556,492,0.995556,1
magicSquare-16_glb.xml.minion.conv.minion,1,1000,0,1,0.996094,510,0.996094,1
magicSquare-17_glb.xml.minion.conv.minion,1,1000,0,1,0.99654,484,0.99654,1
magicSquare-18_glb.xml.minion.conv.minion,1,1000,0,1,0.996914,514,0.996914,1
magicSquare-19_glb.xml.minion.conv.minion,1,1000,0,1,0.99723,481,0.99723,1
magicSquare-3_glb.xml.minion.conv.minion,1,996,0,1,0.888889,452,0.888889,1
magicSquare-4_glb.xml.minion.conv.minion,1,1000,0,1,0.9375,473,0.9375,1
magicSquare-5_glb.xml.minion.conv.minion,1,1000,0,1,0.96,522,0.96,1
magicSquare-6_glb.xml.minion.conv.minion,1,1000,0,1,0.972222,504,0.972222,1
magicSquare-7_glb.xml.minion.conv.minion,1,1000,0,1,0.979592,523,0.979592,1
magicSquare-8_glb.xml.minion.conv.minion,1,1000,0,1,0.984375,507,0.984375,1
magicSquare-9_glb.xml.minion.conv.minion,1,1000,0,1,0.987654,517,0.987654,1
mug100-1-3.xml.watchless.minion.gz,1,324,0.004665,0.371667,0.04,324,0.03,0.033535
mug100-1-4.xml.watchless.minion.gz,1,263,0.004665,0.371667,0.04,263,0.03,0.033535
mug100-25-3.xml.watchless.minion.gz,1,324,0.004665,0.37,0.04,324,0.03,0.033535
mug100-25-4.xml.watchless.minion.gz,1,263,0.004665,0.37,0.04,263,0.03,0.033535
mug88-1-3.xml.watchless.minion.gz,1,324,0.005293,0.348485,0.045455,324,0.034091,0.03814
mug88-1-4.xml.watchless.minion.gz,1,263,0.005293,0.348485,0.045455,263,0.034091,0.03814
mug88-25-3.xml.watchless.minion.gz,1,324,0.005293,0.367424,0.045455,324,0.034091,0.03814
mug88-25-4.xml.watchless.minion.gz,1,263,0.005293,0.367424,0.045455,263,0.034091,0.03814
myciel3-3.xml.watchless.minion.gz,1,324,0.058439,0,0.454545,324,0.454545,0.363636
myciel3-4.xml.watchless.minion.gz,1,263,0.058439,0,0.454545,263,0.454545,0.363636
myciel4-4.xml.watchless.minion.gz,1,263,0.083732,0,0.478261,263,0.478261,0.280632
myciel4-5.xml.watchless.minion.gz,1,184,0.083732,0,0.478261,184,0.478261,0.280632
myciel5-4.xml.watchless.minion.gz,1,263,0.093411,0,0.489362,263,0.489362,0.218316
myciel5-5.xml.watchless.minion.gz,1,184,0.093411,0,0.489362,184,0.489362,0.218316
myciel5-6.xml.watchless.minion.gz,1,169,0.093411,0,0.489362,169,0.489362,0.218316
myciel-5g-3-ext.xml.minion.converted.minion.gz,1,324,0.093411,0,0.489362,324,0.489362,0.218316
myciel-5g-4-ext.xml.minion.converted.minion.gz,1,263,0.093411,0,0.489362,263,0.489362,0.218316
myciel-5g-5-ext.xml.minion.converted.minion.gz,1,184,0.093411,0,0.489362,184,0.489362,0.218316
myciel-5g-6-ext.xml.minion.converted.minion.gz,1,169,0.093411,0,0.489362,169,0.489362,0.218316
myciel6-4.xml.watchless.minion.gz,1,263,0.093085,0,0.494737,263,0.494737,0.169093
myciel6-5.xml.watchless.minion.gz,1,184,0.093085,0,0.494737,184,0.494737,0.169093
myciel6-6.xml.watchless.minion.gz,1,169,0.093085,0,0.494737,169,0.494737,0.169093
myciel6-7.xml.watchless.minion.gz,1,154,0.093085,0,0.494737,154,0.494737,0.169093
myciel7-4.xml.watchless.minion.gz,1,263,0.086925,0,0.497382,263,0.497382,0.130063
myciel7-5.xml.watchless.minion.gz,1,184,0.086925,0,0.497382,184,0.497382,0.130063
myciel7-6.xml.watchless.minion.gz,1,169,0.086925,0,0.497382,169,0.497382,0.130063
myciel7-7.xml.watchless.minion.gz,1,154,0.086925,0,0.497382,154,0.497382,0.130063
myciel7-8.xml.watchless.minion.gz,1,136,0.086925,0,0.497382,136,0.497382,0.130063
nmr_10_10_3.minion,1,500,0,1,0.99,36,0.99,1
nmr_10_10_4.minion,1,506,0,1,0.99,20,0.99,1
nmr_10_10_5.minion,1,492,0,1,0.99,11,0.99,1
nmr_10_11_3.minion,1,513,0,1,0.990909,36,0.990909,1
nmr_10_11_4.minion,1,506,0,1,0.990909,20,0.990909,1
nmr_10_11_5.minion,1,515,0,1,0.990909,11,0.990909,1
nmr_10_12_3.minion,1,504,0,1,0.991667,36,0.991667,1
nmr_10_12_4.minion,1,506,0,1,0.991667,20,0.991667,1
nmr_10_12_5.minion,1,505,0,1,0.991667,11,0.991667,1
nmr_10_5_3.minion,1,516,0,1,0.98,36,0.98,1
nmr_10_5_4.minion,1,506,0,1,0.98,20,0.98,1
nmr_10_5_5.minion,1,494,0,1,0.98,11,0.98,1
nmr_10_6_3.minion,1,501,0,1,0.983333,36,0.983333,1
nmr_10_6_4.minion,1,506,0,1,0.983333,20,0.983333,1
nmr_10_6_5.minion,1,520,0,1,0.983333,11,0.983333,1
nmr_10_7_3.minion,1,500,0,1,0.985714,36,0.985714,1
nmr_10_7_4.minion,1,506,0,1,0.985714,20,0.985714,1
nmr_10_7_5.minion,1,492,0,1,0.985714,11,0.985714,1
nmr_10_8_3.minion,1,521,0,1,0.9875,36,0.9875,1
nmr_10_8_4.minion,1,506,0,1,0.9875,20,0.9875,1
nmr_10_8_5.minion,1,492,0,1,0.9875,11,0.9875,1
nmr_10_9_3.minion,1,500,0,1,0.988889,36,0.988889,1
nmr_10_9_4.minion,1,506,0,1,0.988889,20,0.988889,1
nmr_10_9_5.minion,1,493,0,1,0.988889,11,0.988889,1
nmr_11_10_3.minion,1,513,0,1,0.990909,36,0.990909,1
nmr_11_10_4.minion,1,506,0,1,0.990909,20,0.990909,1
nmr_11_10_5.minion,1,515,0,1,0.990909,11,0.990909,1
nmr_11_11_3.minion,1,513,0,1,0.991736,36,0.991736,1
nmr_11_11_4.minion,1,503,0,1,0.991736,20,0.991736,1
nmr_11_11_5.minion,1,515,0,1,0.991736,11,0.991736,1
nmr_11_12_3.minion,1,513,0,1,0.992424,36,0.992424,1
nmr_11_12_4.minion,1,503,0,1,0.992424,20,0.992424,1
nmr_11_12_5.minion,1,515,0,1,0.992424,11,0.992424,1
nmr_11_5_3.minion,1,516,0,1,0.981818,36,0.981818,1
nmr_11_5_4.minion,1,503,0,1,0.981818,20,0.981818,1
nmr_11_5_5.minion,1,515,0,1,0.981818,11,0.981818,1
nmr_11_6_3.minion,1,513,0,1,0.984848,36,0.984848,1
nmr_11_6_4.minion,1,503,0,1,0.984848,20,0.984848,1
nmr_11_6_5.minion,1,520,0,1,0.984848,11,0.984848,1
nmr_11_7_3.minion,1,513,0,1,0.987013,36,0.987013,1
nmr_11_7_4.minion,1,503,0,1,0.987013,20,0.987013,1
nmr_11_7_5.minion,1,515,0,1,0.987013,11,0.987013,1
nmr_11_8_3.minion,1,521,0,1,0.988636,36,0.988636,1
nmr_11_8_4.minion,1,503,0,1,0.988636,20,0.988636,1
nmr_11_8_5.minion,1,515,0,1,0.988636,11,0.988636,1
nmr_11_9_3.minion,1,513,0,1,0.989899,36,0.989899,1
nmr_11_9_4.minion,1,505,0,1,0.989899,20,0.989899,1
nmr_11_9_5.minion,1,515,0,1,0.989899,11,0.989899,1
nmr_12_10_3.minion,1,504,0,1,0.991667,36,0.991667,1
nmr_12_10_4.minion,1,506,0,1,0.991667,20,0.991667,1
nmr_12_10_5.minion,1,505,0,1,0.991667,11,0.991667,1
nmr_12_11_3.minion,1,513,0,1,0.992424,36,0.992424,1
nmr_12_11_4.minion,1,503,0,1,0.992424,20,0.992424,1
nmr_12_11_5.minion,1,515,0,1,0.992424,11,0.992424,1
nmr_12_12_3.minion,1,504,0,1,0.993056,36,0.993056,1
nmr_12_12_4.minion,1,491,0,1,0.993056,20,0.993056,1
nmr_12_12_5.minion,1,505,0,1,0.993056,11,0.993056,1
nmr_12_5_3.minion,1,516,0,1,0.983333,36,0.983333,1
nmr_12_5_4.minion,1,494,0,1,0.983333,20,0.983333,1
nmr_12_5_5.minion,1,505,0,1,0.983333,11,0.983333,1
nmr_12_6_3.minion,1,504,0,1,0.986111,36,0.986111,1
nmr_12_6_4.minion,1,491,0,1,0.986111,20,0.986111,1
nmr_12_6_5.minion,1,520,0,1,0.986111,11,0.986111,1
nmr_12_7_3.minion,1,504,0,1,0.988095,36,0.988095,1
nmr_12_7_4.minion,1,491,0,1,0.988095,20,0.988095,1
nmr_12_7_5.minion,1,505,0,1,0.988095,11,0.988095,1
nmr_12_8_3.minion,1,521,0,1,0.989583,36,0.989583,1
nmr_12_8_4.minion,1,492,0,1,0.989583,20,0.989583,1
nmr_12_8_5.minion,1,505,0,1,0.989583,11,0.989583,1
nmr_12_9_3.minion,1,504,0,1,0.990741,36,0.990741,1
nmr_12_9_4.minion,1,505,0,1,0.990741,20,0.990741,1
nmr_12_9_5.minion,1,505,0,1,0.990741,11,0.990741,1
nmr_5_10_3.minion,1,516,0,1,0.98,36,0.98,1
nmr_5_10_4.minion,1,506,0,1,0.98,20,0.98,1
nmr_5_10_5.minion,1,494,0,1,0.98,11,0.98,1
nmr_5_11_3.minion,1,516,0,1,0.981818,36,0.981818,1
nmr_5_11_4.minion,1,503,0,1,0.981818,20,0.981818,1
nmr_5_11_5.minion,1,515,0,1,0.981818,11,0.981818,1
nmr_5_12_3.minion,1,516,0,1,0.983333,36,0.983333,1
nmr_5_12_4.minion,1,494,0,1,0.983333,20,0.983333,1
nmr_5_12_5.minion,1,505,0,1,0.983333,11,0.983333,1
nmr_5_5_3.minion,1,516,0,1,0.96,36,0.96,1
nmr_5_5_4.minion,1,494,0,1,0.96,20,0.96,1
nmr_5_5_5.minion,1,494,0,1,0.96,11,0.96,1
nmr_5_6_3.minion,1,516,0,1,0.966667,36,0.966667,1
nmr_5_6_4.minion,1,494,0,1,0.966667,20,0.966667,1
nmr_5_6_5.minion,1,520,0,1,0.966667,11,0.966667,1
nmr_5_7_3.minion,1,516,0,1,0.971429,36,0.971429,1
nmr_5_7_4.minion,1,494,0,1,0.971429,20,0.971429,1
nmr_5_7_5.minion,1,494,0,1,0.971429,11,0.971429,1
nmr_5_8_3.minion,1,521,0,1,0.975,36,0.975,1
nmr_5_8_4.minion,1,494,0,1,0.975,20,0.975,1
nmr_5_8_5.minion,1,494,0,1,0.975,11,0.975,1
nmr_5_9_3.minion,1,516,0,1,0.977778,36,0.977778,1
nmr_5_9_4.minion,1,505,0,1,0.977778,20,0.977778,1
nmr_5_9_5.minion,1,494,0,1,0.977778,11,0.977778,1
nmr_6_10_3.minion,1,501,0,1,0.983333,36,0.983333,1
nmr_6_10_4.minion,1,506,0,1,0.983333,20,0.983333,1
nmr_6_10_5.minion,1,520,0,1,0.983333,11,0.983333,1
nmr_6_11_3.minion,1,513,0,1,0.984848,36,0.984848,1
nmr_6_11_4.minion,1,503,0,1,0.984848,20,0.984848,1
nmr_6_11_5.minion,1,520,0,1,0.984848,11,0.984848,1
nmr_6_12_3.minion,1,504,0,1,0.986111,36,0.986111,1
nmr_6_12_4.minion,1,491,0,1,0.986111,20,0.986111,1
nmr_6_12_5.minion,1,520,0,1,0.986111,11,0.986111,1
nmr_6_5_3.minion,1,516,0,1,0.966667,36,0.966667,1
nmr_6_5_4.minion,1,494,0,1,0.966667,20,0.966667,1
nmr_6_5_5.minion,1,520,0,1,0.966667,11,0.966667,1
nmr_6_6_3.minion,1,501,0,1,0.972222,36,0.972222,1
nmr_6_6_4.minion,1,476,0,1,0.972222,20,0.972222,1
nmr_6_6_5.minion,1,520,0,1,0.972222,11,0.972222,1
nmr_6_7_3.minion,1,501,0,1,0.97619,36,0.97619,1
nmr_6_7_4.minion,1,491,0,1,0.97619,20,0.97619,1
nmr_6_7_5.minion,1,520,0,1,0.97619,11,0.97619,1
nmr_6_8_3.minion,1,521,0,1,0.979167,36,0.979167,1
nmr_6_8_4.minion,1,492,0,1,0.979167,20,0.979167,1
nmr_6_8_5.minion,1,520,0,1,0.979167,11,0.979167,1
nmr_6_9_3.minion,1,501,0,1,0.981481,36,0.981481,1
nmr_6_9_4.minion,1,505,0,1,0.981481,20,0.981481,1
nmr_6_9_5.minion,1,520,0,1,0.981481,11,0.981481,1
nmr_7_10_3.minion,1,500,0,1,0.985714,36,0.985714,1
nmr_7_10_4.minion,1,506,0,1,0.985714,20,0.985714,1
nmr_7_10_5.minion,1,492,0,1,0.985714,11,0.985714,1
nmr_7_11_3.minion,1,513,0,1,0.987013,36,0.987013,1
nmr_7_11_4.minion,1,503,0,1,0.987013,20,0.987013,1
nmr_7_11_5.minion,1,515,0,1,0.987013,11,0.987013,1
nmr_7_12_3.minion,1,504,0,1,0.988095,36,0.988095,1
nmr_7_12_4.minion,1,491,0,1,0.988095,20,0.988095,1
nmr_7_12_5.minion,1,505,0,1,0.988095,11,0.988095,1
nmr_7_5_3.minion,1,516,0,1,0.971429,36,0.971429,1
nmr_7_5_4.minion,1,494,0,1,0.971429,20,0.971429,1
nmr_7_5_5.minion,1,494,0,1,0.971429,11,0.971429,1
nmr_7_6_3.minion,1,501,0,1,0.97619,36,0.97619,1
nmr_7_6_4.minion,1,491,0,1,0.97619,20,0.97619,1
nmr_7_6_5.minion,1,520,0,1,0.97619,11,0.97619,1
nmr_7_7_3.minion,1,491,0,1,0.979592,36,0.979592,1
nmr_7_7_4.minion,1,491,0,1,0.979592,20,0.979592,1
nmr_7_7_5.minion,1,475,0,1,0.979592,11,0.979592,1
nmr_7_8_3.minion,1,521,0,1,0.982143,36,0.982143,1
nmr_7_8_4.minion,1,492,0,1,0.982143,20,0.982143,1
nmr_7_8_5.minion,1,477,0,1,0.982143,11,0.982143,1
nmr_7_9_3.minion,1,498,0,1,0.984127,36,0.984127,1
nmr_7_9_4.minion,1,505,0,1,0.984127,20,0.984127,1
nmr_7_9_5.minion,1,493,0,1,0.984127,11,0.984127,1
nmr_8_10_3.minion,1,521,0,1,0.9875,36,0.9875,1
nmr_8_10_4.minion,1,506,0,1,0.9875,20,0.9875,1
nmr_8_10_5.minion,1,492,0,1,0.9875,11,0.9875,1
nmr_8_11_3.minion,1,521,0,1,0.988636,36,0.988636,1
nmr_8_11_4.minion,1,503,0,1,0.988636,20,0.988636,1
nmr_8_11_5.minion,1,515,0,1,0.988636,11,0.988636,1
nmr_8_12_3.minion,1,521,0,1,0.989583,36,0.989583,1
nmr_8_12_4.minion,1,492,0,1,0.989583,20,0.989583,1
nmr_8_12_5.minion,1,505,0,1,0.989583,11,0.989583,1
nmr_8_5_3.minion,1,521,0,1,0.975,36,0.975,1
nmr_8_5_4.minion,1,494,0,1,0.975,20,0.975,1
nmr_8_5_5.minion,1,494,0,1,0.975,11,0.975,1
nmr_8_6_3.minion,1,521,0,1,0.979167,36,0.979167,1
nmr_8_6_4.minion,1,492,0,1,0.979167,20,0.979167,1
nmr_8_6_5.minion,1,520,0,1,0.979167,11,0.979167,1
nmr_8_7_3.minion,1,521,0,1,0.982143,36,0.982143,1
nmr_8_7_4.minion,1,492,0,1,0.982143,20,0.982143,1
nmr_8_7_5.minion,1,477,0,1,0.982143,11,0.982143,1
nmr_8_8_3.minion,1,521,0,1,0.984375,36,0.984375,1
nmr_8_8_4.minion,1,492,0,1,0.984375,20,0.984375,1
nmr_8_8_5.minion,1,477,0,1,0.984375,11,0.984375,1
nmr_8_9_3.minion,1,521,0,1,0.986111,36,0.986111,1
nmr_8_9_4.minion,1,505,0,1,0.986111,20,0.986111,1
nmr_8_9_5.minion,1,493,0,1,0.986111,11,0.986111,1
nmr_9_10_3.minion,1,500,0,1,0.988889,36,0.988889,1
nmr_9_10_4.minion,1,506,0,1,0.988889,20,0.988889,1
nmr_9_10_5.minion,1,493,0,1,0.988889,11,0.988889,1
nmr_9_11_3.minion,1,513,0,1,0.989899,36,0.989899,1
nmr_9_11_4.minion,1,505,0,1,0.989899,20,0.989899,1
nmr_9_11_5.minion,1,515,0,1,0.989899,11,0.989899,1
nmr_9_12_3.minion,1,504,0,1,0.990741,36,0.990741,1
nmr_9_12_4.minion,1,505,0,1,0.990741,20,0.990741,1
nmr_9_12_5.minion,1,505,0,1,0.990741,11,0.990741,1
nmr_9_5_3.minion,1,516,0,1,0.977778,36,0.977778,1
nmr_9_5_4.minion,1,505,0,1,0.977778,20,0.977778,1
nmr_9_5_5.minion,1,494,0,1,0.977778,11,0.977778,1
nmr_9_6_3.minion,1,501,0,1,0.981481,36,0.981481,1
nmr_9_6_4.minion,1,505,0,1,0.981481,20,0.981481,1
nmr_9_6_5.minion,1,520,0,1,0.981481,11,0.981481,1
nmr_9_7_3.minion,1,498,0,1,0.984127,36,0.984127,1
nmr_9_7_4.minion,1,505,0,1,0.984127,20,0.984127,1
nmr_9_7_5.minion,1,493,0,1,0.984127,11,0.984127,1
nmr_9_8_3.minion,1,521,0,1,0.986111,36,0.986111,1
nmr_9_8_4.minion,1,505,0,1,0.986111,20,0.986111,1
nmr_9_8_5.minion,1,493,0,1,0.986111,11,0.986111,1
nmr_9_9_3.minion,1,498,0,1,0.987654,36,0.987654,1
nmr_9_9_4.minion,1,505,0,1,0.987654,20,0.987654,1
nmr_9_9_5.minion,1,493,0,1,0.987654,11,0.987654,1
ortholatin-10.xml.minion,1,1000,0.127279,0.576404,0.336667,999,0.336667,0.157191
ortholatin-15.xml.conv.minion,1,1000,0.136882,0.60792,0.334815,993,0.334815,0.141444
ortholatin-20.xml.conv.minion,1,1000,0.141814,0.623179,0.334167,998,0.334167,0.133723
ortholatin-2.xml.minion,1,892,0.039284,0.244444,0.416667,744,0.416667,0.393939
ortholatin-5.xml.minion,1,1000,0.100566,0.476695,0.346667,966,0.346667,0.207207
ortholatin-6.xml.minion,1,1000,0.109121,0.51042,0.342593,987,0.342593,0.190031
ortholatin-7.xml.minion,1,1000,0.115446,0.534317,0.340136,995,0.340136,0.178082
ortholatin-8.xml.minion,1,1000,0.120306,0.55203,0.338542,998,0.338542,0.169284
ortholatin-9.xml.minion,1,1000,0.124156,0.56564,0.337449,996,0.337449,0.162534
peg10.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg11.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg12.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg13.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg14.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg15.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg16.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg17.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg18.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg19.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg1.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg20.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg21.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg22.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg23.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg24.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg25.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg26.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg27.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg28.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg29.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg2.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg30.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg31.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg32.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg33.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg3.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg4.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg5.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg6.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg7.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg8.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
peg9.minion.converted.minion.gz,1,572,0.009413,0.35461,0.060718,558,0.00276,0.005032
pigeons-10_ext.xml.minion,1,1000,0,1,0.9,1000,0.9,1
pigeons-10.xml.minion.conv.minion,1,96,0,1,0.9,96,0.9,1
pigeons-11_ext.xml.minion,1,1000,0,1,0.909091,1000,0.909091,1
pigeons-11.xml.minion.conv.minion,1,104,0,1,0.909091,104,0.909091,1
pigeons-12_ext.xml.minion,1,1000,0,1,0.916667,1000,0.916667,1
pigeons-12.xml.minion.conv.minion,1,99,0,1,0.916667,99,0.916667,1
pigeons-13_ext.xml.minion,1,1000,0,1,0.923077,1000,0.923077,1
pigeons-13.xml.minion.conv.minion,1,97,0,1,0.923077,97,0.923077,1
pigeons-14_ext.xml.minion,1,1000,0,1,0.928571,1000,0.928571,1
pigeons-14.xml.minion.conv.minion,1,87,0,1,0.928571,87,0.928571,1
pigeons-15_ext.xml.minion,1,1000,0,1,0.933333,1000,0.933333,1
pigeons-15.xml.minion.conv.minion,1,88,0,1,0.933333,88,0.933333,1
pigeons-16.xml.minion.conv.minion,1,72,0,1,0.9375,72,0.9375,1
pigeons-18_ext.xml.minion,1,1000,0,1,0.944444,1000,0.944444,1
pigeons-18.xml.minion.conv.minion,1,55,0,1,0.944444,55,0.944444,1
pigeons-20_ext.xml.minion,1,1000,0,1,0.95,1000,0.95,1
pigeons-20.xml.minion.conv.minion,1,56,0,1,0.95,56,0.95,1
pigeons-25_ext.xml.minion,1,1000,0,1,0.96,1000,0.96,1
pigeons-25.xml.minion.conv.minion,1,50,0,1,0.96,50,0.96,1
pigeons-30_ext.xml.minion,1,1000,0,1,0.966667,1000,0.966667,1
pigeons-30.xml.minion.conv.minion,1,32,0,1,0.966667,32,0.966667,1
pigeons-35_ext.xml.minion,1,1000,0,1,0.971429,1000,0.971429,1
pigeons-35.xml.minion.conv.minion,1,25,0,1,0.971429,25,0.971429,1
pigeons-40_ext.xml.minion,1,1000,0,1,0.975,1000,0.975,1
pigeons-40.xml.minion.conv.minion,1,29,0,1,0.975,29,0.975,1
pigeons-45_ext.xml.minion,1,1000,0,1,0.977778,1000,0.977778,1
pigeons-45.xml.minion.conv.minion,1,24,0,1,0.977778,24,0.977778,1
pigeons-50_ext.xml.minion,1,1000,0,1,0.98,1000,0.98,1
pigeons-50.xml.minion.conv.minion,1,24,0,1,0.98,24,0.98,1
pigeons-5_ext.xml.minion,1,1000,0,1,0.8,1000,0.8,1
pigeons-5.xml.minion.conv.minion,1,263,0,1,0.8,263,0.8,1
pigeons-6_ext.xml.minion,1,1000,0,1,0.833333,1000,0.833333,1
pigeons-6.xml.minion.conv.minion,1,184,0,1,0.833333,184,0.833333,1
pigeons-7_ext.xml.minion,1,1000,0,1,0.857143,1000,0.857143,1
pigeons-7.xml.minion.conv.minion,1,169,0,1,0.857143,169,0.857143,1
pigeons-8_ext.xml.minion,1,1000,0,1,0.875,1000,0.875,1
pigeons-8.xml.minion.conv.minion,1,154,0,1,0.875,154,0.875,1
pigeons-9_ext.xml.minion,1,1000,0,1,0.888889,1000,0.888889,1
pigeons-9.xml.minion.conv.minion,1,136,0,1,0.888889,136,0.888889,1
pret-150-25_ext.xml.minion.converted.minion.gz,1,501,0,0.443333,0.026667,499,0.026667,0.026846
pret-150-40_ext.xml.minion.converted.minion.gz,1,501,0,0.443333,0.026667,501,0.026667,0.026846
pret-150-60_ext.xml.minion.converted.minion.gz,1,501,0,0.443333,0.026667,501,0.026667,0.026846
pret-150-75_ext.xml.minion.converted.minion.gz,1,501,0,0.443333,0.026667,501,0.026667,0.026846
pret-60-25_ext.xml.minion.converted.minion.gz,1,501,0,0.441667,0.066667,499,0.066667,0.067797
pret-60-40_ext.xml.minion.converted.minion.gz,1,501,0,0.441667,0.066667,501,0.066667,0.067797
pret-60-60_ext.xml.minion.converted.minion.gz,1,501,0,0.441667,0.066667,501,0.066667,0.067797
pret-60-75_ext.xml.minion.converted.minion.gz,1,501,0,0.441667,0.066667,501,0.066667,0.067797
qcp-10-67-0_ext.xml.minion.gz,1,112,0.022553,0.433989,0.18,104,0.17,0.166061
qcp-10-67-1_ext.xml.minion.gz,1,112,0.022597,0.433919,0.18,104,0.18,0.166061
qcp-10-67-2_ext.xml.minion.gz,1,112,0.022553,0.433989,0.18,104,0.18,0.166061
qcp-10-67-3_ext.xml.minion.gz,1,112,0.022642,0.433849,0.18,104,0.18,0.166061
qcp-10-67-4_ext.xml.minion.gz,1,112,0.022642,0.433849,0.18,104,0.18,0.166061
qcp-10-67-5_ext.xml.minion.gz,1,112,0.022642,0.433849,0.18,104,0.18,0.166061
qcp-10-67-6_ext.xml.minion.gz,1,112,0.022597,0.433919,0.18,104,0.17,0.166061
qcp-10-67-7_ext.xml.minion.gz,1,112,0.022642,0.433849,0.18,104,0.17,0.166061
qcp-10-67-8_ext.xml.minion.gz,1,112,0.022597,0.433919,0.18,104,0.18,0.166061
qcp-10-67-9_ext.xml.minion.gz,1,112,0.022509,0.434059,0.18,104,0.18,0.166061
qcp-15-120-0_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.124444,0.09996
qcp-15-120-1_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.124444,0.09996
qcp-15-120-2_ext.xml.minion.gz,1,82,0.026607,0.415309,0.124444,72,0.12,0.1
qcp-15-120-3_ext.xml.minion.gz,1,82,0.026607,0.415309,0.124444,72,0.124444,0.1
qcp-15-120-4_ext.xml.minion.gz,1,82,0.026673,0.415472,0.124444,72,0.12,0.09996
