@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC

@DATA
normalized-bqwh-18-141-94_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925
normalized-bqwh-18-141-46_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925
normalized-bqwh-18-141-94_ext.xml.mzn_AND_NODATA,1,0.212156,0.735856,0.202586,0.797414,4.169925
normalized-abb313GPIA-7.xml.mzn_AND_NODATA,1,1,0,1,0,2.807355
normalized-bqwh-18-141-43_ext.xml.mzn_AND_NODATA,1,0.213221,0.734047,0.201717,0.798283,4.169925
normalized-C2-2-15.xml.mzn_AND_NODATA,1,0.772727,0.181818,0.092229,0.907771,2.743021
normalized-bqwh-18-141-39_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925
normalized-C3-1-30.xml.mzn_AND_NODATA,1,0.77551,0.183673,0.083041,0.916959,2.972295
normalized-bibd-9-84-28-3-7_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C1-2-21.xml.mzn_AND_NODATA,1,0.76087,0.173913,0.130827,0.869173,2.383773
normalized-bqwh-18-141-47_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925
normalized-bqwh-18-141-32_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925
normalized-BlackHole-4-4-e-0_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4
normalized-chnl10-11-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl10-15-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bibd-12-88-22-3-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bqwh-18-141-60_ext.xml.mzn_AND_NODATA,1,0.221719,0.722748,0.207353,0.792647,4.169925
normalized-bqwh-18-141-88_ext.xml.mzn_AND_NODATA,1,0.216886,0.72928,0.201141,0.798859,4.169925
normalized-C2-2-16.xml.mzn_AND_NODATA,1,0.772727,0.181818,0.092229,0.907771,2.743021
normalized-bqwh-18-141-61_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925
normalized-chnl-15-16.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl15-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bibd-9-96-32-3-8_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C2-1-15.xml.mzn_AND_NODATA,1,0.772727,0.181818,0.092229,0.907771,2.743021
normalized-C2-1-16.xml.mzn_AND_NODATA,1,0.772727,0.181818,0.092229,0.907771,2.743021
normalized-blast-floppy1-8.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C4-2-60.xml.mzn_AND_NODATA,1,0.785714,0.190476,0.048921,0.951079,2.972295
normalized-bqwh-18-141-43_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925
normalized-abb313GPIA-5.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928
normalized-chnl15-16-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C4-1-60.xml.mzn_AND_NODATA,1,0.785714,0.190476,0.048921,0.951079,2.972295
normalized-C3-3-30.xml.mzn_AND_NODATA,1,0.77551,0.183673,0.083041,0.916959,2.972295
normalized-cc-7-7-2.xml.mzn_AND_NODATA,1,0.727273,0.272727,0.04,0.96,1
normalized-bqwh-18-141-97_ext.xml.mzn_AND_NODATA,1,0.229699,0.708389,0.215926,0.784074,4.169925
normalized-chnl10-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bqwh-18-141-73_ext.xml.mzn_AND_NODATA,1,0.218599,0.725845,0.20614,0.79386,4.169925
normalized-chnl-20-25.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C4-1-61.xml.mzn_AND_NODATA,1,0.785714,0.190476,0.048921,0.951079,2.981679
normalized-C4-3-61.xml.mzn_AND_NODATA,1,0.785714,0.190476,0.048921,0.951079,2.981679
normalized-cc-7-7-3.xml.mzn_AND_NODATA,1,0.727273,0.272727,0.04,0.96,1.389975
normalized-C3-3-31.xml.mzn_AND_NODATA,1,0.77551,0.183673,0.083041,0.916959,2.972295
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C2-3-15.xml.mzn_AND_NODATA,1,0.772727,0.181818,0.092229,0.907771,2.743021
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,0.72,0.28,0.030769,0.969231,1.389975
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,0.709677,0.290323,0.019802,0.980198,1.389975
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,0.236007,0.698694,0.217929,0.782071,4.169925
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C3-2-30.xml.mzn_AND_NODATA,1,0.776316,0.184211,0.080372,0.919628,2.972295
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C4-2-61.xml.mzn_AND_NODATA,1,0.785714,0.190476,0.048921,0.951079,2.981679
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,0.21409,0.731507,0.204942,0.795058,4.169925
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,0.714286,0.285714,0.02439,0.97561,1
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,0.224714,0.716039,0.209821,0.790179,4.169925
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,0.714286,0.285714,0.02439,0.97561,1.389975
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C3-2-31.xml.mzn_AND_NODATA,1,0.776316,0.184211,0.080372,0.919628,2.972295
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.169925
normalized-C1-3-21.xml.mzn_AND_NODATA,1,0.758621,0.172414,0.138047,0.861953,2.383773
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,0.220551,0.722222,0.210762,0.789238,4.169925
normalized-circ-6-3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,0.216839,0.727562,0.20524,0.79476,4.169925
normalized-costasArray-18.xml.mzn_AND_NODATA,1,0.476341,0,1,0,5.129283
normalized-costasArray-19.xml.mzn_AND_NODATA,1,0.477401,0,1,0,5.209453
normalized-costasArray-20.xml.mzn_AND_NODATA,1,0.478372,0,1,0,5.285402
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,0.157012,0.799041,0.117845,0.882155,3.321928
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,0.1538,0.802085,0.120413,0.879587,3.321928
normalized-david-10.xml.mzn_AND_NODATA,1,1,0,1,0,3.321928
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,1,0,1,0,2.807355
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,0.154478,0.801443,0.119863,0.880137,3.321928
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,0.053478,0.940308,0.117216,0.882784,4
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-color.xml.mzn_AND_NODATA,1,1,0,1,0,2.321928
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.473896,0,1,0,4.954196
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.83289
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,0.161367,0.794913,0.114504,0.885496,3.321928
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.857981
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.475177,0,1,0,5.044394
normalized-circ-8-3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-C2-3-16.xml.mzn_AND_NODATA,1,0.772727,0.181818,0.092229,0.907771,2.743021
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.218546,0.72549,0.20858,0.79142,4.169925
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.882643
normalized-data-6-3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.087463
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.108524
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.988685
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.918863
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.894818
normalized-david-9.xml.mzn_AND_NODATA,1,1,0,1,0,3.169925
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,0.14518,0.85482,0.166667,0.833333,1.660964
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.906891
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.044394
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,0.709677,0.290323,0.019802,0.980198,1
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.219651,0.725132,0.206745,0.793255,4.169925
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0,0,1,0,4.087463
normalized-C3-1-31.xml.mzn_AND_NODATA,1,0.77551,0.183673,0.083041,0.916959,2.972295
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.118941
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.228819
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.303781
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.118941
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.965784
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.472477,0,1,0,4.857981
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.219169
normalized-david-8.xml.mzn_AND_NODATA,1,1,0,1,0,3
normalized-elf-rf7.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C4-3-60.xml.mzn_AND_NODATA,1,0.785714,0.190476,0.048921,0.951079,2.972295
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.055282
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-f1000.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,6.84549
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.055282
normalized-C5-1-90.xml.mzn_AND_NODATA,1,0.790323,0.193548,0.033288,0.966712,3.203118
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0.685315,0.314685,0.1,0.9,7.055282
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0,0,1,0,1
normalized-data-8-3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C5-2-90.xml.mzn_AND_NODATA,1,0.790323,0.193548,0.033288,0.966712,3.203118
normalized-f600.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0.758621,0.172414,0.138047,0.861953,2.383773
normalized-f2000.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.229748,0.710491,0.213636,0.786364,4.169925
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,0.811661,0.170316,0.583655,0.416345,16.1669
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,0.811661,0.170316,0.583655,0.416345,16.1669
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,0.811773,0.170197,0.583783,0.416217,16.1669
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,0.156506,0.79952,0.118243,0.881757,3.321928
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,0.811661,0.170316,0.583655,0.416345,16.1669
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,0.812167,0.169781,0.584234,0.415766,16.1669
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,0.702703,0.297297,0.013793,0.986207,1
normalized-C5-3-91.xml.mzn_AND_NODATA,1,0.790323,0.193548,0.033288,0.966712,3.209425
normalized-C5-2-91.xml.mzn_AND_NODATA,1,0.790323,0.193548,0.033288,0.966712,3.209425
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,0.814781,0.167016,0.587212,0.412788,16.1669
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C5-1-91.xml.mzn_AND_NODATA,1,0.790323,0.193548,0.033288,0.966712,3.209425
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,0.813298,0.168584,0.585525,0.414475,16.1669
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,0.817789,0.163834,0.590615,0.409385,16.1669
normalized-circ-10-3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,0.702703,0.297297,0.013793,0.986207,1.389975
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,0.812054,0.1699,0.584105,0.415895,16.1669
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C5-3-90.xml.mzn_AND_NODATA,1,0.790323,0.193548,0.033288,0.966712,3.203118
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,0.72,0.28,0.030769,0.969231,1
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,0.812506,0.169423,0.58462,0.41538,16.1669
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,0.811773,0.170197,0.583783,0.416217,16.1669
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-elf-rf8.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,0.818601,0.166031,0.586395,0.413605,16.1669
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,0.813324,0.171563,0.580457,0.419543,16.1669
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,0.813362,0.171524,0.5805,0.4195,16.1669
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,0.813741,0.171126,0.580929,0.419071,16.1669
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,0.813969,0.170887,0.581187,0.418813,16.1669
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,0.813324,0.171563,0.580457,0.419543,16.1669
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,0.813513,0.171365,0.580671,0.419329,16.1669
normalized-data-10-3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,0.814961,0.169847,0.582308,0.417692,16.1669
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,0.815882,0.168881,0.583346,0.416654,16.1669
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,0.813324,0.171563,0.580457,0.419543,16.1669
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,0.814197,0.170647,0.581445,0.418555,16.1669
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,0.816368,0.166963,0.586014,0.413986,16.195651
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,0.812308,0.171237,0.581417,0.418583,16.195651
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,0.812514,0.171021,0.581651,0.418349,16.195651
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,0.81272,0.170804,0.581885,0.418115,16.195651
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,0.813546,0.169934,0.582824,0.417176,16.195651
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,0.813132,0.17037,0.582354,0.417646,16.195651
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,0.814065,0.169388,0.583412,0.416588,16.195651
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,0.812445,0.171093,0.581573,0.418427,16.195651
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,0.812308,0.171237,0.581417,0.418583,16.195651
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,0.812514,0.171021,0.581651,0.418349,16.195651
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,0.812651,0.170876,0.581807,0.418193,16.195651
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,0.818843,0.168315,0.582037,0.417963,16.1669
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,0.814907,0.172409,0.577648,0.422352,16.1669
normalized-C6-3-121.xml.mzn_AND_NODATA,1,0.792683,0.195122,0.025227,0.974773,3.372295
normalized-C6-2-121.xml.mzn_AND_NODATA,1,0.792683,0.195122,0.025227,0.974773,3.372295
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,0.814322,0.173018,0.576993,0.423007,16.1669
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,0.814322,0.173018,0.576993,0.423007,16.1669
normalized-C6-1-121.xml.mzn_AND_NODATA,1,0.792683,0.195122,0.025227,0.974773,3.372295
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,0.814322,0.173018,0.576993,0.423007,16.1669
normalized-C6-1-120.xml.mzn_AND_NODATA,1,0.792683,0.195122,0.025227,0.974773,3.367545
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-C6-3-120.xml.mzn_AND_NODATA,1,0.792683,0.195122,0.025227,0.974773,3.367545
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,0.814588,0.172741,0.57729,0.42271,16.1669
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,0.814429,0.172907,0.577112,0.422888,16.1669
normalized-C6-2-120.xml.mzn_AND_NODATA,1,0.792683,0.195122,0.025227,0.974773,3.367545
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,0.816244,0.171019,0.579144,0.420856,16.1669
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,0.814322,0.173018,0.576993,0.423007,16.1669
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,0.815601,0.171688,0.578425,0.421575,16.1669
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,0.814322,0.173018,0.576993,0.423007,16.1669
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,0.817141,0.168848,0.582363,0.417637,16.209867
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,0.813725,0.172415,0.57853,0.42147,16.209867
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,0.813725,0.172415,0.57853,0.42147,16.209867
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,0.813775,0.172363,0.578586,0.421414,16.209867
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,0.813725,0.172415,0.57853,0.42147,16.209867
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,0.813974,0.172156,0.57881,0.42119,16.209867
normalized-fapp05-0350-8.xml.mzn_AND_NODATA,1,0.814372,0.171739,0.579259,0.420741,16.209867
normalized-fapp05-0350-9.xml.mzn_AND_NODATA,1,0.815123,0.170956,0.580102,0.419898,16.209867
normalized-fapp05-0350-4.xml.mzn_AND_NODATA,1,0.813775,0.172363,0.578586,0.421414,16.209867
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,0.813775,0.172363,0.578586,0.421414,16.209867
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,0.813825,0.172311,0.578642,0.421358,16.209867
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,0.048348,0.920524,0.205749,0.794251,3
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,0.048348,0.920524,0.205749,0.794251,3
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,1,0,1,0,1
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,0.695652,0.304348,0.00885,0.99115,1.389975
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,0.695652,0.304348,0.00885,0.99115,1
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,0.816917,0.168796,0.582374,0.417626,16.209867
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,0.813353,0.17252,0.578373,0.421627,16.209867
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,0.815259,0.170528,0.580518,0.419482,16.209867
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,0.813424,0.172446,0.578453,0.421547,16.209867
