@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_CG-entropy NUMERIC
@ATTRIBUTE support_CG-entropy NUMERIC
@ATTRIBUTE directorder_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_cluster-coeff-min NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-min NUMERIC
@ATTRIBUTE direct_CG-entropy NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE directorder_CG-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_CG-min NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE support_CG-mean NUMERIC
@ATTRIBUTE direct_cluster-coeff-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_cluster-coeff-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-min NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE directorder_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-mean NUMERIC
@ATTRIBUTE directorder_CG-max NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE support_VG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-max NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_CG-max NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC
@ATTRIBUTE support_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_CG-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_nvars NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_HORNY-VAR-mean NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE direct_cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_CG-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE direct_nclausesOrig NUMERIC
@ATTRIBUTE support_HORNY-VAR-max NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_nclausesOrig NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE support_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_CG-coeff-variation NUMERIC
@ATTRIBUTE direct_nclauses NUMERIC
@ATTRIBUTE direct_Pre-featuretime NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE support_VG-coeff-variation NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE support_nclauses NUMERIC
@ATTRIBUTE directorder_KLB-featuretime NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_Pre-featuretime NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VG-coeff-variation NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC

@DATA
bool/fpga/fpga-15-15.xml,1,100,0,0,0.75,-1,0,0.870968,0.332623,0.186827,3.08296,3.14352,0.313681,0.292149,0.000949,0.7,0.026047,0.870968,0.000078,3.14352,0,0.000431,0.7,0.584797,0.018868,0.178643,0.292149,0.000949,0.000068,31.666667,0.00038,0.7,-1,0,91.962963,0.427213,0.254616,0.427213,0.178643,0.018868,0.6382,0.000068,0.00113,0.000273,0.000273,0.000352,0.560942,0.00038,0.00332,0.002464,0.002168,0.456508,0.002922,0.723431,8.400879,0.000223,0.002168,0.000367,0.00016,0.001193,0.000352,0.456508,0.00105,0.000211,0.002922,0.00016,11.438792,0.000273,0.000273,0.000211,0.000197,0.594901,112.814815,0.000252,0.000252,-1,0.000188,0.00016,0.723431,0.00016,0.00283,1.253742,0.00283,10624,0.254616,0.000223,-1,0.594901,0.275201,1.197604,0.00013,0.003216,45672,0.00013,0.000046,49702,0.00105,0.39641,49972,0.000052,18755,38553,0.000046,0.532564,1.197604,43811,0.12,-1,0.454158,-1,1.414214,0.767233,1.414214,0,100,0,43811,0.31,10653,0.468745,0.468745,0.675659,0.184655,0.13,0.41299,0.835629,0.275569,0.454158,0.949109
bool/fpga/fpga-45-45.xml,1,100,0,0,0.888889,-1,0,0.956044,0.366633,0.211554,-512,-512,-1,-1,0.000103,0,-1,0.956044,-1,-512,0,-1,0,0.493116,-1,0.171915,-1,0.000103,-1,15,-1,0,-1,0,110.106481,0.530879,0.320027,0.530879,0.171915,-1,0.717578,-1,0.000117,0.000008,0.000008,0.000012,0,-1,0,0.000177,0.000118,0.430992,0,0.749687,11.568906,0.000008,0.000118,0.000015,0.000003,0.000087,0.000012,0.430992,0.000058,0.000007,0,0.000003,15.762174,0.000008,0.000008,0.000007,0.000007,0,119.37963,0.000008,0.000008,-1,0.000006,0.000003,0.749687,0.000003,0.000156,0,0.000156,358945,0.320027,0.000008,-1,0,0.414875,0,0.000003,0.000234,1681156,0.000003,0.000001,2455016,0.000058,0.589694,2457176,0.000001,549727,1556278,0.000001,0.750577,0,2335168,6.71,-1,0.61846,-1,1.414214,0.961722,1.414214,0,100,0,2335168,347.04,301639,0.661674,0.661674,0.77587,0.080241,6.71,0.382351,0.914988,0.230643,0.61846,0.979916
bool/fpga/fpga-10-9.xml,1,100,0,0,0.692308,-1,0,0.809524,0.320154,0.189375,3.220077,3.275282,0.346502,0.328106,0.003165,0.7,0.048218,0.809524,0.000363,3.275282,0,0.001913,0.7,0.64884,0.046512,0.182652,0.328106,0.003165,0.000344,32.542373,0.00181,0.7,-1,0,61.016949,0.364475,0.242972,0.364475,0.182652,0.046512,0.565121,0.000344,0.003486,0.001198,0.001198,0.001456,0.486739,0.00181,0.01477,0.007506,0.007116,0.465717,0.014117,0.715559,7.076816,0.000888,0.007116,0.00149,0.000689,0.003511,0.001456,0.465717,0.003328,0.000904,0.014117,0.000689,9.691744,0.001198,0.001198,0.000904,0.000864,0.512925,80.084746,0.001178,0.001178,-1,0.000871,0.000689,0.715559,0.000689,0.009182,1.090004,0.009182,2295,0.242972,0.000888,-1,0.512925,0.245227,1.089308,0.000605,0.009685,10556,0.000605,0.00023,10500,0.003328,0.312285,10618,0.000242,4665,8260,0.00023,0.461857,1.089308,8713,0.02,-1,0.42806,-1,1.414214,0.676837,1.414214,0,100,0,8713,0.02,2701,0.394868,0.394868,0.659466,0.277966,0.02,0.382446,0.787893,0.277845,0.42806,0.933535
bool/fpga/fpga-14-12.xml,1,100,0,0,0.733333,-1,0,0.862069,0.312565,0.182401,3.108869,3.105934,0.320357,0.302504,0.001638,0.7,0.028335,0.862069,0.000136,3.105934,0,0.000839,0.7,0.595758,0.025316,0.178828,0.302504,0.001638,0.000124,32.038835,0.000759,0.7,-1,0,77.475728,0.396432,0.25641,0.396432,0.178828,0.025316,0.623736,0.000124,0.001972,0.00048,0.00048,0.0006,0.53397,0.000759,0.007273,0.003636,0.003305,0.46658,0.006651,0.715758,7.97728,0.000373,0.003305,0.000603,0.000289,0.001727,0.0006,0.46658,0.00157,0.000364,0.006651,0.000289,10.821774,0.00048,0.00048,0.000364,0.000333,0.558025,97.864078,0.000445,0.000445,-1,0.000329,0.000289,0.715758,0.000289,0.004296,1.258156,0.004296,6084,0.25641,0.000373,-1,0.558025,0.265925,1.220407,0.000227,0.004727,26848,0.000227,0.000083,28210,0.00157,0.387387,28416,0.000091,11370,22000,0.000083,0.570112,1.220407,24208,0.07,-1,0.485324,-1,1.414214,0.825498,1.414214,0,100,0,24208,0.1,6506,0.454394,0.454394,0.735695,0.220364,0.07,0.397091,0.808182,0.276545,0.485324,0.921091
bool/fpga/fpga-13-13.xml,1,100,0,0,0.75,-1,0,0.851852,0.326246,0.181691,3.10997,3.087427,0.32054,0.303368,0.001471,0.7,0.033803,0.851852,0.000125,3.087427,0,0.000663,0.7,0.593591,0.022727,0.175909,0.303368,0.001471,0.000112,31.875,0.000597,0.7,-1,0,81.586538,0.412153,0.249419,0.412153,0.175909,0.022727,0.629627,0.000112,0.00148,0.000426,0.000426,0.000542,0.54713,0.000597,0.004856,0.003445,0.003096,0.458178,0.004364,0.721644,7.988685,0.00034,0.003096,0.000556,0.000261,0.001702,0.000542,0.458178,0.001492,0.000327,0.004364,0.000261,10.900867,0.000426,0.000426,0.000327,0.000305,0.570493,101.923077,0.000397,0.000397,-1,0.000296,0.000261,0.721644,0.000261,0.004029,1.19483,0.004029,6757,0.249419,0.00034,-1,0.570493,0.26433,1.156617,0.000208,0.004482,29164,0.000208,0.000075,30862,0.001492,0.374473,31070,0.000083,12251,24095,0.000075,0.513881,1.156617,26808,0.08,-1,0.43764,-1,1.414214,0.734082,1.414214,0,100,0,26808,0.13,6997,0.440574,0.440574,0.655367,0.210376,0.08,0.406391,0.821498,0.280432,0.43764,0.944553
bool/fpga/fpga-10-8.xml,1,100,0,0,0.692308,-1,0,0.809524,0.298068,0.184234,3.208229,3.244541,0.346095,0.330628,0.004157,0.7,0.048218,0.809524,0.000481,3.244541,0,0.003088,0.7,0.639138,0.046635,0.190962,0.330628,0.004157,0.000452,32.830189,0.002786,0.7,-1,0,56.603774,0.328202,0.248023,0.328202,0.190962,0.046635,0.578946,0.000452,0.004785,0.001606,0.001606,0.001894,0.474222,0.002786,0.018121,0.00898,0.008439,0.481671,0.016727,0.703637,6.906891,0.001127,0.008439,0.001981,0.000904,0.004169,0.001894,0.481671,0.003918,0.001188,0.016727,0.000904,9.438792,0.001606,0.001606,0.001188,0.001134,0.500727,75.471698,0.001655,0.001655,-1,0.001196,0.000904,0.703637,0.000904,0.01085,1.055994,0.01085,1672,0.248023,0.001127,-1,0.500727,0.249393,1.072681,0.000802,0.011867,8392,0.000802,0.000301,8210,0.003918,0.327968,8316,0.000321,3750,6236,0.000301,0.513219,1.072681,6636,0.01,-1,0.48963,-1,1.414214,0.767039,1.414214,0,100,0,6636,0.01,2182,0.418286,0.418286,0.747214,0.345734,0.01,0.355356,0.74984,0.268121,0.48963,0.892239
bool/fpga/fpga-10-10.xml,1,100,0,0,0.692308,-1,0,0.809524,0.33083,0.184666,2.905917,2.94482,0.346122,0.325983,0.002456,0.7,0.048218,0.809524,0.000287,2.94482,0,0.00122,0.7,0.643005,0.037037,0.166248,0.325983,0.002456,0.00027,32.307692,0.001168,0.7,-1,0,65.384615,0.398048,0.23315,0.398048,0.166248,0.037037,0.569536,0.00027,0.002614,0.00091,0.00091,0.001139,0.498946,0.001168,0.007075,0.004493,0.00423,0.45203,0.006751,0.725923,7.228819,0.000713,0.00423,0.001158,0.00054,0.001243,0.001139,0.45203,0.0018,0.000702,0.006751,0.00063,9.921841,0.00091,0.00091,0.000702,0.000669,0.524716,84.615385,0.000862,0.000862,-1,0.000654,0.00054,0.725923,0.00063,0.00432,0.966297,0.00432,3060,0.23315,0.000713,-1,0.524716,0.237099,0.965299,0.000478,0.004589,12950,0.000478,0.00018,13070,0.0018,0.301892,13200,0.000191,5670,10460,0.00018,0.420003,0.965299,11110,0.02,-1,0.366568,-1,1.414214,0.581297,1.414214,0,100,0,11110,0.02,3270,0.373478,0.373478,0.553727,0.23805,0.02,0.407266,0.8174,0.292543,0.366568,0.977055
bool/fpga/fpga-30-28.xml,1,100,0,0,0.826087,-1,0,0.934426,0.356227,0.196822,3.124773,3.318019,0.274103,0.236769,0.000244,0.7,0.007525,0.934426,0.000009,3.318019,0,0.000065,0.7,0.529577,0.005634,0.176286,0.236769,0.000244,0.000007,29.028078,0.00005,0.7,-1,0,140.604752,0.488039,0.287485,0.488039,0.176286,0.005634,0.69162,0.000007,0.000338,0.000036,0.000036,0.000049,0.644389,0.00005,0.001068,0.000534,0.000409,0.446568,0.000975,0.733898,10.299208,0.000032,0.000409,0.000056,0.000016,0.000261,0.000049,0.446568,0.0002,0.000029,0.000975,0.000016,13.954378,0.000036,0.000036,0.000029,0.000027,0.716648,154.211663,0.000033,0.000033,-1,0.000024,0.000016,0.733898,0.000016,0.00054,1.594219,0.00054,82868,0.287485,0.000032,-1,0.716648,0.3446,1.43045,0.000015,0.000704,367104,0.000015,0.000005,464702,0.0002,0.507144,465628,0.000006,133906,329556,0.000005,0.671417,1.43045,429948,1.34,-1,0.561081,-1,1.414214,0.934776,1.414214,0,100,0,429948,18.53,74470,0.589687,0.589687,0.771739,0.113935,1.39,0.404095,0.884803,0.251453,0.561081,0.963563
bool/fpga/fpga-11-10.xml,1,100,0,0,0.714286,-1,0,0.826087,0.331003,0.186143,2.958046,3.010593,0.34597,0.32484,0.002534,0.7,0.044421,0.826087,0.000257,3.010593,0,0.001085,0.7,0.643027,0.037037,0.166825,0.32484,0.002534,0.000241,32.340426,0.001026,0.7,-1,0,66.312057,0.400445,0.236346,0.400445,0.166825,0.037037,0.567498,0.000241,0.002363,0.000821,0.000821,0.001031,0.500744,0.001026,0.006346,0.004031,0.003771,0.450035,0.006178,0.728164,7.366322,0.000646,0.003771,0.001051,0.000481,0.001201,0.001031,0.450035,0.001765,0.000634,0.006178,0.000562,10.062046,0.000821,0.000821,0.000634,0.000606,0.53085,85.815603,0.00078,0.00078,-1,0.000591,0.000481,0.728164,0.000562,0.003851,0.932868,0.003851,3386,0.236346,0.000646,-1,0.53085,0.238955,0.926958,0.000429,0.004116,14411,0.000429,0.00016,14642,0.001765,0.304137,14783,0.000172,6287,11661,0.00016,0.424265,0.926958,12464,0.03,-1,0.368559,-1,1.414214,0.564061,1.414214,0,100,0,12464,0.03,3623,0.387352,0.387352,0.53392,0.235829,0.03,0.405626,0.818369,0.29037,0.368559,0.974874
bool/fpga/fpga-15-13.xml,1,100,0,0,0.75,-1,0,0.870968,0.328065,0.180775,3.080442,3.104725,0.317966,0.299287,0.001263,0.7,0.026316,0.870968,0.000106,3.104725,0,0.000565,0.7,0.591157,0.022727,0.175452,0.299287,0.001263,0.000095,31.90678,0.000509,0.7,-1,0,82.923729,0.414262,0.250545,0.414262,0.175452,0.022727,0.632002,0.000095,0.001518,0.000365,0.000365,0.000466,0.553163,0.000509,0.00608,0.00304,0.00272,0.457785,0.005472,0.72213,8.194757,0.000293,0.00272,0.00048,0.000221,0.001449,0.000466,0.457785,0.001297,0.000281,0.005472,0.000221,11.109178,0.000365,0.000365,0.000281,0.000261,0.580275,103.601695,0.000339,0.000339,-1,0.000253,0.000221,0.72213,0.000221,0.003543,1.207831,0.003543,7906,0.250545,0.000293,-1,0.580275,0.2682,1.158844,0.000177,0.003959,34061,0.000177,0.000063,36313,0.001297,0.38253,36549,0.000071,14226,28290,0.000063,0.530351,1.158844,31613,0.09,-1,0.454516,-1,1.414214,0.733307,1.414214,0,100,0,31613,0.17,8120,0.466952,0.466952,0.659459,0.203994,0.09,0.408271,0.824143,0.279463,0.454516,0.946023
bool/fpga/fpga-25-23.xml,1,100,0,0,0.833333,-1,0,0.921569,0.34205,0.193691,3.118372,3.285797,0.285398,0.253189,0.000433,0.7,0.011145,0.921569,0.000017,3.285797,0,0.000105,0.7,0.541577,0.007634,0.173788,0.253189,0.000433,0.000014,31.160991,0.000084,0.7,-1,0,124.798762,0.478347,0.284204,0.478347,0.173788,0.007634,0.684873,0.000014,0.000477,0.000065,0.000065,0.000086,0.621611,0.000084,0.001656,0.000834,0.000659,0.444647,0.001484,0.73551,9.753217,0.000056,0.000659,0.000097,0.000032,0.000406,0.000086,0.444647,0.00032,0.000051,0.001484,0.000032,13.202889,0.000065,0.000065,0.000051,0.000048,0.677181,147.058824,0.000058,0.000058,-1,0.000043,0.000032,0.73551,0.000032,0.000866,1.42149,0.000866,46083,0.284204,0.000056,-1,0.677181,0.332512,1.299408,0.000029,0.001097,197986,0.000029,0.000009,241771,0.00032,0.464619,242417,0.000011,75316,175084,0.000009,0.615071,1.299408,221628,0.69,-1,0.513981,-1,1.414214,0.840433,1.414214,0,100,0,221628,5.91,42085,0.54813,0.54813,0.706912,0.130806,0.7,0.414721,0.875168,0.263205,0.513981,0.965971
bool/fpga/fpga-20-19.xml,1,100,0,0,0.789474,-1,0,0.902439,0.338039,0.188185,3.044818,3.172606,0.298577,0.271807,0.000617,0.7,0.015839,0.902439,0.000033,3.172606,0,0.000191,0.7,0.559327,0.011628,0.169659,0.271807,0.000617,0.000028,31.369863,0.000159,0.7,-1,0,112.785388,0.461651,0.272374,0.461651,0.169659,0.011628,0.668919,0.000028,0.00074,0.000121,0.000121,0.000159,0.587739,0.000159,0.001805,0.001326,0.0011,0.447905,0.001969,0.73222,9.154818,0.000103,0.0011,0.000174,0.000065,0.000646,0.000159,0.447905,0.000536,0.000095,0.001969,0.000065,12.41257,0.000121,0.000121,0.000095,0.000089,0.63368,134.474886,0.00011,0.00011,-1,0.000082,0.000065,0.73222,0.000065,0.001442,1.351414,0.001442,24316,0.272374,0.000103,-1,0.63368,0.309439,1.261892,0.000056,0.001738,103137,0.000056,0.000018,119716,0.000536,0.422745,120154,0.000022,40728,89741,0.000018,0.569539,1.261892,108197,0.34,-1,0.478207,-1,1.414214,0.797711,1.414214,0,100,0,108197,1.59,22900,0.503519,0.503519,0.682059,0.149274,0.32,0.419764,0.861624,0.270958,0.478207,0.962581
bool/fpga/fpga-14-14.xml,1,100,0.333333,0.333333,0.733333,-1,0,0.862069,0.340339,0.175731,2.843114,2.957476,0.316915,0.299675,0.001152,0.7,0.028728,0.862069,0.000098,2.957476,0,0.000456,0.7,0.585896,0.020619,0.168958,0.299675,0.001152,0.000088,31.764706,0.000414,0.7,-1,0,86.470588,0.429232,0.24088,0.429232,0.168958,0.020619,0.643086,0.000088,0.001376,0.000329,0.000329,0.000427,0.562927,0.000414,0.003278,0.002065,0.001814,0.451091,0.003247,0.726631,8.199672,0.000272,0.001814,0.000446,0.000176,0.000524,0.000427,0.451091,0.000819,0.000256,0.003247,0.000205,11.173677,0.000329,0.000329,0.000256,0.00024,0.586809,107.058824,0.000304,0.000304,-1,0.000229,0.000176,0.726631,0.000205,0.001872,1.05797,0.001872,8722,0.24088,0.000272,-1,0.586809,0.268603,1.008699,0.000164,0.002098,36372,0.000164,0.000058,38976,0.000819,0.36769,39214,0.000066,15106,30506,0.000058,0.491372,1.008699,34188,0.09,-1,0.417399,-1,1.414214,0.658218,1.414214,0,100,0,34188,0.21,8610,0.452772,0.452772,0.5962,0.19229,0.09,0.419458,0.838458,0.285911,0.417399,0.972006
bool/fpga/fpga-25-24.xml,1,100,0,0,0.833333,-1,0,0.921569,0.342453,0.198355,3.144422,3.285694,0.283714,0.249669,0.000403,0.7,0.011145,0.921569,0.000016,3.285694,0,0.000106,0.7,0.540983,0.006969,0.180354,0.249669,0.000403,0.000012,28.885587,0.000083,0.7,-1,0,120.356612,0.47614,0.286359,0.47614,0.180354,0.006969,0.682355,0.000012,0.000443,0.00006,0.00006,0.00008,0.620328,0.000083,0.001572,0.000791,0.000624,0.447792,0.001351,0.733032,9.813781,0.000052,0.000624,0.00009,0.000029,0.000385,0.00008,0.447792,0.000304,0.000047,0.001351,0.000029,13.305919,0.00006,0.00006,0.000047,0.000045,0.681011,133.729569,0.000054,0.000054,-1,0.00004,0.000029,0.733032,0.000029,0.000821,1.519549,0.000821,49668,0.286359,0.000052,-1,0.681011,0.330899,1.395207,0.000026,0.001041,216520,0.000026,0.000008,265721,0.000304,0.479636,266394,0.00001,81823,192076,0.000008,0.635181,1.395207,243602,0.79,-1,0.52897,-1,1.414214,0.907776,1.414214,0,100,0,243602,6.67,45675,0.553188,0.553188,0.750143,0.127262,0.8,0.409213,0.874248,0.258585,0.52897,0.958027
bool/fpga/fpga-12-12.xml,1,100,0,0,0.733333,-1,0,0.84,0.312253,0.183044,3.053643,2.993002,0.325088,0.308291,0.001923,0.7,0.038896,0.84,0.000163,2.993002,0,0.000982,0.7,0.597826,0.025316,0.176676,0.308291,0.001923,0.000148,32,0.000885,0.7,-1,0,76,0.396611,0.254041,0.396611,0.176676,0.025316,0.622009,0.000148,0.001952,0.000563,0.000563,0.000704,0.528695,0.000885,0.005925,0.004186,0.003804,0.466844,0.005335,0.715629,7.754888,0.000438,0.003804,0.00071,0.000346,0.002066,0.000704,0.466844,0.001828,0.000427,0.005335,0.000346,10.59619,0.000563,0.000563,0.000427,0.000396,0.549808,96,0.000528,0.000528,-1,0.00039,0.000346,0.715629,0.000346,0.00494,1.239445,0.00494,5124,0.254041,0.000438,-1,0.549808,0.260274,1.216146,0.000272,0.005436,22668,0.000272,0.000198,23640,0.001828,0.377139,23820,0.000217,9660,18396,0.000198,0.54999,1.216146,20244,0.06,-1,0.467471,-1,1.414214,0.813389,1.414214,0,100,0,20244,0.08,5532,0.425879,0.425879,0.726126,0.232224,0.06,0.393346,0.807567,0.278539,0.467471,0.923027
bool/fpga/fpga-30-29.xml,1,100,0,0,0.826087,-1,0,0.934426,0.361661,0.194539,3.103431,3.327257,0.271899,0.234595,0.000225,0.7,0.007525,0.934426,0.000008,3.327257,0,0.000055,0.7,0.525641,0.005376,0.172813,0.234595,0.000225,0.000006,29.060543,0.000043,0.7,-1,0,145.302714,0.493474,0.286223,0.493474,0.172813,0.005376,0.697168,0.000006,0.000311,0.000033,0.000033,0.000045,0.655765,0.000043,0.001019,0.00051,0.000388,0.444068,0.000893,0.73572,10.349834,0.000029,0.000388,0.000052,0.000015,0.000249,0.000045,0.444068,0.00019,0.000026,0.000893,0.000015,14.042771,0.000033,0.000033,0.000026,0.000025,0.72787,158.924843,0.00003,0.00003,-1,0.000022,0.000015,0.73572,0.000015,0.000511,1.522279,0.000511,90124,0.286223,0.000029,-1,0.72787,0.351969,1.346488,0.000014,0.000672,396447,0.000014,0.000004,505516,0.00019,0.502888,506474,0.000006,143543,357063,0.000004,0.663318,1.346488,469464,1.44,-1,0.554765,-1,1.414214,0.885397,1.414214,0,100,0,469464,22.55,79775,0.592578,0.592578,0.74167,0.1103,1.43,0.405351,0.88958,0.252404,0.554765,0.971927
