@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -M -1 -D 1 -K 10-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC

@DATA
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_1.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_5.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_7.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.084708,-1,0,0,24.253497,3.550604
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_10.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_1.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.0822,-1,0,0,24.253497,3.549647
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_3.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.08009,-1,0,0,24.253497,3.548303
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_8.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_6.dzn,1,1.369748,0,0,0,0,1,0.342183,1,24.253497,1.693447,1.248695,0.921176,0,0,24.253497,1.737772
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_7.dzn,1,1.369748,0,0,0,0,1,0.342183,1,24.253497,1.693447,1.248695,0.921176,0,0,24.253497,1.737772
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_9.dzn,1,1.369748,0,0,0,0,1,0.342183,1,24.253497,1.693447,1.248695,0.921176,0,0,24.253497,1.737772
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_2.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_8.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.07924,-1,0,0,24.253497,3.547322
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_9.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085124,-1,0,0,24.253497,3.550899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_5.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.080513,-1,0,0,24.253497,3.549305
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_9.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.074508,-1,0,0,24.253497,3.546927
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_10.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.077959,-1,0,0,24.253497,3.547269
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_5.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_4.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_10.dzn,1,1.369748,0,0,0,0,1,0.342183,1,24.253497,1.693447,1.248695,0.921176,0,0,24.253497,1.737772
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_8.dzn,1,1.369748,0,0,0,0,1,0.342183,1,24.253497,1.693447,1.248695,0.921176,0,0,24.253497,1.737772
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_6.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.078814,-1,0,0,24.253497,3.548026
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_2.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.071244,-1,0.000001,0,24.253497,3.976075
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_1.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_5.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_4.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.071526,-1,0.000001,0,24.253497,3.976231
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_8.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.070962,-1,0.000001,0,24.253497,3.975869
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_8.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_9.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_7.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.077959,-1,0,0,24.253497,3.548437
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_4.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_6.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_1.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.071244,-1,0.000001,0,24.253497,3.976015
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_8.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_7.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_6.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.071244,-1,0.000001,0,24.253497,3.976247
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_7.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.07068,-1,0.000001,0,24.253497,3.975593
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_10.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.071244,-1,0.000001,0,24.253497,3.976015
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_5.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.071526,-1,0.000001,0,24.253497,3.976231
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_2.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_3.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_4.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.077531,-1,0,0,24.253497,3.548441
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_10.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_6.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_7.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_8.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_5.dzn,1,1.400258,0,0,0,0,1,0.335981,1,24.253497,1.396293,1.14605,0.919039,0,0,24.253497,2.491961
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_6.dzn,1,1.400099,0,0,0,0,1,0.336011,1,24.253497,1.396447,1.14605,0.919039,0,0,24.253497,2.492141
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_9.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_6.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_10.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_9.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.071244,-1,0.000001,0,24.253497,3.976015
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_1.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_3.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_3.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_10.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_3.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.071244,-1,0.000001,0,24.253497,3.976265
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_3.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_4.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_3.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_6.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_7.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_1.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_7.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_8.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_8.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_4.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_1.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_2.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.06437,-1,0.000001,0,24.253497,3.972472
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_2.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_5.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_5.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_9.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_2.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.07924,-1,0,0,24.253497,3.548419
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_10.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_10.dzn,1,1.369748,0,0,0,0,1,0.342183,1,24.253497,1.693447,1.248695,0.921176,0,0,24.253497,1.737772
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_1.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_9.dzn,1,1.369748,0,0,0,0,1,0.342183,1,24.253497,1.693447,1.248695,0.921176,0,0,24.253497,1.737772
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_10.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_3.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.066398,-1,0.000001,0,24.253497,3.973611
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_5.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_5.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.065242,-1,0.000001,0,24.253497,3.973727
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_10.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.065242,-1,0.000001,0,24.253497,3.973417
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_4.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.067549,-1,0.000001,0,24.253497,3.974581
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_7.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_8.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_1.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.065242,-1,0.000001,0,24.253497,3.973073
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_10.dzn,1,1.400089,0,0,0,0,1,0.336013,1,24.253497,1.396447,1.14605,0.919039,0,0,24.253497,2.49259
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_2.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_3.dzn,1,1.369748,0,0,0,0,1,0.342183,1,24.253497,1.693447,1.248695,0.921176,0,0,24.253497,1.737772
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_4.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_2.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_4.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_7.dzn,1,1.400536,0,0,0,0,1,0.335932,1,24.253497,1.393546,1.143349,0.919039,0,0,24.253497,2.490396
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_4.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_10.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_5.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_4.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_5.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_8.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_7.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.06611,-1,0.000001,0,24.253497,3.973835
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_1.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_9.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.065242,-1,0.000001,0,24.253497,3.973127
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_3.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_3.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_6.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.064951,-1,0.000001,0,24.253497,3.973288
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_8.dzn,1,1.400258,0,0,0,0,1,0.335981,1,24.253497,1.396293,1.14605,0.919039,0,0,24.253497,2.491961
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_9.dzn,1,1.400088,0,0,0,0,1,0.336013,1,24.253497,1.397661,1.147392,0.919039,0,0,24.253497,2.492787
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_6.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_8.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_4.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.107451,-1,0,0,24.253497,3.067899
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_6.dzn,1,-1,0,0,0,0,1,-1,-1,24.253497,-1,1.085538,-1,0,0,24.253497,3.551198
