@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC

@DATA
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,1.7742,4.2715,0.0709
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,1.7047,0.1767,0.0713
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,3.1368,1.0924,0.2467
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0,0,0
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,2.1964,2.2997,0.246
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,3.1041,0.5616,0.1571
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.2118,1.3463,0.1631
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,2.8021,1.3764,0.1552
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,0.072
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.3038,0.004,0.0015
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,4.2401,8.9818,0.2583
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,0.0712
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,2.8292,1.7489,0.172
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,3.1268,0.5842,0.1567
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,3.1568,1.2354,0.1602
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,2.6029,1.0582,0.3246
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,2.2258,1.0705,0.3258
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0.8607,0.491,0.1432
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,4.2264,5.5645,0.2966
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,3.0442,1.0046,0.1445
SAT_RACE2008/een-pico-prop05-75.cnf,1,3.0109,1.1704,0.2001
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,2.2121,2.2014,0.2457
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,2.8392,0.5254,0.163
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,2.5111,1.1504,0.1758
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,2.0978,1.9347,0.182
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,3.154,0.6221,0.1577
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.1876,1.3604,0.1632
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,3.0241,0.9978,0.1451
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,0.1153
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,4.0084,2.2027,0.2222
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.1575,1.4436,0.1635
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,4.2307,1.8552,0.2997
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0.8225,0.5123,0.0382
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.0043,0.0016
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,2.2615,2.3906,0.1816
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,3.0606,0.4744,0.1602
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,2.4188,0.3099,0.1084
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,1.3434,0.5553,0.0537
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,2.7663,0.3643,0.2119
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,1.9619,13.1175,0.1586
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,2.8471,0.5647,0.1639
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.9795,0.6042,0.0385
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,2.783,2.9784,0.1686
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.8668,0.6535,0.1434
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,1.3217,0.2994,0.2887
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1041,1.4973,0.1635
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,0.1616
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,2.3814,0.8009,0.1536
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,3.69,1.1688,0.164
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.1618,1.4158,0.1634
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,2.8824,1.6521,0.1238
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,0.1872
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,2.0668,0.3043,0.0855
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.9786,0.6044,0.0385
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,3.2998,0.8363,0.1555
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,2.0783,1.0207,0.0879
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,3.1177,1.9876,0.2184
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,3.2103,3.6815,0.2239
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,3.041,0.6938,0.2925
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,1.3382,0.5499,0.0535
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,2.5099,1.1271,0.3089
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,1.3245,4.4791,0.2278
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,4.249,4.946,0.2785
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,3.0361,0.4214,0.1568
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,4.2548,7.0241,0.278
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,2.0934,3.4899,0.103
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,2.8387,1.7648,0.174
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,0.1591
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,3.0191,0.9938,0.1249
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,0.2327
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,0.1607
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.6337,0.8554,0.1198
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,2.2025,1.179,0.0801
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,2.6588,1.0543,0.2784
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.9426,0.7977,0.0756
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,2.3914,1.3372,0.1651
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,2.9405,1.3359,0.1548
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,0.1153
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,4.2501,1.9823,0.3093
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,2.7463,0.8846,0.1553
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,3.2584,0.8667,0.1922
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,4.253,1.9419,0.3097
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,3.8206,2.9581,0.2312
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,3.1053,0.4041,0.1562
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.2999,0.0038,0.0014
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,2.9173,1.9902,0.1257
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.8469,0.5097,0.0385
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,0.1607
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,3.2216,2.1801,0.3148
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,2.3207,0.7927,0.1585
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,0.1525
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,3.0313,2.591,0.1727
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,1.7113,1.9214,0.3263
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,2.7548,3.6132,0.1239
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,2.5283,1.1941,0.1818
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.1-05.cnf,1,3.9377,4.0158,0.352
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-10-5p0.cnf,1,2.7329,0.7789,0.162
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-motst-2-k315.cnf,1,2.5402,1.2442,0.1795
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf,1,2.3671,0.7905,0.1533
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf,1,1.0535,0.5834,0.0435
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,2.8798,0.5059,0.1632
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-20-5p1.cnf,1,2.8611,0.7474,0.1481
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,3.1522,0.5994,0.1578
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-06-k90.cnf,1,3.4167,1.385,0.1668
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,4.0345,2.8046,0.215
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,1.6204,2.4417,0.1137
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c10nidw_s.cnf,1,2.621,1.9589,0.1479
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-11.cnf,1,2.1412,4.1207,0.148
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf,1,2.2615,2.3906,0.1816
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.7.unsat.cnf,1,2.05,0.2642,0.0938
SAT_RACE2008/post-cbmc-aes-ee-r3.cnf,1,2.4311,2.0427,0.072
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-u.cnf,1,3.1057,0.4525,0.1577
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-par1.cnf,1,2.804,0.6467,0.153
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf,1,0.9694,0.6089,0.0384
SAT_RACE2008/babic-dspam-vc949.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-live-sat-1.0-05.cnf,1,3.9601,9.7149,0.2499
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf,1,1.0524,0.584,0.0431
SAT-Race-2010-CNF/mixed/anbulagan/partial-5-17-u.cnf,1,2.8392,0.5254,0.163
SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf,1,2.7501,0.9431,0.1368
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56687.cnf,1,?,?,?
SAT_RACE2006/SAT-Race_TS_1/vange-color-inc-54.cnf,1,0.6838,4.1706,0.2132
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-f7nidw.cnf,1,2.8031,1.5803,0.1536
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h28-unknown.cnf,1,4.2573,1.83,0.313
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_29.cnf,1,0,0.0043,0.0016
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,3.2018,1.2147,0.1593
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.050-NOTKNOWN.cnf,1,1.8324,0.9353,0.2539
SAT_Competition2011/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,4.0488,7.5865,0.2587
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf,1,1.7135,0.3154,0.0746
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,1.9997,0.2677,0.0886
SAT-Race-2010-CNF/cryptography/desgen/gss-19-s100.cnf,1,2.3542,0.7993,0.1523
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F18.cnf,1,1.3748,3.1303,0.2197
SAT-Race-2010-CNF/software-verification/nec/hard-13-U-9007.cnf,1,3.3634,3.5259,0.2101
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp10s10.shuffled.cnf,1,2.931,0.5255,0.1031
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,2.9628,0.7019,0.12
SAT_RACE2008/simon-s03-fifo8-400.cnf,1,2.8031,0.3834,0.163
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray32_32.cnf,1,1.6701,0.1608,0.0572
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-uns-2.0-iq4.cnf,1,4.1776,5.1526,0.2635
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,2.1138,1.9765,0.1829
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-26.cnf,1,1.9086,1.1725,0.1099
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,1.8473,2.1732,0.1631
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1443,1.4706,0.1635
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_2_keyfind_1.cnf,1,1.3517,0.5659,0.0542
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,3.0726,0.4279,0.1567
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11817.cnf,1,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,0.0712
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,1.9873,0.7872,0.0986
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,3.1268,0.5842,0.1567
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-19-s.cnf,1,3.1155,0.6189,0.1603
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,2.1014,0.2977,0.0924
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-07.cnf,1,1.0519,0.586,0.0423
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-17-s.cnf,1,3.1194,0.5781,0.1582
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,2.6677,1.086,0.2792
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_25.cnf,1,0.0335,0.0054,0.002
SAT_Competition2011/SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,1.7972,18.3064,0.1574
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-10p0.cnf,1,3.0101,0.701,0.1483
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b4.cnf,1,4.1231,13.386,0.2696
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3_uc_sat.cnf,1,2.6568,1.1286,0.0724
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p1.cnf,1,2.9701,0.7355,0.1485
SAT_Competition2011/SAT05/industrial/maris05/Ferry/ferry5_ks99i.renamed-as.sat05-3994.cnf,1,2.5679,0.4162,0.217
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,2.2905,0.7945,0.1577
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top26.cnf,1,2.0847,2.059,0.1821
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_pcb_unknown.cnf,1,2.055,1.4947,0.076
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F19.cnf,1,1.2164,3.6782,0.225
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f9b.cnf,1,2.9372,1.7003,0.1487
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-10-15-u.cnf,1,3.1026,0.5045,0.1589
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,0.1832,3.1983,0.0891
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_14_UNKNOWN.cnf,1,2.3562,1.1167,0.3189
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,2.3661,0.8045,0.1522
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_11_UNKNOWN.cnf,1,2.6015,1.0788,0.2941
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-19r-k100.cnf,1,3.4306,1.5901,0.1554
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p0.cnf,1,2.4818,0.7837,0.1604
SAT_RACE2008/post-cbmc-aes-ele.cnf,1,2.2611,2.4239,0.081
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,2.7777,1.9251,0.1486
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-19-s.cnf,1,2.8377,0.5844,0.1642
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p1.cnf,1,2.851,0.7172,0.1482
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_14_SAT.cnf,1,2.304,1.072,0.3156
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-33-s100.cnf,1,2.3599,0.7915,0.1528
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf,1,3.1522,0.5994,0.1578
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_34.renamed-as.sat05-1926.cnf,1,0.2903,0.0034,0.0013
SAT-Race-2010-CNF/software-verification/post/zfcp-2.8-u2-nh.cnf,1,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.9713,0.6084,0.0385
SAT-Race-2010-CNF/software-verification/nec/hard-7-U-10652.cnf,1,3.0479,3.684,0.2173
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-10-5t1.cnf,1,3.1212,0.628,0.1515
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,2.4662,1.9632,0.0839
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_09_UNSAT.cnf,1,2.3619,1.1364,0.2908
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,2.0418,2.1762,0.1838
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b.cnf,1,3.2161,1.209,0.1587
SAT_RACE2008/velev-vliw-uns-2.0-uq5.cnf,1,4.2313,5.7703,0.2636
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf,1,2.4311,2.0427,0.072
SAT_Competition2007/industrial/industrial/babic/xinetd/xinetd_vc56703.cnf,1,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,2.7281,1.5324,0.151
SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s03-fifo8-300.cnf,1,2.8083,0.3834,0.1629
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns3p00-tseitin.cnf,1,2.9368,1.9984,0.1266
SAT_Competition2011/SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,0.8229,0.5122,0.0383
SAT_Competition2011/SAT03/industrial/li/li-exam/li-exam-61.shuffled-as.sat03-366.cnf,1,1.6689,0.3385,0.2306
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L90_coli.sat.cnf,1,2.5052,2.272,0.1647
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,4.253,1.9419,0.3097
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,2.666,2.063,0.1749
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/k2mul.miter.shuffled-as.sat03-355.cnf,1,1.9964,5.0784,0.0773
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom21.cnf,1,2.2377,2.0987,0.2448
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf,1,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,0.2327
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,3.0829,0.4451,0.1565
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-36-2.cnf,1,0.8229,0.5122,0.0383
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-5.cnf,1,0.9694,0.6089,0.0384
SAT-Race-2010-CNF/mixed/bioinf/rpoc_xits_08_UNSAT.cnf,1,2.6543,1.1393,0.2783
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_17_UNKNOWN.cnf,1,2.4024,1.1379,0.3132
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-10-15-s.cnf,1,3.0721,0.5241,0.1602
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_09_UNSAT.cnf,1,2.4276,1.1654,0.2913
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,2.3427,0.7984,0.1512
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom18.cnf,1,2.2958,1.9345,0.244
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10bidw.cnf,1,2.7152,1.548,0.1496
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L60_coli.sat.cnf,1,2.7664,1.9561,0.1809
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,2.898,0.5067,0.1634
