@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,17.2209,0.0061,0.0061,0.0081,13.8031,0.0061,110,120,110,100,110.035,0.012,109.889,101,120,0.0024
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf,1,83.2474,0.0006,0.0006,0.0021,69.8208,0.0004,990.5,1016,990,960,981.434,0.0013,989.103,964,1013,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,14.2533,0.0077,0.0077,0.0102,11.7805,0.0077,87,97,87,79,87.6061,0.0151,87.5237,79,97,0.0018
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,25.0459,0.0047,0.0047,0.0078,19.394,0.0047,141,151,141,129,140.577,0.0094,140.598,129,152,0.0018
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,737.667,0.0001,0.0001,0.0002,650.333,0.0001,5345,5391,5331,5301,5338.33,0.0003,5323.33,5281,5331,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,8.6734,0.05,0.05,0.05,7.6824,0.05,20,25,20,16,20.1614,0.0459,20.1533,16,24,0.0404
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,43.5185,0.0063,0.0063,0.0063,35.8715,0.0063,153,166,153,140,153.067,0.0197,152.627,140,166,0.0042
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,47.5786,0.0056,0.0056,0.0056,37.902,0.0056,172,186,173,159,172.729,0.0179,173.323,159,187,0.0041
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,10.5296,0.0778,0.0778,0.0778,10.4552,0.0778,15,19,15,12,15.2343,0.0111,15.3742,11,19,0.0717
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,103.829,0.0025,0.0025,0.0025,78.8421,0.0025,382,403,383,363,383.021,0.0091,382.791,361,402,0.0017
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,24.3939,0.0044,0.0044,0.0058,19.5965,0.0044,152,164,152,140,151.452,0.0087,151.406,140,162,0.0007
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,44.2246,0.0063,0.0063,0.0063,36.8811,0.0063,153,165,154,141,152.437,0.0197,153.889,139,167,0.0044
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,34.5167,0.0083,0.0083,0.0083,29.066,0.0083,115,125,115,104,114.944,0.0243,114.511,105,125,0.0063
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,13.3515,0.0076,0.0076,0.0124,10.8837,0.0074,90,99,90,81,89.8181,0.015,89.8252,81,99,0.0034
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,49.4173,0.0056,0.0056,0.0056,40.1566,0.0056,171,186,172,159,171.614,0.0179,172.469,158,187,0.0039
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,19.549,0.0318,0.0318,0.0318,19.9178,0.0318,36,43,36,30,36.1581,0.0117,36.2086,30,43,0.0283
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,14.0635,0.0467,0.0467,0.0467,14.233,0.0467,25,30,25,20,24.9962,0.0117,24.923,20,30,0.0405
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,46.7301,0.0063,0.0063,0.0063,38.5152,0.0063,152,165,153,139,151.93,0.0197,152.106,138,165,0.0044
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,12.8464,0.0066,0.0066,0.0088,10.9432,0.0066,102,112,102,92,101.82,0.013,101.839,92,111,0.0026
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,9.0282,0.05,0.05,0.05,8.1599,0.05,20,25,20,16,20.1123,0.0459,19.9844,16,24,0.0371
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,924.4,0.0002,0.0002,0.0003,347,0.0002,4074,4144,4056,0,4076.4,0.0003,3260,3978,4078,0
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,21.0425,0.0292,0.0292,0.0292,21.2913,0.0292,40,46,39,33,39.7905,0.0117,39.5,33,46,0.0262
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,25.7178,0.0233,0.0233,0.0233,26.0815,0.0233,49,57,49,42,49.6331,0.0117,49.3314,42,57,0.0209
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,7.5094,0.1273,0.1273,0.1273,6.8975,0.1273,10,12,10,7,9.654,0.011,9.6915,7,13,0.1093
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S644655157-049.cnf,1,10.3785,0.0417,0.0417,0.0417,9.3441,0.0417,24,29,24,19,23.9378,0.0454,23.8989,19,29,0.0317
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S318878687-017.cnf,1,19.5297,0.0318,0.0318,0.0318,20.0712,0.0318,36,43,36,30,36.4506,0.0117,36.2136,30,43,0.028
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,197.271,0.0005,0.0005,0.001,97.1091,0.0005,1274,1302,1287,1239,1272.45,0.0011,1256.31,1239,1310,0.0001
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1924010222-09.UNSAT.shuffled.cnf,1,24.0395,0.0051,0.0051,0.0085,19.056,0.0051,130,141,130,120,130.103,0.0101,130.377,119,141,0.002
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,7.1947,0.0625,0.0625,0.0625,6.3588,0.0625,16,20,16,13,16.246,0.0461,16.2613,13,20,0.0434
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,310.353,0.0003,0.0003,0.0006,166.6,0.0003,2123,2154,2127,2108,2119.72,0.0006,2132.82,2083,2165,0.0001
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1818639567-059.cnf,1,13.0022,0.05,0.05,0.05,13.4412,0.05,23,28,23,19,23.1026,0.0117,23.3961,19,28,0.0453
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2028777924-038.cnf,1,8.8775,0.1,0.1,0.1,8.6652,0.1,12,15,12,9,12.0707,0.0111,12.0306,9,15,0.0899
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1796956909-029.cnf,1,8.2709,0.1077,0.1077,0.1077,7.7903,0.1077,11,14,11,8,11.3342,0.0111,11.3192,8,14,0.1003
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1279315365-067.cnf,1,1625.71,0.0002,0.0002,0.0003,321.067,0.0002,3814,3892,3835,0,3824.53,0.0004,3323.43,3772,3922,0
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2051531193-03.cnf,1,200.289,0.0004,0.0004,0.0007,138.702,0.0004,1481,1536,1485,1454,1455.26,0.0009,1486.37,1444,1526,0.0001
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,280.421,0.0003,0.0003,0.0006,155.231,0.0003,2120,2170,2136,2089,2128.19,0.0006,2131.74,2098,2171,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S353643296-086.cnf,1,17.6553,0.0062,0.0062,0.0102,14.1739,0.0061,107,117,108,98,107.527,0.0123,107.709,98,118,0.0024
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,187.294,0.0005,0.0005,0.001,99.1091,0.0005,1280,1307,1274,1243,1281.2,0.001,1250.27,1243,1302,0.0001
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,55.2051,0.005,0.005,0.005,43.9216,0.005,192,206,191,177,191.757,0.0165,191,179,206,0.0035
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf,1,1041,0.0001,0.0001,0.0002,1032.6,0.0001,8561,8564,8536,8536,8546.2,0.0002,8536,8492,8536,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1332146811-066.cnf,1,492.667,0.0002,0.0002,0.0003,328.357,0.0002,3802.5,3852,3777.5,3747,3813.71,0.0004,3783.17,3778,3801,0
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1426208256-08.cnf,1,13.5123,0.05,0.05,0.05,13.6572,0.05,23,28,23,19,23.0061,0.0117,23.0023,18,28,0.0462
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,20.5312,0.0049,0.0049,0.008,16.493,0.0048,139,150,139,128,138.848,0.0097,138.91,128,150,0.0007
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,14.4042,0.0286,0.0286,0.0286,13.0009,0.0286,34.5,41,35,29,34.5579,0.0426,34.7398,29,41,0.022
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,33.6531,0.0083,0.0083,0.0083,28.0135,0.0083,115,127,115,103,115.571,0.0243,114.783,104,126,0.0061
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,9.6844,0.0455,0.0455,0.0455,8.7825,0.0455,22,27,22,17,21.9873,0.0457,21.9458,18,27,0.0337
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,8.8232,0.05,0.05,0.05,7.8581,0.05,20,25,20,16,20.1564,0.0458,20.0209,16,24,0.0404
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,21.2962,0.0048,0.0048,0.0079,17.044,0.0047,141,153,141,130,141.16,0.0094,140.91,130,152,0.0015
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1159550149-077.cnf,1,8.2603,0.0556,0.0556,0.0556,7.3426,0.0556,18,22,18,14,18.0908,0.0461,18.1654,14,22,0.0428
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,54.3957,0.005,0.005,0.005,43.8848,0.005,191,205,189,174,192,0.0165,189.446,178,207,0.0037
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2053050899-08.cnf,1,14.8869,0.0437,0.0437,0.0437,15.0481,0.0437,26,32,27,22,26.6575,0.0117,26.5476,22,32,0.0401
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S906725726-060.SATISFIABLE.cnf,1,7.4953,0.0667,0.0667,0.0667,6.5054,0.0667,15,19,15,12,15.2286,0.0462,15.2412,12,19,0.0513
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1307117813-09.UNSAT.shuffled.cnf,1,9.2554,0.0933,0.0933,0.0933,8.9131,0.0933,13,16,13,10,12.9067,0.0111,12.977,10,16,0.0812
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,11.8003,0.0333,0.0333,0.0333,10.7022,0.0333,30,36,30,25,29.9599,0.044,29.8334,25,35,0.0247
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1534329206-02.SAT.shuffled.cnf,1,9.2856,0.0933,0.0933,0.0933,8.8795,0.0933,13,16,13,10,13.0068,0.0111,12.9836,10,16,0.0842
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,10.5369,0.0778,0.0778,0.0778,10.3888,0.0778,15,19,15,12,15.3495,0.0111,15.3813,12,19,0.0713
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S379672572-039.SATISFIABLE.cnf,1,19.9502,0.0051,0.0051,0.0068,16.1385,0.0051,131,141,131,121,130.917,0.0101,131.069,121,142,0.002
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,24.0021,0.0032,0.0032,0.0065,19.7918,0.0022,200,213,200,187,199.64,0.0064,199.79,187,213,0.0006
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S2051339669-029.cnf,1,19.5282,0.0318,0.0318,0.0318,19.9577,0.0318,36,43,36,30,36.2115,0.0117,36.2167,30,43,0.0288
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1411264373-05.UNSAT.shuffled.cnf,1,9.4775,0.0455,0.0455,0.0455,8.6281,0.0455,22,27,22,18,21.9955,0.0455,22.03,18,27,0.032
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1171422074-087.cnf,1,8.5739,0.1077,0.1077,0.1077,8.0189,0.1077,11,14,11,8,11.2937,0.0111,11.2356,8,14,0.0973
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,12.9009,0.0086,0.0086,0.0113,10.702,0.0085,79,87,79,71,78.7696,0.0167,78.912,70,87,0.0026
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1,108.297,0.0025,0.0025,0.0025,93.337,0.0025,381.5,407,382,361,378.087,0.0091,379.655,358,403,0.0015
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1528563858-100.cnf,1,18.4072,0.0064,0.0064,0.0085,15.0697,0.0064,104,114,104,94,104.053,0.0126,103.996,94,114,0.0025
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S313074252-14.cnf,1,112.207,0.0008,0.0008,0.0015,72.8957,0.0008,851,874,846,820,851.852,0.0016,841.514,826,881,0.0002
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,8.2445,0.0556,0.0556,0.0556,7.3983,0.0556,18,22,18,14,18.1024,0.046,18.1188,14,22,0.0412
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1,6.8056,0.14,0.14,0.14,6.3245,0.14,9,12,9,6,8.9081,0.011,8.923,6,12,0.127
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S960198064-030.SATISFIABLE.cnf,1,17.1461,0.0055,0.0055,0.0074,14.019,0.0055,121,132,121,110,120.913,0.0109,120.911,110,131,0.0021
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1180773190-07.SAT.shuffled.cnf,1,9.1926,0.05,0.05,0.05,8.3329,0.05,20,24,20,16,19.9834,0.0458,19.9513,16,24,0.039
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,9.0936,0.05,0.05,0.05,8.135,0.05,20,24,20,16,20.0468,0.0459,20.0916,16,24,0.0418
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,22.4625,0.0048,0.0048,0.0079,17.7515,0.0047,139,150,139,129,139.138,0.0096,139.327,128,151,0.0018
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,34.0352,0.0175,0.0175,0.0175,33.7063,0.0175,65,76,66,59,66.049,0.0117,66.1572,57,74,0.0157
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,22.5442,0.0056,0.0056,0.0093,17.7847,0.0056,119,129,118,108,118.637,0.0111,118.401,108,129,0.0021
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,7.8784,0.1167,0.1167,0.1167,7.5227,0.1167,10,13,10,8,10.5065,0.011,10.5249,8,13,0.1054
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,18.1953,0.035,0.035,0.035,18.0542,0.035,33,39,33,27,33.2985,0.0117,33.1162,27,39,0.031
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,456.8,0.0002,0.0002,0.0004,343.8,0.0002,3417.5,3477,3415,3318,3431,0.0004,3405.4,3335,3427,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1490060417-003.cnf,1,159.736,0.0005,0.0005,0.001,95.1774,0.0005,1280,1308,1282,1243,1280.6,0.0011,1281.38,1252,1316,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,57.122,0.005,0.005,0.005,45.1117,0.005,191,206,190,176,190.442,0.0165,189.884,176,205,0.0036
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1019153514-04.SAT.shuffled.cnf,1,9.5205,0.0455,0.0455,0.0455,8.573,0.0455,22,27,22,18,22.0208,0.0455,22.0298,18,27,0.035
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S1737989193-079-UNKNOWN.cnf,1,14.0232,0.0467,0.0467,0.0467,14.1585,0.0467,25,30,25,20,24.9756,0.0117,24.8368,20,30,0.0418
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,23.3739,0.0042,0.0042,0.0068,18.3037,0.0041,162,174,162,150,161.91,0.0083,161.985,149,174,0.0003
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S2126130224-030.cnf,1,410,0.0002,0.0002,0.0004,352.467,0.0002,3385,3428,3404,3355,3166.6,0.0004,3395.43,3299,3412,0
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,18.1231,0.035,0.035,0.035,17.9585,0.035,33,39,33,27,32.9523,0.0117,33.0456,27,39,0.0317
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1449408666-02-SAT.cnf,1,28.7435,0.0027,0.0027,0.0046,22.3545,0.0018,235,250,235,221,235.164,0.0054,235.054,221,250,0.001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,21.0191,0.0048,0.0048,0.0095,16.611,0.0047,140,151,140,128,139.832,0.0096,139.595,128,151,0.0018
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1627256190-14.cnf,1,59.7414,0.0045,0.0045,0.0045,50.54,0.0045,211,226,209,195,209.668,0.0153,209.435,195,226,0.0028
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,9.5347,0.0933,0.0933,0.0933,9.1323,0.0933,13,16,13,10,12.9233,0.0111,12.8948,10,16,0.0825
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2125310989-062.cnf,1,8.6349,0.1,0.1,0.1,8.3665,0.1,12,15,12,9,12.0915,0.0111,12.1973,9,16,0.0931
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,9.608,0.0875,0.0875,0.0875,9.53,0.0875,14,17,14,10,13.7155,0.0111,13.704,10,17,0.0781
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,8.4915,0.1077,0.1077,0.1077,7.997,0.1077,11,14,11,8,11.2968,0.0111,11.2427,8,14,0.0951
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,143.658,0.0006,0.0006,0.001,89.8171,0.0006,1073.5,1098,1076.5,1042,1072.57,0.0013,1061.88,1042,1108,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1674394075-027.cnf,1,12.6126,0.0083,0.0083,0.0109,10.4606,0.0082,81,90,81,73,81.5963,0.0163,81.4545,73,90,0.0031
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,672,0.0001,0.0001,0.0002,745.111,0.0001,5309,5340,5279,5272,4719.11,0.0003,5319,0,5279,0
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf,1,8.8284,0.1,0.1,0.1,8.5442,0.1,12,15,12,9,12.0574,0.0111,12.0903,9,15,0.0931
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1257199575-18.UNSAT.shuffled.cnf,1,20.797,0.0063,0.0063,0.0103,16.7268,0.0062,106,116,106,97,106.149,0.0125,106.186,97,116,0.0024
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,8.6367,0.1,0.1,0.1,8.4306,0.1,12,15,12,9,12.1301,0.0111,12.0976,9,15,0.092
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,23.7816,0.0048,0.0048,0.0079,18.8537,0.0047,139,150,138,127,138.957,0.0095,138.741,128,150,0.0018
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S786890012-057.cnf,1,17.861,0.0055,0.0055,0.0091,14.2771,0.0055,122,132,122,111,121.71,0.0109,121.707,111,132,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,19.7923,0.0057,0.0057,0.0093,16.2924,0.0056,118,128,118,108,118.124,0.0112,118.154,108,128,0.0021
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,7.1424,0.0667,0.0667,0.0667,6.199,0.0667,15,19,15,12,15.2631,0.0462,15.3067,12,19,0.0445
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1767813611-042.cnf,1,9.5241,0.0455,0.0455,0.0455,8.6632,0.0455,22,27,22,18,22.0012,0.0456,21.9215,18,26,0.0354
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,458.25,0.0002,0.0002,0.0003,353.909,0.0002,4045,4083,4032,3974,4046.91,0.0003,4031.75,3995,4072,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,154.96,0.0006,0.0006,0.001,89.023,0.0006,1062,1095,1068,1038,1064.77,0.0013,1056.09,1041,1099,0.0001
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1342589780-15.cnf,1,55.6859,0.005,0.005,0.005,43.8213,0.005,193,207,190.5,177,191.725,0.0165,190.234,178,205,0.0034
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S199880667-010.UNKNOWN.cnf,1,9.8455,0.0875,0.0875,0.0875,9.6943,0.0875,13,17,14,10,13.6696,0.0111,13.7791,10,17,0.0824
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S333805260-05.cnf,1,16.3031,0.0389,0.0389,0.0389,16.8734,0.0389,30,36,30,25,29.9416,0.0117,30.0205,24,36,0.0354
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,24.5025,0.0041,0.0041,0.0054,19.4466,0.0041,162,174,162,150,161.838,0.0082,162.302,150,174,0.0016
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S870840347-014.cnf,1,13.3458,0.05,0.05,0.05,13.5072,0.05,23,28,23,19,23.1489,0.0117,23.2564,19,28,0.0434
