@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1295462378-089.cnf,1,16.4436,0.0389,0.0389,0.0389,16.9709,0.0389,30,35,30,25,29.7648,0.0117,29.971,25,36,0.0352,0.6311,180,180,4186,4143.75,0.1517,0.0001,3972,0.7295,3998,4419,3972,0.0001,4419,0.0435,0.0024,0.0001,15300,0.1445,0.0117,1.3475,0.0118,0.0001,15300,54.9991,0.0037,0.0001,54.9991,4419,1.6255,0,0.0002,2,4.2388,0.0311,54.1639,53.7805,54.9991,0.0432,0.0164,2,0.0239,0.2011,3.0743,0.68,2.0782,0.4217,52.6661
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S819692891-023.cnf,1,9.3947,0.0933,0.0933,0.0933,8.972,0.0933,13,16,13,10,12.9642,0.0111,12.9799,10,16,0.0863,0.6731,75,75,4398,4430.8,0.1972,0.0001,4346,0.7559,4359,4533,4346,0,4518,0.1061,0.0053,0,6675,0.2,0.0111,1.7949,0.0112,0.0001,6675,27.3622,0.007,0.0001,27.3622,4533,2.0479,0,0.0001,2,3.779,0.0328,27.0189,26.9987,27.3331,0.0179,0.0144,2,0.0252,0.2628,2.9485,0.6862,2.0446,0.4114,26.2861
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S516218553-20-SAT.cnf,1,26.034,0.0032,0.0032,0.0064,20.2177,0.0021,205,218,205,192,204.688,0.0062,204.819,191,218,0.0006,0.2859,990,935,3363,3141.7143,0.057,0.1094,1805,0.5107,3006,3741,1805,0.0668,3643,0.0094,0.0016,0.0369,3526,0.0512,0.019,0.2298,0.2652,0.1225,3582,40.717,0.0048,0.1674,40.717,3741,0.8067,0.3136,0.2286,4.4593,2.5715,0.2397,37.6061,37.6799,39.7848,0.1916,0.0526,5,0.1783,0.534,2.26,0.6453,3.1604,0.322,35.2454
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S419666888-007.cnf,1,13.6748,0.008,0.008,0.0131,11.193,0.0078,85,94,85,76,84.9997,0.0158,84.8677,77,93,0.003,0.3402,400,383,3943,3940,0.0793,0.0805,3854,0.5858,3901,4008,3854,0.0479,3980,0.0149,0.0039,0.0298,1679,0.078,0.0292,0.3911,0.2281,0.0917,1700,26.7879,0.0089,0.1242,26.7879,4008,0.9796,0.2745,0.1669,4,2.6916,0.242,23.986,24.4973,26.475,0.0123,0.064,4,0.1803,0.3483,2.3426,0.5925,3.4016,0.3758,21.8258
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,20.6966,0.0051,0.0051,0.0085,16.557,0.0051,131,141,130,120,130.4,0.0102,130.384,119,141,0.002,0.3114,600,589,3767,3773.5,0.0678,0.0746,3641,0.5378,3754,3886,3641,0.0462,3849,0.0106,0.0025,0.0247,2545,0.0644,0.0204,0.3047,0.2314,0.0865,2556,38.0003,0.0059,0.1176,38.0003,3886,0.8961,0.2685,0.1623,4,2.6447,0.2156,32.1636,32.9793,37.2601,0.0182,0.0848,4,0.1702,0.2739,2.3081,0.5876,3.2702,0.3661,29.9076
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,946.5,0.0001,0.0001,0.0002,2758.71,0.0001,6362,6370,6397.5,6334,5436.86,0.0002,6397.5,0,6334,0,0.2275,30000,29275,4,4.7482,0.014,0.0801,2,0.2858,3,8,1,0.0479,6,0.0003,0.0001,0.0285,125223,0.4411,0.0007,0.1268,0.2338,0.0932,126000,209,0.0002,0.1249,121.5,11,0.6556,0.292,0.176,5.7857,2.7091,0.229,78.4,82.6888,96.6667,0.4631,0.3354,6,0.1726,0.198,2.329,0.5876,3.368,0.441,51.1667
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,9.7014,0.04,0.04,0.04,8.6685,0.04,25,30,25,20,25.0874,0.0452,25.0527,20,30,0.0323,0.5541,125,125,4198,4234.1429,0.1528,0.0017,4099,0.6906,4185,4367,4099,0.0011,4365,0.0492,0.0078,0.0007,2662,0.1536,0.0466,1.0829,0.047,0.002,2662,30.7177,0.012,0.0027,30.7177,4367,1.543,0.0191,0.0038,2.9355,3.4852,0.093,27.9255,28.1514,29.0103,0.0216,0.0486,3,0.0697,0.2972,2.7887,0.6439,3.0776,0.4277,26.6054
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1,22.5126,0.0044,0.0044,0.0073,17.6738,0.0044,152,164,152,141,152.195,0.0087,152.384,140,164,0.0017,0.3056,700,688,3659,3636,0.0632,0.0756,3558,0.5615,3599,3684,3558,0.0425,3680,0.0091,0.0021,0.0263,2973,0.0658,0.0178,0.2838,0.2314,0.0897,2982,42.7725,0.0057,0.1263,42.7725,3684,0.8779,0.2877,0.1732,4.0029,2.7038,0.2243,35.6602,36.4054,39.8978,0.0121,0.0828,5,0.1744,0.4156,2.3332,0.5839,3.319,0.3864,33.6874
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,25.5682,0.0051,0.0051,0.0085,20.5025,0.0051,129,140,129,119,129.468,0.0101,129.25,119,140,0.0012,0.3015,600,589,3840,3828.1429,0.0637,0.0667,3718,0.5076,3751,3985,3718,0.038,3889,0.0118,0.0025,0.0217,2545,0.0633,0.0232,0.3006,0.2314,0.0843,2556,35.387,0.0067,0.1117,35.387,3985,0.9143,0.2809,0.1718,4.0187,2.7029,0.2138,30.5273,31.0528,34.5511,0.0223,0.0891,5,0.1611,0.2055,2.3286,0.5804,3.2785,0.3762,26.8802
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1112524719-021.cnf,1,15.3033,0.0071,0.0071,0.0141,12.6312,0.007,94,104,94,85,94.2871,0.0141,94.3491,85,104,0.0027,0.3211,440,427,3947,3940.625,0.0777,0.0819,3873,0.5723,3908,4026,3873,0.0443,3990,0.0188,0.0036,0.0235,1857,0.0776,0.0366,0.3575,0.2299,0.0926,1870,25.7599,0.0102,0.1244,25.7599,4026,0.9458,0.3046,0.1821,4,2.7597,0.2256,24.1505,24.1911,25.041,0.0126,0.0334,4,0.167,0.303,2.351,0.5889,3.284,0.3908,23.1183
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S650356257-052.cnf,1,432.5,0.0003,0.0003,0.0004,234.739,0.0003,2531,2584,2552.5,2470,2539.22,0.0005,2364.21,2504,2579,0,0.2401,12000,11682,13,14.1395,0.2882,0.0789,9,0.3107,11,20,6,0.0469,17,0.0008,0.0001,0.0278,50039,0.0134,0.0016,0.1378,0.2335,0.0924,50400,99,0.0005,0.1246,70.7778,32,0.6497,0.2958,0.1758,5.0346,2.727,0.2282,57.4,58.1435,65,0.3259,0.1715,6,0.1719,1.0258,2.325,0.5881,3.369,2.6366,46.4545
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,53.7224,0.005,0.005,0.005,44.5358,0.005,191,207,191,177,191.279,0.0165,191.7,178,207,0.0033,0.474,1000,1000,41,42.4123,0.061,0.0023,32,0.5845,35,57,27,0.0015,45,0.0069,0.0009,0.001,20000,0.0868,0.0216,0.3618,0.05,0.0029,20000,72.4333,0.0018,0.0036,63.54,80,1.0547,0.085,0.0051,3,3.703,0.0829,57.0244,57.1003,60.2143,0.2506,0.0938,3,0.0621,0.1669,2.884,0.6505,3.0529,0.5657,50.5313
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,34.0797,0.0083,0.0083,0.0083,28.0362,0.0083,115,127,115,105,115.132,0.0243,115.258,104,126,0.0058,0.4945,600,600,88,93.2973,0.074,0.0023,73,0.6248,81,112,59,0.0015,100,0.0109,0.0016,0.001,12000,0.0773,0.0296,0.4533,0.05,0.0028,12000,54.6351,0.0028,0.0035,51.6047,188,1.1445,0.0727,0.0049,3,3.6557,0.0792,47.4557,47.3918,49.5149,0.249,0.0622,3,0.0608,0.1893,2.9355,0.6498,2.9861,0.4262,43.7736
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,21.7953,0.028,0.028,0.028,22.0776,0.028,42,49,41,35,41.6614,0.0117,41.2177,35,48,0.0246,0.6192,250,250,198,228.8947,0.1279,0.0001,164,0.7054,179,251,135,0.0001,231,0.0313,0.0017,0.0001,21250,0.1349,0.0117,1.1558,0.0118,0.0001,21250,60.5242,0.0024,0.0001,51.8478,889,1.5302,0,0.0002,2,4.3256,0.0334,48.5285,48.907,49.9957,0.5489,0.0553,2,0.0253,0.1838,3.0249,0.6802,2.1267,0.4258,46.1352
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,24.0121,0.0056,0.0056,0.0074,19.2121,0.0056,118,129,118,108,118.42,0.011,118.127,108,128,0.0021,0.3076,550,539,3843,3869.1429,0.0703,0.0704,3779,0.5231,3793,4039,3779,0.0401,3951,0.0125,0.0027,0.0227,2328,0.0663,0.0253,0.3185,0.2315,0.0839,2343,32.9948,0.0064,0.1131,32.9948,4039,0.9291,0.2902,0.1679,4.0037,2.7088,0.2135,28.9828,29.8472,31.7656,0.0229,0.0645,5,0.1727,0.2475,2.3081,0.5835,3.2704,0.37,26.9442
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,13.1467,0.0068,0.0068,0.0089,11.0115,0.0067,100,109,100,91,99.778,0.0134,99.8806,90,110,0.0021,0.3299,460,448,3864,3886.75,0.075,0.0827,3784,0.5718,3801,4138,3784,0.0498,3952,0.0159,0.0033,0.0286,1944,0.0773,0.0319,0.3569,0.2305,0.0937,1955,31.2547,0.0067,0.1265,31.2547,4138,0.9367,0.2746,0.1766,4,2.6498,0.2339,26.9309,26.9642,29.1938,0.0285,0.0823,4,0.1759,0.3479,2.2625,0.5904,3.3399,0.3838,24.0745
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,21.7645,0.028,0.028,0.028,22.3873,0.028,41,48,41,35,41.4119,0.0117,41.0161,35,48,0.0249,0.621,250,250,215,243.6563,0.1248,0.0001,173,0.7211,192,271,138,0.0001,249,0.0307,0.0018,0.0001,21250,0.1376,0.0117,1.1995,0.0118,0.0001,21250,60.7759,0.0025,0.0001,51.4703,879,1.5345,0,0.0002,2,4.3052,0.0319,48.9554,49.1892,50.4589,0.5389,0.0617,2,0.0239,0.1819,3.1734,0.6774,2.0601,0.4476,45.8531
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1137823545-077.cnf,1,19.1984,0.0057,0.0057,0.0095,15.3372,0.0057,117,127,116,106,116.618,0.0113,116.392,107,127,0.0022,0.3143,540,529,3891,3871.5,0.0702,0.079,3757,0.5556,3795,3998,3757,0.0485,3964,0.0153,0.0029,0.027,2284,0.0666,0.0285,0.3248,0.2316,0.0925,2295,34.456,0.0079,0.1236,34.456,3998,0.9262,0.2851,0.1757,4.0038,2.6913,0.239,29.2184,29.6025,30.834,0.0214,0.0717,5,0.1761,0.3265,2.3133,0.589,3.2893,0.366,26.7767
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S622482268-08-UNKNOWN.cnf,1,34.7205,0.0027,0.0027,0.0045,26.6429,0.0018,238,253,239,224,237.967,0.0053,238.521,223,253,0.0005,0.2662,1170,1099,963,1229.6,0.0478,0.1072,810,0.4882,892,2792,758,0.0598,1355,0.007,0.0014,0.0344,4155,0.0493,0.0152,0.2021,0.2645,0.1204,4234,44.2421,0.0048,0.1657,42.5666,2921,0.7726,0.3327,0.221,4.7386,2.6527,0.2442,28.7061,30.6485,31.6199,0.5127,0.1622,5,0.194,0.2392,2.273,0.6475,3.1745,0.3003,26.9361
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,1004.33,0.0002,0.0002,0.0004,264,0.0002,3187,3255,3189,0,3198.19,0.0004,2841.11,3126,3244,0,0.2271,15000,14668,10,10.2255,0.3754,0.0802,7,0.2763,8,15,5,0.0474,12,0.0005,0.0001,0.0285,62631,0.0153,0.0011,0.1032,0.2342,0.093,63000,119.2,0.0003,0.1254,78.1429,28,0.9252,0.2906,0.1755,5.014,2.7041,0.2279,60.6154,61.4837,72.1667,0.3546,0.2129,6,0.1712,1.8424,2.3247,0.5858,3.3651,1.0724,44.4667
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf,1,33.5139,0.002,0.002,0.0055,26.9339,0.0014,311,328,311,295,311.154,0.004,311.145,296,328,0.0002,0.2483,1665,1452,1689,1720.8462,0.0427,0.1386,1331,0.4799,1391,2188,1188,0.0824,1994,0.0055,0.001,0.048,4888,0.0412,0.0106,0.1649,0.2971,0.1519,5177,40.8458,0.0035,0.2077,40.154,2198,0.6972,0.3726,0.2666,5.0145,2.5861,0.2626,33.0757,33.2674,34.3599,0.2004,0.1098,6,0.1948,0.2717,2.1709,0.6999,3.0369,0.3077,30.0387
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S688769362-007.cnf,1,19.7035,0.0056,0.0056,0.0092,16.1215,0.0055,119,130,120,109,119.422,0.0112,119.573,109,130,0.0021,0.3121,560,542,3843,3840.625,0.07,0.0734,3686,0.5584,3800,3948,3686,0.0442,3944,0.0127,0.0027,0.0265,2356,0.0685,0.0242,0.326,0.2301,0.0889,2380,34.6383,0.0072,0.1191,34.6383,3948,0.9204,0.2856,0.1702,4.0037,2.6965,0.2217,29.2564,30.1669,33.4848,0.0212,0.0791,5,0.1732,0.2648,2.3071,0.5916,3.289,0.3682,27.4314
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1036996799-006.cnf,1,12.3751,0.0082,0.0082,0.0136,10.0821,0.0081,82,91,82,74,82.6059,0.0162,82.5433,74,91,0.0037,0.3415,380,369,3960,3943.625,0.0818,0.0778,3865,0.6262,3886,4057,3865,0.0471,4027,0.0156,0.0041,0.0268,1607,0.0814,0.0305,0.3914,0.2296,0.0888,1615,26.6424,0.01,0.1195,26.6424,4057,0.9696,0.2675,0.1622,4,2.6537,0.2299,23.6568,23.9264,26.1666,0.017,0.0641,4,0.1676,0.3455,2.3379,0.5836,3.354,0.3841,21.9059
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1804335510-002.cnf,1,12.837,0.0081,0.0081,0.0134,10.7822,0.008,83,92,83,75,83.2452,0.0158,83.0862,75,92,0.0019,0.3339,380,373,3937,3954.125,0.0822,0.0827,3789,0.5691,3878,4180,3789,0.0446,4115,0.0181,0.0039,0.0247,1603,0.0803,0.0331,0.3928,0.2327,0.0923,1615,25.5907,0.01,0.1206,25.5907,4180,0.9703,0.2835,0.1738,4,2.6833,0.2274,22.4257,22.6141,23.3835,0.0309,0.0561,4,0.181,0.3172,2.266,0.5791,3.288,0.4025,21.4516
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1388268034-092.cnf,1,61.2559,0.0045,0.0045,0.0045,49.3402,0.0045,210,225,210,195,210.352,0.0152,210.691,196,226,0.0031,0.4724,1100,1100,36,38.1846,0.0569,0.0023,28,0.5725,32,50,23,0.0015,42,0.006,0.0008,0.001,22000,0.0555,0.0193,0.33,0.05,0.0027,22000,81.3429,0.0015,0.0035,67.6571,91,1.0218,0.0869,0.005,3,3.7004,0.0777,60.9375,60.1845,63.7692,0.2725,0.0991,3,0.0597,0.1461,2.8783,0.647,2.9971,0.395,52.3409
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S187076430-06.cnf,1,14.9294,0.0437,0.0437,0.0437,15.0191,0.0437,26,32,26,21,26.5309,0.0117,26.4366,21,32,0.0393,0.6389,160,160,4251,4187.75,0.1523,0.0001,4032,0.7369,4080,4388,4032,0.0001,4388,0.049,0.0027,0.0001,13600,0.1531,0.0117,1.3793,0.0118,0.0001,13600,49.9838,0.004,0.0001,49.9838,4388,1.6519,0,0.0002,2,4.1944,0.0311,49.0618,48.6146,49.9838,0.0338,0.0199,2,0.0236,0.2813,3.0272,0.6787,2.0586,0.4139,47.6228
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1223878722-065.cnf,1,8.4612,0.1077,0.1077,0.1077,7.9626,0.1077,11,14,11,8,11.3157,0.0111,11.271,8,14,0.0978,0.6866,65,65,4442,4470.6667,0.2149,0.0001,4417,0.7638,4432,4590,4417,0,4506,0.1184,0.0068,0,5785,0.209,0.0111,1.8509,0.0112,0.0001,5785,24.459,0.009,0.0001,24.459,4590,2.1037,0,0.0001,2,3.7877,0.0285,24.2144,24.1835,24.3602,0.0135,0.0081,2,0.0233,0.2767,2.9001,0.6929,1.9739,0.4175,23.8546
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S116991008-16.SAT.shuffled.cnf,1,10.7459,0.0385,0.0385,0.0385,9.8506,0.0385,26,31,26,21,25.9668,0.045,25.8344,21,31,0.0267,0.5494,130,130,4187,4221.625,0.1508,0.0015,4116,0.6946,4171,4437,4116,0.001,4353,0.0466,0.0077,0.0006,2769,0.1522,0.0466,1.0807,0.0469,0.0019,2769,30.8393,0.0134,0.0023,30.8393,4437,1.511,0.0206,0.0037,2.9922,3.5037,0.0821,28.6214,28.7835,29.5169,0.0253,0.0334,3,0.059,0.2751,2.9344,0.6418,2.9144,0.4301,27.587
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S326477539-068.cnf,1,12.6361,0.0081,0.0081,0.0107,10.5131,0.008,83,92,83,74,82.7771,0.0158,82.7028,74,91,0.0031,0.3391,380,374,0,0,0.0812,0.0806,0,0.6139,0,0,0,0.0477,0,0.0206,0.0038,0.0295,1600,0.0799,0.0387,0.3901,0.2338,0.0965,1615,0,0.0094,0.1276,0,0,0.9715,0.2752,0.1864,4,2.6145,0.2326,0,0,0,0,0,4,0.1813,0.3262,2.329,0.5809,3.2938,0.3912,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,277,0.0004,0.0004,0.0006,121.789,0.0004,1712,1738,1710,1659,1711.66,0.0008,1652.1,1688,1747,0.0001,0.2447,8000,7809,23,24.9076,0.1865,0.0806,16,0.3198,19,34,12,0.0477,30,0.001,0.0002,0.0287,33418,0.0125,0.0021,0.0756,0.2337,0.0936,33600,76.9333,0.0006,0.1258,59.9787,54,0.6545,0.2967,0.1771,5.0036,2.7205,0.2285,49.2083,50.3385,55.0769,0.3222,0.1472,6,0.1717,1.4459,2.3441,0.5858,3.3781,0.3424,42
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1771223975-021.cnf,1,9.1162,0.0455,0.0455,0.0455,8.1174,0.0455,22,27,22,18,22.1211,0.0455,22.1134,18,27,0.0324,0.5609,110,110,4227,4262.75,0.1612,0.0015,4139,0.7256,4214,4421,4139,0.001,4391,0.0576,0.009,0.0008,2343,0.1599,0.0465,1.1411,0.0469,0.0019,2343,27.665,0.0132,0.0024,27.665,4421,1.5668,0.0158,0.0031,2.8899,3.4566,0.086,25.4502,25.4895,26.1478,0.0216,0.0411,3,0.0628,0.311,2.7739,0.6488,2.9379,0.426,24.2069
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,253.6,0.0003,0.0003,0.0005,167.269,0.0003,2122.5,2163,2123.5,2074,2126.19,0.0006,2123.6,2084,2152,0,0.2398,10000,9738,17,17.6359,0.0124,0.0805,11,0.3213,14,26,8,0.0482,21,0.0008,0.0002,0.028,41704,0.0162,0.0018,0.1202,0.2335,0.0937,42000,86.4,0.0005,0.1269,66.15,42,0.5713,0.2945,0.1774,5.1091,2.7183,0.2289,52.6429,53.6791,60.1622,0.338,0.1728,6,0.1728,0.1265,2.3276,0.5878,3.3756,2.3114,42.4091
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,158.736,0.0005,0.0005,0.0009,99.4483,0.0005,1275.5,1305,1265,1238,1275.76,0.0011,1269,1242,1296,0.0001,0.247,6000,5839,32,33.7514,0.0187,0.0805,24,0.3436,27,45,18,0.0478,40,0.0013,0.0003,0.0292,25009,0.0234,0.0026,0.0886,0.2335,0.0931,25200,61.8636,0.0008,0.1237,51.4545,64,0.594,0.2917,0.1758,5.0013,2.7072,0.2273,45.5143,45.3728,48.4333,0.2737,0.1132,6,0.1732,0.1177,2.317,0.5878,3.3444,0.2516,38.5161
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,22.002,0.0048,0.0048,0.0079,17.4839,0.0047,140,152,140,129,140.279,0.0095,140.311,129,152,0.0015,0.3086,650,635,3760,3774.375,0.0629,0.0777,3666,0.5384,3735,3947,3666,0.0465,3835,0.0109,0.0023,0.0273,2756,0.0617,0.0203,0.2961,0.2304,0.0897,2769,39.2316,0.0058,0.117,39.2316,3947,0.8915,0.284,0.1691,4.0079,2.6864,0.2319,33.6065,34.4643,37.4362,0.021,0.0687,5,0.1734,0.2475,2.2818,0.588,3.3233,0.3689,32.2247
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1933199449-033.cnf,1,109.254,0.0008,0.0008,0.0015,67.3684,0.0008,848.5,876,849,823,850.421,0.0016,842.864,828,877,0.0002,0.2581,4000,3890,56,58.625,0.0959,0.0816,40,0.3719,49,74,32,0.0497,64,0.002,0.0004,0.0298,16681,0.0248,0.0042,0.1119,0.2332,0.0941,16800,48.549,0.0013,0.1255,44.1731,154,0.6506,0.2903,0.1743,4.9988,2.7054,0.2328,38.8409,39.3422,41.8947,0.3102,0.091,5,0.1722,0.7292,2.3171,0.5892,3.3881,0.2773,34.8864
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,33.0777,0.0175,0.0175,0.0175,33.3432,0.0175,65,75,66,57,65.4719,0.0117,66.1529,57,74,0.0155,0.6038,400,400,80,83.5,0.0993,0.0001,64,0.7034,70,102,54,0.0001,86,0.0201,0.0011,0.0001,34000,0.1038,0.0117,0.9563,0.0118,0.0001,34000,66.4595,0.0016,0.0001,64.1786,162,1.413,0.0006,0.0002,2.0702,4.3486,0.0331,59.2024,59.1003,61.6512,0.2534,0.0592,3,0.0237,0.1555,3.1802,0.679,2.1192,0.4278,54.439
