@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_multi_shared_vars NUMERIC

@DATA
3-insertions-5-5.xml.watchless.minion.gz,1,0,0.009816,1406,1406,1406,0.001422,0.001422,9695,0.006401,13.790896,0.009809,0,0.01138,0.199858,184,0.221368,184,184,184,5,0.199858,13.790896,0.007218,5,184,184,5,0.018979,17,0.003556,21,5,16,10.148279,0,23,16,23,5,281,0.148324,20,281,5,0,5,9,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
3-insertions-5-6.xml.watchless.minion.gz,1,0,0.009816,1406,1406,1406,0.001422,0.001422,9695,0.006401,13.790896,0.009809,0,0.01138,0.199858,169,0.221368,169,169,169,6,0.199858,13.790896,0.007218,6,169,169,6,0.017432,14,0.003556,18,6,13,10.148279,0,19,16,20,6,281,0.153623,16.666667,281,6,0,5,9,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-3-6.xml.watchless.minion.gz,1,0,0.083993,114,114,114,0.017544,0.017544,541,0.061404,9.491228,0.083256,0.044685,0.061404,0.201754,169,0.289676,169,169,169,6,0.201754,9.491228,0.043477,6,169,169,6,0.312384,14,0.035088,18,6,13,4.956381,0,19,7,20,6,23,0.153623,16.666667,23,6,0,4,7,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-3-7.xml.watchless.minion.gz,1,0,0.083993,114,114,114,0.017544,0.017544,541,0.061404,9.491228,0.083256,0.044685,0.061404,0.201754,154,0.289676,154,154,154,7,0.201754,9.491228,0.043477,7,154,154,7,0.284658,13,0.035088,13,7,12,4.956381,0,16,7,19,7,23,0.15748,14.285714,23,7,0,4,7,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-4-6.xml.watchless.minion.gz,1,0,0.027976,690,690,690,0.002899,0.002899,6650,0.018841,19.275362,0.027935,0.011068,0.021739,0.172464,169,0.170563,169,169,169,6,0.172464,19.275362,0.019555,6,169,169,6,0.025414,14,0.008696,18,6,13,13.493191,0,19,15,20,6,119,0.153623,16.666667,119,6,0,6,13,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-4-7.xml.watchless.minion.gz,1,0,0.027976,690,690,690,0.002899,0.002899,6650,0.018841,19.275362,0.027935,0.011068,0.021739,0.172464,154,0.170563,154,154,154,7,0.172464,19.275362,0.019555,7,154,154,7,0.023158,13,0.008696,13,7,12,13.493191,0,16,15,19,7,119,0.15748,14.285714,119,7,0,6,13,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-4-8.xml.watchless.minion.gz,1,0,0.027976,690,690,690,0.002899,0.002899,6650,0.018841,19.275362,0.027935,0.011068,0.021739,0.172464,136,0.170563,136,136,136,8,0.172464,19.275362,0.019555,8,136,136,8,0.020451,9,0.008696,13,8,6,13.493191,0,20,15,20,8,119,0.401995,12.5,119,8,0,6,13,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-5-5.xml.watchless.minion.gz,1,0,0.008997,4146,4146,4146,0.000482,0.000482,77305,0.00603,37.291365,0.008995,0.003157,0.007477,0.167631,184,0.27407,184,184,184,5,0.167631,37.291365,0.008725,5,184,184,5,0.00238,17,0.00193,21,5,16,36.175725,0,23,31,23,5,695,0.148324,20,695,5,0,8,25,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-5-6.xml.watchless.minion.gz,1,0,0.008997,4146,4146,4146,0.000482,0.000482,77305,0.00603,37.291365,0.008995,0.003157,0.007477,0.167631,169,0.27407,169,169,169,6,0.167631,37.291365,0.008725,6,169,169,6,0.002186,14,0.00193,18,6,13,36.175725,0,19,31,20,6,695,0.153623,16.666667,695,6,0,8,25,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-5-7.xml.watchless.minion.gz,1,0,0.008997,4146,4146,4146,0.000482,0.000482,77305,0.00603,37.291365,0.008995,0.003157,0.007477,0.167631,154,0.27407,154,154,154,7,0.167631,37.291365,0.008725,7,154,154,7,0.001992,13,0.00193,13,7,12,36.175725,0,16,31,19,7,695,0.15748,14.285714,695,7,0,8,25,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-fullins-5-8.xml.watchless.minion.gz,1,0,0.008997,4146,4146,4146,0.000482,0.000482,77305,0.00603,37.291365,0.008995,0.003157,0.007477,0.167631,136,0.27407,136,136,136,8,0.167631,37.291365,0.008725,8,136,136,8,0.001759,9,0.00193,13,8,6,36.175725,0,20,31,20,8,695,0.401995,12.5,695,8,0,8,25,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-insertions-3-3.xml.watchless.minion.gz,1,0,0.050633,79,79,79,0.025316,0.025316,156,0.037975,3.949367,0.049992,0,0.050633,0.164557,324,0.450984,324,324,324,3,0.164557,3.949367,0.013793,3,324,324,3,2.076923,32,0.037975,33,3,32,1.089637,0,35,4,35,3,13,0.037417,33.333333,13,3,0,3,3,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-insertions-3-4.xml.watchless.minion.gz,1,0,0.050633,79,79,79,0.025316,0.025316,156,0.037975,3.949367,0.049992,0,0.050633,0.164557,263,0.450984,263,263,263,4,0.164557,3.949367,0.013793,4,263,263,4,1.685897,26,0.037975,27,4,20,1.089637,0,27,4,27,4,13,0.116619,25,13,4,0,3,3,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-insertions-4-3.xml.watchless.minion.gz,1,0,0.015945,475,475,475,0.004211,0.004211,1795,0.010526,7.557895,0.015911,0,0.016842,0.166316,324,0.331519,324,324,324,3,0.166316,7.557895,0.008453,3,324,324,3,0.180501,32,0.008421,33,3,32,4.015013,0,35,8,35,3,79,0.037417,33.333333,79,3,0,4,5,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-insertions-4-4.xml.watchless.minion.gz,1,0,0.015945,475,475,475,0.004211,0.004211,1795,0.010526,7.557895,0.015911,0,0.016842,0.166316,263,0.331519,263,263,263,4,0.166316,7.557895,0.008453,4,263,263,4,0.146518,26,0.008421,27,4,20,4.015013,0,27,8,27,4,79,0.116619,25,79,4,0,4,5,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
4-insertions-4-5.xml.watchless.minion.gz,1,0,0.015945,475,475,475,0.004211,0.004211,1795,0.010526,7.557895,0.015911,0,0.016842,0.166316,184,0.331519,184,184,184,5,0.166316,7.557895,0.008453,5,184,184,5,0.102507,17,0.008421,21,5,16,4.015013,0,23,8,23,5,79,0.148324,20,79,5,0,4,5,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
5-fullins-3-6.xml.watchless.minion.gz,1,0,0.067227,154,154,154,0.012987,0.012987,792,0.051948,10.285714,0.06679,0.039801,0.045455,0.175325,169,0.274114,169,169,169,6,0.175325,10.285714,0.038464,6,169,169,6,0.213384,14,0.025974,18,6,13,5.923445,0,19,7,20,6,27,0.153623,16.666667,27,6,0,4,8,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
5-fullins-3-7.xml.watchless.minion.gz,1,0,0.067227,154,154,154,0.012987,0.012987,792,0.051948,10.285714,0.06679,0.039801,0.045455,0.175325,154,0.274114,154,154,154,7,0.175325,10.285714,0.038464,7,154,154,7,0.194444,13,0.025974,13,7,12,5.923445,0,16,7,19,7,27,0.15748,14.285714,27,7,0,4,8,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
5-fullins-3-8.xml.watchless.minion.gz,1,0,0.067227,154,154,154,0.012987,0.012987,792,0.051948,10.285714,0.06679,0.039801,0.045455,0.175325,136,0.274114,136,136,136,8,0.175325,10.285714,0.038464,8,136,136,8,0.171717,9,0.025974,13,8,6,5.923445,0,20,7,20,8,27,0.401995,12.5,27,8,0,4,8,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
5-fullins-4-6.xml.watchless.minion.gz,1,0,0.019377,1085,1085,1085,0.001843,0.001843,11395,0.013825,21.004608,0.019359,0.008712,0.013825,0.147465,169,0.158896,169,169,169,6,0.147465,21.004608,0.014867,6,169,169,6,0.014831,14,0.00553,18,6,13,16.13043,0,19,15,20,6,160,0.153623,16.666667,160,6,0,6,15,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
5-fullins-4-7.xml.watchless.minion.gz,1,0,0.019377,1085,1085,1085,0.001843,0.001843,11395,0.013825,21.004608,0.019359,0.008712,0.013825,0.147465,154,0.158896,154,154,154,7,0.147465,21.004608,0.014867,7,154,154,7,0.013515,13,0.00553,13,7,12,16.13043,0,16,15,19,7,160,0.15748,14.285714,160,7,0,6,15,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
5-fullins-4-8.xml.watchless.minion.gz,1,0,0.019377,1085,1085,1085,0.001843,0.001843,11395,0.013825,21.004608,0.019359,0.008712,0.013825,0.147465,136,0.158896,136,136,136,8,0.147465,21.004608,0.014867,8,136,136,8,0.011935,9,0.00553,13,8,6,16.13043,0,20,15,20,8,160,0.401995,12.5,160,8,0,6,15,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
5-fullins-4-9.xml.watchless.minion.gz,1,0,0.019377,1085,1085,1085,0.001843,0.001843,11395,0.013825,21.004608,0.019359,0.008712,0.013825,0.147465,96,0.158896,96,96,96,9,0.147465,21.004608,0.014867,9,96,96,9,0.008425,10,0.00553,11,9,7,16.13043,0,13,15,15,9,160,0.237908,11.111111,160,9,0,6,15,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0
abb313GPIA-10.xml.watchless.minion.gz,1,0,0.044047,1557,1557,1557,0.001285,0.001285,65390,0.043674,83.994862,0.044019,0.440231,0.041105,0.076429,104,1.089224,104,104,104,10,0.096981,68.53693,0.012787,10,104,104,10,0.00159,8,0,11,10,7,19.908705,0,12,64,13,10,119,0.2,10,151,10,0,0,68,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0.000006
abb313GPIA-5.xml.watchless.minion.gz,1,0,0.044047,1557,1557,1557,0.001285,0.001285,65390,0.043674,83.994862,0.044019,0.440231,0.041105,0.076429,184,1.089224,184,184,184,5,0.096981,68.53693,0.012787,5,184,184,5,0.002814,17,0,21,5,16,19.908705,0,23,64,23,5,119,0.148324,20,151,5,0,0,68,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0.000006
abb313GPIA-7.xml.watchless.minion.gz,1,0,0.044047,1557,1557,1557,0.001285,0.001285,65390,0.043674,83.994862,0.044019,0.440231,0.041105,0.076429,154,1.089224,154,154,154,7,0.096981,68.53693,0.012787,7,154,154,7,0.002355,13,0,13,7,12,19.908705,0,16,64,19,7,119,0.15748,14.285714,151,7,0,0,68,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0.000006
abb313GPIA-8.xml.watchless.minion.gz,1,0,0.044047,1557,1557,1557,0.001285,0.001285,65390,0.043674,83.994862,0.044019,0.440231,0.041105,0.076429,136,1.089224,136,136,136,8,0.096981,68.53693,0.012787,8,136,136,8,0.00208,9,0,13,8,6,19.908705,0,20,64,20,8,119,0.401995,12.5,151,8,0,0,68,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0.000006
abb313GPIA-9.xml.watchless.minion.gz,1,0,0.044047,1557,1557,1557,0.001285,0.001285,65390,0.043674,83.994862,0.044019,0.440231,0.041105,0.076429,96,1.089224,96,96,96,9,0.096981,68.53693,0.012787,9,96,96,9,0.001468,10,0,11,9,7,19.908705,0,13,64,15,9,119,0.237908,11.111111,151,9,0,0,68,0,0,0,0,0,0,2,2,0,2,2,2,0,0,0,0,0.000006
aim-100-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,154,0.071919,100,100,100,0.029935,0.029935,154,0.05,4.61,0.0712,0.300758,0.07,0.11,114,0.796046,131.24026,136,273,2,0.14,7.12,0.016204,2,121,121,2,0.852209,11.25,0.05,13,2,6.833333,1.62037,100,14.75,7,21.25,2,11,0.223015,13.132506,14,2,1,5,5,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.009422
aim-100-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,156,0.071717,100,100,100,0.029936,0.029936,156,0.05,4.67,0.071,0.291397,0.07,0.09,114,0.795805,127.647436,128,260,2,0.11,7.1,0.013229,2,114,121,2,0.818253,11,0.04,12.8,2,7.333333,1.322876,100,14.75,7,22,2,9,0.226717,12.961821,11,2,1,4,5,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.010256
aim-100-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,156,0.074141,100,100,100,0.03,0.03,156,0.05,4.68,0.0734,0.292261,0.07,0.09,114,0.795776,126.884615,128,257,2,0.12,7.34,0.015951,2,114,121,2,0.813363,11,0.05,13,2,6.833333,1.595118,100,14.75,7,23,2,9,0.220589,12.936726,12,2,1,5,5,0,0,0,0,1,0,3,3,0,3,3,3,0,0,0,0,0.009181
aim-100-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,157,0.073333,100,100,100,0.03,0.03,157,0.05,4.71,0.0726,0.283001,0.07,0.11,114,0.795656,125.949045,128,273,2,0.13,7.26,0.01671,2,114,121,2,0.802223,11.25,0.04,13,2,6.333333,1.671048,0,14.75,7,20.25,2,11,0.192016,12.887589,13,2,0,4,5,0,0,0,0,1,0,3,3,0,3,3,3,0,0,0,0,0.009472
aim-100-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,157,0.082828,100,100,100,0.03,0.03,157,0.06,4.71,0.082,0.256906,0.08,0.13,114,0.795656,127.726115,136,273,2,0.13,8.2,0.019079,2,114,121,2,0.813542,11,0.04,13,2,6.333333,1.907878,0,14.75,8,20.25,2,13,0.219612,12.882089,13,2,0,4,6,0,0,0,0,1,0,3,3,0,3,3,3,0,0,0,0,0.005145
aim-100-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,150,0.078788,100,100,100,0.029867,0.029867,150,0.05,4.48,0.078,0.244708,0.08,0.13,114,0.796552,136.14,136,273,2,0.15,7.8,0.019131,2,121,121,2,0.9076,11.25,0.04,13.222222,2,7.5,1.913113,0,16,8,26,2,13,0.269996,13.83125,15,2,0,4,5,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.00519
aim-100-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,152,0.080404,100,100,100,0.029934,0.029934,152,0.05,4.55,0.0796,0.262989,0.08,0.1,114,0.796287,130.105263,136,273,2,0.12,7.96,0.017025,2,121,121,2,0.855956,11,0.04,13,2,6.833333,1.702469,0,14.8,8,23,2,10,0.256622,13.173119,12,2,0,4,5,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.004967
aim-100-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,157,0.08202,100,100,100,0.029873,0.029873,157,0.06,4.69,0.0812,0.233664,0.08,0.12,114,0.79571,130.146497,136,266,2,0.14,8.12,0.018126,2,121,121,2,0.828959,11,0.05,13,2,6.833333,1.812622,0,14.75,8,22,2,12,0.223952,12.959446,14,2,0,5,6,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.005063
aim-100-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,194,0.090505,100,100,100,0.029948,0.029948,194,0.07,5.81,0.0896,0.256198,0.09,0.11,114,0.791291,127.85567,128,257,2,0.11,8.96,0.011307,2,121,121,2,0.65905,11.833333,0.06,13,2,10,1.130664,0,14.166667,9,18.4,2,11,0.127183,13.069333,11,2,0,6,7,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.007692
aim-100-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,197,0.093737,100,100,100,0.029898,0.029898,197,0.07,5.89,0.0928,0.266276,0.09,0.12,114,0.790977,129.040609,136,260,2,0.12,9.28,0.011232,2,121,121,2,0.655028,11.833333,0.07,13,2,9.5,1.12321,0,14.166667,9,20.2,2,12,0.134034,12.953833,12,2,0,7,7,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.007148
aim-100-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,191,0.089899,100,100,100,0.029948,0.029948,191,0.06,5.72,0.089,0.240865,0.09,0.1,114,0.791635,132.303665,136,273,2,0.12,8.9,0.01253,2,121,121,2,0.692689,11.833333,0.06,13,2,9.5,1.252996,100,14.2,9,19.8,2,10,0.150434,13.306,12,2,1,6,6,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.007716
aim-100-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,195,0.093131,100,100,100,0.03,0.03,195,0.07,5.85,0.0922,0.266799,0.09,0.12,114,0.79115,127.6,136,259,2,0.12,9.22,0.012048,2,121,121,2,0.654359,11.666667,0.06,12.833333,2,9.5,1.204824,0,14.166667,9,20.25,2,12,0.145307,12.853667,12,2,0,6,7,0,0,0,0,1,0,3,3,0,3,3,3,0,0,0,0,0.007402
aim-100-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,196,0.104444,100,100,100,0.03,0.03,196,0.07,5.88,0.1034,0.203524,0.105,0.12,114,0.791037,128.943878,136,257,2,0.12,10.34,0.012347,2,121,121,2,0.657877,11.666667,0.07,12.833333,2,9.5,1.234666,0,14.166667,10.5,18.4,2,12,0.144368,12.880333,12,2,0,7,7,0,0,0,0,1,0,3,3,0,3,3,3,0,0,0,0,0.004029
aim-100-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,192,0.102424,100,100,100,0.03,0.03,192,0.07,5.76,0.1014,0.210251,0.1,0.11,114,0.791492,128.71875,136,273,2,0.12,10.14,0.012571,2,114,121,2,0.67041,11.833333,0.07,13,2,9.5,1.25714,0,14.166667,10,22,2,11,0.158616,13.13225,12,2,0,7,7,0,0,0,0,1,0,3,3,0,3,3,3,0,0,0,0,0.004036
aim-100-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,193,0.099798,100,100,100,0.029896,0.029896,193,0.08,5.77,0.0988,0.213915,0.1,0.12,114,0.791431,128.911917,136,266,2,0.12,9.88,0.01227,2,114,121,2,0.667937,11.666667,0.07,12.833333,2,8.2,1.227029,0,14.166667,10,19.8,2,12,0.151082,12.87625,12,2,0,7,8,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.004642
aim-100-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,191,0.100808,100,100,100,0.03,0.03,191,0.07,5.73,0.0998,0.208253,0.1,0.11,114,0.791607,130.308901,136,264,2,0.12,9.98,0.01183,2,114,121,2,0.682246,11.833333,0.06,13,2,10,1.183047,0,14.2,10,18.4,2,11,0.138862,13.137917,12,2,0,6,7,0,0,0,0,1,0,3,3,0,3,3,3,0,0,0,0,0.004188
aim-100-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,320,0.150909,100,100,100,0.029969,0.029969,320,0.11,9.59,0.1494,0.223638,0.15,0.17,114,0.780003,132.43125,136,260,2,0.19,14.94,0.015989,2,121,121,2,0.413848,12.1,0.11,13.3,2,9.181818,1.598875,100,14.4,15,18.875,2,17,0.127071,13.338859,19,2,1,11,11,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.004859
aim-100-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,316,0.151515,100,100,100,0.029905,0.029905,316,0.12,9.45,0.15,0.22448,0.15,0.18,114,0.780308,136.14557,136,273,2,0.19,15,0.017263,2,121,121,2,0.43084,12.3,0.11,13.3,2,9.181818,1.726268,0,14.4,15,20.571429,2,18,0.136864,13.526177,19,2,0,11,12,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.004461
aim-100-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,312,0.149091,100,100,100,0.03,0.03,312,0.11,9.36,0.1476,0.229624,0.15,0.18,114,0.780538,135.653846,136,273,2,0.19,14.76,0.019551,2,114,121,2,0.434788,12.2,0.08,13.555556,2,10.181818,1.955096,0,14.875,15,19,2,18,0.142061,13.67394,19,2,0,8,11,0,0,0,0,1,0,3,3,0,3,3,3,0,0,0,0,0.004596
aim-100-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,317,0.150505,100,100,100,0.029968,0.029968,317,0.12,9.5,0.149,0.224893,0.15,0.17,114,0.780208,133.725552,136,266,2,0.19,14.9,0.014177,2,114,121,2,0.421847,12.2,0.1,13.555556,2,9.181818,1.417745,0,14.4,15,21.5,2,17,0.131283,13.468298,19,2,0,10,12,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.004532
aim-100-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,559,0.243838,100,100,100,0.029946,0.029946,559,0.2,16.74,0.2414,0.276498,0.24,0.26,114,0.769331,135.445438,136,273,2,0.29,24.14,0.023496,2,121,121,2,0.2423,12.647059,0.18,13.375,2,10.5,2.349553,100,14.375,24,18.4,2,26,0.094056,13.446267,29,2,1,18,20,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.003821
aim-100-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,559,0.242222,100,100,100,0.029982,0.029982,559,0.19,16.76,0.2398,0.275169,0.24,0.25,114,0.769318,134.50805,136,273,2,0.28,23.98,0.023874,2,121,121,2,0.240623,12.588235,0.17,13.375,2,10.777778,2.387384,100,14.294118,24,17.928571,2,25,0.092733,13.468633,28,2,1,17,19,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.003764
aim-100-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,561,0.249091,100,100,100,0.029964,0.029964,561,0.2,16.81,0.2466,0.270754,0.25,0.28,114,0.769267,133.966132,136,273,2,0.3,24.66,0.020602,2,121,121,2,0.238799,12.705882,0.2,13.4375,2,10.588235,2.060194,100,14.133333,25,16.357143,2,28,0.08614,13.445787,30,2,1,20,20,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.003552
aim-100-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,570,0.243434,100,100,100,0.02993,0.02993,570,0.2,17.06,0.241,0.271467,0.24,0.26,114,0.769022,132.085965,136,273,2,0.3,24.1,0.023043,2,121,121,2,0.23173,12.235294,0.19,13.058824,2,10.777778,2.304344,100,13.882353,24,16.5625,2,26,0.09179,13.173005,30,2,1,19,20,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.003817
aim-200-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,315,0.037186,200,200,200,0.014984,0.014984,315,0.025,4.72,0.037,0.265766,0.035,0.055,114,0.795331,126.387302,128,257,2,0.065,7.4,0.008139,2,121,121,2,0.40123,10.5,0.02,13,2,6.333333,1.627882,200,14.75,7,21.4,2,11,0.216182,12.775321,13,2,1,4,5,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.004469
aim-200-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,316,0.037136,200,200,200,0.014984,0.014984,316,0.025,4.735,0.03695,0.274864,0.035,0.065,114,0.795271,126.990506,136,259,2,0.07,7.39,0.008672,2,114,121,2,0.401869,11,0.02,13,2,6.333333,1.73433,200,14.75,7,21.4,2,13,0.203972,12.777976,14,2,1,4,5,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.00442
aim-200-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,311,0.036985,200,200,200,0.014984,0.014984,311,0.025,4.66,0.0368,0.264593,0.035,0.055,114,0.79557,128.553055,136,273,2,0.065,7.36,0.007906,2,121,121,2,0.413354,11,0.02,13,2,6.833333,1.581265,200,14.75,7,27,2,11,0.23119,13.044914,13,2,1,4,5,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.004522
aim-200-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,318,0.037136,200,200,200,0.014937,0.014937,318,0.025,4.75,0.03695,0.270617,0.035,0.06,114,0.795191,127.578616,136,257,2,0.075,7.39,0.008074,2,121,121,2,0.401191,10.5,0.02,13,2,6.333333,1.614899,200,14.75,7,24.2,2,12,0.229897,12.82675,15,2,1,4,5,0,0,0,0,1,0,3,3,0,3,2,3,0,0,0,0,0.004524
