@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC

@DATA
normalized-aim-200-3-4-2.xml.mzn_AND_NODATA,1,1,1,2.2,0.454545,0,0.328601,6.1,2,2.772727,1,800,0,0,10.42,0.773227,3
normalized-bibd-8-28-14-4-6_glb.xml.mzn_AND_NODATA,1,1,1,0.84127,1.188679,0,0.82716,3.555556,2,4.226415,1,2016,0,0,31.666667,0.460638,28
normalized-bibd-9-48-16-3-4_glb.xml.mzn_AND_NODATA,1,1,1,0.843056,1.186161,0,0.84,3.6,2,4.270181,1,4320,0,0,51.8,0.341961,48
normalized-bibd-6-80-40-3-16_glb.xml.mzn_AND_NODATA,1,1,1,0.774405,1.291314,0,0.795918,3.428571,2,4.427364,1,3360,0,0,83.285714,0.451035,80
normalized-abb313GPIA-8.xml.mzn_AND_NODATA,1,1,1,34.268465,0.029181,0,0.12892,68.53693,8,6,3,12456,0,0,68.53693,0,6
normalized-bibd-11-22-10-5-4_glb.xml.mzn_AND_NODATA,1,1,1,0.893939,1.118644,0,0.861111,3.666667,2,4.101695,1,2904,0,0,26,0.412649,22
normalized-3-fullins-5-5.xml.mzn_AND_NODATA,1,1,1,16.626108,0.060146,0,0.20194,33.252217,5,4.643856,2.321928,10150,0,0,33.252217,0,4.643856
normalized-bibd-10-90-27-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.847475,1.179976,0,0.85124,3.636364,2,4.290822,1,9900,0,0,93.909091,0.24989,90
normalized-bibd-10-30-9-3-2_glb.xml.mzn_AND_NODATA,1,1,1,0.869697,1.149826,0,0.85124,3.636364,2,4.181185,1,3300,0,0,33.909091,0.379876,30
normalized-bibd-8-56-21-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.823413,1.214458,0,0.82716,3.555556,2,4.318072,1,4032,0,0,59.666667,0.362513,56
normalized-abb313GPIA-9.xml.mzn_AND_NODATA,1,1,1,34.268465,0.029181,0,0.145035,68.53693,9,6.33985,3.169925,14013,0,0,68.53693,0,6.33985
normalized-bibd-6-90-45-3-18_glb.xml.mzn_AND_NODATA,1,1,1,0.773016,1.293634,0,0.795918,3.428571,2,4.435318,1,3780,0,0,93.285714,0.441002,90
normalized-bibd-16-24-9-6-3_glb.xml.mzn_AND_NODATA,1,1,1,0.931373,1.073684,0,0.896194,3.764706,2,4.042105,1,6528,0,0,28.294118,0.329569,24
normalized-bibd-7-98-42-3-14_glb.xml.mzn_AND_NODATA,1,1,1,0.795918,1.25641,0,0.8125,3.5,2,4.397436,1,5488,0,0,101.5,0.362304,98
normalized-aim-100-1-6-sat-2_ext.xml.mzn_AND_NODATA,1,0.555556,0.333333,1.2,0.833333,0.666667,0.736333,2.93,2,2.441667,1,600,0.444444,0,4.393333,0.990159,3
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,0,1,1.245283,0.80303,0,2.97327,2.962264,8.858491,7.300251,3.092023,939,0,0.347225,12.169811,4.473942,27.554511
normalized-bf-0432-007.xml.mzn_AND_NODATA,1,1,1,1.940385,0.515362,0,0.487891,4.813942,1.878846,2.443013,0.989391,3908,0,0.173674,6.233654,1.211194,6
normalized-bibd-15-21-7-5-2_glb.xml.mzn_AND_NODATA,1,1,1,0.930952,1.074169,0,0.890625,3.75,2,4.028133,1,5040,0,0,25.25,0.364343,21
normalized-bibd-7-70-30-3-10_glb.xml.mzn_AND_NODATA,1,1,1,0.8,1.25,0,0.8125,3.5,2,4.375,1,3920,0,0,73.5,0.391235,70
normalized-bqwh-15-106-83_ext.xml.mzn_AND_NODATA,1,0.227752,0.214141,3.450505,0.289813,0.785859,0.69024,6.69697,3.622222,2.579661,1.385775,1793,0.713115,0.942265,6.492929,1.933123,4.807355
normalized-bibd-12-22-11-6-5_glb.xml.mzn_AND_NODATA,1,1,1,0.904429,1.10567,0,0.869822,3.692308,2,4.082474,1,3432,0,0,26.076923,0.393776,22
normalized-bibd-15-45-24-8-12_glb.xml.mzn_AND_NODATA,1,1,1,0.905556,1.104294,0,0.890625,3.75,2,4.141104,1,10800,0,0,49.25,0.24135,45
normalized-bf-1355-075.xml.mzn_AND_NODATA,1,1,1,1.597936,0.625807,0,0.48366,3.772936,1.835321,2.347495,0.995885,8002,0,0.202085,4.948624,1.078565,6
normalized-bqwh-18-141-15_glb.xml.mzn_AND_NODATA,1,0,1,1.219858,0.819767,0,3.520095,2.964539,10.524823,7.994046,3.328908,1484,0,0.355613,13.702128,4.737148,30.190953
normalized-BlackHole-4-4-e-2_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8
normalized-bibd-8-70-35-4-15_glb.xml.mzn_AND_NODATA,1,1,1,0.819841,1.219748,0,0.82716,3.555556,2,4.336883,1,5040,0,0,73.666667,0.339354,70
normalized-aim-50-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,0.555556,0.333333,1.2,0.833333,0.666667,0.737111,2.933333,2,2.444444,1,300,0.444444,0,4.413333,0.991076,3
normalized-BlackHole-4-4-e-9_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8
normalized-bibd-10-60-18-3-4_glb.xml.mzn_AND_NODATA,1,1,1,0.85303,1.172291,0,0.85124,3.636364,2,4.262877,1,6600,0,0,63.909091,0.286985,60
normalized-bqwh-18-141-23_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0,4.086288,2.978723,12.234043,8.514029,3.550336,1725,0,0.311921,13.702128,4.652724,32.684701
normalized-bqwh-18-141-21_ext.xml.mzn_AND_NODATA,1,0.22486,0.212991,3.5,0.285714,0.787009,0.748323,6.794562,3.971299,2.635897,1.418788,2629,0.716444,1.062863,6.589124,2.049852,5.169925
normalized-bqwh-18-141-14_ext.xml.mzn_AND_NODATA,1,0.224034,0.21267,3.514329,0.284549,0.78733,0.788505,6.820513,4.126697,2.664309,1.436581,2736,0.716738,1.086539,6.612368,2.011677,5.169925
normalized-bqwh-18-141-22_ext.xml.mzn_AND_NODATA,1,0.212575,0.198872,3.768688,0.265344,0.801128,0.719138,7.339915,4.098731,2.647275,1.417549,2906,0.734656,1.101407,7.142454,1.919094,5.169925
normalized-bibd-9-108-36-3-9_glb.xml.mzn_AND_NODATA,1,1,1,0.831481,1.202673,0,0.84,3.6,2,4.329621,1,9720,0,0,111.8,0.265492,108
normalized-aim-200-3-4-sat-2_ext.xml.mzn_AND_NODATA,1,0.370714,0.333333,1.798333,0.55607,0.666667,0.552734,4.728333,2,2.629286,1,1200,0.629286,0,7.606667,0.951218,3
normalized-bqwh-18-141-27_ext.xml.mzn_AND_NODATA,1,0.229819,0.212991,3.424471,0.292016,0.787009,0.798832,6.641994,4.194864,2.696197,1.456291,2777,0.709307,1.101731,6.435045,2.06357,5.169925
normalized-bqwh-18-141-29_ext.xml.mzn_AND_NODATA,1,0.220008,0.206745,3.605572,0.277349,0.793255,0.753197,7.010264,4.1261,2.6593,1.428987,2814,0.724278,1.116631,6.809384,1.992433,5.169925
normalized-BlackHole-4-4-e-3_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8
normalized-bqwh-18-141-14_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0,4.008274,2.978723,12,8.43134,3.515322,1692,0,0.331258,13.702128,4.683938,31.311483
normalized-4-fullins-5-8.xml.mzn_AND_NODATA,1,1,1,18.645683,0.053632,0,0.296535,37.291365,8,6,3,33168,0,0,37.291365,0,6
normalized-bqwh-18-141-23_ext.xml.mzn_AND_NODATA,1,0.213381,0.207353,3.714706,0.2692,0.792647,0.764266,7.226471,4.122059,2.638758,1.416652,2803,0.731591,1.091246,7.023529,1.921711,7.813781
normalized-bqwh-18-141-19_glb.xml.mzn_AND_NODATA,1,0,1,1.198582,0.83432,0,3.834515,2.943262,11.432624,8.37669,3.47057,1612,0,0.365101,13.702128,4.777633,31.039644
normalized-bibd-9-72-24-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.836111,1.196013,0,0.84,3.6,2,4.305648,1,6480,0,0,75.8,0.298244,72
normalized-bqwh-18-141-2_ext.xml.mzn_AND_NODATA,1,0.218256,0.207658,3.630339,0.275456,0.792342,0.734357,7.057437,3.991163,2.631365,1.41267,2710,0.725761,1.069769,6.854197,1.961212,5.087463
normalized-bibd-12-44-11-3-2_glb.xml.mzn_AND_NODATA,1,1,1,0.881702,1.134171,0,0.869822,3.692308,2,4.187707,1,6864,0,0,48.076923,0.281773,44
normalized-4-fullins-5-5.xml.mzn_AND_NODATA,1,1,1,18.645683,0.053632,0,0.185335,37.291365,5,4.643856,2.321928,20730,0,0,37.291365,0,4.643856
normalized-bibd-7-56-24-3-8_glb.xml.mzn_AND_NODATA,1,1,1,0.803571,1.244444,0,0.8125,3.5,2,4.355556,1,3136,0,0,59.5,0.414579,56
normalized-bqwh-18-141-22_glb.xml.mzn_AND_NODATA,1,0,1,1.248227,0.801136,0,4.186761,2.992908,12.553191,8.565795,3.580342,1770,0,0.290017,13.702128,4.712893,32.027571
normalized-BlackHole-4-4-e-6_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8
normalized-bqwh-18-141-17_ext.xml.mzn_AND_NODATA,1,0.23297,0.215596,3.366972,0.297003,0.784404,0.759909,6.524465,3.958716,2.653523,1.432158,2589,0.703906,1.073536,6.314985,2.12184,5.169925
normalized-bibd-7-49-21-3-7_glb.xml.mzn_AND_NODATA,1,1,1,0.806122,1.240506,0,0.8125,3.5,2,4.341772,1,2744,0,0,52.5,0.430342,49
normalized-bibd-14-26-13-7-6_glb.xml.mzn_AND_NODATA,1,1,1,0.914652,1.093312,0,0.884444,3.733333,2,4.081698,1,5460,0,0,30.2,0.334482,26
normalized-bqwh-18-141-57_ext.xml.mzn_AND_NODATA,1,0.234131,0.216923,3.344615,0.298988,0.783077,0.770533,6.483077,4.009231,2.668591,1.440653,2606,0.703772,1.077841,6.276923,2.109217,5.169925
normalized-bqwh-18-141-52_ext.xml.mzn_AND_NODATA,1,0.221803,0.210448,3.559701,0.280922,0.789552,0.745955,6.914925,3.976119,2.632538,1.415442,2664,0.720755,1.065243,6.710448,2.014767,5.169925
normalized-bqwh-18-141-32_ext.xml.mzn_AND_NODATA,1,0.220241,0.209821,3.587798,0.278723,0.790179,0.813152,6.974702,4.284226,2.679439,1.442605,2879,0.723766,1.126949,6.77381,1.956048,5.169925
normalized-bibd-7-210-60-2-10_glb.xml.mzn_AND_NODATA,1,1,1,0.790476,1.26506,0,0.8125,3.5,2,4.427711,1,11760,0,0,213.5,0.318251,210
normalized-BlackHole-4-4-e-4_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8
normalized-bqwh-18-141-40_glb.xml.mzn_AND_NODATA,1,0,1,1.255319,0.79661,0,4.264775,3,12.794326,8.636056,3.613031,1804,0,0.263374,13.702128,4.645477,32.060522
normalized-BlackHole-4-4-e-7_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8
normalized-bqwh-18-141-59_ext.xml.mzn_AND_NODATA,1,0.224714,0.209821,3.516369,0.284384,0.790179,0.74614,6.834821,4.034226,2.657039,1.428114,2711,0.719001,1.087153,6.636905,1.985698,5.169925
normalized-bqwh-18-141-40_ext.xml.mzn_AND_NODATA,1,0.219424,0.204348,3.626087,0.275779,0.795652,0.767283,7.047826,4.205797,2.674295,1.438972,2902,0.724221,1.096436,6.843478,1.969146,5.169925
normalized-bqwh-18-141-15_ext.xml.mzn_AND_NODATA,1,0.22684,0.21203,3.473684,0.287879,0.78797,0.712716,6.742857,3.807519,2.615656,1.406371,2532,0.714286,1.020978,6.538346,2.036482,5.169925
normalized-bqwh-18-141-39_ext.xml.mzn_AND_NODATA,1,0.2247,0.21203,3.506767,0.285163,0.78797,0.746555,6.804511,3.996992,2.643157,1.423143,2658,0.715695,1.079048,6.595489,2.057944,5.169925
normalized-bqwh-18-141-5_ext.xml.mzn_AND_NODATA,1,0.221535,0.207965,3.575221,0.279703,0.792035,0.757972,6.946903,4.112094,2.661484,1.431576,2788,0.721122,1.095209,6.743363,2.000207,5.169925
normalized-bqwh-18-141-46_ext.xml.mzn_AND_NODATA,1,0.219718,0.20524,3.617176,0.276459,0.79476,0.741173,7.033479,4.040757,2.646613,1.421477,2776,0.724748,1.071347,6.832606,1.953877,5.169925
normalized-bqwh-18-141-41_glb.xml.mzn_AND_NODATA,1,0,1,1.22695,0.815029,0,3.600473,2.971631,10.77305,8.074503,3.366261,1519,0,0.344023,13.702128,4.718125,29.976928
normalized-bibd-6-30-15-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.795238,1.257485,0,0.795918,3.428571,2,4.311377,1,1260,0,0,33.285714,0.574162,30
normalized-bqwh-18-141-10_ext.xml.mzn_AND_NODATA,1,0.224473,0.20951,3.521545,0.283966,0.79049,0.728589,6.842496,3.933135,2.639827,1.418501,2647,0.718565,1.063536,6.641902,2.031312,5.169925
normalized-bqwh-18-141-71_glb.xml.mzn_AND_NODATA,1,0,1,1.219858,0.819767,0,3.905437,2.964539,11.680851,8.411776,3.504998,1647,0,0.315471,13.702128,4.706984,31.104184
normalized-bqwh-18-141-29_glb.xml.mzn_AND_NODATA,1,0,1,1.22695,0.815029,0,4.100473,2.971631,12.283688,8.483281,3.546415,1732,0,0.352837,13.702128,4.768574,32.302678
normalized-bqwh-18-141-73_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0,3.625296,2.978723,10.851064,8.041954,3.353753,1530,0,0.364674,13.702128,4.850861,29.588715
normalized-bqwh-18-141-19_ext.xml.mzn_AND_NODATA,1,0.219682,0.207658,3.606775,0.277256,0.792342,0.730601,7.017673,3.958763,2.625821,1.407905,2688,0.726011,1.079347,6.821797,1.959747,5.169925
normalized-bqwh-18-141-36_glb.xml.mzn_AND_NODATA,1,0,1,1.219858,0.819767,0,4.275414,2.964539,12.794326,8.693469,3.624489,1804,0,0.333495,13.702128,4.623781,32.62688
normalized-bqwh-18-141-7_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0,3.950355,2.978723,11.836879,8.304943,3.471941,1669,0,0.366473,13.702128,4.8211,31.93184
normalized-bqwh-18-141-6_ext.xml.mzn_AND_NODATA,1,0.22582,0.212349,3.487952,0.286701,0.787651,0.769077,6.768072,4.084337,2.663778,1.435872,2712,0.714162,1.088882,6.560241,2.060571,5.169925
normalized-bqwh-18-141-79_ext.xml.mzn_AND_NODATA,1,0.235704,0.217593,3.319444,0.301255,0.782407,0.791397,6.429012,4.041667,2.669262,1.443671,2619,0.701069,1.068717,6.219136,2.124067,5.169925
normalized-bqwh-18-141-72_ext.xml.mzn_AND_NODATA,1,0.231371,0.218944,3.375776,0.296228,0.781056,0.799417,6.540373,4.072981,2.665207,1.441085,2623,0.706072,1.077502,6.329193,2.088741,5.169925
normalized-bqwh-18-141-49_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0,3.820331,2.985816,11.453901,8.165316,3.415081,1615,0,0.375264,13.702128,4.781178,31.079037
normalized-bqwh-18-141-7_ext.xml.mzn_AND_NODATA,1,0.225586,0.210448,3.5,0.285714,0.789552,0.763045,6.79403,4.070149,2.659158,1.432142,2727,0.715565,1.099818,6.58806,2.030129,5.169925
normalized-bibd-8-56-28-4-12_glb.xml.mzn_AND_NODATA,1,1,1,0.823413,1.214458,0,0.82716,3.555556,2,4.318072,1,4032,0,0,59.666667,0.362513,56
normalized-BlackHole-4-4-e-5_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8
normalized-bqwh-18-141-3_ext.xml.mzn_AND_NODATA,1,0.225834,0.210762,3.494768,0.286142,0.789238,0.71185,6.781764,3.810164,2.618285,1.408418,2549,0.714713,1.008141,6.573991,2.024889,5.169925
normalized-bqwh-18-141-64_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0,3.914894,2.985816,11.723404,8.315602,3.468652,1653,0,0.325105,13.702128,4.705489,30.257036
normalized-bibd-11-55-15-3-3_glb.xml.mzn_AND_NODATA,1,1,1,0.866667,1.153846,0,0.861111,3.666667,2,4.230769,1,7260,0,0,59,0.273425,55
normalized-bqwh-18-141-87_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0,4.20922,2.985816,12.617021,8.571237,3.5831,1779,0,0.322557,13.702128,4.72675,32.216948
normalized-bqwh-18-141-66_ext.xml.mzn_AND_NODATA,1,0.22079,0.209821,3.578869,0.279418,0.790179,0.728813,6.958333,3.916667,2.621063,1.406571,2632,0.723493,1.046577,6.758929,1.968609,5.169925
normalized-BlackHole-4-4-e-8_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8
normalized-bqwh-18-141-74_ext.xml.mzn_AND_NODATA,1,0.201331,0.196927,3.988827,0.2507,0.803073,0.743815,7.780726,4.247207,2.636297,1.409738,3041,0.7493,1.105588,7.583799,1.73067,5.087463
normalized-bqwh-18-141-58_glb.xml.mzn_AND_NODATA,1,0,1,1.22695,0.815029,0,4.109929,2.971631,12.304965,8.475694,3.539102,1735,0,0.355881,13.702128,4.714295,32.344205
normalized-bqwh-18-141-82_glb.xml.mzn_AND_NODATA,1,0,1,1.248227,0.801136,0,3.660757,2.992908,10.978723,8.040001,3.363932,1548,0,0.334619,13.702128,4.73858,29.03502
normalized-bqwh-18-141-61_ext.xml.mzn_AND_NODATA,1,0.22036,0.207353,3.597059,0.278005,0.792647,0.751288,6.988235,4.082353,2.655618,1.428305,2776,0.722404,1.082816,6.782353,1.992188,5.169925
normalized-bqwh-18-141-3_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0,3.534279,2.985816,10.588652,7.980795,3.33257,1493,0,0.324253,13.702128,4.711486,29.104378
normalized-bqwh-18-141-55_ext.xml.mzn_AND_NODATA,1,0.229391,0.215926,3.41807,0.292563,0.784074,0.769133,6.621746,3.97856,2.650362,1.431307,2598,0.707885,1.051102,6.407351,2.1021,5.169925
normalized-bqwh-15-106-14_ext.xml.mzn_AND_NODATA,1,0.205078,0.201521,3.893536,0.256836,0.798479,0.586752,7.593156,3.382129,2.4891,1.321871,1779,0.745117,0.910153,7.39924,1.788471,4.906891
normalized-bqwh-18-141-41_ext.xml.mzn_AND_NODATA,1,0.230666,0.214612,3.404871,0.293697,0.785388,0.738771,6.601218,3.882801,2.641538,1.42431,2551,0.708091,1.027632,6.392694,2.064354,5.169925
normalized-bqwh-18-141-9_glb.xml.mzn_AND_NODATA,1,0,1,1.22695,0.815029,0,3.750591,2.971631,11.22695,8.1752,3.410081,1583,0,0.365233,13.702128,4.834921,32.328557
normalized-bqwh-18-141-77_ext.xml.mzn_AND_NODATA,1,0.215294,0.204348,3.695652,0.270588,0.795652,0.780414,7.188406,4.26087,2.667958,1.434185,2940,0.729412,1.117332,6.985507,1.94547,5.169925
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,0.234317,0.217257,3.340524,0.299354,0.782743,0.784515,6.466872,4.030817,2.673332,1.446369,2616,0.701568,1.062835,6.252696,2.110224,5.169925
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,1,1,0.962451,1.039014,0,0.920605,3.826087,2,3.975359,1,11132,0,0,26.478261,0.29204,22
normalized-bqwh-18-141-42_ext.xml.mzn_AND_NODATA,1,0.227095,0.212349,3.468373,0.28832,0.787651,0.741663,6.731928,3.921687,2.635914,1.418694,2604,0.713417,1.053962,6.527108,2.040804,5.169925
normalized-C1-1-20.xml.mzn_AND_NODATA,1,0.758621,0.138047,1.171717,0.853448,0.861953,0.946816,5.279461,3.020202,9.294797,1.96331,1794,0.172414,1.420677,13.737374,1.327808,11.784635
normalized-C1-2-20.xml.mzn_AND_NODATA,1,0.76087,0.130827,1.17594,0.850384,0.869173,0.947414,5.317293,2.968421,9.345499,1.969953,1974,0.173913,1.410166,13.855639,1.306171,11.784635
normalized-bqwh-18-141-20_glb.xml.mzn_AND_NODATA,1,0,1,1.255319,0.79661,0,3.851064,3,11.553191,8.257272,3.454274,1629,0,0.284644,13.702128,4.67841,30.465506
normalized-bqwh-18-141-83_ext.xml.mzn_AND_NODATA,1,0.232664,0.21659,3.367127,0.296989,0.78341,0.797974,6.525346,4.141321,2.690398,1.454965,2696,0.70438,1.091883,6.316436,2.12846,5.169925
normalized-bqwh-18-141-90_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0,3.786052,2.985816,11.347518,8.165842,3.412665,1600,0,0.353434,13.702128,4.776143,30.462354
normalized-bqwh-18-141-47_ext.xml.mzn_AND_NODATA,1,0.222269,0.210448,3.552239,0.281513,0.789552,0.709976,6.897015,3.797015,2.597208,1.395361,2544,0.719328,1.024483,6.689552,2.019108,5.169925
normalized-bqwh-18-141-71_ext.xml.mzn_AND_NODATA,1,0.224343,0.210448,3.519403,0.284139,0.789552,0.754458,6.835821,4.037313,2.657336,1.430342,2705,0.717557,1.063334,6.632836,2.022334,5.169925
normalized-4-fullins-5-6.xml.mzn_AND_NODATA,1,1,1,18.645683,0.053632,0,0.222401,37.291365,6,5.169925,2.584963,24876,0,0,37.291365,0,5.169925
normalized-block.xml.mzn_AND_NODATA,1,0.515344,0.17933,1.328093,0.752959,0.82067,0.96,3.006696,2.62067,3.743739,1.590157,9002,0.237834,0.690643,4.235808,2.05916,7
normalized-bibd-8-98-49-4-21_glb.xml.mzn_AND_NODATA,1,1,1,0.81576,1.225851,0,0.82716,3.555556,2,4.358582,1,7056,0,0,101.666667,0.310689,98
normalized-bqwh-18-141-98_ext.xml.mzn_AND_NODATA,1,0.229048,0.21267,3.437406,0.290917,0.78733,0.787757,6.665158,4.158371,2.682233,1.448283,2757,0.709961,1.104122,6.455505,2.082643,5.169925
normalized-bqwh-18-141-69_ext.xml.mzn_AND_NODATA,1,0.238163,0.218944,3.279503,0.304924,0.781056,0.764268,6.346273,3.913043,2.657821,1.437862,2520,0.69697,1.03529,6.13354,2.120451,5.169925
normalized-bqwh-18-141-97_glb.xml.mzn_AND_NODATA,1,0,1,1.22695,0.815029,0,3.777778,2.971631,11.304965,8.248254,3.437106,1594,0,0.330965,13.702128,4.729986,31.584317
normalized-bqwh-18-141-20_ext.xml.mzn_AND_NODATA,1,0.209251,0.198312,3.831224,0.261013,0.801688,0.67941,7.464135,3.894515,2.601729,1.390288,2769,0.738987,1.047871,7.265823,1.888201,5.087463
normalized-bqwh-18-141-62_ext.xml.mzn_AND_NODATA,1,0.218893,0.211394,3.602699,0.27757,0.788606,0.738988,7.002999,3.965517,2.62569,1.41057,2645,0.724927,1.051466,6.8006,1.927977,5.087463
normalized-bqwh-18-141-49_ext.xml.mzn_AND_NODATA,1,0.21816,0.202586,3.655172,0.273585,0.797414,0.700266,7.110632,3.91523,2.62062,1.403924,2725,0.727201,1.08906,6.91092,1.9882,5.169925
normalized-bqwh-18-141-25_ext.xml.mzn_AND_NODATA,1,0.228384,0.212349,3.448795,0.289956,0.787651,0.753375,6.692771,3.968373,2.647885,1.426518,2635,0.712227,1.048444,6.487952,2.028453,5.169925
normalized-bqwh-18-141-89_ext.xml.mzn_AND_NODATA,1,0.21355,0.207353,3.711765,0.269414,0.792647,0.828608,7.216176,4.426471,2.68219,1.444118,3010,0.730586,1.153186,7.008824,1.873076,5.169925
normalized-bqwh-18-141-64_ext.xml.mzn_AND_NODATA,1,0.21991,0.207353,3.604412,0.277438,0.792647,0.741508,7.004412,4.016176,2.639377,1.418212,2731,0.723378,1.072441,6.8,1.978334,5.169925
normalized-bibd-7-91-39-3-13_glb.xml.mzn_AND_NODATA,1,1,1,0.796703,1.255172,0,0.8125,3.5,2,4.393103,1,5096,0,0,94.5,0.368087,91
normalized-bqwh-18-141-88_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0,3.8487,2.985816,11.524823,8.228445,3.43219,1625,0,0.349619,13.702128,4.800817,31.504128
normalized-bqwh-18-141-82_ext.xml.mzn_AND_NODATA,1,0.230096,0.211394,3.427286,0.291776,0.788606,0.728632,6.644678,3.898051,2.644725,1.42553,2600,0.708661,1.03549,6.434783,2.074592,5.169925
normalized-bqwh-18-141-84_glb.xml.mzn_AND_NODATA,1,0,1,1.248227,0.801136,0,4.205674,2.992908,12.609929,8.55617,3.576732,1778,0,0.309924,13.702128,4.667079,31.913519
normalized-bqwh-18-141-59_glb.xml.mzn_AND_NODATA,1,0,1,1.198582,0.83432,0,3.914894,2.943262,11.695035,8.421425,3.503679,1649,0,0.356711,13.702128,4.658395,31.303856
normalized-bqwh-18-141-94_glb.xml.mzn_AND_NODATA,1,0,1,1.219858,0.819767,0,3.353428,2.964539,10.007092,7.895567,3.278599,1411,0,0.320343,13.702128,4.630625,29.066545
normalized-bqwh-18-141-46_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0,3.989362,2.978723,11.943262,8.453435,3.524974,1684,0,0.29879,13.702128,4.645927,30.702952
normalized-bqwh-18-141-94_ext.xml.mzn_AND_NODATA,1,0.212156,0.202586,3.758621,0.266055,0.797414,0.645642,7.321839,3.622126,2.550971,1.361093,2521,0.735856,0.973713,7.126437,1.880688,5.169925
normalized-abb313GPIA-7.xml.mzn_AND_NODATA,1,1,1,34.268465,0.029181,0,0.112805,68.53693,7,5.61471,2.807355,10899,0,0,68.53693,0,5.61471
normalized-bqwh-18-141-43_ext.xml.mzn_AND_NODATA,1,0.213221,0.201717,3.74392,0.2671,0.798283,0.765284,7.290415,4.248927,2.666578,1.430536,2970,0.734047,1.1254,7.09299,1.887566,5.169925
normalized-C2-2-15.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257,0.834545,0.907771,0.960631,5.519245,2.960784,10.038183,2.090483,4077,0.181818,1.857652,14.488017,1.936852,13.715104
