@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.059374,34.571429,0.748494,0.571921,1.933718,5862,0.52257,3983,3872,2.18851,0.412673,0.586515,4075,111,0.955005,5208
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.075033,94.138462,0.749563,0.571571,2.602547,48482,0.504025,24735,24476,2.17595,0.401882,0.585436,32559,259,0.943562,43088
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.058414,32.3875,0.755357,0.569685,2.12507,8481,0.510661,5341,5182,2.207048,0.412397,0.587686,5796,159,0.955876,7672
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,0.067441,82.009404,0.751715,0.570869,2.649269,52551,0.501297,26479,26161,2.19541,0.40379,0.586125,35166,318,0.949303,46978
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,0.133358,2735.666667,0.750011,0.571425,2.736275,51396,0.499912,25045,24621,2.066599,0.389829,0.584782,34259,424,0.89998,45686
BLOCKS3i.5.3-shuffled,1,0.049447,141,0.647492,0.606983,12.594406,1989,0.44018,286,282,3.0861,0.37055,0.622449,1273,4,0.982563,1578
BLOCKS3ii.5.2-shuffled,1,0.052826,139,0.569954,0.636961,9.592199,2044,0.494644,282,278,2.663835,0.328823,0.661958,1339,4,0.979562,1651
BLOCKS3iii.5-shuffled,1,0.077929,126,0.421973,0.703248,4.996094,1679,0.413624,256,252,2.217984,0.267361,0.713756,759,4,0.967997,1575
BLOCKS4ii.7.2-shuffled,1,0.117033,454,0.442981,0.69301,13.602186,12262,0.354157,915,908,2.495248,0.249751,0.720795,5329,7,0.956044,10638
BLOCKS4iii.7-shuffled,1,0.155799,424,0.307068,0.765071,7.433918,10635,0.251172,855,848,2.12855,0.172923,0.782762,2839,7,0.940335,10260
blocks_enc_2_b3_ser--opt-9_-shuffled,1,0.074396,222,0.432458,0.698101,9.261161,4472,0.466005,448,444,2.711097,0.318801,0.661212,2255,4,0.972483,3375
blocks_enc_2_b4_ser--opt-26_-shuffled,1,0.103973,1518,0.309212,0.763818,11.868551,54618,0.309172,3043,3036,2.497742,0.26273,0.698604,17663,7,0.963356,45864
c1_BMC_p1_k2048-shuffled,1,0.033579,1101387,0.950659,0.512647,2.816883,4602842,0.790047,2202778,2202774,2.233156,0.47729,0.512835,4372826,4,0.971525,4146984
c1_BMC_p2_k1024-shuffled,1,0.066083,556139,0.95266,0.512122,2.913312,2302874,0.77792,1112282,1112278,2.229424,0.468339,0.512471,2187866,4,0.94536,2072040
c1_BMC_p2_k128-shuffled,1,0.431892,79047,0.969804,0.507665,4.088913,290402,0.641429,158098,158094,2.187424,0.381156,0.508929,276026,4,0.721178,256464
c1_BMC_p2_k8-shuffled,1,0.783066,14328,0.984751,0.503841,5.669493,41747,0.448856,28659,28656,2.113253,0.309174,0.505031,39950,3,0.577595,32421
c2_Debug_s5_f1_e1_v3-shuffled,1,2.874489,21446,0.971799,0.507151,16.391092,38731,0.101979,64348,64338,1.872267,0.121353,0.509154,28636,10,0.256301,11895
c3_BMC_p1_k256-shuffled,1,0.323326,24963.5,1.050977,0.487572,4.03651,73224,0.634249,49931,49927,2.216507,0.429176,0.48599,87128,4,0.76839,83882
c3_BMC_p2_k1024-shuffled,1,0.091591,92043.5,1.068689,0.483398,3.30486,290808,0.714365,184091,184087,2.245338,0.491135,0.482747,346424,4,0.92198,337610
c3_BMC_p2_k2048-shuffled,1,0.046834,181483.5,1.072911,0.482413,3.170664,580920,0.729838,362971,362967,2.250906,0.504362,0.482055,692152,4,0.958592,675914
c3_BMC_p2_k512-shuffled,1,0.175399,47323.5,1.06156,0.48507,3.562171,145752,0.68539,94651,94647,2.234911,0.467523,0.483983,173560,4,0.860156,168458
c3_Debug_s3_f2_e2_v2-shuffled,1,0.007205,289060.5,0.476536,0.677261,5.093693,3118513,0.025715,578132,578121,2.903736,0.273501,0.72442,80407,11,0.996354,274726
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.015983,278,0.829539,0.546586,2.630282,1057,0.638638,568,556,2.257818,0.45481,0.549821,919,12,0.987229,1117
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.015961,278.5,0.830744,0.546226,2.630931,1058,0.639139,569,557,2.25746,0.455197,0.549433,921,12,0.987236,1119
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.001289,296,0.823258,0.548469,2.709949,1146,0.640232,593,592,2.29207,0.448758,0.5516,993,1,0.998975,1210
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.001288,296.5,0.824373,0.548134,2.710438,1147,0.641339,594,593,2.291693,0.452217,0.54817,996,1,0.998976,1212
C499.blif_0.10_0.20_0_0_inp_exact,1,0.015643,89.4,0.889582,0.529218,3.147903,1780,0.754791,906,894,2.337896,0.472658,0.529513,1930,12,0.987523,1719
C499.blif_0.10_0.20_0_0_out_exact,1,0.013372,413,0.888705,0.529463,3.201671,1644,0.749687,838,826,2.356038,0.470101,0.532504,1794,12,0.9894,1575
C499.blif_0.10_0.20_0_1_out_exact,1,0.013372,413,0.889331,0.529288,3.202864,1644,0.749687,838,826,2.356038,0.470297,0.53231,1794,12,0.989397,1575
C499.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.001547,446,0.884462,0.530655,3.231803,1786,0.7471,893,892,2.37471,0.469396,0.530695,1932,1,0.998774,1726
C499.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.001552,444,0.884178,0.530735,3.237345,1778,0.746315,889,888,2.375873,0.466304,0.533743,1924,1,0.998771,1718
c4_BMC_p1_k1024-shuffled,1,0.071273,8390,1.049428,0.487941,2.914502,24622,0.712275,16784,16780,2.275323,0.492294,0.487575,28142,4,0.939588,27604
c4_BMC_p1_k2048-shuffled,1,0.036263,16614,1.051749,0.487389,2.818157,49198,0.724213,33232,33228,2.280192,0.502432,0.487192,56238,4,0.968376,55252
c4_BMC_p1_k512-shuffled,1,0.137783,4278,1.04536,0.488912,3.101519,12334,0.689598,8560,8556,2.266073,0.473733,0.488276,14094,4,0.889121,13780
c4_BMC_p2_k2048-shuffled,1,0.036263,16614,1.051749,0.487389,2.818157,49198,0.724213,33232,33228,2.280192,0.502432,0.487192,56238,4,0.968376,55252
c4_Debug_s3_f1_e1_v3-shuffled,1,5.989524,25156.5,0.967399,0.508285,76.384183,1388,0.001866,50325,50313,1.629977,0.053619,0.512259,1072,12,0.13412,568
c4_Debug_s3_f1_e2_v3-shuffled,1,5.989524,25156.5,0.967404,0.508284,76.384362,1387,0.001868,50325,50313,1.629977,0.053621,0.512258,1073,12,0.134118,568
c4_Debug_s3_f2_e1_v3-shuffled,1,0.078323,27181.5,0.379015,0.725155,8.395476,623110,0.106721,54375,54363,2.490067,0.206976,0.76946,66973,12,0.959191,262666
C5315.blif_0.10_0.20_0_0_inp_exact-shuffled,1,0.028519,337.5,0.796455,0.556652,2.71348,11468,0.592788,5497,5400,2.2494,0.443255,0.557421,8647,97,0.977787,11497
C5315.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.027762,2614.5,0.793211,0.557659,2.734222,11137,0.585606,5324,5229,2.25745,0.436663,0.562461,8332,95,0.978476,11154
C5315.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.028515,337.5625,0.796476,0.556645,2.71335,11469,0.592775,5498,5401,2.249366,0.443262,0.557415,8648,97,0.97779,11499
C5315.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.027758,2615,0.793233,0.557652,2.734085,11138,0.585594,5325,5230,2.257414,0.436671,0.562453,8333,95,0.978479,11156
C5315.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.000131,2802.5,0.793665,0.557518,2.774924,11925,0.585095,5607,5605,2.308536,0.442596,0.557524,8911,2,0.999898,11966
C5315.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.000131,2801.5,0.793622,0.557531,2.775201,11921,0.584986,5605,5603,2.308617,0.438109,0.562006,8907,2,0.999898,11962
C5315.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.000131,2802.5,0.793756,0.557489,2.775103,11924,0.585161,5607,5605,2.308536,0.442624,0.557496,8912,2,0.999898,11966
c5_BMC_p1_k32-shuffled,1,0.664117,16467.5,0.969852,0.507652,5.344273,53822,0.537325,32939,32935,2.232373,0.337778,0.509407,53956,4,0.632587,43296
C6288.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.006184,2285,0.756192,0.569414,2.950388,9458,0.374071,4636,4570,2.32629,0.431859,0.572449,5081,66,0.995356,9012
C6288.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.003172,2337,0.756691,0.569252,2.966653,9667,0.375505,4708,4674,2.331099,0.432839,0.569381,5209,34,0.997616,9220
C6288.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.003171,2337.5,0.756812,0.569213,2.96666,9668,0.375595,4709,4675,2.331051,0.432878,0.569341,5211,34,0.997616,9222
C6288.blif_0.10_1.00_0_1_out_exact-shuffled,1,0.003203,2310.5,0.756247,0.569396,2.971214,9554,0.373353,4655,4621,2.332144,0.429887,0.572301,5128,34,0.997594,9114
c6_BMC_p1_k1024-shuffled,1,0.031982,67844,0.943641,0.514498,3.008792,290614,0.755096,135692,135688,2.270595,0.476055,0.5147,271990,4,0.973374,257676
c6_BMC_p1_k256-shuffled,1,0.122244,17468,0.949615,0.512922,3.288294,72790,0.722999,34940,34936,2.258558,0.452236,0.513585,68134,4,0.904785,64284
c6_BMC_p2_k128-shuffled,1,0.230815,9072,0.955855,0.511285,3.636599,36486,0.684392,18148,18144,2.244079,0.42558,0.512338,34158,4,0.833152,32052
c6_BMC_p2_k2048-shuffled,1,0.016116,135012,0.942504,0.514799,2.960571,581046,0.760738,270028,270024,2.272711,0.48041,0.514904,543798,4,0.986418,515532
c6_BMC_p2_k64-shuffled,1,0.415195,4874,0.964618,0.509005,4.260562,18334,0.618828,9752,9748,2.219491,0.384673,0.510424,17170,4,0.732547,15936
C880.blif_0.10_0.20_0_0_inp_exact,1,0.010212,93.636364,0.81321,0.551508,2.601338,2055,0.58888,1046,1030,2.274206,0.452059,0.552048,1557,16,0.991931,1988
C880.blif_0.10_0.20_0_0_out_exact,1,0.008857,479.5,0.808396,0.552976,2.632066,1903,0.572866,973,959,2.288647,0.444799,0.558761,1423,14,0.993056,1846
C880.blif_0.10_0.20_0_1_inp_exact,1,0.010212,93.636364,0.813752,0.551343,2.602294,2054,0.589259,1046,1030,2.274206,0.452228,0.551882,1558,16,0.991928,1988
C880.blif_0.10_0.20_0_1_out_exact,1,0.008857,479.5,0.808396,0.552976,2.632066,1903,0.572866,973,959,2.288647,0.444799,0.558761,1423,14,0.993056,1846
C880.blif_0.10_1.00_0_0_inp_exact,1,0.009195,504.5,0.809337,0.552689,2.629159,2022,0.58046,1022,1009,2.283142,0.449913,0.553125,1515,13,0.992771,1945
C880.blif_0.10_1.00_0_0_out_exact,1,0.009419,490,0.806699,0.553495,2.643505,1960,0.571821,993,980,2.288462,0.443339,0.559441,1457,13,0.992624,1887
C880.blif_0.10_1.00_0_1_out_exact-shuffled,1,0.009419,490,0.807255,0.553325,2.644512,1959,0.572214,993,980,2.288462,0.443531,0.559252,1458,13,0.992622,1887
CHAIN23v.24-shuffled,1,0.004679,1633.5,0.344607,0.743712,3.391185,18076,0.380257,3290,3267,2.204597,0.248035,0.752241,7477,23,0.997158,17522
cmu.dme1.B-f2,1,0.160359,469,0.750293,0.571333,2.450287,1882,0.533359,1046,938,2.012095,0.408522,0.581378,1367,108,0.879684,1708
cmu.dme1.B-f3,1,0.114317,816.5,0.750165,0.571375,2.529248,3308,0.523128,1795,1633,2.104405,0.421636,0.579865,2375,162,0.914243,3026
cmu.dme1.B-f4-shuffled,1,0.092999,1209,0.750111,0.571392,2.559605,4890,0.517799,2634,2418,2.147137,0.42625,0.579218,3491,216,0.93024,4494
cmu.dme2.B-f2,1,0.140765,601.5,0.750224,0.571355,2.548363,2404,0.513449,1313,1203,2.051405,0.409602,0.579754,1718,110,0.894395,2230
cmu.periodic.N-d2-shuffled,1,0.088237,2475,0.750052,0.571412,2.904467,9867,0.448053,5014,4950,2.156767,0.395382,0.58105,6525,64,0.933817,9708
cmu.periodic.N-d4-shuffled,1,0.108695,5629,0.750023,0.571421,2.924205,22521,0.446944,11386,11258,2.115903,0.388957,0.580438,14881,128,0.918476,22196
cmu.periodic.N-f4-shuffled,1,0.109459,6009,0.750021,0.571422,2.928948,24028,0.447843,12146,12018,2.114378,0.388304,0.580527,15932,128,0.917904,23716
comp.blif_0.10_0.20_0_0_inp_exact-shuffled,1,0.01083,76.5,0.937438,0.516146,3.045161,562,0.677497,310,306,2.326113,0.486865,0.51631,563,4,0.991063,607
comp.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.001188,152.5,0.933788,0.51712,3.133987,564,0.665083,306,305,2.356295,0.484097,0.517149,560,1,0.999026,610
connect_5x4_3_R-shuffled,1,0.045291,453.090909,1.727349,0.366656,6.991061,1332,0.772453,5034,4984,3.487105,0.616051,0.376955,12041,50,0.975263,64
connect_5x4_4_W-shuffled,1,0.055098,391.272727,1.672735,0.374149,6.52113,1332,0.777199,4354,4304,3.431147,0.608113,0.384117,10001,50,0.97019,64
connect_6x5_4_D-shuffled,1,0.046359,617.875,1.654808,0.376675,7.385425,2713,0.786262,9976,9886,3.502409,0.608212,0.383994,25949,90,0.975743,94
connect_6x5_5_R-shuffled,1,0.055915,546.625,1.639719,0.378828,6.803644,2713,0.783869,8836,8746,3.441509,0.603459,0.386435,21449,90,0.970543,94
connect_7x6_4_R-shuffled,1,0.041609,900.954545,1.644024,0.378211,7.986378,4970,0.791489,19968,19821,3.544301,0.609348,0.383459,56153,147,0.978691,130
connect_7x6_6_W-shuffled,1,0.057258,725.318182,1.616857,0.382138,7.023348,4970,0.788304,16104,15957,3.448476,0.602315,0.387499,40697,147,0.970409,130
connect_8x7_3_D-shuffled,1,0.036135,1375.586207,1.728562,0.366493,8.168013,8415,0.77845,40116,39892,3.566445,0.623125,0.370264,110989,224,0.981093,172
connect_8x7_7_D-shuffled,1,0.057716,927.586207,1.599993,0.384616,7.191417,8415,0.791676,27124,26900,3.453056,0.599543,0.388904,70669,224,0.970602,172
connect_9x8_3_R-shuffled,1,0.03483,1795.72973,1.728439,0.36651,8.366279,13408,0.779291,66766,66442,3.57817,0.623928,0.369446,188925,324,0.981904,220
connect_9x8_6_D-shuffled,1,0.042567,1363.72973,1.549446,0.392242,8.634693,13408,0.810841,50782,50458,3.565046,0.596504,0.395497,160845,324,0.979335,220
connect_9x8_8_D-shuffled,1,0.058431,1153.567568,1.58713,0.386529,7.329745,13408,0.794156,43006,42682,3.456758,0.597994,0.389911,114765,324,0.970556,220
Core1108_tbm_02.tex.moduleQ3.2S.000007,1,0.30233,143.1,0.52862,0.654185,3.080319,4105,0.285054,1631,1431,2.388108,0.31317,0.639002,1419,200,0.880577,1398
Core1108_tbm_02.tex.moduleQ3.2S.000015,1,0.300926,142.6,0.526792,0.654968,3.086983,4105,0.283615,1621,1426,2.389895,0.311389,0.639411,1409,195,0.880514,1388
Core1108_tbm_02.tex.moduleQ3.2S.000026,1,0.304902,145.1,0.533494,0.652106,3.073068,4120,0.290753,1656,1451,2.381028,0.315338,0.6358,1459,205,0.879442,1438
Core1108_tbm_02.tex.moduleQ3.2S.000056,1,0.300623,142.6,0.527041,0.654861,3.090068,4110,0.284335,1621,1426,2.388498,0.312112,0.639782,1414,195,0.880051,1393
Core1108_tbm_02.tex.moduleQ3.2S.000077,1,0.30233,143.1,0.52862,0.654185,3.080319,4105,0.285054,1631,1431,2.388108,0.31317,0.639002,1419,200,0.880577,1398
Core1108_tbm_02.tex.moduleQ3.2S.000095,1,0.303121,144.1,0.530659,0.653313,3.079829,4115,0.287915,1641,1441,2.384554,0.313513,0.637275,1439,200,0.879777,1418
Core1108_tbm_02.tex.moduleQ3.2S.000098,1,0.304513,144.6,0.53248,0.652537,3.073289,4115,0.289337,1651,1446,2.382788,0.314958,0.636559,1449,205,0.87984,1428
Core1108_tbm_02.tex.moduleQ3.2S.000099,1,0.302423,143.6,0.529888,0.653643,3.08313,4115,0.287202,1636,1436,2.384939,0.313634,0.637972,1434,200,0.879714,1413
Core1108_tbm_02.tex.moduleQ3.2S.000108,1,0.302423,143.6,0.529888,0.653643,3.08313,4115,0.287202,1636,1436,2.384939,0.313634,0.637972,1434,200,0.879714,1413
Core1108_tbm_03.tex.module.000003,1,0.441907,67.3,0.69937,0.588453,2.610302,1356,0.443893,893,673,2.072493,0.399152,0.552124,894,220,0.819982,882
Core1108_tbm_03.tex.module.000019,1,0.425532,61.3,0.703278,0.587103,2.498199,1258,0.433371,833,613,2.057671,0.419981,0.55693,774,220,0.795539,762
Core1108_tbm_03.tex.module.000021,1,0.432341,61.3,0.70856,0.585288,2.504202,1243,0.43178,833,613,2.06064,0.418768,0.554742,769,220,0.799592,757
Core1108_tbm_03.tex.module.000023,1,0.433931,61.3,0.711957,0.584127,2.516206,1243,0.433371,833,613,2.057671,0.419588,0.552195,774,220,0.799592,762
Core1108_tbm_03.tex.module.000031,1,0.434662,62.3,0.717274,0.582318,2.521945,1253,0.439646,843,623,2.051495,0.420562,0.551909,794,220,0.797571,782
Core1108_tbm_03.tex.module.000034,1,0.43089,61.8,0.713023,0.583763,2.502387,1244,0.438724,838,618,2.052602,0.42099,0.553084,784,220,0.795988,772
Core1108_tbm_03.tex.module.000037,1,0.433526,59.4,0.714185,0.583367,2.514215,1202,0.435838,809,594,2.053179,0.421739,0.552932,754,215,0.796348,742
Core1108_tbm_03.tex.module.000038,1,0.435418,58.9,0.712766,0.583851,2.5,1188,0.434833,804,589,2.054354,0.421263,0.553738,744,215,0.797872,732
Core1108_tbm_03.tex.module.000039,1,0.435418,58.9,0.712766,0.583851,2.5,1188,0.434833,804,589,2.054354,0.421263,0.553738,744,215,0.797872,732
Core1108_tbm_03.tex.module.000048,1,0.431442,58.4,0.710705,0.584554,2.484355,1184,0.433806,799,584,2.055556,0.423398,0.553452,734,215,0.795918,722
Core1108_tbm_03.tex.module.000056,1,0.42698,56.4,0.714822,0.583151,2.46124,1148,0.429455,774,564,2.048267,0.428677,0.555997,694,210,0.786116,682
Core1108_tbm_03.tex.module.000057,1,0.425798,55,0.715913,0.58278,2.496689,1139,0.428303,755,550,2.049468,0.429913,0.556591,684,205,0.785416,672
Core1108_tbm_03.tex.module.000058,1,0.424588,53.6,0.717032,0.5824,2.516869,1130,0.427123,741,536,2.047529,0.434348,0.556963,674,205,0.782776,662
Core1108_tbm_03.tex.module.000064,1,0.423348,53.1,0.718178,0.582012,2.506793,1121,0.425914,736,531,2.045542,0.43691,0.557347,664,205,0.78007,652
Core1108_tbm_03.tex.module.000065,1,0.422078,52.6,0.719354,0.581614,2.513774,1112,0.424675,726,526,2.043506,0.436054,0.557126,654,200,0.777296,642
Core1108_tbm_03.tex.module.000090,1,0.426913,47.9,0.719371,0.581608,2.61747,1056,0.419399,664,479,2.041667,0.436082,0.558531,614,185,0.77649,602
Core1108_tbm_03.tex.module.000092,1,0.425606,46.5,0.714166,0.583374,2.629231,1047,0.417993,650,465,2.039446,0.438333,0.561112,604,185,0.774342,592
Core1108_tbm_03.tex.moduleQ3.2S.000002,1,0.301744,135.6,0.578266,0.633607,2.974619,3623,0.289812,1576,1356,2.403626,0.341682,0.618122,1263,220,0.876033,1243
Core1108_tbm_03.tex.moduleQ3.2S.000003,1,0.303342,136.1,0.580375,0.632761,2.968474,3623,0.291438,1586,1361,2.401557,0.342996,0.616876,1273,225,0.876109,1253
Core1108_tbm_03.tex.moduleQ3.2S.000009,1,0.303792,136.6,0.581507,0.632308,2.968573,3628,0.293056,1591,1366,2.399497,0.343224,0.616215,1283,225,0.875646,1263
Core1108_tbm_03.tex.moduleQ3.2S.000011,1,0.301398,135.6,0.578526,0.633503,2.977792,3628,0.290626,1576,1356,2.402017,0.342257,0.618052,1268,220,0.875493,1248
Core1108_tbm_03.tex.moduleQ3.2S.000018,1,0.301744,135.6,0.578266,0.633607,2.974619,3623,0.289812,1576,1356,2.403626,0.341682,0.618122,1263,220,0.876033,1243
Core1108_tbm_03.tex.moduleQ3.2S.000048,1,0.303792,136.6,0.581507,0.632308,2.968573,3628,0.293056,1591,1366,2.399497,0.343224,0.616215,1283,225,0.875646,1263
Core1108_tbm_09.tex.module.000008,1,0.475916,111.2,0.658915,0.602804,2.80837,2057,0.47707,1362,1112,2.06086,0.342411,0.552388,1654,250,0.856158,1642
Core1108_tbm_09.tex.module.000009,1,0.475916,111.2,0.658915,0.602804,2.80837,2057,0.47707,1362,1112,2.06086,0.34257,0.552645,1654,250,0.856158,1642
Core1108_tbm_09.tex.module.000010,1,0.475916,111.2,0.658915,0.602804,2.80837,2057,0.47707,1362,1112,2.06086,0.342411,0.552388,1654,250,0.856158,1642
Core1108_tbm_09.tex.module.000028,1,0.464789,94.7,0.666456,0.600076,2.64411,1760,0.466197,1197,947,2.047183,0.361577,0.55553,1324,250,0.835755,1312
Core1108_tbm_09.tex.module.000033,1,0.460847,90.2,0.669132,0.599114,2.591146,1679,0.462345,1152,902,2.044211,0.3683,0.556898,1234,250,0.829635,1222
Core1108_tbm_09.tex.moduleQ3.10S.000001,1,0.244533,292.9,0.466615,0.681842,3.033658,8656,0.25654,3179,2929,2.551933,0.282977,0.665639,2628,250,0.919441,2600
Core1108_tbm_09.tex.moduleQ3.2S.000003,1,0.243545,291.9,0.465259,0.682473,3.036979,8651,0.255086,3164,2919,2.553991,0.282193,0.666569,2608,245,0.919624,2580
Core1108_tbm_09.tex.moduleQ3.2S.000005,1,0.244533,292.9,0.466615,0.681842,3.033658,8656,0.25654,3179,2929,2.551933,0.282977,0.665639,2628,250,0.919441,2600
Core1108_tbm_09.tex.moduleQ3.2S.000007,1,0.243069,291.9,0.465777,0.682232,3.0433,8671,0.25654,3164,2919,2.550957,0.282847,0.666253,2628,245,0.918735,2600
Core1108_tbm_09.tex.moduleQ3.2S.000010,1,0.245766,294.4,0.468468,0.680982,3.030322,8666,0.258711,3199,2944,2.548861,0.283924,0.664376,2658,255,0.919055,2630
Core1108_tbm_09.tex.moduleQ3.2S.000011,1,0.244533,292.9,0.466615,0.681842,3.033658,8656,0.25654,3179,2929,2.551933,0.282977,0.665639,2628,250,0.919441,2600
Core1108_tbm_09.tex.moduleQ3.9S.000001,1,0.244533,292.9,0.466615,0.681842,3.033658,8656,0.25654,3179,2929,2.551933,0.282977,0.665639,2628,250,0.919441,2600
Core1108_tbm_21.tex.module.000008,1,0.46034,66.7,0.667509,0.599697,2.741638,1383,0.445703,867,667,2.050519,0.374435,0.559856,944,200,0.825892,932
Core1108_tbm_21.tex.module.000009,1,0.46034,66.7,0.667509,0.599697,2.741638,1383,0.445703,867,667,2.050519,0.374142,0.559419,944,200,0.825892,932
Core1108_tbm_21.tex.module.000010,1,0.46034,66.7,0.667509,0.599697,2.741638,1383,0.445703,867,667,2.050519,0.374728,0.560294,944,200,0.825892,932
Core1108_tbm_21.tex.module.000014,1,0.454545,62.2,0.67125,0.598355,2.672749,1302,0.438624,822,622,2.044171,0.385365,0.561996,854,200,0.815154,842
Core1108_tbm_21.tex.module.000017,1,0.454545,62.2,0.67125,0.598355,2.672749,1302,0.438624,822,622,2.044171,0.386585,0.558914,854,200,0.815154,842
Core1108_tbm_21.tex.module.000023,1,0.447635,57.7,0.675712,0.596761,2.595882,1221,0.43018,777,577,2.039414,0.397162,0.5632,764,200,0.80402,752
Core1108_tbm_21.tex.module.000026,1,0.456081,57.7,0.684175,0.593762,2.632124,1206,0.43018,772,577,2.039414,0.394981,0.55946,764,195,0.808081,752
Core1108_tbm_21.tex.module.000027,1,0.456081,57.7,0.684175,0.593762,2.615187,1206,0.43018,777,577,2.039414,0.397162,0.55893,764,200,0.808081,752
Core1108_tbm_21.tex.module.000030,1,0.45657,58.7,0.689632,0.591845,2.620076,1216,0.436526,787,587,2.033408,0.398421,0.558553,784,200,0.80602,772
Core1108_tbm_21.tex.module.000091,1,0.444271,38,0.696744,0.589364,2.774074,943,0.400624,540,380,2.005456,0.433641,0.569759,514,160,0.765116,502
Core1108_tbm_21.tex.moduleQ3.2S.000002,1,0.323557,126.5,0.54239,0.648345,2.976871,3485,0.30284,1470,1265,2.339153,0.31912,0.627984,1301,205,0.875434,1282
Core1108_tbm_21.tex.moduleQ3.2S.000007,1,0.320724,124.5,0.536661,0.650762,2.983391,3470,0.296288,1445,1245,2.347039,0.316763,0.631469,1261,200,0.876758,1242
Core1108_tbm_21.tex.moduleQ3.2S.000011,1,0.321144,125,0.537859,0.650255,2.983448,3475,0.297937,1450,1250,2.345054,0.317084,0.63074,1271,200,0.87629,1252
Core1108_tbm_21.tex.moduleQ3.2S.000014,1,0.323145,126,0.541201,0.648845,2.976792,3480,0.301213,1465,1260,2.341111,0.318808,0.628699,1291,205,0.8759,1272
Core1108_tbm_21.tex.moduleQ3.2S.000015,1,0.321144,125,0.537859,0.650255,2.983448,3475,0.297937,1450,1250,2.345054,0.317084,0.63074,1271,200,0.87629,1252
Core1108_tbm_21.tex.moduleQ3.2S.000019,1,0.321144,125,0.537859,0.650255,2.983448,3475,0.297937,1450,1250,2.345054,0.317084,0.63074,1271,200,0.87629,1252
Core1108_tbm_21.tex.moduleQ3.2S.000024,1,0.321144,125,0.537859,0.650255,2.983448,3475,0.297937,1450,1250,2.345054,0.317084,0.63074,1271,200,0.87629,1252
Core1108_tbm_21.tex.moduleQ3.2S.000027,1,0.320724,124.5,0.536661,0.650762,2.983391,3470,0.296288,1445,1245,2.347039,0.316763,0.631469,1261,200,0.876758,1242
Core1108_tbm_28.tex.moduleQ2.2S.000003,1,0.274889,150.875,0.548807,0.645658,2.911273,3213,0.278547,1375,1207,2.475307,0.33016,0.62962,1066,168,0.89416,1048
counter_16,1,0.479891,97.058824,0.993153,0.501718,3.917767,2242,0.509657,1666,1650,2.016587,0.344354,0.502125,2243,16,0.678637,68
