@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC

@DATA
robots_1_5_5_30.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796
robots_1_5_5_31.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924
robots_1_5_5_33.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540
robots_1_5_5_34.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796
robots_1_5_5_38.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924
robots_1_5_5_45.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796
robots_1_5_5_50.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540
robots_1_5_5_56.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924
robots_1_5_5_5.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540
robots_1_5_5_61.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924
robots_1_5_5_62.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924
robots_1_5_5_66.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796
robots_1_5_5_66.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540
robots_1_5_5_75.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924
robots_1_5_5_8.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796
robots_1_5_5_87.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796
robots_1_5_5_93.4,1,0.512853,3776,1.188538,0.456926,9.708377,1566,0.079693,3796
robots_1_5_5_95.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540
robots_1_5_5_97.2,1,0.472058,1914,1.096328,0.477025,9.606549,1464,0.074511,1924
robots_1_5_5_99.8,1,0.536013,7500,1.240966,0.446236,9.760345,1770,0.082635,7540
s1196_d3_u-shuffled,1,0.471288,2296,1.055469,0.486507,3.370607,8240,0.75402,5634
s1269_d3_s-shuffled,1,0.455972,2481.5,1.014251,0.496462,3.264716,9399,0.718054,6082
s27_d5_u-shuffled,1,0.466527,86,1.031353,0.492283,2.828054,273,0.723849,221
s298_d11_s-shuffled,1,0.514371,2400,1.049202,0.487995,3.525395,9201,0.743357,5946
s298_d2_s-shuffled,1,0.3219,298.5,1.027163,0.4933,3.516452,1155,0.727177,699
s298_d5_s-shuffled,1,0.476859,999,1.044942,0.489011,3.523693,3837,0.740204,2448
s298_d9_s-shuffled,1,0.507938,1933,1.048472,0.488169,3.525105,7413,0.742816,4780
s3330_d10_u-shuffled,1,0.50655,28844,1.020896,0.49483,3.074155,104832,0.732911,73360
s3330_d4_s-shuffled,1,0.468847,10244,1.015032,0.49627,3.056822,37212,0.729853,25624
s386_d12_u-shuffled,1,0.528681,3663,1.021304,0.49473,3.541736,15544,0.733925,9069
s499_d15_s-shuffled,1,0.52723,4595.5,1.111922,0.473502,3.742551,15653,0.803089,11311
s499_d4_s-shuffled,1,0.472083,1053.5,1.114422,0.472942,3.763365,3553,0.797474,2544
s510_d12_s-shuffled,1,0.521952,4696,1.059593,0.485533,3.364135,16303,0.757,11839
s510_d31_s-shuffled,1,0.532181,12609.5,1.060389,0.485345,3.366204,43815,0.758904,31903
s510_d4_s-shuffled,1,0.481681,1364,1.056443,0.486277,3.355942,4719,0.749503,3391
s713_d3_s-shuffled,1,0.457803,1549,1.011299,0.497191,2.876832,5106,0.734076,3889
s713_d5_s-shuffled,1,0.489238,2886,1.016588,0.495887,2.900854,9570,0.740139,7373
s820_d6_s-shuffled,1,0.511578,3301.5,1.081676,0.480382,3.863648,13318,0.763014,8038
s820_d7_s-shuffled,1,0.517767,3932.5,1.082094,0.480286,3.861702,15848,0.763464,9588
S-adeu-0,1,0.384036,2611,0.58846,0.629541,2.345968,12491,0.607554,5382
S-adeu-1,1,0.376916,2611,0.591676,0.628269,2.319212,12347,0.603018,5382
S-adeu-2,1,0.384036,2611,0.58846,0.629541,2.345968,12491,0.607554,5382
S-adeu-3,1,0.376916,2611,0.591676,0.628269,2.319212,12347,0.603018,5382
S-adeu-4,1,0.381681,2611,0.58952,0.629121,2.337049,12443,0.606053,5382
S-adeu-5,1,0.381681,2611,0.58952,0.629121,2.337049,12443,0.606053,5382
S-adeu-6,1,0.384036,2611,0.58846,0.629541,2.345968,12491,0.607554,5382
S-adeu-7,1,0.376916,2611,0.591676,0.628269,2.319212,12347,0.603018,5382
S-adeu-8,1,0.379308,2611,0.590592,0.628697,2.328131,12395,0.604541,5382
S-adeu-9,1,0.376916,2611,0.591676,0.628269,2.319212,12347,0.603018,5382
S-edau-0,1,0.384036,2611,0.58846,0.629541,2.345968,12491,0.607554,5382
S-edau-1,1,0.376916,2611,0.591676,0.628269,2.319212,12347,0.603018,5382
S-edau-2,1,0.384036,2611,0.58846,0.629541,2.345968,12491,0.607554,5382
S-edau-3,1,0.376916,2611,0.591676,0.628269,2.319212,12347,0.603018,5382
S-edau-4,1,0.381681,2611,0.58952,0.629121,2.337049,12443,0.606053,5382
S-edau-5,1,0.381681,2611,0.58952,0.629121,2.337049,12443,0.606053,5382
S-edau-6,1,0.384036,2611,0.58846,0.629541,2.345968,12491,0.607554,5382
S-edau-7,1,0.376916,2611,0.591676,0.628269,2.319212,12347,0.603018,5382
S-edau-8,1,0.379308,2611,0.590592,0.628697,2.328131,12395,0.604541,5382
S-edau-9,1,0.376916,2611,0.591676,0.628269,2.319212,12347,0.603018,5382
sortnetsort10.AE.stepl.005,1,0.473684,4176,0.801001,0.555247,1.96817,7778,0.607135,5121
sortnetsort10.AE.stepl.012,1,0.474331,9993,0.80116,0.555198,1.97072,18642,0.607213,12261
sortnetsort10.v.stepl.006,1,0.048178,872,0.594681,0.627085,3.070655,4954,0.503064,1755
sortnetsort10.v.stepl.007,1,0.041314,1017,0.594569,0.627129,3.072861,5777,0.50292,2045
sortnetsort10.v.stepl.012-shuffled,1,0.024126,1742,0.594289,0.627239,3.078398,9892,0.502558,3495
sortnetsort5.AE.stepl.003,1,0.418744,494,0.771768,0.564408,1.963087,884,0.577268,596
sortnetsort5.AE.stepl.005,1,0.42042,816,0.772041,0.564321,1.971602,1468,0.577177,986
sortnetsort5.AE.stepl.006,1,0.420842,977,0.77211,0.564299,1.973751,1760,0.577154,1181
sortnetsort5.AE.stepl.007,1,0.421143,1138,0.772159,0.564283,1.975291,2052,0.577138,1376
sortnetsort5.v.stepl.007-shuffled,1,0.049097,212,0.631282,0.613015,3.125581,1117,0.512635,430
sortnetsort6.AE.stepl.003,1,0.438931,772,0.782405,0.56104,1.964781,1402,0.588422,937
sortnetsort6.AE.stepl.006,1,0.440613,1531,0.782729,0.560938,1.972595,2794,0.588442,1861
sortnetsort6.v.stepl.003-shuffled,1,0.106911,140,0.619817,0.617354,3.073171,759,0.510799,287
sortnetsort7.AE.stepl.003,1,0.451982,1113,0.789396,0.558848,1.965339,2040,0.595595,1356
sortnetsort7.AE.stepl.005,1,0.4531,1845,0.789633,0.558774,1.970222,3392,0.595654,2250
sortnetsort7.AE.stepl.006,1,0.45338,2211,0.789693,0.558755,1.97145,4068,0.595669,2697
sortnetsort7.AE.stepl.009,1,0.453848,3309,0.789792,0.558724,1.973502,6096,0.595694,4038
sortnetsort7.v.stepl.004-shuffled,1,0.077317,264,0.609819,0.621188,3.08209,1457,0.507106,536
sortnetsort8.AE.stepl.005,1,0.462046,2517,0.794546,0.557244,1.969451,4654,0.60066,3077
sortnetsort8.AE.stepl.007,1,0.462457,3517,0.794639,0.557215,1.971169,6510,0.600694,4301
sortnetsort8.AE.stepl.009,1,0.462685,4517,0.79469,0.557199,1.972127,8366,0.600713,5525
sortnetsort8.v.stepl.008-shuffled,1,0.037668,710,0.602592,0.623989,3.090973,3966,0.504419,1429
sortnetsort9.AE.stepl.004,1,0.468322,2639,0.798117,0.556137,1.967502,4896,0.604298,3231
sortnetsort9.AE.stepl.005,1,0.468634,3294,0.798191,0.556114,1.968765,6116,0.60433,4034
sortnetsort9.AE.stepl.012,1,0.469365,7879,0.798364,0.556061,1.971724,14656,0.604406,9655
sortnetsort9.v.stepl.006,1,0.049043,692,0.598243,0.625687,3.077475,3903,0.503764,1394
sortnetsort9.v.stepl.012-shuffled,1,0.024566,1382,0.59778,0.625868,3.086518,7791,0.503179,2774
ssa7552-159-00-shuffled,1,0.237586,3557.5,0.500131,0.666608,1.125855,13340,0.611294,8478
ssa7552-159-50-shuffled,1,0.278263,2880.5,0.726862,0.579085,1.671252,11309,0.601797,7124
ssa7552-159-90-shuffled,1,0.322936,2331.5,0.72328,0.580289,1.702456,9662,0.591383,6026
ssa7552-160-50-shuffled,1,0.276057,2951.5,0.72703,0.579029,1.677132,11598,0.601079,7294
stmt1_145_146,1,0.133065,90,0.963455,0.509306,2.843137,191,0.774194,102
stmt11_643_645,1,0.124207,536,0.840856,0.543226,3.694017,1538,0.718816,585
stmt1_20_21,1,0.123656,67,0.926407,0.519101,2.815789,143,0.763441,76
stmt124_966_965,1,0.15671,640,0.831749,0.545926,3.733997,1879,0.707359,703
stmt1_30_31,1,0.122449,36,0.957983,0.51073,2.85,71,0.755102,40
stmt137_903_911,1,0.159187,657,0.832248,0.545778,3.707182,1921,0.707028,724
stmt1_392_393,1,0.150633,464,0.859591,0.537753,3.541176,1269,0.748101,510
stmt16_0_1,1,0.308594,123,0.830966,0.54616,3.848684,415,0.720703,152
stmt1_629_630,1,0.158796,1317,0.831375,0.546038,3.746905,3905,0.722106,1454
stmt16_47_48,1,0.181362,1873,0.814402,0.551146,3.851364,5945,0.70553,2126
stmt16_818_819,1,0.216875,382,0.824976,0.547952,3.919101,1243,0.72116,445
stmt17_143_144,1,0.263543,184,0.861842,0.537102,3.572727,545,0.7306,220
stmt17_18_19,1,0.272873,161,0.841608,0.543004,3.670103,499,0.723917,194
stmt17_63_70,1,0.166191,6450,0.80322,0.554563,4.294222,21651,0.705828,6784
stmt17_63_78,1,0.179256,7262,0.802559,0.554767,4.326627,24575,0.706562,7654
stmt17_82_94,1,0.159261,11061,0.800866,0.555288,4.412136,37733,0.708448,11569
stmt1_787_788,1,0.14976,1678,0.841757,0.54296,3.605234,4727,0.733036,1834
stmt17_99_98,1,0.175304,2084,0.818701,0.549843,3.779099,6451,0.712604,2354
stmt1_811_812,1,0.172727,256,0.825993,0.547647,3.944828,813,0.723232,290
stmt18_258_260,1,0.146597,460,0.855726,0.538873,3.465863,1221,0.706806,498
stmt19_125_302,1,0.176713,3161,0.753273,0.570362,3.472909,8599,0.591227,3396
stmt19_133_257,1,0.163666,2795,0.761986,0.567541,3.416639,7433,0.600041,3005
stmt19_137_313,1,0.176738,3174,0.754308,0.570025,3.479906,8642,0.592074,3409
stmt19_142_261,1,0.162667,2818,0.759656,0.568293,3.410172,7536,0.598974,3028
stmt19_177_302,1,0.163296,3440,0.753958,0.570139,3.472925,9309,0.592175,3675
stmt1_919_920,1,0.159965,623,0.830213,0.546384,3.749271,1843,0.7057,686
stmt19_214_309,1,0.156398,3608,0.752946,0.570468,3.474369,9748,0.590988,3843
stmt19_217_250,1,0.141868,3235,0.76009,0.568153,3.422061,8562,0.598147,3445
stmt19_2_180,1,0.209854,1415,0.756118,0.569438,3.400127,3829,0.584281,1572
stmt19_261_266,1,0.124953,3878,0.763235,0.567139,3.434932,10222,0.604367,4088
stmt19_2_83,1,0.232775,913,0.751906,0.570807,3.384314,2445,0.572005,1020
stmt19_313_318,1,0.12654,4640,0.751425,0.570964,3.515282,12574,0.591794,4875
stmt19_313_412,1,0.143866,5207,0.74667,0.572518,3.565701,14356,0.585603,5487
stmt19_3_177,1,0.190848,1563,0.751735,0.570863,3.401163,4216,0.580171,1720
stmt19_3_309,1,0.209194,2634,0.752031,0.570766,3.484141,7285,0.58945,2869
stmt19_3_78,1,0.201561,1061,0.746041,0.572724,3.387842,2832,0.567546,1168
stmt19_3_83,1,0.201611,1063,0.746754,0.57249,3.392308,2839,0.568054,1170
stmt19_66_318,1,0.19571,2921,0.746946,0.572427,3.487643,8094,0.584929,3156
stmt19_66_90,1,0.162881,1339,0.743223,0.57365,3.379501,3561,0.570625,1444
stmt19_67_83,1,0.195567,1094,0.742089,0.574024,3.378018,2955,0.567666,1201
stmt19_79_87,1,0.156071,9814,0.80128,0.555161,4.390881,33347,0.707986,10264
stmt19_83_302,1,0.191597,2890,0.752507,0.570611,3.48224,7932,0.589866,3125
stmt19_83_90,1,0.16211,1344,0.744313,0.573292,3.387164,3577,0.571582,1449
stmt19_90_133,1,0.163014,1590,0.747277,0.572319,3.386179,4253,0.577794,1722
stmt21_127_258,1,0.163887,2792,0.76176,0.567614,3.414724,7424,0.599814,3002
stmt21_134_418,1,0.197132,3795,0.738654,0.575157,3.5579,10718,0.575826,4076
stmt21_143_258,1,0.162282,2813,0.759213,0.568436,3.407542,7518,0.598664,3023
stmt21_252_310,1,0.136708,4202,0.760081,0.568156,3.470814,11194,0.600551,4437
stmt21_267_310,1,0.134737,4245,0.756484,0.569319,3.476786,11388,0.597351,4480
stmt21_310_360,1,0.137133,4973,0.75002,0.571422,3.54099,13568,0.589741,5233
stmt21_4_5,1,0.25348,676,0.749487,0.571596,3.353018,1789,0.563475,762
stmt21_70_258,1,0.180491,2516,0.761138,0.567815,3.415627,6741,0.598631,2726
stmt21_71_304,1,0.206437,2662,0.749832,0.571483,3.475319,7392,0.588803,2897
stmt21_71_70,1,0.19486,1089,0.740761,0.574461,3.368729,2939,0.566483,1196
stmt21_79_314,1,0.192121,2896,0.752898,0.570484,3.484829,7952,0.590239,3131
stmt21_79_91,1,0.162425,1342,0.743734,0.573482,3.383552,3570,0.571182,1447
stmt22_179_182,1,0.129171,2374,0.755286,0.569708,3.415646,6256,0.587831,2531
stmt22_6_80,1,0.232804,911,0.751092,0.571072,3.379175,2438,0.571429,1018
stmt22_92_259,1,0.178418,2540,0.758785,0.568574,3.407636,6839,0.597966,2750
stmt23_66_76,1,0.17314,6856,0.802868,0.554672,4.3114,23113,0.706218,7219
stmt24_148_149,1,0.162562,72,0.983539,0.504149,2.845238,154,0.773399,84
stmt24_292_293,1,0.149301,473,0.856042,0.538781,3.445736,1259,0.709022,516
stmt24_765_766,1,0.160338,658,0.833282,0.54547,3.700549,1929,0.709705,728
stmt24_7_8,1,0.297297,12,1,0.5,2.529412,29,0.810811,17
stmt25_52_53,1,0.171162,1779,0.814305,0.551175,3.832669,5595,0.705691,2008
stmt25_597_598,1,0.149828,850,0.847675,0.541221,3.548387,2349,0.724399,930
stmt2_649_723,1,0.201285,512,0.839574,0.543604,3.678756,1515,0.720021,579
stmt2_649_776,1,0.228546,599,0.832429,0.545724,3.77424,1863,0.71979,691
stmt27_149_224,1,0.137455,2403,0.754229,0.570051,3.420767,6398,0.587515,2581
stmt27_296_297,1,0.145062,491,0.856341,0.538694,3.426966,1297,0.711111,534
stmt27_93_98,1,0.166255,1959,0.818424,0.549927,3.771818,6023,0.712209,2200
stmt28_68_81,1,0.174783,8103,0.802041,0.554926,4.352417,27499,0.707138,8524
stmt29_21_275,1,0.196935,2577,0.760777,0.567931,3.446352,6988,0.599956,2796
stmt2_976_999,1,0.148917,10161,0.809786,0.552552,3.759731,30745,0.747292,11304
stmt31_100_276,1,0.179479,2848,0.761037,0.567847,3.445386,7669,0.600643,3067
stmt31_22_23,1,0.24093,811,0.753086,0.570423,3.373894,2150,0.572737,904
stmt32_122_129,1,0.139241,59,1.016216,0.495979,2.848485,117,0.772152,66
stmt32_153_277,1,0.164593,3125,0.761285,0.567767,3.444677,8364,0.601051,3344
stmt32_228_277,1,0.149531,3451,0.757966,0.568839,3.448229,9217,0.597204,3670
stmt3_639_640,1,0.156477,392,0.852353,0.539854,3.631336,1109,0.742358,434
stmt37_941_942,1,0.164258,1789,0.821014,0.549145,3.778222,5441,0.701897,2002
stmt38_943_942,1,0.165831,1766,0.820392,0.549332,3.785245,5392,0.70193,1979
stmt39_34_107,1,0.215517,1119,0.751474,0.570948,3.400162,3004,0.577586,1237
stmt3_969_973,1,0.163283,324,0.841064,0.543164,3.756906,961,0.734349,362
stmt41_235_286,1,0.149682,3529,0.755208,0.569733,3.461067,9468,0.594163,3750
stmt41_262_275,1,0.255519,941,0.830272,0.546367,3.669938,2947,0.701987,1121
stmt41_336_385,1,0.133213,5308,0.746297,0.57264,3.570788,14616,0.586106,5573
stmt41_36_37,1,0.227732,871,0.747719,0.572174,3.393375,2326,0.568352,966
stmt44_107_108,1,0.15,39,1.079646,0.480851,2.772727,71,0.76,44
stmt44_107_113,1,0.170543,48,1.040268,0.490132,2.818182,94,0.767442,55
stmt44_252_301,1,0.149433,449,0.854619,0.539194,3.476386,1198,0.705137,487
stmt44_40_162,1,0.201314,1421,0.752747,0.570533,3.4097,3837,0.581043,1567
stmt44_40_41,1,0.218827,921,0.746816,0.57247,3.398821,2461,0.566975,1018
stmt44_554_604,1,0.152384,808,0.846401,0.541594,3.582106,2250,0.721764,883
stmt46_163_289,1,0.16408,3262,0.756687,0.569253,3.465003,8793,0.595545,3486
stmt47_239_290,1,0.14962,3592,0.754034,0.570114,3.465671,9653,0.592483,3816
stmt50_167_293,1,0.164067,3311,0.754778,0.569873,3.473133,8951,0.593279,3536
stmt52_117_295,1,0.177977,3034,0.754247,0.570045,3.474072,8249,0.592634,3259
stmt52_295_394,1,0.14445,5047,0.747186,0.572349,3.558586,13878,0.586609,5317
stmt52_54_55,1,0.212552,958,0.743849,0.573444,3.407197,2569,0.563943,1056
stmt53_208_245,1,0.125584,2715,0.749191,0.571693,3.431034,7247,0.581953,2900
stmt5_731_730,1,0.159982,626,0.831186,0.546094,3.73913,1847,0.706479,690
stmt6_13_14,1,0.144737,29,1.010989,0.497268,2.705882,53,0.789474,34
stmt70_191_213,1,0.147541,437,0.851986,0.539961,3.5,1171,0.702186,472
stmt70_495_501,1,0.151416,796,0.844926,0.542027,3.596774,2223,0.720407,868
stmt72_696_721,1,0.1627,637,0.831013,0.546146,3.730114,1881,0.706188,704
stmt7_33_34,1,0.220057,876,0.786096,0.55988,3.687023,2462,0.632705,917
stmt82_224_225,1,0.14751,472,0.854519,0.539223,3.453125,1251,0.704981,512
stmt85_64_122,1,0.195164,1309,0.749654,0.571541,3.387231,3506,0.575474,1441
stmt86_889_890,1,0.189053,742,0.826838,0.547394,3.7811,2269,0.707958,836
stmt9_350_351,1,0.153527,415,0.851261,0.540172,3.611354,1167,0.744122,458
stmt9_445_446,1,0.143074,604,0.87118,0.534422,3.422492,1577,0.75632,658
szymanski-10-s-shuffled,1,0.409074,7529.5,0.874727,0.533411,1.448442,11117,0.795835,15759
szymanski-24-s-shuffled,1,0.417089,128279.5,0.882685,0.531156,1.491275,185935,0.80258,261599
T-adeu-0,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790
T-adeu-1,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790
T-adeu-2,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790
T-adeu-3,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790
T-adeu-4,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790
T-adeu-5,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790
T-adeu-6,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790
T-adeu-7,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790
T-adeu-8,1,0.539578,2315,0.596862,0.626228,2.462213,11691,0.621108,4790
T-adeu-9,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790
T-edau-0,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790
T-edau-1,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790
T-edau-2,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790
T-edau-3,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790
T-edau-4,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790
T-edau-5,1,0.541445,2315,0.595674,0.626694,2.472234,11739,0.622645,4790
T-edau-6,1,0.543297,2315,0.5945,0.627156,2.482255,11787,0.624169,4790
T-edau-7,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790
T-edau-8,1,0.539578,2315,0.596862,0.626228,2.462213,11691,0.621108,4790
T-edau-9,1,0.537695,2315,0.598065,0.625757,2.452192,11643,0.619559,4790
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.006519,505,0.895993,0.527428,4.011765,2648,0.618197,1020
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.006644,92.083333,0.899772,0.526379,3.893369,2844,0.629285,1116
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.00155,555,0.896083,0.527403,4.036004,2900,0.616378,1111
test1_quant2,1,0.319647,343.5,0.868441,0.535206,3.071895,1583,0.471933,765
test1_quant3,1,0.312146,441,0.875502,0.533191,3.179167,2050,0.462348,960
test1_quant_squaring2,1,0.319647,343.5,0.868441,0.535206,3.071895,1583,0.471933,765
test1_quant_squaring3,1,0.359085,346,0.879981,0.53192,3.144054,2517,0.455902,1194
test3_quant2-shuffled,1,0.292379,112,0.851563,0.540084,3.127049,512,0.482115,244
test3_quant4,1,0.290358,162,0.866512,0.535759,3.264535,750,0.465872,344
test3_quant_squaring4,1,0.355777,101,0.87441,0.533501,3.196121,988,0.455528,464
test4_quant2,1,0.260369,151,0.836938,0.544384,3.08589,690,0.506912,326
test4_quant4,1,0.267442,211,0.854935,0.539103,3.224215,976,0.48505,446
test4_quant_squaring2,1,0.260369,151,0.836938,0.544384,3.08589,690,0.506912,326
test4_quant_squaring4,1,0.333766,129.5,0.86494,0.53621,3.169492,1262,0.471429,590
test5_quant5-shuffled,1,0.315622,168,0.896269,0.527351,3.354749,789,0.42933,358
test5_quant_squaring5-shuffled,1,0.399857,93.6,0.8975,0.527009,3.228417,1182,0.426942,556
texas.ifetch1^4.E-f4-shuffled,1,0.071206,1473,0.750087,0.5714,2.843781,6529,0.54622,3047
texas.ifetch1^9.E-f4-shuffled,1,0.086593,1417.5,0.750091,0.571399,2.806594,6158,0.548504,2942
TOILET10.1.iv.20-shuffled,1,0.069677,425,0.454796,0.687381,3.086651,3250,0.452341,854
TOILET16.1.iv.32-shuffled,1,0.047699,1064,0.366792,0.73164,3.11257,9965,0.384852,2132
TOILET7.1.iv.13-shuffled,1,0.056338,198,0.495303,0.668761,2.907268,1340,0.496311,399
TOILET7.1.iv.14-shuffled,1,0.052239,213.5,0.495046,0.668876,2.904651,1447,0.497512,430
toilet_a_02_01.2-shuffled,1,0.205128,8,0.653846,0.604651,1.888889,28,0.641026,18
toilet_a_02_10.2-shuffled,1,0.019608,44,0.222841,0.817768,1.777778,379,0.237745,90
toilet_a_04_10.2-shuffled,1,0.143177,68,0.25,0.8,2.971429,812,0.173378,140
toilet_a_06_01.4-shuffled,1,1.775039,40,0.885648,0.530322,17.651163,244,0.226502,86
toilet_a_06_10.2-shuffled,1,0.668213,92,0.44971,0.689793,8.989474,1329,0.12355,190
toilet_a_08_01.4-shuffled,1,3.372581,52,0.968417,0.508023,84.321429,363,0.079457,112
toilet_a_08_10.2-shuffled,1,2.059326,116,0.758534,0.568655,40.366667,1930,0.068125,240
toilet_a_10_01.11-shuffled,1,4.340454,176,0.975618,0.506171,158.176796,1391,0.057647,362
toilet_a_10_01.5-shuffled,1,4.696386,80,0.989787,0.502566,333.505882,629,0.027701,170
toilet_a_10_10.2-shuffled,1,3.987539,140,0.930803,0.517919,196.206897,2615,0.025623,290
toilet_c_02_01.2-shuffled,1,0.054054,8,0.52,0.657895,1.529412,30,0.621622,17
toilet_c_04_01.4-shuffled,1,0.086486,28,0.507246,0.663462,2.413793,149,0.518919,58
toilet_c_04_10.2-shuffled,1,0.018824,68,0.177835,0.849015,2,816,0.176471,138
toilet_c_06_01.5-shuffled,1,0.170984,50,0.504146,0.664829,2.951456,304,0.46114,103
toilet_c_06_10.2-shuffled,1,0.047757,92,0.169782,0.85486,2.331551,1324,0.148336,187
toilet_c_08_01.13-shuffled,1,0.065708,169,0.438498,0.69517,2.979472,1210,0.438056,341
toilet_c_08_01.16-shuffled,1,0.053422,208,0.438646,0.695098,2.968974,1492,0.441291,419
toilet_c_08_01.4-shuffled,1,0.211921,52,0.436842,0.695971,3.102804,364,0.399558,107
toilet_c_08_05.10-shuffled,1,0.019382,330,0.270591,0.787035,3.577677,4684,0.23723,663
toilet_c_08_05.6-shuffled,1,0.033046,198,0.263422,0.791501,3.418546,2740,0.229604,399
toilet_c_08_05.7-shuffled,1,0.028095,231,0.266008,0.789884,3.475269,3226,0.232368,465
toilet_c_08_05.8-shuffled,1,0.024434,264,0.267929,0.788688,3.517891,3712,0.234411,531
toilet_c_08_05.9-shuffled,1,0.021617,297,0.269412,0.787767,3.551089,4198,0.235983,597
toilet_c_08_10.2-shuffled,1,0.047952,116,0.152381,0.867769,2.451064,1931,0.129371,235
toilet_c_10_01.11-shuffled,1,0.15006,176,0.441014,0.693956,3.370787,1355,0.39916,356
toilet_c_10_01.15-shuffled,1,0.110522,240,0.430483,0.699064,3.256198,1863,0.405393,484
toilet_c_10_01.20-shuffled,1,0.083139,320,0.423077,0.702703,3.177019,2498,0.409711,644
toilet_c_10_01.4-shuffled,1,0.401284,64,0.503717,0.665019,4.106061,466,0.359551,132
toilet_c_10_05.11-shuffled,1,0.034014,440,0.255222,0.796672,3.800905,6959,0.21619,884
toilet_c_10_05.12-shuffled,1,0.031114,480,0.255216,0.796676,3.807054,7614,0.21705,964
toilet_c_10_05.7-shuffled,1,0.05423,280,0.255268,0.796643,3.758865,4339,0.210195,564
toilet_c_10_05.9-shuffled,1,0.041806,360,0.25524,0.79666,3.78453,5649,0.21388,724
toilet_c_10_10.2-shuffled,1,0.092251,140,0.162791,0.86,2.957746,2579,0.115867,284
toilet_g_02_01.2-shuffled,1,0.090909,5,0.692308,0.590909,1.636364,17,0.772727,11
toilet_g_04_01.2-shuffled,1,0.307692,10,0.666667,0.6,2.181818,38,0.653846,22
toilet_g_08_01.2-shuffled,1,0.705882,20,0.666667,0.6,3.72093,85,0.492647,43
toilet_g_20_01.2-shuffled,1,2.068966,50,0.971429,0.507246,12.952381,159,0.284483,105
uclid-pipe2,1,0.165181,678.5,0.888244,0.529593,2.807745,3327,0.735711,1472
uclid-pipe3a,1,0.153686,677,0.888889,0.529412,2.846995,3361,0.739515,1464
Umbrella_tbm_05.tex.module.000011,1,0.494922,167.6,0.650535,0.605864,3.016871,2977,0.49566,1956
Umbrella_tbm_05.tex.module.000015,1,0.494588,166.1,0.650808,0.605764,3.009274,2950,0.495334,1941
Umbrella_tbm_05.tex.module.000025,1,0.492424,157.1,0.652578,0.605115,2.961102,2788,0.493222,1851
Umbrella_tbm_05.tex.module.000030,1,0.490383,149.6,0.654249,0.604504,2.91723,2653,0.491228,1776
