@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC

@DATA
aim-50-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,161,0.292245,50,50,50,0.06,0.06,161,0.22,9.66,0.2864,0.316866,0.28,0.32,114,0.780167
aim-50-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,159,0.277551,50,50,50,0.059748,0.059748,159,0.22,9.5,0.272,0.335023,0.26,0.3,114,0.780504
aim-50-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,290,0.453878,50,50,50,0.059931,0.059931,290,0.36,17.38,0.4448,0.466783,0.44,0.46,114,0.768922
aim-50-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,284,0.440816,50,50,50,0.059789,0.059789,284,0.34,16.98,0.432,0.451878,0.44,0.48,114,0.769284
aim-50-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,268,0.427755,50,50,50,0.059851,0.059851,268,0.34,16.04,0.4192,0.430054,0.42,0.44,114,0.770237
aim-50-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.441633,50,50,50,0.059927,0.059927,273,0.36,16.36,0.4328,0.453989,0.44,0.46,114,0.769912
ash331GPIA-3.xml.watchless.minion.gz,1,0,0.01911,662,662,662,0.003021,0.003021,4185,0.018127,12.643505,0.019081,0.040998,0.019637,0.022659,324,0.236166
ash331GPIA-4.xml.watchless.minion.gz,1,0,0.01911,662,662,662,0.003021,0.003021,4185,0.018127,12.643505,0.019081,0.040998,0.019637,0.022659,263,0.236166
ash608GPIA-3.xml.watchless.minion.gz,1,0,0.010618,1216,1216,1216,0.001645,0.001645,7844,0.009868,12.901316,0.01061,0.036705,0.010691,0.009868,324,0.232574
ash608GPIA-4.xml.watchless.minion.gz,1,0,0.010618,1216,1216,1216,0.001645,0.001645,7844,0.009868,12.901316,0.01061,0.036705,0.010691,0.009868,263,0.232574
ash958GPIA-3.xml.watchless.minion.gz,1,0,0.006817,1916,1916,1916,0.001044,0.001044,12506,0.006785,13.05428,0.006813,0.037053,0.006785,0.007829,324,0.230512
ash958GPIA-4.xml.watchless.minion.gz,1,0,0.006817,1916,1916,1916,0.001044,0.001044,12506,0.006785,13.05428,0.006813,0.037053,0.006785,0.007829,263,0.230512
bf-0432-007_ext.xml.minion.converted.minion.gz,1,1942,0.006013,970,970,970,0.002461,0.002461,1943,0.006186,4.782474,0.006007,0.290862,0.006186,0.01134,38,0.839212
bf-1355-075_ext.xml.minion.converted.minion.gz,1,2047,0.002226,1818,1818,1818,0.001477,0.001477,2049,0.0044,3.026403,0.002225,0.566259,0.00165,0.006051,66,0.816032
bf-1355-638_ext.xml.minion.converted.minion.gz,1,339,0.004439,532,532,532,0.004436,0.004436,339,0.007519,1.503759,0.004431,0.232331,0.003759,0.009398,38,0.773016
bf-2670-001_ext.xml.minion.converted.minion.gz,1,1354,0.00222,1244,1244,1244,0.001826,0.001826,1354,0.003215,2.471865,0.002218,0.202673,0.001608,0.006431,26,0.861272
BlackHole-4-13-e-0_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805
BlackHole-4-13-e-1_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805
BlackHole-4-13-e-2_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805
BlackHole-4-13-e-3_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805
BlackHole-4-13-m-0_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805
BlackHole-4-13-m-1_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805
BlackHole-4-13-m-2_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805
BlackHole-4-4-e-0_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-0_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-1_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-1_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-2_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-2_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-3_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-3_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-4_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-4_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-5_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-5_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-6_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-6_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-7_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-7_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-8_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-8_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-9_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-4-e-9_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547
BlackHole-4-7-e-0_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-1_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-2_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-3_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-4_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-5_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-6_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-7_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-8_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-e-9_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-0_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-1_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-2_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-3_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-4_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-5_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-6_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-7_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-8_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
BlackHole-4-7-h-9_ext.xml.minion.converted.minion.gz,1,1260,0.202703,112,112,112,0.01785,0.01785,1261,0.258929,22.508929,0.200893,0.432617,0.133929,0.482143,27,0.731359
bqwh-15-106-0_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-10_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-11_ext.xml.minion.converted.minion.gz,1,606,0.108895,106,106,106,0.014718,0.014718,1082,0.084906,15.924528,0.107868,0.431746,0.113208,0.113208,2,0.813791
bqwh-15-106-11_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.012827,0.012827,506,0.113208,6.490566,0.114632,0.455535,0.113208,0.113208,57,0.468439
bqwh-15-106-13_ext.xml.minion.converted.minion.gz,1,575,0.103324,106,106,106,0.014196,0.014196,1139,0.075472,16.169811,0.10235,0.415549,0.103774,0.113208,2,0.816022
bqwh-15-106-13_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-14_glb.xml.minion.conv.minion,1,0,0.115903,106,106,106,0.012567,0.012567,548,0.103774,6.886792,0.11481,0.456206,0.113208,0.122642,57,0.44468
bqwh-15-106-15_ext.xml.minion.converted.minion.gz,1,590,0.10602,106,106,106,0.013858,0.013858,1258,0.075472,17.433962,0.10502,0.418575,0.113208,0.113208,2,0.81385
bqwh-15-106-15_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011894,0.011894,698,0.113208,8.301887,0.114632,0.455535,0.113208,0.113208,57,0.376238
bqwh-15-106-17_ext.xml.minion.converted.minion.gz,1,594,0.106739,106,106,106,0.01385,0.01385,1269,0.075472,17.575472,0.105732,0.427939,0.113208,0.122642,2,0.813643
bqwh-15-106-18_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.01231,0.01231,597,0.113208,7.349057,0.114632,0.455535,0.113208,0.113208,58,0.419818
bqwh-15-106-19_ext.xml.minion.converted.minion.gz,1,581,0.104403,106,106,106,0.013709,0.013709,1282,0.075472,17.575472,0.103418,0.416137,0.103774,0.103774,2,0.812998
bqwh-15-106-19_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-1_ext.xml.minion.converted.minion.gz,1,577,0.103684,106,106,106,0.013703,0.013703,1275,0.075472,17.471698,0.102706,0.416096,0.103774,0.113208,1,0.812797
bqwh-15-106-1_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-20_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011978,0.011978,675,0.113208,8.084906,0.114632,0.455601,0.113208,0.113208,57,0.385393
bqwh-15-106-21_ext.xml.minion.converted.minion.gz,1,563,0.101168,106,106,106,0.013981,0.013981,1168,0.075472,16.330189,0.100214,0.410245,0.103774,0.103774,3,0.815304
bqwh-15-106-21_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-22_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-23_ext.xml.minion.converted.minion.gz,1,578,0.103863,106,106,106,0.013997,0.013997,1195,0.075472,16.726415,0.102884,0.4176,0.103774,0.113208,1,0.815014
bqwh-15-106-23_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-24_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-25_ext.xml.minion.converted.minion.gz,1,595,0.106918,106,106,106,0.013975,0.013975,1236,0.084906,17.273585,0.10591,0.423463,0.108491,0.132075,2,0.814489
bqwh-15-106-25_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-26_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011849,0.011849,711,0.113208,8.424528,0.114632,0.455535,0.113208,0.122642,57,0.37128
bqwh-15-106-27_ext.xml.minion.converted.minion.gz,1,574,0.103145,106,106,106,0.013836,0.013836,1230,0.075472,17.018868,0.102172,0.412876,0.103774,0.113208,2,0.814425
bqwh-15-106-28_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011915,0.011915,692,0.113208,8.245283,0.114632,0.455535,0.113208,0.113208,57,0.378533
bqwh-15-106-29_ext.xml.minion.converted.minion.gz,1,586,0.105301,106,106,106,0.014155,0.014155,1171,0.075472,16.575472,0.104308,0.42709,0.113208,0.113208,2,0.815775
bqwh-15-106-29_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-2_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-30_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.01163,0.01163,782,0.113208,9.09434,0.114632,0.455601,0.113208,0.122642,57,0.346085
bqwh-15-106-31_ext.xml.minion.converted.minion.gz,1,602,0.108176,106,106,106,0.014108,0.014108,1215,0.075472,17.141509,0.107156,0.430103,0.113208,0.122642,3,0.815127
bqwh-15-106-31_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-32_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-33_ext.xml.minion.converted.minion.gz,1,580,0.104223,106,106,106,0.014083,0.014083,1177,0.075472,16.575472,0.10324,0.421113,0.103774,0.113208,1,0.815699
bqwh-15-106-33_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-34_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011912,0.011912,693,0.113208,8.254717,0.114632,0.455535,0.113208,0.113208,57,0.378161
bqwh-15-106-35_ext.xml.minion.converted.minion.gz,1,624,0.112129,106,106,106,0.013571,0.013571,1423,0.084906,19.311321,0.111072,0.444315,0.113208,0.122642,3,0.810194
bqwh-15-106-35_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-36_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-37_ext.xml.minion.converted.minion.gz,1,562,0.100988,106,106,106,0.013901,0.013901,1187,0.075472,16.5,0.100036,0.405607,0.103774,0.103774,2,0.81485
bqwh-15-106-37_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-38_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-39_ext.xml.minion.converted.minion.gz,1,609,0.109434,106,106,106,0.013757,0.013757,1329,0.084906,18.283019,0.108402,0.436741,0.113208,0.113208,1,0.812582
bqwh-15-106-39_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011723,0.011723,750,0.113208,8.792453,0.114632,0.455535,0.113208,0.113208,57,0.357077
bqwh-15-106-3_ext.xml.minion.converted.minion.gz,1,598,0.107457,106,106,106,0.013998,0.013998,1236,0.075472,17.301887,0.106444,0.428388,0.113208,0.113208,1,0.814517
bqwh-15-106-3_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.012004,0.012004,668,0.113208,8.018868,0.114632,0.455601,0.113208,0.113208,57,0.388101
bqwh-15-106-40_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-41_ext.xml.minion.converted.minion.gz,1,575,0.103324,106,106,106,0.013862,0.013862,1225,0.075472,16.981132,0.10235,0.409754,0.103774,0.113208,3,0.814238
bqwh-15-106-41_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011959,0.011959,680,0.113208,8.132075,0.114632,0.455535,0.113208,0.113208,57,0.383365
bqwh-15-106-42_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-43_ext.xml.minion.converted.minion.gz,1,586,0.105301,106,106,106,0.013973,0.013973,1218,0.075472,17.018868,0.104308,0.419717,0.103774,0.113208,2,0.814929
bqwh-15-106-43_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-44_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-45_ext.xml.minion.converted.minion.gz,1,613,0.110153,106,106,106,0.013799,0.013799,1325,0.09434,18.283019,0.109114,0.445996,0.113208,0.113208,2,0.812863
bqwh-15-106-45_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-46_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-47_ext.xml.minion.converted.minion.gz,1,584,0.104942,106,106,106,0.014139,0.014139,1171,0.075472,16.556604,0.103952,0.42258,0.103774,0.113208,3,0.815404
bqwh-15-106-47_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-48_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-49_ext.xml.minion.converted.minion.gz,1,591,0.106199,106,106,106,0.013909,0.013909,1246,0.084906,17.330189,0.105198,0.425322,0.113208,0.113208,1,0.814767
bqwh-15-106-49_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-4_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-50_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-51_ext.xml.minion.converted.minion.gz,1,605,0.108715,106,106,106,0.013957,0.013957,1262,0.084906,17.613208,0.10769,0.435756,0.113208,0.122642,2,0.814144
bqwh-15-106-51_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-53_ext.xml.minion.converted.minion.gz,1,596,0.107098,106,106,106,0.014151,0.014151,1192,0.084906,16.867925,0.106088,0.428081,0.113208,0.113208,2,0.815134
bqwh-15-106-53_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.012177,0.012177,626,0.113208,7.622642,0.114632,0.455535,0.113208,0.113208,58,0.40632
bqwh-15-106-54_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-55_ext.xml.minion.converted.minion.gz,1,606,0.108895,106,106,106,0.013911,0.013911,1277,0.084906,17.764151,0.107868,0.430498,0.113208,0.113208,2,0.813846
bqwh-15-106-55_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011883,0.011883,701,0.113208,8.330189,0.114632,0.455535,0.113208,0.113208,57,0.375078
bqwh-15-106-56_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-57_ext.xml.minion.converted.minion.gz,1,592,0.106379,106,106,106,0.013435,0.013435,1396,0.084906,18.754717,0.105376,0.42915,0.113208,0.122642,1,0.809256
bqwh-15-106-57_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-58_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-59_ext.xml.minion.converted.minion.gz,1,606,0.108895,106,106,106,0.013768,0.013768,1319,0.084906,18.160377,0.107868,0.430434,0.113208,0.113208,0,0.81274
bqwh-15-106-59_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.011745,0.011745,743,0.113208,8.726415,0.114632,0.455535,0.113208,0.113208,57,0.359391
bqwh-15-106-5_ext.xml.minion.converted.minion.gz,1,587,0.105481,106,106,106,0.013684,0.013684,1303,0.084906,17.830189,0.104486,0.431513,0.113208,0.122642,3,0.812902
bqwh-15-106-5_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-60_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-61_ext.xml.minion.converted.minion.gz,1,600,0.107817,106,106,106,0.013409,0.013409,1424,0.084906,19.09434,0.1068,0.429157,0.113208,0.113208,1,0.808669
bqwh-15-106-61_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-62_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-63_ext.xml.minion.converted.minion.gz,1,587,0.105481,106,106,106,0.013903,0.013903,1239,0.075472,17.226415,0.104486,0.421897,0.113208,0.103774,2,0.814503
bqwh-15-106-63_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-65_ext.xml.minion.converted.minion.gz,1,583,0.104762,106,106,106,0.013927,0.013927,1224,0.075472,17.04717,0.103774,0.43177,0.103774,0.113208,0,0.8151
bqwh-15-106-65_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-66_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-67_ext.xml.minion.converted.minion.gz,1,585,0.105121,106,106,106,0.014037,0.014037,1199,0.075472,16.830189,0.10413,0.414869,0.113208,0.113208,1,0.815013
bqwh-15-106-67_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.0121,0.0121,644,0.113208,7.792453,0.114632,0.455535,0.113208,0.113208,57,0.398353
bqwh-15-106-68_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-69_ext.xml.minion.converted.minion.gz,1,608,0.109254,106,106,106,0.013651,0.013651,1360,0.09434,18.566038,0.108224,0.432962,0.113208,0.113208,2,0.811536
bqwh-15-106-69_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-6_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-70_glb.xml.minion.conv.minion,1,0,0.115723,106,106,106,0.012151,0.012151,632,0.113208,7.679245,0.114632,0.455535,0.113208,0.122642,57,0.403611
bqwh-15-106-71_ext.xml.minion.converted.minion.gz,1,612,0.109973,106,106,106,0.014221,0.014221,1206,0.084906,17.150943,0.108936,0.433252,0.113208,0.113208,2,0.81488
