@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC

@DATA
normalized-army13-24bt.xml.mzn_AND_NODATA,1,1,1,2.214286,0.451613,0,0.201246,12.265306,2,5.539171,1,980,0,0,137.967347,2.195563,169,0,2.844593,0,0,0,1085,1,98.61032,0.120286,1.378926,0,0,0,2.784642,5.539171,2378.396551
normalized-aim-100-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,0.560224,0.333333,1.19,0.840336,0.666667,0.744111,2.9,2,2.436975,1,600,0.439776,0,4.393333,0.988508,3,0,1.668793,0,200,0,200,1,223.233333,0.226794,0.203536,157,200,200,2.081276,2.436975,448.25415
normalized-aim-200-3-4-3.xml.mzn_AND_NODATA,1,1,1,2.2,0.454545,0,0.328857,6.095,2,2.770455,1,800,0,0,10.425,0.777218,3,0,0.485862,0,0,0,880,1,131.542857,0,0.151795,0,0,0,1.845122,2.770455,1276.604575
normalized-anna-10.xml.mzn_AND_NODATA,1,1,1,3.572464,0.279919,0,3.763869,7.144928,10,6.643856,3.321928,1380,0,0,7.144928,0,6.643856,0,3.71276,0,0,-1,493,3.321928,519.413965,2.480592,-1,0,0,0,3.71276,2,493
normalized-aim-200-2-0-sat-1_ext.xml.mzn_AND_NODATA,1,0.501882,0.333333,1.328333,0.752823,0.666667,0.669444,3.316667,2,2.496863,1,1200,0.498118,0,5.106667,0.999972,3,0,1.030736,0,400,0,400,1,401.666667,0,0.200247,397,400,400,1.617838,2.496863,1028.64515
normalized-army12-21bt.xml.mzn_AND_NODATA,1,1,1,2.200935,0.454352,0,0.201373,12.058411,2,5.478769,1,856,0,0,118.088785,2.21476,144,0,2.885871,0,0,0,942,1,86.187451,0.13403,1.278587,0,0,0,2.906369,5.478769,2057.773444
normalized-army10-14ls.xml.mzn_AND_NODATA,1,1,1,1.506329,0.663866,0,0.280994,7.696203,2,5.109244,1,632,0,0,76.316456,2.096156,100,0,1.867368,0,0,0,476,1,88.794228,0.289079,1.31853,0,0,0,2.022179,5.109244,962.216811
normalized-army12-21ls.xml.mzn_AND_NODATA,1,1,1,1.504673,0.664596,0,0.272422,8.056075,2,5.354037,1,856,0,0,110.682243,2.07194,144,0,1.810577,0,0,0,644,1,116.596426,0.230163,1.562104,0,0,0,1.934548,5.354037,1320.161649
normalized-aim-200-6-0-4.xml.mzn_AND_NODATA,1,1,1,3.4625,0.288809,0,0.202917,9.87,2,2.850542,1,800,0,0,17.75,0.608483,3,0,0.573851,0,0,0,1385,1,81.166667,0,0.125078,0,0,0,2.171066,2.850542,2074.085826
normalized-aim-200-6-0-3.xml.mzn_AND_NODATA,1,1,1,3.48,0.287356,0,0.201653,9.9275,2,2.85273,1,800,0,0,17.855,0.602966,3,0,0.380518,0,0,0,1392,1,80.661111,0,0.124223,0,0,0,2.043954,2.85273,2086.350488
normalized-aim-200-3-4-sat-4_ext.xml.mzn_AND_NODATA,1,0.371402,0.333333,1.795,0.557103,0.666667,0.553623,4.715,2,2.626741,1,1200,0.628598,0,7.59,0.953142,3,0,1.355202,0,400,0,400,1,332.17381,0.918296,0.184133,677,400,400,2.255594,2.626741,1471.849688
normalized-army10-14bt.xml.mzn_AND_NODATA,1,1,1,2.170886,0.460641,0,0.203979,11.518987,2,5.306122,1,632,0,0,83.221519,2.251027,100,0,2.92837,0,0,0,686,1,64.457438,0.170331,1.075521,0,0,0,3.052278,5.306122,1482.047654
normalized-2-fullins-4-5.xml.mzn_AND_NODATA,1,1,1,7.646226,0.130783,0,0.396645,15.292453,5,4.643856,2.321928,1060,0,0,15.292453,0,4.643856,0,3.879839,0,0,-1,1621,2.321928,84.08866,0.846562,-1,0,0,0,3.879839,2,1621
normalized-aim-200-2-0-sat-4_ext.xml.mzn_AND_NODATA,1,0.500626,0.333333,1.331667,0.750939,0.666667,0.668056,3.325,2,2.496871,1,1200,0.499374,0,5.136667,0.999972,3,0,0.982926,0,400,0,400,1,400.833333,0,0.200247,399,400,400,1.55866,2.496871,1031.230113
normalized-aim-200-6-0-1.xml.mzn_AND_NODATA,1,1,1,3.4725,0.287977,0,0.202278,9.8975,2,2.850252,1,800,0,0,17.885,0.609209,3,0,0.476871,0,0,0,1389,1,80.911111,0,0.12519,0,0,0,2.061693,2.850252,2079.840713
normalized-aim-50-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,0.555556,0.333333,1.2,0.833333,0.666667,0.737333,2.926667,2,2.438889,1,300,0.444444,0,4.306667,0.989197,3,0,1.687307,0,100,0,100,1,110.6,0.210842,0.203474,80,100,100,2.258917,2.438889,226.212038
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,0.251731,0.333333,2.648333,0.377596,0.666667,0.468185,7.266667,2,2.743864,1,1200,0.748269,0,12.613333,0.820859,3,0,1.239471,0,400,0,400,1,280.911111,0.918296,0.159081,1189,400,400,2.262288,2.743864,2280.425676
normalized-aim-100-3-4-1.xml.mzn_AND_NODATA,1,1,1,2.2,0.454545,0,0.328905,6.095,2,2.770455,1,400,0,0,10.31,0.777218,3,0,0.513648,0,0,0,440,1,65.780952,0,0.151795,0,0,0,1.93309,2.770455,638.302288
normalized-aim-100-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,0.5,0.333333,1.333333,0.75,0.666667,0.666667,3.333333,2,2.5,1,600,0.5,0,5.206667,1,3,0,0.918296,0,200,0,200,1,200,0,0.2,200,200,200,1.401,2.5,516.9925
normalized-aim-200-3-4-1.xml.mzn_AND_NODATA,1,1,1,2.1975,0.455063,0,0.329464,6.0875,2,2.770193,1,800,0,0,10.36,0.777674,3,0,0.576335,0,0,0,879,1,131.785714,0,0.15187,0,0,0,2.040156,2.770193,1275.019613
normalized-aim-200-2-0-unsat-4_ext.xml.mzn_AND_NODATA,1,0.5,0.333333,1.333333,0.75,0.666667,0.6675,3.328333,2,2.49625,1,1200,0.5,0,5.2,0.999959,3,0,0.960777,0,400,0,400,1,400.5,0,0.200295,400,400,400,1.423433,2.49625,1032.230113
normalized-aim-200-3-4-4.xml.mzn_AND_NODATA,1,1,1,2.2,0.454545,0,0.328935,6.095,2,2.770455,1,800,0,0,10.415,0.777218,3,0,0.522467,0,0,0,880,1,131.57381,0,0.151795,0,0,0,1.953641,2.770455,1276.604575
normalized-aim-50-1-6-2.xml.mzn_AND_NODATA,1,1,1,1.3,0.769231,0,0.604,3.4,2,2.615385,1,200,0,0,5.6,0.961237,3,0,1.153399,0,0,0,130,1,60.4,0.327445,0.186016,0,0,0,1.711337,2.615385,176.797
normalized-aim-50-1-6-1.xml.mzn_AND_NODATA,1,1,1,1.3,0.769231,0,0.602333,3.4,2,2.615385,1,200,0,0,5.68,0.961237,3,0,1.082921,0,0,0,130,1,60.233333,0.141441,0.186016,0,0,0,1.482287,2.615385,176.797
normalized-aim-50-1-6-4.xml.mzn_AND_NODATA,1,1,1,1.3,0.769231,0,0.607333,3.38,2,2.6,1,200,0,0,5.48,0.970951,3,0,1.127169,0,0,0,130,1,60.733333,0.327445,0.188422,0,0,0,1.753891,2.6,175.627075
normalized-anna-9.xml.mzn_AND_NODATA,1,1,1,3.572464,0.279919,0,3.387482,7.144928,9,6.33985,3.169925,1242,0,0,7.144928,0,6.33985,0,3.71276,0,0,-1,493,3.169925,467.472568,2.495716,-1,0,0,0,3.71276,2,493
normalized-army9-12ls.xml.mzn_AND_NODATA,1,1,1,1.507519,0.663342,0,0.287301,7.481203,2,4.962594,1,532,0,0,61.902256,2.100949,81,0,1.888089,0,0,0,401,1,76.421934,0.328042,1.194911,0,0,0,2.063054,4.962594,802.462239
normalized-aim-200-6-0-2.xml.mzn_AND_NODATA,1,1,1,3.49,0.286533,0,0.201125,9.95,2,2.851003,1,800,0,0,17.975,0.607325,3,0,0.289811,0,0,0,1396,1,80.45,0,0.124898,0,0,0,1.957861,2.851003,2090.935451
normalized-bibd-6-50-25-3-10_glb.xml.mzn_AND_NODATA,1,1,1,0.781905,1.278928,0,0.795918,3.428571,2,4.384896,1,2100,0,0,53.285714,0.500372,50,0,-5.958841,0,0,0,821,1,835.714286,0.863121,1.693352,0,750,750,0.863121,4.384896,1436.490981
normalized-aim-200-1-6-4.xml.mzn_AND_NODATA,1,1,1,1.3,0.769231,0,0.60675,3.39,2,2.607692,1,800,0,0,5.59,0.966273,3,0,1.159711,0,0,0,520,1,242.7,0.375185,0.18724,0,0,0,1.759882,2.607692,704.84815
normalized-bibd-6-60-30-3-12_glb.xml.mzn_AND_NODATA,1,1,1,0.778571,1.284404,0,0.795918,3.428571,2,4.40367,1,2520,0,0,63.285714,0.479337,60,0,-6.146723,0,0,0,981,1,1002.857143,0.863121,1.874375,0,900,900,0.863121,4.40367,1705.608703
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,1,1,6.450658,0.155023,0,0.328255,12.901316,4,4,2,4864,0,0,12.901316,0,4,0,3.443623,0,0,0,7844,2,399.158579,0.28963,0,0,0,0,3.443623,2,7844
normalized-army9-12bt.xml.mzn_AND_NODATA,1,1,1,2.154135,0.464223,0,0.20725,11.157895,2,5.179756,1,532,0,0,68.105263,2.254488,81,0,2.92331,0,0,0,573,1,55.128391,0.194769,0.971727,0,0,0,3.04712,5.179756,1226.752081
normalized-22s-smv.xml.mzn_AND_NODATA,1,1,1,2.203509,0.453822,0,0.397666,7.934002,1.879031,3.56741,0.989657,11246,0,0.173542,12.895572,1.283164,15,0,2.737918,0.53214,0,0.057976,13188,1,2380.033507,1.659099,1.071524,0,0,0,2.742252,3.600622,19353.902989
normalized-aim-200-2-0-3.xml.mzn_AND_NODATA,1,1,1,1.5,0.666667,0,0.500417,3.9975,2,2.665,1,800,0,0,6.73,0.919953,3,0,0.025212,0,0,0,600,1,200.166667,0,0.177107,0,0,0,0.90705,2.665,833.400038
normalized-aim-100-2-0-sat-2_ext.xml.mzn_AND_NODATA,1,0.5,0.333333,1.333333,0.75,0.666667,0.667778,3.326667,2,2.495,1,600,0.5,0,5.166667,0.999928,3,0,0.972158,0,200,0,200,1,200.333333,0,0.200391,200,200,200,1.476533,2.495,515.822575
normalized-bibd-7-42-18-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.809524,1.235294,0,0.8125,3.5,2,4.323529,1,2352,0,0,45.5,0.450352,42,0,-6.527198,0,0,0,952,1,955.5,0.811278,1.528797,0,882,882,0.811278,4.323529,1666.83072
normalized-aim-100-3-4-4.xml.mzn_AND_NODATA,1,1,1,2.2,0.454545,0,0.328964,6.095,2,2.770455,1,400,0,0,10.4,0.777218,3,0,0.525895,0,0,0,440,1,65.792857,0,0.151795,0,0,0,1.933858,2.770455,638.302288
normalized-5-fullins-4-6.xml.mzn_AND_NODATA,1,1,1,10.502304,0.095217,0,0.387044,21.004608,6,5.169925,2.584963,6510,0,0,21.004608,0,5.169925,0,3.541915,0,0,0,11395,2.584963,419.942377,0.813825,0,0,0,0,3.541915,2,11395
normalized-army13-24ls.xml.mzn_AND_NODATA,1,1,1,1.504082,0.664858,0,0.269517,8.208163,2,5.457259,1,980,0,0,130.681633,2.055656,169,0,1.778284,0,0,0,737,1,132.063092,0.207527,1.682355,0,0,0,1.890293,5.457259,1518.11249
normalized-aim-200-1-6-1.xml.mzn_AND_NODATA,1,1,1,1.3,0.769231,0,0.605083,3.3975,2,2.613462,1,800,0,0,5.64,0.962529,3,0,1.157509,0,0,0,520,1,242.033333,0.365924,0.186326,0,0,0,1.738817,2.613462,706.603038
normalized-bibd-6-40-20-3-8_glb.xml.mzn_AND_NODATA,1,1,1,0.786905,1.270802,0,0.795918,3.428571,2,4.357035,1,1680,0,0,43.285714,0.529767,40,0,-5.728893,0,0,0,661,1,668.571429,0.863121,1.490892,0,600,600,0.863121,4.357035,1166.13649
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,0.500626,0.333333,1.331667,0.750939,0.666667,0.667778,3.326667,2,2.498123,1,1200,0.499374,0,5.146667,0.99999,3,0,0.972158,0,400,0,400,1,400.666667,0,0.200149,399,400,400,1.54511,2.498123,1031.815075
normalized-bibd-6-70-35-3-14_glb.xml.mzn_AND_NODATA,1,1,1,0.77619,1.288344,0,0.795918,3.428571,2,4.417178,1,2940,0,0,73.285714,0.463471,70,0,-6.305575,0,0,0,1141,1,1170,0.863121,2.039554,0,1050,1050,0.863121,4.417178,1973.872944
normalized-aim-200-6-0-sat-3_ext.xml.mzn_AND_NODATA,1,0.252685,0.333333,2.638333,0.379027,0.666667,0.468796,7.24,2,2.744157,1,1200,0.747315,0,12.513333,0.820409,3,0,1.324786,0,400,0,400,1,281.277778,0.918296,0.159005,1183,400,400,2.339208,2.744157,2272.085826
normalized-aim-50-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,0.5,0.333333,1.333333,0.75,0.666667,0.666667,3.333333,2,2.5,1,300,0.5,0,5.146667,1,3,0,0.918296,0,100,0,100,1,100,0,0.2,100,100,100,1.520409,2.5,258.49625
normalized-bibd-7-35-15-3-5_glb.xml.mzn_AND_NODATA,1,1,1,0.814286,1.22807,0,0.8125,3.5,2,4.298246,1,1960,0,0,38.5,0.476702,35,0,-6.329922,0,0,0,798,1,796.25,0.811278,1.375335,0,735,735,0.811278,4.298246,1406.824785
normalized-bibd-9-36-12-3-3_glb.xml.mzn_AND_NODATA,1,1,1,0.85,1.176471,0,0.84,3.6,2,4.235294,1,3240,0,0,39.8,0.381056,36,0,-7.549952,0,0,0,1377,1,1360.8,0.721928,1.396921,0,1296,1296,0.721928,4.235294,2400.875326
normalized-bibd-7-63-27-3-9_glb.xml.mzn_AND_NODATA,1,1,1,0.801587,1.247525,0,0.8125,3.5,2,4.366337,1,3528,0,0,66.5,0.40181,63,0,-6.96592,0,0,0,1414,1,1433.25,0.811278,1.917981,0,1323,1323,0.811278,4.366337,2441.132586
normalized-bibd-8-42-21-4-9_glb.xml.mzn_AND_NODATA,1,1,1,0.829365,1.205742,0,0.82716,3.555556,2,4.287081,1,3024,0,0,45.666667,0.398056,42,0,-7.168874,0,0,0,1254,1,1250.666667,0.764205,1.526836,0,1176,1176,0.764205,4.287081,2184.039328
normalized-bibd-16-16-6-6-2_glb.xml.mzn_AND_NODATA,1,1,1,0.952206,1.050193,0,0.896194,3.764706,2,3.953668,1,4352,0,0,20.294118,0.378336,16,0,-9.101168,0,0,0,2072,1,1950.117647,0.522559,0.857286,0,1920,1920,0.522559,3.953668,3651.128001
normalized-bibd-6-100-50-3-20_glb.xml.mzn_AND_NODATA,1,1,1,0.771905,1.295497,0,0.795918,3.428571,2,4.441703,1,4200,0,0,103.285714,0.432721,100,0,-6.673127,0,0,0,1621,1,1671.428571,0.863121,2.470072,0,1500,1500,0.863121,4.441703,2775.460981
normalized-ash958GPIA-4.xml.mzn_AND_NODATA,1,1,1,6.52714,0.153206,0,0.323664,13.05428,4,4,2,7664,0,0,13.05428,0,4,0,3.501116,0,0,0,12506,2,620.140973,0.268361,0,0,0,0,3.501116,2,12506
normalized-army11-17bt.xml.mzn_AND_NODATA,1,1,1,2.186486,0.457355,0,0.202985,11.775676,2,5.385661,1,740,0,0,99.372973,2.233478,121,0,2.893584,0,0,0,809,1,75.104473,0.150451,1.176284,0,0,0,2.919083,5.385661,1757.702013
normalized-bf-2670-001.xml.mzn_AND_NODATA,1,1,1,1.48995,0.671164,0,0.583881,3.349964,1.879397,2.226451,0.993736,5236,0,0.173282,4.313711,0.843055,5,0,2.689019,0.531092,0,0.047475,4151,1,1626.691508,1.900243,0.234045,0,0,0,3.110408,2.248374,4715.09739
normalized-anna-8.xml.mzn_AND_NODATA,1,1,1,3.572464,0.279919,0,3.011095,7.144928,8,6,3,1104,0,0,7.144928,0,6,0,3.71276,0,0,0,493,3,415.531172,2.456302,0,0,0,0,3.71276,2,493
normalized-bibd-13-26-6-3-1_glb.xml.mzn_AND_NODATA,1,1,1,0.906593,1.10303,0,0.877551,3.714286,2,4.09697,1,4732,0,0,30.142857,0.347084,26,0,-8.824763,0,0,0,2145,1,2076.285714,0.591673,1.15653,0,2028,2028,0.591673,4.09697,3738.255398
normalized-bibd-7-77-33-3-11_glb.xml.mzn_AND_NODATA,1,1,1,0.798701,1.252033,0,0.8125,3.5,2,4.382114,1,4312,0,0,80.5,0.38232,77,0,-7.18305,0,0,0,1722,1,1751.75,0.811278,2.138834,0,1617,1617,0.811278,4.382114,2954.520716
normalized-bibd-7-28-12-3-4_glb.xml.mzn_AND_NODATA,1,1,1,0.821429,1.217391,0,0.8125,3.5,2,4.26087,1,1568,0,0,31.5,0.513185,28,0,-6.088476,0,0,0,644,1,637,0.811278,1.20313,0,588,588,0.811278,4.26087,1145.169826
normalized-aim-200-3-4-2.xml.mzn_AND_NODATA,1,1,1,2.2,0.454545,0,0.328601,6.1,2,2.772727,1,800,0,0,10.42,0.773227,3,0,0.477794,0,0,0,880,1,131.440476,0,0.15114,0,0,0,1.891793,2.772727,1277.7745
normalized-bibd-8-28-14-4-6_glb.xml.mzn_AND_NODATA,1,1,1,0.84127,1.188679,0,0.82716,3.555556,2,4.226415,1,2016,0,0,31.666667,0.460638,28,0,-6.713903,0,0,0,848,1,833.777778,0.764205,1.203082,0,784,784,0.764205,4.226415,1499.675378
normalized-bibd-9-48-16-3-4_glb.xml.mzn_AND_NODATA,1,1,1,0.843056,1.186161,0,0.84,3.6,2,4.270181,1,4320,0,0,51.8,0.341961,48,0,-7.881982,0,0,0,1821,1,1814.4,0.721928,1.645565,0,1728,1728,0.721928,4.270181,3142.294914
normalized-bibd-6-80-40-3-16_glb.xml.mzn_AND_NODATA,1,1,1,0.774405,1.291314,0,0.795918,3.428571,2,4.427364,1,3360,0,0,83.285714,0.451035,80,0,-6.443178,0,0,0,1301,1,1337.142857,0.863121,2.192417,0,1200,1200,0.863121,4.427364,2241.512491
normalized-abb313GPIA-8.xml.mzn_AND_NODATA,1,1,1,34.268465,0.029181,0,0.12892,68.53693,8,6,3,12456,0,0,68.53693,0,6,0,5.720469,0,0,0,53356,3,200.727932,0.035626,0,0,0,0,5.720469,2,53356
normalized-bibd-11-22-10-5-4_glb.xml.mzn_AND_NODATA,1,1,1,0.893939,1.118644,0,0.861111,3.666667,2,4.101695,1,2904,0,0,26,0.412649,22,0,-7.88397,0,0,0,1298,1,1250.333333,0.650022,1.040863,0,1210,1210,0.650022,4.101695,2288.234608
normalized-3-fullins-5-5.xml.mzn_AND_NODATA,1,1,1,16.626108,0.060146,0,0.20194,33.252217,5,4.643856,2.321928,10150,0,0,33.252217,0,4.643856,0,4.858298,0,0,-1,33751,2.321928,409.939135,0.11102,-1,0,0,0,4.858298,2,33751
normalized-bibd-10-90-27-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.847475,1.179976,0,0.85124,3.636364,2,4.290822,1,9900,0,0,93.909091,0.24989,90,0,-9.120812,0,0,0,4195,1,4213.636364,0.684038,2.314431,0,4050,4050,0.684038,4.290822,7075.123577
normalized-bibd-10-30-9-3-2_glb.xml.mzn_AND_NODATA,1,1,1,0.869697,1.149826,0,0.85124,3.636364,2,4.181185,1,3300,0,0,33.909091,0.379876,30,0,-7.824025,0,0,0,1435,1,1404.545455,0.684038,1.255795,0,1350,1350,0.684038,4.181185,2509.236202
normalized-bibd-8-56-21-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.823413,1.214458,0,0.82716,3.555556,2,4.318072,1,4032,0,0,59.666667,0.362513,56,0,-7.491681,0,0,0,1660,1,1667.555556,0.764205,1.794209,0,1568,1568,0.764205,4.318072,2862.285978
normalized-abb313GPIA-9.xml.mzn_AND_NODATA,1,1,1,34.268465,0.029181,0,0.145035,68.53693,9,6.33985,3.169925,14013,0,0,68.53693,0,6.33985,0,5.720469,0,0,0.000001,53356,3.169925,225.818924,0.035626,0.000001,0,0,0,5.720469,2,53356
normalized-bibd-6-90-45-3-18_glb.xml.mzn_AND_NODATA,1,1,1,0.773016,1.293634,0,0.795918,3.428571,2,4.435318,1,3780,0,0,93.285714,0.441002,90,0,-6.564553,0,0,0,1461,1,1504.285714,0.863121,2.335354,0,1350,1350,0.863121,4.435318,2508.674916
normalized-bibd-16-24-9-6-3_glb.xml.mzn_AND_NODATA,1,1,1,0.931373,1.073684,0,0.896194,3.764706,2,4.042105,1,6528,0,0,28.294118,0.329569,24,0,-9.617311,0,0,0,3040,1,2925.176471,0.522559,1.105756,0,2880,2880,0.522559,4.042105,5284.246902
normalized-bibd-7-98-42-3-14_glb.xml.mzn_AND_NODATA,1,1,1,0.795918,1.25641,0,0.8125,3.5,2,4.397436,1,5488,0,0,101.5,0.362304,98,0,-7.443992,0,0,0,2184,1,2229.5,0.811278,2.433026,0,2058,2058,0.811278,4.397436,3722.185484
normalized-aim-100-1-6-sat-2_ext.xml.mzn_AND_NODATA,1,0.555556,0.333333,1.2,0.833333,0.666667,0.736333,2.93,2,2.441667,1,600,0.444444,0,4.393333,0.990159,3,0,1.679572,0,200,0,200,1,220.9,0.226794,0.20338,160,200,200,2.077681,2.441667,453.009038
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,0,1,1.245283,0.80303,0,2.97327,2.962264,8.858491,7.300251,3.092023,939,0,0.347225,12.169811,4.473942,27.554511,0.995722,0.231813,3.43264,0,0.1418,0,3.906891,315.166667,1.907947,1.07174,0,0,0,1.011761,2.378788,84.57619
normalized-bf-0432-007.xml.mzn_AND_NODATA,1,1,1,1.940385,0.515362,0,0.487891,4.813942,1.878846,2.443013,0.989391,3908,0,0.173674,6.233654,1.211194,6,0,3.552713,0.532668,0,0.060714,4036,1,1014.81333,2.212581,0.254312,0,0,0,3.773166,2.480922,5114.234303
normalized-bibd-15-21-7-5-2_glb.xml.mzn_AND_NODATA,1,1,1,0.930952,1.074169,0,0.890625,3.75,2,4.028133,1,5040,0,0,25.25,0.364343,21,0,-9.174678,0,0,0,2346,1,2244.375,0.543564,1.017685,0,2205,2205,0.543564,4.028133,4103.965107
normalized-bibd-7-70-30-3-10_glb.xml.mzn_AND_NODATA,1,1,1,0.8,1.25,0,0.8125,3.5,2,4.375,1,3920,0,0,73.5,0.391235,70,0,-7.079922,0,0,0,1568,1,1592.5,0.811278,2.031386,0,1470,1470,0.811278,4.375,2698.029645
normalized-bqwh-15-106-83_ext.xml.mzn_AND_NODATA,1,0.227752,0.214141,3.450505,0.289813,0.785859,0.69024,6.69697,3.622222,2.579661,1.385775,1793,0.713115,0.942265,6.492929,1.933123,4.807355,1.106652,3.174494,1.468318,389,0.489473,389,3.807355,341.668631,1.365033,0.380053,1218,389,389,3.305224,1.940867,1607
normalized-bibd-12-22-11-6-5_glb.xml.mzn_AND_NODATA,1,1,1,0.904429,1.10567,0,0.869822,3.692308,2,4.082474,1,3432,0,0,26.076923,0.393776,22,0,-8.26847,0,0,0,1552,1,1492.615385,0.619382,1.042676,0,1452,1452,0.619382,4.082474,2728.070392
normalized-bibd-15-45-24-8-12_glb.xml.mzn_AND_NODATA,1,1,1,0.905556,1.104294,0,0.890625,3.75,2,4.141104,1,10800,0,0,49.25,0.24135,45,0,-10.136772,0,0,0,4890,1,4809.375,0.543564,1.589223,0,4725,4725,0.543564,4.141104,8323.780264
normalized-bf-1355-075.xml.mzn_AND_NODATA,1,1,1,1.597936,0.625807,0,0.48366,3.772936,1.835321,2.347495,0.995885,8002,0,0.202085,4.948624,1.078565,6,0,3.094453,0.645386,0,0.036252,6967,1,2108.757037,2.911884,0.246967,0,0,0,3.456005,2.361131,8372.887107
normalized-bqwh-18-141-15_glb.xml.mzn_AND_NODATA,1,0,1,1.219858,0.819767,0,3.520095,2.964539,10.524823,7.994046,3.328908,1484,0,0.355613,13.702128,4.737148,30.190953,1.218992,0.221079,3.797827,0,0.152541,0,4.169925,496.333333,2.307481,1.141613,0,0,0,0.958987,2.430233,106.84413
normalized-BlackHole-4-4-e-2_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8,0.33285,-2.471831,0.716897,482,0.337463,482,4,155.539988,0.648252,0.337463,8475,482,482,2.173706,2,9013
normalized-bibd-8-70-35-4-15_glb.xml.mzn_AND_NODATA,1,1,1,0.819841,1.219748,0,0.82716,3.555556,2,4.336883,1,5040,0,0,73.666667,0.339354,70,0,-7.742069,0,0,0,2066,1,2084.444444,0.764205,2.027017,0,1960,1960,0.764205,4.336883,3537.18069
normalized-aim-50-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,0.555556,0.333333,1.2,0.833333,0.666667,0.737111,2.933333,2,2.444444,1,300,0.444444,0,4.413333,0.991076,3,0,1.710509,0,100,0,100,1,110.566667,0.272065,0.203279,80,100,100,2.058489,2.444444,226.797
normalized-BlackHole-4-4-e-9_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784,0.284872,33.014652,3,2.182847,1.091423,1638,0.940308,1.102777,33.014652,0.346747,8,0.33285,-2.471831,0.716897,482,0.337463,482,4,155.539988,0.648252,0.337463,8475,482,482,2.173706,2,9013
normalized-bibd-10-60-18-3-4_glb.xml.mzn_AND_NODATA,1,1,1,0.85303,1.172291,0,0.85124,3.636364,2,4.262877,1,6600,0,0,63.909091,0.286985,60,0,-8.642206,0,0,0,2815,1,2809.090909,0.684038,1.8609,0,2700,2700,0.684038,4.262877,4803.59342
normalized-bqwh-18-141-23_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0,4.086288,2.978723,12.234043,8.514029,3.550336,1725,0,0.311921,13.702128,4.652724,32.684701,1.108996,0.148549,3.66258,0,0.133134,0,4.169925,576.166667,2.255072,1.148827,0,0,0,0.971585,2.413793,106.84413
