@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC

@DATA
bool/ii/ii-8b4.xml,1,?,?,?,?,?,0.57773,4.698163,0.474405,0.836608,0.87837,0.95808,0.254397,0.733333,0.183033,?,1.106389,?,?,0.000525,0.688007,0.351569,2.266879,0.965873,0.000301,?,0.949929,0.263558,0.84043,0.677248,0.238603,?,2.218738,?,0.500966,?,0.500966,?,0.545933,2.585947,0.00392,?,?,0.944478,1.962524,?,0.852801,0.000241,0.000241,0.677248,?,1.379365,0.427532,0.00475,0.158216,0.84043,0.000472,?,0.158216,?,?,?,0.545933,?,?
bool/ii/ii-8a1.xml,1,?,?,?,?,?,0.558071,3.675862,0.419291,0.812336,0.925775,0.940945,0.259499,0.636364,0.175573,?,1.132129,?,?,0.013793,0.692745,0.328508,1.830709,0.952899,0.008471,?,0.39483,0.285433,0.878298,0.67663,0.239502,?,2.215072,?,0.452899,?,0.452899,?,0.525774,2.317364,0.014436,?,?,0.919291,1.986504,?,0.834541,0.006538,0.006538,0.67663,?,0.303702,0.402833,0.010499,0.16613,0.878298,0.012531,?,0.16613,?,?,?,0.525774,?,?
bool/ii/ii-32e1.xml,1,?,?,?,?,?,0.464125,0.719964,0.348244,0.928752,0.72754,0.986472,0.43974,0.826087,0.217525,?,0.930279,?,?,0.001051,0.72889,0.389886,0.161,0.992067,0.000202,?,0.697378,0.214436,0.728625,0.744762,0.316873,?,3.010585,?,0.575778,?,0.575778,?,0.436156,2.929802,0.000744,?,?,0.674952,2.688744,?,0.955802,0.000108,0.000108,0.744762,?,0.726072,0.544163,0.000902,0.172921,0.728625,0.000743,?,0.172921,?,?,?,0.436156,?,?
bool/ii/ii-32e3.xml,1,3.700935,19.592523,1.414214,1.414214,93.831776,0.463812,0.715979,0.348344,0.928814,0.727542,0.986484,0.439615,0.826087,0.216922,18.358879,0.93056,20.73237,18.031626,0.000274,0.729352,0.391421,0.158689,0.992071,0.000053,100,0.7167,0.213211,0.728624,0.744411,0.316817,100,2.990821,14.208082,0.575716,-1,0.575716,14.23302,0.436676,2.904493,0.000663,-1,32,0.676731,2.687287,7.965784,0.955827,0.000028,0.000028,0.744411,0,1.18092,0.547016,0.000843,0.169494,0.728624,0.000194,-1,0.169494,5.261895,6.168224,-1,0.436676,-1,5.160419
bool/ii/ii-16b2.xml,1,3.754143,26.834913,1.414214,1.414214,93.743095,0.512173,1.914788,0.425626,0.889204,0.819175,0.97447,0.347845,0.826087,0.192245,25.583532,1.046655,20.402798,17.037493,0.000225,0.730713,0.371372,0.758378,0.988054,0.000073,100,0.852678,0.245997,0.753737,0.719706,0.272302,100,2.475311,14.650771,0.535566,-1,0.535566,14.709892,0.473267,2.733682,0.001731,-1,16,0.76542,2.290475,7.098032,0.918553,0.000047,0.000047,0.719706,0,1.869558,0.496986,0.002162,0.167707,0.753737,0.000168,-1,0.167707,4.310317,6.256905,-1,0.473267,-1,5.001903
bool/ii/ii-32d2.xml,1,4.362066,20.680223,1.414214,1.414214,92.72989,0.465014,0.936415,0.356276,0.928203,0.739162,0.985595,0.43954,0.897436,0.217902,19.226201,0.944614,21.19952,17.214803,0.000499,0.733618,0.391795,0.250523,0.992134,0.000095,100,0.702805,0.212266,0.727171,0.743402,0.31649,100,3.003759,13.64239,0.57918,-1,0.57918,13.687266,0.43998,2.943618,0.000502,-1,32,0.693011,2.714095,8.409391,0.955513,0.000051,0.000051,0.743402,0,0.865161,0.545411,0.000643,0.172262,0.727171,0.000351,-1,0.172262,4.596374,7.27011,-1,0.43998,-1,3.9352
bool/ii/ii-32e2.xml,1,5.31696,20.361766,1.414214,1.414214,91.1384,0.463898,0.755165,0.34879,0.928899,0.727731,0.9865,0.439515,0.826087,0.217121,18.589446,0.930995,20.825238,17.005087,0.000562,0.729511,0.390836,0.175391,0.992077,0.000108,100,0.701972,0.213371,0.728559,0.744255,0.316762,100,2.996577,13.216897,0.575826,-1,0.575826,13.256798,0.436961,2.91451,0.000696,-1,32,0.677894,2.698789,8.72792,0.95586,0.000058,0.000058,0.744255,0,0.897435,0.54591,0.000848,0.170779,0.728559,0.000398,-1,0.170779,2.050784,8.8616,-1,0.436961,-1,4.265261
bool/ii/ii-8e2.xml,1,?,?,?,?,?,0.558419,3.222497,0.45781,0.843095,0.883925,0.959554,0.269813,0.733333,0.179079,?,1.111711,?,?,0.0006,0.70279,0.350272,1.515697,0.970165,0.000277,?,0.60281,0.268867,0.831468,0.691115,0.242256,?,2.366912,?,0.494033,?,0.494033,?,0.517942,2.570397,0.002238,?,?,0.888302,1.998281,?,0.865406,0.000212,0.000212,0.691115,?,1.000309,0.443616,0.002782,0.157064,0.831468,0.000581,?,0.157064,?,?,?,0.517942,?,?
bool/ii/ii-16b1.xml,1,3.909502,26.618401,1.414214,1.414214,93.484163,0.513006,1.950855,0.430603,0.890139,0.818108,0.975295,0.345928,0.826087,0.192007,25.315234,1.049203,20.457183,17.610275,0.000151,0.732111,0.370307,0.781773,0.983062,0.000049,100,0.773148,0.247224,0.780912,0.716877,0.273838,100,2.524653,15.247037,0.535474,-1,0.535474,15.309761,0.477811,2.71187,0.000859,-1,16,0.790684,2.288052,7.906891,0.916705,0.000032,0.000032,0.716877,0,1.590442,0.49999,0.001068,0.163506,0.780912,0.000115,-1,0.163506,4.220378,6.515837,-1,0.477811,-1,4.714671
bool/ii/ii-32e4.xml,1,3.098892,19.237955,1.414214,1.414214,94.83518,0.46379,0.695385,0.348099,0.928764,0.727441,0.986474,0.439677,0.826087,0.216841,18.204991,0.930307,20.462254,18.635715,0.00018,0.729232,0.39163,0.149964,0.992068,0.000035,100,0.732006,0.213219,0.728658,0.744521,0.316851,100,2.986083,14.789585,0.575662,-1,0.575662,14.809165,0.436485,2.900762,0.000608,-1,32,0.675968,2.682987,7.483816,0.955807,0.000018,0.000018,0.744521,0,1.411052,0.547408,0.000776,0.169019,0.728658,0.000127,-1,0.169019,5.540841,5.16482,-1,0.436485,-1,5.486806
bool/ii/ii-16a2.xml,1,?,?,?,?,?,0.520844,3.505997,0.462055,0.891038,0.82197,0.975178,0.339889,0.826087,0.198935,?,1.069351,?,?,0.000334,0.739482,0.373748,1.494655,0.981939,0.000103,?,0.888655,0.237924,0.782159,0.705295,0.272242,?,2.727323,?,0.552599,?,0.552599,?,0.503666,2.802525,0.001674,?,?,0.851869,2.3122,?,0.914725,0.000069,0.000069,0.705295,?,1.512254,0.495674,0.002031,0.170148,0.782159,0.000251,?,0.170148,?,?,?,0.503666,?,?
bool/ii/ii-32b3.xml,1,3.433081,19.276554,1.414214,1.414214,94.278198,0.46381,0.68703,0.347985,0.928737,0.727397,0.986469,0.439716,0.826087,0.216867,18.132193,0.930173,20.644931,18.386747,0.000214,0.729137,0.391571,0.146475,0.992066,0.000041,100,0.723839,0.213337,0.728673,0.744601,0.316871,100,2.987289,14.526866,0.575646,-1,0.575646,14.547979,0.436355,2.902015,0.000618,-1,32,0.675472,2.683948,7.714246,0.955796,0.000022,0.000022,0.744601,0,1.303534,0.5473,0.000749,0.169155,0.728673,0.000151,-1,0.169155,5.430693,5.721802,-1,0.436355,-1,5.288359
bool/ii/ii-8a3.xml,1,?,?,?,?,?,0.577525,2.407171,0.435598,0.835465,0.843513,0.967358,0.251332,0.733333,0.174587,?,1.066059,?,?,0.001195,0.669416,0.348252,1.096383,0.976772,0.000724,?,0.448518,0.276798,0.801933,0.697805,0.230621,?,2.149387,?,0.469804,?,0.469804,?,0.501599,2.460862,0.003915,?,?,0.837572,1.913976,?,0.855989,0.000559,0.000559,0.697805,?,0.786751,0.43043,0.004742,0.154088,0.801933,0.001088,?,0.154088,?,?,?,0.501599,?,?
bool/ii/ii-8e1.xml,1,?,?,?,?,?,0.558387,3.373979,0.461085,0.843847,0.885454,0.9592,0.270584,0.733333,0.179222,?,1.113893,?,?,0.00121,0.704079,0.351277,1.606751,0.969782,0.000559,?,0.45665,0.270768,0.832723,0.690608,0.242883,?,2.420588,?,0.496904,?,0.496904,?,0.519677,2.614519,0.002335,?,?,0.892931,2.050616,?,0.866008,0.000427,0.000427,0.690608,?,0.667902,0.443711,0.002826,0.157121,0.832723,0.001172,?,0.157121,?,?,?,0.519677,?,?
bool/ii/ii-8a4.xml,1,?,?,?,?,?,0.577096,2.047871,0.427278,0.834378,0.837217,0.968393,0.250597,0.733333,0.173317,?,1.058446,?,?,0.000548,0.666323,0.348059,0.899818,0.978059,0.000335,?,0.574469,0.276778,0.795739,0.700718,0.229342,?,2.072844,?,0.463024,?,0.463024,?,0.49448,2.395849,0.003338,?,?,0.816541,1.848253,?,0.855652,0.000257,0.000257,0.700718,?,1.199833,0.432127,0.004223,0.152609,0.795739,0.0005,?,0.152609,?,?,?,0.49448,?,?
bool/ii/ii-16d2.xml,1,3.772279,30.915244,1.414214,1.414214,93.712868,0.512023,1.31224,0.411646,0.889748,0.80344,0.97701,0.348645,0.826087,0.189372,29.657818,1.025834,20.905636,17.296549,0.000167,0.722677,0.369912,0.475444,0.987673,0.000055,100,0.784356,0.251462,0.756591,0.724547,0.27324,100,2.464238,14.627021,0.527518,-1,0.527518,14.673916,0.46212,2.688969,0.001624,-1,16,0.733324,2.262947,7.294621,0.918666,0.000035,0.000035,0.724547,0,1.974035,0.499171,0.002119,0.16277,0.756591,0.000127,-1,0.16277,4.54416,6.287132,-1,0.46212,-1,5.198067
bool/ii/ii-32b1.xml,1,?,?,?,?,?,0.464108,0.76969,0.348872,0.92889,0.727789,0.986498,0.439556,0.826087,0.217478,?,0.930969,?,?,0.001106,0.729292,0.389792,0.182016,0.992077,0.000212,?,0.69739,0.214137,0.728539,0.74441,0.316777,?,3.012706,?,0.575897,?,0.575897,?,0.436748,2.930422,0.000766,?,?,0.67725,2.689158,?,0.955856,0.000113,0.000113,0.74441,?,0.719683,0.543943,0.000853,0.173032,0.728539,0.000781,?,0.173032,?,?,?,0.436748,?,?
bool/ii/ii-8d2.xml,1,?,?,?,?,?,0.554702,3.796677,0.466692,0.84436,0.896061,0.956228,0.274174,0.733333,0.18092,?,1.12509,?,?,0.000682,0.711696,0.350595,1.822588,0.966975,0.000315,?,0.61602,0.267257,0.842115,0.687443,0.245818,?,2.439521,?,0.50229,?,0.50229,?,0.526232,2.594635,0.002391,?,?,0.910544,2.03461,?,0.866529,0.000241,0.000241,0.687443,?,0.963692,0.445111,0.00287,0.158381,0.842115,0.000661,?,0.158381,?,?,?,0.526232,?,?
bool/ii/ii-32d3.xml,1,2.435228,19.934982,1.414214,1.414214,95.941287,0.464776,0.885942,0.355406,0.928179,0.738359,0.985638,0.439604,0.897436,0.217697,19.123239,0.943479,20.736323,19.23325,0.000122,0.733342,0.392572,0.228916,0.992125,0.000023,100,0.757949,0.211845,0.727323,0.743513,0.316546,100,2.989867,15.630324,0.578848,-1,0.578848,15.653573,0.439655,2.926953,0.000456,-1,32,0.691605,2.695468,7.851749,0.955508,0.000012,0.000012,0.743513,0,1.542677,0.547104,0.000594,0.170494,0.727323,0.000086,-1,0.170494,5.428584,4.058713,-1,0.439655,-1,5.485702
bool/ii/ii-16c2.xml,1,3.764514,29.168194,1.414214,1.414214,93.72581,0.512069,1.493457,0.415915,0.889582,0.80855,0.976234,0.348412,0.826087,0.190241,27.913356,1.032418,20.912609,17.206871,0.000184,0.725142,0.370346,0.56185,0.987789,0.000061,100,0.805713,0.249793,0.755751,0.723076,0.272963,100,2.468899,14.635775,0.529964,-1,0.529964,14.687212,0.465517,2.701683,0.00156,-1,16,0.743727,2.272454,7.33985,0.918631,0.000039,0.000039,0.723076,0,1.935905,0.498503,0.002014,0.164288,0.755751,0.000139,-1,0.164288,4.508103,6.27419,-1,0.465517,-1,5.292283
bool/ii/ii-32d1.xml,1,?,?,?,?,?,0.465301,0.987437,0.357025,0.928236,0.73978,0.985568,0.43949,0.897436,0.218039,?,0.945483,?,?,0.00101,0.733737,0.390792,0.272752,0.99214,0.000192,?,0.697403,0.212967,0.727039,0.743362,0.316444,?,3.024907,?,0.579471,?,0.579471,?,0.440171,2.961576,0.000545,?,?,0.693943,2.707341,?,0.955522,0.000103,0.000103,0.743362,?,0.694387,0.543258,0.000681,0.174274,0.727039,0.00071,?,0.174274,?,?,?,0.440171,?,?
bool/ii/ii-8b2.xml,1,?,?,?,?,?,0.577965,4.575962,0.472456,0.836713,0.876535,0.95873,0.254255,0.733333,0.182345,?,1.10412,?,?,0.001013,0.686639,0.352347,2.218374,0.966628,0.000583,?,0.664978,0.265746,0.838214,0.678736,0.238114,?,2.247685,?,0.499416,?,0.499416,?,0.542992,2.602145,0.004127,?,?,0.938551,1.99089,?,0.853162,0.000464,0.000464,0.678736,?,0.96176,0.428311,0.004935,0.157557,0.838214,0.000912,?,0.157557,?,?,?,0.542992,?,?
bool/ii/ii-32a1.xml,1,2.847689,20.042395,1.414214,1.414214,95.253852,0.463667,0.897672,0.350654,0.929331,0.728438,0.986582,0.43891,0.826087,0.216971,19.093165,0.933132,20.72088,18.139117,0.000262,0.730937,0.391252,0.234483,0.992108,0.00005,100,0.72984,0.211798,0.72831,0.743035,0.316452,100,2.991615,14.538128,0.576131,-1,0.576131,14.565697,0.43897,2.902629,0.000737,-1,32,0.684982,2.68976,7.636625,0.956029,0.000027,0.000027,0.743035,0,1.259829,0.546682,0.000854,0.169865,0.72831,0.000185,-1,0.169865,5.202599,4.746148,-1,0.43897,-1,4.905465
bool/ii/ii-32c4.xml,1,2.106286,18.53892,1.414214,1.414214,96.489524,?,?,?,?,?,?,?,?,?,17.836825,?,21.089408,20.412693,?,?,?,?,0.992061,?,100,0.832309,?,0.728722,0.744744,0.316916,100,2.978302,16.521002,0.575567,-1,0.575567,16.532599,0.436102,?,?,-1,32,0.674425,?,7.149747,0.95577,0.000005,0.000005,0.744744,0,?,0.547977,?,0.168297,0.728722,0.000037,-1,0.168297,6.250639,3.510476,-1,0.436102,-1,7.017785
bool/mps/mps-neos16.xml,1,58.877456,96.688494,1.414214,1.414214,64.826941,0.525034,0.87908,0.389118,0.960082,0.821507,0.976168,1.441132,0.988024,0.276492,51.487371,0.98117,22.487026,17.052016,0.005649,0.65657,0.359871,0.105225,0.989586,0.000131,100,1.85033,0.113738,0.631652,0.841039,1.113187,100,3.555457,13.186424,0.746313,-1,0.746313,12.311465,0.337761,3.235346,0.001765,-1,128,0.603581,3.04479,11.658211,0.984598,0.000055,0.000055,0.841039,0,2.092096,0.574657,0.000999,0.241936,0.631652,0.007706,-1,0.241936,4.777848,35.173059,-1,0.337761,-1,7.164541
bool/mps/mps-p0282.xml,1,?,?,?,?,?,0.381098,0.421093,0.089958,0.997649,0.325029,0.997747,2.668111,0.994737,0.39008,?,0.359831,?,?,0.005256,0.484483,0.307602,0.001905,?,0.000045,?,?,0.013902,?,?,?,?,?,?,?,?,?,?,?,2.892866,0.000141,?,?,?,4.489663,?,?,?,?,?,?,0.997044,?,0.000051,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-gt2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air06.xml,1,4.317073,30.018293,1.414214,1.414091,99.207317,?,?,?,?,?,?,?,?,?,20.012195,?,22.450478,22.309609,?,?,?,?,?,?,100,?,?,?,?,?,100,?,17.676914,?,-1,?,17.086623,?,?,?,-1,461,?,?,11.777255,?,?,?,?,0,?,?,?,?,?,?,-1,?,4.034196,0.792683,-1,?,9.152285,2.222064
bool/mps/mps-p6000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air03.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-neos18.xml,1,?,?,?,?,?,0.51289,7.658275,0.414984,0.83569,0.94342,0.939384,0.374512,1,0.214118,?,1.132605,?,?,0.005713,0.723927,0.328814,2.903893,0.954574,0.000802,?,0.779147,0.232224,0.88272,0.712308,0.309127,?,3.503711,?,0.54456,?,0.54456,?,0.489893,3.247487,0.00369,?,?,0.899214,2.79878,?,0.878976,0.00053,0.00053,0.712308,?,0.672883,0.458048,0.00427,0.208658,0.88272,0.005229,?,0.208658,?,?,?,0.489893,?,?
bool/mps/mps-aflow30a.xml,1,54.551148,304.812109,1.414214,1.414214,100,?,?,?,?,?,?,?,?,?,154.60334,?,23.201009,30.761165,?,?,?,?,?,?,100,?,?,?,?,?,100,?,16.300549,?,-1,?,15.305741,?,?,?,-1,555,?,?,12.566054,?,?,?,?,0,?,?,?,?,?,?,-1,?,2.526271,0,-1,?,-1,-0.369428
bool/mps/mps-diamond.xml,1,?,?,?,?,?,0,-512,-512,-512,-512,-512,0,0,0,?,-512,?,?,0,0,0,-512,-512,0,?,0,-512,-512,0,0,?,-512,?,-512,?,-512,?,0,-512,0,?,?,-512,-512,?,-512,0,0,0,?,0,0,0,0,-512,0,?,0,?,?,?,0,?,?
bool/mps/mps-10teams.xml,1,0.882353,17.647059,1.414214,1.374369,100,0.578959,0.716566,0.481785,0.930856,0.832176,0.974018,0.448695,0.904762,0.23692,11.764706,0.989674,20.96478,17.262719,0.000364,0.640109,0.374458,0.103772,0.982717,0.000049,100,0.814843,0.174768,0.741351,0.784597,0.377875,100,3.679848,14.530772,0.648031,-1,0.648031,13.780335,0.398192,3.307115,0.000166,-1,72,0.667098,3.119004,10.729621,0.953781,0.000028,0.000028,0.784597,0,0.692492,0.540167,0.000107,0.208732,0.741351,0.000437,-1,0.208732,3.921603,0,-1,0.398192,10.434628,4.482867
bool/mps/mps-p0548.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p0291.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-stein15.xml,1,?,?,?,?,?,0.625986,5.443182,0.402367,0.778107,0.861168,0.961538,0.291722,0.75,0.18705,?,1.007391,?,?,0.102273,0.601847,0.415532,2.745562,0.968421,0.04922,?,0.686274,0.260355,0.843968,0.751316,0.274814,?,2.673027,?,0.457895,?,0.457895,?,0.429574,2.813858,0.097633,?,?,0.714757,2.405823,?,0.805263,0.033401,0.033401,0.751316,?,0.324226,0.484134,0.050296,0.182536,0.843968,0.115385,?,0.182536,?,?,?,0.429574,?,?
bool/mps/mps-opt1217.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p2756.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air04.xml,1,1.749696,12.831106,1.414214,1.414214,99.756987,?,?,?,?,?,?,?,?,?,8.55407,?,22.558699,22.256831,?,?,?,?,?,?,100,?,?,?,?,?,100,?,17.72887,?,-1,?,17.138522,?,?,?,-1,368,?,?,12.011577,?,?,?,?,0,?,?,?,?,?,?,-1,?,4.031829,0.243013,-1,?,-1,2.18048
bool/mps/mps-mzzv11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-mod008.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p0201.xml,1,?,?,?,?,?,0.356395,0.408019,0.084032,0.992818,0.332451,0.994374,0.734252,0.987805,0.355136,?,0.386042,?,?,0.007543,0.459406,0.366353,0.005001,0.998006,0.000119,?,0.932442,0.039453,0.658987,0.773081,0.512487,?,5.783807,?,0.656049,?,0.656049,?,0.408403,3.521673,0.000651,?,?,0.655402,4.262753,?,0.997417,0.000045,0.000045,0.773081,?,1.202223,0.636225,0.000245,0.220735,0.658987,0.006063,?,0.220735,?,?,?,0.408403,?,?
bool/mps/mps-neos5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-vpm2.xml,1,49.62963,259.938272,1.414214,1.302615,100,?,?,?,?,?,?,?,?,?,130.164609,?,23.03924,29.846848,?,?,?,?,?,?,100,?,?,?,?,?,100,?,14.07573,?,-1,?,13.04354,?,?,?,-1,84,?,?,12.808361,?,?,?,?,0,?,?,?,?,?,?,-1,?,9.639218,0,-1,?,10.643856,13.757499
bool/mps/mps-vpm1.xml,1,50.123457,272.613169,1.414214,1.302615,100,?,?,?,?,?,?,?,?,?,136.502058,?,22.80369,27.991696,?,?,?,?,?,?,100,?,?,?,?,?,100,?,14.04738,?,-1,?,13.014544,?,?,?,-1,82,?,?,12.393122,?,?,?,?,0,?,?,?,?,?,?,-1,?,7.345727,0,-1,?,10.643856,9.828567
bool/mps/mps-seymour1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-cracpb1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-lp4l.xml,1,4.615385,40.473373,1.414214,1.414214,99.408284,0.594594,0.55484,0.413483,0.994543,0.694166,0.998382,0.741217,0.997579,0.275933,26.982249,0.755531,22.793054,19.487919,0.015386,0.561532,0.385739,0.008518,0.999254,0.000062,100,2.139347,0.022687,0.596732,0.817214,0.575147,100,5.363467,13.744519,0.723783,-1,0.723783,13.14418,0.363903,3.515405,0.000833,-1,1086,0.590516,4.223617,10.015415,0.997448,0.000028,0.000028,0.817214,0,2.457513,0.61074,0.000431,0.201865,0.596732,0.02039,-1,0.201865,3.653178,0.591716,-1,0.363903,-1,5.928943
