@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE nclauses NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,0.0478,0.2335,0.0931,0.7245,0.2884,0.1237,0.5914,0.39,0,0.0276,0.6326,0.1714,0.5878,40,32,33.751,45,0.1758,27,0.2917,0.2004,0.3824,0.0676,25200,0.3976,0.649,0.8283,2.7072,6,6000,0,25009
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.05,0.2313,0.0915,0.6875,0.2784,0.1211,0.5943,0.4027,0,0.0225,0.3458,0.124,0.5843,3867,3818,3823.7,3927,0.1689,3803,0.2746,0.1898,0.4098,0.0535,2130,0.4011,0.6222,0.8469,2.6387,4,500,0,2114
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,0.0009,0.0469,0.0018,0.822,0.102,0.0025,0.7119,0.1559,0,0,0.0095,0,0.6374,4373,4273,4278.3,4400,0.0033,4252,0.0153,0.0676,0.1506,0,2343,0.2331,0.7305,0.8591,3.5574,3,110,0.2,2343
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0,0.0416,0.0232,0.9164,0.4995,0.0368,0.2341,0.8459,0.7132,0.0024,0.0955,0.8213,0.3917,3355,3298,2642.8,3372,0.0665,2700,0.3677,0.7881,0.9384,0.51,40187,0.446,1.1369,0.9988,2.7703,7,1677,0,40187
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,0.0095,0.2222,0.0258,1.3728,0.1969,0.0387,0.903,0.1193,0.3412,1.0142,0.286,1.1452,0.9124,1073,849,843.35,1313,0.0446,590,0.4531,0.0369,0.1234,0.4226,12563,0.3157,1.0013,0.8278,1.8073,25,4252,0,9499
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,0.012,0.1752,0.0267,0.9448,1.179,0.0419,0.8521,0.2515,0.1273,3.3276,0.1622,1.0757,0.5176,3845,3551,3419.3,3845,0.0474,3485,0.9753,0.1043,0.1837,0.3347,24351,1.259,0.717,0.8457,2.5562,12,7807,0,10295
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,0.0333,0.1847,0.1013,1.3062,1.2442,0.1834,0.9095,0.2965,0.1924,3.426,0.3167,1.1228,0.7365,0,0,0,0,0.252,0,1.2043,0.1006,0.1732,1.1862,1600000,1.2849,0.921,0.9497,2.9194,8,507000,0,620000
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.0216,0.2405,0.0331,1.1292,0.8045,0.0424,0.3302,0.7575,0.6633,1.3431,0.1739,0.9808,1.5565,0,0,0,0,0.0559,0,0.7561,0.7562,0.853,1.0765,93904,0.9456,0.562,0.952,2.4667,10,31248,0,55442
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf,1,0.0001,0.0112,0.0001,1.0119,0.038,0.0001,0.7213,0.0764,0,0,0.0002,0,0.6777,4515,4460,4480.7,4572,0.0001,4447,0,0.0286,0.0776,0,5340,0.1361,0.4195,0.8757,3.5974,2,60,0.1429,5340
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.047,0.2336,0.0923,0.7206,0.2922,0.124,0.5851,0.3905,0,0.0263,0.9034,0.1644,0.5881,5,3,3.479,6,0.1751,2,0.2962,0.1999,0.3811,0.0659,168000,0.4002,0.6612,0.9677,2.7207,6,40000,0,167000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1442480583-017.cnf,1,0.0456,0.2348,0.0917,0.6923,0.2879,0.1246,0.5934,0.3878,0,0.0183,0.6266,0.1251,0.5868,153,142,153.11,180,0.1767,131,0.2883,0.1983,0.3804,0.0563,8400,0.3833,0.6748,0.8316,2.6972,5,2000,0,8363
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,0.0464,0.2302,0.0906,0.7292,0.291,0.1219,0.5479,0.4099,0,0.0291,0.2818,0.17,0.59,3976,3898,3900.5,4056,0.1737,3870,0.2883,0.2247,0.4127,0.0671,1955,0.4144,0.6424,0.8436,2.7092,4,460,0,1942
SAT_Competition2009/CRAFTED/sgi/sgi-difficult7.cnf,1,0.0004,0.0248,0.0012,0.0552,0.1473,0.0016,0.0092,0.9085,0.9792,0.037,0.0055,0.1255,0.007,0,0,0,0,0.0028,0,0,0.9037,0.9087,2.1201,28986,0.1713,0.8802,0.9984,3.5557,2,728,0.9091,28258
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0302,0.1549,0.0489,1.2715,3.6102,0.0609,0.3192,0.6088,0.2303,0.0057,0.3006,1.0617,0.7312,799,720,674.75,825,0.0968,585,2.2483,0.483,0.6913,0.3463,30465,3.3286,0.6198,0.9866,1.9392,11,4736,0,30392
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,0.0021,0.1646,0.0193,1.4502,0.7045,0.0361,0.6006,0.5361,0.6039,1.1123,0.1629,1.0735,0.9302,41,28,115.17,577,0.053,15,0.6419,0.2469,0.6598,0.4781,501000,0.8682,1.1518,1.1197,2.9644,18,104000,0,300000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.0378,0.2295,0.079,0.706,0.2855,0.1065,0.5664,0.3758,0,0.0288,0.2612,0.1669,0.59,4126,4118,4085.3,4157,0.1568,4045,0.2769,0.195,0.3716,0.0642,1065,0.3872,0.673,0.8445,2.6561,4,250,0,1059
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.2295,0.4167,0.2295,1.1149,0,0.2295,0.0001,0.5832,0.8333,0,0.2295,0.4506,0.9858,4647,4641,4630,4714,0.2295,4604,0.0315,0.5831,0.5832,0.4472,288,0.3372,0.0001,0.906,0,4,120,0,288
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_12_2_4_fbc.cnf,1,0.0006,0.0618,0.0161,1.2043,2.1932,0.0018,0.2281,0.9104,0.318,0.004,0.1533,1.1396,0.5356,84,72,63.741,91,0.0913,50,0.2362,0.976,0.9791,1.0661,203000,2.1078,2.2604,2.2366,2.9882,7,12584,0,203000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,0.0473,0.2327,0.0918,0.6594,0.2862,0.1241,0.5797,0.4026,0,0.0148,0.6026,0.1044,0.5846,4016,3842,3880.7,4039,0.168,3801,0.2816,0.2106,0.3993,0.0482,2040,0.3967,0.7168,0.8435,2.6605,5,480,0,2033
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1104692480-03.SAT.shuffled.cnf,1,0.0469,0.2286,0.0911,0.761,0.3072,0.125,0.591,0.3972,0,0.0345,0.3618,0.2175,0.5964,3824,3721,3742.6,3913,0.1751,3671,0.3057,0.2114,0.3944,0.0799,2556,0.4039,0.6453,0.8456,2.7494,4,600,0,2537
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1317485140-08.UNSAT.shuffled.cnf,1,0.0011,0.0469,0.0018,0.8537,0.0861,0.0022,0.6321,0.1673,0,0,0.008,0,0.6518,4412,4333,4348.4,4458,0.0029,4317,0.009,0.0818,0.1692,0,1704,0.1958,0.67,0.8621,3.2985,3,80,0.2,1704
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,0,0.0169,0,0.2608,0.2241,0,0.0248,0.7983,0.9299,0.0556,0,0.2767,0.027,3770,636,1655.2,4030,0,492,0.2101,0.7848,0.7982,1.3783,43649,0.2128,4.4534,0.9995,4.9022,3,760,0.7143,42641
SAT_Competition2009/CRAFTED/ramseycube/Q3inK10.cnf,1,0.4988,0.0006,0.4988,0,0,0.4988,0,0,0,0,0.4988,0,0,0,0,0,0,0.4988,0,0,0,0,0,75600,0,0,0.9161,0,2,45,1,75600
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0051,0.1739,0.0159,1.3793,0.5444,0.0254,0.5735,0.5673,0.5856,0.9554,0.1312,1.0378,0.9814,0,0,0,0,0.0298,0,0.5111,0.2063,0.7541,0.4831,1190000,0.5373,0.8057,0.9698,2.5548,16,252000,0,742000
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0.0032,0.0581,0.0035,1.043,0.0121,0.0037,0.8514,0.0249,0,0,0.0043,0.2162,0.6696,4158,4077,4059.6,4277,0.0039,3993,0.0257,0.0077,0.0191,0.0467,2924,0.1899,0.1059,0.8461,1.2942,3,170,0,2924
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0,0.006,0,0.6745,0.0034,0,0.0017,0.6918,0.3937,0,0,0.6733,0.5473,1852,1506,1231.3,1852,0,1319,0.0747,0.6917,0.6917,0.2919,194000,0.0035,0,0.9998,0.6027,3,1156,0,194000
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g6.cnf,1,0,0.012,0,0.2255,0.1472,0,0.0162,0.8286,0.9416,0.0417,0,0.2365,0.0187,213,182,190.74,233,0,165,0.1641,0.8197,0.829,1.6356,112000,0.1396,7.3724,0.9998,5.0249,3,1375,0.8571,110000
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-07.cnf,1,0.0656,0.2195,0.153,1.4572,1.552,0.2403,0.7104,0.2541,0.1826,2.8611,0.2404,1.1609,0.6908,2725,2725,2702.5,2725,0.2403,2680,1.5269,0.1542,0.155,1.263,77643,2.0137,0.5962,0.9706,1.7133,5,25900,0,30568
SAT_RACE2008/ibm-2002-30r-k85.cnf,1,0.0047,0.1296,0.0401,1.5838,0.9596,0.0541,0.5928,0.5441,0.6204,1.072,0.3217,1.3418,1.3182,75,75,75,75,0.1211,75,0.7488,0.221,0.626,0.7966,890000,1.0149,1.334,1.0829,3.4781,84,181000,0,676000
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6n.cnf,1,0.013,0.134,0.0716,1.7799,1.2354,0.1126,0.5306,0.5568,0.133,5.1268,0.4585,1.6694,0.752,663,605,620.13,703,0.152,575,1.1417,0.33,0.6134,0.4502,110000,1.3564,1.0157,0.9034,3.3843,8,37147,0,45259
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-09.cnf,1,0,0.0178,0.0966,0.8933,3.3786,0.2062,0.4213,0.804,0.8296,0.7069,0.5,0.7387,0.3844,0,0,0,0,0.3607,0,2.354,0.769,0.9995,2.8161,4690000,2.4764,1.6386,1.0551,5.2356,4,139000,0,4570000
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0.0882,0.1423,0.1036,1.617,0.2691,0.1103,1.5449,0.0371,0,0,0.1978,0.7996,0.8022,3372,2674,2444,3557,0.126,1808,0.1169,0.0033,0.0126,0.1328,2376,0.2099,0.1958,0.9642,1.2473,7,338,0,2376
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf,1,0.2295,0.4167,0.2295,1.108,0,0.2295,0.0001,0.5832,0.8333,0,0.2295,0.4506,0.8849,4606,4595,4590.2,4626,0.2295,4593,0.0252,0.5832,0.5832,0.4472,384,0.3902,0.0001,0.9033,0,5,160,0,384
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1286605994-07-SAT.cnf,1,0.1033,0.3236,0.1812,1.353,0.4002,0.2397,0.5954,0.429,0.2572,0.341,1,1.0882,0.7609,1304,1043,1074.8,1394,0.3085,883,0.4341,0.2178,0.4135,0.2568,9344,0.4872,0.6025,0.8367,2.5658,7,3500,0,8066
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S418266958-049.cnf,1,0.048,0.2326,0.0912,0.6687,0.2696,0.1253,0.5721,0.406,0,0.0152,0.3361,0.1162,0.5891,4046,3899,3953,4166,0.1623,3868,0.264,0.2097,0.3976,0.0514,1700,0.3662,0.6248,0.8518,2.6318,4,400,0,1694
SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf,1,0.0022,0.1626,0.1269,1.5021,2.717,0.2568,0.447,0.7445,0.4172,4.575,0.5,1.2648,0.7429,0,0,0,0,0.3043,0,2.3827,0.5285,0.9433,2.1383,1290000,1.7805,1.0615,1.4546,3.1389,8,426000,0,470000
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0.0267,0.2152,0.0484,1.2531,1.3478,0.0581,0.8034,0.2067,0.1576,0.8442,0.2965,1.0163,0.7076,1559,1098,1224.7,1559,0.0926,1017,1.8082,0.0673,0.1393,0.2305,209000,1.994,0.7932,0.8578,2.497,11,61164,0,154000
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.0894,0.1369,0.111,1.7119,0.3387,0.1201,1.4477,0.0384,0,0,0.2242,0.9131,0.8508,3424,3043,2867.6,3766,0.151,2643,0.1199,0.0018,0.0171,0.1543,2176,0.2092,0.2475,0.9633,1.4988,7,298,0,2176
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S906020180-093.cnf,1,0.0469,0.2336,0.0911,0.7138,0.2832,0.1222,0.57,0.3938,0,0.0262,0.5329,0.1583,0.5864,64,55,58.299,77,0.1734,49,0.2864,0.2105,0.3899,0.0656,16800,0.3949,0.6412,0.8231,2.6918,5,4000,0,16687
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0227,0.1745,0.0313,1.0578,0.586,0.0398,1.594,0.0984,0.0616,1.4381,0.2389,0.8813,0.454,355,294,304.28,397,0.0576,267,0.4568,0.0014,0.0144,0.1777,225000,0.5355,0.6296,0.8542,2.3479,24,69097,0,162000
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.0064,0.087,0.0399,0.9256,0.5241,0.0293,0.2331,0.7976,0.816,1.9864,0.3971,0.8357,0.2793,0,0,0,0,0.1345,0,0.4914,0.727,0.8581,0.8084,5423,0.4105,1.6867,0.9902,3.6566,5,439,0,1690
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0,0.043,0.0432,0.4487,1.5018,0.064,0.9655,0.2445,0.0691,0.0814,0.3589,0.6269,2.8407,0,0,0,0,0.1731,0,1.1167,0.0415,0.1609,0.1557,774000,2.3847,1.5424,0.9502,4.8793,8,35819,0,770000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0,0.0112,0.0001,1.007,0.0378,0.0001,0.6653,0.0578,0,0,0.0001,0,0.6738,4533,4508,4493.3,4605,0.0001,4433,0,0.0268,0.0566,0,5340,0.1373,0.3677,0.8734,3.5875,2,60,0.1429,5340
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.0483,0.2321,0.0928,0.6805,0.2977,0.1231,0.5409,0.4108,0,0.0182,0.3539,0.1294,0.5845,3940,3853,3866.1,4018,0.1756,3840,0.2932,0.2263,0.4134,0.0556,2380,0.4013,0.6426,0.8484,2.6957,4,560,0,2370
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4909,0.2162,0.4474,2.9077,4.1778,0.4999,0.2343,0.7002,0.0933,0.0691,1,2.5732,0.9112,1525,1238,1280,2179,0.5,844,1.5253,0.6657,0.749,0.4362,8277,2.5595,0.3754,0.9464,3.3828,6,1610,0,6966
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.0442,0.0805,0.1195,1.0709,2.2842,0.1673,0.3001,0.7896,0.1112,0.004,0.4075,1.0192,0.4832,99,93,85.636,106,0.3371,79,0.2403,0.6291,0.9148,1.0846,156000,2.2415,0.9521,1.0283,2.9304,7,12584,0,156000
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0,0.015,0,0.2437,0.2208,0,0.0243,0.8101,0.9349,0.05,0,0.2593,0.0237,3287,3250,2375.5,3287,0,2769,0.2234,0.7975,0.8081,1.4622,61409,0.2065,5.8904,1.0001,5.1041,4,945,0.7143,60191
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0001,0.0611,0.0037,1.0565,0.3858,0.0078,0.0986,0.6199,0,0.3333,0.015,0.4834,0.5946,4614,4614,4611.5,4614,0.0097,4609,0.3308,0.575,0.6155,0.2498,8767,0.514,1.1135,0.9774,3.2716,7,700,0.1429,8592
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.0558,0.1467,0.1733,0.7456,3.3383,0.3173,0.3328,0.7892,0.9876,0.4432,0.5906,0.0857,1.2309,0,0,0,0,0.4215,0,0.7623,0.5847,0.9186,4.0055,3870000,4.0093,0.9015,19.988,1.3872,63,723000,0,3420000
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.9678,0,0.3832,0,0,0,0,0.3833,0,0.867,2927,2767,2751.4,3230,0.3832,2585,0.0909,0,0,0,720,0.2818,0.0001,0.7349,0,10,180,0,720
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.0892,0.1403,0.1099,1.6738,0.2983,0.1213,1.4938,0.0369,0,0,0.2363,0.8555,0.8157,3342,3310,2575.2,3771,0.1482,2018,0.1214,0.0031,0.0124,0.1432,2216,0.2136,0.2477,0.9645,1.3825,7,311,0,2216
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.0466,0.2339,0.0922,0.708,0.2897,0.124,0.5829,0.3911,0,0.0246,0.9255,0.1534,0.587,9,7,7.8095,12,0.1743,6,0.2931,0.1997,0.3837,0.0628,79800,0.403,0.6642,0.8339,2.7133,6,19000,0,79295
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.0006,0.0308,0.1745,1.0885,1.1802,0.2773,0.2889,0.7708,0.4972,0.1674,0.5,0.8854,0.6168,10,7,7.3333,15,0.4959,3,1.8787,0.594,0.808,1.7139,1010000,1.2442,1.0206,1.0073,5.0005,5,35853,0,998000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.0406,0.2309,0.0813,0.7033,0.2819,0.1153,0.611,0.3723,0,0.0274,0.3294,0.1493,0.5881,3974,3907,3892.4,4036,0.1533,3831,0.2783,0.1773,0.3686,0.06,1917,0.3999,0.6419,0.8382,2.6647,4,450,0,1897
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.0216,0.2406,0.033,1.1314,0.8034,0.0424,0.3319,0.7564,0.6627,1.3403,0.1711,0.9825,1.5537,0,0,0,0,0.0559,0,0.7572,0.7551,0.8525,1.0815,94116,0.9445,0.562,0.9466,2.4723,10,31318,0,55620
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.3528,0.0909,0.3528,0,0,0.3528,0,0.5993,0.0909,0.3333,0.3528,0.8158,0,0,0,0,0,0.3528,0,0,0.5993,0.5993,0.6205,1554,0,0,1,0,2,168,1,1386
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.8222,0.0882,0.0023,0.7502,0.1592,0,0,0.006,0,0.6476,4439,4322,4331.3,4501,0.0031,4269,0.0101,0.0778,0.152,0,1917,0.2488,0.645,0.8595,3.4251,3,90,0.2,1917
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.0001,0.1508,0.0137,1.291,0.622,0.0239,0.6074,0.504,0.542,2.5779,0.1987,0.9742,1.0316,0,0,0,0,0.0307,0,0.6174,0.1939,0.6071,0.3713,1180000,0.5613,0.9353,0.9185,2.9493,16,247000,0,458000
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.0123,0,0.8405,0.1782,0,0.0146,0.8936,0.9738,0.0345,0.0001,0.1469,1.0026,1916,474,983.57,2922,0,408,0,0.8856,0.8942,1.9851,71378,0.4383,3.9846,0.9997,4.4776,2,900,0,70478
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0009,0.0469,0.0017,0.826,0.0928,0.0022,0.7244,0.1426,0,0,0.0056,0,0.6498,4375,4350,4343.9,4428,0.0033,4326,0.0111,0.0554,0.1295,0,1917,0.2088,0.6467,0.8604,3.4636,3,90,0.2,1917
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4765,0.1681,0.4406,2.6066,1.2917,0.499,0.2011,0.7353,0.075,0.0309,0.9991,2.148,0.8811,1910,1744,1699.6,1984,0.4997,1636,1.3969,0.667,0.7771,0.3829,18753,2.393,0.3148,0.9033,3.3429,6,2935,0,16937
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0222,0.171,0.0308,1.0359,0.5124,0.0415,1.9015,0.0753,0.0807,1.4334,0.2106,0.9174,0.4341,310,241,261.58,403,0.0447,197,0.5197,0.0001,0.0044,0.1864,210000,0.5014,0.7281,0.8428,2.5577,14,50073,0,120000
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832,0.8333,0,0.2296,0.4506,0,4568,4531,4536.5,4609,0.2296,4508,0.0225,0.5831,0.5832,0.4472,432,0,0.0001,0.9025,0,5,180,1,432
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0,0.0168,0,0.2692,0.1338,0,0.02,0.7908,0.9258,0.0556,0,0.2866,0.0276,433,308,498.73,547,0,257,0.1627,0.7805,0.7903,1.3926,43649,0.1321,3.9088,1.0028,4.5612,3,760,0.8,42889
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.3677,0.2586,0.3649,1.1751,0.1053,0.3791,0,0,0,0.45,0.3813,0.251,0.9751,3542,2987,3200.5,4061,0.3804,2773,0.069,0,0,0.0645,232,0.4635,0.0592,0.7847,0.5004,5,87,0,232
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0,0.0085,0,0,0.2403,0,0.0966,0.717,0.0112,0,0,0.3344,0,4643,4632,4604.3,4643,0,4538,0.0021,0.6746,0.6969,1.1317,26201,0.357,2.3448,1.0003,5.0311,3,222,1,26201
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.018,0.1345,0.0785,1.854,1.2239,0.1204,0.4793,0.5454,0.1379,4.8954,0.4595,1.699,0.734,300,255,271.45,352,0.1495,234,1.1611,0.3843,0.6115,0.4037,222000,1.4553,0.9305,0.906,3.1946,9,75496,0,95236
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.004,0.0636,0.0625,1.5703,1.7537,0.0653,0.5242,0.603,0.1575,0.4144,0.3587,1.2695,0.6201,1321,1285,1219.2,1478,0.183,1099,1.3877,0.3469,0.7402,0.3452,258000,2.012,1.4915,1.0478,3.6494,7,21640,0,240000
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.0116,0.1384,0.0868,1.5959,0.9094,0.1194,0.7063,0.4437,0.235,0.4291,0.361,1.2905,0.7461,0,0,0,0,0.2541,0,0.8088,0.1429,0.4511,0.2963,9175,1.0783,1.1759,0.9276,3.0599,7,1572,0,7945
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0,0.0085,0,1.0494,0.0058,0,0.0033,0.6935,0.3914,0,0,0.6749,0.771,2594,1895,1950,2594,0,1361,0.086,0.6934,0.6934,0.2856,67872,0.2364,0,0.9996,0.7668,3,576,0,67872
