@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC

@DATA
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0227,0.1745,0.0313,1.0578,0.586,0.0398,1.594,0.0984,0.0616,1.4381,0.2389,0.8813,0.454,355,294,304.28
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.0064,0.087,0.0399,0.9256,0.5241,0.0293,0.2331,0.7976,0.816,1.9864,0.3971,0.8357,0.2793,0,0,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0,0.043,0.0432,0.4487,1.5018,0.064,0.9655,0.2445,0.0691,0.0814,0.3589,0.6269,2.8407,0,0,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0,0.0112,0.0001,1.007,0.0378,0.0001,0.6653,0.0578,0,0,0.0001,0,0.6738,4533,4508,4493.3
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.0483,0.2321,0.0928,0.6805,0.2977,0.1231,0.5409,0.4108,0,0.0182,0.3539,0.1294,0.5845,3940,3853,3866.1
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4909,0.2162,0.4474,2.9077,4.1778,0.4999,0.2343,0.7002,0.0933,0.0691,1,2.5732,0.9112,1525,1238,1280
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.0442,0.0805,0.1195,1.0709,2.2842,0.1673,0.3001,0.7896,0.1112,0.004,0.4075,1.0192,0.4832,99,93,85.636
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0,0.015,0,0.2437,0.2208,0,0.0243,0.8101,0.9349,0.05,0,0.2593,0.0237,3287,3250,2375.5
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0001,0.0611,0.0037,1.0565,0.3858,0.0078,0.0986,0.6199,0,0.3333,0.015,0.4834,0.5946,4614,4614,4611.5
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.0558,0.1467,0.1733,0.7456,3.3383,0.3173,0.3328,0.7892,0.9876,0.4432,0.5906,0.0857,1.2309,0,0,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.9678,0,0.3832,0,0,0,0,0.3833,0,0.867,2927,2767,2751.4
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.0892,0.1403,0.1099,1.6738,0.2983,0.1213,1.4938,0.0369,0,0,0.2363,0.8555,0.8157,3342,3310,2575.2
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.0466,0.2339,0.0922,0.708,0.2897,0.124,0.5829,0.3911,0,0.0246,0.9255,0.1534,0.587,9,7,7.8095
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.0006,0.0308,0.1745,1.0885,1.1802,0.2773,0.2889,0.7708,0.4972,0.1674,0.5,0.8854,0.6168,10,7,7.3333
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.0406,0.2309,0.0813,0.7033,0.2819,0.1153,0.611,0.3723,0,0.0274,0.3294,0.1493,0.5881,3974,3907,3892.4
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.0216,0.2406,0.033,1.1314,0.8034,0.0424,0.3319,0.7564,0.6627,1.3403,0.1711,0.9825,1.5537,0,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.3528,0.0909,0.3528,0,0,0.3528,0,0.5993,0.0909,0.3333,0.3528,0.8158,0,0,0,0
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.8222,0.0882,0.0023,0.7502,0.1592,0,0,0.006,0,0.6476,4439,4322,4331.3
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.0001,0.1508,0.0137,1.291,0.622,0.0239,0.6074,0.504,0.542,2.5779,0.1987,0.9742,1.0316,0,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.0123,0,0.8405,0.1782,0,0.0146,0.8936,0.9738,0.0345,0.0001,0.1469,1.0026,1916,474,983.57
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0009,0.0469,0.0017,0.826,0.0928,0.0022,0.7244,0.1426,0,0,0.0056,0,0.6498,4375,4350,4343.9
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4765,0.1681,0.4406,2.6066,1.2917,0.499,0.2011,0.7353,0.075,0.0309,0.9991,2.148,0.8811,1910,1744,1699.6
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0222,0.171,0.0308,1.0359,0.5124,0.0415,1.9015,0.0753,0.0807,1.4334,0.2106,0.9174,0.4341,310,241,261.58
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832,0.8333,0,0.2296,0.4506,0,4568,4531,4536.5
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0,0.0168,0,0.2692,0.1338,0,0.02,0.7908,0.9258,0.0556,0,0.2866,0.0276,433,308,498.73
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.3677,0.2586,0.3649,1.1751,0.1053,0.3791,0,0,0,0.45,0.3813,0.251,0.9751,3542,2987,3200.5
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0,0.0085,0,0,0.2403,0,0.0966,0.717,0.0112,0,0,0.3344,0,4643,4632,4604.3
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.018,0.1345,0.0785,1.854,1.2239,0.1204,0.4793,0.5454,0.1379,4.8954,0.4595,1.699,0.734,300,255,271.45
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.004,0.0636,0.0625,1.5703,1.7537,0.0653,0.5242,0.603,0.1575,0.4144,0.3587,1.2695,0.6201,1321,1285,1219.2
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.0116,0.1384,0.0868,1.5959,0.9094,0.1194,0.7063,0.4437,0.235,0.4291,0.361,1.2905,0.7461,0,0,0
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0,0.0085,0,1.0494,0.0058,0,0.0033,0.6935,0.3914,0,0,0.6749,0.771,2594,1895,1950
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0.0221,0.0503,0.1215,1.393,0.7001,0.2094,0.0402,0.761,0.063,0.0885,0.2586,0.8253,0.6522,2248,1993,2218.4
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.0547,0.1827,0.0997,1.5391,1.6275,0.168,0.886,0.2662,0.1544,1.5701,0.2404,1.3838,0.6827,3189,2922,2807.3
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.3418,0.3177,0.3335,1.0749,0.9092,0.3887,1.3536,0.1128,0.0371,1.1104,0.3907,0.4854,0.9523,1269,1064,1208.3
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,0.0457,0.2313,0.0893,0.7272,0.2797,0.1239,0.5952,0.3915,0,0.0233,0.4078,0.1552,0.5919,4011,3926,3931.5
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0.0274,0.2003,0.0576,1.4861,2.9341,0.0651,0.6727,0.3405,0.2605,3.8528,0.4996,1.3418,0.7358,89,55,55.286
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.0449,0.2293,0.0884,0.7374,0.2917,0.1181,0.6048,0.3899,0,0.0309,0.3056,0.1754,0.5968,4027,3989,3958.9
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.0011,0.047,0.0018,0.8353,0.0831,0.0021,0.7035,0.1682,0,0,0.0057,0,0.6472,4320,4149,4208
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.0002,0.0371,0.0125,0.5612,3.5238,0.0113,0.0751,0.845,0.0943,0.1352,0.1517,2.1227,0.3541,1125,895,847.36
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,0.0127,0.1484,0.0178,1.3864,1.552,0.0222,0.3063,0.7969,0.7751,0.1466,0.0827,0.9445,0.9923,582,533,573.95
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0.0043,0.1137,0.0285,0,0.3019,0.0303,0,0,0,0,0.2667,0,0,4126,4023,4047.1
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,0.0009,0.0469,0.0016,0.8127,0.0836,0.0021,0.7012,0.1488,0,0,0.0049,0,0.6498,4408,4314,4335.1
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0.0046,0.0701,0.047,1.1833,2.7444,0.0591,0.1253,0.9225,0.3425,0.0002,0.2983,1.0987,0.5468,7,5,6.6667
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,0.0015,0.05,0.0027,0.8266,0.102,0.0035,0.7221,0.1632,0,0,0.0121,0,0.649,50,42,44.132
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,0,0.0112,0.0001,1.0077,0.0386,0.0001,0.6592,0.0747,0,0,0.0002,0,0.672,4489,4422,4455.2
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.0088,0.1378,0.0504,1.7862,1.806,0.0835,0.4984,0.5101,0.1794,5.3935,0.2089,1.5797,0.6381,1880,1825,1743.3
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0044,0.0303,0.0044,0,0,0.0044,0.0001,0.5016,0.0303,0.3333,0.0044,0.6811,0,4202,4202,4202
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0231,0.1696,0.0312,1.0047,0.6085,0.0407,1.7491,0.082,0.0718,1.5064,0.1579,0.9018,0.4117,367,260,302.29
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,0.0433,0.2314,0.0879,0.6836,0.2806,0.1179,0.5651,0.3929,0,0.0261,0.3257,0.1332,0.583,3976,3804,3829.7
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.4962,0.2035,0.4456,2.9826,3.9971,0.4999,0.259,0.6891,0.083,0.4106,1,2.6087,0.8572,2304,1519,1559.3
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1,0.0247,0.1658,0.0484,1.6601,0.4774,0.0485,2.3987,0.0316,0.0101,0.4046,0.2733,1.1397,0.7882,4312,4209,4242.4
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0,0.0121,0.0465,0.5294,6.9937,0.0024,0.2047,0.9269,0.9264,0.1143,0.5,0.3937,0.2668,0,0,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.1897,0.1247,0.1897,0,0,0.1898,0,0.8716,0.9356,0,0.1898,0.2389,0,4872,4872,4872
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.0231,0.1696,0.0312,1.0045,0.6084,0.0407,1.7499,0.0819,0.0718,1.5069,0.1579,0.9018,0.4116,366,304,323.22
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0098,0.1991,0.0291,1.4496,0.7969,0.0456,0.6844,0.1891,0.3237,1.7495,0.2894,1.2633,0.9283,3332,3025,3117.3
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0.1073,0.0568,0.1097,1.0039,0,0.1114,0.0024,0.9261,0.9329,0.0357,0.1208,0.2546,1.0339,4677,4677,4677
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0.2295,0.4167,0.2295,1.1239,0,0.2295,0.0001,0.5832,0.8333,0,0.2295,0.4506,1.0005,4558,4536,4526.2
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0.0049,0.1111,0.0328,1.2366,0.8909,0.0561,0.3318,0.7588,0.2355,0.0024,0.1832,1.1361,0.6062,1784,1462,1385.9
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,0.047,0.2341,0.0922,0.7023,0.29,0.1244,0.5787,0.3914,0,0.0233,0.8762,0.1476,0.5863,5,3,3.5455
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S502087726-095.cnf,1,0.0393,0.2301,0.0807,0.7267,0.2824,0.1092,0.5568,0.377,0,0.0298,0.2802,0.1676,0.5842,4081,3959,3963
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.2366,0.1506,0.2734,1.89,3.4009,0.3428,0.8439,0.2949,0.1883,2.4872,0.405,1.7298,0.7307,3909,3506,3495.6
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.0225,0.1719,0.0308,1.0393,0.5096,0.0411,1.8588,0.0775,0.0825,1.4495,0.2106,0.9206,0.4372,251,230,228.86
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S316347254-19-SAT.cnf,1,0.0807,0.2937,0.1484,1.1814,0.3563,0.2033,0.5786,0.423,0.1795,0.1622,0.756,0.8694,0.7008,1154,870,1014
SAT_RACE2008/ibm-2002-18r-k90.cnf,1,0.0035,0.1359,0.0323,1.9424,1.2092,0.0496,0.4749,0.5957,0.5212,2.2488,0.3401,1.6117,1.0315,748,535,481.36
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,0.0244,0.1905,0.039,1.1358,1.5687,0.0458,0.8024,0.2,0.1532,1.4845,0.3002,1.0535,0.5303,1309,1309,895
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0.0001,0.0118,0.0001,0.9988,0.0381,0.0001,0.7683,0.0729,0,0,0.0002,0,0.676,4416,4344,4219
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0,0.0115,0,0.1561,0.1289,0,0.03,0.8751,0.9682,0.0394,0.0001,0.2213,0.0127,911,751,753.25
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0.4935,0.0026,0.494,1.3492,0.1413,0.4943,0.6574,0.1178,0,0,0.4955,0.0081,0.8115,2864,2697,2713.4
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.0192,0.2101,0.0636,1.8608,1.1694,0.0782,0.5951,0.5004,0.3989,2.7119,0.6976,1.7291,0.8225,494,446,416.81
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,0.0165,0.128,0.0749,1.847,1.3211,0.117,0.4372,0.5901,0.1365,5.4583,0.4729,1.6954,0.7379,359,280,334.7
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.0299,0.1726,0.0715,1.5195,0.6113,0.0909,0.705,0.1978,0.0454,1.1127,0.307,1.0326,0.7423,4093,3922,3961
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.0472,0.2336,0.093,0.713,0.2906,0.1238,0.5703,0.3966,0,0.026,0.7798,0.1599,0.5879,16,13,14.365
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.0363,0.057,1.2841,13.374,0.0231,0.2157,0.9131,0.6352,0.0779,0.5,0.9332,0.6954,0,0,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.0043,0.0404,0.0179,0.7256,0.4621,0.0233,0.4128,0.6768,0,0.2459,0.1236,0.851,0.3511,4300,4231,4248.6
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0.0094,0,0,0.2615,0,0.1062,0.6903,0,0,0,0.3059,0,426,344,373.63
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.0496,0.0874,0.1445,1.067,2.0847,0.2606,0.3091,0.7502,0.1089,0.0005,0.4177,1.0009,0.4888,156,124,114.29
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.0205,0.1255,0.0758,1.8339,1.5803,0.1189,0.4071,0.6065,0.1277,5.7814,0.4512,1.6816,0.7214,358,276,288.18
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.0095,0.2222,0.0258,1.3728,0.1969,0.0387,0.903,0.1193,0.3412,1.0142,0.286,1.1452,0.9124,1061,700,794.88
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.1382,0.0799,0.1417,1.0078,0,0.1452,0.0038,0.9043,0.9189,0.0435,0.1533,0.2917,1.0389,4878,3914,3432
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0,0.0605,0.0865,0.896,1.259,0.0369,0.5287,0.6805,0.9636,0.1208,0.4918,0.23,0.9218,54,38,28.25
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4933,0.2117,0.4428,3.0201,4.2179,0.4999,0.2362,0.6987,0.0927,0.0765,1,2.572,0.8378,2021,1574,1512.5
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0.0009,0.0469,0.0016,0.8308,0.0819,0.0021,0.7101,0.1464,0,0,0.0039,0,0.6762,4572,4549,4552.8
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0,0.0112,0.0001,1.0046,0.0376,0.0001,0.6646,0.0637,0,0,0.0002,0,0.688,4568,4550,4556
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.0144,0.0256,0.151,1.695,1.9823,0.2849,0.4767,0.6781,0.631,13.432,0.5,1.8178,1.4142,0,0,0
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.08,0.2904,0.1471,1.2149,0.3554,0.2016,0.587,0.4179,0.1852,0.1848,0.9482,0.9175,0.7137,4089,4053,3997.7
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0,0.0244,0.0289,1.1223,0.5681,0.0042,0.1726,0.9188,0.672,0.615,0.2997,0.7647,0.9862,473,438,384.1
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0,0.0112,0.0001,0.9968,0.0415,0.0001,0.712,0.0637,0,0,0.0002,0,0.6859,4542,4507,4508.2
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.0245,0.1932,0.0391,1.1591,1.6971,0.0488,1.0911,0.1583,0.1172,1.0103,0.2677,0.9776,0.5567,0,0,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.021,0.1251,0.0758,1.7966,1.9589,0.1207,0.4026,0.6282,0.1265,5.3039,0.4429,1.6393,0.7034,165,88,128.29
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.25,0.042,0.5623,0,0.042,0,0,0,0,0.042,0,0.5774,4492,4417,4438.7
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.0021,0.1649,0.0196,1.4475,0.7125,0.0365,0.5953,0.5421,0.6068,1.112,0.1556,1.0694,0.9354,21,9,18.091
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.2295,0.4167,0.2295,0,0,0.2295,0.0001,0.5832,0.8333,0,0.2296,0.4506,0,4468,4413,4410
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.0442,0.2326,0.0872,0.6628,0.2744,0.1111,0.591,0.3838,0,0.0152,0.3484,0.0866,0.5809,3982,3903,3906
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.0184,0.1259,0.076,1.845,1.9909,0.1202,0.4148,0.5838,0.1144,5.3172,0.4606,1.6807,0.6889,339,304,277.63
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.0011,0.0469,0.0016,0.8107,0.0758,0.002,0.6629,0.1622,0,0,0.0048,0,0.65,4563,4551,4545.6
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0,0.0169,0,0.2641,0.1938,0,0.0249,0.7981,0.9298,0.0556,0,0.2801,0.0271,1079,661,903.33
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.4737,0.158,0.4359,2.5725,1.2286,0.499,0.2037,0.7356,0.0801,0.0325,0.9999,2.1398,0.8781,2061,1913,1857.3
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0.0009,0.0469,0.0017,0.8203,0.0983,0.0023,0.6376,0.1516,0,0,0.0067,0,0.6451,4383,4298,4324
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0302,0.1549,0.0489,1.2715,3.6102,0.0609,0.3192,0.6088,0.2303,0.0057,0.3006,1.0617,0.7312,799,720,674.75
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.0834,0.2934,0.1508,1.226,0.3835,0.207,0.5803,0.4178,0.1826,0.1668,0.8922,0.9097,0.7125,3684,3544,3407.6
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.0006,0.0171,0.1567,1.1718,2.2682,0.2866,0.4807,0.6814,0.7799,11.31,0.5,1.2367,1.9768,0,0,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0466,0.2305,0.0894,0.7129,0.2861,0.1206,0.6166,0.3877,0,0.0243,0.3364,0.1512,0.5879,2926,1165,1685.7
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.0124,0.148,0.0163,1.3838,1.5385,0.021,0.315,0.7935,0.7723,0.151,0.0732,0.9593,1.0135,572,492,554.14
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0.0064,0,0.0977,0.2295,0,0.0405,0.9031,0.979,0.025,0.0001,0.1419,0.0066,89,47,109.33
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.004,0.0636,0.0625,1.5703,1.7537,0.0653,0.5242,0.603,0.1575,0.4144,0.3587,1.2695,0.6201,1321,1314,1235
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.4211,0.183,0.4309,1.3935,0.2328,0.453,0,0,0,0,0.4557,0.5983,0.6736,3895,2776,3040.6
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0,0.0168,0,0.272,0.1143,0,0.0197,0.79,0.9253,0.0556,0,0.2883,0.0278,1366,439,771
