@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.203,10.6455,31.4821,31.2518,32.3089,32.3089,4363.8,10.7276,0.0111,31.2021,31.4443,90
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,1483,0.0088,1491,67,20.2451,10.8795,21.5264,21.5575,23.7925,23.7925,4005.7143,13.0327,0.0438,20.1079,22.7621,350
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1,2120,0.0061,2130,99,26.4648,16.0014,27.051,26.9852,28.7451,28.7451,3922,19.5987,0.0264,25.1936,28.1193,500
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.509,8.4633,25.6934,25.7122,25.9867,25.9867,4470.2,8.7654,0.0111,25.4345,25.8246,70
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,1912,0.0067,1917,90,26.0143,10.9895,28.1645,26.6694,35.1634,35.1634,3877,13.5186,0.0298,24.8125,31.4702,450
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,15000,0.0067,15000,131,49.5357,33.9918,51.8377,51.5238,57.5273,62.6333,64.7045,41.6987,0.0255,47.7288,54.3061,750
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,1907,0.0068,1917,89,26.0057,11.4899,26.7371,26.5029,28.9744,28.9744,3859.75,13.7113,0.0267,24.8563,28.576,450
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17000,0.035,17000,27,57.6211,18.4192,57.6467,57.6773,58.6205,58.6205,3836.75,18.1345,0.0117,56.6678,58.6205,200
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,1060,0.0122,1065,48,16.2597,8.9227,16.5117,16.6749,17.0462,17.0462,4111.1667,10.4808,0.0434,15.7281,16.8104,250
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,20000,0.005,20000,177,52.3409,44.2929,56.7456,56.2558,64.5581,73.8,44.1224,56.3308,0.0204,50.2553,60.0263,1000
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,40000,0.0025,40000,358,65.2143,80.2771,73.4902,73.1429,87.8947,100.9,17.6992,107.418,0.0119,62.0645,79.8696,2000
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,21250,0.028,21250,35,47.433,22.208,48.8417,48.9261,50.202,59.296,225,21.9833,0.0117,45.965,49.8571,250
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.6696,8.4655,25.9025,25.9225,26.2613,26.2613,4467.8,8.6852,0.0111,25.6545,26.0047,70
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,10419,0.0012,10500,509,32.9196,52.3404,34.3481,33.9558,37.519,42.4809,118.1957,75.7705,0.006,31.9224,35.5938,2500
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,3397,0.0038,3408,161,26.9359,20.0645,32.8407,30.4198,42.3286,43.9318,1635.1333,25.849,0.0177,26.2813,39.3327,800
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,2951,0.0044,2982,139,33.434,17.3145,35.7708,35.3037,39.4109,39.4109,3693,20.6537,0.0227,33.3358,39.0944,700
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,2549,0.0051,2556,119,30.4264,18.5071,32.4001,31.0612,38.0201,38.0201,3781.4286,22.9672,0.0188,29.3076,35.5898,600
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,25000,0.004,25000,220,55.9286,54.0875,61.1935,60.5357,71.1481,82.9,31.8909,66.9591,0.0176,52.2632,65.9048,1250
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.4262,9.5289,28.4456,28.534,28.8711,28.8711,4388.2,9.7299,0.0111,27.8465,28.5502,80
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,10451,0.0012,10500,514,32.5912,51.2589,34.2883,34.3441,37.2526,42.1227,114.4043,76.0705,0.0058,31.2192,35.5584,2500
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,2539,0.0052,2556,119,29.9447,15.3218,32.1278,30.4117,37.1425,37.1425,3815.8571,19.2344,0.0244,29.6776,36.5116,600
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,1272,0.0102,1278,58,18.0214,10.1611,18.4636,18.3687,19.9063,19.9063,4057.5714,12.126,0.0417,17.1604,19.0224,300
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.6784,6.5152,19.7319,19.7769,19.8499,19.8499,4582.2,6.9695,0.011,19.5364,19.818,50
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,2545,0.0051,2556,120,30.9963,16.5436,33.0958,31.6788,38.0003,38.0003,3776.2857,20.7824,0.0204,29.9076,37.2601,600
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,208521,0.0001,210000,10678,71.75,2040,105.8276,98,170,256,2.8222,2345,0.0004,54.3333,131.6667,50000
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.3618,9.4502,28.3964,28.4248,28.8604,28.8604,4400,9.6267,0.0111,27.8047,28.5303,80
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,2756,0.0047,2769,130,33.0101,18.4451,35.121,33.7156,40.3583,40.3583,3765,23.7392,0.0207,31.338,39.9772,650
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,2111,0.0061,2130,99,26.9171,13.0149,27.8675,27.6183,29.7685,29.7685,3881.1429,15.7459,0.0322,25.9709,29.5334,500
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,1272,0.0102,1278,58,18.2687,10.6018,19.2356,19.6241,20.2036,20.2036,4053.7143,12.5785,0.0385,17.8176,19.807,300
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3383,0.0038,3408,159,27.9331,20.3286,33.2473,30.9281,40.376,43.4395,1678.6667,26.1563,0.0198,27.6956,39.2768,800
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,20886,0.0006,21000,1041,38.6129,109.806,41.4764,40.9706,47.3472,55.1923,45.8824,175.794,0.0036,36.5455,43.8696,5000
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,208679,0.0001,210000,10647,72,2059,98.7432,96.5,146,292,3.1294,2737,0.0004,56.5,114,50000
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,40000,0.0025,40000,363,65.2,84.8375,74.3329,73.2222,90.9333,111.5833,17.379,106.304,0.0121,60.0667,82.6364,2000
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.2116,10.4161,31.1756,31.2134,32.0131,32.0131,4343.2,10.5097,0.0111,30.0979,31.3419,90
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,1698,0.0076,1704,78,23.0941,13.9314,23.8796,23.7846,25.3381,25.3381,3921,16.758,0.0289,22.4459,25.0622,400
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,20000,0.005,20000,176,53.383,46.6553,57.4296,57.2041,64.5833,76.4706,42.6436,54.1662,0.0202,49.4667,60.5909,1000
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,2545,0.0051,2556,118,30.9531,18.8054,32.697,31.7767,36.1555,36.1555,3798,23.7854,0.0244,30.173,35.9624,600
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,34000,0.0175,34000,56,55.8784,33.0803,58.5822,58.6575,62.3294,68.4362,83.3171,33.724,0.0117,54.6447,60.4697,400
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,4450,0.14,4450,6,19.7677,6.1268,19.8374,19.7818,20.2483,20.2483,4546,6.7291,0.011,19.5757,19.8136,50
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,1689,0.0078,1704,78,23.5092,11.3235,24.1466,23.6441,25.8189,25.8189,3933.625,13.6178,0.0314,23.0923,25.7612,400
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.5139,14.0179,46.7966,47.3746,47.928,47.928,4207,13.9703,0.0117,45.3699,47.928,150
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,20870,0.0006,21000,1036,38.3684,86.5538,41.8495,41.2989,48.2184,55.5309,45.7881,172.385,0.0032,35.7,45.3929,5000
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,146043,0.0001,147000,7578,64.25,810.75,94.7452,86.8571,152,255,4.5495,1462,0.0005,56.7,104,35000
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,2130,0.05,2130,16,22.6919,8.3454,23.4754,23.6124,24.389,24.389,4290.7143,9.2604,0.0465,22.6342,24.2096,100
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,25000,0.004,25000,222,57.7143,53.0452,62.0955,61.6296,73.0833,76.5556,32.0734,66.3509,0.0179,53.1111,66.3519,1250
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,3362,0.0039,3408,159,28.2537,20.1601,33.4194,30.7209,40.9588,41.578,1742.5333,25.9048,0.0184,26.9409,40.131,800
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,4450,0.14,4450,6,19.7203,6.3326,19.7553,19.755,19.8597,19.8597,4565,6.8295,0.011,19.6575,19.7839,50
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,7120,0.0875,7120,10,28.1934,9.4356,28.3276,28.2937,28.7742,28.7742,4431,9.6721,0.0111,27.9356,28.4411,80
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,2751,0.0047,2769,128,32.1048,18.2319,33.9873,33.2233,39.3655,39.3655,3755.5714,22.671,0.0189,31.4558,35.4739,650
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,2328,0.0056,2343,108,28.7132,19.072,29.8472,28.9828,32.9948,32.9948,3869.1429,23.9419,0.0253,26.9442,31.7656,550
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.2543,10.3838,31.2593,31.4991,31.5505,31.5505,4391.25,10.3828,0.0111,30.7335,31.5505,90
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,3195,0.0333,3195,25,30.9095,12.0365,31.8799,31.8139,33.2256,33.2256,4193.7143,13.0969,0.0466,30.7344,32.6424,150
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,1908,0.0068,1917,89,25.5049,13.1836,26.3107,25.5477,29.0253,29.0253,3907.7143,16.4418,0.0273,23.4101,28.6821,450
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,2748,0.0047,2769,128,31.8061,18.5278,34.0865,32.8296,39.2592,39.2592,3747.7143,24.1309,0.0182,30.9962,38.2465,650
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.403,6.4544,18.917,18.9076,19.6801,19.6801,4385.5714,7.4005,0.0463,18.313,19.3929,75
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,34000,0.0175,34000,57,56.7963,33.4239,58.9611,58.8539,63.2857,67.8248,83.2,32.8651,0.0117,55.2785,60.7349,400
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,1908,0.0068,1917,89,25.8077,12.5806,26.5335,26.3316,28.8118,28.8118,3902.1429,15.1662,0.0309,24.6385,27.5872,450
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.9324,6.1948,19.9324,19.9324,19.9324,19.9324,4617,6.6889,0.011,19.9324,19.9324,50
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,15000,0.0067,15000,132,49.2778,35.734,51.1723,51.3788,55.3051,62.54,65.9326,41.7973,0.0257,46.4795,53.2632,750
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,30000,0.0033,30000,269,62.35,64.3387,68.1145,68.8,77.7895,92.125,25.2906,84.7374,0.0151,57.3793,73.381,1500
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,1483,0.0087,1491,68,21.102,11.7939,21.9233,21.176,23.889,23.889,3980.2857,14.3403,0.0432,20.8622,23.4443,350
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,1692,0.0077,1704,77,21.891,12.3499,23.9186,23.414,27.6458,27.6458,3951.5714,15.2153,0.029,21.3637,25.9183,400
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,146049,0.0001,147000,0,67.3333,806.5,91.2944,86.8,127.6667,237.5,4.4286,4230.5,0.0006,61.1818,106,34999
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,3195,0.0333,3195,24,30.5269,11.6561,31.8604,31.5535,34.5754,34.5754,4154.8571,12.6523,0.0463,30.0653,33.2028,150
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.6836,7.529,22.6768,22.6849,22.8464,22.8464,4490.2,7.9535,0.011,22.4842,22.685,60
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,1065,0.1,1065,8,13.534,5.0716,13.6263,13.691,13.762,13.762,4535.3333,5.8597,0.046,13.4763,13.7055,50
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,2119,0.0061,2130,98,26.8442,15.9533,28.672,28.4405,32.7991,32.7991,3872.5714,19.7974,0.0269,26.0716,30.8083,500
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,83511,0.0002,84000,0,52.8,386.286,69.6222,66.5556,97.2,137.4,8.3564,1787,0.0008,48.2857,79.6,20000
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.4151,12.5384,35.5667,35.5302,37.2123,37.2123,4109.8571,13.868,0.0459,34.3941,37.049,175
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,1065,0.1,1065,8,13.4931,4.8336,13.669,13.7027,13.9167,13.9167,4541.8333,5.645,0.046,13.4584,13.7613,50
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,2119,0.0061,2130,98,26.6091,14.9225,27.95,27.9488,30.5275,30.5275,3863.7143,18.6693,0.0264,25.9893,28.998,500
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,15000,0.0067,15000,132,48.1,34.6894,50.9179,50.6901,56.3913,61.3158,65.0111,41.954,0.0247,46.0909,53.36,750
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,2331,0.0056,2343,108,27.4074,17.9968,29.2021,28.8643,32.3801,32.3801,3831.2857,22.5402,0.0236,27.179,30.7139,550
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,3387,0.0038,3408,159,27.7637,20.8304,31.0105,30.2538,38.6519,41.0066,1148.4545,26.4658,0.0201,26.8778,32.1076,800
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,2115,0.0061,2130,100,26.3118,13.6185,29.295,28.7884,34.0058,34.0058,3837.1429,17.1367,0.026,26.155,32.977,500
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,21250,0.028,21250,35,47.6761,21.898,48.9031,48.598,52.7228,60.2039,233.0357,21.6592,0.0117,46.4756,49.7262,250
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,2969,0.0044,2982,140,34.1192,19.8691,35.9252,34.7088,40.7378,40.7378,3650.1429,25.5284,0.0189,32.1921,39.4923,700
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,2964,0.0044,2982,140,34.9885,16.0647,36.8759,35.9634,42.511,42.511,3590.375,20.4152,0.0202,34.2001,41.1594,700
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,1898,0.0069,1917,87,25.2518,13.8772,26.0064,25.991,27.9095,27.9095,3902.2857,16.9926,0.0327,24.4832,26.9597,450
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,208561,0.0001,210000,10597,79,2239.67,106.4023,96.8,172.5,252,3,2177,0.0004,52,122.5,49999
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,30000,0.0033,30000,268,59.8571,62.7698,65.8476,65.5,76,93.8696,24.6639,81.9787,0.0152,56.92,71.2609,1500
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,4450,0.14,4450,6,19.6852,6.0758,19.7337,19.6872,19.8649,19.8649,4574,6.5852,0.011,19.6003,19.8308,50
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,4450,0.14,4450,6,19.7299,6.3053,19.8742,19.7567,20.2943,20.2943,4572,6.7858,0.011,19.6367,19.9532,50
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,2116,0.0062,2130,97,26.9098,13.7188,28.8035,27.8787,33.6511,33.6511,3882.4286,16.8619,0.0284,25.552,31.4883,500
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,1698,0.0076,1704,78,22.9985,14.3183,23.9794,23.6382,26.5071,26.5071,3953.1429,17.5848,0.0289,21.7081,25.6545,400
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,104378,0.0001,105000,5296,58.5,509.5,76.2779,74.4286,110.5,150.5,6.6979,790,0.0007,48.3333,91.25,25000
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,62606,0.0002,63000,0,55.0741,268.455,63.4351,61.9091,81.75,92,12.1905,977,0.0013,49.7143,70.2143,15000
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,8010,0.0778,8010,12,30.9739,10.4387,31.2559,31.3073,31.871,31.871,4374,10.582,0.0111,30.8016,31.3259,90
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,145973,0.0001,147000,7416,64.1429,842.5,87.5315,81.1429,138.3333,184.5,4.7473,1228.5,0.0005,52.6,105.75,35000
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,2959,0.0044,2982,139,32.7768,22.471,35.5407,34.0631,40.8236,40.8236,3697.5714,28.5726,0.0172,32.4847,39.8975,700
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,1696,0.0077,1704,79,22.8545,11.7258,24.2231,23.2415,27.9121,27.9121,3928.7143,14.3026,0.0318,22.109,25.9661,400
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,25000,0.004,25000,222,58.6,54.0647,62.4318,61.5652,73.6818,80.9583,31.6574,68.1748,0.018,54.4211,65.6,1250
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,3727,0.0286,3727,29,35.0293,12.7371,35.9704,35.1796,38.8148,38.8148,4115,13.9942,0.0453,34.323,37.7043,175
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,3195,0.0333,3195,25,31.0787,10.6197,32.0067,31.342,34.1867,34.1867,4153.2857,11.752,0.0466,30.386,33.3485,150
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,12750,0.0467,12750,20,45.5776,14.3189,46.5002,47.1244,47.7333,47.7333,4202,14.1023,0.0117,45.5655,47.7333,150
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,6230,0.1,6230,9,25.6994,8.5141,25.8843,25.9065,26.5392,26.5392,4426.2,8.7965,0.0111,25.3018,25.9743,70
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,1482,0.0088,1491,68,27.1056,9.2088,27.1056,27.1056,27.1056,27.1056,4168,10.7431,0.0358,27.1056,27.1056,350
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,2121,0.0061,2130,100,27.6028,12.7145,28.6299,28.0448,31.7083,31.7083,3882.7143,15.3336,0.0259,25.9961,30.8925,500
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,8010,0.0778,8010,12,31.1664,10.4631,31.1961,31.254,31.5975,31.5975,4364.8,10.5537,0.0111,30.4648,31.4978,90
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,3727,0.0286,3727,29,35.081,12.7025,36.2249,36.1178,38.0767,38.0767,4125,14.0043,0.0456,34.7464,37.7433,175
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,1909,0.0068,1917,89,24.793,13.1468,26.1837,25.5925,29.5071,29.5071,3955.1429,16.0256,0.0272,24.6355,27.5125,450
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.4347,7.1668,22.6818,22.7488,23.1503,23.1503,4509,7.6036,0.011,22.2258,22.8496,60
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,2741,0.0048,2769,128,32.2644,17.4458,33.8067,33.1923,36.7356,36.7356,3785.4286,21.7974,0.0226,30.2825,36.6136,650
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,15000,0.0067,15000,130,49.1897,33.8817,51.7943,51.697,56.7639,60.3478,66.5955,42.042,0.0255,47.0441,54.3333,750
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,34000,0.0175,34000,58,56.8171,32.481,58.9883,59.6279,62.3968,62.9348,83.3077,33.7188,0.0117,55.4727,61.5974,400
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,1597,0.0667,1597,12,18.6817,6.2279,18.9961,18.8786,19.9078,19.9078,4384.2857,7.1666,0.0463,18.5106,19.2329,75
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,12750,0.0467,12750,20,46.7041,14.1301,46.7179,46.872,47.3816,47.3816,4202.5,14.1478,0.0117,45.9141,47.3816,150
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,3178,0.0041,3195,150,29.6677,19.107,34.2784,35.8568,38.6758,41.8817,2347.3636,24.6155,0.0154,28.6428,36.428,750
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,1486,0.0087,1491,68,19.9213,12.6416,21.0405,20.85,22.6914,22.6914,3986.4286,14.9461,0.031,19.6584,22.4333,350
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,2531,0.0051,2556,119,30.5724,18.1701,32.1398,31.2313,35.5855,35.5855,3828.8571,22.9612,0.0249,30.4792,34.3332,600
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.5993,10.3993,31.5017,31.685,31.8373,31.8373,4394.5,10.4325,0.0111,30.8852,31.8373,90
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,83374,0.0002,84000,4175,54.1667,395,69.1877,67.0909,92.6667,129.5,8,507.25,0.0008,47.3333,80.7273,20000
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,20865,0.0006,21000,1033,37.6739,93.375,41.3851,41.463,48.1275,59.7551,46.7909,139.5,0.0035,35.6222,44.4444,5000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,2662,0.04,2662,20,26.8111,9.5364,27.8622,27.506,29.5846,29.5846,4208,10.6132,0.0466,26.7188,28.9146,125
