@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC

@DATA
nmr_5_12_4.minion,1,0,1,60,60,60,0.070272,0.070272
nmr_5_12_5.minion,1,0,1,60,60,60,0.070272,0.070272
nmr_5_5_3.minion,1,0,1,25,25,25,0.177778,0.177778
nmr_5_5_4.minion,1,0,1,25,25,25,0.177778,0.177778
nmr_5_5_5.minion,1,0,1,25,25,25,0.177778,0.177778
nmr_5_6_3.minion,1,0,1,30,30,30,0.146331,0.146331
nmr_5_6_4.minion,1,0,1,30,30,30,0.146331,0.146331
nmr_5_6_5.minion,1,0,1,30,30,30,0.146331,0.146331
nmr_5_7_3.minion,1,0,1,35,35,35,0.124156,0.124156
nmr_5_7_4.minion,1,0,1,35,35,35,0.124156,0.124156
nmr_5_7_5.minion,1,0,1,35,35,35,0.124156,0.124156
nmr_5_8_3.minion,1,0,1,40,40,40,0.107732,0.107732
nmr_5_8_4.minion,1,0,1,40,40,40,0.107732,0.107732
nmr_5_8_5.minion,1,0,1,40,40,40,0.107732,0.107732
nmr_5_9_3.minion,1,0,1,45,45,45,0.095102,0.095102
nmr_5_9_4.minion,1,0,1,45,45,45,0.095102,0.095102
nmr_5_9_5.minion,1,0,1,45,45,45,0.095102,0.095102
nmr_6_10_3.minion,1,0,1,60,60,60,0.070343,0.070343
nmr_6_10_4.minion,1,0,1,60,60,60,0.070343,0.070343
nmr_6_10_5.minion,1,0,1,60,60,60,0.070343,0.070343
nmr_6_11_3.minion,1,0,1,66,66,66,0.063672,0.063672
nmr_6_11_4.minion,1,0,1,66,66,66,0.063672,0.063672
nmr_6_11_5.minion,1,0,1,66,66,66,0.063672,0.063672
nmr_6_12_3.minion,1,0,1,72,72,72,0.058151,0.058151
nmr_6_12_4.minion,1,0,1,72,72,72,0.058151,0.058151
nmr_6_12_5.minion,1,0,1,72,72,72,0.058151,0.058151
nmr_6_5_3.minion,1,0,1,30,30,30,0.146331,0.146331
nmr_6_5_4.minion,1,0,1,30,30,30,0.146331,0.146331
nmr_6_5_5.minion,1,0,1,30,30,30,0.146331,0.146331
nmr_6_6_3.minion,1,0,1,36,36,36,0.120567,0.120567
nmr_6_6_4.minion,1,0,1,36,36,36,0.120567,0.120567
nmr_6_6_5.minion,1,0,1,36,36,36,0.120567,0.120567
nmr_6_7_3.minion,1,0,1,42,42,42,0.102396,0.102396
nmr_6_7_4.minion,1,0,1,42,42,42,0.102396,0.102396
nmr_6_7_5.minion,1,0,1,42,42,42,0.102396,0.102396
nmr_6_8_3.minion,1,0,1,48,48,48,0.088927,0.088927
nmr_6_8_4.minion,1,0,1,48,48,48,0.088927,0.088927
nmr_6_8_5.minion,1,0,1,48,48,48,0.088927,0.088927
nmr_6_9_3.minion,1,0,1,54,54,54,0.078561,0.078561
nmr_6_9_4.minion,1,0,1,54,54,54,0.078561,0.078561
nmr_6_9_5.minion,1,0,1,54,54,54,0.078561,0.078561
nmr_7_10_3.minion,1,0,1,70,70,70,0.059911,0.059911
nmr_7_10_4.minion,1,0,1,70,70,70,0.059911,0.059911
nmr_7_10_5.minion,1,0,1,70,70,70,0.059911,0.059911
nmr_7_11_3.minion,1,0,1,77,77,77,0.054255,0.054255
nmr_7_11_4.minion,1,0,1,77,77,77,0.054255,0.054255
nmr_7_11_5.minion,1,0,1,77,77,77,0.054255,0.054255
nmr_7_12_3.minion,1,0,1,84,84,84,0.049571,0.049571
nmr_7_12_4.minion,1,0,1,84,84,84,0.049571,0.049571
nmr_7_12_5.minion,1,0,1,84,84,84,0.049571,0.049571
nmr_7_5_3.minion,1,0,1,35,35,35,0.124156,0.124156
nmr_7_5_4.minion,1,0,1,35,35,35,0.124156,0.124156
nmr_7_5_5.minion,1,0,1,35,35,35,0.124156,0.124156
nmr_7_6_3.minion,1,0,1,42,42,42,0.102396,0.102396
nmr_7_6_4.minion,1,0,1,42,42,42,0.102396,0.102396
nmr_7_6_5.minion,1,0,1,42,42,42,0.102396,0.102396
nmr_7_7_3.minion,1,0,1,49,49,49,0.087039,0.087039
nmr_7_7_4.minion,1,0,1,49,49,49,0.087039,0.087039
nmr_7_7_5.minion,1,0,1,49,49,49,0.087039,0.087039
nmr_7_8_3.minion,1,0,1,56,56,56,0.075648,0.075648
nmr_7_8_4.minion,1,0,1,56,56,56,0.075648,0.075648
nmr_7_8_5.minion,1,0,1,56,56,56,0.075648,0.075648
nmr_7_9_3.minion,1,0,1,63,63,63,0.066873,0.066873
nmr_7_9_4.minion,1,0,1,63,63,63,0.066873,0.066873
nmr_7_9_5.minion,1,0,1,63,63,63,0.066873,0.066873
nmr_8_10_3.minion,1,0,1,80,80,80,0.052155,0.052155
nmr_8_10_4.minion,1,0,1,80,80,80,0.052155,0.052155
nmr_8_10_5.minion,1,0,1,80,80,80,0.052155,0.052155
nmr_8_11_3.minion,1,0,1,88,88,88,0.04725,0.04725
nmr_8_11_4.minion,1,0,1,88,88,88,0.04725,0.04725
nmr_8_11_5.minion,1,0,1,88,88,88,0.04725,0.04725
nmr_8_12_3.minion,1,0,1,96,96,96,0.043185,0.043185
nmr_8_12_4.minion,1,0,1,96,96,96,0.043185,0.043185
nmr_8_12_5.minion,1,0,1,96,96,96,0.043185,0.043185
nmr_8_5_3.minion,1,0,1,40,40,40,0.107732,0.107732
nmr_8_5_4.minion,1,0,1,40,40,40,0.107732,0.107732
nmr_8_5_5.minion,1,0,1,40,40,40,0.107732,0.107732
nmr_8_6_3.minion,1,0,1,48,48,48,0.088927,0.088927
nmr_8_6_4.minion,1,0,1,48,48,48,0.088927,0.088927
nmr_8_6_5.minion,1,0,1,48,48,48,0.088927,0.088927
nmr_8_7_3.minion,1,0,1,56,56,56,0.075648,0.075648
nmr_8_7_4.minion,1,0,1,56,56,56,0.075648,0.075648
nmr_8_7_5.minion,1,0,1,56,56,56,0.075648,0.075648
nmr_8_8_3.minion,1,0,1,64,64,64,0.065789,0.065789
nmr_8_8_4.minion,1,0,1,64,64,64,0.065789,0.065789
nmr_8_8_5.minion,1,0,1,64,64,64,0.065789,0.065789
nmr_8_9_3.minion,1,0,1,72,72,72,0.058189,0.058189
nmr_8_9_4.minion,1,0,1,72,72,72,0.058189,0.058189
nmr_8_9_5.minion,1,0,1,72,72,72,0.058189,0.058189
nmr_9_10_3.minion,1,0,1,90,90,90,0.046168,0.046168
nmr_9_10_4.minion,1,0,1,90,90,90,0.046168,0.046168
nmr_9_10_5.minion,1,0,1,90,90,90,0.046168,0.046168
nmr_9_11_3.minion,1,0,1,99,99,99,0.04184,0.04184
nmr_9_11_4.minion,1,0,1,99,99,99,0.04184,0.04184
nmr_9_11_5.minion,1,0,1,99,99,99,0.04184,0.04184
nmr_9_12_3.minion,1,0,1,108,108,108,0.038251,0.038251
nmr_9_12_4.minion,1,0,1,108,108,108,0.038251,0.038251
nmr_9_12_5.minion,1,0,1,108,108,108,0.038251,0.038251
nmr_9_5_3.minion,1,0,1,45,45,45,0.095102,0.095102
nmr_9_5_4.minion,1,0,1,45,45,45,0.095102,0.095102
nmr_9_5_5.minion,1,0,1,45,45,45,0.095102,0.095102
nmr_9_6_3.minion,1,0,1,54,54,54,0.078561,0.078561
nmr_9_6_4.minion,1,0,1,54,54,54,0.078561,0.078561
nmr_9_6_5.minion,1,0,1,54,54,54,0.078561,0.078561
nmr_9_7_3.minion,1,0,1,63,63,63,0.066873,0.066873
nmr_9_7_4.minion,1,0,1,63,63,63,0.066873,0.066873
nmr_9_7_5.minion,1,0,1,63,63,63,0.066873,0.066873
nmr_9_8_3.minion,1,0,1,72,72,72,0.058189,0.058189
nmr_9_8_4.minion,1,0,1,72,72,72,0.058189,0.058189
nmr_9_8_5.minion,1,0,1,72,72,72,0.058189,0.058189
nmr_9_9_3.minion,1,0,1,81,81,81,0.051491,0.051491
nmr_9_9_4.minion,1,0,1,81,81,81,0.051491,0.051491
nmr_9_9_5.minion,1,0,1,81,81,81,0.051491,0.051491
ortholatin-10.xml.minion,1,100,0.157191,300,300,300,0.018913,0.018913
ortholatin-15.xml.conv.minion,1,225,0.141444,675,675,675,0.009324,0.009324
ortholatin-20.xml.conv.minion,1,400,0.133723,1200,1200,1200,0.005544,0.005544
ortholatin-2.xml.minion,1,4,0.393939,12,12,12,0.205128,0.205128
ortholatin-5.xml.minion,1,25,0.207207,75,75,75,0.057971,0.057971
ortholatin-6.xml.minion,1,36,0.190031,108,108,108,0.043716,0.043716
ortholatin-7.xml.minion,1,49,0.178082,147,147,147,0.034188,0.034188
ortholatin-8.xml.minion,1,64,0.169284,192,192,192,0.027491,0.027491
ortholatin-9.xml.minion,1,81,0.162534,243,243,243,0.022599,0.022599
peg10.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg11.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg12.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg13.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg14.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg15.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg16.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg17.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg18.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg19.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg1.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg20.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg21.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg22.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg23.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg24.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg25.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg26.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg27.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg28.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg29.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg2.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg30.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg31.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg32.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg33.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg3.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg4.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg5.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg6.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg7.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg8.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
peg9.minion.converted.minion.gz,1,990,0.005032,1087,1087,1087,0.002645,0.002645
pigeons-10_ext.xml.minion,1,0,1,10,10,10,1,1
pigeons-10.xml.minion.conv.minion,1,0,1,10,10,10,0.2,0.2
pigeons-11_ext.xml.minion,1,0,1,11,11,11,1,1
pigeons-11.xml.minion.conv.minion,1,0,1,11,11,11,0.181818,0.181818
pigeons-12_ext.xml.minion,1,0,1,12,12,12,1,1
pigeons-12.xml.minion.conv.minion,1,0,1,12,12,12,0.166667,0.166667
pigeons-13_ext.xml.minion,1,0,1,13,13,13,1,1
pigeons-13.xml.minion.conv.minion,1,0,1,13,13,13,0.153846,0.153846
pigeons-14_ext.xml.minion,1,0,1,14,14,14,1,1
pigeons-14.xml.minion.conv.minion,1,0,1,14,14,14,0.142857,0.142857
pigeons-15_ext.xml.minion,1,0,1,15,15,15,1,1
pigeons-15.xml.minion.conv.minion,1,0,1,15,15,15,0.133333,0.133333
pigeons-16.xml.minion.conv.minion,1,0,1,16,16,16,0.125,0.125
pigeons-18_ext.xml.minion,1,0,1,18,18,18,1,1
pigeons-18.xml.minion.conv.minion,1,0,1,18,18,18,0.111111,0.111111
pigeons-20_ext.xml.minion,1,0,1,20,20,20,1,1
pigeons-20.xml.minion.conv.minion,1,0,1,20,20,20,0.1,0.1
pigeons-25_ext.xml.minion,1,0,1,25,25,25,1,1
pigeons-25.xml.minion.conv.minion,1,0,1,25,25,25,0.08,0.08
pigeons-30_ext.xml.minion,1,0,1,30,30,30,1,1
pigeons-30.xml.minion.conv.minion,1,0,1,30,30,30,0.066667,0.066667
pigeons-35_ext.xml.minion,1,0,1,35,35,35,1,1
pigeons-35.xml.minion.conv.minion,1,0,1,35,35,35,0.057143,0.057143
pigeons-40_ext.xml.minion,1,0,1,40,40,40,1,1
pigeons-40.xml.minion.conv.minion,1,0,1,40,40,40,0.05,0.05
pigeons-45_ext.xml.minion,1,0,1,45,45,45,1,1
pigeons-45.xml.minion.conv.minion,1,0,1,45,45,45,0.044444,0.044444
pigeons-50_ext.xml.minion,1,0,1,50,50,50,1,1
pigeons-50.xml.minion.conv.minion,1,0,1,50,50,50,0.04,0.04
pigeons-5_ext.xml.minion,1,0,1,5,5,5,1,1
pigeons-5.xml.minion.conv.minion,1,0,1,5,5,5,0.4,0.4
pigeons-6_ext.xml.minion,1,0,1,6,6,6,1,1
pigeons-6.xml.minion.conv.minion,1,0,1,6,6,6,0.333333,0.333333
pigeons-7_ext.xml.minion,1,0,1,7,7,7,1,1
pigeons-7.xml.minion.conv.minion,1,0,1,7,7,7,0.285714,0.285714
pigeons-8_ext.xml.minion,1,0,1,8,8,8,1,1
pigeons-8.xml.minion.conv.minion,1,0,1,8,8,8,0.25,0.25
pigeons-9_ext.xml.minion,1,0,1,9,9,9,1,1
pigeons-9.xml.minion.conv.minion,1,0,1,9,9,9,0.222222,0.222222
pret-150-25_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150,150,0.02,0.02
pret-150-40_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150,150,0.02,0.02
pret-150-60_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150,150,0.02,0.02
pret-150-75_ext.xml.minion.converted.minion.gz,1,100,0.026846,150,150,150,0.02,0.02
pret-60-25_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60,60,0.05,0.05
pret-60-40_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60,60,0.05,0.05
pret-60-60_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60,60,0.05,0.05
pret-60-75_ext.xml.minion.converted.minion.gz,1,40,0.067797,60,60,60,0.05,0.05
qcp-10-67-0_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-1_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-2_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-3_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-4_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-5_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-6_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-7_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-8_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-10-67-9_ext.xml.minion.gz,1,822,0.166061,100,100,100,0.02,0.02
qcp-15-120-0_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889
qcp-15-120-1_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889
qcp-15-120-2_ext.xml.minion.gz,1,2520,0.1,225,225,225,0.008889,0.008889
qcp-15-120-3_ext.xml.minion.gz,1,2520,0.1,225,225,225,0.008889,0.008889
qcp-15-120-4_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889
qcp-15-120-5_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889
qcp-15-120-6_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889
qcp-15-120-7_ext.xml.minion.gz,1,2520,0.1,225,225,225,0.008889,0.008889
qcp-15-120-8_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889
qcp-15-120-9_ext.xml.minion.gz,1,2519,0.09996,225,225,225,0.008889,0.008889
qcp-20-187-0_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-1_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-2_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-3_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-4_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-5_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-6_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-7_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-8_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-20-187-9_ext.xml.minion.gz,1,5540,0.069424,400,400,400,0.005,0.005
qcp-25-264-0_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-1_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-2_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-3_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-4_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-5_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-6_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-7_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-8_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
qcp-25-264-9_ext.xml.minion.gz,1,10142,0.05201,625,625,625,0.0032,0.0032
queens-100.xml.minion.conv.minion,1,0,0.000396,10000,10000,10000,0.00022,0.00022
queens-10.xml.minion.conv.minion,1,0,0.036364,100,100,100,0.022,0.022
queens-120.xml.minion.conv.minion,1,0,0.000275,14400,14400,14400,0.000153,0.000153
queens-12.xml.minion.conv.minion,1,0,0.025641,144,144,144,0.015278,0.015278
queens-150.xml.minion.conv.minion,1,0,0.000177,22500,22500,22500,0.000098,0.000098
queens-15.xml.minion.conv.minion,1,0,0.016667,225,225,225,0.009778,0.009778
queens-20.xml.minion.conv.minion,1,0,0.009524,400,400,400,0.0055,0.0055
queens-30.xml.minion.conv.minion,1,0,0.004301,900,900,900,0.002444,0.002444
queens-4.xml.minion.conv.minion,1,0,0.2,16,16,16,0.1375,0.1375
queens-50.xml.minion.conv.minion,1,0,0.001569,2500,2500,2500,0.00088,0.00088
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25,25,0.08,0.08
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25,25,0.08,0.08
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,160,0.533333,25,25,25,0.08,0.08
queens-80.xml.minion.conv.minion,1,0,0.000617,6400,6400,6400,0.000344,0.000344
queens-8.xml.minion.conv.minion,1,0,0.055556,64,64,64,0.034375,0.034375
qwh-10-57-0_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-1_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-2_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-3_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-4_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-5_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-6_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-7_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-8_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-10-57-9_ext.xml.minion.gz,1,756,0.152727,100,100,100,0.02,0.02
qwh-15-106-0_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-1_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-2_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-3_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-4_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-5_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-6_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-7_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-8_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-15-106-9_ext.xml.minion.gz,1,2324,0.092222,225,225,225,0.008889,0.008889
qwh-20-166-0_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-1_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-2_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-3_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-4_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-5_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-6_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-7_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-8_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-20-166-9_ext.xml.minion.gz,1,5092,0.06381,400,400,400,0.005,0.005
qwh-25-235-0_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-1_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-2_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-3_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-4_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-5_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-6_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-7_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-8_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
qwh-25-235-9_ext.xml.minion.gz,1,9300,0.047692,625,625,625,0.0032,0.0032
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,230,0.528736,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,212,0.487356,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,224,0.514943,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,225,0.517241,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,218,0.501149,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,219,0.503448,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,218,0.501149,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,225,0.517241,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,222,0.510345,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,229,0.526437,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,228,0.524138,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,226,0.51954,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,228,0.524138,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,224,0.514943,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,230,0.528736,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,212,0.487356,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,224,0.514943,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,218,0.501149,30,30,30,0.066667,0.066667
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667
