@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC

@DATA
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.8221,0,0.1911,0.0076,0,0.0064,0.0024,43.7532,0.0227,0.0069,0.006,0.1898,1.2007,0.0098,0.0333,0.6632
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0,0.005,0.2932,0.3072,0,0.2685,0,34.7528,0.0251,0.2687,0.2681,0.0175,0.834,0,0,0.4069
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,1.6104,0,0.2682,0.1703,0,0.1022,0.0004,8.2371,0.0273,0.1131,0.0901,0.7698,1.5791,0.0037,0.0318,1.0629
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.7311,0.8555,0.6825,0.1769,0,0.011,0.0297,22.1611,0.0011,0.0337,0.0107,0.6919,6.3258,0.0899,0.9499,2.2192
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,0.0217,0.0124,0.7464,0.0003,0,0,0.8796,64.6269,0.0071,0,0,0.1227,38.6652,0.8978,0.9216,37.7164
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.5228,0.0714,0.815,0.3634,0,0.0283,0.0611,12.6386,0.0081,0.0651,0.0041,1.2654,11.3153,0.346,0.8552,1.1167
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,0.0608,0.0095,0.7518,0,1,0,0.3045,24.3441,0.0043,0,0,0.6008,16.5566,0.3242,0.3491,14.4065
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.4894,0.1312,0.0446,0.4996,0,0.4293,0.1544,10.1159,0.2934,0.4675,0.361,1.54,7.662,0.2856,0.7167,6.7005
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0.1024,0,0.0782,0,1,0,0.6474,36.5443,0.0291,0,0,0.3469,22.4421,0.6648,0.7265,23.7639
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.2528,0.2515,0.1137,1,0,0.4998,0.5,14.7314,0.5561,0.4999,0.4984,2.5695,0.8446,0.6638,0.7998,0.2383
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,1.149,0.0222,0.3528,0.264,0,0.1431,0.0014,18.4045,0.0016,0.1785,0.1152,0.5468,1.2211,0.0087,0.3663,0.2281
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,27.7831,0.0179,0.2295,0.2295,0.4506,1.1946,0.5832,0.5832,0.6742
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.727,0,0.0106,0.496,0,0.494,0.005,16.5315,0.1071,0.4945,0.4938,0.0081,1.3212,0.0256,0.1323,0.7356
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.0152,0.0182,0.6424,0.2198,0,0.1925,0.8041,29.0587,0.0333,0.2006,0.185,0.5281,2.9668,0.806,0.8242,3.0037
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0,0,0.4893,0.042,0.3333,0.042,0,32.469,0.0107,0.042,0.042,0,1.1605,0,0,0.4142
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,2.4373,0.1313,0.3662,0.3135,0,0.0293,0.0001,16.9175,0.0808,0.0484,0.0239,1.1922,1.2878,0.0007,0.0265,0.9729
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0,0,0.488,0.042,0.3333,0.042,0,28.7972,0.012,0.042,0.042,0,1.1817,0,0,0.4501
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.8553,0.5242,0.6326,0.9037,0,0.3064,0.0409,14.0461,0.2187,0.3415,0.2437,1.5594,1.5339,0.0979,0.4433,0.4045
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0998,0.0206,0.4436,0.0174,0.1429,0.0009,0.5431,30.0677,0.0093,0.0076,0.0001,0.4848,3.2797,0.5731,0.66,3.062
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,0.1203,0.0205,0.8423,0.0186,0.3333,0.001,0.5231,30.2186,0.0136,0.0083,0.0001,0.4852,3.4215,0.5709,0.6666,3.297
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0,0,0.2911,0.3832,0,0.3831,0,22.5259,0.0286,0.3832,0.3831,0,1.1076,0,0,0.5229
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.265,0.234,0.1305,1,0,0.4997,0.5,15.168,0.6255,0.4999,0.4979,2.613,0.9178,0.6249,0.7998,0.3001
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0998,0.0206,0.4436,0.0174,0.1429,0.0009,0.5431,30.0677,0.0093,0.0076,0.0001,0.4848,3.3304,0.5731,0.66,3.083
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,1.0318,0.7753,0.4051,1,0,0.0904,0.0001,14.4375,0.0657,0.1569,0,1.4162,11.347,0.0013,0.8573,11.8134
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0.0153,0.0132,0.7195,0,0,0,0.8699,54.5587,0.0071,0,0,0.1562,36.2933,0.8797,0.8993,37.4118
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0.6782,0,0.0164,0,1,0,0.0097,17.3258,0.2638,0,0,0.0836,4.6116,0.0868,0.415,4.2884
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4844,0,0.0104,0.4961,0,0.4941,0.0064,15.9336,0.0983,0.4947,0.4936,0.0083,1.2754,0.0972,0.1236,0.7365
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0.0834,0.0114,0.9548,0,0.8182,0,0.7268,58.0489,0.0023,0,0,0.1949,45.3942,0.8001,0.8882,55.3902
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.706,0.2073,0.669,0.4369,0,0.0763,0.0306,0,0.048,0.1687,0.0233,1.3431,1.253,0.1611,0.6039,0.7477
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.0737,0.0048,0.504,0.1424,0,0.1109,0.2579,32.8345,0.0159,0.1109,0.1109,0.0118,0.8565,0.258,0.258,0.3662
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0,0,0.4783,0.042,0.3333,0.042,0,27.4371,0.013,0.042,0.042,0,1.1923,0,0,0.4712
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.1033,0.0202,0.4178,0.015,0.1429,0.0009,0.5382,23.1129,0.0146,0.0078,0.0001,0.4827,3.4949,0.5711,0.6616,3.3356
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0.0173,0.012,0.7289,0,0,0,0.8587,58.1121,0.0062,0,0,0.1686,38.9673,0.8655,0.8872,41.1905
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,1.6635,0,0.5,0.3245,1,0.3217,0.0011,16.0966,0.0508,0.3225,0.314,0,0.8256,0.0033,0.0685,0.4971
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0.019,0.0156,0.933,0,0.8462,0,0.7867,54.2475,0.0055,0,0,0.2642,27.0111,0.7959,0.8161,32.0536
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0.5707,0.0023,0.5106,0.2235,0,0.0389,0.0756,28.8724,0.0089,0.0654,0.0197,0.0958,0.9761,0.2131,0.5791,0.3062
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0642,0.0365,0.5161,0.0755,0,0.0613,0.7658,23.3893,0.0383,0.0656,0.0071,1.0423,9.111,0.7684,0.792,7.3915
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0,0,0.5,0.5,1,0.5,0,0,0.1818,0.5,0.4996,0,12.7085,0,0,11.1731
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.6238,0.0812,0.4777,0.9364,0,0.1071,0.0775,23.8517,0.0092,0.1729,0.0541,0.4159,0.7904,0.1848,0.5581,0.2271
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.0003,0.0363,0.729,0.0143,0,0.0139,0.9233,68.195,0.0035,0.0141,0.0137,0.1573,14.5256,0.9234,0.9238,14.5471
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,0.3394,0.0395,0.2022,0.0001,0,0,0.037,27.8536,0.0219,0,0,1.3966,3.1694,0.0453,0.075,2.4885
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.1957,0.1566,0.6068,0.282,0,0.0002,0.6464,17.8061,0.0021,0.0097,0.0001,0.8001,8.1627,0.9217,0.9959,4.1348
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,0.932,1.4921,0.4795,1,0,0.1456,0.0394,13.2289,0.0973,0.357,0.0036,1.5123,7.4601,0.0888,0.8272,9.3959
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l5.sat05-522.reshuffled-07.cnf,1,2.4564,0.0241,0.382,0.2519,0,0.13,0,33.7403,0.0319,0.137,0.06,0.7741,0.4243,0,0,0.1355
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-139-100.cnf,1,1.6501,0,0.5,0.3253,1,0.3226,0.001,18.4258,0.0308,0.3244,0.3163,0,0.7439,0.0027,0.057,0.4448
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,0.0026,0.1099,0.7042,0.0452,0,0.0433,0.8351,26.9732,0.0275,0.0445,0.042,0.3797,5.5119,0.8361,0.8394,5.5382
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.1685,0,0.5887,0.367,0,0.1553,0.6682,26.75,0.0021,0.206,0.0612,1.0838,3.7088,0.7215,0.9208,12.177
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-145-100.cnf,1,1.673,0,0.5,0.3255,1,0.3231,0.0009,17.7711,0.03,0.3245,0.3169,0,0.7449,0.0028,0.0218,0.4373
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf,1,0.1762,0.0112,0.956,0.0224,0.8571,0,0.6985,61.2745,0.0021,0,0,0.1903,48.3221,0.85,0.9354,59.0791
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.5608,0.0051,0.5262,0.298,0,0.0788,0.1135,30.5214,0.0099,0.1212,0.0509,0.1183,0.8943,0.2135,0.5834,0.3108
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,1.682,0,0.5,0.3256,0.3333,0.3231,0.0012,20.7423,0.0285,0.3246,0.317,0,0.7248,0.0033,0.0314,0.428
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,1.0803,0.1566,0.4333,0.3125,0,0.0676,0.0088,20.4905,0.0157,0.0709,0.0459,0.8998,0.6009,0.0206,0.3223,0.2596
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,2.679,5.0495,0.3091,0.4665,0,0.4604,0,6.4703,0.0048,0.4604,0.4604,0.0375,0.5523,0,0.0012,0.1353
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,0.5227,0.0718,0.8151,0.364,0,0.0281,0.0609,11.4021,0.0081,0.0654,0.0042,1.2653,2.556,0.3459,0.858,0.7153
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,0.2049,0.1321,0.1264,0.9999,0,0.4959,0.6068,15.2283,0.0203,0.499,0.4766,2.1369,0.6348,0.6665,0.8264,0.0713
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.0997,0.006,0.9818,0.0244,0.9394,0,0.8088,85.3636,0.0021,0,0,0.1024,72.1061,0.8903,0.9482,79.7359
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_10gates_u2_autoenc.cnf,1,0.9586,0.5475,0.3415,0.0659,0,0.0018,0.0135,11.3588,0.0482,0.0064,0,1.3003,12.7924,0.0172,0.8346,8.7882
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.5835,0.1021,0.7811,0.3675,0,0.0356,0.081,15.5509,0.0141,0.0693,0.0083,1.3248,1.8864,0.1931,0.8276,0.7907
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,0,0.0434,0.9823,0.063,1,0.0629,0.9375,0,0.0048,0.0629,0.0629,0.0889,12.55,0.9375,0.9376,12.5632
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0.0237,0,0.0476,0.0008,1,0.0008,0.0792,17.3431,0.3228,0.0008,0.0008,0.1914,3.682,0.08,0.0837,3.4601
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2_restricted.cnf,1,1.8321,17.0731,0.3877,1,0,0.0007,0.0016,16.2329,0.0373,0.0011,0.0005,1.3159,4.1037,0.0019,0.0649,2.5671
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0,0,0.5071,0.0421,0.3333,0.042,0,24.195,0.0143,0.042,0.042,0,1.2184,0,0,0.4992
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,1.1224,0.0222,0.3528,0.1045,0,0.0759,0.0079,15.5812,0.0016,0.0805,0.0619,0.5468,1.0855,0.0094,0.3296,0.2996
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,2.503,0.1397,0.3411,0.3031,0,0.029,0.0003,23.0199,0.1014,0.0488,0.0242,1.2058,1.3077,0.0008,0.0194,0.9953
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_l1.used-as.sat04-893.sat05-4187.reshuffled-07.cnf,1,0.4011,0.0072,0.5846,0.5,0,0.0039,0.0693,0,0.0004,0.0686,0,0.6339,86.6058,0.8261,0.9995,71.34
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.2205,0.4271,0.3278,0.9773,0,0.0597,0.4999,33.6588,0.0279,0.4976,0.0314,1.5261,5.1171,0.734,0.9062,2.0961
SAT_Competition2007/crafted/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,1,0.9563,0,0.5023,0.0975,0.3333,0.0784,0.0099,35.5037,0.0069,0.0846,0.0692,0,0.7597,0.0228,0.1543,0.2635
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.0001,0,0.9647,0.1491,1,0.1491,0.9062,0,0.0029,0.1491,0.149,0.1528,5.0044,0.9062,0.9063,4.2298
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.0198,0.0177,0.926,0,0.8333,0,0.7713,45.4611,0.0069,0,0,0.2854,24.2027,0.7805,0.8022,28.4383
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.2677,0.0258,0.6515,0.5,0,0.0552,0.4973,0,0.0007,0.1604,0.0059,0.6128,60.4707,0.7947,0.9876,28.6794
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,1,0.0238,0.0227,0.9284,0,0.75,0,0.772,42.3524,0.0068,0,0,0.281,24.1769,0.7832,0.8079,28.0595
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,1.509,0,0.2555,0.1662,0,0.1022,0.0007,4.7211,0.0237,0.1113,0.0911,0.7595,1.5827,0.0062,0.0277,1.0505
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-02-S818962541.sat05-492.reshuffled-07.cnf,1,2.462,0.1313,0.3333,0.2672,0,0.0293,0.0001,24.1812,0.0808,0.0483,0.0246,1.143,1.2823,0.0008,0.0237,0.9781
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1,0.03,0.0187,0.9871,0.0007,0.8462,0,0.8666,59.4328,0.0071,0.0001,0,0.1118,26.1947,0.8899,0.9226,20.5896
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,1.2075,0.1573,0.4239,0.3135,0,0.067,0.0056,20.2555,0.0124,0.0697,0.0454,0.8756,0.5297,0.0125,0.104,0.2061
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.3157,0,0.7658,0.2867,0,0.0002,0.2806,29.6649,0.0041,0.0062,0.0001,1.1396,3.7403,0.7769,0.9704,2.9077
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0,0,0.8953,0.2447,1,0.2446,0.8159,77.4231,0.0199,0.2446,0.2446,0.3353,2.4227,0.8159,0.8159,1.8414
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,1.3532,0.1141,0.3644,0.096,0,0.0665,0,36.6705,0.0071,0.0697,0.0548,0.6185,0.4454,0.0068,0.1257,0.233
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1,0.0382,0.0157,0.9669,0.0001,0.8667,0,0.8245,52.37,0.0065,0,0,0.237,31.1948,0.854,0.8901,28.9906
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,0.0201,0.012,0.6839,0.0001,0,0,0.8556,57.7585,0.0057,0,0,0.1647,38.5129,0.8668,0.8928,40.6448
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,0.0253,0.0238,0.9315,0,0.7143,0,0.7737,45.7404,0.0065,0,0,0.2755,23.9199,0.7871,0.8143,27.7989
SAT_Competition2011/SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1,0.2687,0.0259,0.6449,0.5,0,0.0568,0.4955,0,0.0013,0.1627,0.0073,0.6065,26.2397,0.791,0.9863,14.1362
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.6159,0.1062,0.3576,0.1076,0,0.028,0.1563,29.5374,0.045,0.0904,0.0243,0.7652,0.8127,0.1712,0.8947,0.4317
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1,0.0905,0,0.077,0,1,0,0.6664,48.8276,0.0237,0,0,0.2904,27.86,0.6772,0.7323,31.5355
SAT_Competition2009/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0238,0.0194,0.9725,0.0005,0.875,0,0.8652,48.1419,0.0086,0.0001,0,0.1592,24.6951,0.879,0.904,23.9749
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.1398,0.0049,0.9787,0.0063,0.9259,0,0.7108,71.067,0.002,0,0,0.1502,98.1917,0.863,0.9513,103.805
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,2.5038,0.1276,0.3776,0.2764,0,0.0288,0.0004,24.5282,0.069,0.0487,0.0239,1.1839,1.2018,0.0012,0.0302,0.9218
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,1.7615,0,0.5072,0.325,0.3333,0.3227,0.001,19.0545,0.0435,0.3241,0.3201,0,0.7665,0.0033,0.0234,0.4584
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,0.6369,0.1281,0.751,0.369,0,0.0449,0.0593,18.7463,0.0197,0.077,0.0096,1.2935,1.5953,0.1571,0.7855,0.6891
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,0.0386,0.001,0.5021,0.1199,0.3333,0.1109,0.258,29.0293,0.0052,0.1109,0.1109,0.0045,0.5956,0.258,0.258,0.212
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0,0,0.9235,0.2043,1,0.2043,0.8576,132.982,0.0105,0.2043,0.2043,0.2701,3.1281,0.8576,0.8576,2.4501
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.5099,0,0,0,0.499,52.1064,0.0015,0,0,0.0672,15.9036,0.499,0.499,11.7232
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0.2412,0,0.8851,0.1819,0,0.0179,0.5391,19.3216,0.0043,0.0493,0,0.9806,5.8801,0.7768,0.9657,4.3089
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,0.082,0.0128,0.9523,0,0.8,0,0.7211,53.2021,0.0026,0,0,0.2043,41.5259,0.791,0.8821,51.7146
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n170-s56409011-unsat.cnf,1,1.7821,0,0.4888,0.3257,0.3333,0.3236,0.0008,21.4828,0.0253,0.325,0.3217,0,0.6869,0.0026,0.0179,0.4019
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,34.088,0.0125,0.2295,0.2295,0.4506,1.1004,0.5831,0.5832,0.5807
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,0,0,0.5,0.5,1,0.4771,0,54.375,0.0004,0.4873,0.4662,0,0.7841,0,0,0.2887
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0.023,0.0234,0.9304,0,0.7143,0,0.7756,41.8429,0.0079,0,0,0.2785,24.2903,0.7873,0.811,28.3
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-115-100.cnf,1,1.5284,0,0.5,0.3245,1,0.3213,0.0017,15.5514,0.0369,0.3226,0.3155,0,0.8197,0.0039,0.0585,0.4907
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0.0189,0.018,0.9397,0,0.75,0,0.8001,45.5537,0.0047,0,0,0.2459,30.593,0.8092,0.8293,36.0854
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x40.cnf,1,0.0002,0.0202,0.7538,0,1,0,0.425,24.1433,0.0082,0,0,0.6323,11.7538,0.4251,0.4252,11.6596
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.2017,0.623,0.4253,0.9994,0,0.4841,0.599,31.5492,0.0366,0.4983,0.0078,1.8528,3.8274,0.7197,0.8436,1.094
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,0,0,0.4944,0.042,0.3333,0.042,0,31.1524,0.0111,0.042,0.042,0,1.1605,0,0,0.4304
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.2286,0.2142,0.1334,1,0,0.4996,0.5322,14.0413,0.6301,0.4999,0.4934,2.5667,0.8734,0.6638,0.7999,0.253
