@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005-shuffled,1,0.061688,70.040816,0.749694,0.571528,2.465704,25851,0.505452,13923,13728,2.200348,0.405516,0.586671,17428,195,0.953551,23016,80122,1765.610256,0.123376,0.981097,757.517705,21.815385,0.401925,0.410926,11313,0.960356,10.907692,0.575539,0.575539,0.552723,0.026547,0.328103
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.054383,37.767857,0.748263,0.571996,1.984335,6553,0.526159,4341,4230,2.200321,0.412357,0.586242,4586,111,0.958826,5816,20126,389.081081,0.108765,0.996613,344.604469,8.540541,0.404452,0.411647,2797,0.977902,4.27027,0.575555,0.575555,0.562837,0.023552,0.320904
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.064824,69.247312,0.749201,0.57169,2.440566,24069,0.51017,13065,12880,2.192725,0.405371,0.586116,16354,185,0.951175,21380,74446,1743.2,0.129648,0.979433,716.804899,22.464865,0.400398,0.411357,10505,0.957736,11.232432,0.575928,0.575928,0.551587,0.027913,0.327708
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.06941,120.185185,0.749572,0.571568,2.676058,72483,0.503655,35991,35695,2.188702,0.402091,0.585311,48646,296,0.947826,64406,224806,5958.641892,0.138819,0.96962,1277.699369,45.297297,0.39861,0.411886,31907,0.948155,22.648649,0.576108,0.576108,0.54624,0.029821,0.330348
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.070741,154.892183,0.749675,0.571535,2.748267,119519,0.501827,57835,57465,2.187449,0.401122,0.584965,79934,370,0.946854,106210,370966,10241.789189,0.141481,0.966478,1650.198772,60.908108,0.39809,0.412139,52735,0.945298,30.454054,0.576162,0.576162,0.544644,0.030375,0.331071
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.057153,147.007782,0.749009,0.571752,2.681284,76800,0.503088,38037,37781,2.212761,0.404089,0.585506,51486,256,0.957044,68162,238152,5202.164063,0.114305,0.974896,1105.701475,45.695313,0.403688,0.412189,33825,0.957323,22.847656,0.575459,0.575459,0.5509,0.02456,0.330516
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.045529,20.06422,0.761487,0.567702,1.588671,2714,0.53401,2295,2187,2.222161,0.422183,0.584687,1947,108,0.96533,2502,8434,176.074074,0.091059,1.016543,264.77037,3.074074,0.412616,0.413052,1143,1.008074,1.537037,0.570476,0.570476,0.575083,0.019682,0.313494
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.055619,34.067485,0.755027,0.569792,2.155031,9204,0.513884,5715,5553,2.213219,0.412236,0.587385,6329,162,0.958006,8318,28628,553.395062,0.111237,0.999081,536.501662,8.45679,0.406281,0.410454,3997,0.979922,4.228395,0.5733,0.5733,0.561789,0.023928,0.324537
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.066565,141.184805,0.750948,0.571119,2.792484,144924,0.499798,69243,68757,2.198521,0.402151,0.585308,96641,486,0.950013,129230,450848,11561.156379,0.13313,0.969758,2190.229958,52.967078,0.400332,0.411987,64129,0.949568,26.483539,0.575426,0.575426,0.546406,0.028548,0.331656
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-005-shuffled,1,0.115635,1513.166667,0.750032,0.571418,2.542839,17857,0.503302,9349,9079,2.102006,0.398862,0.585457,11965,270,0.91327,15848,55469,51.37037,0.231271,0.962172,22.610333,20.362963,0.379023,0.409626,7924,0.927673,10.181481,0.579276,0.579276,0.537379,0.049559,0.333319
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf00.01X-QBF.BB1-01X.BB2-01X.BB3-01X.with-IOC.unfold-010-shuffled,1,0,7183,0.683448,0.594019,1.220938,7796,0.599495,7183,7183,2.179818,0.405981,0.594019,5941,0,1,5846,21602,0,0,1,1.220938,0,0.405981,0.405981,2923,1,0,0.594019,0.594019,0.594019,0,0.294955
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-002-shuffled,1,0.021311,38.302326,0.722922,0.580409,1.359384,1880,0.57623,1689,1647,2.2,0.422199,0.58203,1406,42,0.983627,1558,5472,57.047619,0.042623,1.01012,94.581409,2.47619,0.410088,0.416928,737,1.00601,1.238095,0.581967,0.581967,0.585465,0.009503,0.302049
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-009-shuffled,1,0.072795,138.389474,0.745666,0.572847,2.536948,51067,0.508388,26483,26294,2.173129,0.401154,0.584823,34486,189,0.945195,44916,157288,4445.269841,0.145591,0.966222,779.972058,52.253968,0.395758,0.412213,22269,0.943947,26.126984,0.577728,0.577728,0.545345,0.031395,0.328287
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,1,0.053165,45.268657,0.732984,0.577039,1.716683,4211,0.54358,3099,3033,2.168174,0.413439,0.583739,3006,66,0.959493,3590,12578,241.969697,0.106329,0.993221,184.492417,8.909091,0.399587,0.414267,1729,0.973995,4.454545,0.580817,0.580817,0.565713,0.023374,0.312658
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.015498,57.413793,0.714286,0.583333,1.346722,1901,0.583605,1693,1665,2.200653,0.419914,0.582393,1431,28,0.988095,1538,5472,42.571429,0.030995,1.005524,63.396338,2.714286,0.409722,0.416836,741,1.002694,1.357143,0.584507,0.584507,0.586082,0.006944,0.302202
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.064094,68.761364,0.74806,0.572063,2.40303,22353,0.51154,12277,12102,2.191306,0.405746,0.586046,15204,175,0.951696,19784,68940,1584.457143,0.128188,0.980173,668.221634,21.771429,0.400305,0.411477,9717,0.958396,10.885714,0.576278,0.576278,0.552303,0.027633,0.32693
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.059011,35.678899,0.746182,0.572678,1.931449,5917,0.528422,3997,3889,2.184553,0.413394,0.58528,4146,108,0.955248,5218,18066,368.111111,0.118022,0.996802,330.099825,8.574074,0.401694,0.412534,2501,0.975091,4.287037,0.576604,0.576604,0.562242,0.025628,0.318761
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.053035,16.878261,0.76416,0.566842,1.523114,2337,0.542173,2055,1941,2.202556,0.42764,0.581699,1697,114,0.959473,2162,7226,170.824561,0.10607,1.022326,275.577616,2.912281,0.410185,0.415881,967,1.010089,1.45614,0.570061,0.570061,0.575812,0.022973,0.308946
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.067691,28.069767,0.756245,0.569396,2.095219,7839,0.516708,4999,4828,2.186939,0.413817,0.586019,5412,171,0.948809,7096,24324,563.649123,0.135383,0.999603,557.402881,8.292398,0.401455,0.411445,3377,0.975057,4.146199,0.573692,0.573692,0.559383,0.029148,0.322417
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-007-shuffled,1,0.151751,2118.5,0.750016,0.571423,2.675102,34830,0.501541,17347,16948,2.029803,0.38808,0.584729,23274,399,0.886184,30936,108277,123.929825,0.303502,0.934522,32.774947,35.298246,0.36354,0.408674,15468,0.890407,17.649123,0.582103,0.582103,0.518308,0.065037,0.333326
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-003-shuffled,1,0.037722,62.346939,0.729675,0.578143,1.637125,4028,0.523387,3103,3055,2.195775,0.409469,0.588681,2775,48,0.971273,3418,12042,155,0.075443,0.995503,120.507896,8.333333,0.405248,0.409844,1661,0.981973,4.166667,0.580828,0.580828,0.570357,0.016609,0.313278
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-006-shuffled,1,0.050159,123.907216,0.742455,0.573903,2.306727,21383,0.505741,12115,12019,2.209863,0.405191,0.586661,14358,96,0.962168,18694,65586,1219,0.100317,0.980288,351.508213,29.666667,0.404385,0.411324,9251,0.964217,14.833333,0.577258,0.577258,0.556602,0.021712,0.325854
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-008-shuffled,1,0.052765,167.403101,0.744772,0.573141,2.485384,41053,0.50273,21723,21595,2.211755,0.404261,0.585893,27440,128,0.960271,36078,126482,2560,0.105529,0.976224,510.846844,45,0.404089,0.411954,17911,0.960117,22.5,0.576631,0.576631,0.553633,0.02277,0.328148
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,1,0.059641,172.669291,0.74363,0.573516,2.448062,41223,0.505357,22055,21929,2.195378,0.402771,0.585549,27640,126,0.955073,36078,126598,2939.444444,0.119282,0.971818,497.800499,51.777778,0.400717,0.41199,17913,0.953917,25.888889,0.577511,0.577511,0.550897,0.025767,0.327513
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-004-shuffled,1,0.051531,61.677686,0.746566,0.572552,2.207306,12724,0.50721,7583,7463,2.210968,0.407292,0.58811,8583,120,0.961106,11238,39158,692.066667,0.103061,0.988837,408.47712,14.533333,0.405179,0.4099,5499,0.970826,7.266667,0.575934,0.575934,0.559132,0.022269,0.324962
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-007-shuffled,1,0.05711,121.985782,0.748495,0.571921,2.596324,50824,0.500827,25949,25739,2.210683,0.404055,0.586249,33903,210,0.957049,45054,157382,3362.92381,0.11422,0.976565,868.451732,36.819048,0.403515,0.411454,22317,0.958629,18.409524,0.575636,0.575636,0.551822,0.024564,0.329675
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.064395,55.043011,0.740514,0.574543,1.992324,8020,0.522971,5211,5119,2.168518,0.407854,0.585655,5555,92,0.951213,6982,24402,546.304348,0.128789,0.984335,291.889848,14.869565,0.397426,0.411933,3399,0.960904,7.434783,0.57897,0.57897,0.556335,0.02803,0.319996
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.085862,133.822511,0.746897,0.572444,2.581318,60868,0.505087,31143,30913,2.149821,0.398319,0.584612,40907,230,0.935391,53746,188022,6314.704348,0.171725,0.958909,968.098128,60.469565,0.390571,0.41186,26643,0.93292,30.234783,0.57823,0.57823,0.539443,0.036985,0.328967
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.060657,51.866242,0.749803,0.571493,2.298831,14386,0.508233,8299,8143,2.198749,0.407799,0.586975,9753,156,0.954252,12822,44522,929.974359,0.121313,0.987348,560.084589,14.923077,0.402363,0.410723,6255,0.965867,7.461538,0.575437,0.575437,0.555796,0.026144,0.325951
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.068674,101.072993,0.749903,0.57146,2.637466,55453,0.501852,27967,27694,2.189973,0.402748,0.585687,37116,273,0.948364,49356,172124,4421.545788,0.137348,0.972087,1153.958701,37.208791,0.399032,0.411572,24405,0.95026,18.604396,0.575942,0.575942,0.547295,0.029508,0.329985
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.069886,117.888179,0.749918,0.571455,2.688829,75190,0.500977,37211,36899,2.188496,0.401984,0.585422,50237,312,0.947474,66910,233474,6203.974359,0.139771,0.969622,1350.826207,44.923077,0.398528,0.411761,33143,0.947916,22.461538,0.576019,0.576019,0.546017,0.030016,0.330511
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.070803,134.795455,0.749928,0.571452,2.72763,97951,0.500329,47799,47448,2.187354,0.401407,0.585208,65358,351,0.9468,87152,304232,8297.196581,0.141606,0.96773,1547.336492,52.700855,0.398147,0.411915,43225,0.946146,26.350427,0.576078,0.576078,0.545053,0.030401,0.330896
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.071521,151.767263,0.749936,0.571449,2.757931,123736,0.49983,59731,59341,2.186445,0.400955,0.585033,82479,390,0.946272,110082,384398,10701.574359,0.143042,0.966234,1743.577573,60.523077,0.397848,0.412042,54651,0.944764,30.261538,0.576124,0.576124,0.544301,0.030703,0.33119
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.04318,22.413333,0.746906,0.572441,1.375499,1869,0.547215,1755,1681,2.19209,0.422778,0.584075,1356,74,0.966894,1658,5646,99.135135,0.08636,1.016476,158.433618,2.891892,0.408608,0.414039,755,1.00445,1.445946,0.575295,0.575295,0.577855,0.018951,0.304681
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.059374,34.571429,0.748494,0.571921,1.933718,5862,0.52257,3983,3872,2.18851,0.412673,0.586515,4075,111,0.955005,5208,17992,356.306306,0.118748,0.998037,333.468993,8.342342,0.402345,0.411301,2493,0.975725,4.171171,0.575823,0.575823,0.561845,0.025734,0.319697
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.075033,94.138462,0.749563,0.571571,2.602547,48482,0.504025,24735,24476,2.17595,0.401882,0.585436,32559,259,0.943562,43088,150256,4215.930502,0.150067,0.969408,1083.520154,37.428571,0.396171,0.411577,21285,0.945383,18.714286,0.576507,0.576507,0.54502,0.032258,0.329499
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.058414,32.3875,0.755357,0.569685,2.12507,8481,0.510661,5341,5182,2.207048,0.412397,0.587686,5796,159,0.955876,7672,26376,512.792453,0.116828,1.000202,516.190788,8.339623,0.405179,0.410122,3677,0.978868,4.169811,0.573373,0.573373,0.561257,0.025136,0.323965
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,0.067441,82.009404,0.751715,0.570869,2.649269,52551,0.501297,26479,26161,2.19541,0.40379,0.586125,35166,318,0.949303,46978,163470,4024.150943,0.134882,0.975632,1339.293591,29.754717,0.40019,0.411224,23171,0.95357,14.877358,0.575223,0.575223,0.548516,0.028941,0.330306
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,0.133358,2735.666667,0.750011,0.571425,2.736275,51396,0.499912,25045,24621,2.066599,0.389829,0.584782,34259,424,0.89998,45686,159902,172.773585,0.266715,0.938854,37.9669,43.108491,0.371421,0.409423,22843,0.900945,21.554245,0.580643,0.580643,0.523128,0.057154,0.333328
BLOCKS3i.5.3-shuffled,1,0.049447,141,0.647492,0.606983,12.594406,1989,0.44018,286,282,3.0861,0.37055,0.622449,1273,4,0.982563,1578,9165,71.5,0.082988,0.981458,30.98951,60,0.377414,0.372994,1311,0.987626,35.75,0.612437,0.612437,0.604859,0.010584,0.45332
BLOCKS3ii.5.2-shuffled,1,0.052826,139,0.569954,0.636961,9.592199,2044,0.494644,282,278,2.663835,0.328823,0.661958,1339,4,0.979562,1651,7451,71.5,0.088659,0.972729,24.695035,60,0.343846,0.331892,1053,0.981715,35.75,0.644709,0.644709,0.632921,0.013018,0.388992
BLOCKS3iii.5-shuffled,1,0.077929,126,0.421973,0.703248,4.996094,1679,0.413624,256,252,2.217984,0.267361,0.713756,759,4,0.967997,1575,4310,71.5,0.13079,0.934031,13.867188,60,0.263573,0.27378,258,0.959305,35.75,0.720885,0.720885,0.691548,0.022506,0.140599
BLOCKS4ii.7.2-shuffled,1,0.117033,454,0.442981,0.69301,13.602186,12262,0.354157,915,908,2.495248,0.249751,0.720795,5329,7,0.956044,10638,40542,503.142857,0.199109,0.894509,34.265574,428,0.263554,0.261811,4405,0.933241,251.571429,0.715416,0.715416,0.667655,0.030462,0.292749
BLOCKS4iii.7-shuffled,1,0.155799,424,0.307068,0.765071,7.433918,10635,0.251172,855,848,2.12855,0.172923,0.782762,2839,7,0.940335,10260,27055,503.142857,0.265062,0.79601,19.568421,428,0.169839,0.185977,1040,0.896603,251.571429,0.809011,0.809011,0.725362,0.045648,0.092011
blocks_enc_2_b3_ser--opt-9_-shuffled,1,0.074396,222,0.432458,0.698101,9.261161,4472,0.466005,448,444,2.711097,0.318801,0.661212,2255,4,0.972483,3375,13743,180,0.128952,0.941005,23.845982,156,0.275704,0.328975,1461,0.963195,90,0.711182,0.711182,0.685007,0.01921,0.301922
blocks_enc_2_b4_ser--opt-26_-shuffled,1,0.103973,1518,0.309212,0.763818,11.868551,54618,0.309172,3043,3036,2.497742,0.26273,0.698604,17663,7,0.963356,45864,152916,1697.142857,0.17889,0.871708,29.962537,1460,0.197337,0.28112,11262,0.935317,848.571429,0.788529,0.788529,0.737525,0.027989,0.197129
c1_BMC_p1_k2048-shuffled,1,0.033579,1101387,0.950659,0.512647,2.816883,4602842,0.790047,2202778,2202774,2.233156,0.47729,0.512835,4372826,4,0.971525,4146984,12731986,92928,0.067158,0.97973,8.324089,92928,0.472755,0.486907,1375872,0.970807,46464,0.513028,0.513028,0.498051,0.014598,0.248582
c1_BMC_p2_k1024-shuffled,1,0.066083,556139,0.95266,0.512122,2.913312,2302874,0.77792,1112282,1112278,2.229424,0.468339,0.512471,2187866,4,0.94536,2072040,6641874,92928,0.132166,0.960638,8.489294,92928,0.459896,0.487031,734400,0.944038,46464,0.51284,0.51284,0.484141,0.027982,0.261124
c1_BMC_p2_k128-shuffled,1,0.431892,79047,0.969804,0.507665,4.088913,290402,0.641429,158098,158094,2.187424,0.381156,0.508929,276026,4,0.721178,256464,1313026,92928,0.863784,0.776172,10.503365,92928,0.350787,0.488555,173112,0.716922,46464,0.510691,0.510691,0.366126,0.141548,0.402277
c1_BMC_p2_k8-shuffled,1,0.783066,14328,0.984751,0.503841,5.669493,41747,0.448856,28659,28656,2.113253,0.309174,0.505031,39950,3,0.577595,32421,327480,46464,1.566132,0.624633,12.955232,46464,0.283333,0.491993,56487,0.57441,23232,0.506688,0.506688,0.291047,0.212825,0.634657
c2_Debug_s5_f1_e1_v3-shuffled,1,2.874489,21446,0.971799,0.507151,16.391092,38731,0.101979,64348,64338,1.872267,0.121353,0.509154,28636,10,0.256301,11895,2140076,308736,5.748978,0.247231,63.733605,161433.6,0.115681,0.464925,268504,0.245702,80716.8,0.529109,0.529109,0.130003,0.377168,0.956197
c3_BMC_p1_k256-shuffled,1,0.323326,24963.5,1.050977,0.487572,4.03651,73224,0.634249,49931,49927,2.216507,0.429176,0.48599,87128,4,0.76839,83882,393318,22208,0.646653,0.834956,10.77517,22208,0.399501,0.516874,50544,0.774209,11104,0.483947,0.483947,0.374676,0.112926,0.367935
c3_BMC_p2_k1024-shuffled,1,0.091591,92043.5,1.068689,0.483398,3.30486,290808,0.714365,184091,184087,2.245338,0.491135,0.482747,346424,4,0.92198,337610,1177686,22208,0.183181,0.949507,9.552661,22208,0.478887,0.518204,135552,0.924591,11104,0.482044,0.482044,0.445693,0.037715,0.279523
c3_BMC_p2_k2048-shuffled,1,0.046834,181483.5,1.072911,0.482413,3.170664,580920,0.729838,362971,362967,2.250906,0.504362,0.482055,692152,4,0.958592,675914,2223510,22208,0.093669,0.973775,9.328434,22208,0.497611,0.518446,248896,0.960059,11104,0.481682,0.481682,0.462443,0.019976,0.262448
c3_BMC_p2_k512-shuffled,1,0.175399,47323.5,1.06156,0.48507,3.562171,145752,0.68539,94651,94647,2.234911,0.467523,0.483983,173560,4,0.860156,168458,654774,22208,0.350798,0.906023,9.982599,22208,0.447096,0.517738,78880,0.864368,11104,0.482726,0.482726,0.417253,0.067834,0.311498
c3_Debug_s3_f2_e2_v2-shuffled,1,0.007205,289060.5,0.476536,0.677261,5.093693,3118513,0.025715,578132,578121,2.903736,0.273501,0.72442,80407,11,0.996354,274726,9124477,4096,0.01441,0.992458,10.307226,4096,0.32027,0.27464,2851883,0.995081,2048,0.67814,0.67814,0.674805,0.002469,0.912075
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.015983,278,0.829539,0.546586,2.630282,1057,0.638638,568,556,2.257818,0.45481,0.549821,919,12,0.987229,1117,3295,3.833333,0.031967,1.010289,7.325704,3.833333,0.446434,0.449678,322,1.007321,1.916667,0.547245,0.547245,0.551252,0.00698,0.223767
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.015961,278.5,0.830744,0.546226,2.630931,1058,0.639139,569,557,2.25746,0.455197,0.549433,921,12,0.987236,1119,3299,3.833333,0.031922,1.010275,7.328647,3.833333,0.446802,0.450071,322,1.0073,1.916667,0.54688,0.54688,0.550872,0.006972,0.223456
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.001289,296,0.823258,0.548469,2.709949,1146,0.640232,593,592,2.29207,0.448758,0.5516,993,1,0.998975,1210,3559,4,0.002579,1.000798,7.583474,4,0.450969,0.448358,341,1.000563,2,0.548523,0.548523,0.548832,0.000562,0.219858
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.001288,296.5,0.824373,0.548134,2.710438,1147,0.641339,594,593,2.291693,0.452217,0.54817,996,1,0.998976,1212,3563,4,0.002576,1.000856,8.124579,4,0.451305,0.451794,341,1.000562,2,0.548188,0.548188,0.548496,0.000561,0.219575
C499.blif_0.10_0.20_0_0_inp_exact,1,0.015643,89.4,0.889582,0.529218,3.147903,1780,0.754791,906,894,2.337896,0.472658,0.529513,1930,12,0.987523,1719,6058,38.833333,0.031287,1.004614,59.174393,6.666667,0.46418,0.470244,838,1.00004,3.333333,0.529609,0.529609,0.52963,0.006603,0.327728
