@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,2.3635,0.7986,0.1527,1.2565,2.4603,0.1826,0.7595
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,3.047,1.4488,0.1543,5.2373,3.1903,0.1981,1.3257
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,2.5713,3.1498,0.1284,1.1404,2.5751,0.1289,2.7875
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,3.6848,1.1991,0.1665,2.1144,3.667,0.22,0.98
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,3.0716,0.4986,0.1605,2.5299,2.7717,0.2436,0.505
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,1.6859,1.714,0.0528,1.7422,1.7269,0.0767,1.3908
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,3.0563,0.4883,0.1596,2.0124,2.7334,0.249,0.4815
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,4.251,6.9937,0.276,0.1143,5.3961,0.5811,4.3846
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,1.5295,1.9375,0.0473,0.0808,4.146,0.0231,1.3475
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,3.1155,0.6189,0.1603,2.5311,2.9215,0.2379,0.6173
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,3.0524,0.4247,0.158,2.5607,2.7018,0.2499,0.4448
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,2.9996,0.8486,0.1535,1.9052,3.2225,0.1575,0.7525
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,4.2501,8.0329,0.2614,0.2245,4.51,0.346,5.2993
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,2.3542,0.7993,0.1523,1.2975,2.4609,0.182,0.7591
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,3.0563,0.4883,0.1596,2.0124,2.7334,0.249,0.4815
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,2.0616,2.138,0.1831,1.7103,2.0765,0.1624,1.7341
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,3.4368,1.0048,0.1559,1.9146,3.521,0.191,0.8244
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,3.5614,1.8206,0.1677,2.9072,3.8027,0.1811,1.1873
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,2.0274,0.9312,0.2521,0.842,2.0673,0.3234,0.4307
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,1.0562,0.5847,0.0427,1.4382,2.3498,0.0251,0.4548
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.1101,0.7872,0.0716,0.133,4.4833,0.0064,0.7554
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,3.7609,1.4201,0.2187,0.4312,4.0745,0.2636,1.0754
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,2.5841,1.5349,0.127,1.329,2.5898,0.1275,1.6051
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,2.8668,0.6535,0.1434,2.1691,3.0161,0.1741,0.8051
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,1.7756,4.2715,0.0709,0.0178,1.4701,0.1664,2.5109
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.3038,0.004,0.0015,0,0.6461,0.5264,0.0776
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,3.1177,1.9876,0.2184,11.0285,2.9846,0.3765,4.1093
SAT_RACE2008/anbul-part-10-15-s.cnf,1,2.898,0.5067,0.1634,1.092,2.5698,0.2637,0.4918
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.0335,0.0054,0.002,0,0.7452,0.5235,0.0846
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,1.779,3.34,0.0603,0.0028,1.4396,0.161,1.8563
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,2.3232,1.1546,0.2945,0.5952,4.1527,0.268,0.9972
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,4.1266,13.3791,0.2697,0.078,4.3563,0.4834,1.3043
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,3.7986,4.1274,0.249,7.3823,4.1473,0.249,2.3254
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,2.8965,0.7117,0.1478,0.9512,3.0005,0.2293,0.6325
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,2.4469,1.5582,0.2404,1.5726,2.6127,0.1963,1.3957
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,2.5484,1.1382,0.2836,0.6735,4.3409,0.302,0.944
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,4.037,2.1893,0.2954,0.5216,4.6271,0.3978,1.6158
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,2.1343,1.0505,0.2139,3.161,2.1498,0.4893,1.053
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,0.2887,0.0026,4.9256,0.2747,0.2878
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,2.9399,1.5137,0.1522,4.6573,3.0906,0.177,1.4112
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,3.2814,2.6806,0.1894,4.2642,3.2306,0.2046,2.7342
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,4.2552,1.9658,0.3089,13.0859,5.6983,0.4063,1.6941
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,4.0238,9.1027,0.2372,0.0753,4.077,0.5002,1.8279
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,3.0004,1.3487,0.156,4.7434,3.176,0.1837,1.2747
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,2.4811,1.2466,0.1812,2.8417,2.9131,0.1772,1.4186
SAT_RACE2008/simon-s03-w08-15.cnf,1,3.2044,0.9872,0.1287,1.4706,3.2434,0.166,0.9028
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,0.189,0.7863,2.9669,0.1466,2.1268
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,1.0399,1.8428,0.0316,0.8022,1.1258,0.0822,1.6687
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0.823,0.5122,0.0383,1.4379,2.5579,0.0189,0.5196
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.9089,1.6616,0.0757,1.0195,2.7394,0.0605,2.6315
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,3.1708,0.8418,0.1525,1.6566,3.358,0.1581,0.7714
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,2.8961,1.3293,0.1535,4.9632,3.1213,0.1817,1.2498
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,3.1284,0.6067,0.1566,2.0235,2.8992,0.2435,0.578
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,1.47,0.9161,0.0676,0.8373,1.5153,0.0877,0.9752
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.3172,1.8004,0.1834,2.7128,2.4201,0.149,1.9878
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,3.9569,2.1049,0.2784,0.505,4.5317,0.3729,1.4503
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,2.8841,0.712,0.1476,0.9577,2.9482,0.2289,0.6365
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.3678,0.8314,0.0635,1.497,2.0594,0.0434,1.6177
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,2.8798,0.5059,0.1632,1.0566,2.5571,0.2639,0.4896
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0,0,0,0.1,0,0,0.1844
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,2.9565,0.7413,0.1492,0.8797,3.1284,0.227,0.649
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,1.2897,3.9475,0.2174,0.1995,1.6859,0.375,1.2183
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,0.1606,2.4669,2.8343,0.2415,0.5453
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,2.1353,1.1751,0.0893,0.9256,2.4922,0.0764,1.1866
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,2.8597,1.324,0.1562,5.4037,3.0601,0.19,1.2382
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,3.7165,5.4196,0.2958,0.2445,4.169,0.4122,2.9422
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.9795,0.6042,0.0385,1.5081,2.37,0.0207,0.4859
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,0.156,4.8499,3.1391,0.1871,0.7689
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.8222,0.5122,0.0382,1.4339,2.5571,0.0189,0.5196
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,2.7665,2.0604,0.1473,5.094,2.877,0.1692,1.8014
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,2.7152,1.548,0.1496,5.0535,2.9175,0.1729,1.4393
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,3.0659,0.4221,0.1557,2.1698,2.7034,0.2507,0.4366
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,1.9719,1.9974,0.2553,10.0823,2.743,0.147,1.4871
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,2.8945,2.0191,0.1496,5.0047,2.9907,0.1717,1.7639
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,3.2567,0.6511,0.164,2.4155,3.2991,0.2016,0.589
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,2.0042,5.0083,0.0907,0.0349,1.896,0.1709,3.6897
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,2.5024,1.1094,0.2902,0.6534,4.0915,0.273,0.9091
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,2.8827,2.0163,0.1496,4.9941,2.9961,0.1713,1.7597
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,2.8706,1.593,0.1537,5.0305,3.0083,0.1754,1.5149
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.6587,1.7504,0.0677,1.0198,2.4639,0.0511,2.1613
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,0.1591,2.6721,2.7397,0.2468,0.4655
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,0.1493,0.9581,2.9663,0.2325,0.6264
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,4.2629,6.4535,0.2634,0.2484,4.4716,0.3443,4.3478
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,4.0364,3.9504,0.2563,0.3455,4.305,0.3185,2.8409
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,4.0345,2.8046,0.215,0.2705,4,0.3239,1.7213
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,2.9096,0.6388,0.1005,3.3196,3.0055,0.1339,0.5836
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,3.1963,1.208,0.1524,5.6275,3.3576,0.2087,1.1052
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.0562,0.5847,0.0427,1.4382,2.3498,0.0251,0.4548
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0.8461,0.5099,0.0385,1.4463,2.571,0.0194,0.5185
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,1.9511,4.4595,0.0815,0.0227,1.7801,0.166,2.8156
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,2.8812,0.704,0.1491,1.0126,2.9408,0.2353,0.6172
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,2.4576,0.7818,0.16,0.6358,2.4353,0.1553,0.8378
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,4.2557,1.8771,0.3113,11.542,5.7205,0.4017,1.7006
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,2.3663,0.7968,0.1526,1.3993,2.4641,0.1828,0.7548
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.8464,0.5096,0.0385,1.4495,2.5705,0.0194,0.5184
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,2.5999,0.9233,0.1054,3.5422,2.5722,0.1359,0.7244
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,2.778,2.0667,0.1471,5.2396,2.8913,0.1689,1.8009
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,1.0465,3.9846,0.228,0.1631,1.5524,0.3678,1.3547
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,0.0901,0.4541,2.4287,0.0776,0.5956
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,3.3902,1.3093,0.1587,2.3973,3.4592,0.1854,1.1323
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,3.5669,2.3518,0.2154,1.5224,3.5938,0.2488,2.2518
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.1594,1.4108,0.3005,3.3957,3.1772,0.511,2.0633
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,4.0561,3.3662,0.3271,0.7096,5.2242,0.514,2.3469
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,3.0549,0.4656,0.1591,2.0603,2.7393,0.2501,0.4659
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,2.5706,2.1683,0.1695,6.1884,2.629,0.3766,2.6236
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,2.9966,3.7393,0.2092,10.5093,3.2165,0.1963,1.8353
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,0.1525,1.2843,2.4649,0.1821,0.7594
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,3.4071,1.3624,0.1524,1.9631,3.491,0.1831,1.138
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,1.3709,0.8271,0.0597,0.9072,2.0524,0.0458,1.6583
SAT_RACE2008/manol-pipe-g10nid.cnf,1,2.7281,1.5324,0.151,5.0919,2.9134,0.1737,1.4281
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.0554,0.585,0.0425,1.4365,2.3502,0.0251,0.4547
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,3.7437,2.4068,0.1637,0.1079,3.7497,0.2489,0.7896
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,1.6324,1.6346,0.0648,0.9439,1.4163,0.138,2.0415
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,4.2266,6.6361,0.2828,0.122,5.2325,0.57,4.0607
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.0017,0,0.6849,0.5251,0.0751
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,1.6669,2.2066,0.1557,1.3636,2.9341,0.1025,1.8137
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,2.3592,0.8045,0.152,1.3431,2.4618,0.1823,0.7567
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.7903,0.5336,0.0957,1.6509,2.1533,0.0654,1.074
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,3.1926,0.8401,0.1542,1.6651,3.3333,0.1593,0.7621
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,0.1606,2.4669,2.8343,0.2415,0.5453
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,2.794,1.9909,0.1482,5.3172,2.8564,0.1791,1.7676
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,3.6383,1.2253,0.1582,2.2941,3.6424,0.2171,1.0238
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,2.8329,0.7118,0.1468,0.891,2.9561,0.2274,0.635
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,3.0907,0.5808,0.1592,1.9387,2.8452,0.2453,0.5551
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,3.8107,4.1373,0.2514,7.3461,4.1513,0.2527,2.3329
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,2.8848,0.4219,0.1602,1.1328,2.5265,0.2707,0.4483
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,2.2925,0.7965,0.1573,0.5114,2.3029,0.1365,0.8775
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,2.7419,1.5285,0.1566,5.3701,2.9248,0.1818,1.4052
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,1.0513,0.5858,0.042,1.439,2.3501,0.0248,0.4565
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,2.965,1.3082,0.1562,4.8993,3.1766,0.177,1.2674
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.5733,0.3379,0.0966,1.6646,1.5342,0.0938,1.3051
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,3.1155,2.6418,0.279,144.8012,3.5634,0.427,1.6773
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,2.3742,1.6931,0.2407,1.5671,2.5486,0.1964,1.5061
SAT_RACE2008/manol-pipe-f9b.cnf,1,2.9372,1.7003,0.1487,5.3772,3.0342,0.198,1.5415
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,2.3888,2.133,0.2442,8.1153,2.9101,0.173,1.5312
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,4.1025,1.8238,0.2891,17.8331,5.1711,0.3775,0.8316
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,2.9386,0.7083,0.1447,0.902,2.9889,0.2339,0.6334
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,0.072,0.0067,2.1434,0.152,2.8301
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,2.9581,1.7134,0.1506,5.3427,3.0637,0.2019,1.5489
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,3.0844,0.402,0.1576,2.5848,2.6803,0.2516,0.4294
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,2.4871,1.0593,0.2899,0.6534,4.0743,0.2678,0.9157
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,2.2492,1.0469,0.1146,0.8361,2.6262,0.0932,1.4748
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,1.7756,4.2715,0.0709,0.0178,1.4701,0.1664,2.5109
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,1.7802,0.2389,0.1926,1709.2885,1.7997,0.6275,0.0714
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,2.666,2.063,0.1749,6.607,2.7203,0.3748,2.4732
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,2.621,1.9589,0.1479,5.3039,2.7094,0.1711,1.7683
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,1.0521,0.5861,0.0419,1.4379,2.3512,0.0249,0.4566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,2.8433,0.7167,0.1468,0.8959,2.89,0.2256,0.6331
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,1.9619,13.1175,0.1586,2.2683,1.5274,0.3185,4.2919
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,3.001,10.3165,0.1209,2.7759,2.976,0.1626,8.9522
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,1.3606,0.598,0.0554,0.49,2.5435,0.0291,0.5388
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,1.0256,0.874,0.0186,0.0609,2.8258,0.0102,0.61
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,3.1086,0.4931,0.1578,2.2512,2.7792,0.2459,0.49
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,3.3079,0.8434,0.1578,4.9773,3.1504,0.189,0.7684
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0.0178,0.0045,0.0017,0,0.6849,0.5251,0.0751
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,2.3275,1.8178,0.2424,1.5603,2.497,0.1988,1.6081
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,2.225,1.4132,0.1645,0.6166,2.2526,0.188,0.6914
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,1.633,0.3436,0.0978,1.6853,1.6058,0.0955,1.2953
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0.8469,0.5097,0.0385,1.4471,2.571,0.0194,0.5183
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.5411,2.2199,0.1509,1.1242,2.8519,0.0956,1.8494
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,1.7796,1.8993,0.3246,0.4244,1.9226,0.425,0.7131
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,2.8874,0.4687,0.1619,1.1247,2.586,0.2659,0.469
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,4.2176,2.2682,0.3374,11.3104,5.7083,0.3921,1.9615
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,3.3519,1.0855,0.2186,4.3631,3.4899,0.2572,0.7705
