@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC

@DATA
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,1,2.7564,0.8793,0.0605,0.0308,4.0874,0.0726,0.942,4453032,0.3457,0.1019,0,0.0001,0.5,0,0,0.7653,0,0,0,0.5,263404,0.5335,1,0.2415,0.0001,0.3436,0.8757,453566,0,0,0.0002,0.6818,?,?,?,?,?,21,?,?,?,?,0,?,0.1476,0.2316,1.8461,0,2.124,0.0881,0.0033,4467733,1,0.6002,0.207,21,0,0,0,0.1396,0,0,21,0
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,2.821,0.5444,0.1635,0.9554,2.5548,0.2625,0.5111,742042,0.0298,0.1739,0,0.0001,0.1312,0,0,0.5372,0,0,0,0.8182,11553,0.7541,0.9464,0.0159,0.0001,0.8711,1.0378,129041,0,0,0.0001,0.8379,?,?,?,?,?,15.8333,?,?,?,?,0,?,0.739,0.7314,2.2918,0,0.9814,0.3892,0.6035,1189896,1,1.3793,0.4831,15,0,0,0,0.5856,0.0235,0,16,0
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-11-u.cnf,1,3.0944,0.4013,0.1552,2.1871,2.6926,0.2522,0.4251,185161,0.0323,0.1843,0.0002,0.0002,0.2037,0,0,0.4279,0,0.0001,0.0001,0.7333,1266.6,0.6706,0.9902,0.0158,0.0002,0.8874,1.006,34133,0.0001,0,0.0004,0.8056,0,0.027,3.2498,0.0004,0.1626,13.4655,0.5276,3.3948,0.6111,0.0001,0.0001,0.5766,0.6668,0.7631,2.4032,0,1.0463,0.3767,1.6066,482639,1,1.3814,0.4555,13,0,0,0,0.6356,0.037,62,14,1.4142
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf,1,3.2658,3.4805,0.1921,6.9416,3.2201,0.2178,3.268,440409,0.4009,0.1531,0.0018,0.0049,0.5,0,0,2.7759,0,0.0001,0.0001,0.9858,23017.7,0.7295,1,0.2014,0.0052,0.6942,1.6907,67417,0,0,0.0096,0.9999,?,?,?,?,?,7,?,?,?,?,0.0001,?,0.2778,0.4556,2.686,0,0.7266,0.5243,2.6273,1597483,1,1.85,2.6773,7,0,0,0,0.4006,0,0,7,0
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-04.cnf,1,4.0219,3.6567,0.2414,0.1772,4.8329,0.3373,3.4105,7992369,0.5,0.025,0.0059,0.0062,0.5,0,0,3.7814,0,0,0,0.9618,842493,0.9811,1,0.1099,0.0062,0.9692,0.9077,199855,0,0,0.0008,0.9995,?,?,?,?,?,4,?,?,?,?,0,?,0.5053,0.9746,4.6801,0,0.9241,0.2175,0.0089,8063780,1,0.9209,1.4774,4,0,0,0,0.4047,0,0,4,0
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.9718,0.6085,0.0385,1.5064,2.3627,0.0205,0.4883,157349,0.0485,0.1696,0.0002,0.0005,0.1579,0.0001,0,0.5909,0,0.0001,0.0001,0.3333,2521.29,0.0104,0.6755,0.0312,0.0002,0.5407,0.9018,26689,0.0001,0,0.0002,0.0878,0,0.1026,3.0849,0.0005,0.2765,12.8919,0.4276,3.7057,0.4822,0.0002,0,0.2245,0.0847,0.5294,2.0658,0,0.4117,0.4056,0.7748,279258,1,1.0047,0.1822,12,0,0,0,0.0718,0.0241,141,13,0
SAT_RACE2008/post-c32s-gcdm16-22.cnf,1,1.6455,1.2728,0.1052,8.085,2.6941,0.061,1.2705,98894,0.084,0.1443,0.0008,0.0022,0.26,0.0001,0,1.0073,0,0.0003,0.0003,0.9403,1051.94,0.0635,0.9845,0.037,0.0014,0.5433,1.1992,14271,0.0001,0,0.0046,0.2249,?,?,?,?,?,19.248,?,?,?,?,0.0002,?,0.7265,0.3976,1.9019,0,0.5895,0.3964,2.9107,386749,1,1.5499,0.5453,14,0,0.0001,0,0.0742,0.1726,93,25,0.4411
SAT_RACE2008/post-c32s-ss-8.cnf,1,1.76,1.065,0.124,2.9061,2.1911,0.19,0.8326,65966,0.1335,0.2086,0.002,0.003,0.217,0.0001,0.0001,1.2377,0,0.0002,0.0002,0.9592,483.192,0.6957,0.9901,0.0658,0.0089,0.8711,1.0619,13761,0.0001,0,0.0073,0.7286,0.0001,0.0048,3.0367,0.0078,0.1276,7.7668,1.1891,4.1339,0.7,0.0007,0.0007,0.6617,0.3483,0.5865,1.9672,0,0.7935,0.444,1.2495,148393,1,1.3213,1.6766,7,0,0.0001,0,0.4161,0.0676,465,9,0.3752
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,1.8364,1.515,0.0506,0.0891,4.8535,0.0314,1.116,697544,0.1562,0.0454,0.0006,0.0011,0.3768,0,0,2.39,0,0.0001,0.0001,0.5556,7131.5,0.1663,1,0.0436,0.0008,0.1929,0.627,31688,0.0001,0,0.0003,0.4163,?,?,?,?,?,6.2737,?,?,?,?,0.0001,?,0.5508,0.1254,2.3594,0,2.8746,0.0543,0.0059,701694,1,0.4423,0.157,5,0,0,0,0.0716,0.1732,0,8,1.4142
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,3.1041,1.4973,0.1635,3.1589,3.0333,0.3658,1.9526,73221,0.126,0.1138,0.0039,0.0041,1,0.0002,0,1.2379,0,0.0004,0.0004,1,405.184,0.6832,1,0.0629,0.0116,0.7589,1.2942,8333,0.0002,0,0.0012,0.7361,?,?,?,?,?,5.4373,?,?,?,?,0.0004,?,0.5842,0.5371,2.7857,0,0.66,0.4971,1.3836,174528,1,1.3954,0.3787,2,0,0,0,0.1814,0.1076,1031,6,0.193
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-g10bidw.cnf,1,2.7152,1.548,0.1496,5.0535,2.9175,0.1729,1.4393,302951,0.1496,0.1295,0.0014,0.0031,0.4628,0,0,1.923,0,0.0001,0.0001,0.9732,1965,0.6495,1,0.0744,0.002,0.4602,1.6396,39231,0.0001,0,0.0009,0.7691,?,?,?,?,?,7.6563,?,?,?,?,0.0001,?,0.104,0.4731,2.5433,0,0.7173,0.3744,1.3278,705220,1,1.7932,0.3873,7,0,0,0,0.1344,0.062,26,8,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7bidw_i.cnf,1,2.9052,1.5143,0.1516,4.8307,3.0647,0.1711,1.4341,169202,0.1473,0.1328,0.0041,0.0086,0.443,0.0001,0,1.8133,0,0.0002,0.0002,0.9487,971.667,0.6206,1,0.0786,0.0065,0.4693,1.6207,22468,0.0001,0,0.0016,0.7406,?,?,?,?,?,7.4831,?,?,?,?,0.0001,?,0.1622,0.4543,2.6282,0,0.7062,0.3748,1.2922,387841,1,1.7619,0.385,7,0,0,0,0.1229,0.0712,206,9,0.6668
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_24.cnf,1,0.3614,0.0058,0.0021,0,0.7668,0.5229,0.086,67872,0,0.0085,0.0045,0.0046,0,0.0045,0.0013,0.0058,0.6857,0.0046,0.0046,0.5333,18.5919,0.6934,0.704,0,0.0026,0.9993,0.6749,576,0.0035,0.0044,0.0417,0.6934,?,?,?,?,?,3,?,?,?,?,0.0025,?,0.9343,0.9993,0.7668,0,0.5487,0.5937,0,67872,1,0.677,0.2856,3,0.5163,0.0044,0,0.3914,0,1482,3,0.048
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-01.cnf,1,2.4435,1.552,0.1231,0.1466,2.6774,0.1386,0.5487,14244,0.0259,0.1484,0.0072,0.016,0.0827,0.0006,0.0013,1.6283,0,0.0015,0.0015,0.7273,63.1886,0.8851,0.9762,0.0178,0.0099,0.8234,0.9445,2114,0.0009,0.0001,0.0114,0.9142,0.0005,0.0474,3.1047,0.0363,0.1876,5.8902,0.8718,4.807,0.4242,0.0073,0.0022,0.3127,0.9045,0.6226,2.2187,0,0.9923,0.4665,0.0399,14812,1,1.3864,1.0211,5,0,0.0006,0,0.7751,0.0531,327,6,0.0629
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,2.6677,1.086,0.2792,0.675,4.1294,0.2882,0.9001,67183,0.0232,0.0114,0.0096,0.0189,0.1719,0.0035,0.0001,0.8587,0.0096,0.0056,0.0056,0.9284,357.75,0.5448,0.9638,0.0054,0.0068,0.8911,0.5773,763,0.0026,0.0001,0.0315,0.592,?,?,?,?,?,3.7557,?,?,?,?,0.0024,?,0.8582,0.8911,4.0078,0,0.5657,0.4564,0.013,68055,1,0.6857,0.9288,3,0,0.0001,0,0.028,0.125,3827,5,0.046
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,3.3454,0.9423,0.1366,2.6433,3.4864,0.1777,0.7595,54690,0.0849,0.1562,0.002,0.0042,0.3221,0.0002,0.0001,0.8578,0,0.0004,0.0004,0.6923,474.197,0.6283,0.9835,0.0331,0.0039,0.6952,1.5217,8543,0.0002,0,0.0014,0.8108,0.0001,0.0091,3.4221,0.007,0.136,17.8783,0.9277,4.8773,0.6727,0.0011,0.0004,0.6395,0.3974,0.6426,2.9209,0,1.1117,0.3278,1.3674,129472,1,1.8346,0.5977,13,0,0.0001,0,0.5517,0.1591,843,23,0.2237
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_f_unknown.cnf,1,1.6787,1.4593,0.0395,0.0534,4.9338,0.0227,1.0746,760817,0.1493,0.0416,0.0006,0.0011,0.3432,0,0,2.4028,0,0.0001,0.0001,0.5,1586,0.1451,1,0.0397,0.0007,0.1885,0.6182,31632,0.0001,0,0.0003,0.4137,?,?,?,?,?,5.5526,?,?,?,?,0.0001,?,0.6672,0.121,2.4163,0,2.8706,0.0539,0.003,763101,1,0.4411,0.154,5,0,0,0,0.0669,0.0895,0,6,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c6nidw_i.cnf,1,2.9405,1.3359,0.1548,4.7944,3.1408,0.1757,1.2956,123377,0.1482,0.1341,0.0027,0.0067,0.439,0.0001,0,1.5948,0,0.0002,0.0002,0.9658,1030.76,0.6132,1,0.079,0.007,0.4697,1.6385,16544,0.0001,0,0.002,0.7318,?,?,?,?,?,7.4968,?,?,?,?,0.0002,?,0.1376,0.4583,2.6479,0,0.7078,0.3755,1.2967,283363,1,1.7915,0.3926,7,0,0.0001,0,0.127,0.0701,151,9,0.4901
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-17-s.cnf,1,3.0643,0.5586,0.1595,1.9531,2.8214,0.2463,0.5364,551972,0.0317,0.1628,0.0001,0.0001,0.2021,0,0,0.5332,0,0,0,0.8182,52781,0.6454,0.9499,0.0148,0.0001,0.9035,1.021,89874,0,0,0.0001,0.8105,0,0.0276,3.2168,0.0001,0.1404,15,0.6589,3.6453,0.6111,0,0,0.7051,0.4581,0.7373,2.5261,0,1.0178,0.3624,1.262,1248556,1,1.3521,0.4267,15,0,0,0,0.5669,0,26,15,0
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f10ni.cnf,1,2.8303,1.7985,0.1523,5.5414,2.9222,0.1969,1.6184,456317,0.1481,0.1236,0.0016,0.0034,0.435,0,0,2.1584,0,0.0001,0.0001,0.9699,2192.5,0.6814,1,0.0721,0.0019,0.483,1.7163,56393,0,0,0.0007,0.8418,?,?,?,?,?,8.6176,?,?,?,?,0.0001,?,0.1732,0.5068,2.4976,0,0.7279,0.3647,1.4117,1100500,1,1.8652,0.4106,7,0,0,0,0.1298,0.0891,118,10,0
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1,2.8716,1.9496,0.136,3.0739,2.8718,0.1862,1.0773,80000,0.3185,0.2187,0.0127,0.0197,0.9998,0.0001,0,1.5718,0,0.0002,0.0002,1,695.923,0.2098,1,0.1651,0.0045,0.7678,1.3846,17498,0.0001,0,0.005,0.4758,?,?,?,?,?,8.3636,?,?,?,?,0.0003,?,0.415,0.6098,2.4085,0,0.7719,0.415,1.4621,196970,1,1.5615,1.1914,7,0,0,0,0.1966,0.0612,0,9,0.4042
SAT_RACE2008/velev-vliw-uns-4.0-9-i1.cnf,1,4.0488,7.5865,0.2587,0.1264,4.3628,0.4607,1.3152,3193200,0.3485,0.0429,0.0094,0.0187,0.5,0,0,5.2458,0,0,0,1,81595,0.9969,1,0.0854,0.0103,0.953,0.9783,136989,0,0,0.0265,0.9999,?,?,?,?,?,4.25,?,?,?,?,0.0003,?,0.6553,0.9461,4.2384,0,0.752,0.5373,0.0118,3230738,1,1.3269,2.9522,4,0,0,0,0.6001,0.1019,0,5,0
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,2.8848,0.4219,0.1602,1.1328,2.5265,0.2707,0.4483,408968,0.0327,0.1882,0.0001,0.0001,0.1341,0,0,0.4355,0,0,0,0.7333,3268.5,0.7517,0.9361,0.0169,0.0001,0.8637,1.0079,76968,0,0,0.0001,0.834,0,0.029,3.1489,0.0002,0.1636,15.3636,0.5441,3.3616,0.6071,0,0,0.5702,0.8221,0.7554,2.2272,0,1.0067,0.3982,0.7867,730719,1,1.3876,0.503,15,0,0,0,0.6423,0.0313,385,16,0
SAT_RACE2008/post-cbmc-aes-d-r2.cnf,1,2.6334,2.0992,0.1396,55.6739,3.9039,0.0949,0.923,255997,0.4164,0.0192,0.0007,0.017,0.5,0.0001,0,1.6196,0,0.0014,0.0014,0.8,338.222,0.0659,0.9966,0.2,0.0012,0.0352,1.0838,4925,0.0004,0,0.013,0.2531,?,?,?,?,?,9.8105,?,?,?,?,0.0001,?,0.1511,0.0627,3.0882,0,0.7297,0.31,5.2796,1607567,1,1.9686,0.1708,8,0,0,0,0.0114,0.1413,225,12,0.0246
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_11_UNSAT.cnf,1,2.6131,1.1579,0.2849,0.6139,4.1497,0.2881,0.9829,215680,0.0175,0.0067,0.0058,0.0114,0.1933,0.0019,0,0.9143,0.0006,0.0031,0.0031,0.9392,169.5,0.5652,0.9718,0.0052,0.0038,0.9173,0.4562,1435,0.0014,0,0.023,0.7069,?,?,?,?,?,4,?,?,?,?,0.0012,?,0.7107,0.9173,4.0604,0,0.5701,0.4652,0.0059,216962,1,0.6531,1.1667,4,0,0,0,0.0167,0,1218,4,0.6692
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,1.7617,0.2778,0.0678,0.4801,2.6242,0.0496,0.2757,3748,0.1317,0.2012,0.0035,0.0091,0.135,0.0019,0.0013,0.2743,0,0.0047,0.0047,0.25,48.3278,0.0252,0.3961,0.0682,0.004,0.4674,0.863,754,0.0027,0.0005,0.0066,0.1024,0.0024,0.1679,2.9972,0.0136,0.3155,8.2616,0.198,3.0157,0.5205,0.0074,0.0024,0.1736,0.5211,0.4053,1.9276,0,0.5919,0.4671,0.1505,4312,1,1.383,0.1624,6,0,0.0019,0,0.0149,0.0966,1915,10,0.0602
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h29-unknown.cnf,1,4.2573,1.8552,0.312,11.0477,5.724,0.4002,1.6992,453005,0.4541,0.0234,0.0052,0.0055,0.5,0.0004,0,2.5013,0,0.0005,0.0005,0.9909,671.727,0.8752,1,0.1515,0.0047,0.7843,1.4949,10611,0.0002,0,0.0557,0.9552,?,?,?,?,?,12.9767,?,?,?,?,0.0005,?,0.8209,0.8265,4.4425,0,1.699,0.201,0.5167,687058,1,1.4036,3.0987,12,0,0,0,0.7171,0.0116,0,13,0.5591
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,0.0901,0.4541,2.4287,0.0776,0.5956,4834,0.072,0.241,0.005,0.0052,0.3218,0.0011,0.001,0.5948,0,0.0026,0.0026,0.5,67.1916,0.1759,0.8527,0.0486,0.0072,0.8775,0.9511,1165,0.0017,0.0004,0.0215,0.3456,0.001,0.015,3.4677,0.0296,0.2707,8.9931,0.4014,2.8826,0.5662,0.0034,0.0019,0.3405,0.9878,0.5004,1.9744,0,0.8349,0.3448,0.1845,5726,1,1.1951,0.3811,7,0,0.0014,0,0.217,0.0716,532,10,0.0457
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-17-u.cnf,1,2.8612,0.5262,0.1632,0.9945,2.5867,0.2635,0.4989,854488,0.0292,0.1752,0,0,0.1344,0,0,0.5202,0,0,0,0.8095,17977,0.7644,0.9626,0.0157,0,0.8711,1.0364,149672,0,0,0.0001,0.845,?,?,?,?,?,17.1111,?,?,?,?,0,?,0.7251,0.734,2.2962,0,0.9844,0.39,0.6339,1396189,1,1.3819,0.4839,17,0,0,0,0.5908,0.0184,0,18,0
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,3.0944,0.4013,0.1552,2.1871,2.6926,0.2522,0.4251,185161,0.0323,0.1843,0.0002,0.0002,0.2037,0,0,0.4279,0,0.0001,0.0001,0.7333,753.333,0.6706,0.9902,0.0158,0.0002,0.8874,1.006,34133,0.0001,0,0.0004,0.8056,0,0.027,3.2498,0.0004,0.1626,13.4479,0.5276,3.3948,0.6111,0.0001,0.0001,0.5766,0.7511,0.7631,2.4032,0,1.0463,0.3767,1.6066,482639,1,1.3814,0.4555,13,0,0,0,0.6356,0.037,62,14,1.4142
SAT_Competition2011/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,0.0896,0.8492,0.0352,0.1567,4.8554,0.0023,0.8254,269998,0.015,0.0322,0.0013,0.002,1,0.0001,0,0.9566,0.1556,0.0004,0.0004,1,1373.16,0.4906,1,0.0122,0.0035,0.7657,0.6022,8694,0.0002,0,0.0016,0.6,?,?,?,?,?,5.6667,?,?,?,?,0.0007,?,0.3445,0.5948,4.5933,0,1.0326,0.4471,0.0052,271393,1,1.2198,0.8023,5,0,0,0,0.7657,0.0949,2753,7,0.3516
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-400.cnf,1,2.8031,0.3834,0.163,7.5232,2.8308,0.1403,0.4444,141426,0.2055,0.2155,0.0002,0.0004,0.4804,0,0,0.4898,0,0.0001,0.0001,1,2759.3,0.1824,1,0.0618,0.0004,0.7081,1.2217,30477,0.0001,0,0.0005,0.372,0,0.0446,3.4613,0.0007,0.2519,83.6404,0.4597,3.5934,0.641,0.0002,0.0001,0.3375,0.1064,0.4966,2.4745,0,0.7893,0.4599,4.0055,707913,1,1.4823,0.4564,59,0,0,0,0.2358,0.1651,102,113,0.0128
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,1,3.169,4.4161,0.2535,69.0141,3.1268,0.3397,2.883,101640,0.169,0.063,0.076,0.0926,0.4995,0.0003,0.0001,4.5264,0,0.0006,0.0006,0.9328,109.5,0.8491,0.9993,0.071,0.0187,0.8398,1.3418,6404,0.0003,0,0.0176,0.9554,?,?,?,?,?,4.9326,?,?,?,?,0.0007,?,0.6817,0.8552,3.0191,0,0.5235,0.6938,10.1228,1130525,1,1.3928,1.9187,4,0,0.0001,0,0.5524,0.0508,29,5,0.0196
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,4.037,2.1893,0.2954,0.5216,4.6271,0.3978,1.6158,289635,0.1985,0.0402,0.0057,0.0162,0.4999,0.0002,0,1.7912,0,0.0003,0.0003,0.9612,10188.9,0.9496,1,0.0477,0.0112,0.9129,0.6874,11639,0.0002,0,0.0113,0.985,?,?,?,?,?,4.6897,?,?,?,?,0.0005,?,0.4779,0.9116,4.4733,0,0.4716,0.7982,0.0497,304026,1,1.0185,1.9549,4,0,0,0,0.8894,0.0987,67,5,0.6667
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,1.7922,2.1859,0.1608,1.6489,2.9998,0.1107,1.7668,122585,0.1402,0.1415,0.0023,0.0069,0.2916,0.0001,0,1.3881,0,0.0002,0.0002,0.72,1640,0.1245,0.9948,0.0691,0.0039,0.5075,1.404,17342,0.0001,0,0.0021,0.7826,?,?,?,?,?,84.3187,?,?,?,?,0.0002,?,0.4666,0.5954,2.6514,0,0.7929,0.4086,0.361,166840,1,1.6208,0.6477,80,0,0.0001,0,0.3465,0.0137,211,86,0.0096
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,2.3483,1.7564,0.2415,1.5656,2.5211,0.1974,1.5579,55718,0.2402,0.1817,0.0019,0.0053,0.2404,0.0001,0.0001,1.9377,0,0.0004,0.0004,0.8904,314.697,0.1577,0.9848,0.1022,0.0071,0.7261,1.37,10123,0.0002,0,0.0033,0.5418,?,?,?,?,?,5.595,?,?,?,?,0.0004,?,0.33,0.3838,2.3559,0,0.6797,0.4362,0.5509,86411,1,1.532,0.7069,4,0,0.0001,0,0.1424,0.0899,1487,6,0.2773
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,1.7163,1.308,0.0361,0.004,5.1632,0.0223,0.9599,742878,0.1005,0.0349,0.0006,0.0011,0.2793,0,0,2.322,0,0.0001,0.0001,0.5,681.667,0.1002,1,0.0244,0.0007,0.1821,0.5907,25957,0.0001,0,0.0002,0.341,?,?,?,?,?,7,?,?,?,?,0.0002,?,0.4627,0.1144,2.6061,0,2.8639,0.0538,0,742909,1,0.4399,0.1466,7,0,0,0,0.0599,0,0,7,1.4142
SAT_RACE2008/babic-dspam-vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-26r-k45.cnf,1,3.4492,2.889,0.2391,1.5249,3.3368,0.2369,1.9552,901822,0.0773,0.0986,0.002,0.0021,0.4749,0,0,4.1127,0.0002,0,0,0.9749,8716.67,0.8207,0.9999,0.038,0.0043,0.7819,1.2223,88904,0,0,0.0006,0.8951,?,?,?,?,?,12.6316,?,?,?,?,0,?,0.0789,0.7788,3.2087,0,1.4648,0.251,0.3255,1195348,1,1.5314,0.8838,12,0,0,0,0.7174,0.0382,41,13,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_12_UNKNOWN.cnf,1,2.2046,1.0769,0.3064,0.5751,3.8425,0.2424,0.968,117566,0.0251,0.0102,0.0064,0.0125,0.2005,0.0023,0.0001,0.825,0.0028,0.0035,0.0035,0.8908,741.583,0.3974,0.9888,0.0066,0.0056,0.9242,0.4552,1205,0.0017,0.0001,0.0299,0.7247,?,?,?,?,?,3.8099,?,?,?,?,0.0018,?,0.815,0.9242,3.9367,0,0.5467,0.4294,0.0074,118441,1,0.5883,1.1511,3,0,0.0001,0,0.0237,0.103,493,4,0.3327
