@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1933199449-033.cnf,1,109.254,0.0008,0.0008,0.0015,67.3684,0.0008,848.5,876,849,823,850.421,0.0016,842.864,828,877,0.0002,0.2581,4000,3890,56,58.625,0.0959,0.0816,40,0.3719,49,74,32,0.0497,64,0.002,0.0004
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,33.0777,0.0175,0.0175,0.0175,33.3432,0.0175,65,75,66,57,65.4719,0.0117,66.1529,57,74,0.0155,0.6038,400,400,80,83.5,0.0993,0.0001,64,0.7034,70,102,54,0.0001,86,0.0201,0.0011
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1504426817-07.UNSAT.shuffled.cnf,1,8.8318,0.1,0.1,0.1,8.501,0.1,12,15,12,9,12.1,0.0111,12.1131,9,15,0.0926,0.6788,70,70,4443,4445.1667,0.2058,0.0001,4358,0.7635,4417,4555,4358,0,4458,0.1087,0.0061
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,23.9601,0.0052,0.0052,0.0085,18.9474,0.0051,129,140,129,118,129.004,0.0102,128.866,119,140,0.002,0.3105,600,587,3768,3786.75,0.0693,0.0689,3708,0.5061,3732,3903,3708,0.0442,3885,0.0118,0.0025
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S2127524023-19.UNSAT.shuffled.cnf,1,25.3073,0.0048,0.0048,0.0079,19.8507,0.0047,139,151,140,128,139.454,0.0094,139.615,128,151,0.0015,0.3022,650,636,3745,3758.375,0.0663,0.0712,3701,0.5077,3726,3895,3701,0.0415,3796,0.0102,0.0023
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1210495375-04.SAT.shuffled.cnf,1,7.6478,0.0625,0.0625,0.0625,6.7779,0.0625,16,20,16,12,16.2299,0.0462,16.1955,13,20,0.0452,0.5822,80,80,4374,4372.125,0.1861,0.0016,4313,0.7222,4359,4432,4313,0.0009,4407,0.0757,0.011
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S74035269-088.cnf,1,13.3066,0.05,0.05,0.05,13.2656,0.05,23,28,23,19,23.4002,0.0117,23.3571,19,28,0.0437,0.6464,140,140,4295,4219.75,0.1638,0.0001,4099,0.7386,4113,4372,4099,0.0001,4372,0.055,0.0031
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf,1,23.5312,0.0027,0.0027,0.0063,20.4183,0.0018,238,253,238,223,238.78,0.0054,238.027,225,253,0.0003,0.2761,1295,1105,2495,2593.625,0.0567,0.1398,1771,0.5662,2293,3447,1771,0.0852,3437,0.0074,0.0013
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,33.3269,0.0083,0.0083,0.0083,28.3045,0.0083,115,126,115,104,115.445,0.0243,114.603,105,125,0.0059,0.494,600,600,89,91.94,0.081,0.0023,71,0.6408,75,117,63,0.0016,101,0.0107,0.0016
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S956556686-037.cnf,1,16.6381,0.0389,0.0389,0.0389,16.9196,0.0389,30,36,30,24,29.9879,0.0117,29.8014,24,35,0.0348,0.6309,180,180,4139,4175.3333,0.1533,0.0001,4046,0.7275,4046,4341,4046,0.0001,4341,0.0429,0.0024
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1405262666-07.UNSAT.shuffled.cnf,1,10.7706,0.0385,0.0385,0.0385,9.7574,0.0385,26,31,26,21,25.8615,0.0449,25.8754,21,31,0.0307,0.5503,130,130,4164,4202.125,0.1502,0.0016,4095,0.6927,4145,4407,4095,0.001,4344,0.0495,0.0076
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1448866403-060.cnf,1,14.1006,0.0086,0.0086,0.0142,11.6677,0.0085,78,86,78,70,77.9345,0.0167,78.019,70,86,0.0033,0.3342,360,353,3945,3983.4286,0.0839,0.0782,3905,0.6318,3907,4120,3905,0.0463,4060,0.0177,0.0043
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,15.6644,0.006,0.006,0.0098,12.7778,0.0059,114,123,113,103,113.564,0.0117,113.203,104,123,0.0023,0.3179,520,509,3846,3860,0.0712,0.0788,3693,0.5606,3797,4057,3693,0.0456,4051,0.0118,0.003
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,9.5942,0.0875,0.0875,0.0875,9.3559,0.0875,14,17,14,10,13.822,0.0111,13.7571,10,17,0.082,0.672,80,80,4454,4430,0.1962,0.0001,4323,0.7577,4407,4536,4323,0.0001,4536,0.0976,0.0056
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,12.302,0.0333,0.0333,0.0333,11.2339,0.0333,30,35,30,24,29.8031,0.0439,29.8055,25,35,0.025,0.5421,150,150,4142,4156.125,0.1438,0.0014,4001,0.6755,4113,4367,4001,0.0009,4239,0.041,0.0059
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,9.9023,0.0417,0.0417,0.0417,8.9762,0.0417,24,29,24,19,24.0247,0.0452,23.9824,19,29,0.034,0.5557,120,120,4194,4220,0.1552,0.0016,4142,0.7023,4177,4364,4142,0.0009,4321,0.0513,0.0081
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1965764400-19.SAT.shuffled.cnf,1,15.8344,0.0063,0.0063,0.0103,12.7071,0.0062,107,117,107,97,107.186,0.0125,107.001,98,117,0.0024,0.3274,500,484,3822,3846.7778,0.073,0.0792,3758,0.5898,3791,3987,3758,0.0489,3874,0.0156,0.0031
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,8.8539,0.1,0.1,0.1,8.5122,0.1,12,15,12,9,12.0523,0.0111,12.0692,9,15,0.0912,0.6804,70,70,4445,4449.6667,0.2061,0.0001,4360,0.7737,4410,4577,4360,0,4480,0.1071,0.0063
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1049921489-034.cnf,1,15.902,0.0389,0.0389,0.0389,16.4579,0.0389,30,36,30,25,29.8896,0.0117,30.2082,24,36,0.0354,0.6328,180,180,4223,4148,0.1422,0.0001,3984,0.7388,4083,4302,3984,0.0001,4302,0.0442,0.0024
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,26.2527,0.0233,0.0233,0.0233,26.5953,0.0233,50,57,49,42,49.6233,0.0117,49.1749,42,56,0.02,0.6084,300,300,136,140.8636,0.1217,0.0001,111,0.7295,114,176,101,0.0001,147,0.0263,0.0015
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,16.2457,0.0062,0.0062,0.0082,13.1613,0.0062,108,118,108,98,108.096,0.0124,107.975,98,118,0.0024,0.3203,500,487,3847,3845,0.073,0.0745,3775,0.5409,3806,3933,3775,0.0482,3889,0.0161,0.0031
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S411047518-16.cnf,1,44.9287,0.0063,0.0063,0.0063,36.0322,0.0063,153,168,154,140,154.041,0.0196,153.463,142,168,0.0044,0.482,800,800,57,59.5161,0.081,0.0023,46,0.6077,52,75,36,0.0015,63,0.0079,0.0012
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1178729443-051.cnf,1,14.8985,0.0437,0.0437,0.0437,15.2701,0.0437,26,31,27,21,26.4019,0.0117,26.6331,21,32,0.0397,0.639,160,160,4057,4142.2,0.1543,0.0001,3951,0.7349,4055,4379,3951,0.0001,4269,0.0485,0.0027
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,11.9307,0.0333,0.0333,0.0333,10.8596,0.0333,30,35,30,25,29.6547,0.0439,29.9195,25,35,0.0235,0.5421,150,150,4113,4156.2857,0.1405,0.0015,4067,0.6926,4106,4315,4067,0.001,4243,0.0401,0.006
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,20.3647,0.0044,0.0044,0.0073,16.3695,0.0044,151,163,152,140,151.355,0.0089,151.513,140,163,0.002,0.3116,700,683,3560,3590.375,0.0647,0.0825,3461,0.5355,3518,3782,3461,0.0465,3693,0.0105,0.0022
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S945664020-055-UNKNOWN.cnf,1,54.0394,0.005,0.005,0.005,43.5751,0.005,191,204,191,177,190.729,0.0165,191.403,175,206,0.0037,0.4805,1000,1000,39,40.7077,0.0778,0.0023,30,0.5943,33,55,23,0.0015,47,0.0069,0.001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,109.189,0.0008,0.0008,0.0013,71.2547,0.0008,851,887,854,824,854.67,0.0016,853.099,829,880,0.0001,0.256,4000,3902,55,58.5163,0.0253,0.0788,44,0.3666,49,76,32,0.0467,63,0.0019,0.0004
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S679764311-04.cnf,1,14.9354,0.0437,0.0437,0.0437,15.3153,0.0437,26,32,26,22,26.4924,0.0117,26.6073,21,32,0.0393,0.6387,160,160,4244,4183.5,0.1492,0.0001,4044,0.7528,4064,4382,4044,0.0001,4382,0.0484,0.0028
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,14.1663,0.0467,0.0467,0.0467,14.3452,0.0467,25,30,25,20,24.6778,0.0117,24.8596,20,30,0.0424,0.643,150,150,4194,4188.25,0.1576,0.0001,4064,0.7404,4116,4379,4064,0.0001,4379,0.0515,0.0029
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S1750991629-037.cnf,1,22.2431,0.0055,0.0055,0.0091,17.4679,0.0054,121,132,121,111,121.436,0.0108,120.918,112,132,0.0021,0.3128,560,551,3801,3842.5,0.0695,0.0741,3710,0.5112,3793,4056,3710,0.0425,4022,0.0118,0.0028
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,19.6305,0.0051,0.0051,0.0068,16.0063,0.0051,130,141,131,120,130.748,0.0101,130.708,120,141,0.002,0.3081,600,589,3795,3805.4444,0.0638,0.0763,3700,0.5218,3772,3924,3700,0.0445,3856,0.011,0.0026
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,194.953,0.0005,0.0005,0.0009,103.673,0.0005,1275,1310,1283,1257,1275.62,0.001,1256.84,1244,1320,0.0001,0.2482,6000,5862,36,37.7557,0.1576,0.0773,27,0.3316,30,51,23,0.0466,43,0.0014,0.0003
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S3662714-068-UNKNOWN.cnf,1,43.9566,0.0067,0.0067,0.0067,37.4472,0.0067,144,157,143,130,143.586,0.0207,143.045,131,156,0.0043,0.4847,750,750,61,65.268,0.0822,0.0022,50,0.5949,55,80,43,0.0014,70,0.0093,0.0012
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1986560013-06.cnf,1,862,0.0002,0.0002,0.0005,216.706,0.0002,2754,2801,2758,2713,2761.35,0.0005,2510,2714,2792,0,0.2334,13000,12646,11,12.369,0.3318,0.0783,8,0.2827,9,19,5,0.0463,14,0.0006,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,24.435,0.0048,0.0048,0.0079,19.2663,0.0048,139,150,139,127,138.419,0.0096,138.564,127,150,0.0018,0.3045,650,630,3703,3741,0.0672,0.0721,3649,0.4908,3663,3880,3649,0.0431,3862,0.0109,0.0023
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1185462553-011.cnf,1,44.6276,0.0063,0.0063,0.0063,36.8425,0.0063,153,166,153,141,152.539,0.0197,153.566,140,167,0.0042,0.4847,800,800,55,58.3796,0.0791,0.0023,44,0.605,48,77,34,0.0015,65,0.0081,0.0012
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1274825698-06-SAT.cnf,1,22.9875,0.0039,0.0039,0.0065,18.3907,0.0026,167,178,167,154,166.107,0.0077,166.33,154,178,0.0003,0.2852,810,766,3851,3859,0.0607,0.1068,3767,0.5521,3809,3951,3767,0.0669,3900,0.0111,0.0019
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,33.3343,0.0175,0.0175,0.0175,32.8111,0.0175,65.5,75,67,57,65.5852,0.0117,66.2384,56,75,0.0156,0.6026,400,400,79,83.3061,0.1172,0.0001,66,0.6886,72,106,53,0.0001,91,0.0193,0.0011
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,17.2209,0.0061,0.0061,0.0081,13.8031,0.0061,110,120,110,100,110.035,0.012,109.889,101,120,0.0024,0.3235,500,493,3832,3836.5,0.0721,0.0736,3768,0.5628,3782,3951,3768,0.0463,3938,0.0132,0.0031
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf,1,83.2474,0.0006,0.0006,0.0021,69.8208,0.0004,990.5,1016,990,960,981.434,0.0013,989.103,964,1013,0.0001,0.1782,6500,4746,1221,1093,0.0207,0.1686,706,0.4109,747,1382,692,0.1016,1355,0.0025,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,14.2533,0.0077,0.0077,0.0102,11.7805,0.0077,87,97,87,79,87.6061,0.0151,87.5237,79,97,0.0018,0.3315,400,392,3905,3938.75,0.0797,0.0736,3833,0.5879,3875,4129,3833,0.0425,4009,0.0165,0.0037
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,25.0459,0.0047,0.0047,0.0078,19.394,0.0047,141,151,141,129,140.577,0.0094,140.598,129,152,0.0018,0.301,650,639,3740,3741.5,0.0658,0.0721,3603,0.521,3683,3943,3603,0.0429,3835,0.0105,0.0023
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,737.667,0.0001,0.0001,0.0002,650.333,0.0001,5345,5391,5331,5301,5338.33,0.0003,5323.33,5281,5331,0,0.2176,25000,24426,6,6.2298,0.0037,0.0805,3,0.2618,4,10,2,0.0479,8,0.0003,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,8.6734,0.05,0.05,0.05,7.6824,0.05,20,25,20,16,20.1614,0.0459,20.1533,16,24,0.0404,0.5664,100,100,4281,4290.4286,0.1675,0.0015,4218,0.713,4245,4378,4218,0.001,4360,0.0615,0.0093
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,43.5185,0.0063,0.0063,0.0063,35.8715,0.0063,153,166,153,140,153.067,0.0197,152.627,140,166,0.0042,0.482,800,800,57,59.1111,0.0775,0.0023,45,0.6051,49,77,39,0.0015,64,0.0084,0.0012
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,47.5786,0.0056,0.0056,0.0056,37.902,0.0056,172,186,173,159,172.729,0.0179,173.323,159,187,0.0041,0.4771,900,900,48,50.7345,0.0636,0.0024,38,0.5777,42,64,30,0.0015,57,0.0073,0.0011
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,10.5296,0.0778,0.0778,0.0778,10.4552,0.0778,15,19,15,12,15.2343,0.0111,15.3742,11,19,0.0717,0.6636,90,90,4320,4350.8,0.1914,0.0001,4260,0.749,4262,4535,4260,0,4377,0.0878,0.0049
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,103.829,0.0025,0.0025,0.0025,78.8421,0.0025,382,403,383,363,383.021,0.0091,382.791,361,402,0.0017,0.4612,2000,2000,18,18.0588,0.0405,0.0024,13,0.5519,15,24,9,0.0015,20,0.0034,0.0005
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,24.3939,0.0044,0.0044,0.0058,19.5965,0.0044,152,164,152,140,151.452,0.0087,151.406,140,162,0.0007,0.3043,700,686,3720,3736.625,0.0623,0.0789,3552,0.5048,3682,3960,3552,0.0469,3881,0.0111,0.0022
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,44.2246,0.0063,0.0063,0.0063,36.8811,0.0063,153,165,154,141,152.437,0.0197,153.889,139,167,0.0044,0.4843,800,800,55,58.1754,0.0787,0.0023,45,0.6039,49,74,39,0.0015,64,0.0084,0.0012
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,34.5167,0.0083,0.0083,0.0083,29.066,0.0083,115,125,115,104,114.944,0.0243,114.511,105,125,0.0063,0.4939,600,600,87,89.9712,0.0748,0.0023,71,0.6192,78,107,63,0.0015,94,0.0104,0.0015
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,13.3515,0.0076,0.0076,0.0124,10.8837,0.0074,90,99,90,81,89.8181,0.015,89.8252,81,99,0.0034,0.3355,420,403,3879,3932,0.0781,0.0792,3849,0.5737,3877,4158,3849,0.0484,3979,0.0181,0.0038
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,49.4173,0.0056,0.0056,0.0056,40.1566,0.0056,171,186,172,159,171.614,0.0179,172.469,158,187,0.0039,0.4779,900,900,47,49.5902,0.0766,0.0024,37,0.6145,41,65,33,0.0015,54,0.0073,0.001
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,19.549,0.0318,0.0318,0.0318,19.9178,0.0318,36,43,36,30,36.1581,0.0117,36.2086,30,43,0.0283,0.6272,220,220,357,588,0.1336,0.0001,267,0.7263,322,1353,239,0.0001,496,0.0353,0.002
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,14.0635,0.0467,0.0467,0.0467,14.233,0.0467,25,30,25,20,24.9962,0.0117,24.923,20,30,0.0405,0.6433,150,150,4265,4202.5,0.1583,0.0001,4062,0.749,4096,4387,4062,0.0001,4387,0.0519,0.0028
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,46.7301,0.0063,0.0063,0.0063,38.5152,0.0063,152,165,153,139,151.93,0.0197,152.106,138,165,0.0044,0.4814,800,800,56,59.9892,0.0818,0.0022,46,0.5942,50,74,43,0.0015,66,0.009,0.0012
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,12.8464,0.0066,0.0066,0.0088,10.9432,0.0066,102,112,102,92,101.82,0.013,101.839,92,111,0.0026,0.323,460,454,3875,3909.875,0.0735,0.0798,3753,0.602,3857,4078,3753,0.0463,4050,0.0128,0.0033
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,9.0282,0.05,0.05,0.05,8.1599,0.05,20,25,20,16,20.1123,0.0459,19.9844,16,24,0.0371,0.5664,100,100,4281,4299.375,0.1672,0.0015,4244,0.7017,4253,4443,4244,0.001,4365,0.0596,0.009
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,924.4,0.0002,0.0002,0.0003,347,0.0002,4074,4144,4056,0,4076.4,0.0003,3260,3978,4078,0,0.2312,19000,18540,7,8.0552,0.5591,0.0799,5,0.2855,6,11,3,0.0476,9,0.0004,0.0001
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,21.0425,0.0292,0.0292,0.0292,21.2913,0.0292,40,46,39,33,39.7905,0.0117,39.5,33,46,0.0262,0.623,240,240,230,259.9167,0.1329,0.0001,187,0.7226,201,294,160,0.0001,252,0.0332,0.0017
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,25.7178,0.0233,0.0233,0.0233,26.0815,0.0233,49,57,49,42,49.6331,0.0117,49.3314,42,57,0.0209,0.6083,300,300,136,143.5238,0.1291,0.0001,118,0.6894,125,159,99,0.0001,148,0.026,0.0015
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,7.5094,0.1273,0.1273,0.1273,6.8975,0.1273,10,12,10,7,9.654,0.011,9.6915,7,13,0.1093,0.696,55,55,4524,4510.3333,0.2253,0.0001,4430,0.7695,4467,4583,4430,0,4568,0.1395,0.0078
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S644655157-049.cnf,1,10.3785,0.0417,0.0417,0.0417,9.3441,0.0417,24,29,24,19,23.9378,0.0454,23.8989,19,29,0.0317,0.5557,120,120,4161,4229.4286,0.1576,0.0013,4133,0.6987,4149,4440,4133,0.001,4357,0.0509,0.0076
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S318878687-017.cnf,1,19.5297,0.0318,0.0318,0.0318,20.0712,0.0318,36,43,36,30,36.4506,0.0117,36.2136,30,43,0.028,0.6265,220,220,344,489.5769,0.1394,0.0001,267,0.7233,305,626,214,0.0001,381,0.035,0.0018
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,197.271,0.0005,0.0005,0.001,97.1091,0.0005,1274,1302,1287,1239,1272.45,0.0011,1256.31,1239,1310,0.0001,0.2459,6000,5841,32,34.5,0.1487,0.0819,25,0.3247,28,47,19,0.0483,37,0.0013,0.0003
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1924010222-09.UNSAT.shuffled.cnf,1,24.0395,0.0051,0.0051,0.0085,19.056,0.0051,130,141,130,120,130.103,0.0101,130.377,119,141,0.002,0.3109,600,590,3817,3814,0.0644,0.0723,3703,0.5421,3776,3999,3703,0.0434,3875,0.011,0.0026
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,7.1947,0.0625,0.0625,0.0625,6.3588,0.0625,16,20,16,13,16.246,0.0461,16.2613,13,20,0.0434,0.5831,80,80,4406,4379.4286,0.1815,0.0015,4276,0.7336,4353,4434,4276,0.001,4415,0.0827,0.0114
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,310.353,0.0003,0.0003,0.0006,166.6,0.0003,2123,2154,2127,2108,2119.72,0.0006,2132.82,2083,2165,0.0001,0.2428,10000,9749,17,18.4121,0.0129,0.0787,12,0.3117,14,27,9,0.0465,22,0.0009,0.0002
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1818639567-059.cnf,1,13.0022,0.05,0.05,0.05,13.4412,0.05,23,28,23,19,23.1026,0.0117,23.3961,19,28,0.0453,0.6423,140,140,4257,4194,0.1592,0.0001,4058,0.7395,4090,4371,4058,0.0001,4371,0.0545,0.003
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2028777924-038.cnf,1,8.8775,0.1,0.1,0.1,8.6652,0.1,12,15,12,9,12.0707,0.0111,12.0306,9,15,0.0899,0.6801,70,70,4438,4467.2,0.2094,0.0001,4397,0.757,4421,4546,4397,0,4534,0.1095,0.0062
