@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S643238994-057-UNKNOWN.cnf,1,125159,0.0001,126000,6393,63.2857,669.8,82.2434,77.125,116.25,261,5.2165,976,0.0006,55.5,92.5,30000,0,3,3,2,5,0.0002,0.0001,9,29224,6343,6347,15,6355,0.0001,0.0001,0.0002,6299,6408.5,6393,6408.5,0.0003,42.5,0.4488,6,0.0041,0.0002,0.3411,0.0034,0.2233,0.2335,0,0.2663,0.2449,5.7931,0.4777,0.1658,0.105,0.0151,0.84,0.0283,0.0921,0.1754,0.0473,0,0.0074,0.0784,0.2624,3.3621
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1869766438-024.UNKNOWN.cnf,1,1273,0.0102,1278,58,18.9747,9.5384,20.1429,19.69,22.3901,22.3901,4003.8571,11.4905,0.0353,18.2385,21.6365,300,0.0016,3941,3929,3929,4010,0.0118,0.0051,4066,295,65.7542,66,4066,73,0.0102,0.0102,0.0169,58,65.6208,73,66,0.0196,18.2385,0.2037,4050,0.0891,0.0196,0.0675,0.0913,0.3492,0.2317,0.0008,0.652,0.2881,4.0102,0.0119,0.4482,0.2733,0.045,0.5995,0.0269,0.0897,0.1639,0.0452,0,0.0422,0.0756,0.3983,3.2441
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,125227,0.0001,126000,6347,64.25,676.6,83.1979,79,121,168,5.9432,1425,0.0006,51.75,98.5,29999,0,3,2,1,5,0.0002,0.0001,11,29267,6388.4,6388,15,6412,0.0001,0.0001,0.0002,6336,6405.5,6347,6405.5,0.0003,38.1429,0.691,8,0.0067,0.0002,0.3303,0.0129,0.2125,0.2337,0,0.2939,0.6153,5.5636,0.5383,0.164,0.0951,0.0613,0.8126,0.0279,0.0924,0.1746,0.0473,0,0.0056,0.0791,0.2233,3.3606
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,2970,0.0044,2982,140,34.5611,21.256,36.0361,34.9964,40.5037,40.5037,3689.7143,27.2708,0.0266,33.2303,38.9151,700,0.0034,3629,3577,3577,3699,0.0051,0.0022,3826,688,151.259,151,3826,163,0.0044,0.0044,0.0073,139,151.459,163,151,0.0135,33.2303,0.2034,3734,0.0611,0.0087,0.0675,0.0592,0.3005,0.2316,0.0017,0.4964,0.2165,4.0116,0.0206,0.2785,0.1979,0.0315,0.33,0.0247,0.0838,0.1653,0.04,0.0003,0.0291,0.0689,0.3417,3.2962
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,1908,0.0068,1917,88,25.1837,12.6888,26.2126,25.3925,29.0817,29.0817,3891.4286,15.5148,0.0288,24.795,27.3746,450,0.0031,3805,3774,3774,3893,0.0073,0.0034,4003,439,97.5881,97.5,4003,107,0.0069,0.0069,0.0114,88,97.6287,107,98,0.0152,24.795,0.2131,3980,0.0755,0.0136,0.0545,0.0757,0.3257,0.2301,0.0016,0.5864,0.3568,4,0.0202,0.3609,0.266,0.219,0.418,0.0271,0.0893,0.1745,0.0463,0.0005,0.0363,0.0722,0.396,3.3777
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2088689288-085.SATISFIABLE.cnf,1,1907,0.0068,1917,88,24.8321,11.8271,26.7516,25.5448,30.9341,30.9341,3908.7143,14.2136,0.0336,24.3399,29.6933,450,0.0058,3845,3743,3743,3875,0.01,0.0033,4050,439,97.8403,98,4050,107,0.0069,0.0069,0.0114,88,97.7286,107,98,0.0168,24.3399,0.2047,4036,0.0791,0.0136,0.0886,0.077,0.3271,0.2302,0.0031,0.5683,0.4047,4,0.0259,0.367,0.4255,0.0398,0.3099,0.0261,0.0937,0.1771,0.0443,0,0.1552,0.0836,0.4254,3.336
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,104349,0.0001,105000,5299,63.5,506.833,81.0534,79.8333,111.7143,161.25,6.7813,992.333,0.0008,49.9091,92,25000,0,4,3,2,6,0.0002,0.0001,11,24381,5328.33,5339,22,5354,0.0001,0.0001,0.0002,5260,5315.33,5319,5319,0.0004,33.8,0.7214,9,0.0076,0.0003,0.2973,0.0028,0.2386,0.2336,0,0.2656,0.5827,5.375,0.5175,0.1271,0.0599,0.0482,0.8468,0.0281,0.0928,0.1773,0.0467,0,0.0062,0.079,0.0709,3.3681
SAT11/random/large/unif-k5-r20-v1500-c30000-S1305346115-067-UNKNOWN.cnf,1,30000,0.0033,30000,268,60.0417,64.4104,65.762,66.2632,76.0588,93.2,25.181,80.7,0.0148,55.7391,71.12,1500,0.0085,21,18,15,24,0.0011,0.0006,34,1500,284.396,286.5,43,304,0.0033,0.0033,0.0033,268,287.095,307,289,0.0045,51.4643,0.2441,29,0.0996,0.0117,0.1222,0.086,0.4711,0.05,0.0023,0.5764,0.2033,3,0.24,0.2863,0.2668,0.052,0.0139,0.001,0.0028,0.0051,0.0015,0.0002,0.0573,0.0023,0.8477,3.0321
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,2662,0.04,2662,20,27.3432,9.4589,28.0695,28.1858,29.7435,29.7435,4224.1429,10.4917,0.0466,26.915,28.6993,125,0.0421,4163,4132,4132,4192,0.0124,0.0072,4362,125,24.8983,25,4362,30,0.04,0.04,0.04,20,24.8409,30,25,0.0496,26.915,0.2447,4336,0.152,0.0452,0.0319,0.1518,0.5522,0.047,0.0316,0.7065,0.2719,2.9677,0.0194,1.0878,0.2783,0.0711,0.0054,0.0007,0.0018,0.003,0.0011,0.003,0.0708,0.0016,0.4311,2.9309
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,1597,0.0667,1597,12,18.5709,6.4198,19.0161,19.1001,19.7982,19.7982,4394.5714,7.3937,0.0463,18.5133,19.2159,75,0.0451,4335,4321,4321,4358,0.0182,0.0119,4504,75,15.1587,15,4504,19,0.0667,0.0667,0.0667,12,15.197,19,15,0.0808,18.5133,0.271,4483,0.1897,0.0463,0.0215,0.1875,0.5869,0.047,0.0551,0.7174,0.3137,2.1081,0.0155,1.3218,0.3295,0.0907,0.0048,0.0006,0.0018,0.0033,0.001,0.0063,0.0913,0.0016,0.4228,2.7542
SAT11/random/large/unif-k7-r85-v250-c21250-S1116436500-050-UNKNOWN.cnf,1,21250,0.028,21250,35,47.0904,22.1167,48.6555,48.0049,51.1828,60.0109,223.9286,21.6302,0.0117,46.4354,49.8137,250,0.0117,178,158,142,199,0.0025,0.0017,240,250,41,41,921,48,0.028,0.028,0.028,35,41.5316,48,41,0.0317,44.3925,0.2525,214,0.132,0.0117,0.0582,0.1258,0.6217,0.0118,0.0248,0.7144,0.1831,2,0.6263,1.2054,0.2515,0.0551,0.0003,0.0001,0.0001,0.0002,0.0001,0.0008,0.086,0.0001,0.4533,2.1427
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,104285,0.0001,105000,5224,55.3333,541,74.6257,72.875,103.4,132.3333,6.3725,749.333,0.0008,47.7143,89.2,24999,0,4,3,1,6,0.0002,0.0001,10,24383,5314.5,5300.5,16,5336,0.0001,0.0001,0.0003,5280,5268,5247,5247,0.0004,39.6667,0.2562,8,0.0071,0.0003,0.2866,0.0109,0.2235,0.2338,0,0.2793,0.1912,5.3924,0.4508,0.1453,0.1353,0.0089,0.7596,0.0274,0.0918,0.1753,0.0463,0,0.0074,0.0781,0.3674,3.3555
SAT11/random/large/unif-k5-r20-v750-c15000-S64285713-004-UNKNOWN.cnf,1,15000,0.0067,15000,131,47.25,34.8528,50.5573,50.9516,55.8182,59.7333,64.4494,42.0714,0.0251,45.5441,52.7209,750,0.0159,54,49,45,60,0.0021,0.0012,86,750,142.95,143,124,155,0.0067,0.0067,0.0067,130,143.194,156,143,0.0086,41.1167,0.2284,68,0.0692,0.0207,0.0799,0.079,0.485,0.05,0.0048,0.5935,0.1962,3,0.2475,0.3979,0.1765,0.0448,0.0127,0.001,0.0027,0.0047,0.0015,0.0003,0.0304,0.0022,0.3759,2.9831
SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.4063,9.4727,28.4903,28.4205,28.88,28.88,4413.6,9.6793,0.0111,28.0547,28.69,80,0.0111,4377,4338,4338,4406,0.0069,0.0054,4475,80,13.835,14,4475,17,0.0875,0.0875,0.0875,10,13.7451,17,14,0.0931,28.0547,0.3017,4472,0.1989,0.0111,0.0098,0.1982,0.6706,0.0112,0.0808,0.7556,0.2517,2,0.0121,1.7599,0.26,0.0944,0.0001,0,0.0001,0.0001,0,0.0031,0.0917,0.0001,0.4177,2.1127
SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.5571,8.571,25.6623,25.8168,26.0076,26.0076,4454.4,8.8384,0.0111,25.0936,25.8362,70,0.0111,4410,4360,4360,4445,0.0091,0.0063,4577,70,12.0252,12,4577,15,0.1,0.1,0.1,9,12.1619,15,12,0.1071,25.0936,0.3152,4480,0.2096,0.0111,0.0124,0.2082,0.6786,0.0112,0.0912,0.7675,0.264,2,0.0164,1.8019,0.2762,0.1006,0.0002,0,0.0001,0.0001,0,0.003,0.1049,0.0001,0.4229,2.0075
SAT11/random/large/unif-k5-r20-v750-c15000-S957625236-045-UNKNOWN.cnf,1,15000,0.0067,15000,132,48.28,33.9111,51.0479,51.0213,55.8542,60.1032,65.2614,41.4089,0.0258,46.3077,54.1982,750,0.0155,55,49,44,62,0.0021,0.0012,84,750,143.345,144,127,156,0.0067,0.0067,0.0067,130,143.701,156,144,0.0087,43.8261,0.2245,69,0.0679,0.0207,0.0719,0.0786,0.4836,0.05,0.0045,0.5894,0.1873,3,0.2504,0.4171,0.176,0.0397,0.0149,0.001,0.0028,0.0054,0.0016,0.0005,0.0295,0.0023,0.4551,3.0219
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S901912629-090-UNKNOWN.cnf,1,20886,0.0006,21000,1035,38.925,90.2,42.0619,41.7018,48.0588,52.7363,47.7909,141.585,0.0034,36.4615,44.9429,5000,0.0002,38,33,26,44,0.0009,0.0003,66,4874,1064,1064,103,1102,0.0006,0.0006,0.0012,1023,1062.74,1085,1061,0.0016,33.5333,0.2293,54,0.0271,0.0013,0.1036,0.0217,0.2484,0.2334,0.0001,0.3548,0.1553,5,0.3251,0.098,0.1248,0.0152,0.5417,0.0273,0.0915,0.171,0.0462,0,0.012,0.0805,0.2785,3.363
SAT11/random/large/unif-k5-r20-v1250-c25000-S313445894-099-UNKNOWN.cnf,1,25000,0.004,25000,222,57.3824,53.1366,62.5204,61.2308,72.5574,76.9545,32.011,68.7036,0.0178,53.8095,67.8571,1250,0.0092,27,24,18,31,0.0015,0.0007,41,1250,239.385,239,71,253,0.004,0.004,0.004,225,238.557,256,240,0.0054,50.3939,0.2742,35,0.05,0.0137,0.1105,0.0832,0.47,0.05,0.0024,0.5794,0.3257,3,0.256,0.3021,0.131,0.0819,0.0232,0.001,0.0028,0.0051,0.0015,0.0003,0.0239,0.0023,0.335,3.0354
SAT11/random/large/unif-k7-r85-v250-c21250-S381985918-018-UNKNOWN.cnf,1,21250,0.028,21250,35,48.1209,21.9315,49.6914,49.4682,53.3141,58.9761,239.3929,21.7964,0.0117,46.3158,50.7773,250,0.0117,187,173,151,198,0.0027,0.0017,313,250,41.3307,41,794,49,0.028,0.028,0.028,34,41.4695,49,41,0.031,45.7053,0.2546,245,0.1344,0.0117,0.0571,0.138,0.6215,0.0118,0.0244,0.7165,0.191,2,0.5141,1.197,0.2059,0.0615,0.0003,0.0001,0.0001,0.0002,0.0001,0.001,0.056,0.0001,0.4152,2.1271
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S380157195-014.SATISFIABLE.cnf,1,1901,0.0069,1917,87,25.0392,12.8297,26.4906,25.4252,30.0567,30.0567,3925.5714,15.6735,0.0279,23.7679,29.5908,450,0.0053,3842,3827,3827,3920,0.0089,0.0034,4052,434,96.2443,96,4052,106,0.007,0.007,0.0115,87,96.0299,105,96,0.0153,23.7679,0.2048,4021,0.0759,0.0139,0.0837,0.075,0.327,0.2283,0.0026,0.5746,0.2721,4,0.021,0.3625,0.2624,0.0373,0.3206,0.025,0.0882,0.1611,0.0455,0,0.0348,0.0777,0.3767,3.3103
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1110880865-004.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.5153,11.9206,35.9378,35.031,39.0749,39.0749,4103.1429,13.2272,0.0456,33.5832,37.7006,175,0.0392,3994,3988,3988,4037,0.008,0.0051,4391,175,34.8097,35,4391,41,0.0286,0.0286,0.0286,29,34.7645,41,35,0.0365,33.5832,0.2365,4239,0.1312,0.0425,0.0508,0.1314,0.5324,0.047,0.0217,0.6748,0.2723,3,0.0346,0.9292,0.2665,0.063,0.0091,0.0006,0.0019,0.0034,0.0009,0.0024,0.0603,0.0017,0.4206,2.9649
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,2130,0.05,2130,16,22.8011,7.846,23.5531,23.3401,25.2968,25.2968,4283.1429,8.7535,0.0465,22.7919,23.8163,100,0.0437,4239,4222,4222,4258,0.015,0.0093,4430,100,20.0454,20,4430,25,0.05,0.05,0.05,16,20.0789,24,20,0.0596,22.7919,0.2578,4316,0.1687,0.0459,0.0342,0.1638,0.568,0.0469,0.039,0.7245,0.2967,2.6566,0.0153,1.1989,0.308,0.0797,0.006,0.0007,0.0017,0.003,0.0009,0.0023,0.0798,0.0014,0.4281,2.7837
SAT11/random/medium/unif-k7-r89-v60-c5340-S1831136826-075.UNKNOWN.cnf,1,5340,0.1167,5340,8,22.5398,7.6137,22.6427,22.5671,23.0966,23.0966,4503.4,7.8964,0.011,22.2968,22.7132,60,0.011,4485,4418,4418,4493,0.0101,0.0074,4619,60,10.4551,10,4619,13,0.1167,0.1167,0.1167,8,10.4062,13,10,0.1262,22.2968,0.3212,4502,0.2183,0.011,0.0116,0.2187,0.6903,0.0112,0.1058,0.7728,0.2714,2,0.0144,1.9006,0.2786,0.1084,0.0001,0,0.0001,0.0001,0,0.0052,0.1078,0.0001,0.4248,1.9044
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,2323,0.0056,2343,109,28.8798,15.4512,30.1399,29.4887,32.6095,32.6095,3809.5714,19.0946,0.0232,28.1707,32.4091,550,0.0022,3773,3634,3634,3838,0.0069,0.0027,3906,538,119.005,119,3906,129,0.0056,0.0056,0.0074,109,119.094,129,119,0.0116,28.1707,0.206,3887,0.0676,0.0111,0.0533,0.0683,0.3148,0.2316,0.0013,0.537,0.2611,4.0037,0.0225,0.3204,0.2414,0.0339,0.5045,0.025,0.0917,0.1784,0.0457,0,0.0327,0.0752,0.3739,3.3012
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1592669696-022.SATISFIABLE.cnf,1,3727,0.0286,3727,29,34.2444,12.8424,35.4899,35.5456,36.9425,36.9425,4099.5714,14.0357,0.0453,33.9285,36.8459,175,0.0373,4038,4032,4032,4045,0.008,0.0053,4258,175,34.5415,34,4258,41,0.0286,0.0286,0.0286,29,34.508,41,34,0.0346,33.9285,0.2323,4237,0.1337,0.0426,0.0301,0.1357,0.5333,0.047,0.0196,0.6859,0.2491,3,0.0229,0.9443,0.2747,0.0637,0.0134,0.0006,0.0019,0.004,0.001,0.0019,0.0829,0.0014,0.4329,2.9166
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S224791863-033.UNKNOWN.cnf,1,2544,0.0051,2556,120,30.5134,16.7594,32.1957,31.568,36.1614,36.1614,3815.4286,21.6727,0.0216,29.7649,34.998,600,0.0039,3770,3686,3686,3810,0.0055,0.0025,3915,588,130.429,131,3915,141,0.0051,0.0051,0.0085,120,130.664,142,130,0.0106,29.7649,0.2026,3907,0.0653,0.0102,0.0699,0.0689,0.311,0.2311,0.002,0.5186,0.3569,4,0.0191,0.3001,0.236,0.0393,0.321,0.0247,0.0844,0.1625,0.0424,0,0.0323,0.0715,0.3483,3.2971
SAT11/random/medium/unif-k7-r89-v80-c7120-S474185167-033.SATISFIABLE.cnf,1,7120,0.0875,7120,10,28.3487,9.7005,28.5736,28.372,29.3166,29.3166,4416.4,9.8338,0.0111,28.2105,28.6203,80,0.0111,4358,4338,4338,4385,0.0074,0.0055,4545,80,13.6838,14,4545,17,0.0875,0.0875,0.0875,10,13.7232,17,14,0.0958,28.2105,0.3027,4456,0.2003,0.0111,0.0138,0.1933,0.6703,0.0112,0.0781,0.7484,0.2627,2,0.0171,1.7922,0.2486,0.0948,0.0002,0,0.0001,0.0001,0,0.0032,0.0928,0.0001,0.4134,2.0649
SAT11/random/medium/unif-k7-r89-v70-c6230-S2045410966-069.SATISFIABLE.cnf,1,6230,0.1,6230,9,25.6296,8.5197,25.7436,25.6631,26.182,26.182,4433.2,8.815,0.0111,25.5792,25.6641,70,0.0111,4384,4355,4355,4393,0.008,0.0061,4522,70,12.0567,12,4522,15,0.1,0.1,0.1,9,12.1403,15,12,0.1103,25.5792,0.3091,4512,0.2076,0.0111,0.0086,0.2058,0.6795,0.0112,0.0888,0.7608,0.2715,2,0.0157,1.7996,0.266,0.0991,0.0002,0,0.0001,0.0001,0,0.0027,0.0997,0.0001,0.4178,2.096
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,2546,0.0051,2556,119,29.9869,19.2836,32.3752,30.3663,37.217,37.217,3779.4286,24.6545,0.0224,28.9764,36.8109,600,0.0039,3710,3670,3670,3723,0.0055,0.0025,3959,589,129.622,130,3959,140,0.0051,0.0051,0.0085,119,129.178,140,129,0.0122,28.9764,0.2062,3902,0.068,0.0101,0.0972,0.0651,0.3068,0.2313,0.002,0.5365,0.2229,4,0.0268,0.2983,0.2144,0.034,0.3463,0.0228,0.0822,0.1549,0.042,0,0.0337,0.0678,0.3828,3.3286
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1744841484-003.SATISFIABLE.cnf,1,2969,0.0044,2982,140,34.025,17.8645,36.1473,34.4658,42.4387,42.4387,3648.7143,22.2332,0.0199,33.9806,38.2725,700,0.002,3563,3435,3435,3695,0.0064,0.0022,3765,686,151.452,151,3765,163,0.0044,0.0044,0.0073,140,151.66,163,152,0.0101,33.9806,0.2133,3714,0.0616,0.0088,0.0812,0.0596,0.3053,0.2311,0.001,0.5178,0.2645,4.0248,0.0287,0.2793,0.2325,0.0301,0.5595,0.0279,0.0943,0.1814,0.0469,0.0003,0.0284,0.078,0.3541,3.3124
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,62563,0.0002,63000,0,50.5714,257.182,59.6007,57.625,78.1429,105.0909,12.217,640.625,0.0012,43.125,67.6875,15000,0.0001,8,7,4,11,0.0003,0.0001,19,14604,3200.64,3193,33,3243,0.0002,0.0002,0.0003,3162,2794.88,3226,3173,0.0006,34.3846,0.7026,15,0.0112,0.0004,0.2276,0.4043,0.2336,0.2334,0,0.2891,0.9618,5.0263,0.4284,0.0794,0.0791,0.2093,0.8181,0.0275,0.0918,0.1741,0.0467,0,0.0065,0.0787,0.1602,3.3728
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S690749326-001.UNKNOWN.cnf,1,1694,0.0077,1704,77,23.1007,12.6254,23.8191,24.1292,25.4919,25.4919,3916.5714,15.5977,0.0319,21.327,25.0661,400,0.0059,3870,3862,3862,3918,0.0094,0.0039,3964,390,86.0802,86,3964,95,0.0078,0.0078,0.0128,77,86.1355,95,86,0.0159,21.327,0.2034,3960,0.0818,0.0153,0.0538,0.0803,0.3315,0.2302,0.0035,0.6311,0.3392,4,0.0101,0.3744,0.3095,0.0429,0.3092,0.0264,0.0848,0.1606,0.041,0.0006,0.0511,0.0731,0.4142,3.3417
SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,40000,0.0025,40000,364,66.4706,79.9176,73.3461,71.5625,87.8462,109.1875,18.2727,111.21,0.0122,60.4545,78.875,2000,0.0063,15,13,9,18,0.0008,0.0005,24,2000,382.2,381,36,401,0.0025,0.0025,0.0025,362,379.756,403,381,0.0034,49.2857,0.4608,20,0.0399,0.0091,0.1518,0.0996,0.4634,0.05,0.0017,0.5527,0.721,3,0.2464,0.2254,0.1151,0.3658,0.0164,0.001,0.0028,0.0051,0.0015,0.0001,0.0185,0.0024,0.2948,3.0618
SAT11/random/medium/unif-k7-r89-v90-c8010-S1475406203-080.UNKNOWN.cnf,1,8010,0.0778,8010,12,31.2588,10.455,31.3211,31.3308,32.0622,32.0622,4381.25,10.6857,0.0111,30.6324,32.0622,90,0.0111,4295,4280,4280,4451,0.0066,0.005,4499,90,15.3914,15,4499,19,0.0778,0.0778,0.0778,12,15.3228,19,15,0.0871,30.6324,0.2953,4499,0.1895,0.0111,0.0162,0.1913,0.6623,0.0112,0.072,0.7588,0.242,2,0.0218,1.692,0.2417,0.0907,0.0001,0,0.0001,0.0001,0,0.0032,0.0871,0.0001,0.4087,2.0938
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,2330,0.0056,2343,108,27.3653,16.2036,29.303,27.8994,33.0964,33.0964,3850.5714,19.7899,0.0232,26.8871,32.593,550,0.0043,3723,3715,3715,3852,0.0069,0.0028,4037,536,117.815,118,4037,128,0.0057,0.0057,0.0093,108,118.109,129,118,0.012,26.8871,0.2095,4016,0.0675,0.0112,0.0817,0.0689,0.3062,0.23,0.0021,0.5169,0.264,4,0.0318,0.3174,0.2492,0.0342,0.444,0.0238,0.0908,0.1694,0.0439,0.0004,0.0333,0.0743,0.3741,3.3499
SAT11/random/medium/unif-k7-r89-v70-c6230-S1960545292-083.UNKNOWN.cnf,1,6230,0.1,6230,9,25.6508,8.4507,25.759,25.7323,26.0301,26.0301,4441.8,8.7236,0.0111,25.5096,25.872,70,0.0111,4390,4360,4360,4401,0.0091,0.0065,4582,70,12.1497,12,4582,15,0.1,0.1,0.1,9,12.0776,15,12,0.1133,25.5096,0.312,4476,0.207,0.0111,0.007,0.208,0.6802,0.0112,0.091,0.7563,0.2738,2,0.018,1.8176,0.266,0.1011,0.0002,0,0.0001,0.0001,0,0.0043,0.0994,0.0001,0.4154,2.126
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,2758,0.0047,2769,130,32.5426,19.3754,34.1957,33.0278,38.9903,38.9903,3738.5714,24.7669,0.0196,30.6554,37.7324,650,0.0036,3682,3603,3603,3684,0.0058,0.0023,3943,639,140.519,141,3943,152,0.0047,0.0047,0.0078,129,140.704,152,141,0.0105,30.6554,0.2069,3835,0.0619,0.0094,0.0814,0.0614,0.3019,0.2317,0.0018,0.5166,0.2334,4.0031,0.0284,0.2888,0.2102,0.0318,0.3644,0.0239,0.0865,0.1713,0.0429,0.0004,0.0311,0.0721,0.3537,3.2986
SAT11/random/medium/unif-k7-r89-v60-c5340-S385597856-055.SATISFIABLE.cnf,1,5340,0.1167,5340,8,22.6794,7.2822,22.7553,22.6887,23.2204,23.2204,4521.4,7.7583,0.011,22.3918,22.796,60,0.011,4484,4464,4464,4510,0.0105,0.0077,4605,60,10.5034,10,4605,14,0.1167,0.1167,0.1167,8,10.4927,13,10,0.126,22.3918,0.3187,4544,0.2176,0.011,0.0118,0.2193,0.6925,0.0112,0.1062,0.7737,0.2824,2,0.011,1.8627,0.2904,0.1067,0.0001,0,0.0001,0.0001,0,0.0051,0.1079,0.0001,0.4234,2.0866
