@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC

@DATA
FolioSuite/SchurCompetition/20.2.schur.lp.gz,1,7.33,0,0,538,0,1,0,1,32,211,8.6875,0.8535,0.0118,52,0.6154,11.8125
FolioSuite/SchurCompetition/15.1.schur.lp.gz,1,8.02,0,0,582,0,1,0,1,32,225,8.3438,0.8831,0.0119,43,0.7442,10.4062
FolioSuite/SchurCompetition/15.4.schur.lp.gz,1,10.3,0,0,627,0,1,0,1,32,227,10.8125,0.883,0.012,67,0.4776,17.1562
FolioSuite/SchurNumbers/15.3.schur.sm.gz,1,9.83,0,0,665,0,1,0,1,32,230,10.4062,0.8563,0.0161,59,0.5424,14.9375
FolioSuite/SchurNumbers/15.1.schur.sm.gz,1,9.07,0,0,617,0,1,0,1,32,230,9.9062,0.8561,0.0161,52,0.6154,13.5938
FolioSuite/SchurNumbers/15.20.schur.sm.gz,1,12.36,0,0,535,0,1,0,1,33,230,8.2727,0.8564,0.0161,74,0.4459,13.5758
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,288,?,0.2215,0.1139,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,184,?,0.2199,0.1204,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s2.dlv.dat.lp.lp.gz,1,?,0,0,164,0,1,0,1,32,38,4.2188,0.2697,0.0712,50,0.64,9.6875
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s2.dlv.dat.lp.lp.gz,1,15.49,0,0,578,0,1,0,1,33,444,12.2424,0.2224,0.1102,112,0.2946,72.3636
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s3.dlv.dat.lp.lp.gz,1,?,0,0,667,0,1,0,1,33,1158,10.8485,0.2352,0.0593,222,0.1486,175.7576
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s5.dlv.dat.lp.lp.gz,1,18.3,0,0,1189,0,1,0,1,32,3180,13.6875,0.2345,0.0621,166,0.1928,133.0312
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s5.dlv.dat.lp.lp.gz,1,8.68,0,0,520,0,1,0,1,36,476,6.4722,0.2253,0.0706,109,0.3303,19.5833
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,806,0,1,0,1,33,1620,11.697,0.2356,0.0576,175,0.1886,141.2424
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s3.dlv.dat.lp.lp.gz,1,13.42,0,0,867,0,1,0,1,32,850,14.25,0.2271,0.0914,112,0.2857,76.2812
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,420,?,0.2287,0.0854,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s5.dlv.dat.lp.lp.gz,1,8.41,0,0,381,0,1,0,1,33,904,7.6667,0.2275,0.0902,251,0.1315,72.5455
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s3.dlv.dat.lp.lp.gz,1,13.18,0,0,578,0,1,0,1,32,975,12.5625,0.232,0.0718,142,0.2254,95.9688
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s5.dlv.dat.lp.lp.gz,1,13.29,0,0,916,0,1,0,1,33,2463,23.7879,0.2361,0.0557,176,0.1875,137.4848
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,162,0,1,0,1,32,56,4.3125,0.3043,0.029,46,0.6957,8.2812
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,600,?,0.2264,0.0943,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,656,0,1,0,1,32,672,10.625,0.2333,0.0473,182,0.1758,93.75
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s5.dlv.dat.lp.lp.gz,1,?,0,0,1524,0,1,0,1,32,2100,19.9375,0.2336,0.0654,184,0.1739,147.8438
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s3.dlv.dat.lp.lp.gz,1,9.26,0,0,339,0,1,0,1,32,291,9.0625,0.2344,0.1166,86,0.3721,30.375
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,162,0,1,0,1,32,77,4.3125,0.3106,0.0221,48,0.6667,9.7812
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,148,0,1,0,1,32,8,3.1875,0.2937,0.014,42,0.7619,3.9688
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s4.dlv.dat.lp.lp.gz,1,?,0,0,1435,0,1,0,1,32,920,19.4062,0.2281,0.0875,114,0.2807,79
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,645,?,0.2294,0.0822,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806,0,1,0,1,33,1956,11.697,0.2361,0.0558,148,0.223,114.2424
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518,0,1,0,1,32,3970,5.6875,0.2347,0.0612,108,0.2963,63.2188
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s4.dlv.dat.lp.lp.gz,1,?,0,0,168,0,1,0,1,32,44,4.0312,0.3011,0.0394,45,0.7111,5.3438
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s3.dlv.dat.lp.lp.gz,1,10.86,0,0,349,0,1,0,1,32,342,9.9375,0.2349,0.1145,82,0.3902,33.7188
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,270,?,0.2273,0.0909,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s5.dlv.dat.lp.lp.gz,1,8.29,0,0,326,0,1,0,1,32,1618,6.3438,0.2296,0.0815,239,0.1339,72.4688
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g5_s5.dlv.dat.lp.lp.gz,1,18.3,0,0,1189,0,1,0,1,32,2820,13.6875,0.2343,0.0629,166,0.1928,133.0312
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,168,0,1,0,1,32,61,4.0312,0.3066,0.0346,45,0.7111,5.3438
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g4_s5.dlv.dat.lp.lp.gz,1,7.96,0,0,326,0,1,0,1,32,1856,6.3438,0.2299,0.0802,241,0.1328,74.4688
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s3.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,540,?,0.2303,0.0789,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s5.dlv.dat.lp.lp.gz,1,13.29,0,0,916,0,1,0,1,33,3477,23.7879,0.2369,0.0526,176,0.1875,137.4848
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g5_s6.dlv.dat.lp.lp.gz,1,9.26,0,0,504,0,1,0,1,32,1950,6.0938,0.2326,0.0695,185,0.173,81.4688
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s6.dlv.dat.lp.lp.gz,1,10.86,0,0,349,0,1,0,1,32,1215,9.9375,0.2319,0.0985,82,0.3902,33.7188
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s4.dlv.dat.lp.lp.gz,1,8.17,0,0,262,0,1,0,1,32,318,6.25,0.2308,0.1165,104,0.3077,33.875
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s5.dlv.dat.lp.lp.gz,1,?,0,0,162,0,1,0,1,32,73,4.3125,0.31,0.024,46,0.6957,8.2812
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g6_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,576,?,0.2331,0.0678,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,320,?,0.2243,0.0748,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,177,0,1,0,1,34,78,4.0588,0.3075,0.0404,38,0.8947,5.5882
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,96,?,0.2339,0.1468,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s4.dlv.dat.lp.lp.gz,1,15.19,0,0,599,0,1,0,1,33,1630,14.7273,0.2333,0.0667,141,0.234,103.4242
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,148,0,1,0,1,32,8,3.1875,0.3023,0.0061,42,0.7619,3.9688
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g3_s5.dlv.dat.lp.lp.gz,1,7.33,0,0,262,0,1,0,1,32,483,6.25,0.2298,0.1121,104,0.3077,33.875
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp.gz,1,7.73,0,0,310,0,1,0,1,32,204,9.125,0.2371,0.1355,85,0.3765,39.3125
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s4.dlv.dat.lp.lp.gz,1,?,0,0,806,0,1,0,1,33,1284,11.6364,0.2348,0.0607,168,0.1964,134.2424
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s4.dlv.dat.lp.lp.gz,1,14.39,0,0,1724,0,1,0,1,33,1400,21.3939,0.2291,0.0835,121,0.2727,86.303
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s4.dlv.dat.lp.lp.gz,1,10.86,0,0,349,0,1,0,1,32,570,9.9375,0.2336,0.1057,82,0.3902,33.7188
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g4_s4.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,760,?,0.2275,0.09,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,104,?,0.2179,0.1012,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,168,0,1,0,1,32,31,4.0312,0.2908,0.0501,45,0.7111,5.3438
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g3_s5.dlv.dat.lp.lp.gz,1,6.82,0,0,312,0,1,0,1,32,735,8.5625,0.2321,0.1034,91,0.3516,31.8438
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s5.dlv.dat.lp.lp.gz,1,7.96,0,0,326,0,1,0,1,32,2094,6.3438,0.2302,0.0793,241,0.1328,74.4688
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s2.dlv.dat.lp.lp.gz,1,?,0,0,164,0,1,0,1,32,30,4.2188,0.2687,0.0746,46,0.6957,7.25
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s3.dlv.dat.lp.lp.gz,1,15.48,0,0,889,0,1,0,1,33,556,15.6061,0.2262,0.0953,106,0.3113,70.8788
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g3_s5.dlv.dat.lp.lp.gz,1,10.86,0,0,349,0,1,0,1,32,861,9.9375,0.2326,0.1012,82,0.3902,33.7188
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,145,0,1,0,1,33,8,3.1515,0.2839,0.0252,43,0.7674,3.8485
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806,0,1,0,1,33,2628,11.697,0.2366,0.0536,148,0.223,114.2424
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.lp.gz,1,7.64,0,0,294,0,1,0,1,33,1569,8.1212,0.2327,0.0957,116,0.2845,46.2424
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,164,0,1,0,1,32,39,4.2188,0.2932,0.0423,48,0.6667,7.3125
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g6_s4.dlv.dat.lp.lp.gz,1,17.42,0,0,806,0,1,0,1,33,2292,11.697,0.2364,0.0545,148,0.223,114.2424
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g2_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,8,?,0.2609,0.058,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g6_s6.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,1428,?,0.2341,0.0442,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g4_s6.dlv.dat.lp.lp.gz,1,8.16,0,0,321,0,1,0,1,32,1936,6.3125,0.2298,0.0806,236,0.1356,73.5312
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g3_s4.dlv.dat.lp.lp.gz,1,7.66,0,0,248,0,1,0,1,32,168,5.3438,0.228,0.0912,153,0.2092,17.75
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g4_s6.dlv.dat.lp.lp.gz,1,7.3,0,0,411,0,1,0,1,32,2932,5.0938,0.2308,0.0766,106,0.3019,23.125
FolioSuite/SocialGolfer/csp010-SocialGolfer_w5_g5_s3.dlv.dat.lp.lp.gz,1,?,0,0,578,0,1,0,1,32,830,12.5625,0.2317,0.0733,142,0.2254,95.9688
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g5_s4.dlv.dat.lp.lp.gz,1,17.56,0,0,602,0,1,0,1,32,1150,15.1875,0.2324,0.0703,168,0.1905,100.9375
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s2.dlv.dat.lp.lp.gz,1,?,0,0,501,0,1,0,1,32,340,11.375,0.2219,0.1123,107,0.2991,57.1875
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518,0,1,0,1,32,4475,5.6875,0.2349,0.0604,108,0.2963,63.2188
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g6_s3.dlv.dat.lp.lp.gz,1,17.7,0,0,667,0,1,0,1,33,1560,10.9697,0.2357,0.0572,228,0.1447,184.7273
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s6.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,2772,?,0.2356,0.0576,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w8_g2_s6.dlv.dat.lp.lp.gz,1,?,0,0,162,0,1,0,1,32,98,4.3125,0.3142,0.0194,48,0.6667,9.7812
FolioSuite/SocialGolfer/csp010-SocialGolfer_w7_g2_s3.dlv.dat.lp.lp.gz,1,?,0,0,164,0,1,0,1,32,43,4.2188,0.2938,0.0401,50,0.64,8.5312
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s3.dlv.dat.lp.lp.gz,1,12.6,0,0,716,0,1,0,1,32,654,13.2188,0.2266,0.0936,114,0.2807,73.9062
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g5_s6.dlv.dat.lp.lp.gz,1,7.28,0,0,518,0,1,0,1,32,3465,5.6875,0.2344,0.0622,108,0.2963,63.2188
FolioSuite/SocialGolfer/csp010-SocialGolfer_w3_g6_s2.dlv.dat.lp.lp.gz,1,?,?,?,?,?,?,?,?,?,372,?,0.2319,0.0726,?,?,?
FolioSuite/SocialGolfer/csp010-SocialGolfer_w2_g4_s6.dlv.dat.lp.lp.gz,1,8.37,0,0,413,0,1,0,1,32,664,7.5,0.226,0.0679,133,0.2406,23.1562
FolioSuite/SocialGolfer/csp010-SocialGolfer_w4_g6_s3.dlv.dat.lp.lp.gz,1,?,0,0,1425,0,1,0,1,32,957,21.0625,0.2347,0.0612,185,0.173,155.9375
FolioSuite/SocialGolfer/csp010-SocialGolfer_w6_g4_s6.dlv.dat.lp.lp.gz,1,7.99,0,0,326,0,1,0,1,32,2268,6.3438,0.2303,0.0788,245,0.1306,72.8438
FolioSuite/Sokoban-Hard/handmade_soko013.lp-34-861.sm.gz,1,3.38,11,0.2558,817,131,0.8618,0.1382,0.7442,32,8339,4.6875,0.147,0.0651,136,0.2353,12.4062
FolioSuite/Sokoban-Hard/handmade_soko033.lp-17-20100.sm.gz,1,4.57,15,0.3191,818,409,0.6667,0.3333,0.6809,32,2139,7.4062,0.1554,0.0637,100,0.32,58.2188
FolioSuite/Sokoban-Hard/handmade_soko049.lp-15-1630.sm.gz,1,4.45,6,0.1579,295,54,0.8453,0.1547,0.8421,32,1144,4.6562,0.1509,0.0654,217,0.1475,28.9375
FolioSuite/Sokoban-Hard/handmade_soko022.lp-20-14778.sm.gz,1,3.01,5,0.1316,338,51,0.8689,0.1311,0.8684,33,1733,3.7273,0.1528,0.0692,119,0.2773,30.9394
FolioSuite/Sokoban-Hard/handmade_soko035.lp-21-269.sm.gz,1,3.49,15,0.3125,227,213,0.5159,0.4841,0.6875,33,2322,4.0909,0.1439,0.0707,183,0.1803,49.2727
FolioSuite/Sokoban-Hard/handmade_soko026.lp-17-524.sm.gz,1,3.79,10,0.2381,1145,68,0.9439,0.0561,0.7619,32,1122,4.9062,0.1518,0.0628,121,0.2645,36
FolioSuite/Sokoban-Hard/handmade_soko029.lp-33-20100.sm.gz,1,2.79,10,0.2381,292,162,0.6432,0.3568,0.7619,32,4905,3.1875,0.1403,0.0704,117,0.2735,37.875
FolioSuite/Sokoban-Hard/handmade_soko009.lp-16-290.sm.gz,1,3.83,17,0.3469,441,176,0.7147,0.2853,0.6531,32,1533,4.75,0.1487,0.0668,159,0.2013,34.5625
FolioSuite/Sokoban-Hard/handmade_soko021.lp-17-1565.sm.gz,1,3.95,7,0.175,384,62,0.861,0.139,0.825,33,1539,5.5152,0.1592,0.0602,129,0.2558,45.9697
FolioSuite/Sokoban-Hard/handmade_soko022.lp-16-259.sm.gz,1,3.31,5,0.1351,168,27,0.8615,0.1385,0.8649,32,1365,4.4375,0.1533,0.0691,173,0.185,51.3438
FolioSuite/Sokoban-Hard/handmade_soko035.lp-25-1574.sm.gz,1,3.22,60,0.6522,296,770,0.2777,0.7223,0.3478,32,2806,4.5312,0.1435,0.0708,256,0.125,42.3438
FolioSuite/Sokoban-Hard/handmade_soko008.lp-32-20100.sm.gz,1,7.07,4,0.1111,452,49,0.9022,0.0978,0.8889,32,6343,2.1875,0.1448,0.0657,47,0.6809,5.4062
FolioSuite/Sokoban-Hard/handmade_soko013.lp-36-9550.sm.gz,1,3.42,11,0.2558,821,131,0.8624,0.1376,0.7442,32,8851,4.8125,0.147,0.0651,138,0.2319,12.5312
FolioSuite/Sokoban-Hard/handmade_soko025.lp-22-13878.sm.gz,1,3.29,23,0.4182,683,394,0.6342,0.3658,0.5818,32,1906,5.5,0.1407,0.0689,162,0.1975,36.4375
FolioSuite/Sokoban-Hard/handmade_soko035.lp-27-4470.sm.gz,1,3.2,23,0.4182,594,326,0.6457,0.3543,0.5818,32,3048,5.4375,0.1434,0.0708,112,0.2857,61.9688
FolioSuite/Sokoban-Hard/handmade_soko046.lp-19-19503.sm.gz,1,4.74,11,0.2558,474,119,0.7993,0.2007,0.7442,32,2575,5.1562,0.1528,0.0623,134,0.2388,37
FolioSuite/Sokoban-Hard/handmade_soko051.lp-14-2378.sm.gz,1,4.03,43,0.5733,261,496,0.3448,0.6552,0.4267,32,1730,3.5625,0.1549,0.0672,209,0.1531,31.3125
FolioSuite/Sokoban-Hard/handmade_soko035.lp-26-2574.sm.gz,1,3.58,21,0.3962,348,434,0.445,0.555,0.6038,32,2927,4.5312,0.1434,0.0708,194,0.1649,56.0625
FolioSuite/Sokoban-Hard/handmade_soko019.lp-20-836.sm.gz,1,4.75,6,0.1538,794,45,0.9464,0.0536,0.8462,33,1750,4.6061,0.139,0.0702,203,0.1626,22.2727
FolioSuite/Sokoban-Hard/handmade_soko001.lp-17-4145.sm.gz,1,3.86,7,0.1707,326,50,0.867,0.133,0.8293,34,1451,3.8824,0.1715,0.0591,113,0.3009,47.1176
FolioSuite/Sokoban-Hard/handmade_soko042.lp-14-1747.sm.gz,1,3.55,34,0.5152,552,220,0.715,0.285,0.4848,32,1633,6.0312,0.1548,0.0673,117,0.2735,46.0312
FolioSuite/Sokoban-Hard/handmade_soko047.lp-19-8149.sm.gz,1,3.28,11,0.2558,1158,170,0.872,0.128,0.7442,32,1691,7.7188,0.146,0.066,140,0.2286,49.625
FolioSuite/Sokoban-Hard/handmade_soko013.lp-31-337.sm.gz,1,3.25,11,0.2558,811,131,0.8609,0.1391,0.7442,32,7571,4.5,0.1471,0.0651,133,0.2406,12.2188
FolioSuite/Sokoban-Hard/handmade_soko031.lp-17-547.sm.gz,1,3.66,14,0.3043,189,76,0.7132,0.2868,0.6957,32,1641,3.5625,0.1574,0.0658,153,0.2092,21.125
FolioSuite/Sokoban-Hard/handmade_soko025.lp-23-20100.sm.gz,1,4.62,23,0.4182,710,394,0.6431,0.3569,0.5818,32,1997,5.6875,0.1407,0.0689,172,0.186,38.8438
FolioSuite/Sokoban-Hard/handmade_soko032.lp-15-488.sm.gz,1,3.22,19,0.3725,225,88,0.7188,0.2812,0.6275,32,1439,4.4062,0.1617,0.0676,151,0.2119,24.3438
FolioSuite/Sokoban-Hard/handmade_soko026.lp-20-4343.sm.gz,1,5,17,0.34,419,151,0.7351,0.2649,0.66,33,1332,8.4545,0.1516,0.0629,243,0.1358,61.697
FolioSuite/Sokoban-Hard/handmade_soko027.lp-16-343.sm.gz,1,3.2,5,0.1351,494,108,0.8206,0.1794,0.8649,32,2154,5.9062,0.1393,0.0693,143,0.2238,49.8125
FolioSuite/Sokoban-Hard/handmade_soko035.lp-22-542.sm.gz,1,3.2,15,0.3191,221,213,0.5092,0.4908,0.6809,32,2443,4.875,0.1438,0.0707,187,0.1711,61.375
FolioSuite/Sokoban-Hard/handmade_soko034.lp-13-207.sm.gz,1,4.47,11,0.2558,346,87,0.7991,0.2009,0.7442,32,2280,3.875,0.1473,0.0667,198,0.1616,50.7188
FolioSuite/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,1,3.43,8,0.2,265,62,0.8104,0.1896,0.8,32,1357,5.0625,0.1571,0.0661,217,0.1475,63.9688
FolioSuite/Sokoban-Hard/handmade_soko049.lp-17-8160.sm.gz,1,4.47,5,0.1351,347,49,0.8763,0.1237,0.8649,32,1306,6,0.1506,0.0655,222,0.1441,36.8438
FolioSuite/Sokoban-Hard/handmade_soko019.lp-17-231.sm.gz,1,4.67,6,0.1579,771,45,0.9449,0.0551,0.8421,32,1465,4.9062,0.1393,0.0701,144,0.2222,17.8438
FolioSuite/Sokoban-Hard/handmade_soko043.lp-18-20100.sm.gz,1,3.74,66,0.6735,244,1357,0.1524,0.8476,0.3265,32,2733,4.25,0.1447,0.0692,155,0.2065,27.8438
FolioSuite/Sokoban-Hard/handmade_soko041.lp-14-1048.sm.gz,1,3.69,46,0.5897,365,1747,0.1728,0.8272,0.4103,32,2656,4.2188,0.1471,0.068,194,0.1649,22.125
FolioSuite/Sokoban-Hard/handmade_soko033.lp-16-10568.sm.gz,1,3.95,14,0.3043,815,380,0.682,0.318,0.6957,32,2003,7.25,0.1555,0.0637,95,0.3368,58.0625
FolioSuite/Sokoban-Hard/handmade_soko018.lp-20-8966.sm.gz,1,4,2,0.0588,438,12,0.9733,0.0267,0.9412,32,1721,6.0938,0.1586,0.0626,153,0.2092,53.375
FolioSuite/Sokoban-Hard/handmade_soko014.lp-22-20100.sm.gz,1,4.57,7,0.1795,428,51,0.8935,0.1065,0.8205,32,2693,10,0.1419,0.068,128,0.25,51.1562
FolioSuite/Sokoban-Hard/handmade_soko029.lp-32-6805.sm.gz,1,3.32,6,0.1579,224,102,0.6871,0.3129,0.8421,32,4749,2.9688,0.1404,0.0704,92,0.3478,35.8125
FolioSuite/Sokoban-Hard/handmade_soko008.lp-30-5732.sm.gz,1,6.14,4,0.1111,402,49,0.8914,0.1086,0.8889,32,5929,2.2812,0.1449,0.0657,47,0.6809,5.9062
FolioSuite/Sokoban-Hard/handmade_soko046.lp-16-372.sm.gz,1,3.83,34,0.5075,482,587,0.4509,0.5491,0.4925,33,2137,5.8788,0.1532,0.0623,127,0.2598,41.9394
FolioSuite/Sokoban-Hard/handmade_soko021.lp-20-20100.sm.gz,1,4.04,31,0.4921,613,230,0.7272,0.2728,0.5079,32,1827,5.2188,0.1589,0.0602,161,0.1988,48.8438
FolioSuite/Sokoban-Hard/handmade_soko047.lp-17-967.sm.gz,1,3.58,11,0.25,530,170,0.7571,0.2429,0.75,33,1505,5.6364,0.1462,0.0659,153,0.2157,45.2121
FolioSuite/Sokoban-Hard/handmade_soko047.lp-18-2698.sm.gz,1,3.58,5,0.1351,335,41,0.891,0.109,0.8649,32,1598,3.9375,0.1461,0.0659,172,0.186,24.4062
FolioSuite/Sokoban-Hard/handmade_soko008.lp-28-452.sm.gz,1,6.58,4,0.1111,368,49,0.8825,0.1175,0.8889,32,5515,2.5625,0.1449,0.0657,67,0.4776,7.1875
FolioSuite/Sokoban-Hard/handmade_soko049.lp-14-734.sm.gz,1,4.2,6,0.1579,344,32,0.9149,0.0851,0.8421,32,1063,5.9688,0.151,0.0654,161,0.1988,45.0625
FolioSuite/Sokoban-Hard/handmade_soko051.lp-13-542.sm.gz,1,3.53,46,0.5897,227,545,0.294,0.706,0.4103,32,1595,3.3438,0.155,0.0672,173,0.185,28.25
FolioSuite/Sokoban-Hard/handmade_soko035.lp-30-14416.sm.gz,1,3.41,15,0.3191,1853,120,0.9392,0.0608,0.6809,32,3411,6.5625,0.1432,0.0709,61,0.5246,15.8125
