@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
normalized-C3-3-30.xml.mzn_AND_NODATA,1,0.77551,0.083041,1.203509
normalized-cc-7-7-2.xml.mzn_AND_NODATA,1,0.727273,0.04,1.32
normalized-bqwh-18-141-97_ext.xml.mzn_AND_NODATA,1,0.229699,0.215926,3.413476
normalized-chnl10-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.15
normalized-bqwh-18-141-73_ext.xml.mzn_AND_NODATA,1,0.218599,0.20614,3.631579
normalized-chnl-20-25.xml.mzn_AND_NODATA,1,1,1,0.09
normalized-C4-1-61.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816
normalized-C4-3-61.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816
normalized-cc-7-7-3.xml.mzn_AND_NODATA,1,0.727273,0.04,1.32
normalized-C3-3-31.xml.mzn_AND_NODATA,1,0.77551,0.083041,1.203509
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,1,1,0.106667
normalized-C2-3-15.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,1,1,0.15
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,0.72,0.030769,1.346154
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,0.709677,0.019802,1.381188
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,0.236007,0.217929,3.313756
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.857576
normalized-C3-2-30.xml.mzn_AND_NODATA,1,0.776316,0.080372,1.20503
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,1,1,0.058333
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,1,1,0.797619
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,1,1,0.083333
normalized-C4-2-61.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,1,1,0.190909
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.056349
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,0.21409,0.204942,3.713663
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.097619
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,1,1,0.097619
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,0.714286,0.02439,1.365854
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,0.224714,0.209821,3.516369
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,0.714286,0.02439,1.365854
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,1,1,0.065591
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,1,1,0.053571
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.053571
normalized-C3-2-31.xml.mzn_AND_NODATA,1,0.776316,0.080372,1.20503
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.058333
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.050794
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,1,1,0.949134
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.04939
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,0,1,1.248227
normalized-C1-3-21.xml.mzn_AND_NODATA,1,0.758621,0.138047,1.171717
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,0.220551,0.210762,3.578475
normalized-circ-6-3.xml.mzn_AND_NODATA,1,1,1,8.566667
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,1,1,1.667432
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.047222
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.116667
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,0.216839,0.20524,3.665211
normalized-costasArray-18.xml.mzn_AND_NODATA,1,0.476341,1,1.886905
normalized-costasArray-19.xml.mzn_AND_NODATA,1,0.477401,1,1.893048
normalized-costasArray-20.xml.mzn_AND_NODATA,1,0.478372,1,1.898551
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,1,1,0.056349
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,1,1,0.050794
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,0.157012,0.117845,5.618406
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.09
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,1,1,0.166667
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,1,1,0.116667
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,1,1,0.844697
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,1,1,0.039608
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,0.1538,0.120413,5.719037
normalized-david-10.xml.mzn_AND_NODATA,1,1,1,4.666667
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,1,1,18.645683
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,1,1,0.966154
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.038182
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,0.154478,0.119863,5.697489
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.065591
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.083333
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-color.xml.mzn_AND_NODATA,1,1,1,24.916
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.473896,1,1.87218
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,1,1,0.036667
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.039608
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,0.161367,0.114504,5.487459
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,1,1,0.04939
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.475177,1,1.88
normalized-circ-8-3.xml.mzn_AND_NODATA,1,1,1,12.184524
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-C2-3-16.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.061905
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.218546,0.20858,3.621302
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-data-6-3.xml.mzn_AND_NODATA,1,1,1,8.566667
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,1,1,0.047222
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-david-9.xml.mzn_AND_NODATA,1,1,1,4.666667
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,0.14518,0.166667,5.74
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,1,1,0.838889
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,0.709677,0.019802,1.381188
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,1,1,0.045
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.219651,0.206745,3.611437
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0,1,1.234043
normalized-C3-1-31.xml.mzn_AND_NODATA,1,0.77551,0.083041,1.203509
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,1,1,0.038182
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.472477,1,1.863248
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-david-8.xml.mzn_AND_NODATA,1,1,1,4.666667
normalized-elf-rf7.xml.mzn_AND_NODATA,1,1,1,2.489458
normalized-C4-3-60.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,1,1,0.880952
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,1,1,0.061905
normalized-f1000.xml.mzn_AND_NODATA,1,1,1,2.625
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,1,1,2.515813
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-C5-1-90.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0,1,0.666667
normalized-data-8-3.xml.mzn_AND_NODATA,1,1,1,12.184524
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,1,1,0.957895
normalized-C5-2-90.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565
normalized-f600.xml.mzn_AND_NODATA,1,1,1,2.625
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0.758621,0.138047,1.171717
normalized-f2000.xml.mzn_AND_NODATA,1,1,1,2.625
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.036667
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.229748,0.213636,3.422727
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,0.811661,0.583655,1.222271
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,0.811661,0.583655,1.222271
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,1,1,0.896667
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,0.811773,0.583783,1.2221
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,1,1,2.823529
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,0.156506,0.118243,5.634009
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,0.811661,0.583655,1.222271
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,0.812167,0.584234,1.221499
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,0.702703,0.013793,1.403448
normalized-C5-3-91.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565
normalized-C5-2-91.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,0.814781,0.587212,1.217531
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,1,1,2.748968
normalized-C5-1-91.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,0.813298,0.585525,1.219779
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,0.817789,0.590615,1.212996
normalized-circ-10-3.xml.mzn_AND_NODATA,1,1,1,15.951852
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,0.702703,0.013793,1.403448
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,1,1,2.822776
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,0.812054,0.584105,1.221671
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,1,1,0.897619
normalized-C5-3-90.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,0.72,0.030769,1.346154
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,1,1,2.931633
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,0.812506,0.58462,1.220984
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,0.811773,0.583783,1.2221
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,1,1,0.959487
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,1,1,2.853055
normalized-elf-rf8.xml.mzn_AND_NODATA,1,1,1,2.739891
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,0.818601,0.586395,1.214755
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,1,1,0.877747
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,0.813324,0.580457,1.222707
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,0.813362,0.5805,1.222649
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,0.813741,0.580929,1.222074
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,0.813969,0.581187,1.221729
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,0.813324,0.580457,1.222707
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,0.813513,0.580671,1.222419
normalized-data-10-3.xml.mzn_AND_NODATA,1,1,1,15.951852
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,0.814961,0.582308,1.220228
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,0.815882,0.583346,1.218838
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,0.813324,0.580457,1.222707
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,1,1,0.922807
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,0.814197,0.581445,1.221383
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,0.816368,0.586014,1.216081
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,0.812308,0.581417,1.22223
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,0.812514,0.581651,1.221917
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,0.81272,0.581885,1.221603
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,0.813546,0.582824,1.220348
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,0.813132,0.582354,1.220976
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,0.814065,0.583412,1.219561
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,0.812445,0.581573,1.222021
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,0.812308,0.581417,1.22223
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,0.812514,0.581651,1.221917
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,0.812651,0.581807,1.221708
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,1,1,0.902206
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.86655
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,0.818843,0.582037,1.215642
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,0.814907,0.577648,1.221557
normalized-C6-3-121.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053
normalized-C6-2-121.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244
normalized-C6-1-121.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244
normalized-C6-1-120.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,1,1,0.971774
normalized-C6-3-120.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,0.814588,0.57729,1.222039
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,0.814429,0.577112,1.22228
normalized-C6-2-120.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,0.816244,0.579144,1.219541
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,0.815601,0.578425,1.22051
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,0.817141,0.582363,1.217101
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,1,1,4.799263
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,0.813725,0.57853,1.222254
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,0.813725,0.57853,1.222254
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,1,1,4.799263
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,1,1,4.799263
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,0.813775,0.578586,1.222179
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,0.813725,0.57853,1.222254
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,1,1,4.799263
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,0.813974,0.57881,1.221878
normalized-fapp05-0350-8.xml.mzn_AND_NODATA,1,0.814372,0.579259,1.221275
normalized-fapp05-0350-9.xml.mzn_AND_NODATA,1,0.815123,0.580102,1.220141
normalized-fapp05-0350-4.xml.mzn_AND_NODATA,1,0.813775,0.578586,1.222179
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,0.813775,0.578586,1.222179
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,0.813825,0.578642,1.222104
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,0.048348,0.205749,16.427635
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,0.048348,0.205749,16.427635
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,1,1,2.549188
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,0.695652,0.00885,1.424779
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,0.695652,0.00885,1.424779
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,0.816917,0.582374,1.216583
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,0.813353,0.578373,1.221965
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,0.813353,0.578373,1.221965
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,0.813353,0.578373,1.221965
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,0.813353,0.578373,1.221965
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,0.815259,0.580518,1.21908
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,0.813424,0.578453,1.221858
normalized-fapp06-0500-3.xml.mzn_AND_NODATA,1,0.813353,0.578373,1.221965
normalized-fapp06-0500-8.xml.mzn_AND_NODATA,1,0.814544,0.579714,1.220161
normalized-fapp06-0500-7.xml.mzn_AND_NODATA,1,0.813974,0.579073,1.221024
normalized-fapp06-0500-6.xml.mzn_AND_NODATA,1,0.81369,0.578753,1.221454
normalized-elf-rf9-ucl.xml.mzn_AND_NODATA,1,1,1,2.852922
normalized-elf-rf9.xml.mzn_AND_NODATA,1,1,1,2.852825
normalized-BlackHole-4-7-h-0_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml.mzn_AND_NODATA,1,1,1,2.703948
normalized-BlackHole-4-7-e-4_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-h-7_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-h-3_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-h-2_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-e-0_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-e-1_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-fapp08-0700-10.xml.mzn_AND_NODATA,1,0.815914,0.588832,1.215614
normalized-fapp16-0260-0.xml.mzn_AND_NODATA,1,0.814418,0.57618,1.222632
normalized-BlackHole-4-7-e-9_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-fapp16-0260-10.xml.mzn_AND_NODATA,1,0.815072,0.576912,1.221645
normalized-fapp16-0260-1.xml.mzn_AND_NODATA,1,0.814418,0.57618,1.222632
normalized-fapp16-0260-2.xml.mzn_AND_NODATA,1,0.814418,0.57618,1.222632
normalized-BlackHole-4-7-h-1_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-e-3_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-h-5_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-h-9_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-h-6_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-h-8_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-e-5_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-e-2_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-e-6_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-BlackHole-4-7-e-8_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-fapp18-0350-9.xml.mzn_AND_NODATA,1,0.824335,0.615566,1.227758
normalized-BlackHole-4-7-h-4_ext.xml.mzn_AND_NODATA,1,0.029751,0.068881,31.297048
normalized-fapp08-0700-2.xml.mzn_AND_NODATA,1,0.811678,0.584008,1.222039
normalized-fapp18-0350-10.xml.mzn_AND_NODATA,1,0.824477,0.615733,1.227549
normalized-fapp16-0260-3.xml.mzn_AND_NODATA,1,0.814418,0.57618,1.222632
normalized-fapp16-0260-4.xml.mzn_AND_NODATA,1,0.814418,0.57618,1.222632
normalized-fapp16-0260-5.xml.mzn_AND_NODATA,1,0.814478,0.576247,1.222543
normalized-fapp16-0260-6.xml.mzn_AND_NODATA,1,0.814478,0.576247,1.222543
normalized-fapp16-0260-7.xml.mzn_AND_NODATA,1,0.814537,0.576313,1.222453
normalized-fapp16-0260-8.xml.mzn_AND_NODATA,1,0.814537,0.576313,1.222453
normalized-fapp17-0300-0.xml.mzn_AND_NODATA,1,0.813357,0.57869,1.222242
normalized-fapp16-0260-9.xml.mzn_AND_NODATA,1,0.814656,0.576446,1.222273
normalized-ehi-85-297-26_ext.xml.mzn_AND_NODATA,1,0.040795,0.125,21.448653
normalized-cache-inv12-ucl.xml.mzn_AND_NODATA,1,1,1,2.967442
normalized-fapp17-0300-1.xml.mzn_AND_NODATA,1,0.813357,0.57869,1.222242
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,0.811678,0.584008,1.222039
normalized-fapp21-0500-10.xml.mzn_AND_NODATA,1,0.805416,0.602888,1.220925
normalized-fapp18-0350-8.xml.mzn_AND_NODATA,1,0.824299,0.615525,1.22781
normalized-fapp21-0500-0.xml.mzn_AND_NODATA,1,0.804982,0.602365,1.2216
normalized-fapp21-0500-1.xml.mzn_AND_NODATA,1,0.804982,0.602365,1.2216
normalized-fapp21-0500-2.xml.mzn_AND_NODATA,1,0.804982,0.602365,1.2216
normalized-ehi-85-297-4_ext.xml.mzn_AND_NODATA,1,0.040598,0.125,21.552609
normalized-fapp17-0300-10.xml.mzn_AND_NODATA,1,0.813656,0.579027,1.221789
normalized-ehi-85-297-30_ext.xml.mzn_AND_NODATA,1,0.040057,0.125,21.843855
normalized-fapp17-0300-2.xml.mzn_AND_NODATA,1,0.813357,0.57869,1.222242
normalized-fapp17-0300-3.xml.mzn_AND_NODATA,1,0.813357,0.57869,1.222242
normalized-ehi-85-297-33_ext.xml.mzn_AND_NODATA,1,0.039848,0.125,21.958333
normalized-fapp17-0300-5.xml.mzn_AND_NODATA,1,0.813417,0.578757,1.222151
normalized-fapp17-0300-4.xml.mzn_AND_NODATA,1,0.813357,0.57869,1.222242
normalized-ehi-85-297-3_ext.xml.mzn_AND_NODATA,1,0.040407,0.125,21.654882
normalized-fapp17-0300-6.xml.mzn_AND_NODATA,1,0.813417,0.578757,1.222151
normalized-fapp17-0300-8.xml.mzn_AND_NODATA,1,0.813537,0.578892,1.22197
normalized-fapp21-0500-3.xml.mzn_AND_NODATA,1,0.804982,0.602365,1.2216
normalized-fapp21-0500-5.xml.mzn_AND_NODATA,1,0.805021,0.602412,1.221539
