@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC

@DATA
normalized-block.xml.mzn_AND_NODATA,1,0.515344,0.17933,1.328093,0.752959,0.82067
normalized-bibd-8-98-49-4-21_glb.xml.mzn_AND_NODATA,1,1,1,0.81576,1.225851,0
normalized-bqwh-18-141-98_ext.xml.mzn_AND_NODATA,1,0.229048,0.21267,3.437406,0.290917,0.78733
normalized-bqwh-18-141-69_ext.xml.mzn_AND_NODATA,1,0.238163,0.218944,3.279503,0.304924,0.781056
normalized-bqwh-18-141-97_glb.xml.mzn_AND_NODATA,1,0,1,1.22695,0.815029,0
normalized-bqwh-18-141-20_ext.xml.mzn_AND_NODATA,1,0.209251,0.198312,3.831224,0.261013,0.801688
normalized-bqwh-18-141-62_ext.xml.mzn_AND_NODATA,1,0.218893,0.211394,3.602699,0.27757,0.788606
normalized-bqwh-18-141-49_ext.xml.mzn_AND_NODATA,1,0.21816,0.202586,3.655172,0.273585,0.797414
normalized-bqwh-18-141-25_ext.xml.mzn_AND_NODATA,1,0.228384,0.212349,3.448795,0.289956,0.787651
normalized-bqwh-18-141-89_ext.xml.mzn_AND_NODATA,1,0.21355,0.207353,3.711765,0.269414,0.792647
normalized-bqwh-18-141-64_ext.xml.mzn_AND_NODATA,1,0.21991,0.207353,3.604412,0.277438,0.792647
normalized-bibd-7-91-39-3-13_glb.xml.mzn_AND_NODATA,1,1,1,0.796703,1.255172,0
normalized-bqwh-18-141-88_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0
normalized-bqwh-18-141-82_ext.xml.mzn_AND_NODATA,1,0.230096,0.211394,3.427286,0.291776,0.788606
normalized-bqwh-18-141-84_glb.xml.mzn_AND_NODATA,1,0,1,1.248227,0.801136,0
normalized-bqwh-18-141-59_glb.xml.mzn_AND_NODATA,1,0,1,1.198582,0.83432,0
normalized-bqwh-18-141-94_glb.xml.mzn_AND_NODATA,1,0,1,1.219858,0.819767,0
normalized-bqwh-18-141-46_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0
normalized-bqwh-18-141-94_ext.xml.mzn_AND_NODATA,1,0.212156,0.202586,3.758621,0.266055,0.797414
normalized-abb313GPIA-7.xml.mzn_AND_NODATA,1,1,1,34.268465,0.029181,0
normalized-bqwh-18-141-43_ext.xml.mzn_AND_NODATA,1,0.213221,0.201717,3.74392,0.2671,0.798283
normalized-C2-2-15.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257,0.834545,0.907771
normalized-bqwh-18-141-39_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0
normalized-C3-1-30.xml.mzn_AND_NODATA,1,0.77551,0.083041,1.203509,0.830904,0.916959
normalized-bibd-9-84-28-3-7_glb.xml.mzn_AND_NODATA,1,1,1,0.834127,1.198858,0
normalized-C1-2-21.xml.mzn_AND_NODATA,1,0.76087,0.130827,1.17594,0.850384,0.869173
normalized-bqwh-18-141-47_glb.xml.mzn_AND_NODATA,1,0,1,1.241135,0.805714,0
normalized-bqwh-18-141-32_glb.xml.mzn_AND_NODATA,1,0,1,1.212766,0.824561,0
normalized-BlackHole-4-4-e-0_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784
normalized-chnl10-11-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.190909,5.238095,0
normalized-chnl10-15-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.166667,6,0
normalized-bibd-12-88-22-3-4_glb.xml.mzn_AND_NODATA,1,1,1,0.870338,1.148979,0
normalized-bqwh-18-141-60_ext.xml.mzn_AND_NODATA,1,0.221719,0.207353,3.575,0.27972,0.792647
normalized-bqwh-18-141-88_ext.xml.mzn_AND_NODATA,1,0.216886,0.201141,3.68331,0.271495,0.798859
normalized-C2-2-16.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257,0.834545,0.907771
normalized-bqwh-18-141-61_glb.xml.mzn_AND_NODATA,1,0,1,1.248227,0.801136,0
normalized-chnl-15-16.xml.mzn_AND_NODATA,1,1,1,0.129167,7.741935,0
normalized-chnl15-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.106667,9.375,0
normalized-bibd-9-96-32-3-8_glb.xml.mzn_AND_NODATA,1,1,1,0.832639,1.201001,0
normalized-C2-1-15.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257,0.834545,0.907771
normalized-C2-1-16.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257,0.834545,0.907771
normalized-blast-floppy1-8.xml.mzn_AND_NODATA,1,1,1,1.086235,0.920611,0
normalized-C4-2-60.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816,0.817784,0.951079
normalized-bqwh-18-141-43_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0
normalized-abb313GPIA-5.xml.mzn_AND_NODATA,1,1,1,34.268465,0.029181,0
normalized-chnl15-16-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.129167,7.741935,0
normalized-C4-1-60.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816,0.817784,0.951079
normalized-C3-3-30.xml.mzn_AND_NODATA,1,0.77551,0.083041,1.203509,0.830904,0.916959
normalized-cc-7-7-2.xml.mzn_AND_NODATA,1,0.727273,0.04,1.32,0.757576,0.96
normalized-bqwh-18-141-97_ext.xml.mzn_AND_NODATA,1,0.229699,0.215926,3.413476,0.292956,0.784074
normalized-chnl10-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.15,6.666667,0
normalized-bqwh-18-141-73_ext.xml.mzn_AND_NODATA,1,0.218599,0.20614,3.631579,0.275362,0.79386
normalized-chnl-20-25.xml.mzn_AND_NODATA,1,1,1,0.09,11.111111,0
normalized-C4-1-61.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816,0.817784,0.951079
normalized-C4-3-61.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816,0.817784,0.951079
normalized-cc-7-7-3.xml.mzn_AND_NODATA,1,0.727273,0.04,1.32,0.757576,0.96
normalized-C3-3-31.xml.mzn_AND_NODATA,1,0.77551,0.083041,1.203509,0.830904,0.916959
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,1,1,0.106667,9.375,0
normalized-C2-3-15.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257,0.834545,0.907771
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,1,1,0.15,6.666667,0
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,0.72,0.030769,1.346154,0.742857,0.969231
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,0.709677,0.019802,1.381188,0.724014,0.980198
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,0.236007,0.217929,3.313756,0.301772,0.782071
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.857576,1.166078,0
normalized-C3-2-30.xml.mzn_AND_NODATA,1,0.776316,0.080372,1.20503,0.829855,0.919628
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,1,1,0.058333,17.142857,0
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,1,1,0.797619,1.253731,0
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,1,1,0.083333,12,0
normalized-C4-2-61.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816,0.817784,0.951079
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,1,1,0.190909,5.238095,0
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.056349,17.746479,0
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,0.21409,0.204942,3.713663,0.269276,0.795058
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.097619,10.243902,0
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,1,1,0.097619,10.243902,0
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,0.714286,0.02439,1.365854,0.732143,0.97561
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,0.224714,0.209821,3.516369,0.284384,0.790179
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,0.714286,0.02439,1.365854,0.732143,0.97561
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,1,1,0.065591,15.245902,0
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,1,1,0.053571,18.666667,0
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.053571,18.666667,0
normalized-C3-2-31.xml.mzn_AND_NODATA,1,0.776316,0.080372,1.20503,0.829855,0.919628
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.058333,17.142857,0
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.050794,19.6875,0
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,1,1,0.949134,1.053592,0
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.04939,20.246914,0
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,0,1,1.248227,0.801136,0
normalized-C1-3-21.xml.mzn_AND_NODATA,1,0.758621,0.138047,1.171717,0.853448,0.861953
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,0.220551,0.210762,3.578475,0.279449,0.789238
normalized-circ-6-3.xml.mzn_AND_NODATA,1,1,1,8.566667,0.116732,0
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,1,1,1.667432,0.599725,0
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.047222,21.176471,0
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.116667,8.571429,0
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,0.216839,0.20524,3.665211,0.272836,0.79476
normalized-costasArray-18.xml.mzn_AND_NODATA,1,0.476341,1,1.886905,0.529968,0
normalized-costasArray-19.xml.mzn_AND_NODATA,1,0.477401,1,1.893048,0.528249,0
normalized-costasArray-20.xml.mzn_AND_NODATA,1,0.478372,1,1.898551,0.526718,0
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,1,1,0.056349,17.746479,0
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,1,1,0.050794,19.6875,0
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,0.157012,0.117845,5.618406,0.177986,0.882155
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.09,11.111111,0
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,1,1,0.166667,6,0
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,1,1,0.116667,8.571429,0
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,1,1,0.844697,1.183857,0
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,1,1,0.039608,25.247525,0
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,0.1538,0.120413,5.719037,0.174855,0.879587
normalized-david-10.xml.mzn_AND_NODATA,1,1,1,4.666667,0.214286,0
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,1,1,18.645683,0.053632,0
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,1,1,0.966154,1.035032,0
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.038182,26.190476,0
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,0.154478,0.119863,5.697489,0.175516,0.880137
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,0.053478,0.117216,16.507326,0.060579,0.882784
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.065591,15.245902,0
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.083333,12,0
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-color.xml.mzn_AND_NODATA,1,1,1,24.916,0.040135,0
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.473896,1,1.87218,0.534137,0
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,1,1,0.036667,27.272727,0
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.039608,25.247525,0
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,0.161367,0.114504,5.487459,0.182234,0.885496
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,1,1,0.04939,20.246914,0
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.475177,1,1.88,0.531915,0
normalized-circ-8-3.xml.mzn_AND_NODATA,1,1,1,12.184524,0.082071,0
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-C2-3-16.xml.mzn_AND_NODATA,1,0.772727,0.092229,1.198257,0.834545,0.907771
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.061905,16.153846,0
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.218546,0.20858,3.621302,0.276144,0.79142
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-data-6-3.xml.mzn_AND_NODATA,1,1,1,8.566667,0.116732,0
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,1,1,0.047222,21.176471,0
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-david-9.xml.mzn_AND_NODATA,1,1,1,4.666667,0.214286,0
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,0.14518,0.166667,5.74,0.174216,0.833333
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,1,1,0.838889,1.192053,0
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,0.709677,0.019802,1.381188,0.724014,0.980198
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,1,1,0.045,22.222222,0
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.219651,0.206745,3.611437,0.276898,0.793255
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0,1,1.234043,0.810345,0
normalized-C3-1-31.xml.mzn_AND_NODATA,1,0.77551,0.083041,1.203509,0.830904,0.916959
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,1,1,0.038182,26.190476,0
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.472477,1,1.863248,0.536697,0
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-david-8.xml.mzn_AND_NODATA,1,1,1,4.666667,0.214286,0
normalized-elf-rf7.xml.mzn_AND_NODATA,1,1,1,2.489458,0.401694,0
normalized-C4-3-60.xml.mzn_AND_NODATA,1,0.785714,0.048921,1.222816,0.817784,0.951079
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,1,1,0.880952,1.135135,0
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,1,1,0.061905,16.153846,0
normalized-f1000.xml.mzn_AND_NODATA,1,1,1,2.625,0.380952,0
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,1,1,2.515813,0.397486,0
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-C5-1-90.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565,0.811975,0.966712
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0.685315,0.1,1.43,0.699301,0.9
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0,1,0.666667,1.5,0
normalized-data-8-3.xml.mzn_AND_NODATA,1,1,1,12.184524,0.082071,0
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,1,1,0.957895,1.043956,0
normalized-C5-2-90.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565,0.811975,0.966712
normalized-f600.xml.mzn_AND_NODATA,1,1,1,2.625,0.380952,0
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0.758621,0.138047,1.171717,0.853448,0.861953
normalized-f2000.xml.mzn_AND_NODATA,1,1,1,2.625,0.380952,0
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,1,1,0.036667,27.272727,0
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.229748,0.213636,3.422727,0.292165,0.786364
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,0.811661,0.583655,1.222271,0.818149,0.416345
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,0.811661,0.583655,1.222271,0.818149,0.416345
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,1,1,0.896667,1.115242,0
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,0.811773,0.583783,1.2221,0.818264,0.416217
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,1,1,2.823529,0.354167,0
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,0.156506,0.118243,5.634009,0.177494,0.881757
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,0.811661,0.583655,1.222271,0.818149,0.416345
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,0.812167,0.584234,1.221499,0.818666,0.415766
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,0.702703,0.013793,1.403448,0.712531,0.986207
normalized-C5-3-91.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565,0.811975,0.966712
normalized-C5-2-91.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565,0.811975,0.966712
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,0.814781,0.587212,1.217531,0.821334,0.412788
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,1,1,2.748968,0.363773,0
normalized-C5-1-91.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565,0.811975,0.966712
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,0.813298,0.585525,1.219779,0.819821,0.414475
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,0.817789,0.590615,1.212996,0.824405,0.409385
normalized-circ-10-3.xml.mzn_AND_NODATA,1,1,1,15.951852,0.062689,0
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,0.702703,0.013793,1.403448,0.712531,0.986207
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,1,1,2.822776,0.354261,0
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,0.812054,0.584105,1.221671,0.818551,0.415895
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,1,1,0.897619,1.114058,0
normalized-C5-3-90.xml.mzn_AND_NODATA,1,0.790323,0.033288,1.231565,0.811975,0.966712
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,0.72,0.030769,1.346154,0.742857,0.969231
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,1,1,2.931633,0.341107,0
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,0.812506,0.58462,1.220984,0.819011,0.41538
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,0.811773,0.583783,1.2221,0.818264,0.416217
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,1,1,0.959487,1.042223,0
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,1,1,2.853055,0.350501,0
normalized-elf-rf8.xml.mzn_AND_NODATA,1,1,1,2.739891,0.364978,0
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,0.818601,0.586395,1.214755,0.823211,0.413605
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,1,1,0.877747,1.13928,0
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,0.813324,0.580457,1.222707,0.817858,0.419543
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,0.813362,0.5805,1.222649,0.817896,0.4195
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,0.813741,0.580929,1.222074,0.818281,0.419071
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,0.813969,0.581187,1.221729,0.818512,0.418813
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,0.813324,0.580457,1.222707,0.817858,0.419543
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,0.813513,0.580671,1.222419,0.81805,0.419329
normalized-data-10-3.xml.mzn_AND_NODATA,1,1,1,15.951852,0.062689,0
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,0.814961,0.582308,1.220228,0.819519,0.417692
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,0.815882,0.583346,1.218838,0.820453,0.416654
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,0.813324,0.580457,1.222707,0.817858,0.419543
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,1,1,0.922807,1.08365,0
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,0.814197,0.581445,1.221383,0.818744,0.418555
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,0.816368,0.586014,1.216081,0.822314,0.413986
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,0.812308,0.581417,1.22223,0.818177,0.418583
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,0.812514,0.581651,1.221917,0.818386,0.418349
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,0.81272,0.581885,1.221603,0.818596,0.418115
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,0.813546,0.582824,1.220348,0.819438,0.417176
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,0.813132,0.582354,1.220976,0.819017,0.417646
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,0.814065,0.583412,1.219561,0.819967,0.416588
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,0.812445,0.581573,1.222021,0.818317,0.418427
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,0.812308,0.581417,1.22223,0.818177,0.418583
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,0.812514,0.581651,1.221917,0.818386,0.418349
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,0.812651,0.581807,1.221708,0.818526,0.418193
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,1,1,0.902206,1.108394,0
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,1,1,0.86655,1.154001,0
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,0.818843,0.582037,1.215642,0.82261,0.417963
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,0.814907,0.577648,1.221557,0.818628,0.422352
normalized-C6-3-121.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053,0.809027,0.974773
normalized-C6-2-121.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053,0.809027,0.974773
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244,0.818036,0.423007
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244,0.818036,0.423007
normalized-C6-1-121.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053,0.809027,0.974773
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244,0.818036,0.423007
normalized-C6-1-120.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053,0.809027,0.974773
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,1,1,0.971774,1.029046,0
normalized-C6-3-120.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053,0.809027,0.974773
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,0.814588,0.57729,1.222039,0.818305,0.42271
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,0.814429,0.577112,1.22228,0.818143,0.422888
normalized-C6-2-120.xml.mzn_AND_NODATA,1,0.792683,0.025227,1.236053,0.809027,0.974773
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,0.816244,0.579144,1.219541,0.81998,0.420856
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244,0.818036,0.423007
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,0.815601,0.578425,1.22051,0.81933,0.421575
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,0.814322,0.576993,1.22244,0.818036,0.423007
