@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC

@DATA
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-127-100.cnf,1,1.5741,0,0.5,0.3252,1,0.3225,0.0014,17.4313,0.0336,0.3237,0.3157,0,0.7952,0.004,0.0526,0.4653,0,0.2727,0.3248,0.0002,0,0,0,1,6,17.004,6,0.0747,268,0.8077,17.4645,0.0494
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0.1774,0,0.1352,0.0009,1,0,0.531,30.8131,0.0368,0.0001,0,0.3961,9.8656,0.5437,0.6339,9.5175,0.7857,4.2434,0.0003,0.5173,0,0,0,1,2.9874,30.8131,3,?,7308,0.6737,30.9697,1.9621
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0,0,0.2922,0.3833,0,0.3831,0,21.3289,0.025,0.3832,0.3831,0,1.0537,0,0,0.4868,0,0,0.3832,0,0,0.9882,0.9265,0.3656,8.2453,20.6901,9,0,640,0.315,22.1489,0.0001
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.4412,0.0903,0.0744,0.4979,0,0.4335,0.2114,10.3527,0.2644,0.4741,0.372,1.8677,5.3458,0.3487,0.7594,4.7626,0.2214,4.4017,0.4919,0.015,0.0009,2.5647,0.7124,0.3176,4.0568,8.6238,5,?,9322,0.5065,11.966,0.2234
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,0.0001,0.037,0.9834,0.0221,1,0.0216,0.9294,0,0.0036,0.0218,0.0215,0.0847,14.5318,0.9294,0.9296,14.5478,2.4435,0,0.0219,0.9293,0.9834,0,0,1,2,0,2,?,23548,1,0,0.0081
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,0.325,0,0.8706,0.0826,0,0.0142,0.2221,19.8297,0.0021,0.0256,0.0031,0.8881,8.4804,0.9412,0.9797,6.6669,0.6771,2.8181,0.0406,0.0005,0.6731,0.9764,0.4033,0.7784,5.5011,15.2727,7,?,108164,0.1688,22.6912,0.9193
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,0.0167,0.0156,0.9326,0,0.8462,0,0.7871,46.9743,0.0049,0,0,0.2638,27.4461,0.7961,0.8153,32.2185,1.4701,4.6526,0,0.7669,0.9326,0.2488,0.0239,0.9937,3,45.1651,3,?,61409,0.8329,49.1953,3.2224
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,1.2847,0,0.5,0.3195,1,0.3132,0.0007,11.5139,0.0608,0.3177,0.3095,0,1.0508,0.0036,0.0697,0.6512,0,0.4138,0.3191,0,0,0,0,1,5,11.5139,5,0.0973,148,0.8497,11.5694,0.061
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.2017,0.623,0.4253,0.9994,0,0.4841,0.599,31.5492,0.0366,0.4983,0.0078,1.8528,3.8525,0.7197,0.8436,1.0871,0.7021,3.6675,0.4996,0,0.4326,2.0719,0.9149,0.4322,4.6592,31.5492,6,0.8773,13020,0.3634,37.5308,0.7463
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0.0187,0.0161,0.944,0,0.8,0,0.8115,43.9733,0.0041,0,0,0.2317,33.5871,0.8217,0.8429,39.9654,1.6249,5.3811,0,0.7832,0.944,0.222,0.0184,0.9956,3.1818,42.5825,4,?,111739,0.748,47.5902,5.0278
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,1,0.0242,0.0241,0.9309,0,0.6,0,0.7755,42.7593,0.0068,0,0,0.2772,24.3055,0.787,0.814,28.445,1.3778,4.8523,0,0.733,0.9309,0.261,0.027,0.9928,3.0097,42.7593,4,?,43649,0.7267,45.2607,3.5867
SAT_Competition2009/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,1,0.3358,0,0.8459,0.0797,0,0.0168,0.2618,16.682,0.0034,0.0289,0.004,0.9584,6.4903,0.9322,0.9734,4.7722,0.627,2.8371,0.0426,0.0865,0.6285,1.0674,0.4419,0.7423,5.7241,15.8453,7,0.733,51668,0.2032,19.3376,0.8989
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,0.3413,0.0051,0.751,0.5,1,0.2671,0.3387,29.4734,0.0024,0.3482,0.1964,0.5853,34.0197,0.5804,0.8139,35.1854,0.5792,0,0.4046,0.0026,0.0038,0,0,1,2,29.4734,2,?,661080,0.5065,29.4734,0.4481
SAT_Competition2009/CRAFTED/Hard/contest04/others/CompositeRSA576.sat05-509.reshuffled-07.cnf,1,1.7068,0.0124,0.2793,0.5,0,0.5,0,0,0.0035,0.5,0.3798,0.6615,20.3712,0,0.1429,2.5354,0.2273,0.9184,0.5,0,0.098,1.3113,0.7211,0.3999,0,0,0,?,1654558,0.0101,0,0.3057
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,0.0003,0.0245,0.7546,0.0001,1,0.0001,0.4463,23.8678,0.0096,0.0001,0.0001,0.6438,7.9812,0.4464,0.4465,8.4352,0.5862,0,0.0001,0.4462,0.0184,0,0,1,2,23.5546,2,?,34235,0.8459,24.5962,0.0012
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,0.0257,0.024,0.9304,0.0001,0.7143,0,0.7736,61.9951,0.006,0,0,0.2764,24.2979,0.7846,0.8121,27.9837,1.3773,4.769,0,0.7448,0.9304,0.2611,0.027,0.9928,3.0709,61.9951,4,?,43649,0.7367,61.9951,7.3712
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-030.sat05-1307.reshuffled-07.cnf,1,0,0,0.4998,0,0,0,0.5267,37.5582,0.0035,0,0,0.0975,11.0297,0.5267,0.5268,8.9367,0.3031,0,0,0.5267,0.0175,0.6262,0.5881,0.5002,3,26.9224,3,0.0703,24825,0.7251,41.579,0.0004
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0.1147,0,0.0913,0,1,0,0.6164,34.2231,0.0339,0,0,0.3319,20.085,0.6319,0.7086,21.3419,1.033,4.7775,0,0.601,0.0035,0,0,1,2.104,34.2231,3,?,16458,0.6843,34.2231,2.3225
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,0.586,0.101,0.7836,0.3602,0,0.0352,0.0791,16.687,0.0139,0.0693,0.008,1.3288,1.7855,0.1756,0.8266,0.7385,0.3197,3.5339,0.2554,0,0.1922,1.6226,0.6558,0.5163,6.1183,16.687,7,?,63935,0.1284,17.0189,1.4004
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,1,0,0,0.5,0.0404,0.3333,0.0369,0,29.6801,0.0093,0.0384,0.0223,0,0.9799,0,0,0.4002,0,0.9839,0.039,0,0,0.5708,0.5772,0.5052,4.7841,29.6801,5,0.0725,1722,0.3965,30.1484,0.3341
SAT_Competition2009/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.2756,0,0.8734,0.0826,0,0.0003,0.4601,26.7436,0.0031,0.0249,0.0001,0.8605,8.4074,0.9343,0.9771,6.5873,0.599,2.8557,0.0425,0.0153,0.6948,0.9573,0.3974,0.7883,5.7302,25.8527,7,?,62900,0.373,27.4327,1.3461
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,0.0216,0.0135,0.7307,0.0001,0,0,0.8559,57.4828,0.0083,0,0,0.1663,35.3847,0.8635,0.8958,32.8646,1.7708,3.9417,0,0.8408,0.9642,0.845,1.0233,0.4856,3,57.4765,3,?,40510,0.933,58.3737,3.9795
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0.0001,0.0416,0.9815,0.0413,1,0.0406,0.9323,0,0.0045,0.0408,0.0404,0.0921,13.0061,0.9323,0.9325,13.0351,2.3032,0,0.041,0.9322,0.9815,0,0,1,2,0,2,?,16900,1,0,0.0073
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0,0.0464,0.9805,0.0624,1,0.0623,0.9331,0,0.0055,0.0623,0.0623,0.0961,11.8019,0.9332,0.9332,11.8153,2.1956,0,0.0623,0.9331,0.9805,0,0,1,2,0,2,0.3401,12397,1,0,0.0006
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_3vars_7gates.cnf,1,1.2961,1.2242,0.4588,1,0,0.1594,0.0001,15.9327,0.0807,0.4602,0.0028,1.3963,14.3579,0.0003,0.7681,15.2731,0.3084,3.5717,0.4621,0,0.0236,2.0155,0.5631,0.4192,3.3989,15.9327,4,?,118394,0.28,18.5427,0.8862
SAT_Competition2007/crafted/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,0.3394,0.0395,0.2022,0.0001,0,0,0.037,27.8536,0.0219,0,0,1.3966,3.1751,0.0453,0.075,2.4194,0.1939,0,0,0.0234,0.0132,2.1245,0.7739,0.362,2,27.8536,2,?,9559,0.6108,29.7318,0.7768
SAT_Competition2011/SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,0.0916,0,0.9647,0.0042,1,0.0031,0.7566,7.9048,0.0003,0.0034,0.0027,0.2315,8.6845,0.8182,0.8931,1.7485,0.5154,3.6096,0.0037,0.028,0.9658,0,0,1,6.7397,4,7,0.1872,284829,0.0876,12.3,0.1614
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,1.8056,0,0.5376,0.3262,0.3333,0.3238,0.0009,22.4748,0.0242,0.3253,0.3217,0,0.6672,0.0027,0.0171,0.3966,0,0.2137,0.3257,0,0,0.5623,0.5774,0.5,6.3556,22.1561,7,0.064,372,0.7837,22.5579,0.0418
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0,0,0.5068,0.042,0.3333,0.042,0,26.7559,0.0136,0.042,0.042,0,1.2251,0,0,0.4804,0,0,0.042,0,0,0.5623,0.5774,0.5,6.0457,26.7559,7,0.0619,880,0.5694,27.1285,0.0001
SAT_Competition2009/CRAFTED/edgematching/all/em_12_2_4_all.cnf,1,0.232,0.0001,0.92,0.0663,0,0.0003,0.9589,41.1852,0.0007,0.0013,0.0002,0.6289,18.3392,0.9886,0.99,18.4875,0.7754,3.023,0.0227,0.0001,0.8103,0.6581,0.2871,0.8786,5.25,34.2198,7,?,729136,0.405,67.2295,1.9119
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,34.609,0.0109,0.2295,0.2295,0.4506,1.0681,0.5831,0.5832,0.5493,0.4472,0,0.2295,0.583,0.8333,0,0,1,4.8559,34.609,5,0.3252,552,0.6587,35.7377,0.0001
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,0.0002,0.0238,0.7545,0.0001,1,0.0001,0.4431,23.9542,0.0097,0.0001,0.0001,0.6419,8.8152,0.4431,0.4432,8.6483,0.5859,0,0.0001,0.443,0.0179,0,0,1,2,23.675,2,?,35088,0.8193,27.0681,0.0009
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.4244,0,0.698,0.3397,0,0.0218,0.1091,15.0561,0.0099,0.1492,0.0119,1.1172,1.5696,0.6406,0.95,0.8977,0.5989,2.7799,0.2345,0.0045,0.2051,1.2069,0.6183,0.4161,5.7022,12.5036,7,1.3015,11563,0.1278,17.488,1.1273
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.1873,0.1283,0.1602,0.9999,0,0.4958,0.6228,15.0051,0.0204,0.499,0.4719,2.039,0.7627,0.6662,0.826,0.0894,0.3857,3.0672,0.4997,0,0.0848,2.5306,0.8811,0.314,4.8618,11.3517,6,?,15960,0.238,16.1376,0.3296
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-035-034.sat05-1235.reshuffled-07.cnf,1,0.0002,0.0307,0.7479,0.01,0,0.0099,0.9297,78.655,0.0026,0.0099,0.0098,0.1382,17.0014,0.9298,0.9301,17.0441,1.8863,0,0.01,0.9295,0.9698,0.8447,1.0166,0.4886,3,78.1379,3,?,39900,0.9994,79.1803,0.0124
SAT_Competition2011/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0,0.5,0.4988,1,0.4988,0,0,0.2667,0.4988,0.4988,0,7.1352,0,0,6.8378,0,0,0.4988,0,0,0,0,1,2,0,2,?,75600,0.9986,0,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK09.cnf,1,0,0,0.5,0.4997,1,0.4997,0,0,0.3333,0.4997,0.4997,0,2.2279,0,0,2.0935,0,0,0.4997,0,0,0,0,1,2,0,2,?,15120,1,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.1899,0.1389,0.157,0.9999,0,0.496,0.617,14.2297,0.0129,0.499,0.4733,2.0383,0.6975,0.6662,0.8263,0.0885,0.3826,3.1852,0.4997,0,0.0809,2.5489,0.8766,0.3151,4.8809,12.1542,6,?,16016,0.2508,15.0143,0.3142
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0,0,0.3017,0.3813,0,0.3741,0,16.7215,0.069,0.3791,0.3677,0.251,1.4676,0,0,1.2356,0.0645,0.5004,0.3804,0,0,1.1751,0.9751,0.3621,5,16.7033,5,0.038,232,0.9972,17.0317,0.0592
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.0001,0.0381,0.7571,0.003,1,0.003,0.4948,0,0.014,0.003,0.003,0.676,7.6112,0.4948,0.4948,7.6055,0.591,0,0.003,0.4947,0.0286,0,0,1,2,0,2,?,15260,0.987,0,0.0002
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,1.5509,0,0.5238,0.3248,0.3333,0.3223,0.0014,19.1468,0.0357,0.3231,0.3157,0,0.7955,0.0045,0.0581,0.4831,0,0.2852,0.3241,0,0,0.5534,0.5772,0.4947,5.9417,17.6681,6,0.0768,252,0.813,19.3295,0.0503
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-7x39.cnf,1,0.0001,0.0173,0.7532,0,1,0,0.408,23.8227,0.0073,0,0,0.6243,12.2036,0.408,0.4081,10.5251,0.5836,0,0,0.4078,0.013,0,0,1,2,22.701,2,?,64155,0.7394,24.9049,0.0008
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i8_pp.cnf,1,0.5387,0.0829,0.7991,0.3654,0,0.0296,0.0701,15.5466,0.0105,0.0684,0.0057,1.3044,2.1626,0.3317,0.8446,0.7549,0.3306,3.6347,0.2557,0,0.17,1.5922,0.628,0.5316,6.3112,12.9215,7,?,152722,0.0482,15.5669,1.4498
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-philo.used-as.sat04-988.sat05-4195.reshuffled-07.cnf,1,0.2671,0.0267,0.6494,0.5,0,0.0576,0.4958,0,0.0013,0.1626,0.007,0.6075,21.6649,0.7927,0.9864,9.6726,0.8254,5.5801,0.2899,0,0.8587,1.2297,1.0218,0.467,6.5,0,7,?,1711065,0.0249,0,1.1702
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.0015,0.0013,0.709,0.1115,0,0.1057,0.9337,234.6801,0.0026,0.1075,0.1041,0.204,9.2343,0.9339,0.9363,9.6103,2.1263,0,0.1077,0.9309,0.9495,0.9599,1.0234,0.4825,3,234.6801,3,?,30460,0.948,234.6801,0.0182
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-103-100.cnf,1,1.4431,0,0.5,0.3236,1,0.3208,0.0024,15.424,0.0409,0.3218,0.3151,0,0.8594,0.0069,0.0597,0.5196,0,0.3145,0.3227,0.0004,0,0,0,1,5.6635,15.424,6,0.0818,220,0.8203,15.8666,0.0523
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf,1,0.1961,0.1581,0.6207,0.2776,0,0.0003,0.6461,14.1189,0.0022,0.0095,0.0001,0.8029,8.1468,0.9183,0.9959,4.0631,0.4045,3.7505,0.1537,0.0035,0.6776,1.1561,0.9849,0.4609,16.7265,14.1189,22,?,87747,0.4111,16.4004,2.0749
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,38.6778,0.0096,0.2295,0.2295,0.4506,1.0411,0.5831,0.5832,0.5164,0.4472,0,0.2296,0.5829,0.8333,0,0,1,4.9614,38.6778,5,0.3252,624,0.6509,39.7072,0.0001
SAT_Competition2009/CRAFTED/edgematching/all/em_7_3_6_all.cnf,1,0.2513,0,0.8847,0.0819,0,0.0248,0.4085,25.5075,0.0043,0.0326,0.0001,0.8464,6.9052,0.8228,0.9702,5.7439,0.5437,2.9688,0.0537,0.2345,0.6971,0.9623,0.4178,0.7776,5.7022,24.1123,7,0.9205,30387,0.311,27.4583,1.0027
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_m3.used-as.sat04-900.sat05-4186.reshuffled-07.cnf,1,0.9961,0.0098,0.5837,0.1026,0,0,0.0389,0,0.0007,0,0,0.6441,48.7917,0.0627,0.3082,50.2536,0.7695,5.9083,0,0.0118,0.7744,1.2669,1.0314,0.4482,9.25,0,10,?,1018562,0.3636,0,8.4885
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0.8514,0,0.1925,0.0043,0,0.0034,0.0036,35.0743,0.0294,0.0037,0.0032,0.2162,1.3198,0.0077,0.034,0.8205,0.0467,1.2942,0.0039,0.0005,0,1.043,0.6696,0.3779,3,35.0743,3,0.0756,2924,0.5539,35.4918,0.1059
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.0737,0.0048,0.504,0.1424,0,0.1109,0.2579,32.8345,0.0159,0.1109,0.1109,0.0118,0.8559,0.258,0.258,0.3649,0.0133,0.0916,0.1109,0.0063,0.0016,0.5818,0.5791,0.5045,7.5532,32.8345,11,0.1018,632,0.1183,34.3478,0.0231
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2.cnf,1,1.643,0.9279,0.4233,1,0,0.4918,0.0007,12.7617,0.053,0.4941,0.111,1.2705,47.1158,0.0045,0.1131,43.9286,0.3765,4.2458,0.4951,0,0.0107,1.9955,0.5833,0.4035,3.7037,12.7617,4,?,720410,0.2061,14.5812,0.6751
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.204,0.3237,0.3465,0.4999,0,0.4867,0.6389,34.5094,0.0251,0.4979,0.0232,1.7352,4.1345,0.7425,0.8557,1.1137,0.5372,3.6224,0.4994,0,0.2825,1.9614,0.9243,0.3878,4.15,34.5094,5,?,18089,0.3613,34.8459,0.6559
SAT_Competition2007/crafted/spence/hard/s109-100.cnf,1,1.4681,0,0.5,0.3246,1,0.3207,0.001,17.0957,0.0395,0.3222,0.3148,0,0.8618,0.0061,0.0589,0.5085,0,0.3066,0.3237,0.0003,0,0,0,1,5.8426,17.0957,6,0.0805,228,0.818,17.4264,0.0517
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,2.1823,0.1087,0.2734,0.3576,0,0.3375,0.0002,9.35,0.0056,0.3382,0.3358,0.2926,0.2057,0.0014,0.0333,0.0447,0.0859,0.9546,0.3383,0,0.0168,0.9339,0.9745,0.2664,133.7513,5.3132,179,0.1007,14950,0.1304,10.2296,0.3145
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf,1,0.2024,0.1156,0.1384,0.9999,0,0.496,0.6176,15.1995,0.0203,0.499,0.4785,2.135,0.6413,0.6668,0.827,0.078,0.3791,3.4024,0.4997,0,0.0727,2.5935,0.878,0.3077,4.8469,7.129,6,?,18473,0.238,16.0999,0.3066
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,2.13,1.0123,0.4086,0.1868,0,0.1204,0,41.3719,0.0594,0.1309,0.0275,0.8658,0.553,0,0.0758,0.2367,0.1804,1.6381,0.1379,0,0.0805,1.3808,0.8047,0.4183,8.2451,41.3719,10,0.485,10297,0.3283,41.3719,0.5739
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_9gates_u2_autoenc.cnf,1,0.986,0.6133,0.3438,0.0733,0,0.0021,0.0141,13.6413,0.0514,0.0073,0,1.3499,11.0766,0.0182,0.8249,8.1832,0.3762,4.554,0.0153,0.0001,0.0201,2.1042,0.6051,0.4001,3.2545,9.9555,4,?,92955,0.2752,14.2964,2.0254
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,1.4264,0,0.252,0.1642,0,0.1069,0.0008,4.6202,0.0304,0.1226,0.0955,0.8401,1.5732,0.0094,0.0407,1.0765,0.1322,1.3854,0.1348,0,0,1.639,0.7998,0.3648,6.0074,4.6202,7,0.1641,1972,0.2315,26.438,0.1698
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,2.6844,0.1253,0.3685,0.2759,0,0.0283,0.0001,22.5289,0.0731,0.0485,0.0246,1.2332,1.1995,0.0006,0.0245,0.9112,0.2773,2.0746,0.073,0,0.0209,1.7012,0.7546,0.4238,5.4573,22.5289,7,0.2668,1078,0.4177,23.664,1.0878
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes4.cnf,1,0.0219,0.021,0.9349,0,0.5,0,0.7867,38.1165,0.0058,0,0,0.2642,27.2205,0.7964,0.8224,32.0691,1.4658,5.0481,0,0.7414,0.9349,0.2427,0.0238,0.9939,3.0148,37.2403,4,?,61409,0.751,40.5628,4.5025
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.0001,0,0.6361,0.2295,0,0.2295,0.5831,42.2709,0.0083,0.2295,0.2295,0.4506,1.0117,0.5832,0.5832,0.4854,0.4472,0,0.2295,0.5831,0.8333,1.0972,0.9873,0.4778,5,42.2709,5,0.3252,720,0.6427,42.2841,0.0001
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0.0253,0.0088,0.9742,0.0001,0.9231,0,0.8639,73.6742,0.0035,0,0,0.1366,54.2948,0.8796,0.9138,43.6318,2.1832,4.7775,0,0.832,0.9742,0.1062,0.0079,0.9988,2,73.6742,2,?,148400,0.877,76.4333,4.4658
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,0.0921,0,0.073,0,1,0,0.6677,44.3904,0.0234,0,0,0.3211,27.3218,0.6805,0.7394,31.0008,1.1667,5.2412,0,0.6365,0.0098,0,0,1,2.1621,44.3904,3,?,34289,0.6613,44.3904,2.4452
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,1,0.0956,0,0.08,0,1,0,0.6542,52.2301,0.026,0,0,0.2994,25.4678,0.6667,0.7247,29.39,1.1402,5.0918,0,0.6427,0.0027,0,0,1,2.1039,52.2301,3,?,28991,0.6982,52.2301,2.4657
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,1.3545,0,0.5,0.3209,1,0.3176,0.0004,13.6317,0.0577,0.3183,0.3114,0,0.9922,0.0023,0.0711,0.6335,0,0.3995,0.3195,0,0,0,0,1,5,13.6317,5,0.0952,156,0.8537,13.8296,0.0604
SAT_Competition2009/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.3092,0,0.6159,0.4177,0,0.0828,0.4309,21.795,0.0037,0.2606,0.0496,1.0009,2.7111,0.5789,0.9472,3.6746,0.9943,2.8763,0.3593,0.1024,0.1089,1.067,0.4888,0.403,5.0328,16.612,7,?,99699,0.0796,24.25,0.8951
SAT_Competition2009/CRAFTED/sgi/sgi-difficult7.cnf,1,0.0092,0.0258,0.9792,0.0055,0.9091,0.0009,0.8988,0,0.0066,0.0016,0.0004,0.1255,20.4095,0.9037,0.9132,19.7728,2.1201,3.5557,0.0028,0.8762,0.9792,0.0552,0.007,0.9993,2,0,2,?,28986,0.9839,0,0.8802
