@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC

@DATA
aim-100-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,195,0.093131,100,100,100,0.03,0.03,195,0.07,5.85,0.0922,0.266799,0.09,0.12,114,0.79115,127.6,136,259,2,0.12,9.22,0.012048,2,121,121,2,0.654359,11.666667,0.06,12.833333,2
aim-100-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,196,0.104444,100,100,100,0.03,0.03,196,0.07,5.88,0.1034,0.203524,0.105,0.12,114,0.791037,128.943878,136,257,2,0.12,10.34,0.012347,2,121,121,2,0.657877,11.666667,0.07,12.833333,2
aim-100-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,192,0.102424,100,100,100,0.03,0.03,192,0.07,5.76,0.1014,0.210251,0.1,0.11,114,0.791492,128.71875,136,273,2,0.12,10.14,0.012571,2,114,121,2,0.67041,11.833333,0.07,13,2
aim-100-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,193,0.099798,100,100,100,0.029896,0.029896,193,0.08,5.77,0.0988,0.213915,0.1,0.12,114,0.791431,128.911917,136,266,2,0.12,9.88,0.01227,2,114,121,2,0.667937,11.666667,0.07,12.833333,2
aim-100-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,191,0.100808,100,100,100,0.03,0.03,191,0.07,5.73,0.0998,0.208253,0.1,0.11,114,0.791607,130.308901,136,264,2,0.12,9.98,0.01183,2,114,121,2,0.682246,11.833333,0.06,13,2
aim-100-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,320,0.150909,100,100,100,0.029969,0.029969,320,0.11,9.59,0.1494,0.223638,0.15,0.17,114,0.780003,132.43125,136,260,2,0.19,14.94,0.015989,2,121,121,2,0.413848,12.1,0.11,13.3,2
aim-100-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,316,0.151515,100,100,100,0.029905,0.029905,316,0.12,9.45,0.15,0.22448,0.15,0.18,114,0.780308,136.14557,136,273,2,0.19,15,0.017263,2,121,121,2,0.43084,12.3,0.11,13.3,2
aim-100-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,312,0.149091,100,100,100,0.03,0.03,312,0.11,9.36,0.1476,0.229624,0.15,0.18,114,0.780538,135.653846,136,273,2,0.19,14.76,0.019551,2,114,121,2,0.434788,12.2,0.08,13.555556,2
aim-100-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,317,0.150505,100,100,100,0.029968,0.029968,317,0.12,9.5,0.149,0.224893,0.15,0.17,114,0.780208,133.725552,136,266,2,0.19,14.9,0.014177,2,114,121,2,0.421847,12.2,0.1,13.555556,2
aim-100-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,559,0.243838,100,100,100,0.029946,0.029946,559,0.2,16.74,0.2414,0.276498,0.24,0.26,114,0.769331,135.445438,136,273,2,0.29,24.14,0.023496,2,121,121,2,0.2423,12.647059,0.18,13.375,2
aim-100-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,559,0.242222,100,100,100,0.029982,0.029982,559,0.19,16.76,0.2398,0.275169,0.24,0.25,114,0.769318,134.50805,136,273,2,0.28,23.98,0.023874,2,121,121,2,0.240623,12.588235,0.17,13.375,2
aim-100-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,561,0.249091,100,100,100,0.029964,0.029964,561,0.2,16.81,0.2466,0.270754,0.25,0.28,114,0.769267,133.966132,136,273,2,0.3,24.66,0.020602,2,121,121,2,0.238799,12.705882,0.2,13.4375,2
aim-100-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,570,0.243434,100,100,100,0.02993,0.02993,570,0.2,17.06,0.241,0.271467,0.24,0.26,114,0.769022,132.085965,136,273,2,0.3,24.1,0.023043,2,121,121,2,0.23173,12.235294,0.19,13.058824,2
aim-200-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,315,0.037186,200,200,200,0.014984,0.014984,315,0.025,4.72,0.037,0.265766,0.035,0.055,114,0.795331,126.387302,128,257,2,0.065,7.4,0.008139,2,121,121,2,0.40123,10.5,0.02,13,2
aim-200-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,316,0.037136,200,200,200,0.014984,0.014984,316,0.025,4.735,0.03695,0.274864,0.035,0.065,114,0.795271,126.990506,136,259,2,0.07,7.39,0.008672,2,114,121,2,0.401869,11,0.02,13,2
aim-200-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,311,0.036985,200,200,200,0.014984,0.014984,311,0.025,4.66,0.0368,0.264593,0.035,0.055,114,0.79557,128.553055,136,273,2,0.065,7.36,0.007906,2,121,121,2,0.413354,11,0.02,13,2
aim-200-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,318,0.037136,200,200,200,0.014937,0.014937,318,0.025,4.75,0.03695,0.270617,0.035,0.06,114,0.795191,127.578616,136,257,2,0.075,7.39,0.008074,2,121,121,2,0.401191,10.5,0.02,13,2
aim-200-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,308,0.04201,200,200,200,0.014984,0.014984,308,0.03,4.615,0.0418,0.203094,0.04,0.055,114,0.795749,129.62987,136,273,2,0.075,8.36,0.008747,2,114,121,2,0.420876,10.4,0.02,13,2
aim-200-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,302,0.042111,200,200,200,0.014983,0.014983,302,0.03,4.525,0.0419,0.207924,0.04,0.085,114,0.796105,131.463576,136,273,2,0.09,8.38,0.010423,2,121,121,2,0.43531,11,0.02,13,2
aim-200-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,309,0.040553,200,200,200,0.014968,0.014968,309,0.025,4.625,0.04035,0.224664,0.04,0.06,114,0.795703,130.414239,136,266,2,0.07,8.07,0.008937,2,121,121,2,0.422053,11,0.02,13,2
aim-200-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,316,0.042663,200,200,200,0.015,0.015,316,0.03,4.74,0.04245,0.213373,0.04,0.06,114,0.795257,125.993671,128,273,2,0.095,8.49,0.009513,2,114,121,2,0.398714,10.4,0.025,12.6,2
aim-200-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,386,0.046533,200,200,200,0.014987,0.014987,386,0.035,5.785,0.0463,0.221781,0.045,0.055,114,0.791154,128.178756,136,259,2,0.06,9.26,0.005836,2,121,121,2,0.332069,11.833333,0.03,13,2
aim-200-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,382,0.046482,200,200,200,0.014987,0.014987,382,0.035,5.725,0.04625,0.222263,0.045,0.055,114,0.791381,129.712042,128,273,2,0.06,9.25,0.005868,2,121,121,2,0.33956,11.833333,0.03,13,2
aim-200-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,387,0.046482,200,200,200,0.014987,0.014987,387,0.03,5.8,0.04625,0.223516,0.045,0.055,114,0.791097,128.891473,136,273,2,0.06,9.25,0.00622,2,121,121,2,0.333053,11.833333,0.03,13,2
aim-200-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,389,0.046533,200,200,200,0.014974,0.014974,389,0.035,5.825,0.0463,0.220676,0.045,0.06,114,0.790997,128.282776,136,273,2,0.06,9.26,0.005684,2,121,121,2,0.329776,11.833333,0.03,13,2
aim-200-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,389,0.05206,200,200,200,0.014987,0.014987,389,0.035,5.83,0.0518,0.175146,0.055,0.06,114,0.790984,128.323907,136,266,2,0.06,10.36,0.006306,2,121,121,2,0.329882,11.666667,0.03,12.833333,2
aim-200-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,383,0.051658,200,200,200,0.014987,0.014987,383,0.04,5.74,0.0514,0.168009,0.05,0.06,114,0.791324,130.506527,136,273,2,0.06,10.28,0.006268,2,114,121,2,0.340748,11.833333,0.03,13,2
aim-200-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,388,0.051859,200,200,200,0.014974,0.014974,388,0.04,5.81,0.0516,0.170337,0.05,0.06,114,0.791054,130.451031,136,273,2,0.06,10.32,0.005739,2,121,121,2,0.336214,11.833333,0.035,12.833333,2
aim-200-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,392,0.052462,200,200,200,0.014962,0.014962,392,0.04,5.865,0.0522,0.170823,0.055,0.06,114,0.790842,128.561224,136,266,2,0.06,10.44,0.005887,2,121,121,2,0.327962,11.166667,0.03,12.833333,2
aim-200-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,646,0.077889,200,200,200,0.014985,0.014985,646,0.06,9.68,0.0775,0.164085,0.075,0.095,114,0.779643,131.900929,136,273,2,0.105,15.5,0.008515,2,121,121,2,0.204181,11.9,0.055,13,2
aim-200-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,636,0.076985,200,200,200,0.015,0.015,636,0.06,9.54,0.0766,0.163052,0.075,0.09,114,0.779963,133.382075,136,273,2,0.1,15.32,0.008059,2,121,121,2,0.20972,12.2,0.055,13.3,2
aim-200-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,641,0.077387,200,200,200,0.014984,0.014984,641,0.06,9.605,0.077,0.166277,0.075,0.085,114,0.77981,132.792512,136,273,2,0.1,15.4,0.008322,2,121,121,2,0.207165,12.111111,0.055,13.222222,2
aim-200-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,643,0.077236,200,200,200,0.014984,0.014984,643,0.06,9.635,0.07685,0.16644,0.075,0.095,114,0.779743,131.953344,136,273,2,0.105,15.37,0.009073,2,121,121,2,0.205215,12.2,0.055,13,2
aim-200-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,1152,0.152261,200,200,200,0.014965,0.014965,1152,0.12,17.24,0.1515,0.172551,0.1525,0.165,114,0.768757,128.321181,136,273,2,0.175,30.3,0.012855,2,114,121,2,0.11139,12,0.105,12.75,2
aim-200-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,1169,0.153467,200,200,200,0.01497,0.01497,1169,0.12,17.5,0.1527,0.175753,0.155,0.16,114,0.768523,128.079555,136,273,2,0.175,30.54,0.012112,2,121,121,2,0.109563,12,0.12,12.647059,2
aim-200-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,1152,0.153166,200,200,200,0.014978,0.014978,1152,0.125,17.255,0.1524,0.172687,0.155,0.165,114,0.768748,128.948785,136,273,2,0.175,30.48,0.011968,2,114,121,2,0.111935,12.166667,0.105,12.777778,2
aim-200-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,1156,0.152261,200,200,200,0.01497,0.01497,1156,0.12,17.305,0.1515,0.176531,0.155,0.16,114,0.768699,128.551038,136,273,2,0.18,30.3,0.013105,2,121,121,2,0.111203,12,0.105,12.722222,2
aim-50-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,77,0.14449,50,50,50,0.06,0.06,77,0.1,4.62,0.1416,0.337595,0.14,0.2,114,0.79658,128.766234,136,257,2,0.22,7.08,0.0288,2,114,121,2,1.672289,11,0.1,13,2
aim-50-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,76,0.14449,50,50,50,0.06,0.06,76,0.1,4.56,0.1416,0.33219,0.14,0.14,114,0.796826,130.631579,136,273,2,0.18,7.08,0.022214,2,121,121,2,1.718837,11,0.1,13,2
aim-50-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,78,0.142857,50,50,50,0.059487,0.059487,78,0.1,4.64,0.14,0.312619,0.14,0.18,114,0.796433,133.833333,136,273,2,0.2,7,0.025298,2,121,128,2,1.715812,11,0.1,12,2
aim-50-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,77,0.140408,50,50,50,0.059481,0.059481,77,0.1,4.58,0.1376,0.325632,0.14,0.16,114,0.796679,133.701299,145,257,2,0.22,6.88,0.026725,2,121,121,2,1.736381,10.571429,0.1,13,2
aim-50-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,69,0.142041,50,50,50,0.05971,0.05971,69,0.1,4.12,0.1392,0.329455,0.14,0.16,114,0.798562,138.681159,136,259,2,0.22,6.96,0.035091,2,114,121,2,2.009872,11,0.08,13.75,2
aim-50-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,77,0.155102,50,50,50,0.06,0.06,77,0.1,4.62,0.152,0.328612,0.16,0.2,114,0.79658,130.441558,136,266,2,0.22,7.6,0.032,2,121,121,2,1.694046,11.25,0.08,13.2,2
aim-50-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,70,0.142857,50,50,50,0.059714,0.059714,70,0.1,4.18,0.14,0.307429,0.14,0.22,114,0.798329,144.714286,136,273,2,0.26,7,0.040398,2,121,121,2,2.067347,12,0.08,14,2
aim-50-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,76,0.157551,50,50,50,0.06,0.06,76,0.1,4.56,0.1544,0.305962,0.14,0.22,114,0.796826,132.526316,136,273,2,0.24,7.72,0.03465,2,121,121,2,1.743767,11.166667,0.08,13.4,2
aim-50-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,94,0.177959,50,50,50,0.06,0.06,94,0.12,5.64,0.1744,0.299101,0.18,0.22,114,0.792436,130.744681,128,257,2,0.22,8.72,0.026242,2,121,121,2,1.390901,11.833333,0.12,13.2,2
aim-50-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,96,0.17551,50,50,50,0.059792,0.059792,96,0.14,5.74,0.172,0.303186,0.18,0.18,114,0.792021,130.854167,136,257,2,0.22,8.6,0.021166,2,114,121,2,1.363064,11.833333,0.12,13,2
aim-50-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,96,0.179592,50,50,50,0.06,0.06,96,0.14,5.76,0.176,0.308798,0.18,0.18,114,0.791967,129.104167,128,273,2,0.22,8.8,0.021909,2,121,121,2,1.344835,12.333333,0.12,13,2
aim-50-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,94,0.166531,50,50,50,0.059787,0.059787,94,0.12,5.62,0.1632,0.292651,0.16,0.18,114,0.79249,134.297872,136,273,2,0.2,8.16,0.019333,2,121,121,2,1.428701,12.333333,0.12,13.5,2
aim-50-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,97,0.201633,50,50,50,0.06,0.06,97,0.16,5.82,0.1976,0.266245,0.2,0.22,114,0.791735,127.639175,128,257,2,0.24,9.88,0.0232,2,114,121,2,1.315868,11.833333,0.16,13,2
aim-50-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,94,0.195918,50,50,50,0.06,0.06,94,0.14,5.64,0.192,0.291019,0.2,0.22,114,0.792436,132.202128,136,266,2,0.24,9.6,0.032496,2,114,121,2,1.406406,11.833333,0.12,13,2
aim-50-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,92,0.190204,50,50,50,0.06,0.06,92,0.14,5.52,0.1864,0.254244,0.18,0.22,114,0.79291,134.902174,136,257,2,0.24,9.32,0.028408,2,121,121,2,1.466328,12.333333,0.12,13.4,2
aim-50-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,95,0.190204,50,50,50,0.059579,0.059579,95,0.14,5.66,0.1864,0.284263,0.2,0.2,114,0.792302,131.578947,136,260,2,0.24,9.32,0.029241,2,121,121,2,1.385042,11.166667,0.1,13,2
aim-50-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,156,0.286531,50,50,50,0.06,0.06,156,0.24,9.36,0.2808,0.344264,0.28,0.3,114,0.780861,136.141026,136,273,2,0.34,14.04,0.027701,2,121,121,2,0.872699,12,0.24,13.555556,2
aim-50-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,161,0.28898,50,50,50,0.06,0.06,161,0.22,9.66,0.2832,0.343478,0.28,0.34,114,0.780167,133.881988,136,266,2,0.34,14.16,0.033072,2,121,128,2,0.831565,11.9,0.2,13,2
aim-50-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,161,0.292245,50,50,50,0.06,0.06,161,0.22,9.66,0.2864,0.316866,0.28,0.32,114,0.780167,130.869565,128,266,2,0.38,14.32,0.036538,2,114,121,2,0.812854,11.9,0.2,12.9,2
aim-50-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,159,0.277551,50,50,50,0.059748,0.059748,159,0.22,9.5,0.272,0.335023,0.26,0.3,114,0.780504,134.855346,136,273,2,0.34,13.6,0.031241,2,121,121,2,0.848147,12.3,0.22,13.555556,2
aim-50-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,290,0.453878,50,50,50,0.059931,0.059931,290,0.36,17.38,0.4448,0.466783,0.44,0.46,114,0.768922,129.013793,136,257,2,0.54,22.24,0.04859,2,114,121,2,0.444875,12.235294,0.36,13.058824,2
aim-50-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,284,0.440816,50,50,50,0.059789,0.059789,284,0.34,16.98,0.432,0.451878,0.44,0.48,114,0.769284,133.098592,136,273,2,0.54,21.6,0.045782,2,121,121,2,0.468657,12.235294,0.32,13.294118,2
aim-50-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,268,0.427755,50,50,50,0.059851,0.059851,268,0.34,16.04,0.4192,0.430054,0.42,0.44,114,0.770237,139.238806,136,273,2,0.5,20.96,0.039992,2,121,121,2,0.519548,13.058824,0.32,13.8125,2
aim-50-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,273,0.441633,50,50,50,0.059927,0.059927,273,0.36,16.36,0.4328,0.453989,0.44,0.46,114,0.769912,137.996337,136,363,2,0.54,21.64,0.043774,2,121,121,2,0.505481,12.5625,0.3,13.75,2
ash331GPIA-3.xml.watchless.minion.gz,1,0,0.01911,662,662,662,0.003021,0.003021,4185,0.018127,12.643505,0.019081,0.040998,0.019637,0.022659,324,0.236166,324,324,324,3,0.034743,12.63142,0.004302,3,324,324,3,0.077419,32,0.001511,33,3
ash331GPIA-4.xml.watchless.minion.gz,1,0,0.01911,662,662,662,0.003021,0.003021,4185,0.018127,12.643505,0.019081,0.040998,0.019637,0.022659,263,0.236166,263,263,263,4,0.034743,12.63142,0.004302,4,263,263,4,0.062843,26,0.001511,27,4
ash608GPIA-3.xml.watchless.minion.gz,1,0,0.010618,1216,1216,1216,0.001645,0.001645,7844,0.009868,12.901316,0.01061,0.036705,0.010691,0.009868,324,0.232574,324,324,324,3,0.016447,12.901316,0.002198,3,324,324,3,0.041305,32,0.000822,33,3
ash608GPIA-4.xml.watchless.minion.gz,1,0,0.010618,1216,1216,1216,0.001645,0.001645,7844,0.009868,12.901316,0.01061,0.036705,0.010691,0.009868,263,0.232574,263,263,263,4,0.016447,12.901316,0.002198,4,263,263,4,0.033529,26,0.000822,27,4
ash958GPIA-3.xml.watchless.minion.gz,1,0,0.006817,1916,1916,1916,0.001044,0.001044,12506,0.006785,13.05428,0.006813,0.037053,0.006785,0.007829,324,0.230512,324,324,324,3,0.012526,13.05428,0.001466,3,324,324,3,0.025908,32,0.000522,33,3
ash958GPIA-4.xml.watchless.minion.gz,1,0,0.006817,1916,1916,1916,0.001044,0.001044,12506,0.006785,13.05428,0.006813,0.037053,0.006785,0.007829,263,0.230512,263,263,263,4,0.012526,13.05428,0.001466,4,263,263,4,0.02103,26,0.000522,27,4
bf-0432-007_ext.xml.minion.converted.minion.gz,1,1942,0.006013,970,970,970,0.002461,0.002461,1943,0.006186,4.782474,0.006007,0.290862,0.006186,0.01134,38,0.839212,266.301081,260,501,1,0.027835,5.826804,0.002785,2,237,250,2,0.137057,15.666667,0,26.4,2
bf-1355-075_ext.xml.minion.converted.minion.gz,1,2047,0.002226,1818,1818,1818,0.001477,0.001477,2049,0.0044,3.026403,0.002225,0.566259,0.00165,0.006051,66,0.816032,182.930698,250,513,1,0.006601,4.045105,0.001586,2,121,121,2,0.089278,7.333333,0,22,2
bf-1355-638_ext.xml.minion.converted.minion.gz,1,339,0.004439,532,532,532,0.004436,0.004436,339,0.007519,1.503759,0.004431,0.232331,0.003759,0.009398,38,0.773016,219.436578,253,253,2,0.011278,2.357143,0.002872,2,253,253,2,0.647306,0,0.00188,4,2
bf-2670-001_ext.xml.minion.converted.minion.gz,1,1354,0.00222,1244,1244,1244,0.001826,0.001826,1354,0.003215,2.471865,0.002218,0.202673,0.001608,0.006431,26,0.861272,353.213442,487,487,2,0.023312,2.758842,0.001986,2,136,487,2,0.260867,25,0.000804,47,2
BlackHole-4-13-e-0_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805,75.241878,45,936,1,0.5,40.538462,0.20237,26,28,45,13,0.017843,?,0,?,52
BlackHole-4-13-e-1_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805,75.241878,45,936,1,0.5,40.538462,0.20237,26,28,45,13,0.017843,?,0,?,52
BlackHole-4-13-e-2_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805,75.241878,45,936,1,0.5,40.538462,0.20237,26,28,45,13,0.017843,?,0,?,52
BlackHole-4-13-e-3_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805,75.241878,45,936,1,0.5,40.538462,0.20237,26,28,45,13,0.017843,?,0,?,52
BlackHole-4-13-m-0_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805,75.241878,45,936,1,0.5,40.538462,0.20237,26,28,45,13,0.017843,?,0,?,52
BlackHole-4-13-m-1_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805,75.241878,45,936,1,0.5,40.538462,0.20237,26,28,45,13,0.017843,?,0,?,52
BlackHole-4-13-m-2_ext.xml.minion.converted.minion.gz,1,4216,0.195838,208,208,208,0.009614,0.009614,4217,0.254808,40.543269,0.194896,0.434877,0.129808,0.490385,17,0.704805,75.241878,45,936,1,0.5,40.538462,0.20237,26,28,45,13,0.017843,?,0,?,52
BlackHole-4-4-e-0_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-0_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-1_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-1_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-2_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-2_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-3_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-3_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-4_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-4_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-5_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-5_ext.xml.minion.conv.minion,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
BlackHole-4-4-e-6_ext.xml.minion.converted.minion.gz,1,430,0.213294,64,64,64,0.031214,0.031214,431,0.265625,13.453125,0.209961,0.428978,0.140625,0.46875,58,0.765547,177.902552,119,759,1,0.5,13.4375,0.191663,8,69,119,4,0.412767,8.625,0,11.444444,16
