@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,1.47,0.9161,0.0676,0.8373,1.5153,0.0877,0.9752,19097,0.0466,0.243,0.0034,0.0072,0.2787,0.0003,0.0003,1.0609
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,3.2103,3.6815,0.2239,5.9733,3.376,0.229,2.3891,1954958,0.3072,0.1458,0.0008,0.0026,0.5,0,0,2.7486
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,2.8392,0.5254,0.163,0.9628,2.5717,0.2634,0.4971,730398,0.029,0.1758,0,0.0001,0.1387,0,0,0.5214
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,3.997,2.6266,0.3097,0.5503,4.7182,0.4314,1.7735,514785,0.4154,0.0332,0.0028,0.0118,0.5,0.0001,0,2.0275
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,0.9854,0.9066,0.018,0.17,2.8721,0.0096,0.641,29288,0.1393,0.0819,0.0007,0.0061,0.1504,0.0002,0.0002,0.7859
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,3.001,10.3165,0.1209,2.7759,2.976,0.1626,8.9522,885495,0.1556,0.1524,0.0109,0.0144,0.3151,0,0,13.7478
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,2.6279,1.9578,0.1488,5.3176,2.7076,0.1719,1.7623,504250,0.1476,0.1249,0.0037,0.0074,0.4429,0,0,2.3958
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,2.8471,0.5647,0.1639,0.9649,2.5876,0.2618,0.5259,980858,0.0291,0.1714,0,0,0.138,0,0,0.5529
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-28-s100.cnf,1,2.3336,0.7964,0.1507,1.2435,2.4452,0.1796,0.7602,59532,0.0555,0.2407,0.0015,0.0019,0.1714,0.0001,0.0001,0.9287
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.0896,0.8492,0.0352,0.1567,4.8554,0.0023,0.8254,269998,0.0148,0.0322,0.0013,0.002,1,0.0001,0,0.9566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-5p0.cnf,1,2.8687,0.7119,0.1466,0.8984,2.9249,0.2298,0.6332,546568,0.0536,0.1568,0.0001,0.0001,0.1581,0,0,0.844
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,4.249,4.946,0.2785,0.1435,4.8945,0.5096,2.9842,1317234,0.3415,0.0233,0.0074,0.0132,1,0.0001,0,4.4253
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,3.0893,0.6031,0.1592,1.9313,2.8707,0.2447,0.5744,604754,0.0313,0.1577,0,0.0001,0.1967,0,0,0.5686
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,1.2131,3.6425,0.2278,0.1593,1.6143,0.3724,1.2561,391407,0.0299,0.023,0.0162,0.0163,0.2693,0.0007,0.0001,4.0995
SAT_RACE2008/schup-l2s-bc56s-1-k391.cnf,1,2.5283,1.1941,0.1818,2.6981,2.9253,0.1798,1.2543,813247,0.252,0.1867,0.0002,0.0003,0.3176,0,0,1.2468
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,2.3826,0.7969,0.1543,1.2804,2.4796,0.1842,0.7595,57628,0.0561,0.2406,0.0015,0.0018,0.1713,0.0001,0.0001,0.9334
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.9795,0.6042,0.0385,1.5081,2.37,0.0207,0.4859,153907,0.0486,0.17,0.0002,0.0005,0.1579,0.0001,0,0.5864
SAT_RACE2008/babic-dspam-vc1080.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0.9825,1.7456,0.0289,0.8076,1.0642,0.0823,1.6251,682329,0.0634,0.2225,0.0009,0.0023,0.4034,0,0,1.7757
SAT_RACE2006/SAT-Race_TS_1/velev-fvp-sat-3.0-07.cnf,1,3.9796,1.1802,0.2971,0.1674,5.0022,0.3856,1.8787,998048,0.4959,0.0308,0.0012,0.0022,0.5,0.0001,0,1.2442
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6ni_s.cnf,1,2.9328,1.3464,0.1569,5.0368,3.0873,0.1808,1.2914,100154,0.1459,0.1301,0.003,0.0066,0.4939,0.0001,0,1.6689
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,0.1616,1.0588,2.5645,0.2668,0.4661,628528,0.0304,0.1814,0,0.0001,0.1302,0,0,0.4743
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-15-u.cnf,1,2.8925,0.4866,0.1624,1.0622,2.5651,0.2652,0.4772,590731,0.0319,0.1789,0,0.0001,0.1412,0,0,0.4875
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,1.9997,0.2677,0.0886,0.4768,2.4408,0.0749,0.5124,2507,0.0777,0.2409,0.0072,0.0096,0.3211,0.0021,0.002,0.5301
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-22.cnf,1,1.6455,1.2728,0.1052,8.085,2.6941,0.061,1.2705,98894,0.084,0.1443,0.0008,0.0022,0.26,0.0001,0,1.0073
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,1,1.2856,4.5219,0.2287,0.4847,1.297,0.339,0.773,7333644,0.4052,0.1447,0.0004,0.0004,0.616,0,0,5.4251
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,4.2559,1.8967,0.3112,12.0039,5.719,0.4033,1.6996,481437,0.4538,0.0242,0.0053,0.0056,0.5,0.0003,0,2.5695
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h11-sat.cnf,1,3.0732,7.2867,0.1266,2.7848,3.0387,0.1691,6.3854,365792,0.1356,0.1511,0.0138,0.0187,0.187,0,0,9.6874
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,2.3703,1.6733,0.1798,1.7657,2.2062,0.1649,2.1468,86170,0.134,0.2143,0.0017,0.0041,0.447,0.0001,0.0001,1.2179
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,2.0042,5.0083,0.0907,0.0349,1.896,0.1709,3.6897,176978,0.0982,0.1578,0.0091,0.0406,0.3045,0,0,4.8421
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate128.cnf,1,1.3426,1.8172,0.0613,0.8011,1.3619,0.0883,1.8764,316116,0.0466,0.2434,0.0008,0.0017,0.2788,0,0,2.1381
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-01.cnf,1,4.2511,6.9937,0.276,0.1143,5.3958,0.5811,4.3846,8758289,0.2273,0.0121,0.0043,0.0065,0.5,0,0,6.718
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,2.7559,3.5766,0.1239,2.933,2.9171,0.1577,3.0638,121498,0.1325,0.1488,0.0095,0.0115,0.1811,0.0001,0.0001,4.5758
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-03.cnf,1,1.9873,0.7872,0.0986,1.388,2.8519,0.0696,1.6783,7470,0.1322,0.1746,0.0118,0.0236,0.2659,0.0013,0.0007,0.7914
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6b.cnf,1,3.2062,1.2087,0.1549,5.534,3.3624,0.2093,1.0963,41942,0.151,0.135,0.0056,0.0112,0.4472,0.0003,0.0001,1.3722
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-05.cnf,1,2.4849,1.5385,0.1209,0.151,2.7096,0.135,0.5504,14230,0.0241,0.148,0.0073,0.0162,0.0732,0.0006,0.0013,1.5995
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,1.3576,4.7326,0.2279,1.0682,1.3857,0.3406,0.7991,2570144,0.4075,0.1424,0.0014,0.0014,0.6587,0,0,5.6617
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand128.cnf,1,2.1508,2.6054,0.181,2.778,2.2436,0.1436,2.7923,536570,0.118,0.1801,0.0006,0.0013,0.4513,0,0,1.9089
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.10.unsat.cnf,1,2.0227,0.2801,0.0884,0.4638,2.4359,0.0755,0.5506,3159,0.0759,0.2403,0.0063,0.0073,0.3213,0.0017,0.0016,0.5596
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,1,2.5225,1.2516,0.1659,2.152,2.5168,0.1895,0.7361,195720,0.2491,0.1547,0.001,0.0011,0.5198,0.0001,0,1.5869
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,2.2843,2.378,0.1814,1.7447,2.1095,0.1641,3.0828,341039,0.1325,0.214,0.0009,0.0021,0.4592,0,0,1.6769
SAT-Race-2010-CNF/software-verification/post/zfcp.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf,1,4.2532,1.922,0.3096,12.3547,5.71,0.4036,1.6992,496758,0.4507,0.0247,0.0055,0.0059,0.5,0.0003,0,2.6068
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1,4.0386,3.3769,0.3273,0.7066,5.2302,0.5132,2.3506,4554630,0.3616,0.0178,0.0011,0.0044,0.5,0,0,2.4701
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h49-unsat.cnf,1,4.1327,2.1775,0.3201,29.2074,5.697,0.4212,0.9341,769676,0.4508,0.0267,0.0055,0.0057,0.5,0.0004,0,2.5157
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04s2-09.cnf,1,3.0137,0.6374,0.1421,2.1745,3.0616,0.1714,0.8067,22653,0.2048,0.2059,0.0015,0.0045,0.2407,0.0003,0.0002,0.6248
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl128.cnf,1,1.6358,2.4539,0.0513,1.7414,1.6617,0.0765,1.7191,561543,0.0524,0.196,0.0009,0.002,0.2858,0,0,2.5924
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf,1,4.1237,13.3817,0.2698,0.078,4.3557,0.4832,1.3045,13292925,0.2409,0.0364,0.0083,0.0165,0.5,0,0,9.1961
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,1.7343,0.9367,0.2546,0.3931,1.7335,0.3252,0.3872,1759097,0.0012,0.0714,0.0001,0.0001,0.1855,0,0,1.1742
SAT_RACE2008/anbul-part-10-13-s.cnf,1,2.8563,0.4687,0.1616,1.0588,2.5645,0.2668,0.4661,628528,0.0304,0.1814,0,0.0001,0.1302,0,0,0.4743
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f7idw.cnf,1,2.7419,1.5285,0.1566,5.3701,2.9248,0.1818,1.4052,326692,0.1514,0.1264,0.0009,0.0018,0.4531,0,0,1.978
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-9.cnf,1,4.2416,5.6053,0.2855,0.1111,5.0256,0.5357,3.4014,2295926,0.2684,0.0193,0.0065,0.011,1,0,0,5.2206
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,1.6665,1.9243,0.3269,0.3178,1.7974,0.4269,0.7016,8701442,0.0731,0.0563,0.0005,0.0005,0.5,0,0,2.1898
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-guid-1-k56.cnf,1,2.7501,0.9431,0.1368,2.1198,2.949,0.1512,1.0837,153826,0.1526,0.2058,0.0006,0.0011,0.4378,0,0,0.9263
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf,1,3.8899,3.6777,0.3429,0.7335,5.0901,0.5084,2.4033,4093940,0.36,0.0193,0.0013,0.0048,0.5,0,0,2.8305
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf,1,2.2303,2.1507,0.2453,1.535,2.3844,0.2048,1.8676,116176,0.2402,0.1804,0.0013,0.0037,0.2404,0.0001,0.0001,2.4188
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,3.1308,0.5536,0.1585,2.6804,2.8662,0.2398,0.556,393294,0.0304,0.1586,0.0001,0.0001,0.1923,0,0,0.5054
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,2.1455,2.8549,0.1402,4.321,2.1708,0.3848,3.4391,944203,0.1088,0.0969,0.001,0.0013,1,0,0,2.7664
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-ss-8.cnf,1,1.76,1.065,0.124,2.9061,2.1911,0.19,0.8326,65966,0.1335,0.2086,0.002,0.003,0.2171,0.0001,0.0001,1.2377
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,2.9427,1.3375,0.1541,4.7941,3.1481,0.1761,1.2906,123658,0.1489,0.1341,0.0026,0.007,0.4419,0.0001,0,1.5902
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,2.2492,1.0469,0.1146,0.8361,2.6262,0.0932,1.4748,12797,0.1319,0.1964,0.0244,0.0281,0.2361,0.0007,0.0004,1.4784
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,2.9239,0.9652,0.1546,1.3457,3.1511,0.1528,0.8522,168347,0.1357,0.1647,0.0006,0.001,0.3871,0.0001,0,1.0244
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray08_32.cnf,1,1.6874,0.1652,0.0647,0.9846,1.7506,0.0612,0.2672,40130,0.0436,0.2237,0.0009,0.0016,0.2859,0.0001,0.0001,0.2634
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-15-u.cnf,1,2.9107,0.4872,0.1626,1.0979,2.5792,0.265,0.4792,696175,0.0309,0.1783,0,0.0001,0.1439,0,0,0.4863
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,2.8663,1.4458,0.1406,3.0841,2.8469,0.1478,1.425,144550,0.1466,0.1738,0.0004,0.0014,0.2116,0,0,1.157
SAT_RACE2008/ibm-2002-22r-k60.cnf,1,3.4105,1.3254,0.1574,2.2394,3.4353,0.1847,1.1381,431962,0.0923,0.1491,0.0004,0.0008,0.4599,0,0,1.3315
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,4.037,2.1893,0.2954,0.5216,4.6271,0.3978,1.6158,289635,0.1985,0.0402,0.0057,0.0162,0.4999,0.0002,0,1.7912
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,1.1107,4.0332,0.2282,0.1857,1.6086,0.3733,1.2934,1262053,0.2302,0.0091,0.0162,0.0162,0.5,0.0007,0,4.3118
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,1.7069,0.1969,0.084,1.0142,1.8073,0.065,0.4531,9499,0.0446,0.2222,0.004,0.0069,0.286,0.0005,0.0005,0.3157
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,2.2025,1.179,0.0801,3.3276,2.5562,0.0884,0.9753,10295,0.0474,0.1752,0.0126,0.0236,0.1622,0.0009,0.0006,1.259
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-04.cnf,1,2.6901,5.8534,0.1615,7.2167,3.038,0.1195,1.2241,42029,0.1027,0.1109,0.0067,0.09,0.2768,0.0002,0.0001,1.2588
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,2.5402,1.2442,0.1795,3.426,2.9194,0.1771,1.2043,620341,0.252,0.1847,0.0002,0.0005,0.3167,0,0,1.2849
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-15.cnf,1,1.0516,0.5839,0.0433,1.4415,2.349,0.025,0.456,163587,0.0567,0.1745,0.0002,0.0003,0.2405,0.0001,0,0.5331
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-113.cnf,1,3.0866,1.3972,0.157,4.7794,3.283,0.1879,1.2438,44916,0.1512,0.1416,0.0077,0.0153,0.4342,0.0003,0.0001,1.5411
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,3.0708,0.5351,0.1596,1.9615,2.793,0.247,0.517,540614,0.0317,0.1656,0.0001,0.0001,0.2021,0,0,0.515
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.10.unsat.cnf,1,2.0227,0.2801,0.0884,0.4638,2.4359,0.0755,0.5506,3159,0.0759,0.2403,0.0063,0.0073,0.3213,0.0017,0.0016,0.5596
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0.2903,0.0034,0.0013,0,0.6027,0.5274,0.0747,194072,0,0.006,0.0023,0.0023,0,0.0023,0.0007,0.0035
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_13_UNSAT.cnf,1,2.5287,1.1334,0.2938,0.6078,4.1952,0.2698,0.9924,269831,0.0079,0.0063,0.0048,0.0095,0.1871,0.0016,0,0.8798
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b7.cnf,1,4.251,6.9937,0.276,0.1143,5.3959,0.5811,4.3846,8758283,0.2273,0.0121,0.0043,0.0065,0.5,0,0,6.718
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,4.1162,4.4743,0.2643,0.2918,4.365,0.3308,3.157,933146,0.4075,0.0579,0.012,0.0234,1,0,0,3.8463
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-01.cnf,1,3.4414,1.246,0.2131,12.1118,3.3171,0.2402,1.0764,32960,0.2042,0.1894,0.0049,0.0101,1,0.0003,0,1.025
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,2.621,1.9589,0.1479,5.3039,2.7094,0.1711,1.7683,512827,0.1476,0.1251,0.0036,0.0073,0.4429,0,0,2.3969
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183,115611,0.0447,0.172,0.0002,0.0005,0.2106,0.0001,0,0.4983
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,2.3661,0.8045,0.1522,1.3431,2.4667,0.1827,0.7561,55442,0.0559,0.2405,0.0016,0.0021,0.1739,0.0002,0.0001,0.9456
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,1,2.3196,1.3736,0.1648,0.9942,2.3471,0.1882,0.7046,567099,0.3037,0.1518,0.0004,0.0004,0.5294,0,0,1.743
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7nidw.cnf,1,2.8706,1.593,0.1537,5.0305,3.0083,0.1754,1.5149,215779,0.1485,0.1299,0.0033,0.0077,0.4633,0.0001,0,1.8935
SAT-Race-2010-CNF/hardware-verification/ibm/2004_rb10Sd.k85.cnf,1,3.3577,1.3351,0.1487,1.9454,3.4745,0.1796,1.1329,595701,0.1053,0.1513,0.0003,0.0006,0.4229,0,0,1.3308
SAT_Competition2007/industrial/industrial/grieu/vmpc_24.cnf,1,0.3614,0.0058,0.0021,0,0.7668,0.5229,0.086,67872,0,0.0085,0.0045,0.0046,0,0.0045,0.0013,0.0058
SAT-Race-2010-CNF/mixed/palacios/sortnet-8-ipc5-h19-sat.cnf,1,3.7986,4.1274,0.249,7.3823,4.1473,0.249,2.3254,600262,0.1091,0.0718,0.0077,0.0079,0.3646,0.0001,0,5.6882
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,2.8797,0.4517,0.161,1.1309,2.5823,0.2674,0.4602,472816,0.0316,0.1828,0.0001,0.0001,0.1383,0,0,0.4591
SAT-Race-2010-CNF/hardware-verification/manolios/c8n_i.cnf,1,3.1199,1.3257,0.159,4.7403,3.3982,0.1901,1.1785,36891,0.1526,0.1417,0.007,0.0172,0.4343,0.0003,0.0001,1.3713
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,2.9827,5.21,0.2785,0.3551,3.5214,0.3076,3.7711,9564224,0.1777,0.0503,0.0016,0.0032,0.5,0,0,4.4882
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,1.9771,1.0031,0.086,0.9694,2.5299,0.0664,1.1875,201739,0.1092,0.2115,0.0019,0.003,0.2927,0,0,1.3508
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf,1,1.0549,0.5841,0.0429,1.4405,2.3497,0.025,0.4551,163329,0.0566,0.1745,0.0002,0.0003,0.2404,0.0001,0,0.5334
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,2.5393,0.8485,0.3145,0.0252,2.5695,0.4272,0.8107,779390,0.3083,0.1248,0.0005,0.0005,0.4302,0,0,0.9735
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,2.8573,0.7045,0.1492,1.1123,2.9644,0.2424,0.6419,300405,0.053,0.1647,0.0001,0.0002,0.1629,0,0,0.8682
SAT_Competition2011/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,1,0.1093,0.8492,0.0364,0.1385,4.8658,0.0026,0.8261,303750,0.0241,0.0327,0.0008,0.0018,1,0.0001,0,0.9708
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-15-s.cnf,1,3.058,0.5124,0.1595,2.007,2.7798,0.2476,0.4998,436826,0.0319,0.1677,0.0001,0.0001,0.1995,0,0,0.4969
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,1.2974,4.8319,0.2287,0.7286,1.3173,0.3406,0.7826,4608574,0.4052,0.1425,0.0008,0.0008,0.6587,0,0,5.7779
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_13_UNKNOWN.cnf,1,2.4184,1.1036,0.3128,0.5855,3.9083,0.2524,0.9566,143366,0.0245,0.0091,0.0057,0.0113,0.201,0.0021,0.0001,0.8372
SAT_RACE2008/een-tip-sat-vis-eisen.cnf,1,3.028,0.6773,0.136,9.926,3.392,0.1359,0.6215,12434,0.1092,0.137,0.0035,0.0068,0.207,0.0008,0.0004,0.8644
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-07.cnf,1,1.7183,1.552,0.278,2.8611,1.7133,0.4118,1.5269,30568,0.2403,0.2194,0.0035,0.0094,0.2404,0.0002,0.0002,2.0137
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6idw_s.cnf,1,2.9195,1.2746,0.1551,4.6936,3.1187,0.1755,1.2369,101206,0.1498,0.137,0.0026,0.0064,0.4501,0.0001,0,1.5731
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7bidw_i.cnf,1,2.9052,1.5143,0.1516,4.8307,3.0647,0.1711,1.4341,169202,0.1473,0.1328,0.0041,0.0086,0.443,0.0001,0,1.8133
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf,1,2.6359,2.046,0.1472,5.3071,2.727,0.171,1.8225,547995,0.1477,0.1255,0.0038,0.0076,0.4428,0,0,2.4752
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-md5-48-01.cnf,1,0.971,0.6086,0.0385,1.5064,2.362,0.0205,0.4883,157343,0.0485,0.1696,0.0002,0.0005,0.1579,0.0001,0,0.591
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-f9b.cnf,1,2.9372,1.7003,0.1487,5.3772,3.0342,0.198,1.5415,222774,0.1484,0.1291,0.0022,0.0047,0.4599,0.0001,0,1.9684
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,2.3661,0.8045,0.1522,1.3431,2.4667,0.1827,0.7561,55442,0.0559,0.2405,0.0016,0.0021,0.1739,0.0002,0.0001,0.9456
SAT_RACE2008/ibm-2004-3_02_3-k95.cnf,1,3.1708,0.8418,0.1525,1.6566,3.358,0.1581,0.7714,173391,0.1313,0.1596,0.0005,0.0012,0.4371,0.0001,0,0.8482
